[2024-06-13 12:18:02.898494] [0x0000007f98d14010] [MocapTag] [0x00002ff1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 12:18:21.893106] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8467] 1718295501892989, 19.0561, -0.0401646, -0.0572689, -1.12413, -0.91779, 0.00705089, -0.000389294, 0.397002, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.895888] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8468] 1718295501895788, 19.0589, -0.0401646, -0.0572689, -1.12413, -0.91779, 0.00705089, -0.000389294, 0.397002, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.898444] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8470] 1718295501898323, 19.0614, -0.0379645, -0.0577212, -1.12629, -0.917964, 0.00671345, -0.000996801, 0.396607, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.901247] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8471] 1718295501901128, 19.0642, -0.0379645, -0.0577212, -1.12629, -0.917964, 0.00671345, -0.000996801, 0.396607, 0.220006, -0.0452242, -0.215208, 0.109863, -0.084225, -0.0864625, 
[2024-06-13 12:18:21.905621] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8472] 1718295501905491, 19.0686, -0.0379645, -0.0577212, -1.12629, -0.917964, 0.00671345, -0.000996801, 0.396607, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.908120] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8474] 1718295501908016, 19.0711, -0.0357856, -0.0581989, -1.12847, -0.918114, 0.00620953, -0.00168247, 0.396264, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.911081] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8475] 1718295501910960, 19.0741, -0.0357856, -0.0581989, -1.12847, -0.918114, 0.00620953, -0.00168247, 0.396264, 0.21789, -0.047775, -0.218469, 0.146604, -0.0855402, -0.0747561, 
[2024-06-13 12:18:21.913467] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8476] 1718295501913354, 19.0765, -0.0357856, -0.0581989, -1.12847, -0.918114, 0.00620953, -0.00168247, 0.396264, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.916180] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8477] 1718295501916086, 19.0792, -0.0357856, -0.0581989, -1.12847, -0.918114, 0.00620953, -0.00168247, 0.396264, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.918907] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8479] 1718295501918783, 19.0819, -0.0336177, -0.0586838, -1.13066, -0.918253, 0.00570477, -0.00244667, 0.395945, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.922589] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8480] 1718295501922475, 19.0856, -0.0336177, -0.0586838, -1.13066, -0.918253, 0.00570477, -0.00244667, 0.395945, 0.216791, -0.0484923, -0.218389, 0.152946, -0.10003, -0.0693977, 
[2024-06-13 12:18:21.925757] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8481] 1718295501925637, 19.0888, -0.0336177, -0.0586838, -1.13066, -0.918253, 0.00570477, -0.00244667, 0.395945, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.928051] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8482] 1718295501927957, 19.0911, -0.0314454, -0.0591534, -1.13283, -0.91838, 0.00506259, -0.00305374, 0.395655, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.930972] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8484] 1718295501930854, 19.094, -0.0314454, -0.0591534, -1.13283, -0.91838, 0.00506259, -0.00305374, 0.395655, 0.217239, -0.0469573, -0.217893, 0.165725, -0.0604202, -0.0627995, 
[2024-06-13 12:18:21.933620] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8485] 1718295501933497, 19.0966, -0.0314454, -0.0591534, -1.13283, -0.91838, 0.00506259, -0.00305374, 0.395655, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.938404] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8487] 1718295501938288, 19.1014, -0.0314454, -0.0591534, -1.13283, -0.91838, 0.00506259, -0.00305374, 0.395655, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.941020] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8488] 1718295501940902, 19.104, -0.0292784, -0.0596205, -1.13501, -0.918562, 0.00439507, -0.00375535, 0.395236, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.943988] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8489] 1718295501943868, 19.107, -0.0292784, -0.0596205, -1.13501, -0.918562, 0.00439507, -0.00375535, 0.395236, 0.216698, -0.0467117, -0.217397, 0.177646, -0.0758196, -0.0907183, 
[2024-06-13 12:18:21.946619] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8490] 1718295501946502, 19.1096, -0.0292784, -0.0596205, -1.13501, -0.918562, 0.00439507, -0.00375535, 0.395236, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.949327] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8492] 1718295501949204, 19.1123, -0.0271495, -0.0600747, -1.13721, -0.918746, 0.00356066, -0.00454678, 0.394807, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.954703] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8493] 1718295501954581, 19.1177, -0.0271495, -0.0600747, -1.13721, -0.918746, 0.00356066, -0.00454678, 0.394807, 0.212887, -0.0454141, -0.220401, 0.21534, -0.079303, -0.0923812, 
[2024-06-13 12:18:21.957652] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8495] 1718295501957569, 19.1207, -0.0249559, -0.0605354, -1.13945, -0.918866, 0.00264767, -0.00532423, 0.394525, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.960659] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8496] 1718295501960542, 19.1237, -0.0249559, -0.0605354, -1.13945, -0.918866, 0.00264767, -0.00532423, 0.394525, 0.219356, -0.0460711, -0.223329, 0.22881, -0.0707491, -0.0600874, 
[2024-06-13 12:18:21.963348] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8497] 1718295501963224, 19.1263, -0.0249559, -0.0605354, -1.13945, -0.918866, 0.00264767, -0.00532423, 0.394525, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.966257] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8498] 1718295501966150, 19.1293, -0.0249559, -0.0605354, -1.13945, -0.918866, 0.00264767, -0.00532423, 0.394525, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.970279] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8500] 1718295501970159, 19.1333, -0.0227813, -0.0610497, -1.14163, -0.919015, 0.00177027, -0.00603827, 0.394172, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.973205] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8501] 1718295501973083, 19.1362, -0.0227813, -0.0610497, -1.14163, -0.919015, 0.00177027, -0.00603827, 0.394172, 0.21746, -0.0514372, -0.218578, -628.101, -0.0620494, -0.0752747, 
[2024-06-13 12:18:21.977188] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8502] 1718295501977060, 19.1402, -0.0227813, -0.0610497, -1.14163, -0.919015, 0.00177027, -0.00603827, 0.394172, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.978953] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8504] 1718295501978838, 19.142, -0.0206471, -0.0615607, -1.14383, -0.919176, 0.000900228, -0.00678945, 0.393787, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.981592] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8505] 1718295501981478, 19.1446, -0.0206471, -0.0615607, -1.14383, -0.919176, 0.000900228, -0.00678945, 0.393787, 0.21342, -0.0510924, -0.220179, 0.218606, -0.0696365, -0.0819743, 
[2024-06-13 12:18:21.986147] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8506] 1718295501986033, 19.1491, -0.0206471, -0.0615607, -1.14383, -0.919176, 0.000900228, -0.00678945, 0.393787, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.988862] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8508] 1718295501988684, 19.1518, -0.0186204, -0.0620625, -1.14599, -0.919374, 6.86425e-05, -0.00772874, 0.393309, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.991651] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8509] 1718295501991535, 19.1547, -0.0186204, -0.0620625, -1.14599, -0.919374, 6.86425e-05, -0.00772874, 0.393309, 0.202676, -0.0501828, -0.215916, 0.22614, -0.107489, -0.101709, 
[2024-06-13 12:18:21.994618] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8510] 1718295501994502, 19.1576, -0.0186204, -0.0620625, -1.14599, -0.919374, 6.86425e-05, -0.00772874, 0.393309, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:21.999483] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8512] 1718295501999367, 19.1625, -0.0164186, -0.0625715, -1.14817, -0.919516, -0.000788864, -0.00823841, 0.392965, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.003158] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8513] 1718295502003037, 19.1662, -0.0164186, -0.0625715, -1.14817, -0.919516, -0.000788864, -0.00823841, 0.392965, 0.220174, -0.0508989, -0.218291, 0.197244, 0, -0.0728965, 
[2024-06-13 12:18:22.004558] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8514] 1718295502004443, 19.1676, -0.0164186, -0.0625715, -1.14817, -0.919516, -0.000788864, -0.00823841, 0.392965, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.007422] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8516] 1718295502007347, 19.1705, -0.0142284, -0.0631236, -1.15034, -0.919702, -0.00156431, -0.00874464, 0.392518, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.010230] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8517] 1718295502010109, 19.1732, -0.0142284, -0.0631236, -1.15034, -0.919702, -0.00156431, -0.00874464, 0.392518, 0.219021, -0.0552157, -0.216757, 0.181699, 0, -0.0953257, 
[2024-06-13 12:18:22.012997] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8518] 1718295502012878, 19.176, -0.0142284, -0.0631236, -1.15034, -0.919702, -0.00156431, -0.00874464, 0.392518, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.017501] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8519] 1718295502017392, 19.1805, -0.0142284, -0.0631236, -1.15034, -0.919702, -0.00156431, -0.00874464, 0.392518, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.020152] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8521] 1718295502020037, 19.1832, -0.0121296, -0.0636799, -1.15247, -0.919881, -0.00222992, -0.00941112, 0.392078, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.022957] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8522] 1718295502022842, 19.186, -0.0121296, -0.0636799, -1.15247, -0.919881, -0.00222992, -0.00941112, 0.392078, 0.209885, -0.055628, -0.213005, 0.174069, -0.0708819, -0.0931978, 
[2024-06-13 12:18:22.025944] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8523] 1718295502025846, 19.189, -0.0121296, -0.0636799, -1.15247, -0.919881, -0.00222992, -0.00941112, 0.392078, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.028674] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8525] 1718295502028548, 19.1917, -0.0100871, -0.0642619, -1.15455, -0.920055, -0.00284054, -0.0100025, 0.391651, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.033023] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8526] 1718295502032904, 19.196, -0.0100871, -0.0642619, -1.15455, -0.920055, -0.00284054, -0.0100025, 0.391651, 0.204245, -0.0582007, -0.207447, 0.158, -0.061518, -0.0907183, 
[2024-06-13 12:18:22.035797] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8527] 1718295502035673, 19.1988, -0.0100871, -0.0642619, -1.15455, -0.920055, -0.00284054, -0.0100025, 0.391651, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.038524] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8529] 1718295502038398, 19.2015, -0.00780468, -0.0648137, -1.15666, -0.920163, -0.00341822, -0.0101646, 0.391388, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.041352] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8530] 1718295502041227, 19.2043, -0.00780468, -0.0648137, -1.15666, -0.920163, -0.00341822, -0.0101646, 0.391388, 0.228247, -0.0551784, -0.211484, 0.118566, 0, -0.0558436, 
[2024-06-13 12:18:22.043976] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8531] 1718295502043862, 19.207, -0.00780468, -0.0648137, -1.15666, -0.920163, -0.00341822, -0.0101646, 0.391388, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.047989] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8533] 1718295502047862, 19.211, -0.00780468, -0.0648137, -1.15666, -0.920163, -0.00341822, -0.0101646, 0.391388, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.050706] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8534] 1718295502050592, 19.2137, -0.0085102, -0.0675706, -1.15916, -0.919392, -0.00756603, -0.00575202, 0.393228, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.053361] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8535] 1718295502053251, 19.2164, -0.0085102, -0.0675706, -1.15916, -0.919392, -0.00756603, -0.00575202, 0.393228, -0.070552, -0.275691, -0.24963, 0.418758, 1.14049, 0.391889, 
[2024-06-13 12:18:22.056207] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8536] 1718295502056109, 19.2192, -0.0085102, -0.0675706, -1.15916, -0.919392, -0.00756603, -0.00575202, 0.393228, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.059028] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8538] 1718295502058906, 19.222, -0.00638323, -0.068125, -1.16123, -0.919597, -0.00809225, -0.0060865, 0.392732, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.063314] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8539] 1718295502063186, 19.2263, -0.00638323, -0.068125, -1.16123, -0.919597, -0.00809225, -0.0060865, 0.392732, 0.212696, -0.0554429, -0.207567, 0.122809, 0, -0.106865, 
[2024-06-13 12:18:22.066035] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8540] 1718295502065935, 19.2291, -0.00638323, -0.068125, -1.16123, -0.919597, -0.00809225, -0.0060865, 0.392732, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.068911] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8542] 1718295502068768, 19.2319, -0.00416932, -0.0687126, -1.16336, -0.91976, -0.00863657, -0.00597915, 0.392342, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.071678] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8543] 1718295502071545, 19.2347, -0.00416932, -0.0687126, -1.16336, -0.91976, -0.00863657, -0.00597915, 0.392342, 0.221392, -0.0587568, -0.212327, 0.0915051, 0.0616288, -0.0850499, 
[2024-06-13 12:18:22.074408] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8544] 1718295502074279, 19.2374, -0.00416932, -0.0687126, -1.16336, -0.91976, -0.00863657, -0.00597915, 0.392342, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.077042] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8545] 1718295502076921, 19.24, -0.0020167, -0.0692939, -1.16544, -0.91995, -0.00894284, -0.00609816, 0.391886, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.080064] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8547] 1718295502079947, 19.2431, -0.0020167, -0.0692939, -1.16544, -0.91995, -0.00894284, -0.00609816, 0.391886, 0.215262, -0.0581266, -0.208186, 0.0654936, 0, -0.0986636, 
[2024-06-13 12:18:22.082680] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8548] 1718295502082557, 19.2457, -0.0020167, -0.0692939, -1.16544, -0.91995, -0.00894284, -0.00609816, 0.391886, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.085344] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8549] 1718295502085228, 19.2483, -0.0020167, -0.0692939, -1.16544, -0.91995, -0.00894284, -0.00609816, 0.391886, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.087978] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8551] 1718295502087858, 19.251, 4.57357e-05, -0.0698836, -1.16749, -0.920171, -0.00920267, -0.00643337, 0.391355, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.090696] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8552] 1718295502090577, 19.2537, 4.57357e-05, -0.0698836, -1.16749, -0.920171, -0.00920267, -0.00643337, 0.391355, 0.206243, -0.0589722, -0.205009, 0.0738144, -0.0425734, -0.114429, 
[2024-06-13 12:18:22.095195] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8553] 1718295502095081, 19.2582, 4.57357e-05, -0.0698836, -1.16749, -0.920171, -0.00920267, -0.00643337, 0.391355, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.098114] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8555] 1718295502097907, 19.261, 0.00218055, -0.070429, -1.16957, -0.920307, -0.00965753, -0.0064909, 0.391024, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.100715] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8556] 1718295502100598, 19.2637, 0.00218055, -0.070429, -1.16957, -0.920307, -0.00965753, -0.0064909, 0.391024, 0.213482, -0.0545381, -0.208248, 0.0880718, 0, -0.0716031, 
[2024-06-13 12:18:22.103325] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8557] 1718295502103212, 19.2663, 0.00218055, -0.070429, -1.16957, -0.920307, -0.00965753, -0.0064909, 0.391024, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.106374] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8558] 1718295502106262, 19.2694, 0.00218055, -0.070429, -1.16957, -0.920307, -0.00965753, -0.0064909, 0.391024, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.110122] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8560] 1718295502110008, 19.2731, 0.00432667, -0.0709666, -1.17168, -0.920364, -0.0102404, -0.00655795, 0.390873, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.113374] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8561] 1718295502113260, 19.2764, 0.00432667, -0.0709666, -1.17168, -0.920364, -0.0102404, -0.00655795, 0.390873, 0.214611, -0.0537651, -0.211288, 0.112462, 0, 0, 
[2024-06-13 12:18:22.116096] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8562] 1718295502115999, 19.2791, 0.00432667, -0.0709666, -1.17168, -0.920364, -0.0102404, -0.00655795, 0.390873, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.118621] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8564] 1718295502118496, 19.2816, 0.00639533, -0.0715138, -1.17378, -0.920526, -0.0107698, -0.00684997, 0.390472, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.121466] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8565] 1718295502121350, 19.2845, 0.00639533, -0.0715138, -1.17378, -0.920526, -0.0107698, -0.00684997, 0.390472, 0.206866, -0.0547149, -0.21002, 0.120139, 0, -0.086087, 
[2024-06-13 12:18:22.124056] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8566] 1718295502123942, 19.2871, 0.00639533, -0.0715138, -1.17378, -0.920526, -0.0107698, -0.00684997, 0.390472, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.127872] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8567] 1718295502127784, 19.2909, 0.00845575, -0.072063, -1.17587, -0.920736, -0.0112385, -0.0071309, 0.389958, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.130454] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8569] 1718295502130337, 19.2935, 0.00845575, -0.072063, -1.17587, -0.920736, -0.0112385, -0.0071309, 0.389958, 0.206042, -0.0549218, -0.208277, 0.108004, 0, -0.11065, 
[2024-06-13 12:18:22.133150] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8570] 1718295502133005, 19.2961, 0.00845575, -0.072063, -1.17587, -0.920736, -0.0112385, -0.0071309, 0.389958, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.135907] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8571] 1718295502135811, 19.2989, 0.00845575, -0.072063, -1.17587, -0.920736, -0.0112385, -0.0071309, 0.389958, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.138435] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8573] 1718295502138313, 19.3014, 0.0105247, -0.0725984, -1.17791, -0.920932, -0.0114968, -0.00727126, 0.389486, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.143083] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8574] 1718295502142963, 19.3061, 0.0105247, -0.0725984, -1.17791, -0.920932, -0.0114968, -0.00727126, 0.389486, 0.206896, -0.0535412, -0.204388, 0.0582933, 0, -0.102043, 
[2024-06-13 12:18:22.145818] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8575] 1718295502145692, 19.3088, 0.0105247, -0.0725984, -1.17791, -0.920932, -0.0114968, -0.00727126, 0.389486, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.148119] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8576] 1718295502148035, 19.3112, 0.0125372, -0.0731336, -1.17997, -0.921062, -0.0117293, -0.00757111, 0.389165, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.150964] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8578] 1718295502150854, 19.314, 0.0125372, -0.0731336, -1.17997, -0.921062, -0.0117293, -0.00757111, 0.389165, 0.201252, -0.0535139, -0.205513, 0.0660181, -0.0380673, -0.0686288, 
[2024-06-13 12:18:22.153438] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8579] 1718295502153328, 19.3164, 0.0125372, -0.0731336, -1.17997, -0.921062, -0.0117293, -0.00757111, 0.389165, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.158087] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8581] 1718295502157969, 19.3211, 0.0125372, -0.0731336, -1.17997, -0.921062, -0.0117293, -0.00757111, 0.389165, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.160658] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8582] 1718295502160547, 19.3237, 0.0146123, -0.0736531, -1.18206, -0.921113, -0.0119943, -0.00751038, 0.389039, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.163428] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8583] 1718295502163315, 19.3264, 0.0146123, -0.0736531, -1.18206, -0.921113, -0.0119943, -0.00751038, 0.389039, 0.207507, -0.0519553, -0.20915, 0.0440359, 0, 0, 
[2024-06-13 12:18:22.166213] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8584] 1718295502166103, 19.3292, 0.0146123, -0.0736531, -1.18206, -0.921113, -0.0119943, -0.00751038, 0.389039, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.168806] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8586] 1718295502168648, 19.3318, 0.016666, -0.0741721, -1.18411, -0.921226, -0.012142, -0.00752599, 0.388766, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.173292] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8587] 1718295502173179, 19.3363, 0.016666, -0.0741721, -1.18411, -0.921226, -0.012142, -0.00752599, 0.388766, 0.205371, -0.0518989, -0.204747, 0, 0, -0.059092, 
[2024-06-13 12:18:22.175877] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8588] 1718295502175781, 19.3389, 0.016666, -0.0741721, -1.18411, -0.921226, -0.012142, -0.00752599, 0.388766, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.178443] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8590] 1718295502178320, 19.3414, 0.0186654, -0.0747049, -1.18614, -0.921333, -0.0121553, -0.00756124, 0.38851, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.181023] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8591] 1718295502180913, 19.344, 0.0186654, -0.0747049, -1.18614, -0.921333, -0.0121553, -0.00756124, 0.38851, 0.19994, -0.0532834, -0.203698, 0, 0, -0.0555873, 
[2024-06-13 12:18:22.183628] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8592] 1718295502183519, 19.3466, 0.0186654, -0.0747049, -1.18614, -0.921333, -0.0121553, -0.00756124, 0.38851, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.186323] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8593] 1718295502186209, 19.3493, 0.0186654, -0.0747049, -1.18614, -0.921333, -0.0121553, -0.00756124, 0.38851, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.189347] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8595] 1718295502189225, 19.3523, 0.0206059, -0.0752353, -1.18812, -0.92152, -0.0119722, -0.0078374, 0.388066, 0, 0, 0, 0, 0, 0, 
[2024-06-13 12:18:22.192118] [0x0000007f92ded9a0] [MocapTag] [0x00002ff1] [8596] 1718295502191937, 19.3551, 0.0206059, -0.0752353, -1.18812, -0.92152, -0.0119722, -0.0078374, 0.388066, 0.194046, -0.0530328, -0.198108, 0, -0.0664669, -0.0953615, 
