[2025-01-13 19:09:50.173280] [0x0000007f842eb7c0] [MocapTag] [0x00001b7f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 19:10:02.131183] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5305] 1736813402131065, 12.0127, -0.124345, -0.20532, -0.437328, -0.955946, 0.00850357, 0.0574029, -0.28775, -0.171942, 0.0168454, -0.220756, 0.412512, 0.0878364, -0.674123, 
[2025-01-13 19:10:02.133715] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5306] 1736813402133624, 12.0153, -0.124345, -0.20532, -0.437328, -0.955946, 0.00850357, 0.0574029, -0.28775, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.137258] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5308] 1736813402137141, 12.0188, -0.124345, -0.20532, -0.437328, -0.955946, 0.00850357, 0.0574029, -0.28775, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.139906] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5309] 1736813402139789, 12.0214, -0.125956, -0.205115, -0.439538, -0.954987, 0.00692477, 0.0583701, -0.290766, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.142671] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5310] 1736813402142583, 12.0242, -0.125956, -0.205115, -0.439538, -0.954987, 0.00692477, 0.0583701, -0.290766, -0.161053, 0.0205267, -0.220974, 0.396943, 0.0876151, -0.657749, 
[2025-01-13 19:10:02.145116] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5312] 1736813402145001, 12.0267, -0.125956, -0.205115, -0.439538, -0.954987, 0.00692477, 0.0583701, -0.290766, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.147763] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5313] 1736813402147649, 12.0293, -0.125956, -0.205115, -0.439538, -0.954987, 0.00692477, 0.0583701, -0.290766, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.150418] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5314] 1736813402150300, 12.032, -0.12759, -0.204849, -0.441858, -0.953907, 0.0054406, 0.0585809, -0.29428, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.153298] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5315] 1736813402153180, 12.0348, -0.12759, -0.204849, -0.441858, -0.953907, 0.0054406, 0.0585809, -0.29428, -0.163445, 0.026588, -0.232044, 0.340295, -0.0552379, -0.755638, 
[2025-01-13 19:10:02.155853] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5317] 1736813402155736, 12.0374, -0.12759, -0.204849, -0.441858, -0.953907, 0.0054406, 0.0585809, -0.29428, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.158184] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5318] 1736813402158073, 12.0397, -0.129093, -0.204548, -0.444085, -0.952881, 0.00391075, 0.059147, -0.297498, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.161096] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5319] 1736813402160977, 12.0426, -0.129093, -0.204548, -0.444085, -0.952881, 0.00391075, 0.059147, -0.297498, -0.150304, 0.0301694, -0.222686, 0.36664, 0, -0.697964, 
[2025-01-13 19:10:02.163465] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5321] 1736813402163398, 12.0451, -0.129093, -0.204548, -0.444085, -0.952881, 0.00391075, 0.059147, -0.297498, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.166210] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5322] 1736813402166092, 12.0477, -0.129093, -0.204548, -0.444085, -0.952881, 0.00391075, 0.059147, -0.297498, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.169407] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5323] 1736813402169293, 12.0509, -0.13047, -0.2043, -0.44634, -0.952005, 0.00176407, 0.0591383, -0.30031, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.172189] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5324] 1736813402172066, 12.0537, -0.13047, -0.2043, -0.44634, -0.952005, 0.00176407, 0.0591383, -0.30031, -0.137665, 0.024769, -0.225522, 0.444794, -0.139658, -0.613505, 
[2025-01-13 19:10:02.174780] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5326] 1736813402174662, 12.0563, -0.13047, -0.2043, -0.44634, -0.952005, 0.00176407, 0.0591383, -0.30031, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.177354] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5327] 1736813402177240, 12.0589, -0.13047, -0.2043, -0.44634, -0.952005, 0.00176407, 0.0591383, -0.30031, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.179865] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5328] 1736813402179736, 12.0614, -0.131814, -0.203842, -0.448659, -0.950991, -3.42796e-06, 0.0590654, -0.303525, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.184282] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5330] 1736813402184155, 12.0658, -0.131814, -0.203842, -0.448659, -0.950991, -3.42796e-06, 0.0590654, -0.303525, -0.134376, 0.0458125, -0.231915, 0.372243, -0.132873, -0.694275, 
[2025-01-13 19:10:02.186962] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5331] 1736813402186849, 12.0685, -0.131814, -0.203842, -0.448659, -0.950991, -3.42796e-06, 0.0590654, -0.303525, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.189656] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5332] 1736813402189539, 12.0712, -0.133069, -0.203359, -0.4509, -0.949911, -0.00193608, 0.0590628, -0.306884, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.192470] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5333] 1736813402192318, 12.074, -0.133069, -0.203359, -0.4509, -0.949911, -0.00193608, 0.0590628, -0.306884, -0.125515, 0.0482507, -0.224075, 0.408959, -0.132716, -0.727248, 
[2025-01-13 19:10:02.195005] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5335] 1736813402194890, 12.0765, -0.133069, -0.203359, -0.4509, -0.949911, -0.00193608, 0.0590628, -0.306884, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.197631] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5336] 1736813402197520, 12.0792, -0.133069, -0.203359, -0.4509, -0.949911, -0.00193608, 0.0590628, -0.306884, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.201203] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5337] 1736813402201084, 12.0827, -0.134163, -0.202931, -0.453076, -0.948982, -0.00372038, 0.0588127, -0.309773, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.204514] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5339] 1736813402204390, 12.086, -0.134163, -0.202931, -0.453076, -0.948982, -0.00372038, 0.0588127, -0.309773, -0.109374, 0.0427929, -0.217599, 0.358629, -0.171132, -0.624198, 
[2025-01-13 19:10:02.208841] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5340] 1736813402208712, 12.0904, -0.134163, -0.202931, -0.453076, -0.948982, -0.00372038, 0.0588127, -0.309773, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.209550] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5341] 1736813402209436, 12.0911, -0.135145, -0.202417, -0.455384, -0.948035, -0.00537522, 0.0585026, -0.312695, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.211785] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5342] 1736813402211667, 12.0933, -0.135145, -0.202417, -0.455384, -0.948035, -0.00537522, 0.0585026, -0.312695, -0.0982363, 0.0513852, -0.230762, 0.329471, -0.176646, -0.6293, 
[2025-01-13 19:10:02.216689] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5344] 1736813402216551, 12.0982, -0.135145, -0.202417, -0.455384, -0.948035, -0.00537522, 0.0585026, -0.312695, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.219096] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5345] 1736813402218952, 12.1006, -0.135941, -0.201971, -0.457654, -0.947197, -0.00661057, 0.0578067, -0.31533, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.222068] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5346] 1736813402221952, 12.1036, -0.135941, -0.201971, -0.457654, -0.947197, -0.00661057, 0.0578067, -0.31533, -0.079629, 0.0445968, -0.227038, 0.220418, -0.223652, -0.560337, 
[2025-01-13 19:10:02.224623] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5348] 1736813402224508, 12.1062, -0.135941, -0.201971, -0.457654, -0.947197, -0.00661057, 0.0578067, -0.31533, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.229798] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5349] 1736813402229667, 12.1113, -0.135941, -0.201971, -0.457654, -0.947197, -0.00661057, 0.0578067, -0.31533, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.230519] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5350] 1736813402230399, 12.1121, -0.137627, -0.200322, -0.458822, -0.944731, -0.0133493, 0.0592683, -0.322167, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.233157] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5351] 1736813402233037, 12.1147, -0.137627, -0.200322, -0.458822, -0.944731, -0.0133493, 0.0592683, -0.322167, -0.168576, 0.164949, -0.11685, 1.4523, -0.196645, -1.5263, 
[2025-01-13 19:10:02.235759] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5353] 1736813402235602, 12.1173, -0.137627, -0.200322, -0.458822, -0.944731, -0.0133493, 0.0592683, -0.322167, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.238206] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5354] 1736813402238096, 12.1198, -0.138272, -0.199773, -0.461142, -0.943843, -0.0147308, 0.0586105, -0.324821, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.241138] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5355] 1736813402241013, 12.1227, -0.138272, -0.199773, -0.461142, -0.943843, -0.0147308, 0.0586105, -0.324821, -0.0645327, 0.0549132, -0.231938, 0.247407, -0.232767, -0.565732, 
[2025-01-13 19:10:02.243498] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5356] 1736813402243412, 12.1251, -0.138272, -0.199773, -0.461142, -0.943843, -0.0147308, 0.0586105, -0.324821, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.247876] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5358] 1736813402247761, 12.1294, -0.138272, -0.199773, -0.461142, -0.943843, -0.0147308, 0.0586105, -0.324821, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.250534] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5359] 1736813402250418, 12.1321, -0.138729, -0.19916, -0.46351, -0.942935, -0.0156265, 0.0581761, -0.327482, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.254528] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5361] 1736813402254423, 12.1361, -0.138729, -0.19916, -0.46351, -0.942935, -0.0156265, 0.0581761, -0.327482, -0.0457011, 0.0612734, -0.236787, 0.169158, -0.159861, -0.566542, 
[2025-01-13 19:10:02.255917] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5362] 1736813402255802, 12.1375, -0.138729, -0.19916, -0.46351, -0.942935, -0.0156265, 0.0581761, -0.327482, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.288567] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5366] 1736813402288445, 12.1701, -0.139065, -0.198544, -0.465951, -0.942176, -0.0159769, 0.0578139, -0.329707, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.289318] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5367] 1736813402289190, 12.1708, -0.139065, -0.198544, -0.465951, -0.942176, -0.0159769, 0.0578139, -0.329707, -0.0335195, 0.0616018, -0.24408, 0.0653982, -0.10767, -0.470561, 
[2025-01-13 19:10:02.290025] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5368] 1736813402289892, 12.1715, -0.139065, -0.198544, -0.465951, -0.942176, -0.0159769, 0.0578139, -0.329707, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.290761] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5369] 1736813402290631, 12.1723, -0.139065, -0.198544, -0.465951, -0.942176, -0.0159769, 0.0578139, -0.329707, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.291471] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5370] 1736813402291337, 12.173, -0.139362, -0.197849, -0.468408, -0.941397, -0.0166045, 0.0572275, -0.331997, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.292163] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5371] 1736813402292039, 12.1737, -0.139362, -0.197849, -0.468408, -0.941397, -0.0166045, 0.0572275, -0.331997, -0.0297779, 0.069517, -0.245757, 0.102782, -0.169225, -0.483775, 
[2025-01-13 19:10:02.292919] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5372] 1736813402292795, 12.1745, -0.139362, -0.197849, -0.468408, -0.941397, -0.0166045, 0.0572275, -0.331997, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.293603] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5373] 1736813402293485, 12.1751, -0.139362, -0.197849, -0.468408, -0.941397, -0.0166045, 0.0572275, -0.331997, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.294276] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5374] 1736813402294161, 12.1758, -0.139563, -0.197194, -0.470892, -0.940755, -0.0178055, 0.0560938, -0.333941, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.294936] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5375] 1736813402294822, 12.1765, -0.139563, -0.197194, -0.470892, -0.940755, -0.0178055, 0.0560938, -0.333941, -0.0201035, 0.0655191, -0.24841, 0.169516, -0.30871, -0.407225, 
[2025-01-13 19:10:02.295768] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5376] 1736813402295643, 12.1773, -0.139563, -0.197194, -0.470892, -0.940755, -0.0178055, 0.0560938, -0.333941, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.296396] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5378] 1736813402296293, 12.1779, -0.139638, -0.196394, -0.473468, -0.940121, -0.0190239, 0.0546094, -0.3359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.297037] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5379] 1736813402296929, 12.1786, -0.139638, -0.196394, -0.473468, -0.940121, -0.0190239, 0.0546094, -0.3359, -0.00743801, 0.0799754, -0.257534, 0.147605, -0.376646, -0.40552, 
[2025-01-13 19:10:02.297646] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5380] 1736813402297541, 12.1792, -0.139638, -0.196394, -0.473468, -0.940121, -0.0190239, 0.0546094, -0.3359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.300164] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5381] 1736813402300046, 12.1817, -0.139632, -0.1956, -0.475911, -0.939535, -0.0196764, 0.0535145, -0.337672, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.303002] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5382] 1736813402302910, 12.1846, -0.139632, -0.1956, -0.475911, -0.939535, -0.0196764, 0.0535145, -0.337672, 0, 0.0793913, -0.244396, 0.0644922, -0.263982, -0.367004, 
[2025-01-13 19:10:02.306750] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5384] 1736813402306635, 12.1883, -0.139632, -0.1956, -0.475911, -0.939535, -0.0196764, 0.0535145, -0.337672, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.308283] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5385] 1736813402308165, 12.1898, -0.139556, -0.194797, -0.478414, -0.939059, -0.0205107, 0.0521929, -0.33915, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.313213] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5386] 1736813402313117, 12.1948, -0.139556, -0.194797, -0.478414, -0.939059, -0.0205107, 0.0521929, -0.33915, 0.00753007, 0.0803331, -0.250224, 0.0795126, -0.316872, -0.302541, 
[2025-01-13 19:10:02.315943] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5388] 1736813402315827, 12.1975, -0.139556, -0.194797, -0.478414, -0.939059, -0.0205107, 0.0521929, -0.33915, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.318456] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5389] 1736813402318346, 12.2, -0.139539, -0.193855, -0.48098, -0.938495, -0.0211961, 0.0500305, -0.340991, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.321445] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5390] 1736813402321326, 12.203, -0.139539, -0.193855, -0.48098, -0.938495, -0.0211961, 0.0500305, -0.340991, 0, 0.094203, -0.256583, 0, -0.467632, -0.367635, 
[2025-01-13 19:10:02.323878] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5391] 1736813402323791, 12.2054, -0.139539, -0.193855, -0.48098, -0.938495, -0.0211961, 0.0500305, -0.340991, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.328386] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5393] 1736813402328271, 12.2099, -0.139539, -0.193855, -0.48098, -0.938495, -0.0211961, 0.0500305, -0.340991, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.331049] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5394] 1736813402330930, 12.2126, -0.139139, -0.192757, -0.483435, -0.938057, -0.0216612, 0.0492792, -0.342273, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.333759] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5395] 1736813402333661, 12.2153, -0.139139, -0.192757, -0.483435, -0.938057, -0.0216612, 0.0492792, -0.342273, 0.03997, 0.109781, -0.245515, 0.0459909, -0.183178, -0.26626, 
[2025-01-13 19:10:02.336394] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5397] 1736813402336278, 12.2179, -0.139139, -0.192757, -0.483435, -0.938057, -0.0216612, 0.0492792, -0.342273, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.339016] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5398] 1736813402338903, 12.2206, -0.138864, -0.191646, -0.485888, -0.937625, -0.0227574, 0.0476157, -0.34362, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.343533] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5400] 1736813402343434, 12.2251, -0.138864, -0.191646, -0.485888, -0.937625, -0.0227574, 0.0476157, -0.34362, 0.0275308, 0.111127, -0.245336, 0.10097, -0.39853, -0.271875, 
[2025-01-13 19:10:02.346231] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5401] 1736813402346115, 12.2278, -0.138864, -0.191646, -0.485888, -0.937625, -0.0227574, 0.0476157, -0.34362, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.348699] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5402] 1736813402348591, 12.2302, -0.138472, -0.190512, -0.488346, -0.937283, -0.0236316, 0.0454394, -0.344786, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.351575] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5403] 1736813402351452, 12.2331, -0.138472, -0.190512, -0.488346, -0.937283, -0.0236316, 0.0454394, -0.344786, 0.039146, 0.113352, -0.245757, 0, -0.478012, -0.225472, 
[2025-01-13 19:10:02.354076] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5405] 1736813402354012, 12.2357, -0.138472, -0.190512, -0.488346, -0.937283, -0.0236316, 0.0454394, -0.344786, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.356763] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5406] 1736813402356648, 12.2383, -0.138472, -0.190512, -0.488346, -0.937283, -0.0236316, 0.0454394, -0.344786, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.360127] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5407] 1736813402360020, 12.2417, -0.139036, -0.187916, -0.489203, -0.934952, -0.0288636, 0.0467017, -0.350501, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.364545] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5409] 1736813402364423, 12.2461, -0.139036, -0.187916, -0.489203, -0.934952, -0.0288636, 0.0467017, -0.350501, -0.0563394, 0.259586, -0.0857391, 1.11301, -0.179348, -1.26625, 
[2025-01-13 19:10:02.366223] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5410] 1736813402366111, 12.2478, -0.139036, -0.187916, -0.489203, -0.934952, -0.0288636, 0.0467017, -0.350501, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.368862] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5411] 1736813402368737, 12.2504, -0.138481, -0.186575, -0.491552, -0.934605, -0.0292041, 0.0451278, -0.351602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.371605] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5412] 1736813402371487, 12.2531, -0.138481, -0.186575, -0.491552, -0.934605, -0.0292041, 0.0451278, -0.351602, 0.0554629, 0.13417, -0.234929, -0.0408649, -0.328431, -0.215167, 
[2025-01-13 19:10:02.375537] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5414] 1736813402375422, 12.2571, -0.138481, -0.186575, -0.491552, -0.934605, -0.0292041, 0.0451278, -0.351602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.377948] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5415] 1736813402377836, 12.2595, -0.138481, -0.186575, -0.491552, -0.934605, -0.0292041, 0.0451278, -0.351602, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.380566] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5416] 1736813402380442, 12.2621, -0.138115, -0.185278, -0.493894, -0.93433, -0.0295034, 0.0427936, -0.352598, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.383251] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5417] 1736813402383166, 12.2648, -0.138115, -0.185278, -0.493894, -0.93433, -0.0295034, 0.0427936, -0.352598, 0.0365928, 0.129605, -0.234142, -0.104332, -0.466472, -0.182742, 
[2025-01-13 19:10:02.385797] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5419] 1736813402385637, 12.2673, -0.138115, -0.185278, -0.493894, -0.93433, -0.0295034, 0.0427936, -0.352598, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.388247] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5420] 1736813402388120, 12.2698, -0.137179, -0.183658, -0.496279, -0.934125, -0.0302673, 0.0417827, -0.353198, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.391874] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5421] 1736813402391756, 12.2734, -0.137179, -0.183658, -0.496279, -0.934125, -0.0302673, 0.0417827, -0.353198, 0.0936299, 0.162033, -0.238507, 0.0743866, -0.248544, -0.118428, 
[2025-01-13 19:10:02.394491] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5423] 1736813402394374, 12.276, -0.137179, -0.183658, -0.496279, -0.934125, -0.0302673, 0.0417827, -0.353198, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.397101] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5424] 1736813402396989, 12.2786, -0.137179, -0.183658, -0.496279, -0.934125, -0.0302673, 0.0417827, -0.353198, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.399569] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5425] 1736813402399458, 12.2811, -0.13648, -0.182059, -0.498639, -0.933851, -0.031275, 0.039715, -0.354072, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.402633] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5426] 1736813402402517, 12.2842, -0.13648, -0.182059, -0.498639, -0.933851, -0.031275, 0.039715, -0.354072, 0.0698731, 0.15993, -0.235973, 0.0454903, -0.465804, -0.164247, 
[2025-01-13 19:10:02.407174] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5428] 1736813402407058, 12.2887, -0.13648, -0.182059, -0.498639, -0.933851, -0.031275, 0.039715, -0.354072, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.409727] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5429] 1736813402409606, 12.2913, -0.135673, -0.180459, -0.500978, -0.933787, -0.0318811, 0.0376912, -0.354409, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.412944] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5430] 1736813402412856, 12.2945, -0.135673, -0.180459, -0.500978, -0.933787, -0.0318811, 0.0376912, -0.354409, 0.0806729, 0.160017, -0.233963, 0, -0.424062, -0.0483871, 
[2025-01-13 19:10:02.415092] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5432] 1736813402414969, 12.2966, -0.135673, -0.180459, -0.500978, -0.933787, -0.0318811, 0.0376912, -0.354409, 0, 0, 0, 0, 0, 0, 
[2025-01-13 19:10:02.417627] [0x0000007f6b7fd9a0] [MocapTag] [0x00001b7f] [5433] 1736813402417512, 12.2992, -0.135673, -0.180459, -0.500978, -0.933787, -0.0318811, 0.0376912, -0.354409, 0, 0, 0, 0, 0, 0, 
