[2025-01-13 17:15:04.932588] [0x0000007fa83317c0] [MocapTag] [0x000014bf] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 17:15:30.023952] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11395] 1736806530023837, 25.139, -2.20217, -0.948883, -1.2795, -0.0452245, 0.044124, 0.0307663, -0.997528, -0.859958, 0.298968, 0.016677, -0.103974, -0.170414, 0.259209, 
[2025-01-13 17:15:30.026789] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11397] 1736806530026668, 25.1418, -2.20217, -0.948883, -1.2795, -0.0452245, 0.044124, 0.0307663, -0.997528, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.029586] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11398] 1736806530029426, 25.1446, -2.21058, -0.945934, -1.27843, -0.0332378, 0.0543558, 0.0382141, -0.997236, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.032273] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11399] 1736806530032163, 25.1473, -2.21058, -0.945934, -1.27843, -0.0332378, 0.0543558, 0.0382141, -0.997236, -0.841497, 0.29496, 0.107057, 1.54603, 2.02424, -2.54226, 
[2025-01-13 17:15:30.036811] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11401] 1736806530036695, 25.1519, -2.21058, -0.945934, -1.27843, -0.0332378, 0.0543558, 0.0382141, -0.997236, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.040636] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11402] 1736806530040524, 25.1557, -2.21895, -0.942357, -1.27866, -0.0351432, 0.0538914, 0.0383259, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.043607] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11403] 1736806530043489, 25.1586, -2.21895, -0.942357, -1.27866, -0.0351432, 0.0538914, 0.0383259, -0.997192, -0.836204, 0.357647, -0.0232179, 0, -0.0782289, 0.384665, 
[2025-01-13 17:15:30.044970] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11404] 1736806530044883, 25.16, -2.21895, -0.942357, -1.27866, -0.0351432, 0.0538914, 0.0383259, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.047521] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11406] 1736806530047408, 25.1626, -2.21895, -0.942357, -1.27866, -0.0351432, 0.0538914, 0.0383259, -0.997192, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.050033] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11407] 1736806530049922, 25.1651, -2.22727, -0.939283, -1.27857, -0.0367243, 0.0528516, 0.0377285, -0.997213, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.053275] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11408] 1736806530053161, 25.1683, -2.22727, -0.939283, -1.27857, -0.0367243, 0.0528516, 0.0377285, -0.997213, -0.832623, 0.307393, 0.00908658, -0.131106, -0.200615, 0.331044, 
[2025-01-13 17:15:30.055647] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11409] 1736806530055559, 25.1707, -2.22727, -0.939283, -1.27857, -0.0367243, 0.0528516, 0.0377285, -0.997213, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.058152] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11411] 1736806530058037, 25.1732, -2.22727, -0.939283, -1.27857, -0.0367243, 0.0528516, 0.0377285, -0.997213, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.061410] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11412] 1736806530061298, 25.1765, -2.23568, -0.936769, -1.27809, -0.0373318, 0.051435, 0.0367052, -0.997303, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.063378] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11413] 1736806530063260, 25.1784, -2.23568, -0.936769, -1.27809, -0.0373318, 0.051435, 0.0367052, -0.997303, -0.840784, 0.251428, 0.0479023, -0.203085, -0.286306, 0.14205, 
[2025-01-13 17:15:30.065762] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11414] 1736806530065671, 25.1808, -2.23568, -0.936769, -1.27809, -0.0373318, 0.051435, 0.0367052, -0.997303, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.069282] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11416] 1736806530069169, 25.1843, -2.23568, -0.936769, -1.27809, -0.0373318, 0.051435, 0.0367052, -0.997303, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.071711] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11417] 1736806530071603, 25.1868, -2.24391, -0.933748, -1.27801, -0.0389232, 0.0503726, 0.0363175, -0.997311, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.074882] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11418] 1736806530074763, 25.1899, -2.24391, -0.933748, -1.27801, -0.0389232, 0.0503726, 0.0363175, -0.997311, -0.822848, 0.302134, 0.00795236, -0.0875473, -0.204279, 0.330305, 
[2025-01-13 17:15:30.077592] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11420] 1736806530077474, 25.1926, -2.24391, -0.933748, -1.27801, -0.0389232, 0.0503726, 0.0363175, -0.997311, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.079810] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11421] 1736806530079699, 25.1949, -2.25207, -0.930681, -1.27798, -0.0406542, 0.0494625, 0.0359273, -0.997301, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.084210] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11422] 1736806530084094, 25.1993, -2.25207, -0.930681, -1.27798, -0.0406542, 0.0494625, 0.0359273, -0.997301, -0.81631, 0.306674, 0.00364503, -0.0898361, -0.173131, 0.357223, 
[2025-01-13 17:15:30.087252] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11424] 1736806530087135, 25.2023, -2.25207, -0.930681, -1.27798, -0.0406542, 0.0494625, 0.0359273, -0.997301, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.089487] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11425] 1736806530089379, 25.2045, -2.2675, -0.931008, -1.27362, -0.0482898, 0.0202427, 0.017276, -0.998479, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.092110] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11426] 1736806530091997, 25.2072, -2.2675, -0.931008, -1.27362, -0.0482898, 0.0202427, 0.017276, -0.998479, -1.54305, -0.0326712, 0.435578, -3.5464, -5.96499, 1.79482, 
[2025-01-13 17:15:30.095100] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11427] 1736806530094985, 25.2101, -2.2675, -0.931008, -1.27362, -0.0482898, 0.0202427, 0.017276, -0.998479, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.097219] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11429] 1736806530097101, 25.2123, -2.2675, -0.931008, -1.27362, -0.0482898, 0.0202427, 0.017276, -0.998479, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.100777] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11430] 1736806530100666, 25.2158, -2.27554, -0.927966, -1.27365, -0.0497759, 0.0195843, 0.0169514, -0.998424, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.103709] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11431] 1736806530103592, 25.2188, -2.27554, -0.927966, -1.27365, -0.0497759, 0.0195843, 0.0169514, -0.998424, -0.803509, 0.304185, -0.00262297, -0.0647545, -0.12991, 0.300932, 
[2025-01-13 17:15:30.106332] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11433] 1736806530106239, 25.2214, -2.27554, -0.927966, -1.27365, -0.0497759, 0.0195843, 0.0169514, -0.998424, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.108808] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11434] 1736806530108686, 25.2238, -2.28345, -0.924912, -1.27376, -0.0511934, 0.0192563, 0.0168431, -0.998361, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.111411] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11435] 1736806530111297, 25.2265, -2.28345, -0.924912, -1.27376, -0.0511934, 0.0192563, 0.0168431, -0.998361, -0.791183, 0.305337, -0.0107751, 0, -0.0621006, 0.285363, 
[2025-01-13 17:15:30.115697] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11437] 1736806530115602, 25.2308, -2.28345, -0.924912, -1.27376, -0.0511934, 0.0192563, 0.0168431, -0.998361, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.118529] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11438] 1736806530118417, 25.2336, -2.28345, -0.924912, -1.27376, -0.0511934, 0.0192563, 0.0168431, -0.998361, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.120752] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11439] 1736806530120642, 25.2358, -2.29132, -0.921888, -1.27387, -0.052572, 0.0187683, 0.0166586, -0.998302, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.123453] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11440] 1736806530123338, 25.2385, -2.29132, -0.921888, -1.27387, -0.052572, 0.0187683, 0.0166586, -0.998302, -0.787148, 0.302485, -0.0110663, -0.037384, -0.0950228, 0.278282, 
[2025-01-13 17:15:30.125750] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11442] 1736806530125665, 25.2408, -2.29132, -0.921888, -1.27387, -0.052572, 0.0187683, 0.0166586, -0.998302, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.128285] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11443] 1736806530128170, 25.2433, -2.29132, -0.921888, -1.27387, -0.052572, 0.0187683, 0.0166586, -0.998302, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.131752] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11444] 1736806530131637, 25.2468, -2.29916, -0.918854, -1.27394, -0.0542564, 0.0180255, 0.0161437, -0.998234, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.134596] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11445] 1736806530134475, 25.2496, -2.29916, -0.918854, -1.27394, -0.0542564, 0.0180255, 0.0161437, -0.998234, -0.783443, 0.303312, -0.00773934, -0.10159, -0.148652, 0.341487, 
[2025-01-13 17:15:30.137178] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11447] 1736806530137059, 25.2522, -2.29916, -0.918854, -1.27394, -0.0542564, 0.0180255, 0.0161437, -0.998234, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.139767] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11448] 1736806530139657, 25.2548, -2.30703, -0.915778, -1.27399, -0.0561103, 0.0170991, 0.0156147, -0.998156, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.143194] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11449] 1736806530143075, 25.2582, -2.30703, -0.915778, -1.27399, -0.0561103, 0.0170991, 0.0156147, -0.998156, -0.787217, 0.307661, -0.00480914, -0.102448, -0.185287, 0.375819, 
[2025-01-13 17:15:30.145048] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11450] 1736806530144931, 25.2601, -2.30703, -0.915778, -1.27399, -0.0561103, 0.0170991, 0.0156147, -0.998156, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.147939] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11452] 1736806530147815, 25.263, -2.30703, -0.915778, -1.27399, -0.0561103, 0.0170991, 0.0156147, -0.998156, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.150362] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11453] 1736806530150251, 25.2654, -2.31483, -0.912698, -1.2741, -0.0577633, 0.0165585, 0.0153967, -0.998074, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.153761] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11454] 1736806530153637, 25.2688, -2.31483, -0.912698, -1.2741, -0.0577633, 0.0165585, 0.0153967, -0.998074, -0.780135, 0.308012, -0.0106483, -0.0433445, -0.105621, 0.333381, 
[2025-01-13 17:15:30.155605] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11456] 1736806530155544, 25.2707, -2.31483, -0.912698, -1.2741, -0.0577633, 0.0165585, 0.0153967, -0.998074, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.158156] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11457] 1736806530158043, 25.2732, -2.31483, -0.912698, -1.2741, -0.0577633, 0.0165585, 0.0153967, -0.998074, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.160607] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11458] 1736806530160494, 25.2757, -2.32242, -0.909623, -1.2743, -0.059416, 0.0164901, 0.0153868, -0.997979, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.163971] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11459] 1736806530163854, 25.279, -2.32242, -0.909623, -1.2743, -0.059416, 0.0164901, 0.0153868, -0.997979, -0.759251, 0.307494, -0.0205966, 0, 0, 0.33145, 
[2025-01-13 17:15:30.166646] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11461] 1736806530166535, 25.2817, -2.32242, -0.909623, -1.2743, -0.059416, 0.0164901, 0.0153868, -0.997979, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.169048] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11462] 1736806530168931, 25.2841, -2.32998, -0.90656, -1.27448, -0.060985, 0.0164628, 0.0155112, -0.997882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.171740] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11463] 1736806530171628, 25.2868, -2.32998, -0.90656, -1.27448, -0.060985, 0.0164628, 0.0155112, -0.997882, -0.756196, 0.30625, -0.0170407, 0, 0, 0.314093, 
[2025-01-13 17:15:30.174227] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11464] 1736806530174107, 25.2893, -2.32998, -0.90656, -1.27448, -0.060985, 0.0164628, 0.0155112, -0.997882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.176978] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11466] 1736806530176864, 25.292, -2.32998, -0.90656, -1.27448, -0.060985, 0.0164628, 0.0155112, -0.997882, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.179750] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11467] 1736806530179633, 25.2948, -2.3375, -0.903498, -1.27467, -0.0628707, 0.0162867, 0.0155404, -0.997768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.182408] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11468] 1736806530182286, 25.2974, -2.3375, -0.903498, -1.27467, -0.0628707, 0.0162867, 0.0155404, -0.997768, -0.752119, 0.306178, -0.0191135, 0, 0, 0.378346, 
[2025-01-13 17:15:30.184911] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11469] 1736806530184825, 25.3, -2.3375, -0.903498, -1.27467, -0.0628707, 0.0162867, 0.0155404, -0.997768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.187526] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11471] 1736806530187413, 25.3026, -2.3375, -0.903498, -1.27467, -0.0628707, 0.0162867, 0.0155404, -0.997768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.190175] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11472] 1736806530190054, 25.3052, -2.34503, -0.900423, -1.27483, -0.0648381, 0.0158937, 0.0153707, -0.997651, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.192898] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11473] 1736806530192713, 25.3079, -2.34503, -0.900423, -1.27483, -0.0648381, 0.0158937, 0.0153707, -0.997651, -0.752295, 0.307594, -0.016801, -0.0356436, -0.0749335, 0.395942, 
[2025-01-13 17:15:30.197215] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11475] 1736806530197093, 25.3123, -2.34503, -0.900423, -1.27483, -0.0648381, 0.0158937, 0.0153707, -0.997651, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.198566] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11476] 1736806530198436, 25.3136, -2.35221, -0.897176, -1.27481, -0.0683441, 0.0148952, 0.01527, -0.997434, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.202018] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11477] 1736806530201884, 25.317, -2.35221, -0.897176, -1.27481, -0.0683441, 0.0148952, 0.01527, -0.997434, -0.717771, 0.32466, 0.00214294, 0, -0.190579, 0.705743, 
[2025-01-13 17:15:30.204537] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11478] 1736806530204414, 25.3196, -2.35221, -0.897176, -1.27481, -0.0683441, 0.0148952, 0.01527, -0.997434, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.207267] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11480] 1736806530207136, 25.3223, -2.35221, -0.897176, -1.27481, -0.0683441, 0.0148952, 0.01527, -0.997434, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.211431] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11481] 1736806530211310, 25.3265, -2.35978, -0.894349, -1.27529, -0.0685254, 0.0158484, 0.0151675, -0.997408, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.214042] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11482] 1736806530213921, 25.3291, -2.35978, -0.894349, -1.27529, -0.0685254, 0.0158484, 0.0151675, -0.997408, -0.757754, 0.282667, -0.0480088, 0, 0.189321, 0, 
[2025-01-13 17:15:30.216780] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11484] 1736806530216710, 25.3319, -2.35978, -0.894349, -1.27529, -0.0685254, 0.0158484, 0.0151675, -0.997408, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.219175] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11485] 1736806530219045, 25.3342, -2.36682, -0.891142, -1.27526, -0.0721789, 0.0149983, 0.0151612, -0.997164, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.222818] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11486] 1736806530222691, 25.3378, -2.36682, -0.891142, -1.27526, -0.0721789, 0.0149983, 0.0151612, -0.997164, -0.703231, 0.320743, 0.00348093, 0, -0.159416, 0.734758, 
[2025-01-13 17:15:30.224266] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11487] 1736806530224150, 25.3393, -2.36682, -0.891142, -1.27526, -0.0721789, 0.0149983, 0.0151612, -0.997164, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.228411] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11489] 1736806530228290, 25.3434, -2.36682, -0.891142, -1.27526, -0.0721789, 0.0149983, 0.0151612, -0.997164, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.230959] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11490] 1736806530230839, 25.346, -2.37439, -0.888306, -1.27572, -0.0724222, 0.0159203, 0.0151034, -0.997133, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.233586] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11491] 1736806530233470, 25.3486, -2.37439, -0.888306, -1.27572, -0.0724222, 0.0159203, 0.0151034, -0.997133, -0.757253, 0.283597, -0.0464836, 0, 0.18378, 0.0468493, 
[2025-01-13 17:15:30.236195] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11493] 1736806530236043, 25.3512, -2.37439, -0.888306, -1.27572, -0.0724222, 0.0159203, 0.0151034, -0.997133, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.238752] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11494] 1736806530238632, 25.3538, -2.38165, -0.885279, -1.27587, -0.0746795, 0.0155536, 0.014754, -0.996977, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.243510] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11495] 1736806530243393, 25.3586, -2.38165, -0.885279, -1.27587, -0.0746795, 0.0155536, 0.014754, -0.996977, -0.725911, 0.302649, -0.0149067, -0.0719786, -0.0720438, 0.454831, 
[2025-01-13 17:15:30.246304] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11497] 1736806530246202, 25.3614, -2.38165, -0.885279, -1.27587, -0.0746795, 0.0155536, 0.014754, -0.996977, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.249310] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11498] 1736806530249189, 25.3643, -2.38874, -0.882177, -1.27585, -0.0775945, 0.0152093, 0.0150621, -0.996755, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.252467] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11499] 1736806530252359, 25.3675, -2.38874, -0.882177, -1.27585, -0.0775945, 0.0152093, 0.0150621, -0.996755, -0.709253, 0.310202, 0, 0.0570297, -0.0559829, 0.58465, 
[2025-01-13 17:15:30.254448] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11500] 1736806530254319, 25.3695, -2.38874, -0.882177, -1.27585, -0.0775945, 0.0152093, 0.0150621, -0.996755, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.259374] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11502] 1736806530259250, 25.3744, -2.38874, -0.882177, -1.27585, -0.0775945, 0.0152093, 0.0150621, -0.996755, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.261403] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11503] 1736806530261289, 25.3764, -2.39605, -0.879307, -1.27612, -0.0788526, 0.0150261, 0.014432, -0.996669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.264225] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11504] 1736806530264110, 25.3793, -2.39605, -0.879307, -1.27612, -0.0788526, 0.0150261, 0.014432, -0.996669, -0.730909, 0.287014, -0.0267214, -0.126934, -0.0429437, 0.254893, 
[2025-01-13 17:15:30.266947] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11506] 1736806530266813, 25.382, -2.39605, -0.879307, -1.27612, -0.0788526, 0.0150261, 0.014432, -0.996669, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.269574] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11507] 1736806530269429, 25.3846, -2.40325, -0.876393, -1.27611, -0.0811349, 0.0142438, 0.0140719, -0.996502, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.272286] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11508] 1736806530272171, 25.3873, -2.40325, -0.876393, -1.27611, -0.0811349, 0.0142438, 0.0140719, -0.996502, -0.719767, 0.291397, 0, -0.0666142, -0.155748, 0.460839, 
[2025-01-13 17:15:30.275390] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11510] 1736806530275335, 25.3905, -2.40325, -0.876393, -1.27611, -0.0811349, 0.0142438, 0.0140719, -0.996502, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.278022] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11511] 1736806530277908, 25.3931, -2.40325, -0.876393, -1.27611, -0.0811349, 0.0142438, 0.0140719, -0.996502, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.281476] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11512] 1736806530281368, 25.3965, -2.41033, -0.873446, -1.27599, -0.0837394, 0.0138168, 0.0142113, -0.996291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.283628] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11513] 1736806530283503, 25.3987, -2.41033, -0.873446, -1.27599, -0.0837394, 0.0138168, 0.0142113, -0.996291, -0.708583, 0.294755, 0.0114278, 0, -0.0760652, 0.523305, 
[2025-01-13 17:15:30.285991] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11515] 1736806530285916, 25.4011, -2.41033, -0.873446, -1.27599, -0.0837394, 0.0138168, 0.0142113, -0.996291, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.290164] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11516] 1736806530290049, 25.4052, -2.41759, -0.870554, -1.27603, -0.0857403, 0.0125888, 0.0126968, -0.996157, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.292957] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11517] 1736806530292811, 25.408, -2.41759, -0.870554, -1.27603, -0.0857403, 0.0125888, 0.0126968, -0.996157, -0.725566, 0.28918, -0.00429027, -0.286961, -0.265406, 0.408435, 
[2025-01-13 17:15:30.297641] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11519] 1736806530297528, 25.4127, -2.41759, -0.870554, -1.27603, -0.0857403, 0.0125888, 0.0126968, -0.996157, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.298275] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11520] 1736806530298177, 25.4133, -2.41759, -0.870554, -1.27603, -0.0857403, 0.0125888, 0.0126968, -0.996157, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.300554] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11521] 1736806530300438, 25.4156, -2.42476, -0.867652, -1.2759, -0.0880964, 0.0114576, 0.011844, -0.995976, 0, 0, 0, 0, 0, 0, 
[2025-01-13 17:15:30.303873] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11522] 1736806530303751, 25.4189, -2.42476, -0.867652, -1.2759, -0.0880964, 0.0114576, 0.011844, -0.995976, -0.717327, 0.290182, 0.0136804, -0.156569, -0.234907, 0.477338, 
[2025-01-13 17:15:30.307622] [0x0000007f8f7fd9a0] [MocapTag] [0x000014bf] [11524] 1736806530307502, 25.4227, -2.42476, -0.867652, -1.2759, -0.0880964, 0.0114576, 0.011844, -0.995976, 0, 0, 0, 0, 0, 0, 
