[2025-01-13 20:13:41.424362] [0x0000007fbc54d7c0] [MocapTag] [0x0000484f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 20:13:43.734535] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1027] 1736817223734386, 2.36588, 0.0922487, -0.26777, -0.308917, -0.99926, -0.00959093, -0.0130873, -0.0348647, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.737290] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1028] 1736817223737187, 2.36868, 0.0922487, -0.26777, -0.308917, -0.99926, -0.00959093, -0.0130873, -0.0348647, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.740078] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1029] 1736817223739992, 2.37149, 0.0922487, -0.26777, -0.308917, -0.99926, -0.00959093, -0.0130873, -0.0348647, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.742678] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1031] 1736817223742519, 2.37402, 0.0922474, -0.267773, -0.308919, -0.99926, -0.00958047, -0.0130671, -0.0348768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.745353] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1032] 1736817223745244, 2.37674, 0.0922474, -0.267773, -0.308919, -0.99926, -0.00958047, -0.0130671, -0.0348768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.748550] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1033] 1736817223748436, 2.37993, 0.0922474, -0.267773, -0.308919, -0.99926, -0.00958047, -0.0130671, -0.0348768, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.751424] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1035] 1736817223751312, 2.38281, 0.0922492, -0.267758, -0.308916, -0.999259, -0.0095984, -0.0130145, -0.0349211, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.754091] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1036] 1736817223753973, 2.38547, 0.0922492, -0.267758, -0.308916, -0.999259, -0.0095984, -0.0130145, -0.0349211, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.756743] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1037] 1736817223756629, 2.38813, 0.0922492, -0.267758, -0.308916, -0.999259, -0.0095984, -0.0130145, -0.0349211, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.759306] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1038] 1736817223759200, 2.3907, 0.0922492, -0.267758, -0.308916, -0.999259, -0.0095984, -0.0130145, -0.0349211, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.763488] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1040] 1736817223763375, 2.39487, 0.0922496, -0.267766, -0.308939, -0.999261, -0.0095929, -0.0130735, -0.0348428, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.766300] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1041] 1736817223766191, 2.39769, 0.0922496, -0.267766, -0.308939, -0.999261, -0.0095929, -0.0130735, -0.0348428, 0, 0, -0.00222804, 0, 0, 0, 
[2025-01-13 20:13:43.769090] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1042] 1736817223768972, 2.40047, 0.0922496, -0.267766, -0.308939, -0.999261, -0.0095929, -0.0130735, -0.0348428, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.771724] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1044] 1736817223771603, 2.4031, 0.0922451, -0.267776, -0.308951, -0.999263, -0.00951943, -0.0131253, -0.0347871, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.774512] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1045] 1736817223774360, 2.40586, 0.0922451, -0.267776, -0.308951, -0.999263, -0.00951943, -0.0131253, -0.0347871, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.776922] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1046] 1736817223776816, 2.40831, 0.0922451, -0.267776, -0.308951, -0.999263, -0.00951943, -0.0131253, -0.0347871, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.780314] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1047] 1736817223780226, 2.41172, 0.0922451, -0.267776, -0.308951, -0.999263, -0.00951943, -0.0131253, -0.0347871, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.783146] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1049] 1736817223783034, 2.41453, 0.0922366, -0.267777, -0.308967, -0.999261, -0.00952482, -0.0131364, -0.034842, 0, 0, 0, 0, 0, 0, 
[2025-01-13 20:13:43.785944] [0x0000007fa37fd9a0] [MocapTag] [0x0000484f] [1050] 1736817223785835, 2.41733, 0.0922366, -0.267777, -0.308967, -0.999261, -0.00952482, -0.0131364, -0.034842, 0, 0, 0, 0, 0, 0, 
