[2025-01-13 18:42:44.942925] [0x0000007f83d0e7c0] [MocapTag] [0x0000332d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-01-13 18:43:14.839644] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13721] 1736811794839525, 29.9517, -0.289181, 0.0837908, -1.265, -0.985209, 0.00357621, -0.020607, 0.170074, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.842451] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13722] 1736811794842332, 29.9545, -0.289181, 0.0837908, -1.265, -0.985209, 0.00357621, -0.020607, 0.170074, 0.678, -0.287096, -0.00273227, 628.314, -0.237648, 0.115508, 
[2025-01-13 18:43:14.844905] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13724] 1736811794844790, 29.957, -0.289181, 0.0837908, -1.265, -0.985209, 0.00357621, -0.020607, 0.170074, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.847544] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13725] 1736811794847419, 29.9596, -0.289181, 0.0837908, -1.265, -0.985209, 0.00357621, -0.020607, 0.170074, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.850227] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13726] 1736811794850104, 29.9623, -0.282401, 0.0808514, -1.26501, -0.985098, 0.0039108, -0.021698, 0.170578, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.852768] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13727] 1736811794852677, 29.9649, -0.282401, 0.0808514, -1.26501, -0.985098, 0.0039108, -0.021698, 0.170578, 0.678025, -0.293938, 0, 0, -0.226476, 0.10244, 
[2025-01-13 18:43:14.855485] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13729] 1736811794855345, 29.9675, -0.282401, 0.0808514, -1.26501, -0.985098, 0.0039108, -0.021698, 0.170578, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.858017] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13730] 1736811794857902, 29.9701, -0.282401, 0.0808514, -1.26501, -0.985098, 0.0039108, -0.021698, 0.170578, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.860721] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13731] 1736811794860597, 29.9728, -0.275639, 0.0779697, -1.26495, -0.984963, 0.00427042, -0.0227332, 0.171212, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.863408] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13732] 1736811794863320, 29.9755, -0.275639, 0.0779697, -1.26495, -0.984963, 0.00427042, -0.0227332, 0.171212, 0.676215, -0.288178, 0.00545564, 0, -0.216381, 0.128761, 
[2025-01-13 18:43:14.866037] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13734] 1736811794865921, 29.9781, -0.275639, 0.0779697, -1.26495, -0.984963, 0.00427042, -0.0227332, 0.171212, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.869555] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13735] 1736811794869436, 29.9816, -0.268912, 0.0750364, -1.26487, -0.984796, 0.00486431, -0.0236926, 0.172022, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.872057] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13736] 1736811794871901, 29.9841, -0.268912, 0.0750364, -1.26487, -0.984796, 0.00486431, -0.0236926, 0.172022, 0.672645, -0.293327, 0.00825927, -0.0802517, -0.209553, 0.163469, 
[2025-01-13 18:43:14.874714] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13738] 1736811794874608, 29.9868, -0.268912, 0.0750364, -1.26487, -0.984796, 0.00486431, -0.0236926, 0.172022, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.877675] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13739] 1736811794877555, 29.9898, -0.268912, 0.0750364, -1.26487, -0.984796, 0.00486431, -0.0236926, 0.172022, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.880460] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13740] 1736811794880327, 29.9925, -0.262275, 0.0721464, -1.2648, -0.984664, 0.00547006, -0.0246879, 0.17262, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.883117] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13742] 1736811794883053, 29.9953, -0.262275, 0.0721464, -1.2648, -0.984664, 0.00547006, -0.0246879, 0.17262, 0.66376, -0.288998, 0.00703214, -0.0820875, -0.217136, 0.120211, 
[2025-01-13 18:43:14.888935] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13743] 1736811794888818, 30.001, -0.262275, 0.0721464, -1.2648, -0.984664, 0.00547006, -0.0246879, 0.17262, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.890719] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13744] 1736811794890583, 30.0028, -0.255613, 0.0692563, -1.26465, -0.984528, 0.00589673, -0.0253766, 0.173282, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.893402] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13745] 1736811794893312, 30.0055, -0.255613, 0.0692563, -1.26465, -0.984528, 0.00589673, -0.0253766, 0.173282, 0.666189, -0.289015, 0.0150517, -0.0568151, -0.150663, 0.133511, 
[2025-01-13 18:43:14.897149] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13747] 1736811794897032, 30.0092, -0.255613, 0.0692563, -1.26465, -0.984528, 0.00589673, -0.0253766, 0.173282, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.898661] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13748] 1736811794898513, 30.0107, -0.248987, 0.0663183, -1.26452, -0.984375, 0.00631895, -0.0260154, 0.174037, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.902992] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13750] 1736811794902933, 30.0151, -0.248987, 0.0663183, -1.26452, -0.984375, 0.00631895, -0.0260154, 0.174037, 0.66254, -0.293799, 0.0132682, -0.056982, -0.140772, 0.152323, 
[2025-01-13 18:43:14.905739] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13751] 1736811794905619, 30.0178, -0.248987, 0.0663183, -1.26452, -0.984375, 0.00631895, -0.0260154, 0.174037, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.908495] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13752] 1736811794908378, 30.0206, -0.242404, 0.0633768, -1.26434, -0.984217, 0.00687983, -0.0266501, 0.174814, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.911451] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13753] 1736811794911330, 30.0235, -0.242404, 0.0633768, -1.26434, -0.984217, 0.00687983, -0.0266501, 0.174814, 0.658292, -0.294146, 0.0175399, -0.0841379, -0.144914, 0.155929, 
[2025-01-13 18:43:14.913992] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13755] 1736811794913921, 30.0261, -0.242404, 0.0633768, -1.26434, -0.984217, 0.00687983, -0.0266501, 0.174814, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.916666] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13756] 1736811794916549, 30.0288, -0.242404, 0.0633768, -1.26434, -0.984217, 0.00687983, -0.0266501, 0.174814, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.920846] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13757] 1736811794920728, 30.0329, -0.235875, 0.0604291, -1.26418, -0.984022, 0.00725815, -0.0273, 0.175792, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.923626] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13759] 1736811794923569, 30.0358, -0.235875, 0.0604291, -1.26418, -0.984022, 0.00725815, -0.0273, 0.175792, 0.652957, -0.294775, 0.0166035, -0.0462294, -0.141715, 0.197875, 
[2025-01-13 18:43:14.926198] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13760] 1736811794926080, 30.0383, -0.235875, 0.0604291, -1.26418, -0.984022, 0.00725815, -0.0273, 0.175792, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.929684] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13761] 1736811794929566, 30.0418, -0.229399, 0.0575193, -1.264, -0.983853, 0.00757232, -0.0278668, 0.176633, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.931554] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13762] 1736811794931420, 30.0436, -0.229399, 0.0575193, -1.264, -0.983853, 0.00757232, -0.0278668, 0.176633, 0.647612, -0.290976, 0.0180127, -0.0370502, -0.123129, 0.170347, 
[2025-01-13 18:43:14.935317] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13764] 1736811794935165, 30.0474, -0.229399, 0.0575193, -1.264, -0.983853, 0.00757232, -0.0278668, 0.176633, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.937956] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13765] 1736811794937850, 30.0501, -0.229399, 0.0575193, -1.264, -0.983853, 0.00757232, -0.0278668, 0.176633, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.941102] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13766] 1736811794940984, 30.0532, -0.222986, 0.0546196, -1.26379, -0.983683, 0.00788111, -0.0285668, 0.177455, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.943569] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13768] 1736811794943454, 30.0557, -0.222986, 0.0546196, -1.26379, -0.983683, 0.00788111, -0.0285668, 0.177455, 0.641274, -0.289974, 0.0205498, 0, -0.149229, 0.166559, 
[2025-01-13 18:43:14.946148] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13769] 1736811794946034, 30.0582, -0.222986, 0.0546196, -1.26379, -0.983683, 0.00788111, -0.0285668, 0.177455, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.950757] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13770] 1736811794950640, 30.0628, -0.216624, 0.0517224, -1.26361, -0.983514, 0.00809529, -0.0290945, 0.178292, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.953538] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13771] 1736811794953443, 30.0656, -0.216624, 0.0517224, -1.26361, -0.983514, 0.00809529, -0.0290945, 0.178292, 0.636188, -0.289713, 0.0183327, 0, -0.111997, 0.169945, 
[2025-01-13 18:43:14.956186] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13773] 1736811794956042, 30.0682, -0.216624, 0.0517224, -1.26361, -0.983514, 0.00809529, -0.0290945, 0.178292, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.959015] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13774] 1736811794958907, 30.0711, -0.210301, 0.0488203, -1.26341, -0.983312, 0.00811679, -0.0297657, 0.179289, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.961886] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13775] 1736811794961765, 30.074, -0.210301, 0.0488203, -1.26341, -0.983312, 0.00811679, -0.0297657, 0.179289, 0.632351, -0.29021, 0.0194857, 0, -0.133447, 0.203958, 
[2025-01-13 18:43:14.964554] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13777] 1736811794964430, 30.0766, -0.210301, 0.0488203, -1.26341, -0.983312, 0.00811679, -0.0297657, 0.179289, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.969042] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13778] 1736811794968925, 30.0811, -0.204031, 0.0459079, -1.2632, -0.983098, 0.00800915, -0.0303438, 0.180371, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.971912] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13779] 1736811794971789, 30.084, -0.204031, 0.0459079, -1.2632, -0.983098, 0.00800915, -0.0303438, 0.180371, 0.626914, -0.291246, 0.0210538, 0.0488758, -0.110474, 0.221953, 
[2025-01-13 18:43:14.974412] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13781] 1736811794974307, 30.0865, -0.204031, 0.0459079, -1.2632, -0.983098, 0.00800915, -0.0303438, 0.180371, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.977040] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13782] 1736811794976925, 30.0891, -0.204031, 0.0459079, -1.2632, -0.983098, 0.00800915, -0.0303438, 0.180371, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.979713] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13783] 1736811794979593, 30.0918, -0.197818, 0.0430393, -1.26301, -0.982899, 0.00771345, -0.0309535, 0.181359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.983314] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13785] 1736811794983212, 30.0954, -0.197818, 0.0430393, -1.26301, -0.982899, 0.00771345, -0.0309535, 0.181359, 0.621346, -0.286856, 0.0196489, 0.0867128, -0.109736, 0.204092, 
[2025-01-13 18:43:14.985930] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13786] 1736811794985809, 30.098, -0.197818, 0.0430393, -1.26301, -0.982899, 0.00771345, -0.0309535, 0.181359, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.988529] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13787] 1736811794988415, 30.1006, -0.19165, 0.040198, -1.26281, -0.982692, 0.00746627, -0.0316424, 0.18237, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.991292] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13788] 1736811794991166, 30.1034, -0.19165, 0.040198, -1.26281, -0.982692, 0.00746627, -0.0316424, 0.18237, 0.616835, -0.284131, 0.0194813, 0.0804186, -0.126911, 0.208735, 
[2025-01-13 18:43:14.996815] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13790] 1736811794996678, 30.1089, -0.19165, 0.040198, -1.26281, -0.982692, 0.00746627, -0.0316424, 0.18237, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.997416] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13791] 1736811794997324, 30.1095, -0.19165, 0.040198, -1.26281, -0.982692, 0.00746627, -0.0316424, 0.18237, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:14.999308] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13792] 1736811794999188, 30.1114, -0.185567, 0.0373645, -1.26263, -0.982469, 0.00702108, -0.0322663, 0.18348, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.002130] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13793] 1736811795002009, 30.1142, -0.185567, 0.0373645, -1.26263, -0.982469, 0.00702108, -0.0322663, 0.18348, 0.608302, -0.283349, 0.0180212, 0.117946, -0.106734, 0.230259, 
[2025-01-13 18:43:15.004565] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13795] 1736811795004436, 30.1166, -0.185567, 0.0373645, -1.26263, -0.982469, 0.00702108, -0.0322663, 0.18348, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.007807] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13796] 1736811795007691, 30.1199, -0.185567, 0.0373645, -1.26263, -0.982469, 0.00702108, -0.0322663, 0.18348, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.010074] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13797] 1736811795009955, 30.1222, -0.179532, 0.0345503, -1.26247, -0.982248, 0.0065339, -0.0329719, 0.18455, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.014540] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13799] 1736811795014421, 30.1266, -0.179532, 0.0345503, -1.26247, -0.982248, 0.0065339, -0.0329719, 0.18455, 0.603421, -0.281418, 0.0159892, 0.129247, -0.120972, 0.222805, 
[2025-01-13 18:43:15.017236] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13800] 1736811795017127, 30.1293, -0.179532, 0.0345503, -1.26247, -0.982248, 0.0065339, -0.0329719, 0.18455, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.019951] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13801] 1736811795019824, 30.132, -0.173527, 0.0317568, -1.26234, -0.982059, 0.00597238, -0.0336063, 0.18546, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.022536] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13802] 1736811795022446, 30.1347, -0.173527, 0.0317568, -1.26234, -0.982059, 0.00597238, -0.0336063, 0.18546, 0.600561, -0.279351, 0.0133655, -628.178, -0.103969, 0.190735, 
[2025-01-13 18:43:15.025027] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13804] 1736811795024910, 30.1371, -0.173527, 0.0317568, -1.26234, -0.982059, 0.00597238, -0.0336063, 0.18546, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.027621] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13805] 1736811795027500, 30.1397, -0.173527, 0.0317568, -1.26234, -0.982059, 0.00597238, -0.0336063, 0.18546, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.033209] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13807] 1736811795033089, 30.1453, -0.167585, 0.0289718, -1.26219, -0.98184, 0.00533478, -0.0341552, 0.186532, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.034147] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13808] 1736811795034020, 30.1462, -0.167585, 0.0289718, -1.26219, -0.98184, 0.00533478, -0.0341552, 0.186532, 0.594208, -0.278503, 0.0148289, 0.153542, -0.0840075, 0.224385, 
[2025-01-13 18:43:15.036517] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13809] 1736811795036402, 30.1486, -0.167585, 0.0289718, -1.26219, -0.98184, 0.00533478, -0.0341552, 0.186532, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.039102] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13810] 1736811795038990, 30.1512, -0.161715, 0.0262557, -1.26205, -0.981631, 0.00452665, -0.034754, 0.187543, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.042271] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13811] 1736811795042149, 30.1544, -0.161715, 0.0262557, -1.26205, -0.981631, 0.00452665, -0.034754, 0.187543, 0.58701, -0.271611, 0.0143034, 0.188708, -0.0871062, 0.213304, 
[2025-01-13 18:43:15.046185] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13813] 1736811795046050, 30.1583, -0.161715, 0.0262557, -1.26205, -0.981631, 0.00452665, -0.034754, 0.187543, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.048855] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13814] 1736811795048738, 30.1609, -0.156056, 0.0235972, -1.26186, -0.981197, 0.00371364, -0.0349155, 0.189791, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.051496] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13815] 1736811795051348, 30.1636, -0.156056, 0.0235972, -1.26186, -0.981197, 0.00371364, -0.0349155, 0.189791, 0.56586, -0.265849, 0.0183021, 0.182152, 0, 0.464442, 
[2025-01-13 18:43:15.054044] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13817] 1736811795053928, 30.1661, -0.156056, 0.0235972, -1.26186, -0.981197, 0.00371364, -0.0349155, 0.189791, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.056634] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13818] 1736811795056520, 30.1687, -0.156056, 0.0235972, -1.26186, -0.981197, 0.00371364, -0.0349155, 0.189791, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.059272] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13819] 1736811795059155, 30.1714, -0.150303, 0.0208745, -1.26173, -0.980979, 0.0029539, -0.0353097, 0.190852, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.062452] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13820] 1736811795062362, 30.1746, -0.150303, 0.0208745, -1.26173, -0.980979, 0.0029539, -0.0353097, 0.190852, 0.57527, -0.272274, 0.013011, 0.172114, -0.0477284, 0.223109, 
[2025-01-13 18:43:15.065031] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13822] 1736811795064915, 30.1771, -0.150303, 0.0208745, -1.26173, -0.980979, 0.0029539, -0.0353097, 0.190852, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.067597] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13823] 1736811795067486, 30.1797, -0.150303, 0.0208745, -1.26173, -0.980979, 0.0029539, -0.0353097, 0.190852, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.070348] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13824] 1736811795070231, 30.1824, -0.144598, 0.0181864, -1.2616, -0.98077, 0.0021845, -0.0357706, 0.191851, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.072870] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13825] 1736811795072801, 30.185, -0.144598, 0.0181864, -1.2616, -0.98077, 0.0021845, -0.0357706, 0.191851, 0.570534, -0.268802, 0.0129776, 0.176263, -0.0601351, 0.210592, 
[2025-01-13 18:43:15.077297] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13827] 1736811795077168, 30.1894, -0.144598, 0.0181864, -1.2616, -0.98077, 0.0021845, -0.0357706, 0.191851, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.080065] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13828] 1736811795079946, 30.1922, -0.138948, 0.0155235, -1.26148, -0.980586, 0.00127213, -0.0361512, 0.192724, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.082592] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13829] 1736811795082465, 30.1947, -0.138948, 0.0155235, -1.26148, -0.980586, 0.00127213, -0.0361512, 0.192724, 0.564995, -0.26629, 0.0121003, 0.200486, -0.0386424, 0.186035, 
[2025-01-13 18:43:15.085421] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13831] 1736811795085296, 30.1975, -0.138948, 0.0155235, -1.26148, -0.980586, 0.00127213, -0.0361512, 0.192724, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.087738] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13832] 1736811795087629, 30.1998, -0.138948, 0.0155235, -1.26148, -0.980586, 0.00127213, -0.0361512, 0.192724, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.093289] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13834] 1736811795093216, 30.2054, -0.133374, 0.012896, -1.26137, -0.980436, 0.000286107, -0.0365057, 0.193425, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.094913] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13835] 1736811795094796, 30.207, -0.133374, 0.012896, -1.26137, -0.980436, 0.000286107, -0.0365057, 0.193425, 0.557417, -0.262757, 0.0114725, 0.212765, 0, 0.151184, 
[2025-01-13 18:43:15.099189] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13836] 1736811795099072, 30.2113, -0.133374, 0.012896, -1.26137, -0.980436, 0.000286107, -0.0365057, 0.193425, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.100440] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13837] 1736811795100317, 30.2125, -0.127855, 0.0102532, -1.26122, -0.98028, -0.000710362, -0.0367493, 0.194164, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.103159] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13839] 1736811795103073, 30.2153, -0.127855, 0.0102532, -1.26122, -0.98028, -0.000710362, -0.0367493, 0.194164, 0.551902, -0.264273, 0.014757, 0.210786, 0, 0.158772, 
[2025-01-13 18:43:15.107304] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13840] 1736811795107188, 30.2194, -0.127855, 0.0102532, -1.26122, -0.98028, -0.000710362, -0.0367493, 0.194164, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.109937] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13841] 1736811795109821, 30.222, -0.122372, 0.00762202, -1.26108, -0.980115, -0.00153561, -0.0370477, 0.194934, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.112734] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13842] 1736811795112613, 30.2248, -0.122372, 0.00762202, -1.26108, -0.980115, -0.00153561, -0.0370477, 0.194934, 0.548265, -0.263121, 0.013722, 0.179577, 0, 0.164321, 
[2025-01-13 18:43:15.115540] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13844] 1736811795115418, 30.2276, -0.122372, 0.00762202, -1.26108, -0.980115, -0.00153561, -0.0370477, 0.194934, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.117723] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13845] 1736811795117615, 30.2298, -0.122372, 0.00762202, -1.26108, -0.980115, -0.00153561, -0.0370477, 0.194934, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.122158] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13846] 1736811795122043, 30.2342, -0.116955, 0.00498523, -1.26095, -0.979931, -0.00214012, -0.0374338, 0.195781, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.124790] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13848] 1736811795124667, 30.2369, -0.116955, 0.00498523, -1.26095, -0.979931, -0.00214012, -0.0374338, 0.195781, 0.541701, -0.263679, 0.0133762, 0.140262, -0.0505075, 0.179011, 
[2025-01-13 18:43:15.127891] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13849] 1736811795127773, 30.24, -0.116955, 0.00498523, -1.26095, -0.979931, -0.00214012, -0.0374338, 0.195781, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.130339] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13850] 1736811795130220, 30.2424, -0.1116, 0.00238734, -1.26081, -0.979747, -0.00266734, -0.0377582, 0.196629, 0, 0, 0, 0, 0, 0, 
[2025-01-13 18:43:15.133009] [0x0000007f6affc9a0] [MocapTag] [0x0000332d] [13852] 1736811795132946, 30.2451, -0.1116, 0.00238734, -1.26081, -0.979747, -0.00266734, -0.0377582, 0.196629, 0.535541, -0.259789, 0.0140615, 0.122738, -0.0412159, 0.17834, 
