[2024-06-13 12:18:02.844126] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 12:18:14.507812] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5128] 1718295482836884, 11.6688, 0.886009, 0.438253, -1.00811, 1.26469, 0.54688, -0.0945193, 0.383674, -0.318981, 0.635961, 0.40814, -0.323006, -0.976646, 1.8445e+13, 0.727978, 0.414261, -0.993922, 0.966344, -0.0267926, -0.0732519, 0.245145, 1.16552, 0.572956, -0.136897, -0.245757, 0.515371, -0.631422, -0.0885444, -0.128793, 0.502597, 1241, 4.42424, -0.630017, -18.1985, 1.20668, -1.03623, -18.6715, 18.7392, 0.11948, 0.0443373, -0.0235313, -0.055326, -0.064537, 0.11566, 0.0342827, 1.09626, 3.60247, -0.1584, 0.457516, -0.680155, 0, 0, 0, 0, 0, 0, 0, 0, 1.9733, 2.83727, 2.12321, 2.4358, 2.24899, 2.56158, 1.84752, 2.7115, 0.307168, 0.393419, 0.322911, 0.354576, 0.335824, 0.366945, 0.293621, 0.381444, -0.0332184, -0.0642556, 0.0944574, 1.10621, 0.215927, -0.127694, 0.120183, 0.0617521, -0.603778, 0.694225, -0.286832, 0.423772, -0, -0, -18.8288, 1.32874, 2.57023, -0.944574, -0.0456119, 0.0438785, 0.0816974, 2.7406, -4.23234, 0.714297, 0.00203871, 0.000683338, -0.000235744, 
[2024-06-13 12:18:14.518124] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5132] 1718295482836884, 11.6789, 0.898809, 0.443763, -1.00903, 1.26848, 0.543532, -0.0881865, 0.364697, -0.34368, 0.61733, 0.404825, -0.332995, -1.00015, 1.8445e+13, 0.727978, 0.414261, -0.993922, 0.966344, -0.0267926, -0.0732519, 0.245145, 1.16552, 0.572956, -0.136897, -0.245757, 0.515371, -0.631422, -0.0885444, -0.128793, 0.502597, 1645, 4.61547, -0.650552, -18.1312, 1.3717, -1.15002, -18.635, 18.7207, 0.0647721, -0.0218123, -0.0224585, -0.0614691, -0.0734765, 0.114821, 0.0937594, -1.06251, 0.359708, -0.1584, 0.457516, -0.680155, 0, 0, 0, 0, 0, 0, 0, 0, 1.95369, 2.66461, 2.16503, 2.57703, 2.10315, 2.51516, 2.01557, 2.72649, 0.305078, 0.376937, 0.327232, 0.368451, 0.320827, 0.362402, 0.311649, 0.38288, -0.0270753, -0.0553161, 0.097772, 1.19581, 0.265518, -0.136001, 0.122681, 0.062997, -0.60511, 0.720695, -0.323664, 0.4871, -0, -0, -18.8288, 1.08301, 2.21264, -0.97772, -0.0451752, 0.0447546, 0.0758973, 2.73221, -3.63757, 0.69432, 0.00203871, 0.000683338, -0.000235744, 
[2024-06-13 12:18:14.527487] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [5137] 1718295482836884, 11.6889, 0.911485, 0.44917, -1.00988, 1.27202, 0.53998, -0.0821174, 0.345928, -0.368217, 0.599066, 0.401452, -0.343092, -1.02359, 1.8445e+13, 0.748555, 0.424929, -0.996792, 0.967959, -0.029533, -0.070018, 0.239336, 1.17919, 0.574947, -0.11473, -0.18208, 0.500101, -0.622025, -0.0914926, -0.121713, 0.490372, 1074, 4.34195, -0.903409, -18.4428, 1.14045, -1.11959, -18.9011, 18.9685, 0.0546512, 0.029723, -0.0217054, -0.0590581, -0.0602647, 0.0909007, 0.153727, -0.900037, 1.70391, -0.100725, 0.441178, -0.670072, 0, 0, 0, 0, 0, 0, 0, 0, 2.07886, 2.7476, 2.12064, 2.53717, 2.20496, 2.62149, 1.99454, 2.66328, 0.318295, 0.384898, 0.322644, 0.364559, 0.331332, 0.372769, 0.309424, 0.376808, -0.0324346, -0.0614481, 0.08892, 1.14051, 0.218161, -0.117812, 0.125165, 0.0641668, -0.606349, 0.649829, -0.384637, 0.326128, -0, -0, -18.8288, 1.29738, 2.45793, -0.8892, -0.0447155, 0.0456473, 0.0703851, 1.91626, -2.87452, 0.65396, 0.00191846, 0.000391999, -0.000246411, 
[2024-06-13 12:18:14.537986] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5141] 1718295482836884, 11.6989, 0.924206, 0.454544, -1.01067, 1.27538, 0.536179, -0.0762252, 0.327122, -0.392906, 0.580937, 0.397974, -0.353433, -1.04728, 1.8445e+13, 0.759044, 0.430263, -0.998004, 0.968721, -0.0310633, -0.0691071, 0.236301, 1.19028, 0.565325, -0.0955448, -0.355864, 0.238918, -0.681066, -0.0936471, -0.119495, 0.484122, 1426, 4.23661, -0.825073, -18.7278, 1.10919, -0.914, -19.1649, 19.2187, 0.147007, 0.0714755, -0.0248828, -0.0475758, -0.0578118, 0.109434, 0.203232, 0.764443, 0.386643, -0.271766, 0.174184, -0.705454, 0, 0, 0, 0, 0, 0, 0, 0, 2.02308, 2.98436, 2.15953, 2.44239, 2.36229, 2.64515, 1.82032, 2.7816, 0.312441, 0.407218, 0.326665, 0.355228, 0.347254, 0.375058, 0.290646, 0.388138, -0.0460714, -0.0616828, 0.0861483, 1.15613, 0.218524, -0.114024, 0.127631, 0.0652588, -0.607502, 0.595679, -0.320602, 0.193196, -0, -0, -18.8288, 1.84285, 2.46731, -0.861483, -0.0440926, 0.046573, 0.0651608, 3.812, 0.290482, 0.704042, 0.00104034, 0.00125623, -0.000102906, 
[2024-06-13 12:18:14.547209] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [5145] 1718295482836884, 11.7087, 0.936776, 0.459802, -1.0114, 1.27851, 0.532191, -0.0705937, 0.308571, -0.417357, 0.56323, 0.394444, -0.363858, -1.0709, 1.8445e+13, 0.780156, 0.440824, -0.999969, 0.97027, -0.0332253, -0.067024, 0.230175, 1.20495, 0.565195, -0.0709027, -0.238205, 0.241469, -0.707076, -0.0961115, -0.115021, 0.471382, 1017, 3.93567, -1.04332, -19.1073, 0.819726, -0.849365, -19.5006, 19.5363, 0.125328, 0.119617, -0.0224009, -0.0434899, -0.0420111, 0.141731, 0.269502, 0.404047, 1.46582, -0.154216, 0.172501, -0.731821, 0, 0, 0, 0, 0, 0, 0, 0, 2.1871, 3.03631, 2.13696, 2.40779, 2.47629, 2.74713, 1.84777, 2.69698, 0.329502, 0.412042, 0.324334, 0.351795, 0.358579, 0.384853, 0.293649, 0.380051, -0.0526217, -0.0730098, 0.0769386, 1.09634, 0.170805, -0.102841, 0.130023, 0.0661923, -0.608568, 0.514893, -0.363036, 0.00308913, -0, -0, -18.8288, 2.10487, 2.92039, -0.769386, -0.043336, 0.047613, 0.0603602, 2.95947, 0.970015, 0.735925, 0.00105915, 0.000663759, -0.00013014, 
[2024-06-13 12:18:14.557536] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [5150] 1718295482836884, 11.7189, 0.949797, 0.465194, -1.01209, 1.28155, 0.527817, -0.0649568, 0.289395, -0.442727, 0.545118, 0.390687, -0.374877, -1.09558, 1.8445e+13, 0.780156, 0.440824, -0.999969, 0.97027, -0.0332253, -0.067024, 0.230175, 1.20495, 0.565195, -0.0709027, -0.238205, 0.241469, -0.707076, -0.0961115, -0.115021, 0.471382, 1159, 4.11949, -1.0893, -19.0478, 0.968495, -0.977329, -19.4701, 19.5186, 0.0671146, 0.0348213, -0.0212845, -0.0500925, -0.0497017, 0.119282, 0.266021, -1.67534, -2.04429, -0.154216, 0.172501, -0.731821, 0, 0, 0, 0, 0, 0, 0, 0, 2.14573, 2.83271, 2.20182, 2.57906, 2.3006, 2.67784, 2.04695, 2.73393, 0.325242, 0.392987, 0.33101, 0.368649, 0.341053, 0.378211, 0.314954, 0.383591, -0.046019, -0.0653191, 0.0806956, 1.18749, 0.219327, -0.109044, 0.132502, 0.0672081, -0.609637, 0.536182, -0.411153, 0.0594581, -0, -0, -18.8288, 1.84076, 2.61276, -0.806956, -0.0426127, 0.0486329, 0.0555937, 2.73498, 0.935209, 0.713888, 0.00105915, 0.000663759, -0.00013014, 
[2024-06-13 12:18:14.567412] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5154] 1718295482836884, 11.7288, 0.962533, 0.470411, -1.0127, 1.28433, 0.523299, -0.0596324, 0.270681, -0.467576, 0.527638, 0.386911, -0.385873, -1.11996, 1.8445e+13, 0.801446, 0.451082, -1.0014, 0.97175, -0.0349154, -0.0655141, 0.224034, 1.2268, 0.557315, -0.0549703, -0.177874, 0.187199, -0.702137, -0.0979815, -0.111916, 0.458669, 1118, 3.7171, -1.15131, -19.273, 0.653053, -0.760809, -19.6363, 19.6619, 0.106525, 0.100218, -0.0227073, -0.0387042, -0.0332451, 0.115341, 0.26682, 0.149751, -0.152137, -0.0972845, 0.117614, -0.721596, 0, 0, 0, 0, 0, 0, 0, 0, 2.19315, 3.00663, 2.15465, 2.47653, 2.43895, 2.76083, 1.90885, 2.72233, 0.330122, 0.409289, 0.326162, 0.358602, 0.354888, 0.38616, 0.300268, 0.382482, -0.0592773, -0.0786706, 0.0717586, 1.12761, 0.173963, -0.101701, 0.134962, 0.0681535, -0.610679, 0.402739, -0.37418, -0.0466204, -0, -0, -18.8288, 2.37109, 3.14682, -0.717586, -0.0417898, 0.0497477, 0.0511094, 2.12626, 1.49205, 0.671445, 0.000803655, 0.00035899, -0.00010788, 
[2024-06-13 12:18:14.577305] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5159] 1718295482836884, 11.7389, 0.975445, 0.475643, -1.01328, 1.28696, 0.518476, -0.0544213, 0.251756, -0.492789, 0.510162, 0.382979, -0.397246, -1.14494, 1.8445e+13, 0.801446, 0.451082, -1.0014, 0.97175, -0.0349154, -0.0655141, 0.224034, 1.2268, 0.557315, -0.0549703, -0.177874, 0.187199, -0.702137, -0.0979815, -0.111916, 0.458669, 1027, 3.89445, -1.2092, -19.2184, 0.791701, -0.894458, -19.6099, 19.6463, 0.0519621, 0.0252698, -0.0217892, -0.0455439, -0.0403505, 0.0862782, 0.222379, -1.69342, -2.82889, -0.0972845, 0.117614, -0.721596, 0, 0, 0, 0, 0, 0, 0, 0, 2.15931, 2.82394, 2.20753, 2.63235, 2.27921, 2.70404, 2.08763, 2.75225, 0.326643, 0.392157, 0.331595, 0.373821, 0.338891, 0.380728, 0.31921, 0.385342, -0.0524376, -0.0715651, 0.0756908, 1.21799, 0.221046, -0.106855, 0.137507, 0.0691803, -0.61173, 0.421103, -0.427227, 0.00549088, -0, -0, -18.8288, 2.0975, 2.86261, -0.756908, -0.040969, 0.0508584, 0.0466466, 1.83563, 1.04765, 0.6487, 0.000803655, 0.00035899, -0.00010788, 
[2024-06-13 12:18:14.587247] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [5163] 1718295482836884, 11.7488, 0.988244, 0.480769, -1.01379, 1.28936, 0.513456, -0.0494373, 0.233049, -0.517794, 0.493091, 0.378975, -0.408747, -1.16997, 1.8445e+13, 0.822981, 0.461127, -1.00245, 0.973323, -0.0364428, -0.0637407, 0.217375, 1.23193, 0.559316, -0.0443276, -0.0740294, 0.278926, -0.722336, -0.0993991, -0.108449, 0.444854, 972, 3.70932, -1.48864, -19.3526, 0.597128, -0.987194, -19.7274, 19.7611, -4.51426e-05, 0.0345503, -0.017869, -0.0499773, -0.0302598, 0.0188079, 0.178112, -2.15544, -1.32527, 0.00724154, 0.205868, -0.750861, 0, 0, 0, 0, 0, 0, 0, 0, 2.29583, 2.74245, 2.19771, 2.64454, 2.29573, 2.74256, 2.19782, 2.64444, 0.340572, 0.384406, 0.33059, 0.375, 0.340561, 0.384416, 0.330601, 0.37499, -0.0494219, -0.0781897, 0.0658795, 1.15684, 0.17678, -0.102082, 0.14003, 0.070138, -0.612767, 0.402018, -0.504458, -0.0510969, -0, -0, -18.8288, 1.97687, 3.12759, -0.658795, -0.0402126, 0.0519997, 0.0424976, 0.115664, -0.277555, 0.684229, 0.00120195, -0.000165173, -0.000186964, 
[2024-06-13 12:18:14.597351] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [5168] 1718295482836884, 11.7589, 1.00123, 0.485908, -1.01426, 1.29161, 0.508119, -0.0445627, 0.214132, -0.543156, 0.47604, 0.374803, -0.420645, -1.19564, 1.8445e+13, 0.822981, 0.461127, -1.00245, 0.973323, -0.0364428, -0.0637407, 0.217375, 1.23193, 0.559316, -0.0443276, -0.0740294, 0.278926, -0.722336, -0.0993991, -0.108449, 0.444854, 1045, 3.88273, -1.55925, -19.302, 0.728011, -1.12851, -19.7046, 19.7503, -0.0328784, -0.0207914, -0.017967, -0.0571703, -0.0369295, -0.0693123, 0.10793, -2.43725, -2.87137, 0.00724154, 0.205868, -0.750861, 0, 0, 0, 0, 0, 0, 0, 0, 2.25264, 2.62595, 2.23575, 2.76079, 2.17677, 2.70181, 2.31162, 2.68493, 0.336195, 0.373201, 0.334477, 0.386157, 0.32844, 0.380515, 0.342165, 0.378893, -0.0422288, -0.07152, 0.0700511, 1.24772, 0.223028, -0.106337, 0.142638, 0.071176, -0.613816, 0.417763, -0.56316, -0.00235156, -0, -0, -18.8288, 1.68915, 2.8608, -0.700511, -0.0395432, 0.0531075, 0.038378, -0.765539, -0.979373, 0.660432, 0.00120195, -0.000165173, -0.000186964, 
[2024-06-13 12:18:14.607269] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [5172] 1718295482836884, 11.7689, 1.01415, 0.490959, -1.01469, 1.29366, 0.502565, -0.0398888, 0.19537, -0.568383, 0.459343, 0.370539, -0.432723, -1.22148, 1.8445e+13, 0.833758, 0.466105, -1.0029, 0.974099, -0.0370454, -0.0630338, 0.213976, 1.23017, 0.544553, -0.0129676, -0.159834, 0.207353, -0.777469, -0.099885, -0.107154, 0.437823, 951, 3.93182, -1.4098, -19.848, 0.823532, -0.929646, -20.2447, 20.2828, 0.06734, -0.0283368, -0.021236, -0.0458503, -0.0406565, -0.085548, 0.0113687, 0.85961, -2.83626, -0.0743976, 0.128791, -0.798852, 0, 0, 0, 0, 0, 0, 0, 0, 2.15201, 2.83829, 2.38778, 2.7633, 2.30739, 2.68291, 2.2324, 2.91868, 0.32589, 0.393515, 0.349801, 0.386396, 0.341739, 0.378698, 0.334135, 0.401083, -0.0540347, -0.0664971, 0.0672839, 1.26271, 0.223687, -0.106113, 0.145333, 0.0722934, -0.614878, 0.444411, -0.46187, -0.269212, -0, -0, -18.8288, 2.16139, 2.65988, -0.672839, -0.0387918, 0.0541318, 0.0342856, -0.111504, -1.17422, 0.732258, 0.000977769, 0.000237104, -0.000137776, 
[2024-06-13 12:18:14.617390] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5177] 1718295482836884, 11.7788, 1.02705, 0.49594, -1.01506, 1.29551, 0.496773, -0.0353916, 0.176694, -0.593563, 0.442936, 0.366164, -0.44503, -1.2476, 1.8445e+13, 0.864415, 0.479836, -1.00355, 0.976589, -0.038629, -0.0590069, 0.203222, 1.24528, 0.524246, -0.00827378, -0.0390031, 0.341086, -0.799484, -0.100096, -0.0997157, 0.415331, 1111, 3.48414, -1.30113, -19.8805, 0.670594, -0.580092, -20.2059, 20.2254, 0.143211, -0.0155683, -0.0215117, -0.0286854, -0.0331758, 0.0114307, -0.0342596, 3.69805, -0.464503, 0.043993, 0.259487, -0.833708, 0, 0, 0, 0, 0, 0, 0, 0, 2.07197, 2.94021, 2.44658, 2.65392, 2.40242, 2.60976, 2.11613, 2.98437, 0.317575, 0.403098, 0.355644, 0.375905, 0.35126, 0.371632, 0.322176, 0.407219, -0.0714104, -0.0665399, 0.0491666, 1.13845, 0.144941, -0.103595, 0.147862, 0.0731493, -0.615922, 0.351651, -0.302201, -0.271179, -0, -0, -18.8288, 2.85642, 2.6616, -0.491666, -0.0378074, 0.0551312, 0.0309732, -0.325623, -2.93747, 0.777356, 0.00161227, -0.00043306, -0.000263412, 
[2024-06-13 12:18:14.627596] [0x0000007f98d14010] [LogDataTag] [0x00002ff1] [5182] 1718295482836884, 11.7889, 1.04015, 0.500929, -1.0154, 1.2972, 0.490647, -0.0309991, 0.157812, -0.619085, 0.426569, 0.361603, -0.457771, -1.27442, 1.8445e+13, 0.864415, 0.479836, -1.00355, 0.976589, -0.038629, -0.0590069, 0.203222, 1.24528, 0.524246, -0.00827378, -0.0390031, 0.341086, -0.799484, -0.100096, -0.0997157, 0.415331, 1197, 3.65158, -1.39164, -19.8354, 0.791187, -0.733036, -20.1879, 20.2166, 0.0854996, -0.0403738, -0.0205958, -0.036267, -0.0391712, 0.0793996, -0.0690276, 0.775731, -1.00516, 0.043993, 0.259487, -0.833708, 0, 0, 0, 0, 0, 0, 0, 0, 2.11372, 2.8259, 2.42554, 2.74315, 2.31101, 2.62862, 2.22826, 2.94044, 0.321926, 0.392343, 0.353558, 0.384473, 0.342104, 0.37346, 0.333713, 0.40312, -0.0638288, -0.0605445, 0.0537273, 1.23014, 0.189839, -0.106612, 0.150432, 0.0740237, -0.616978, 0.36348, -0.36959, -0.227253, -0, -0, -18.8288, 2.55315, 2.42178, -0.537273, -0.0368121, 0.0560709, 0.0278408, 0.354066, -3.28514, 0.751874, 0.00161227, -0.00043306, -0.000263412, 
[2024-06-13 12:18:14.637355] [0x0000007f91db89a0] [LogDataTag] [0x00002ff1] [5187] 1718295482836884, 11.7989, 1.05304, 0.505772, -1.01568, 1.29868, 0.484373, -0.0268408, 0.139303, -0.644164, 0.410742, 0.356993, -0.470562, -1.30113, 1.8445e+13, 0.875317, 0.484533, -1.00364, 0.977385, -0.03889, -0.0578642, 0.199643, 1.24672, 0.52769, -4.49298e-05, 0.00245085, 0.31812, -0.794743, -0.0997663, -0.0977384, 0.407865, 1047, 3.6484, -1.64068, -19.9494, 0.738741, -0.934824, -20.3116, 20.3465, 0.0088292, -0.00887733, -0.0178648, -0.0459613, -0.0363543, 0.0571337, -0.0808006, -1.58073, 0.295976, 0.0830954, 0.237382, -0.826421, 0, 0, 0, 0, 0, 0, 0, 0, 2.29723, 2.76422, 2.34279, 2.76903, 2.3176, 2.74385, 2.32241, 2.78941, 0.340713, 0.386484, 0.3453, 0.386942, 0.342768, 0.38454, 0.343252, 0.388881, -0.053805, -0.0613841, 0.0508725, 1.24407, 0.19115, -0.1084, 0.153088, 0.0749772, -0.618057, 0.363742, -0.476483, -0.267959, -0, -0, -18.8288, 2.1522, 2.45536, -0.508725, -0.0359549, 0.0569891, 0.0247314, -0.259617, -3.18182, 0.711717, 0.00148118, -0.00064497, -0.000253601, 
[2024-06-13 12:18:14.647413] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [5191] 1718295482836884, 11.8089, 1.06604, 0.510585, -1.01593, 1.29998, 0.477801, -0.0228096, 0.12072, -0.6694, 0.39507, 0.352219, -0.483717, -1.32837, 1.8445e+13, 0.88627, 0.48924, -1.00369, 0.978183, -0.0387433, -0.0560194, 0.196261, 1.25173, 0.525606, -0.00123743, 0.0889187, 0.412926, -0.749689, -0.0983821, -0.0945277, 0.400675, 1082, 3.59557, -1.78023, -19.8847, 0.727898, -1.05826, -20.2447, 20.2855, -0.0460205, -0.0215493, -0.017203, -0.052192, -0.0359394, -0.0133433, -0.0668602, -2.20012, 0.706231, 0.163499, 0.337292, -0.790151, 0, 0, 0, 0, 0, 0, 0, 0, 2.34317, 2.66706, 2.29811, 2.83438, 2.23698, 2.77325, 2.4043, 2.72819, 0.345338, 0.377172, 0.340803, 0.393145, 0.334602, 0.387344, 0.351448, 0.383043, -0.04619, -0.0585882, 0.0484558, 1.25842, 0.19211, -0.110172, 0.155775, 0.0759362, -0.619152, 0.337783, -0.52585, -0.215721, -0, -0, -18.8288, 1.8476, 2.34353, -0.484558, -0.035224, 0.0578836, 0.0217757, -1.76842, -4.04152, 0.612867, 0.00177875, -0.000992407, -0.000335641, 
[2024-06-13 12:18:14.657386] [0x0000007f915b79a0] [LogDataTag] [0x00002ff1] [5195] 1718295482836884, 11.8188, 1.07903, 0.515322, -1.01614, 1.30109, 0.470992, -0.0189421, 0.102248, -0.694539, 0.379708, 0.347323, -0.497117, -1.3559, 1.8445e+13, 0.897247, 0.493867, -1.00357, 0.978946, -0.0390175, -0.0548777, 0.192693, 1.2504, 0.517825, 0.018901, -0.0607023, 0.293561, -0.823609, -0.0981177, -0.0925399, 0.393252, 1051, 3.62509, -1.80423, -20.2344, 0.775824, -1.04318, -20.5946, 20.6356, 0.00606852, 0.00273087, -0.0179263, -0.0505741, -0.0376534, -0.0652889, -0.0512035, -0.877998, 0.512616, 0.0180339, 0.211468, -0.85205, 0, 0, 0, 0, 0, 0, 0, 0, 2.35225, 2.81441, 2.3585, 2.79266, 2.36625, 2.8004, 2.3445, 2.80666, 0.346248, 0.391254, 0.346875, 0.38919, 0.34765, 0.389926, 0.345471, 0.390519, -0.0475436, -0.0548865, 0.045929, 1.27247, 0.193094, -0.113118, 0.158491, 0.0769, -0.620274, 0.354863, -0.515157, -0.378432, -0, -0, -18.8288, 1.90174, 2.19546, -0.45929, -0.0345176, 0.058727, 0.0189694, -0.833228, -2.62672, 0.709867, 0.00143496, -0.000346705, -0.000229338, 
[2024-06-13 12:18:14.667505] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [5200] 1718295482836884, 11.8288, 1.09201, 0.519984, -1.01631, 1.30202, 0.463941, -0.015231, 0.0838749, -0.719593, 0.364643, 0.342298, -0.510776, -1.38371, 1.8445e+13, 0.919478, 0.503041, -1.00317, 0.980537, -0.0385728, -0.0517639, 0.185419, 1.26293, 0.509307, 0.0316874, 0.0525837, 0.29181, -0.851582, -0.0953473, -0.0873196, 0.377953, 1246, 3.31463, -1.89773, -20.4497, 0.587933, -1.01417, -20.7702, 20.8033, 0.00118803, 0.0522631, -0.0161371, -0.0487698, -0.028299, -0.0785852, 0.0036463, 0.194812, 2.05708, 0.129226, 0.209412, -0.878843, 0, 0, 0, 0, 0, 0, 0, 0, 2.47146, 2.87763, 2.32594, 2.72662, 2.4742, 2.87488, 2.3232, 2.72936, 0.358102, 0.397226, 0.343607, 0.382893, 0.358372, 0.396968, 0.343331, 0.383155, -0.0465775, -0.0590206, 0.0356557, 1.2077, 0.152484, -0.118233, 0.161125, 0.0777301, -0.621439, 0.273664, -0.499021, -0.469184, -0, -0, -18.8288, 1.8631, 2.36082, -0.356557, -0.0338141, 0.0595932, 0.0166246, -2.07812, -2.05765, 0.736133, 0.00144026, -0.00101774, -0.000259815, 
[2024-06-13 12:18:14.678360] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [5205] 1718295482836884, 11.8389, 1.10509, 0.524607, -1.01645, 1.30277, 0.456588, -0.0116439, 0.0654564, -0.744755, 0.349758, 0.337098, -0.524815, -1.41203, 1.8445e+13, 0.919478, 0.503041, -1.00317, 0.980537, -0.0385728, -0.0517639, 0.185419, 1.26293, 0.509307, 0.0316874, 0.0525837, 0.29181, -0.851582, -0.0953473, -0.0873196, 0.377953, 1920, 3.47036, -2.01973, -20.414, 0.690382, -1.18681, -20.7598, 20.8051, -0.0328653, 0.0175764, -0.0164249, -0.0570751, -0.0332435, -0.103693, 0.039249, -0.726692, 0.322375, 0.129226, 0.209412, -0.878843, 0, 0, 0, 0, 0, 0, 0, 0, 2.45818, 2.79296, 2.33248, 2.81894, 2.38234, 2.8688, 2.40832, 2.7431, 0.356791, 0.389219, 0.344265, 0.391683, 0.349259, 0.396395, 0.351847, 0.384469, -0.0382722, -0.0540761, 0.0408557, 1.29926, 0.194088, -0.119447, 0.163844, 0.0786312, -0.622629, 0.278913, -0.579907, -0.433313, -0, -0, -18.8288, 1.53089, 2.16304, -0.408557, -0.0331986, 0.0604307, 0.0142773, -2.3292, -1.70163, 0.708056, 0.00144026, -0.00101774, -0.000259815, 
[2024-06-13 12:18:14.687185] [0x0000007f925b99a0] [LogDataTag] [0x00002ff1] [5209] 1718295482836884, 11.8488, 1.11802, 0.529102, -1.01654, 1.30333, 0.449071, -0.00824338, 0.047341, -0.769545, 0.335328, 0.331817, -0.538974, -1.44033, 1.8445e+13, 0.941987, 0.512145, -1.00248, 0.982068, -0.0377542, -0.048807, 0.178146, 1.27042, 0.500128, 0.0436055, 0.0372548, 0.257032, -0.846908, -0.091986, -0.0825057, 0.362694, 956, 3.21889, -2.11025, -20.6212, 0.553649, -1.19698, -20.9359, 20.9774, -0.0133244, 0.0490725, -0.016879, -0.0570914, -0.0264388, -0.118627, 0.0745216, 0.223622, 1.00291, 0.108945, 0.178152, -0.869897, 0, 0, 0, 0, 0, 0, 0, 0, 2.49616, 2.88739, 2.32621, 2.77893, 2.46542, 2.91814, 2.35695, 2.74818, 0.360536, 0.398145, 0.343634, 0.387884, 0.357506, 0.401032, 0.34672, 0.384954, -0.0348946, -0.0560668, 0.030877, 1.23226, 0.152617, -0.126547, 0.166533, 0.0794634, -0.623871, 0.230374, -0.561623, -0.518489, -0, -0, -18.8288, 1.39579, 2.24267, -0.30877, -0.0326583, 0.0612634, 0.0122251, -2.27572, -1.0363, 0.661846, 0.00126507, -0.000924383, -0.000224896, 
