[2025-10-13 19:02:43.797635] [0x0000007fa9cd37c0] [MocapTag] [0x00000fa6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:02:44.084868] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [135] 1760396564084751, 3.04648, 0.050742, -0.369524, -0.308728, -0.999767, -0.0080778, 0.010509, 0.0170068, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.087513] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [137] 1760396564087406, 3.04913, 0.0507026, -0.369509, -0.308684, -0.999768, -0.00808878, 0.0105112, 0.0169756, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.090341] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [138] 1760396564090229, 3.05196, 0.0507026, -0.369509, -0.308684, -0.999768, -0.00808878, 0.0105112, 0.0169756, -0.00394153, 0, 0.00443679, 0, 0, 0, 
[2025-10-13 19:02:44.093296] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [139] 1760396564093183, 3.05491, 0.0507026, -0.369509, -0.308684, -0.999768, -0.00808878, 0.0105112, 0.0169756, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.095544] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [140] 1760396564095438, 3.05716, 0.0507026, -0.369509, -0.308684, -0.999768, -0.00808878, 0.0105112, 0.0169756, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.099747] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [142] 1760396564099634, 3.06136, 0.0507034, -0.369499, -0.308647, -0.999767, -0.00812038, 0.0105275, 0.017014, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.101057] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [143] 1760396564100950, 3.06268, 0.0507034, -0.369499, -0.308647, -0.999767, -0.00812038, 0.0105275, 0.017014, 0, 0, 0.00373145, 0, 0, 0, 
[2025-10-13 19:02:44.103555] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [144] 1760396564103446, 3.06517, 0.0507034, -0.369499, -0.308647, -0.999767, -0.00812038, 0.0105275, 0.017014, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.106312] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [145] 1760396564106210, 3.06794, 0.0506924, -0.369524, -0.308645, -0.999766, -0.00811428, 0.010593, 0.017049, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.109245] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [147] 1760396564109134, 3.07086, 0.0506924, -0.369524, -0.308645, -0.999766, -0.00811428, 0.010593, 0.017049, 0, -0.00257194, 0, 0, 0, 0, 
[2025-10-13 19:02:44.111676] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [148] 1760396564111569, 3.0733, 0.0506924, -0.369524, -0.308645, -0.999766, -0.00811428, 0.010593, 0.017049, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.114477] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [149] 1760396564114365, 3.07609, 0.0506924, -0.369524, -0.308645, -0.999766, -0.00811428, 0.010593, 0.017049, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.117108] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [151] 1760396564117038, 3.07877, 0.0506617, -0.369578, -0.308666, -0.999765, -0.00805933, 0.0105617, 0.0171295, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.120169] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [152] 1760396564119961, 3.08169, 0.0506617, -0.369578, -0.308666, -0.999765, -0.00805933, 0.0105617, 0.0171295, -0.00307226, -0.00541581, -0.00203964, 0, 0, 0, 
[2025-10-13 19:02:44.122550] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [153] 1760396564122438, 3.08417, 0.0506617, -0.369578, -0.308666, -0.999765, -0.00805933, 0.0105617, 0.0171295, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.125319] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [154] 1760396564125211, 3.08694, 0.0506617, -0.369578, -0.308666, -0.999765, -0.00805933, 0.0105617, 0.0171295, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.128601] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [156] 1760396564128477, 3.0902, 0.0506225, -0.369584, -0.308659, -0.999764, -0.00809532, 0.0105277, 0.0171919, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.130854] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [157] 1760396564130740, 3.09247, 0.0506225, -0.369584, -0.308659, -0.999764, -0.00809532, 0.0105277, 0.0171919, -0.00391547, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.133539] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [158] 1760396564133421, 3.09515, 0.0506225, -0.369584, -0.308659, -0.999764, -0.00809532, 0.0105277, 0.0171919, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.136153] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [159] 1760396564136039, 3.09777, 0.0507502, -0.369483, -0.308712, -0.999768, -0.00815661, 0.0105404, 0.0169279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.139243] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [161] 1760396564139130, 3.10086, 0.0507502, -0.369483, -0.308712, -0.999768, -0.00815661, 0.0105404, 0.0169279, 0.0127693, 0.0100921, -0.00531414, 0, 0, -0.0529565, 
[2025-10-13 19:02:44.141721] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [162] 1760396564141609, 3.10334, 0.0507502, -0.369483, -0.308712, -0.999768, -0.00815661, 0.0105404, 0.0169279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.145344] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [163] 1760396564145232, 3.10696, 0.0507502, -0.369483, -0.308712, -0.999768, -0.00815661, 0.0105404, 0.0169279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.148030] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [165] 1760396564147916, 3.10964, 0.0508033, -0.369388, -0.308752, -0.999777, -0.00794784, 0.0102955, 0.0166516, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.150873] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [166] 1760396564150758, 3.11248, 0.0508033, -0.369388, -0.308752, -0.999777, -0.00794784, 0.0102955, 0.0166516, 0.00530576, 0.009528, -0.00400309, -0.0403404, -0.0501134, -0.0544585, 
[2025-10-13 19:02:44.153710] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [167] 1760396564153602, 3.11533, 0.0508033, -0.369388, -0.308752, -0.999777, -0.00794784, 0.0102955, 0.0166516, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.156273] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [168] 1760396564156186, 3.11791, 0.0507067, -0.369478, -0.308784, -0.999772, -0.00809743, 0.0103292, 0.0168176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.159117] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [170] 1760396564159004, 3.12073, 0.0507067, -0.369478, -0.308784, -0.999772, -0.00809743, 0.0103292, 0.0168176, -0.00965543, -0.0090387, -0.00320955, 0, 0, 0, 
[2025-10-13 19:02:44.161564] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [171] 1760396564161453, 3.12318, 0.0507067, -0.369478, -0.308784, -0.999772, -0.00809743, 0.0103292, 0.0168176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.164461] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [172] 1760396564164350, 3.12608, 0.0507067, -0.369478, -0.308784, -0.999772, -0.00809743, 0.0103292, 0.0168176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.167054] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [174] 1760396564166995, 3.12872, 0.0507417, -0.369511, -0.308796, -0.999771, -0.00810401, 0.0103855, 0.0168836, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.169930] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [175] 1760396564169772, 3.1315, 0.0507417, -0.369511, -0.308796, -0.999771, -0.00810401, 0.0103855, 0.0168836, 0.00349901, -0.00331942, 0, 0, 0, 0, 
[2025-10-13 19:02:44.172710] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [176] 1760396564172600, 3.13433, 0.0507417, -0.369511, -0.308796, -0.999771, -0.00810401, 0.0103855, 0.0168836, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.175586] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [177] 1760396564175475, 3.1372, 0.0507417, -0.369511, -0.308796, -0.999771, -0.00810401, 0.0103855, 0.0168836, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.178214] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [179] 1760396564178101, 3.13983, 0.0507189, -0.369483, -0.308726, -0.99977, -0.00815732, 0.0104373, 0.0168535, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.181318] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [180] 1760396564181207, 3.14293, 0.0507189, -0.369483, -0.308726, -0.99977, -0.00815732, 0.0104373, 0.0168535, -0.00227823, 0.00283742, 0.0069963, 0, 0, 0, 
[2025-10-13 19:02:44.184358] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [181] 1760396564184250, 3.14598, 0.0507189, -0.369483, -0.308726, -0.99977, -0.00815732, 0.0104373, 0.0168535, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.186304] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [182] 1760396564186220, 3.14795, 0.0506935, -0.369485, -0.308751, -0.999772, -0.00812405, 0.0102786, 0.016843, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.189266] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [184] 1760396564189153, 3.15088, 0.0506935, -0.369485, -0.308751, -0.999772, -0.00812405, 0.0102786, 0.016843, -0.00254878, 0, -0.00248376, 0, 0, 0, 
[2025-10-13 19:02:44.191866] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [185] 1760396564191756, 3.15348, 0.0506935, -0.369485, -0.308751, -0.999772, -0.00812405, 0.0102786, 0.016843, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.196120] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [186] 1760396564196001, 3.15773, 0.0506935, -0.369485, -0.308751, -0.999772, -0.00812405, 0.0102786, 0.016843, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.198871] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [188] 1760396564198758, 3.16048, 0.0507033, -0.369479, -0.308741, -0.999772, -0.00813188, 0.0103185, 0.0168156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.201441] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [189] 1760396564201330, 3.16306, 0.0507033, -0.369479, -0.308741, -0.999772, -0.00813188, 0.0103185, 0.0168156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.205505] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [190] 1760396564205393, 3.16712, 0.0507033, -0.369479, -0.308741, -0.999772, -0.00813188, 0.0103185, 0.0168156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.207022] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [191] 1760396564206929, 3.16866, 0.0507244, -0.369462, -0.308727, -0.999769, -0.00816697, 0.0104699, 0.0168908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.209732] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [193] 1760396564209621, 3.17135, 0.0507244, -0.369462, -0.308727, -0.999769, -0.00816697, 0.0104699, 0.0168908, 0.00211773, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.212423] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [194] 1760396564212312, 3.17404, 0.0507244, -0.369462, -0.308727, -0.999769, -0.00816697, 0.0104699, 0.0168908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.215071] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [195] 1760396564214960, 3.17669, 0.0507244, -0.369462, -0.308727, -0.999769, -0.00816697, 0.0104699, 0.0168908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.217595] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [197] 1760396564217487, 3.17921, 0.0506884, -0.369488, -0.308752, -0.999771, -0.00810844, 0.0103058, 0.016901, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.220562] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [198] 1760396564220450, 3.18218, 0.0506884, -0.369488, -0.308752, -0.999771, -0.00810844, 0.0103058, 0.016901, -0.00360782, -0.00256821, -0.00245619, 0, 0, 0, 
[2025-10-13 19:02:44.223195] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [199] 1760396564223053, 3.18478, 0.0506884, -0.369488, -0.308752, -0.999771, -0.00810844, 0.0103058, 0.016901, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.225820] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [200] 1760396564225712, 3.18744, 0.0506884, -0.369488, -0.308752, -0.999771, -0.00810844, 0.0103058, 0.016901, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.228522] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [202] 1760396564228410, 3.19014, 0.0506985, -0.369491, -0.308734, -0.999772, -0.00809655, 0.0103579, 0.0168353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.231209] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [203] 1760396564231098, 3.19283, 0.0506985, -0.369491, -0.308734, -0.999772, -0.00809655, 0.0103579, 0.0168353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.233990] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [204] 1760396564233877, 3.1956, 0.0506985, -0.369491, -0.308734, -0.999772, -0.00809655, 0.0103579, 0.0168353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.236861] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [206] 1760396564236804, 3.19853, 0.0506221, -0.369562, -0.308693, -0.999765, -0.00810114, 0.0104616, 0.0171498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.239551] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [207] 1760396564239435, 3.20116, 0.0506221, -0.369562, -0.308693, -0.999765, -0.00810114, 0.0104616, 0.0171498, -0.00764223, -0.00708654, 0.00412275, 0, 0, 0.0627533, 
[2025-10-13 19:02:44.242000] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [208] 1760396564241887, 3.20361, 0.0506221, -0.369562, -0.308693, -0.999765, -0.00810114, 0.0104616, 0.0171498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.245030] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [209] 1760396564244918, 3.20664, 0.0506221, -0.369562, -0.308693, -0.999765, -0.00810114, 0.0104616, 0.0171498, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.247536] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [211] 1760396564247418, 3.20914, 0.05069, -0.369504, -0.308758, -0.99977, -0.00810589, 0.0103656, 0.0169548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.250280] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [212] 1760396564250166, 3.21189, 0.05069, -0.369504, -0.308758, -0.99977, -0.00810589, 0.0103656, 0.0169548, 0.0067958, 0.00580953, -0.00653915, 0, 0, -0.0388794, 
[2025-10-13 19:02:44.254030] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [213] 1760396564253917, 3.21564, 0.05069, -0.369504, -0.308758, -0.99977, -0.00810589, 0.0103656, 0.0169548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.255493] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [214] 1760396564255383, 3.21711, 0.05069, -0.369504, -0.308758, -0.99977, -0.00810589, 0.0103656, 0.0169548, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.258067] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [216] 1760396564257951, 3.21968, 0.0507499, -0.369414, -0.308765, -0.999776, -0.00802177, 0.010245, 0.0167079, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.260777] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [217] 1760396564260663, 3.22239, 0.0507499, -0.369414, -0.308765, -0.999776, -0.00802177, 0.010245, 0.0167079, 0.00598913, 0.00896893, 0, 0, 0, -0.0490308, 
[2025-10-13 19:02:44.263245] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [218] 1760396564263100, 3.22483, 0.0507499, -0.369414, -0.308765, -0.999776, -0.00802177, 0.010245, 0.0167079, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.265846] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [219] 1760396564265735, 3.22746, 0.0507499, -0.369414, -0.308765, -0.999776, -0.00802177, 0.010245, 0.0167079, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.268421] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [221] 1760396564268290, 3.23002, 0.0507699, -0.369453, -0.308736, -0.999773, -0.00806716, 0.0104244, 0.0167489, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.271965] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [222] 1760396564271854, 3.23358, 0.0507699, -0.369453, -0.308736, -0.999773, -0.00806716, 0.0104244, 0.0167489, 0.0020024, -0.00391617, 0.00293341, 0, 0.0360955, 0, 
[2025-10-13 19:02:44.274903] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [223] 1760396564274791, 3.23652, 0.0507699, -0.369453, -0.308736, -0.999773, -0.00806716, 0.0104244, 0.0167489, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.277533] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [225] 1760396564277417, 3.23914, 0.0507288, -0.369476, -0.308733, -0.999772, -0.00808956, 0.0103891, 0.016798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.280594] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [226] 1760396564280442, 3.24217, 0.0507288, -0.369476, -0.308733, -0.999772, -0.00808956, 0.0103891, 0.016798, -0.00411123, -0.00228308, 0, 0, 0, 0, 
[2025-10-13 19:02:44.283097] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [227] 1760396564282987, 3.24471, 0.0507288, -0.369476, -0.308733, -0.999772, -0.00808956, 0.0103891, 0.016798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.287004] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [229] 1760396564286926, 3.24865, 0.0507288, -0.369476, -0.308733, -0.999772, -0.00808956, 0.0103891, 0.016798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.288028] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [230] 1760396564287916, 3.24964, 0.0507314, -0.369469, -0.308745, -0.999772, -0.00813006, 0.010319, 0.0168062, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.290857] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [231] 1760396564290746, 3.25247, 0.0507314, -0.369469, -0.308745, -0.999772, -0.00813006, 0.010319, 0.0168062, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.293547] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [232] 1760396564293434, 3.25516, 0.0507314, -0.369469, -0.308745, -0.999772, -0.00813006, 0.010319, 0.0168062, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.295955] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [233] 1760396564295844, 3.25757, 0.0507694, -0.369472, -0.308708, -0.99977, -0.00822788, 0.0103845, 0.016882, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.298999] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [235] 1760396564298887, 3.26061, 0.0507694, -0.369472, -0.308708, -0.99977, -0.00822788, 0.0103845, 0.016882, 0.00379869, 0, 0.00370633, 0, 0, 0, 
[2025-10-13 19:02:44.301770] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [236] 1760396564301658, 3.26338, 0.0507694, -0.369472, -0.308708, -0.99977, -0.00822788, 0.0103845, 0.016882, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.305509] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [237] 1760396564305398, 3.26713, 0.0507694, -0.369472, -0.308708, -0.99977, -0.00822788, 0.0103845, 0.016882, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.307658] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [239] 1760396564307542, 3.26927, 0.0507635, -0.369485, -0.308736, -0.99977, -0.00817913, 0.0104281, 0.0168495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.310352] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [240] 1760396564310240, 3.27197, 0.0507635, -0.369485, -0.308736, -0.99977, -0.00817913, 0.0104281, 0.0168495, 0, 0, -0.00282632, 0, 0, 0, 
[2025-10-13 19:02:44.313014] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [241] 1760396564312894, 3.27462, 0.0507635, -0.369485, -0.308736, -0.99977, -0.00817913, 0.0104281, 0.0168495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.315753] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [242] 1760396564315640, 3.27737, 0.0507635, -0.369485, -0.308736, -0.99977, -0.00817913, 0.0104281, 0.0168495, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.319252] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [244] 1760396564319139, 3.28087, 0.0507392, -0.369488, -0.308759, -0.999771, -0.00814443, 0.010371, 0.0168785, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.321894] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [245] 1760396564321781, 3.28351, 0.0507392, -0.369488, -0.308759, -0.999771, -0.00814443, 0.010371, 0.0168785, -0.00242191, 0, -0.00232228, 0, 0, 0, 
[2025-10-13 19:02:44.325159] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [246] 1760396564325042, 3.28677, 0.0507392, -0.369488, -0.308759, -0.999771, -0.00814443, 0.010371, 0.0168785, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.327631] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [248] 1760396564327537, 3.28926, 0.0507608, -0.369484, -0.308755, -0.999771, -0.00812908, 0.0104414, 0.0168185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.330170] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [249] 1760396564330032, 3.29176, 0.0507608, -0.369484, -0.308755, -0.999771, -0.00812908, 0.0104414, 0.0168185, 0.0021554, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.332602] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [250] 1760396564332478, 3.2942, 0.0507608, -0.369484, -0.308755, -0.999771, -0.00812908, 0.0104414, 0.0168185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.335596] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [251] 1760396564335482, 3.29721, 0.0507608, -0.369484, -0.308755, -0.999771, -0.00812908, 0.0104414, 0.0168185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.338199] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [253] 1760396564338086, 3.29981, 0.0507764, -0.369493, -0.308761, -0.99977, -0.00814004, 0.0104516, 0.0168957, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.340997] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [254] 1760396564340882, 3.30261, 0.0507764, -0.369493, -0.308761, -0.99977, -0.00814004, 0.0104516, 0.0168957, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.343490] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [255] 1760396564343382, 3.30511, 0.0507764, -0.369493, -0.308761, -0.99977, -0.00814004, 0.0104516, 0.0168957, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.346103] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [256] 1760396564345981, 3.30771, 0.0507577, -0.369474, -0.308728, -0.999771, -0.00814299, 0.0104563, 0.016818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.349032] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [258] 1760396564348918, 3.31065, 0.0507577, -0.369474, -0.308728, -0.999771, -0.00814299, 0.0104563, 0.016818, 0, 0, 0.00334446, 0, 0, 0, 
[2025-10-13 19:02:44.351451] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [259] 1760396564351341, 3.31307, 0.0507577, -0.369474, -0.308728, -0.999771, -0.00814299, 0.0104563, 0.016818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.354253] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [260] 1760396564354143, 3.31587, 0.0507577, -0.369474, -0.308728, -0.999771, -0.00814299, 0.0104563, 0.016818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.356823] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [262] 1760396564356769, 3.3185, 0.0507653, -0.369489, -0.308719, -0.999771, -0.00812875, 0.0104419, 0.0168317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.359739] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [263] 1760396564359625, 3.32135, 0.0507653, -0.369489, -0.308719, -0.999771, -0.00812875, 0.0104419, 0.0168317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.362251] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [264] 1760396564362140, 3.32387, 0.0507653, -0.369489, -0.308719, -0.999771, -0.00812875, 0.0104419, 0.0168317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:02:44.365709] [0x0000007fa53ac9a0] [MocapTag] [0x00000fa6] [265] 1760396564365590, 3.32732, 0.0507653, -0.369489, -0.308719, -0.999771, -0.00812875, 0.0104419, 0.0168317, 0, 0, 0, 0, 0, 0, 
