[2025-10-13 19:23:34.884323] [0x0000007fbe8c77c0] [MocapTag] [0x000009e1] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:23:53.948752] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8983] 1760397833948662, 21.8205, -2.3478, 0.217731, -1.19686, -0.982213, 0.103387, 0.0497466, -0.148642, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.951209] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8985] 1760397833951094, 21.823, -2.33153, 0.223934, -1.19366, -0.982396, 0.105998, 0.0443965, -0.147283, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.954377] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8986] 1760397833954257, 21.8261, -2.33153, 0.223934, -1.19366, -0.982396, 0.105998, 0.0443965, -0.147283, 1.62638, 0.620295, 0.320408, -0.681806, -1.00828, 0.219917, 
[2025-10-13 19:23:53.956957] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8987] 1760397833956833, 21.8287, -2.33153, 0.223934, -1.19366, -0.982396, 0.105998, 0.0443965, -0.147283, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.959538] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8989] 1760397833959484, 21.8314, -2.33153, 0.223934, -1.19366, -0.982396, 0.105998, 0.0443965, -0.147283, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.961977] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8990] 1760397833961862, 21.8337, -2.31517, 0.230047, -1.19036, -0.982505, 0.108269, 0.0391826, -0.146377, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.964609] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8991] 1760397833964489, 21.8364, -2.31517, 0.230047, -1.19036, -0.982505, 0.108269, 0.0391826, -0.146377, 1.63634, 0.611305, 0.329197, -0.603056, -0.982618, 0.11901, 
[2025-10-13 19:23:53.967151] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8992] 1760397833967035, 21.8389, -2.31517, 0.230047, -1.19036, -0.982505, 0.108269, 0.0391826, -0.146377, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.969858] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8994] 1760397833969768, 21.8416, -2.31517, 0.230047, -1.19036, -0.982505, 0.108269, 0.0391826, -0.146377, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.972492] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8995] 1760397833972378, 21.8442, -2.29876, 0.236024, -1.18689, -0.982649, 0.110026, 0.0345485, -0.145264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.975225] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8996] 1760397833975096, 21.847, -2.29876, 0.236024, -1.18689, -0.982649, 0.110026, 0.0345485, -0.145264, 1.64127, 0.597644, 0.347686, -0.485706, -0.887514, 0.15935, 
[2025-10-13 19:23:53.977667] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8997] 1760397833977550, 21.8494, -2.29876, 0.236024, -1.18689, -0.982649, 0.110026, 0.0345485, -0.145264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.980212] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [8999] 1760397833980126, 21.852, -2.28229, 0.241906, -1.18324, -0.982887, 0.111324, 0.0301978, -0.143623, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:23:53.982857] [0x0000007fadf8f9a0] [MocapTag] [0x000009e1] [9000] 1760397833982742, 21.8546, -2.28229, 0.241906, -1.18324, -0.982887, 0.111324, 0.0301978, -0.143623, 1.64677, 0.588288, 0.364687, -0.389838, -0.856376, 0.262111, 
