[2025-10-13 19:08:42.142005] [0x0000007fa6aea7c0] [MocapTag] [0x000019ee] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:09:02.427678] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9501] 1760396942427586, 23.0331, -0.61911, 0.107466, -1.25911, -0.996338, -0.039906, -0.0273424, 0.0705016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.430435] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9503] 1760396942430306, 23.0358, -0.604282, 0.102038, -1.25598, -0.995982, -0.0425757, -0.0299653, 0.0728681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.433166] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9504] 1760396942433006, 23.0385, -0.604282, 0.102038, -1.25598, -0.995982, -0.0425757, -0.0299653, 0.0728681, 1.48284, -0.542745, 0.313669, 0.585103, -0.463341, 0.512885, 
[2025-10-13 19:09:02.435630] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9505] 1760396942435540, 23.041, -0.604282, 0.102038, -1.25598, -0.995982, -0.0425757, -0.0299653, 0.0728681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.438343] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9507] 1760396942438219, 23.0437, -0.604282, 0.102038, -1.25598, -0.995982, -0.0425757, -0.0299653, 0.0728681, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.440885] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9508] 1760396942440764, 23.0463, -0.589656, 0.0964807, -1.25288, -0.995593, -0.0453346, -0.0324823, 0.0753991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.445354] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9509] 1760396942445231, 23.0507, -0.589656, 0.0964807, -1.25288, -0.995593, -0.0453346, -0.0324823, 0.0753991, 1.46263, -0.555745, 0.309533, 0.604939, -0.436361, 0.548407, 
[2025-10-13 19:09:02.446654] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9511] 1760396942446547, 23.052, -0.589656, 0.0964807, -1.25288, -0.995593, -0.0453346, -0.0324823, 0.0753991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.449275] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9512] 1760396942449146, 23.0546, -0.575048, 0.0909737, -1.24987, -0.99522, -0.0481756, -0.0345816, 0.0775956, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.452172] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9513] 1760396942452042, 23.0575, -0.575048, 0.0909737, -1.24987, -0.99522, -0.0481756, -0.0345816, 0.0775956, 1.46079, -0.550697, 0.301557, 0.615072, -0.352055, 0.480224, 
[2025-10-13 19:09:02.454950] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9514] 1760396942454823, 23.0603, -0.575048, 0.0909737, -1.24987, -0.99522, -0.0481756, -0.0345816, 0.0775956, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.457557] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9516] 1760396942457438, 23.0629, -0.575048, 0.0909737, -1.24987, -0.99522, -0.0481756, -0.0345816, 0.0775956, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.460149] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9517] 1760396942460031, 23.0655, -0.560445, 0.08556, -1.24684, -0.994808, -0.0510254, -0.0367318, 0.0800266, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.463441] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9518] 1760396942463322, 23.0688, -0.560445, 0.08556, -1.24684, -0.994808, -0.0510254, -0.0367318, 0.0800266, 1.46031, -0.541373, 0.302585, 0.621271, -0.356626, 0.53051, 
[2025-10-13 19:09:02.465340] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9519] 1760396942465224, 23.0707, -0.560445, 0.08556, -1.24684, -0.994808, -0.0510254, -0.0367318, 0.0800266, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.468260] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9521] 1760396942468122, 23.0736, -0.560445, 0.08556, -1.24684, -0.994808, -0.0510254, -0.0367318, 0.0800266, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.470870] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9522] 1760396942470745, 23.0762, -0.545976, 0.0801944, -1.24372, -0.994387, -0.0533992, -0.0387496, 0.0827124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.473843] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9523] 1760396942473726, 23.0792, -0.545976, 0.0801944, -1.24372, -0.994387, -0.0533992, -0.0387496, 0.0827124, 1.44682, -0.536556, 0.311954, 0.527716, -0.332262, 0.579396, 
[2025-10-13 19:09:02.476013] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9524] 1760396942475923, 23.0814, -0.545976, 0.0801944, -1.24372, -0.994387, -0.0533992, -0.0387496, 0.0827124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.479023] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9526] 1760396942478904, 23.0844, -0.545976, 0.0801944, -1.24372, -0.994387, -0.0533992, -0.0387496, 0.0827124, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.481535] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9527] 1760396942481419, 23.0869, -0.531394, 0.0748192, -1.24089, -0.993926, -0.0563738, -0.0408433, 0.0852401, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.484231] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9528] 1760396942484102, 23.0896, -0.531394, 0.0748192, -1.24089, -0.993926, -0.0563738, -0.0408433, 0.0852401, 1.45827, -0.537522, 0.283492, 0.650358, -0.335745, 0.555101, 
[2025-10-13 19:09:02.487130] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9530] 1760396942487010, 23.0925, -0.531394, 0.0748192, -1.24089, -0.993926, -0.0563738, -0.0408433, 0.0852401, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.489614] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9531] 1760396942489492, 23.095, -0.516897, 0.0695152, -1.23813, -0.993457, -0.059158, -0.0429855, 0.0877289, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.492696] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9532] 1760396942492579, 23.0981, -0.516897, 0.0695152, -1.23813, -0.993457, -0.059158, -0.0429855, 0.0877289, 1.44966, -0.530403, 0.275975, 0.615215, -0.345828, 0.549234, 
[2025-10-13 19:09:02.496241] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9533] 1760396942496148, 23.1016, -0.516897, 0.0695152, -1.23813, -0.993457, -0.059158, -0.0429855, 0.0877289, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.499012] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9535] 1760396942498876, 23.1044, -0.516897, 0.0695152, -1.23813, -0.993457, -0.059158, -0.0429855, 0.0877289, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.502171] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9536] 1760396942502050, 23.1075, -0.502484, 0.0642632, -1.2355, -0.993006, -0.0618049, -0.0448561, 0.0900396, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.504436] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9537] 1760396942504300, 23.1098, -0.502484, 0.0642632, -1.2355, -0.993006, -0.0618049, -0.0448561, 0.0900396, 1.44134, -0.525201, 0.262593, 0.583291, -0.29348, 0.511022, 
[2025-10-13 19:09:02.507118] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9538] 1760396942506994, 23.1125, -0.502484, 0.0642632, -1.2355, -0.993006, -0.0618049, -0.0448561, 0.0900396, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.511606] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9540] 1760396942511486, 23.117, -0.488104, 0.0590976, -1.23294, -0.992525, -0.0645608, -0.0467862, 0.0924016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.513562] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9541] 1760396942513428, 23.1189, -0.488104, 0.0590976, -1.23294, -0.992525, -0.0645608, -0.0467862, 0.0924016, 1.43795, -0.516555, 0.256263, 0.608587, -0.299635, 0.525261, 
[2025-10-13 19:09:02.516162] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9542] 1760396942516036, 23.1215, -0.488104, 0.0590976, -1.23294, -0.992525, -0.0645608, -0.0467862, 0.0924016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.519180] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9544] 1760396942519053, 23.1245, -0.488104, 0.0590976, -1.23294, -0.992525, -0.0645608, -0.0467862, 0.0924016, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.521595] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9545] 1760396942521472, 23.127, -0.474059, 0.0545972, -1.23024, -0.992395, -0.0659715, -0.047213, 0.0925758, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.524362] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9546] 1760396942524238, 23.1297, -0.474059, 0.0545972, -1.23024, -0.992395, -0.0659715, -0.047213, 0.0925758, 1.40448, -0.450035, 0.26952, 0.292253, -0.0553109, 0.0530124, 
[2025-10-13 19:09:02.527205] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9547] 1760396942527111, 23.1326, -0.474059, 0.0545972, -1.23024, -0.992395, -0.0659715, -0.047213, 0.0925758, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.529900] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9549] 1760396942529737, 23.1352, -0.459876, 0.0496479, -1.22777, -0.991915, -0.068101, -0.0494234, 0.0949946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.532750] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9550] 1760396942532628, 23.1381, -0.459876, 0.0496479, -1.22777, -0.991915, -0.068101, -0.0494234, 0.0949946, 1.4183, -0.494935, 0.247847, 0.492001, -0.362869, 0.539021, 
[2025-10-13 19:09:02.535432] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9551] 1760396942535306, 23.1408, -0.459876, 0.0496479, -1.22777, -0.991915, -0.068101, -0.0494234, 0.0949946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.537947] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9553] 1760396942537818, 23.1433, -0.459876, 0.0496479, -1.22777, -0.991915, -0.068101, -0.0494234, 0.0949946, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.541362] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9554] 1760396942541248, 23.1467, -0.44582, 0.0448314, -1.22537, -0.991428, -0.0699988, -0.0517231, 0.0974451, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.545227] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9555] 1760396942545111, 23.1506, -0.44582, 0.0448314, -1.22537, -0.991428, -0.0699988, -0.0517231, 0.0974451, 1.40567, -0.481646, 0.239045, 0.450206, -0.382272, 0.547139, 
[2025-10-13 19:09:02.546740] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9557] 1760396942546635, 23.1521, -0.44582, 0.0448314, -1.22537, -0.991428, -0.0699988, -0.0517231, 0.0974451, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.549312] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9558] 1760396942549199, 23.1547, -0.431829, 0.040154, -1.22307, -0.990972, -0.0715929, -0.0539, 0.0997157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.551902] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9559] 1760396942551785, 23.1573, -0.431829, 0.040154, -1.22307, -0.990972, -0.0715929, -0.0539, 0.0997157, 1.39909, -0.467745, 0.230222, 0.387526, -0.364662, 0.508247, 
[2025-10-13 19:09:02.554461] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9560] 1760396942554346, 23.1598, -0.431829, 0.040154, -1.22307, -0.990972, -0.0715929, -0.0539, 0.0997157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.558195] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9562] 1760396942558062, 23.1636, -0.431829, 0.040154, -1.22307, -0.990972, -0.0715929, -0.0539, 0.0997157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.560793] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9563] 1760396942560678, 23.1662, -0.418187, 0.0354658, -1.22074, -0.99052, -0.0726203, -0.0562691, 0.102128, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.563757] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9564] 1760396942563641, 23.1691, -0.418187, 0.0354658, -1.22074, -0.99052, -0.0726203, -0.0562691, 0.102128, 1.36417, -0.468819, 0.232767, 0.282097, -0.410773, 0.536574, 
[2025-10-13 19:09:02.566075] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9565] 1760396942565960, 23.1715, -0.418187, 0.0354658, -1.22074, -0.99052, -0.0726203, -0.0562691, 0.102128, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.568824] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9567] 1760396942568706, 23.1742, -0.418187, 0.0354658, -1.22074, -0.99052, -0.0726203, -0.0562691, 0.102128, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.571563] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9568] 1760396942571443, 23.1769, -0.40438, 0.0309846, -1.2187, -0.990077, -0.0739365, -0.0586899, 0.104102, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.574153] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9569] 1760396942574033, 23.1795, -0.40438, 0.0309846, -1.2187, -0.990077, -0.0739365, -0.0586899, 0.104102, 1.38069, -0.448122, 0.204957, 0.339246, -0.420339, 0.453958, 
[2025-10-13 19:09:02.576624] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9571] 1760396942576524, 23.182, -0.40438, 0.0309846, -1.2187, -0.990077, -0.0739365, -0.0586899, 0.104102, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.579183] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9572] 1760396942579067, 23.1846, -0.39063, 0.026667, -1.2167, -0.989673, -0.0747645, -0.0610085, 0.105996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.581928] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9573] 1760396942581806, 23.1873, -0.39063, 0.026667, -1.2167, -0.989673, -0.0747645, -0.0610085, 0.105996, 1.37499, -0.431755, 0.199151, 0.240493, -0.410794, 0.432928, 
[2025-10-13 19:09:02.584439] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9574] 1760396942584317, 23.1898, -0.39063, 0.026667, -1.2167, -0.989673, -0.0747645, -0.0610085, 0.105996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.587149] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9575] 1760396942587060, 23.1926, -0.39063, 0.026667, -1.2167, -0.989673, -0.0747645, -0.0610085, 0.105996, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.589682] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9577] 1760396942589567, 23.1951, -0.377082, 0.0226464, -1.21463, -0.989268, -0.074966, -0.0636606, 0.108054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.592430] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9578] 1760396942592310, 23.1978, -0.377082, 0.0226464, -1.21463, -0.989268, -0.074966, -0.0636606, 0.108054, 1.35485, -0.402066, 0.207062, 0.127125, -0.487485, 0.466709, 
[2025-10-13 19:09:02.595091] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9579] 1760396942594976, 23.2005, -0.377082, 0.0226464, -1.21463, -0.989268, -0.074966, -0.0636606, 0.108054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.597995] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9581] 1760396942597870, 23.2034, -0.377082, 0.0226464, -1.21463, -0.989268, -0.074966, -0.0636606, 0.108054, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.600372] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9582] 1760396942600256, 23.2057, -0.363655, 0.0185781, -1.21266, -0.98889, -0.0749469, -0.0660116, 0.110097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.603145] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9583] 1760396942602981, 23.2085, -0.363655, 0.0185781, -1.21266, -0.98889, -0.0749469, -0.0660116, 0.110097, 1.34267, -0.406831, 0.196836, 0.077796, -0.432663, 0.456646, 
[2025-10-13 19:09:02.605589] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9584] 1760396942605470, 23.211, -0.363655, 0.0185781, -1.21266, -0.98889, -0.0749469, -0.0660116, 0.110097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.608357] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9586] 1760396942608231, 23.2137, -0.363655, 0.0185781, -1.21266, -0.98889, -0.0749469, -0.0660116, 0.110097, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.610126] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9587] 1760396942610007, 23.2155, -0.350391, 0.014643, -1.21078, -0.988576, -0.0743786, -0.0683531, 0.111866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.613467] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9588] 1760396942613350, 23.2188, -0.350391, 0.014643, -1.21078, -0.988576, -0.0743786, -0.0683531, 0.111866, 1.32643, -0.393508, 0.188183, 0, -0.448052, 0.395484, 
[2025-10-13 19:09:02.616230] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9589] 1760396942616114, 23.2216, -0.350391, 0.014643, -1.21078, -0.988576, -0.0743786, -0.0683531, 0.111866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.619029] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9591] 1760396942618905, 23.2244, -0.350391, 0.014643, -1.21078, -0.988576, -0.0743786, -0.0683531, 0.111866, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.621519] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9592] 1760396942621405, 23.2269, -0.337456, 0.0106383, -1.20894, -0.988291, -0.0730935, -0.0705036, 0.113875, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.624469] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9593] 1760396942624324, 23.2298, -0.337456, 0.0106383, -1.20894, -0.988291, -0.0730935, -0.0705036, 0.113875, 1.29351, -0.400468, 0.184323, -0.177121, -0.423651, 0.431779, 
[2025-10-13 19:09:02.626988] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9595] 1760396942626884, 23.2324, -0.337456, 0.0106383, -1.20894, -0.988291, -0.0730935, -0.0705036, 0.113875, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.629596] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9596] 1760396942629451, 23.2349, -0.324375, 0.00695212, -1.20731, -0.988102, -0.0717475, -0.0723566, 0.115199, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.632179] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9597] 1760396942632057, 23.2375, -0.324375, 0.00695212, -1.20731, -0.988102, -0.0717475, -0.0723566, 0.115199, 1.30808, -0.368618, 0.162719, -0.204062, -0.37812, 0.286581, 
[2025-10-13 19:09:02.634832] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9598] 1760396942634717, 23.2402, -0.324375, 0.00695212, -1.20731, -0.988102, -0.0717475, -0.0723566, 0.115199, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.637633] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9600] 1760396942637563, 23.2431, -0.324375, 0.00695212, -1.20731, -0.988102, -0.0717475, -0.0723566, 0.115199, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.640316] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9601] 1760396942640200, 23.2457, -0.311486, 0.00356149, -1.20553, -0.987955, -0.0694055, -0.0740654, 0.116802, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.642968] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9602] 1760396942642850, 23.2483, -0.311486, 0.00356149, -1.20553, -0.987955, -0.0694055, -0.0740654, 0.116802, 1.28889, -0.339062, 0.178293, -0.40257, -0.37028, 0.326997, 
[2025-10-13 19:09:02.645598] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9603] 1760396942645477, 23.251, -0.311486, 0.00356149, -1.20553, -0.987955, -0.0694055, -0.0740654, 0.116802, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.648195] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9605] 1760396942648078, 23.2536, -0.311486, 0.00356149, -1.20553, -0.987955, -0.0694055, -0.0740654, 0.116802, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.650818] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9606] 1760396942650701, 23.2562, -0.298769, 0.000136858, -1.20387, -0.987843, -0.0666753, -0.0754133, 0.11846, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.653761] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9607] 1760396942653644, 23.2591, -0.298769, 0.000136858, -1.20387, -0.987843, -0.0666753, -0.0754133, 0.11846, 1.27174, -0.342463, 0.165772, -0.48821, -0.309017, 0.325084, 
[2025-10-13 19:09:02.656212] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9608] 1760396942656094, 23.2616, -0.298769, 0.000136858, -1.20387, -0.987843, -0.0666753, -0.0754133, 0.11846, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.658949] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9610] 1760396942658769, 23.2643, -0.298769, 0.000136858, -1.20387, -0.987843, -0.0666753, -0.0754133, 0.11846, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.661814] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9611] 1760396942661694, 23.2672, -0.286239, -0.00335465, -1.20236, -0.987778, -0.0635841, -0.0763535, 0.12009, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.663670] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9612] 1760396942663552, 23.269, -0.286239, -0.00335465, -1.20236, -0.987778, -0.0635841, -0.0763535, 0.12009, 1.25297, -0.34915, 0.150979, -0.571036, -0.239438, 0.305967, 
[2025-10-13 19:09:02.666642] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9614] 1760396942666545, 23.272, -0.286239, -0.00335465, -1.20236, -0.987778, -0.0635841, -0.0763535, 0.12009, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.669556] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9615] 1760396942669371, 23.2749, -0.273737, -0.00645332, -1.20077, -0.987772, -0.0597359, -0.0771654, 0.121589, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.671311] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9616] 1760396942671195, 23.2767, -0.273737, -0.00645332, -1.20077, -0.987772, -0.0597359, -0.0771654, 0.121589, 1.25022, -0.309867, 0.15943, -0.727177, -0.237048, 0.265989, 
[2025-10-13 19:09:02.674907] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9617] 1760396942674787, 23.2803, -0.273737, -0.00645332, -1.20077, -0.987772, -0.0597359, -0.0771654, 0.121589, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.677692] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9619] 1760396942677447, 23.2829, -0.273737, -0.00645332, -1.20077, -0.987772, -0.0597359, -0.0771654, 0.121589, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.680122] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9620] 1760396942680005, 23.2855, -0.261367, -0.0099664, -1.1992, -0.98735, -0.0561369, -0.0792201, 0.125353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.682870] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9621] 1760396942682751, 23.2882, -0.261367, -0.0099664, -1.1992, -0.98735, -0.0561369, -0.0792201, 0.125353, 1.23692, -0.351308, 0.156523, -0.609183, -0.448909, 0.748485, 
[2025-10-13 19:09:02.685484] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9622] 1760396942685332, 23.2908, -0.261367, -0.0099664, -1.1992, -0.98735, -0.0561369, -0.0792201, 0.125353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.688132] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9624] 1760396942688012, 23.2935, -0.261367, -0.0099664, -1.1992, -0.98735, -0.0561369, -0.0792201, 0.125353, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.690653] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9625] 1760396942690540, 23.296, -0.249065, -0.0129065, -1.19789, -0.987442, -0.0517218, -0.0791212, 0.126584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.693520] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9626] 1760396942693402, 23.2989, -0.249065, -0.0129065, -1.19789, -0.987442, -0.0517218, -0.0791212, 0.126584, 1.23022, -0.29401, 0.131662, -0.868368, -0.0807136, 0.185624, 
[2025-10-13 19:09:02.696067] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9628] 1760396942695982, 23.3015, -0.249065, -0.0129065, -1.19789, -0.987442, -0.0517218, -0.0791212, 0.126584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.698674] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9629] 1760396942698555, 23.304, -0.249065, -0.0129065, -1.19789, -0.987442, -0.0517218, -0.0791212, 0.126584, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:09:02.701708] [0x0000007f9dffa9a0] [MocapTag] [0x000019ee] [9630] 1760396942701586, 23.3071, -0.237332, -0.015934, -1.19641, -0.987531, -0.0464839, -0.0786553, 0.128199, 0, 0, 0, 0, 0, 0, 
