[2025-10-13 19:11:28.877367] [0x0000007fa07aa7c0] [MocapTag] [0x00001fb8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:11:41.472127] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5855] 1760397101472054, 15.2959, 2.1841, 0.236082, -1.1677, -0.984579, 0.021276, -0.00115496, 0.173641, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.474690] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5856] 1760397101474572, 15.2984, 2.1841, 0.236082, -1.1677, -0.984579, 0.021276, -0.00115496, 0.173641, 0.589419, -0.317121, -0.0136892, -0.137687, 0.11795, 0.624722, 
[2025-10-13 19:11:41.477021] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5857] 1760397101476902, 15.3008, 2.1841, 0.236082, -1.1677, -0.984579, 0.021276, -0.00115496, 0.173641, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.479578] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5858] 1760397101479448, 15.3033, 2.1841, 0.236082, -1.1677, -0.984579, 0.021276, -0.00115496, 0.173641, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.482084] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5860] 1760397101482031, 15.3059, 2.19001, 0.232831, -1.16784, -0.984033, 0.0220153, -7.95388e-05, 0.176619, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.484763] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5861] 1760397101484638, 15.3085, 2.19001, 0.232831, -1.16784, -0.984033, 0.0220153, -7.95388e-05, 0.176619, 0.590383, -0.3251, -0.0140373, -0.180578, 0.172996, 0.608474, 
[2025-10-13 19:11:41.487064] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5862] 1760397101486946, 15.3108, 2.19001, 0.232831, -1.16784, -0.984033, 0.0220153, -7.95388e-05, 0.176619, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.489792] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5863] 1760397101489638, 15.3135, 2.19594, 0.229574, -1.16797, -0.983482, 0.0223898, 0.0010052, 0.179613, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.492455] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5865] 1760397101492334, 15.3162, 2.19594, 0.229574, -1.16797, -0.983482, 0.0223898, 0.0010052, 0.179613, 0.593443, -0.325703, -0.0125774, -0.110197, 0.186744, 0.612715, 
[2025-10-13 19:11:41.495006] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5866] 1760397101494888, 15.3188, 2.19594, 0.229574, -1.16797, -0.983482, 0.0223898, 0.0010052, 0.179613, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.497450] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5867] 1760397101497335, 15.3212, 2.19594, 0.229574, -1.16797, -0.983482, 0.0223898, 0.0010052, 0.179613, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.500016] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5868] 1760397101499893, 15.3238, 2.20185, 0.226249, -1.16812, -0.982956, 0.0229629, 0.00216477, 0.182386, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.502731] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5870] 1760397101502615, 15.3265, 2.20185, 0.226249, -1.16812, -0.982956, 0.0229629, 0.00216477, 0.182386, 0.59041, -0.332498, -0.0147404, -0.153279, 0.194533, 0.568751, 
[2025-10-13 19:11:41.504978] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5871] 1760397101504869, 15.3287, 2.20185, 0.226249, -1.16812, -0.982956, 0.0229629, 0.00216477, 0.182386, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.507720] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5872] 1760397101507603, 15.3315, 2.20185, 0.226249, -1.16812, -0.982956, 0.0229629, 0.00216477, 0.182386, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.510271] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5873] 1760397101510154, 15.334, 2.20771, 0.222884, -1.1683, -0.982376, 0.023228, 0.00310654, 0.185438, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.513117] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5875] 1760397101512956, 15.3368, 2.20771, 0.222884, -1.1683, -0.982376, 0.023228, 0.00310654, 0.185438, 0.586012, -0.336455, -0.0181349, -0.0857592, 0.160933, 0.625134, 
[2025-10-13 19:11:41.515508] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5876] 1760397101515401, 15.3393, 2.20771, 0.222884, -1.1683, -0.982376, 0.023228, 0.00310654, 0.185438, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.518206] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5877] 1760397101518089, 15.342, 2.20771, 0.222884, -1.1683, -0.982376, 0.023228, 0.00310654, 0.185438, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.520585] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5878] 1760397101520468, 15.3443, 2.2135, 0.219492, -1.16853, -0.981814, 0.0234966, 0.00411553, 0.188339, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.523226] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5880] 1760397101523108, 15.347, 2.2135, 0.219492, -1.16853, -0.981814, 0.0234966, 0.00411553, 0.188339, 0.579737, -0.339241, -0.0229699, -0.0900269, 0.174188, 0.595149, 
[2025-10-13 19:11:41.525639] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5881] 1760397101525528, 15.3494, 2.2135, 0.219492, -1.16853, -0.981814, 0.0234966, 0.00411553, 0.188339, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.529141] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5882] 1760397101529023, 15.3529, 2.2135, 0.219492, -1.16853, -0.981814, 0.0234966, 0.00411553, 0.188339, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.531526] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5883] 1760397101531446, 15.3553, 2.2193, 0.216054, -1.16878, -0.981233, 0.0234882, 0.00482947, 0.191327, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.534043] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5885] 1760397101533928, 15.3578, 2.2193, 0.216054, -1.16878, -0.981233, 0.0234882, 0.00482947, 0.191327, 0.579508, -0.343764, -0.0249596, 0, 0.12591, 0.612015, 
[2025-10-13 19:11:41.536594] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5886] 1760397101536480, 15.3603, 2.2193, 0.216054, -1.16878, -0.981233, 0.0234882, 0.00482947, 0.191327, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.539206] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5887] 1760397101539090, 15.363, 2.2193, 0.216054, -1.16878, -0.981233, 0.0234882, 0.00482947, 0.191327, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.541548] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5888] 1760397101541453, 15.3653, 2.22504, 0.212607, -1.16907, -0.980654, 0.0236018, 0.00559398, 0.194243, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.544920] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5890] 1760397101544804, 15.3687, 2.22504, 0.212607, -1.16907, -0.980654, 0.0236018, 0.00559398, 0.194243, 0.573878, -0.344724, -0.0294279, -0.052166, 0.13127, 0.597915, 
[2025-10-13 19:11:41.547453] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5891] 1760397101547335, 15.3712, 2.22504, 0.212607, -1.16907, -0.980654, 0.0236018, 0.00559398, 0.194243, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.549992] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5892] 1760397101549875, 15.3737, 2.23033, 0.209357, -1.16948, -0.980031, 0.0230909, 0.00525588, 0.197432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.552668] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5894] 1760397101552562, 15.3764, 2.23033, 0.209357, -1.16948, -0.980031, 0.0230909, 0.00525588, 0.197432, 0.528966, -0.325018, -0.0411985, 0.11301, -0.0618437, 0.648457, 
[2025-10-13 19:11:41.555066] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5895] 1760397101554953, 15.3788, 2.23033, 0.209357, -1.16948, -0.980031, 0.0230909, 0.00525588, 0.197432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.557587] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5896] 1760397101557469, 15.3813, 2.23033, 0.209357, -1.16948, -0.980031, 0.0230909, 0.00525588, 0.197432, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.560870] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5898] 1760397101560814, 15.3847, 2.23609, 0.205806, -1.16988, -0.979443, 0.0227531, 0.00587198, 0.200346, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.563566] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5899] 1760397101563451, 15.3873, 2.23609, 0.205806, -1.16988, -0.979443, 0.0227531, 0.00587198, 0.200346, 0.575718, -0.355117, -0.0394761, 0.0411749, 0.120145, 0.597557, 
[2025-10-13 19:11:41.566143] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5900] 1760397101566033, 15.3899, 2.23609, 0.205806, -1.16988, -0.979443, 0.0227531, 0.00587198, 0.200346, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.568649] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5901] 1760397101568534, 15.3924, 2.23609, 0.205806, -1.16988, -0.979443, 0.0227531, 0.00587198, 0.200346, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.571121] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5903] 1760397101571065, 15.3949, 2.24179, 0.202191, -1.17025, -0.978799, 0.022178, 0.00608642, 0.203527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.573932] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5904] 1760397101573817, 15.3977, 2.24179, 0.202191, -1.17025, -0.978799, 0.022178, 0.00608642, 0.203527, 0.570592, -0.361494, -0.0374378, 0.103164, 0.0501557, 0.650311, 
[2025-10-13 19:11:41.576821] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5905] 1760397101576702, 15.4006, 2.24179, 0.202191, -1.17025, -0.978799, 0.022178, 0.00608642, 0.203527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.579493] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5906] 1760397101579378, 15.4032, 2.24179, 0.202191, -1.17025, -0.978799, 0.022178, 0.00608642, 0.203527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.581791] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5908] 1760397101581675, 15.4055, 2.2475, 0.198552, -1.17067, -0.978217, 0.0218311, 0.00636116, 0.206335, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.584722] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5909] 1760397101584608, 15.4085, 2.2475, 0.198552, -1.17067, -0.978217, 0.0218311, 0.00636116, 0.206335, 0.570407, -0.363906, -0.0414682, 0.0557423, 0.0549081, 0.574723, 
[2025-10-13 19:11:41.586918] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5910] 1760397101586800, 15.4107, 2.2475, 0.198552, -1.17067, -0.978217, 0.0218311, 0.00636116, 0.206335, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.589463] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5911] 1760397101589348, 15.4132, 2.2475, 0.198552, -1.17067, -0.978217, 0.0218311, 0.00636116, 0.206335, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.593386] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5913] 1760397101593273, 15.4171, 2.25318, 0.19485, -1.17109, -0.977634, 0.0211929, 0.00655273, 0.209139, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.595960] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5914] 1760397101595846, 15.4197, 2.25318, 0.19485, -1.17109, -0.977634, 0.0211929, 0.00655273, 0.209139, 0.568214, -0.370139, -0.04182, 0.115848, 0.0511683, 0.57382, 
[2025-10-13 19:11:41.598603] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5915] 1760397101598489, 15.4224, 2.25318, 0.19485, -1.17109, -0.977634, 0.0211929, 0.00655273, 0.209139, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.601044] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5916] 1760397101600929, 15.4248, 2.25884, 0.191064, -1.17159, -0.976968, 0.0207587, 0.00620502, 0.212282, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.603732] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5918] 1760397101603616, 15.4275, 2.25884, 0.191064, -1.17159, -0.976968, 0.0207587, 0.00620502, 0.212282, 0.566431, -0.378686, -0.0502015, 0.0984192, -0.0637035, 0.641179, 
[2025-10-13 19:11:41.606289] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5919] 1760397101606176, 15.43, 2.25884, 0.191064, -1.17159, -0.976968, 0.0207587, 0.00620502, 0.212282, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.609362] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5920] 1760397101609247, 15.4331, 2.25884, 0.191064, -1.17159, -0.976968, 0.0207587, 0.00620502, 0.212282, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.611921] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5922] 1760397101611803, 15.4357, 2.26449, 0.187256, -1.17206, -0.976384, 0.0203704, 0.0062103, 0.214991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.614548] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5923] 1760397101614432, 15.4383, 2.26449, 0.187256, -1.17206, -0.976384, 0.0203704, 0.0062103, 0.214991, 0.56432, -0.380714, -0.0471407, 0.0747204, 0, 0.554532, 
[2025-10-13 19:11:41.617059] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5924] 1760397101616945, 15.4408, 2.26449, 0.187256, -1.17206, -0.976384, 0.0203704, 0.0062103, 0.214991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.619705] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5925] 1760397101619589, 15.4435, 2.26449, 0.187256, -1.17206, -0.976384, 0.0203704, 0.0062103, 0.214991, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.622091] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5927] 1760397101622037, 15.4459, 2.27013, 0.183423, -1.17256, -0.975711, 0.0198668, 0.00569481, 0.218086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.625236] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5928] 1760397101625121, 15.449, 2.27013, 0.183423, -1.17256, -0.975711, 0.0198668, 0.00569481, 0.218086, 0.564912, -0.383345, -0.0505713, 0.119781, -0.0920713, 0.631434, 
[2025-10-13 19:11:41.627823] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5929] 1760397101627708, 15.4516, 2.27013, 0.183423, -1.17256, -0.975711, 0.0198668, 0.00569481, 0.218086, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.630394] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5930] 1760397101630276, 15.4541, 2.2758, 0.179551, -1.17308, -0.975148, 0.0195161, 0.00551269, 0.220625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.632821] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5932] 1760397101632706, 15.4566, 2.2758, 0.179551, -1.17308, -0.975148, 0.0195161, 0.00551269, 0.220625, 0.566502, -0.387211, -0.0510316, 0.075841, 0, 0.519547, 
[2025-10-13 19:11:41.635254] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5933] 1760397101635141, 15.459, 2.2758, 0.179551, -1.17308, -0.975148, 0.0195161, 0.00551269, 0.220625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.637707] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5934] 1760397101637588, 15.4615, 2.2758, 0.179551, -1.17308, -0.975148, 0.0195161, 0.00551269, 0.220625, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.641307] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5935] 1760397101641221, 15.4651, 2.28143, 0.175598, -1.17365, -0.974492, 0.0190641, 0.00498126, 0.223556, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.643598] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5937] 1760397101643470, 15.4673, 2.28143, 0.175598, -1.17365, -0.974492, 0.0190641, 0.00498126, 0.223556, 0.562851, -0.395289, -0.0578739, 0.11127, -0.0955307, 0.598854, 
[2025-10-13 19:11:41.645913] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5938] 1760397101645800, 15.4697, 2.28143, 0.175598, -1.17365, -0.974492, 0.0190641, 0.00498126, 0.223556, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.648858] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5939] 1760397101648743, 15.4726, 2.28143, 0.175598, -1.17365, -0.974492, 0.0190641, 0.00498126, 0.223556, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.651344] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5941] 1760397101651254, 15.4751, 2.28701, 0.17165, -1.17423, -0.973912, 0.0189414, 0.00448053, 0.22609, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.653926] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5942] 1760397101653809, 15.4777, 2.28701, 0.17165, -1.17423, -0.973912, 0.0189414, 0.00448053, 0.22609, 0.558164, -0.394845, -0.0578983, 0.046277, -0.102226, 0.517982, 
[2025-10-13 19:11:41.656548] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5943] 1760397101656433, 15.4803, 2.28701, 0.17165, -1.17423, -0.973912, 0.0189414, 0.00448053, 0.22609, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.659360] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5944] 1760397101659245, 15.4831, 2.28701, 0.17165, -1.17423, -0.973912, 0.0189414, 0.00448053, 0.22609, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.661701] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5946] 1760397101661584, 15.4854, 2.29261, 0.167664, -1.1748, -0.97323, 0.0186139, 0.00362426, 0.22905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.664331] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5947] 1760397101664217, 15.4881, 2.29261, 0.167664, -1.1748, -0.97323, 0.0186139, 0.00362426, 0.22905, 0.559587, -0.398528, -0.0569069, 0.102973, -0.16349, 0.604501, 
[2025-10-13 19:11:41.666693] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5948] 1760397101666572, 15.4904, 2.29261, 0.167664, -1.1748, -0.97323, 0.0186139, 0.00362426, 0.22905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.669347] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5949] 1760397101669231, 15.4931, 2.29261, 0.167664, -1.1748, -0.97323, 0.0186139, 0.00362426, 0.22905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.672588] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5951] 1760397101672461, 15.4963, 2.29821, 0.163618, -1.17544, -0.972586, 0.018555, 0.00289549, 0.231785, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.675680] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5952] 1760397101675565, 15.4994, 2.29821, 0.163618, -1.17544, -0.972586, 0.018555, 0.00289549, 0.231785, 0.560706, -0.404584, -0.0638544, 0.045681, -0.149677, 0.559214, 
[2025-10-13 19:11:41.677891] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5953] 1760397101677776, 15.5016, 2.29821, 0.163618, -1.17544, -0.972586, 0.018555, 0.00289549, 0.231785, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.680309] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5954] 1760397101680205, 15.5041, 2.30377, 0.159502, -1.17603, -0.971901, 0.0184302, 0.00208745, 0.23466, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.682994] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5956] 1760397101682881, 15.5067, 2.30377, 0.159502, -1.17603, -0.971901, 0.0184302, 0.00208745, 0.23466, 0.555646, -0.41167, -0.0586551, 0.0630856, -0.162273, 0.588238, 
[2025-10-13 19:11:41.685366] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5957] 1760397101685259, 15.5091, 2.30377, 0.159502, -1.17603, -0.971901, 0.0184302, 0.00208745, 0.23466, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.688742] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5958] 1760397101688624, 15.5125, 2.30377, 0.159502, -1.17603, -0.971901, 0.0184302, 0.00208745, 0.23466, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.691233] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5960] 1760397101691138, 15.515, 2.30934, 0.155414, -1.17663, -0.971301, 0.0184289, 0.00143681, 0.237133, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.693802] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5961] 1760397101693685, 15.5175, 2.30934, 0.155414, -1.17663, -0.971301, 0.0184289, 0.00143681, 0.237133, 0.556764, -0.408793, -0.0601957, 0, -0.135703, 0.506735, 
[2025-10-13 19:11:41.695657] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5962] 1760397101695520, 15.5194, 2.30934, 0.155414, -1.17663, -0.971301, 0.0184289, 0.00143681, 0.237133, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.699043] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5963] 1760397101698924, 15.5228, 2.30934, 0.155414, -1.17663, -0.971301, 0.0184289, 0.00143681, 0.237133, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.702017] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5965] 1760397101701899, 15.5258, 2.31522, 0.151419, -1.17702, -0.970511, 0.0183093, 0.000704768, 0.240361, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.704698] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5966] 1760397101704583, 15.5284, 2.31522, 0.151419, -1.17702, -0.970511, 0.0183093, 0.000704768, 0.240361, 0.588099, -0.399446, -0.038614, 0.0604153, -0.148472, 0.662348, 
[2025-10-13 19:11:41.707173] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5967] 1760397101707056, 15.5309, 2.31522, 0.151419, -1.17702, -0.970511, 0.0183093, 0.000704768, 0.240361, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.709720] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5968] 1760397101709603, 15.5335, 2.32043, 0.146943, -1.17783, -0.969959, 0.0190073, -0.000320015, 0.242525, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.712341] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5970] 1760397101712243, 15.5361, 2.32043, 0.146943, -1.17783, -0.969959, 0.0190073, -0.000320015, 0.242525, 0.5215, -0.447591, -0.081146, -0.0841141, -0.240665, 0.441945, 
[2025-10-13 19:11:41.714797] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5971] 1760397101714684, 15.5385, 2.32043, 0.146943, -1.17783, -0.969959, 0.0190073, -0.000320015, 0.242525, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.717321] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5972] 1760397101717203, 15.5411, 2.32043, 0.146943, -1.17783, -0.969959, 0.0190073, -0.000320015, 0.242525, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.720594] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5973] 1760397101720476, 15.5443, 2.32625, 0.14288, -1.17815, -0.969171, 0.0190894, -0.00097377, 0.245645, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.723240] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5975] 1760397101723116, 15.547, 2.32625, 0.14288, -1.17815, -0.969171, 0.0190894, -0.00097377, 0.245645, 0.581895, -0.406294, -0.0324473, 0, -0.142568, 0.641096, 
[2025-10-13 19:11:41.725812] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5976] 1760397101725699, 15.5496, 2.32625, 0.14288, -1.17815, -0.969171, 0.0190894, -0.00097377, 0.245645, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.728376] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5977] 1760397101728261, 15.5521, 2.32625, 0.14288, -1.17815, -0.969171, 0.0190894, -0.00097377, 0.245645, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.730792] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5978] 1760397101730704, 15.5546, 2.33177, 0.138525, -1.17864, -0.96841, 0.019549, -0.00183382, 0.248589, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.733498] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5980] 1760397101733382, 15.5572, 2.33177, 0.138525, -1.17864, -0.96841, 0.019549, -0.00183382, 0.248589, 0.551956, -0.435526, -0.0491807, -0.0428915, -0.200533, 0.604275, 
[2025-10-13 19:11:41.735883] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5981] 1760397101735773, 15.5596, 2.33177, 0.138525, -1.17864, -0.96841, 0.019549, -0.00183382, 0.248589, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:11:41.738605] [0x0000007f877fd9a0] [MocapTag] [0x00001fb8] [5982] 1760397101738491, 15.5624, 2.33177, 0.138525, -1.17864, -0.96841, 0.019549, -0.00183382, 0.248589, 0, 0, 0, 0, 0, 0, 
