[2025-10-01 21:02:57.901902] [0x0000007fbd0747c0] [MocapTag] [0x00000c98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:03:15.981408] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8029] 1759366995981296, 20.8224, -2.98893, -0.526969, -1.2013, -0.458879, 0.0483745, 0.0258103, -0.886805, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:15.984436] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8030] 1759366995984314, 20.8254, -2.98893, -0.526969, -1.2013, -0.458879, 0.0483745, 0.0258103, -0.886805, -0.345217, 0.691724, 0.147036, -0.120997, 0.094115, 2.67341, 
[2025-10-01 21:03:15.986915] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8032] 1759366995986825, 20.8279, -2.98893, -0.526969, -1.2013, -0.458879, 0.0483745, 0.0258103, -0.886805, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:15.989757] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8033] 1759366995989637, 20.8307, -2.98893, -0.526969, -1.2013, -0.458879, 0.0483745, 0.0258103, -0.886805, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:15.994130] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8034] 1759366995994019, 20.8351, -2.99137, -0.518663, -1.20081, -0.471175, 0.048159, 0.0267885, -0.880316, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:15.996802] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8036] 1759366995996687, 20.8378, -2.99137, -0.518663, -1.20081, -0.471175, 0.048159, 0.0267885, -0.880316, -0.244017, 0.830602, 0.0480828, 0.0403404, 0.0552639, 2.78261, 
[2025-10-01 21:03:15.999772] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8037] 1759366995999662, 20.8407, -2.99137, -0.518663, -1.20081, -0.471175, 0.048159, 0.0267885, -0.880316, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.002514] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8038] 1759366996002397, 20.8435, -2.9947, -0.511799, -1.19922, -0.483223, 0.0482032, 0.0271331, -0.873748, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.005226] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8039] 1759366996005129, 20.8462, -2.9947, -0.511799, -1.19922, -0.483223, 0.0482032, 0.0271331, -0.873748, -0.332779, 0.686373, 0.159745, -0.0958681, 0.0425629, 2.75383, 
[2025-10-01 21:03:16.008698] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8041] 1759366996008584, 20.8497, -2.9947, -0.511799, -1.19922, -0.483223, 0.0482032, 0.0271331, -0.873748, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.010610] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8042] 1759366996010501, 20.8516, -2.99768, -0.504663, -1.19793, -0.494321, 0.0475052, 0.0281091, -0.867525, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.013393] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8043] 1759366996013265, 20.8544, -2.99768, -0.504663, -1.19793, -0.494321, 0.0475052, 0.0281091, -0.867525, -0.298166, 0.713688, 0.128608, 0.0981569, 0, 2.54338, 
[2025-10-01 21:03:16.015910] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8045] 1759366996015826, 20.8569, -2.99768, -0.504663, -1.19793, -0.494321, 0.0475052, 0.0281091, -0.867525, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.018756] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8046] 1759366996018620, 20.8597, -2.99768, -0.504663, -1.19793, -0.494321, 0.0475052, 0.0281091, -0.867525, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.021144] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8047] 1759366996021028, 20.8621, -3.00049, -0.497424, -1.19676, -0.505725, 0.0470498, 0.0292485, -0.860914, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.024406] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8048] 1759366996024290, 20.8654, -3.00049, -0.497424, -1.19676, -0.505725, 0.0470498, 0.0292485, -0.860914, -0.28096, 0.723897, 0.117455, 0.0973463, 0.0383615, 2.63476, 
[2025-10-01 21:03:16.026781] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8050] 1759366996026660, 20.8677, -3.00049, -0.497424, -1.19676, -0.505725, 0.0470498, 0.0292485, -0.860914, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.029405] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8051] 1759366996029293, 20.8704, -3.00049, -0.497424, -1.19676, -0.505725, 0.0470498, 0.0292485, -0.860914, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.032146] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8052] 1759366996032033, 20.8731, -3.00325, -0.490365, -1.19546, -0.516926, 0.0467192, 0.0306535, -0.854204, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.034812] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8053] 1759366996034725, 20.8758, -3.00325, -0.490365, -1.19546, -0.516926, 0.0467192, 0.0306535, -0.854204, -0.275452, 0.705843, 0.129691, 0.130415, 0.0917375, 2.6082, 
[2025-10-01 21:03:16.037312] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8055] 1759366996037198, 20.8783, -3.00325, -0.490365, -1.19546, -0.516926, 0.0467192, 0.0306535, -0.854204, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.040177] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8056] 1759366996040063, 20.8811, -3.00325, -0.490365, -1.19546, -0.516926, 0.0467192, 0.0306535, -0.854204, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.042719] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8057] 1759366996042606, 20.8837, -3.00595, -0.483312, -1.19419, -0.528085, 0.0463179, 0.0322304, -0.847315, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.045467] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8058] 1759366996045378, 20.8865, -3.00595, -0.483312, -1.19419, -0.528085, 0.0463179, 0.0322304, -0.847315, -0.270061, 0.705313, 0.126528, 0.164199, 0.103223, 2.61741, 
[2025-10-01 21:03:16.047939] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8060] 1759366996047825, 20.8889, -3.00595, -0.483312, -1.19419, -0.528085, 0.0463179, 0.0322304, -0.847315, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.050496] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8061] 1759366996050382, 20.8915, -3.00839, -0.476175, -1.19306, -0.539295, 0.0458186, 0.0340367, -0.84018, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.053412] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8062] 1759366996053288, 20.8944, -3.00839, -0.476175, -1.19306, -0.539295, 0.0458186, 0.0340367, -0.84018, -0.243936, 0.713653, 0.113892, 0.208974, 0.117852, 2.64969, 
[2025-10-01 21:03:16.056034] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8063] 1759366996055944, 20.897, -3.00839, -0.476175, -1.19306, -0.539295, 0.0458186, 0.0340367, -0.84018, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.061690] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8065] 1759366996061532, 20.9026, -3.00839, -0.476175, -1.19306, -0.539295, 0.0458186, 0.0340367, -0.84018, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.062393] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8066] 1759366996062281, 20.9034, -3.0108, -0.46907, -1.19183, -0.550383, 0.0451518, 0.0361376, -0.832907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.064232] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8067] 1759366996064116, 20.9052, -3.0108, -0.46907, -1.19183, -0.550383, 0.0451518, 0.0361376, -0.832907, -0.241672, 0.710552, 0.122219, 0.274181, 0.129869, 2.64016, 
[2025-10-01 21:03:16.066765] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8069] 1759366996066651, 20.9077, -3.0108, -0.46907, -1.19183, -0.550383, 0.0451518, 0.0361376, -0.832907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.070638] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8070] 1759366996070524, 20.9116, -3.0108, -0.46907, -1.19183, -0.550383, 0.0451518, 0.0361376, -0.832907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.073902] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8071] 1759366996073775, 20.9149, -3.01299, -0.461895, -1.19075, -0.561118, 0.0443106, 0.0385507, -0.82565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.075746] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8073] 1759366996075690, 20.9168, -3.01299, -0.461895, -1.19075, -0.561118, 0.0443106, 0.0385507, -0.82565, -0.219147, 0.717504, 0.108399, 0.346065, 0.144924, 2.57496, 
[2025-10-01 21:03:16.078783] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8074] 1759366996078662, 20.9197, -3.01299, -0.461895, -1.19075, -0.561118, 0.0443106, 0.0385507, -0.82565, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.081335] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8075] 1759366996081213, 20.9223, -3.01513, -0.45484, -1.18961, -0.571845, 0.0433199, 0.0410764, -0.818187, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.085952] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8077] 1759366996085849, 20.9269, -3.01513, -0.45484, -1.18961, -0.571845, 0.0433199, 0.0410764, -0.818187, -0.213394, 0.705456, 0.114066, 0.376916, 0.144307, 2.59495, 
[2025-10-01 21:03:16.088825] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8078] 1759366996088712, 20.9298, -3.01513, -0.45484, -1.18961, -0.571845, 0.0433199, 0.0410764, -0.818187, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.091169] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8079] 1759366996091051, 20.9321, -3.01723, -0.447878, -1.18844, -0.582425, 0.0423138, 0.0438687, -0.810596, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.093952] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8080] 1759366996093822, 20.9349, -3.01723, -0.447878, -1.18844, -0.582425, 0.0423138, 0.0438687, -0.810596, -0.209908, 0.696279, 0.117145, 0.419331, 0.184617, 2.58199, 
[2025-10-01 21:03:16.096356] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8081] 1759366996096264, 20.9373, -3.01723, -0.447878, -1.18844, -0.582425, 0.0423138, 0.0438687, -0.810596, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.099565] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8083] 1759366996099451, 20.9405, -3.01723, -0.447878, -1.18844, -0.582425, 0.0423138, 0.0438687, -0.810596, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.102153] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8084] 1759366996102037, 20.9431, -3.01915, -0.44078, -1.18733, -0.592899, 0.0410588, 0.0469118, -0.80286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.105034] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8085] 1759366996104874, 20.946, -3.01915, -0.44078, -1.18733, -0.592899, 0.0410588, 0.0469118, -0.80286, -0.192447, 0.709733, 0.110857, 0.485182, 0.187124, 2.57756, 
[2025-10-01 21:03:16.107399] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8087] 1759366996107281, 20.9484, -3.01915, -0.44078, -1.18733, -0.592899, 0.0410588, 0.0469118, -0.80286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.109892] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8088] 1759366996109777, 20.9509, -3.01915, -0.44078, -1.18733, -0.592899, 0.0410588, 0.0469118, -0.80286, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.112595] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8089] 1759366996112480, 20.9536, -3.02072, -0.433488, -1.18643, -0.602944, 0.0393523, 0.0503322, -0.795221, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.117203] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8091] 1759366996117075, 20.9582, -3.02072, -0.433488, -1.18643, -0.602944, 0.0393523, 0.0503322, -0.795221, -0.156615, 0.72918, 0.0894099, 0.601053, 0.17387, 2.48934, 
[2025-10-01 21:03:16.119816] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8092] 1759366996119700, 20.9608, -3.02072, -0.433488, -1.18643, -0.602944, 0.0393523, 0.0503322, -0.795221, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.122520] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8093] 1759366996122404, 20.9635, -3.02239, -0.426501, -1.1853, -0.613061, 0.037802, 0.0537777, -0.787296, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.125224] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8094] 1759366996125136, 20.9662, -3.02239, -0.426501, -1.1853, -0.613061, 0.037802, 0.0537777, -0.787296, -0.167201, 0.698727, 0.113448, 0.579047, 0.219528, 2.5357, 
[2025-10-01 21:03:16.127819] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8096] 1759366996127701, 20.9688, -3.02239, -0.426501, -1.1853, -0.613061, 0.037802, 0.0537777, -0.787296, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.130415] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8097] 1759366996130302, 20.9714, -3.02415, -0.419776, -1.18403, -0.623165, 0.0364754, 0.0570479, -0.779154, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.135012] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8098] 1759366996134867, 20.976, -3.02415, -0.419776, -1.18403, -0.623165, 0.0364754, 0.0570479, -0.779154, -0.175842, 0.672558, 0.127238, 0.516868, 0.249985, 2.56274, 
[2025-10-01 21:03:16.137568] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8100] 1759366996137454, 20.9785, -3.02415, -0.419776, -1.18403, -0.623165, 0.0364754, 0.0570479, -0.779154, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.140137] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8101] 1759366996140026, 20.9811, -3.02642, -0.413714, -1.18241, -0.633393, 0.0351742, 0.0599857, -0.7707, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.143749] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8102] 1759366996143634, 20.9847, -3.02642, -0.413714, -1.18241, -0.633393, 0.0351742, 0.0599857, -0.7707, -0.227033, 0.606114, 0.161479, 0.452209, 0.228509, 2.62544, 
[2025-10-01 21:03:16.145433] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8103] 1759366996145346, 20.9864, -3.02642, -0.413714, -1.18241, -0.633393, 0.0351742, 0.0599857, -0.7707, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.149085] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8105] 1759366996148971, 20.9901, -3.02642, -0.413714, -1.18241, -0.633393, 0.0351742, 0.0599857, -0.7707, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.151555] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8106] 1759366996151437, 20.9925, -3.02746, -0.406393, -1.18164, -0.642856, 0.0331731, 0.0643551, -0.762557, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.154345] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8107] 1759366996154212, 20.9953, -3.02746, -0.406393, -1.18164, -0.642856, 0.0331731, 0.0643551, -0.762557, -0.103886, 0.732156, 0.0776686, 0.769353, 0.315605, 2.44368, 
[2025-10-01 21:03:16.157111] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8109] 1759366996156999, 20.9981, -3.02746, -0.406393, -1.18164, -0.642856, 0.0331731, 0.0643551, -0.762557, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.159554] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8110] 1759366996159441, 21.0005, -3.02746, -0.406393, -1.18164, -0.642856, 0.0331731, 0.0643551, -0.762557, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.163991] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8111] 1759366996163875, 21.005, -3.02859, -0.399431, -1.18066, -0.652128, 0.0312978, 0.0684949, -0.75436, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.165094] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8112] 1759366996164977, 21.0061, -3.02859, -0.399431, -1.18066, -0.652128, 0.0312978, 0.0684949, -0.75436, -0.113037, 0.696151, 0.0980139, 0.71249, 0.324918, 2.42355, 
[2025-10-01 21:03:16.167684] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8114] 1759366996167571, 21.0087, -3.02859, -0.399431, -1.18066, -0.652128, 0.0312978, 0.0684949, -0.75436, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.170292] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8115] 1759366996170181, 21.0113, -3.02817, -0.391106, -1.18092, -0.660643, 0.0288647, 0.0742467, -0.746461, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.173117] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8116] 1759366996172998, 21.0141, -3.02817, -0.391106, -1.18092, -0.660643, 0.0288647, 0.0742467, -0.746461, 0.0413334, 0.832512, -0.0268821, 1.03557, 0.468503, 2.24048, 
[2025-10-01 21:03:16.175655] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8118] 1759366996175579, 21.0167, -3.02817, -0.391106, -1.18092, -0.660643, 0.0288647, 0.0742467, -0.746461, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.180189] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8119] 1759366996180076, 21.0212, -3.02817, -0.391106, -1.18092, -0.660643, 0.0288647, 0.0742467, -0.746461, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.182841] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8120] 1759366996182713, 21.0238, -3.0291, -0.384221, -1.18003, -0.668178, 0.0258787, 0.0794706, -0.739292, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.186194] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8121] 1759366996186101, 21.0272, -3.0291, -0.384221, -1.18003, -0.668178, 0.0258787, 0.0794706, -0.739292, -0.0926037, 0.688524, 0.089793, 1.03905, 0.330472, 1.99829, 
[2025-10-01 21:03:16.188351] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8123] 1759366996188204, 21.0293, -3.0291, -0.384221, -1.18003, -0.668178, 0.0258787, 0.0794706, -0.739292, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.190917] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8124] 1759366996190801, 21.0319, -3.02916, -0.377, -1.1796, -0.678854, 0.0265236, 0.0854006, -0.728808, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.193863] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8125] 1759366996193748, 21.0348, -3.02916, -0.377, -1.1796, -0.678854, 0.0265236, 0.0854006, -0.728808, -0.00575883, 0.722085, 0.0429756, 0.576854, 1.02608, 2.91401, 
[2025-10-01 21:03:16.196986] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8127] 1759366996196867, 21.038, -3.02916, -0.377, -1.1796, -0.678854, 0.0265236, 0.0854006, -0.728808, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.199698] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8128] 1759366996199583, 21.0407, -3.02916, -0.377, -1.1796, -0.678854, 0.0265236, 0.0854006, -0.728808, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.202360] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8129] 1759366996202242, 21.0433, -3.02886, -0.369241, -1.17955, -0.687803, 0.0247345, 0.0909034, -0.719758, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.205857] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8131] 1759366996205767, 21.0469, -3.02886, -0.369241, -1.17955, -0.687803, 0.0247345, 0.0909034, -0.719758, 0.029909, 0.775882, 0.00467889, 0.859737, 0.611916, 2.45734, 
[2025-10-01 21:03:16.207551] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8132] 1759366996207437, 21.0485, -3.02886, -0.369241, -1.17955, -0.687803, 0.0247345, 0.0909034, -0.719758, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.210136] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8133] 1759366996210027, 21.0511, -3.02914, -0.362221, -1.17899, -0.696422, 0.0227784, 0.0949661, -0.710956, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.215385] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8135] 1759366996215323, 21.0564, -3.02914, -0.362221, -1.17899, -0.696422, 0.0227784, 0.0949661, -0.710956, -0.0277415, 0.702025, 0.0561737, 0.666451, 0.406311, 2.39896, 
[2025-10-01 21:03:16.217820] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8136] 1759366996217709, 21.0588, -3.02914, -0.362221, -1.17899, -0.696422, 0.0227784, 0.0949661, -0.710956, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.220559] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8137] 1759366996220445, 21.0615, -3.02913, -0.355085, -1.17866, -0.70519, 0.0211272, 0.0989586, -0.701761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.223368] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8138] 1759366996223252, 21.0643, -3.02913, -0.355085, -1.17866, -0.70519, 0.0211272, 0.0989586, -0.701761, 0, 0.713573, 0.0332584, 0.598788, 0.462469, 2.47707, 
[2025-10-01 21:03:16.225914] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8139] 1759366996225826, 21.0669, -3.02913, -0.355085, -1.17866, -0.70519, 0.0211272, 0.0989586, -0.701761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.229067] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8141] 1759366996228955, 21.07, -3.02913, -0.355085, -1.17866, -0.70519, 0.0211272, 0.0989586, -0.701761, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.231767] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8142] 1759366996231595, 21.0727, -3.02899, -0.347994, -1.17832, -0.713644, 0.0191077, 0.102503, -0.692705, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.234520] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8143] 1759366996234400, 21.0755, -3.02899, -0.347994, -1.17832, -0.713644, 0.0191077, 0.102503, -0.692705, 0.0133605, 0.709147, 0.0340435, 0.583673, 0.360484, 2.41905, 
[2025-10-01 21:03:16.237680] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8145] 1759366996237559, 21.0786, -3.02899, -0.347994, -1.17832, -0.713644, 0.0191077, 0.102503, -0.692705, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.239823] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8146] 1759366996239697, 21.0808, -3.02899, -0.347994, -1.17832, -0.713644, 0.0191077, 0.102503, -0.692705, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.244164] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8147] 1759366996244048, 21.0851, -3.02854, -0.340733, -1.17819, -0.721938, 0.017262, 0.106756, -0.683455, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.246692] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8149] 1759366996246574, 21.0877, -3.02854, -0.340733, -1.17819, -0.721938, 0.017262, 0.106756, -0.683455, 0.0450648, 0.726083, 0.0122378, 0.651789, 0.504284, 2.40936, 
[2025-10-01 21:03:16.249440] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8150] 1759366996249326, 21.0904, -3.02854, -0.340733, -1.17819, -0.721938, 0.017262, 0.106756, -0.683455, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.251986] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8151] 1759366996251868, 21.093, -3.02784, -0.333429, -1.17824, -0.73025, 0.0155834, 0.110779, -0.673959, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.254743] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8152] 1759366996254627, 21.0957, -3.02784, -0.333429, -1.17824, -0.73025, 0.0155834, 0.110779, -0.673959, 0.0704742, 0.730358, -0.00445077, 0.581789, 0.514445, 2.45215, 
[2025-10-01 21:03:16.257332] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8154] 1759366996257217, 21.0983, -3.02784, -0.333429, -1.17824, -0.73025, 0.0155834, 0.110779, -0.673959, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.260703] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8155] 1759366996260589, 21.1017, -3.02784, -0.333429, -1.17824, -0.73025, 0.0155834, 0.110779, -0.673959, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.266240] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8157] 1759366996266105, 21.1072, -3.02693, -0.326032, -1.17839, -0.738336, 0.0137359, 0.114554, -0.664492, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:03:16.266961] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8158] 1759366996266848, 21.1079, -3.02693, -0.326032, -1.17839, -0.738336, 0.0137359, 0.114554, -0.664492, 0.091023, 0.739789, -0.0157132, 0.565529, 0.469618, 2.42059, 
[2025-10-01 21:03:16.268590] [0x0000007f9bffe9a0] [MocapTag] [0x00000c98] [8159] 1759366996268477, 21.1096, -3.02693, -0.326032, -1.17839, -0.738336, 0.0137359, 0.114554, -0.664492, 0, 0, 0, 0, 0, 0, 
