[2025-10-01 18:34:54.228806] [0x0000007fa68607c0] [MocapTag] [0x00007459] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:34:58.347903] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1745] 1759358098347791, 6.8328, -0.00990256, -0.401367, -0.310362, -0.999602, -0.00554175, 0.00581896, 0.0270313, 0.00634336, 0.0116353, 0.00377447, -0.0954628, -0.0672679, -0.135124, 
[2025-10-01 18:34:58.350754] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1747] 1759358098350645, 6.83565, -0.00990256, -0.401367, -0.310362, -0.999602, -0.00554175, 0.00581896, 0.0270313, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.353429] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1748] 1759358098353322, 6.83833, -0.00985641, -0.401339, -0.310345, -0.999607, -0.00542256, 0.00580956, 0.0268948, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.357972] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1749] 1759358098357854, 6.84286, -0.00985641, -0.401339, -0.310345, -0.999607, -0.00542256, 0.00580956, 0.0268948, 0.00461514, 0.00274328, 0, 0, 0, 0, 
[2025-10-01 18:34:58.361280] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1751] 1759358098361170, 6.84618, -0.00985641, -0.401339, -0.310345, -0.999607, -0.00542256, 0.00580956, 0.0268948, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.363867] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1752] 1759358098363758, 6.84877, -0.00996701, -0.401514, -0.31037, -0.999581, -0.005904, 0.00619543, 0.0276568, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.367312] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1753] 1759358098367208, 6.85222, -0.00996701, -0.401514, -0.31037, -0.999581, -0.005904, 0.00619543, 0.0276568, -0.0110593, -0.0174586, -0.00250835, 0.0932455, 0.0806059, 0.15147, 
[2025-10-01 18:34:58.369657] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1755] 1759358098369540, 6.85455, -0.00996701, -0.401514, -0.31037, -0.999581, -0.005904, 0.00619543, 0.0276568, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.374106] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1756] 1759358098373995, 6.859, -0.00991244, -0.401377, -0.310357, -0.999601, -0.00555447, 0.00582497, 0.0270844, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.376994] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1757] 1759358098376884, 6.86189, -0.00991244, -0.401377, -0.310357, -0.999601, -0.00555447, 0.00582497, 0.0270844, 0.00545662, 0.0137227, 0, -0.0671625, -0.076612, -0.113717, 
[2025-10-01 18:34:58.379972] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1759] 1759358098379859, 6.86487, -0.00991244, -0.401377, -0.310357, -0.999601, -0.00555447, 0.00582497, 0.0270844, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.382843] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1760] 1759358098382728, 6.86774, -0.0098251, -0.401221, -0.310354, -0.999624, -0.00517488, 0.00540114, 0.0263983, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.385625] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1761] 1759358098385514, 6.87052, -0.0098251, -0.401221, -0.310354, -0.999624, -0.00517488, 0.00540114, 0.0263983, 0.00873434, 0.0156134, 0, -0.0728607, -0.0874799, -0.136423, 
[2025-10-01 18:34:58.390046] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1763] 1759358098389930, 6.87494, -0.0098251, -0.401221, -0.310354, -0.999624, -0.00517488, 0.00540114, 0.0263983, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.392716] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1764] 1759358098392609, 6.87762, -0.00998333, -0.401429, -0.31029, -0.999587, -0.00554072, 0.00611852, 0.0275215, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.395630] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1765] 1759358098395522, 6.88053, -0.00998333, -0.401429, -0.31029, -0.999587, -0.00554072, 0.00611852, 0.0275215, -0.0158238, -0.0208233, 0.00641195, 0.0679731, 0.146563, 0.223608, 
[2025-10-01 18:34:58.398474] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1766] 1759358098398388, 6.8834, -0.00998333, -0.401429, -0.31029, -0.999587, -0.00554072, 0.00611852, 0.0275215, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.401230] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1768] 1759358098401099, 6.88611, -0.00998333, -0.401429, -0.31029, -0.999587, -0.00554072, 0.00611852, 0.0275215, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.406042] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1769] 1759358098405930, 6.89094, -0.00993602, -0.401363, -0.310384, -0.999601, -0.00558198, 0.00574441, 0.0270902, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.410760] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1771] 1759358098410649, 6.89566, -0.00993602, -0.401363, -0.310384, -0.999601, -0.00558198, 0.00574441, 0.0270902, 0.00473105, 0.00656237, -0.00941219, 0, -0.075034, -0.0859618, 
[2025-10-01 18:34:58.411901] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1772] 1759358098411800, 6.89681, -0.00993602, -0.401363, -0.310384, -0.999601, -0.00558198, 0.00574441, 0.0270902, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.415514] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1773] 1759358098415404, 6.90041, -0.0099897, -0.401479, -0.31042, -0.999579, -0.00602184, 0.00613298, 0.0277021, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.417562] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1774] 1759358098417458, 6.90247, -0.0099897, -0.401479, -0.31042, -0.999579, -0.00602184, 0.00613298, 0.0277021, -0.00536786, -0.0115756, -0.00355811, 0.0850916, 0.0807825, 0.121482, 
[2025-10-01 18:34:58.422454] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1776] 1759358098422343, 6.90735, -0.0099897, -0.401479, -0.31042, -0.999579, -0.00602184, 0.00613298, 0.0277021, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.424894] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1777] 1759358098424783, 6.90979, -0.00991888, -0.401373, -0.310358, -0.999601, -0.00548252, 0.00587444, 0.0270879, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.427719] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1778] 1759358098427611, 6.91262, -0.00991888, -0.401373, -0.310358, -0.999601, -0.00548252, 0.00587444, 0.0270879, 0.00708222, 0.0106436, 0.00619157, -0.105667, -0.0553267, -0.12196, 
[2025-10-01 18:34:58.430667] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1780] 1759358098430556, 6.91556, -0.00991888, -0.401373, -0.310358, -0.999601, -0.00548252, 0.00587444, 0.0270879, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.433333] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1781] 1759358098433227, 6.91824, -0.0098972, -0.401349, -0.310372, -0.999603, -0.00554803, 0.00582501, 0.0270092, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.437733] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1782] 1759358098437624, 6.92263, -0.0098972, -0.401349, -0.310372, -0.999603, -0.00554803, 0.00582501, 0.0270092, 0.00216831, 0.00236457, 0, 0, 0, 0, 
[2025-10-01 18:34:58.440663] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1784] 1759358098440552, 6.92556, -0.0098972, -0.401349, -0.310372, -0.999603, -0.00554803, 0.00582501, 0.0270092, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.443205] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1785] 1759358098443100, 6.92811, -0.0102172, -0.401728, -0.310181, -0.999525, -0.00624993, 0.00726174, 0.0292802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.446273] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1786] 1759358098446164, 6.93117, -0.0102172, -0.401728, -0.310181, -0.999525, -0.00624993, 0.00726174, 0.0292802, -0.0320023, -0.0379161, 0.0191185, 0.129247, 0.293776, 0.451928, 
[2025-10-01 18:34:58.448776] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1787] 1759358098448686, 6.93369, -0.0102172, -0.401728, -0.310181, -0.999525, -0.00624993, 0.00726174, 0.0292802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.453145] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1789] 1759358098453035, 6.93804, -0.0102172, -0.401728, -0.310181, -0.999525, -0.00624993, 0.00726174, 0.0292802, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.455700] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1790] 1759358098455593, 6.9406, -0.00993325, -0.401367, -0.310357, -0.999602, -0.00554255, 0.00579037, 0.0270474, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.458597] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1791] 1759358098458528, 6.94354, -0.00993325, -0.401367, -0.310357, -0.999602, -0.00554255, 0.00579037, 0.0270474, 0.0283973, 0.0361547, -0.0175959, -0.1302, -0.300691, -0.444244, 
[2025-10-01 18:34:58.461664] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1793] 1759358098461553, 6.94656, -0.00993325, -0.401367, -0.310357, -0.999602, -0.00554255, 0.00579037, 0.0270474, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.465555] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1794] 1759358098465447, 6.95045, -0.00988221, -0.401317, -0.310354, -0.999612, -0.00532537, 0.00562498, 0.0267604, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.468740] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1796] 1759358098468677, 6.95369, -0.00988221, -0.401317, -0.310354, -0.999612, -0.00532537, 0.00562498, 0.0267604, 0.0051037, 0.00495176, 0, -0.0422001, 0, -0.0570122, 
[2025-10-01 18:34:58.471658] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1797] 1759358098471546, 6.95655, -0.00988221, -0.401317, -0.310354, -0.999612, -0.00532537, 0.00562498, 0.0267604, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.474461] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1798] 1759358098474353, 6.95936, -0.0100806, -0.401527, -0.31023, -0.999572, -0.00561975, 0.00640924, 0.0280014, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.477215] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1799] 1759358098477102, 6.96211, -0.0100806, -0.401527, -0.31023, -0.999572, -0.00561975, 0.00640924, 0.0280014, -0.019837, -0.0210077, 0.0123155, 0.0530481, 0.159722, 0.247164, 
[2025-10-01 18:34:58.480165] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1801] 1759358098480053, 6.96506, -0.0100806, -0.401527, -0.31023, -0.999572, -0.00561975, 0.00640924, 0.0280014, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.484471] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1802] 1759358098484366, 6.96937, -0.00990993, -0.40137, -0.310366, -0.999603, -0.00552784, 0.00577506, 0.0270237, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.487242] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1803] 1759358098487132, 6.97214, -0.00990993, -0.40137, -0.310366, -0.999603, -0.00552784, 0.00577506, 0.0270237, 0.0170652, 0.0157264, -0.0135831, 0, -0.128352, -0.194855, 
[2025-10-01 18:34:58.492258] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1805] 1759358098492147, 6.97715, -0.00990993, -0.40137, -0.310366, -0.999603, -0.00552784, 0.00577506, 0.0270237, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.493105] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1806] 1759358098493002, 6.97801, -0.00979571, -0.401183, -0.310375, -0.999632, -0.00504575, 0.00519696, 0.0261262, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.495576] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1807] 1759358098495472, 6.98048, -0.00979571, -0.401183, -0.310375, -0.999632, -0.00504575, 0.00519696, 0.0261262, 0.0114217, 0.018684, 0, -0.0923157, -0.119061, -0.178485, 
[2025-10-01 18:34:58.500764] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1809] 1759358098500654, 6.98566, -0.00979571, -0.401183, -0.310375, -0.999632, -0.00504575, 0.00519696, 0.0261262, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.503604] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1810] 1759358098503496, 6.9885, -0.00992491, -0.401402, -0.310311, -0.999597, -0.00545416, 0.00597758, 0.0272164, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.506501] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1811] 1759358098506391, 6.9914, -0.00992491, -0.401402, -0.310311, -0.999597, -0.00545416, 0.00597758, 0.0272164, -0.0129196, -0.0219275, 0.00642347, 0.0762463, 0.159357, 0.216909, 
[2025-10-01 18:34:58.509042] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1813] 1759358098508988, 6.994, -0.00992491, -0.401402, -0.310311, -0.999597, -0.00545416, 0.00597758, 0.0272164, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.513148] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1814] 1759358098513038, 6.99805, -0.00992491, -0.401402, -0.310311, -0.999597, -0.00545416, 0.00597758, 0.0272164, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.516207] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1815] 1759358098516102, 7.00111, -0.00989849, -0.401381, -0.310363, -0.999604, -0.00549359, 0.00572591, 0.0269953, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.519199] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1817] 1759358098519102, 7.00411, -0.00989849, -0.401381, -0.310363, -0.999604, -0.00549359, 0.00572591, 0.0269953, 0.00264148, 0.0021057, -0.00524216, 0, -0.0503379, -0.0440337, 
[2025-10-01 18:34:58.521860] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1818] 1759358098521751, 7.00676, -0.00989849, -0.401381, -0.310363, -0.999604, -0.00549359, 0.00572591, 0.0269953, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.524572] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1819] 1759358098524467, 7.00948, -0.0099487, -0.401487, -0.31037, -0.99958, -0.00597516, 0.00621824, 0.0276548, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.527518] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1820] 1759358098527405, 7.01241, -0.0099487, -0.401487, -0.31037, -0.99958, -0.00597516, 0.00621824, 0.0276548, -0.00502082, -0.0105455, 0, 0.0927925, 0.101794, 0.130861, 
[2025-10-01 18:34:58.531900] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1822] 1759358098531790, 7.0168, -0.0099487, -0.401487, -0.31037, -0.99958, -0.00597516, 0.00621824, 0.0276548, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.534458] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1823] 1759358098534355, 7.01936, -0.00989768, -0.401381, -0.310367, -0.999602, -0.00550701, 0.00581073, 0.0270445, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.537381] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1824] 1759358098537271, 7.02228, -0.00989768, -0.401381, -0.310367, -0.999602, -0.00550701, 0.00581073, 0.0270445, 0.00510235, 0.0105542, 0, -0.0906229, -0.0847115, -0.121111, 
[2025-10-01 18:34:58.540205] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1826] 1759358098540093, 7.0251, -0.00989768, -0.401381, -0.310367, -0.999602, -0.00550701, 0.00581073, 0.0270445, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:34:58.543468] [0x0000007f95ef99a0] [MocapTag] [0x00007459] [1827] 1759358098543363, 7.02837, -0.00986755, -0.401351, -0.310375, -0.999605, -0.00547842, 0.00577394, 0.0269545, 0, 0, 0, 0, 0, 0, 
