[2025-10-01 21:10:55.762222] [0x0000007fa809e7c0] [MocapTag] [0x00001b60] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:11:17.953324] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9800] 1759367477953203, 24.8899, 0.0259871, -0.274249, -1.26029, -0.936024, 0.00732153, 0.03728, 0.349879, -0.0586112, 0.052135, 0.0715275, 0, -0.435784, -0.112337, 
[2025-10-01 21:11:17.955909] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9801] 1759367477955796, 24.8925, 0.0259871, -0.274249, -1.26029, -0.936024, 0.00732153, 0.03728, 0.349879, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.961050] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9803] 1759367477960992, 24.8977, 0.0259871, -0.274249, -1.26029, -0.936024, 0.00732153, 0.03728, 0.349879, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.963538] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9804] 1759367477963423, 24.9002, 0.0256571, -0.273485, -1.25973, -0.935917, 0.00690855, 0.0366791, 0.350238, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.966244] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9805] 1759367477966135, 24.9029, 0.0256571, -0.273485, -1.25973, -0.935917, 0.00690855, 0.0366791, 0.350238, -0.032999, 0.0763917, 0.055525, 0.117421, -0.0850499, 0.0693798, 
[2025-10-01 21:11:17.969084] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9806] 1759367477968970, 24.9057, 0.0256571, -0.273485, -1.25973, -0.935917, 0.00690855, 0.0366791, 0.350238, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.971726] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9808] 1759367477971614, 24.9084, 0.0250258, -0.273104, -1.25922, -0.936078, 0.00752337, 0.0358079, 0.349885, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.974484] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9809] 1759367477974353, 24.9111, 0.0250258, -0.273104, -1.25922, -0.936078, 0.00752337, 0.0358079, 0.349885, -0.0631281, 0.0381539, 0.05139, -0.051403, -0.204862, -0.0798523, 
[2025-10-01 21:11:17.977728] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9810] 1759367477977608, 24.9144, 0.0250258, -0.273104, -1.25922, -0.936078, 0.00752337, 0.0358079, 0.349885, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.980476] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9811] 1759367477980362, 24.9171, 0.0246638, -0.272633, -1.25867, -0.936118, 0.007573, 0.0349825, 0.34986, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.983173] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9813] 1759367477983058, 24.9198, 0.0246638, -0.272633, -1.25867, -0.936118, 0.007573, 0.0349825, 0.34986, -0.0361967, 0.0470606, 0.054395, 0.0490904, -0.157985, 0, 
[2025-10-01 21:11:17.985744] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9814] 1759367477985633, 24.9224, 0.0246638, -0.272633, -1.25867, -0.936118, 0.007573, 0.0349825, 0.34986, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.988656] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9815] 1759367477988540, 24.9253, 0.0246638, -0.272633, -1.25867, -0.936118, 0.007573, 0.0349825, 0.34986, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.992844] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9817] 1759367477992731, 24.9295, 0.0243698, -0.272198, -1.25811, -0.936151, 0.00770846, 0.0339733, 0.349869, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:17.995542] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9818] 1759367477995427, 24.9322, 0.0243698, -0.272198, -1.25811, -0.936151, 0.00770846, 0.0339733, 0.349869, -0.0294003, 0.0435236, 0.055867, 0.0457048, -0.198559, 0, 
[2025-10-01 21:11:17.998462] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9819] 1759367477998319, 24.9351, 0.0243698, -0.272198, -1.25811, -0.936151, 0.00770846, 0.0339733, 0.349869, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.000928] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9820] 1759367478000841, 24.9376, 0.0241864, -0.271798, -1.25749, -0.936275, 0.00797012, 0.0329713, 0.349626, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.003865] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9822] 1759367478003740, 24.9405, 0.0241864, -0.271798, -1.25749, -0.936275, 0.00797012, 0.0329713, 0.349626, -0.0183411, 0.0399718, 0.0626437, 0, -0.205049, -0.0587702, 
[2025-10-01 21:11:18.006287] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9823] 1759367478006173, 24.9429, 0.0241864, -0.271798, -1.25749, -0.936275, 0.00797012, 0.0329713, 0.349626, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.010367] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9824] 1759367478010281, 24.947, 0.0241864, -0.271798, -1.25749, -0.936275, 0.00797012, 0.0329713, 0.349626, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.012936] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9826] 1759367478012820, 24.9496, 0.0237274, -0.271381, -1.25674, -0.936124, 0.00847092, 0.031046, 0.350194, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.015637] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9827] 1759367478015525, 24.9523, 0.0237274, -0.271381, -1.25674, -0.936124, 0.00847092, 0.031046, 0.350194, -0.0459048, 0.0416942, 0.074478, 0.0384808, -0.398016, 0.108552, 
[2025-10-01 21:11:18.018488] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9828] 1759367478018370, 24.9551, 0.0237274, -0.271381, -1.25674, -0.936124, 0.00847092, 0.031046, 0.350194, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.021300] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9830] 1759367478021222, 24.958, 0.0236717, -0.271095, -1.25612, -0.936135, 0.00857949, 0.0300486, 0.350251, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.025093] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9831] 1759367478024976, 24.9617, 0.0236717, -0.271095, -1.25612, -0.936135, 0.00857949, 0.0300486, 0.350251, -0.00557227, 0.0286686, 0.0623213, 0.0496387, -0.194644, 0, 
[2025-10-01 21:11:18.027852] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9832] 1759367478027734, 24.9645, 0.0236717, -0.271095, -1.25612, -0.936135, 0.00857949, 0.0300486, 0.350251, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.030469] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9833] 1759367478030384, 24.9671, 0.0236805, -0.27084, -1.25552, -0.936141, 0.00848567, 0.0293958, 0.350292, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.033193] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9835] 1759367478033077, 24.9698, 0.0236805, -0.27084, -1.25552, -0.936141, 0.00848567, 0.0293958, 0.350292, 0, 0.0254964, 0.0597028, 0.0633717, -0.11582, 0, 
[2025-10-01 21:11:18.035898] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9836] 1759367478035779, 24.9725, 0.0236805, -0.27084, -1.25552, -0.936141, 0.00848567, 0.0293958, 0.350292, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.040574] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9837] 1759367478040485, 24.9772, 0.0236805, -0.27084, -1.25552, -0.936141, 0.00848567, 0.0293958, 0.350292, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.043127] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9839] 1759367478042958, 24.9797, 0.0239323, -0.270442, -1.25495, -0.936026, 0.0077771, 0.0289964, 0.350649, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.045916] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9840] 1759367478045800, 24.9825, 0.0239323, -0.270442, -1.25495, -0.936026, 0.0077771, 0.0289964, 0.350649, 0.0251801, 0.0397678, 0.0572566, 0.159097, 0, 0.070703, 
[2025-10-01 21:11:18.049254] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9841] 1759367478049134, 24.9859, 0.0239323, -0.270442, -1.25495, -0.936026, 0.0077771, 0.0289964, 0.350649, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.051749] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9843] 1759367478051626, 24.9884, 0.023951, -0.270411, -1.25444, -0.936135, 0.00784374, 0.0286645, 0.350383, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.055902] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9844] 1759367478055790, 24.9925, 0.023951, -0.270411, -1.25444, -0.936135, 0.00784374, 0.0286645, 0.350383, 0, 0.0030749, 0.0512736, 0, -0.0658479, -0.0590086, 
[2025-10-01 21:11:18.058798] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9845] 1759367478058681, 24.9954, 0.023951, -0.270411, -1.25444, -0.936135, 0.00784374, 0.0286645, 0.350383, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.063300] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9847] 1759367478063184, 24.9999, 0.0238827, -0.27035, -1.25385, -0.936277, 0.00778778, 0.0279571, 0.350062, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.064307] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9848] 1759367478064170, 25.0009, 0.0238827, -0.27035, -1.25385, -0.936277, 0.00778778, 0.0279571, 0.350062, -0.00682352, 0.00611685, 0.0582641, 0.0619411, -0.127369, -0.0737607, 
[2025-10-01 21:11:18.066808] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9849] 1759367478066685, 25.0034, 0.0238827, -0.27035, -1.25385, -0.936277, 0.00778778, 0.0279571, 0.350062, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.069727] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9850] 1759367478069604, 25.0063, 0.0238827, -0.27035, -1.25385, -0.936277, 0.00778778, 0.0279571, 0.350062, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.073179] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9852] 1759367478073064, 25.0098, 0.0240127, -0.270269, -1.25328, -0.936327, 0.00744412, 0.0274233, 0.349979, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.076076] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9853] 1759367478075957, 25.0127, 0.0240127, -0.270269, -1.25328, -0.936327, 0.00744412, 0.0274233, 0.349979, 0.0129942, 0.00805673, 0.0569671, 0.102401, -0.0755884, 0, 
[2025-10-01 21:11:18.078962] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9854] 1759367478078848, 25.0156, 0.0240127, -0.270269, -1.25328, -0.936327, 0.00744412, 0.0274233, 0.349979, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.081599] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9855] 1759367478081470, 25.0182, 0.0245114, -0.270358, -1.25285, -0.936565, 0.00666406, 0.0277792, 0.349328, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.085438] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9857] 1759367478085321, 25.0221, 0.0245114, -0.270358, -1.25285, -0.936565, 0.00666406, 0.0277792, 0.349328, 0.0498718, -0.0088071, 0.0433639, 0.124478, 0.123594, -0.139683, 
[2025-10-01 21:11:18.088442] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9858] 1759367478088327, 25.0251, 0.0245114, -0.270358, -1.25285, -0.936565, 0.00666406, 0.0277792, 0.349328, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.090303] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9859] 1759367478090190, 25.0269, 0.0245114, -0.270358, -1.25285, -0.936565, 0.00666406, 0.0277792, 0.349328, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.092901] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9861] 1759367478092786, 25.0295, 0.02491, -0.270304, -1.25232, -0.936564, 0.00601969, 0.027451, 0.349368, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.095991] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9862] 1759367478095883, 25.0326, 0.02491, -0.270304, -1.25232, -0.936564, 0.00601969, 0.027451, 0.349368, 0.0398635, 0.00536443, 0.0534714, 0.143671, 0, 0, 
[2025-10-01 21:11:18.098300] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9863] 1759367478098141, 25.0349, 0.02491, -0.270304, -1.25232, -0.936564, 0.00601969, 0.027451, 0.349368, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.102311] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9865] 1759367478102189, 25.0389, 0.0250671, -0.270489, -1.25175, -0.936786, 0.00612092, 0.0262331, 0.348864, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.105201] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9866] 1759367478105087, 25.0418, 0.0250671, -0.270489, -1.25175, -0.936786, 0.00612092, 0.0262331, 0.348864, 0.0157047, -0.0184922, 0.0562695, 0.0689268, -0.233658, -0.115097, 
[2025-10-01 21:11:18.107818] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9867] 1759367478107702, 25.0444, 0.0250671, -0.270489, -1.25175, -0.936786, 0.00612092, 0.0262331, 0.348864, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.110449] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9868] 1759367478110333, 25.0471, 0.0251832, -0.270485, -1.25103, -0.936641, 0.0062431, 0.0244767, 0.349379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.113305] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9870] 1759367478113187, 25.0499, 0.0251832, -0.270485, -1.25103, -0.936641, 0.0062431, 0.0244767, 0.349379, 0.0116071, 0, 0.0722626, 0.0978947, -0.33928, 0.0996172, 
[2025-10-01 21:11:18.118672] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9871] 1759367478118557, 25.0553, 0.0251832, -0.270485, -1.25103, -0.936641, 0.0062431, 0.0244767, 0.349379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.121128] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9873] 1759367478121073, 25.0578, 0.0257412, -0.270491, -1.25057, -0.936535, 0.00528701, 0.0239948, 0.349712, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.124008] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9874] 1759367478123894, 25.0606, 0.0257412, -0.270491, -1.25057, -0.936535, 0.00528701, 0.0239948, 0.349712, 0.0558031, 0, 0.0464066, 0.211573, 0, 0.0650227, 
[2025-10-01 21:11:18.126651] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9875] 1759367478126540, 25.0633, 0.0257412, -0.270491, -1.25057, -0.936535, 0.00528701, 0.0239948, 0.349712, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.129453] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9876] 1759367478129330, 25.0661, 0.0257412, -0.270491, -1.25057, -0.936535, 0.00528701, 0.0239948, 0.349712, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.134291] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9878] 1759367478134179, 25.0709, 0.025943, -0.270802, -1.25013, -0.936678, 0.00499477, 0.0233024, 0.34938, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.137544] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9879] 1759367478137423, 25.0742, 0.025943, -0.270802, -1.25013, -0.936678, 0.00499477, 0.0233024, 0.34938, 0.0201788, -0.0310818, 0.0432879, 0.104809, -0.108341, -0.0756621, 
[2025-10-01 21:11:18.140227] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9880] 1759367478140115, 25.0769, 0.025943, -0.270802, -1.25013, -0.936678, 0.00499477, 0.0233024, 0.34938, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.143418] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9882] 1759367478143306, 25.0801, 0.0269931, -0.27111, -1.24993, -0.936784, 0.00364421, 0.023947, 0.34907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.145563] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9883] 1759367478145446, 25.0822, 0.0269931, -0.27111, -1.24993, -0.936784, 0.00364421, 0.023947, 0.34907, 0.105008, -0.0308428, 0.0200787, 0.209403, 0.216047, -0.0672996, 
[2025-10-01 21:11:18.150150] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9884] 1759367478150034, 25.0868, 0.0269931, -0.27111, -1.24993, -0.936784, 0.00364421, 0.023947, 0.34907, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.152880] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9886] 1759367478152763, 25.0895, 0.0272109, -0.271453, -1.24944, -0.937004, 0.00327508, 0.022658, 0.348567, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.155622] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9887] 1759367478155513, 25.0923, 0.0272109, -0.271453, -1.24944, -0.937004, 0.00327508, 0.022658, 0.348567, 0.0217882, -0.0342237, 0.0489607, 0.161672, -0.214599, -0.115532, 
[2025-10-01 21:11:18.158502] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9888] 1759367478158389, 25.0951, 0.0272109, -0.271453, -1.24944, -0.937004, 0.00327508, 0.022658, 0.348567, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.161080] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9889] 1759367478160969, 25.0977, 0.0279012, -0.271663, -1.24898, -0.936946, 0.00207473, 0.0220386, 0.348773, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.165439] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9891] 1759367478165324, 25.1021, 0.0279012, -0.271663, -1.24898, -0.936946, 0.00207473, 0.0220386, 0.348773, 0.0690293, -0.0210896, 0.0464999, 0.267529, 0, 0.0372052, 
[2025-10-01 21:11:18.168057] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9892] 1759367478167933, 25.1047, 0.0279012, -0.271663, -1.24898, -0.936946, 0.00207473, 0.0220386, 0.348773, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.170850] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9893] 1759367478170735, 25.1075, 0.0283188, -0.272196, -1.2486, -0.937117, 0.00177268, 0.021005, 0.348379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.173564] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9895] 1759367478173450, 25.1102, 0.0283188, -0.272196, -1.2486, -0.937117, 0.00177268, 0.021005, 0.348379, 0.0417543, -0.0532827, 0.0378147, 0.130534, -0.171897, -0.090003, 
[2025-10-01 21:11:18.176801] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9896] 1759367478176689, 25.1134, 0.0283188, -0.272196, -1.2486, -0.937117, 0.00177268, 0.021005, 0.348379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.178803] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9897] 1759367478178687, 25.1154, 0.0283188, -0.272196, -1.2486, -0.937117, 0.00177268, 0.021005, 0.348379, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.182164] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9898] 1759367478182074, 25.1188, 0.0290653, -0.272415, -1.24814, -0.937104, 0.000619346, 0.0203428, 0.348458, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.184970] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9900] 1759367478184808, 25.1216, 0.0290653, -0.272415, -1.24814, -0.937104, 0.000619346, 0.0203428, 0.348458, 0.0746507, -0.0218649, 0.0463351, 0.262237, -0.0438366, 0, 
[2025-10-01 21:11:18.187376] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9901] 1759367478187254, 25.124, 0.0290653, -0.272415, -1.24814, -0.937104, 0.000619346, 0.0203428, 0.348458, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.190091] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9902] 1759367478189974, 25.1267, 0.0290653, -0.272415, -1.24814, -0.937104, 0.000619346, 0.0203428, 0.348458, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.192523] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9904] 1759367478192445, 25.1292, 0.0295849, -0.273043, -1.2478, -0.93727, 0.000550767, 0.0196902, 0.348046, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.195394] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9905] 1759367478195279, 25.132, 0.0295849, -0.273043, -1.2478, -0.93727, 0.000550767, 0.0196902, 0.348046, 0.0519658, -0.062798, 0.0337986, 0.0600576, -0.116919, -0.0908136, 
[2025-10-01 21:11:18.198918] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9906] 1759367478198794, 25.1355, 0.0295849, -0.273043, -1.2478, -0.93727, 0.000550767, 0.0196902, 0.348046, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.200838] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9907] 1759367478200720, 25.1375, 0.0303138, -0.273466, -1.2475, -0.93731, -0.000167574, 0.0191875, 0.347969, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.203681] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9909] 1759367478203563, 25.1403, 0.0303138, -0.273466, -1.2475, -0.93731, -0.000167574, 0.0191875, 0.347969, 0.0728829, -0.0423522, 0.0301845, 0.170088, -0.0441004, 0, 
[2025-10-01 21:11:18.206151] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9910] 1759367478206031, 25.1428, 0.0303138, -0.273466, -1.2475, -0.93731, -0.000167574, 0.0191875, 0.347969, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.208977] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9911] 1759367478208861, 25.1456, 0.0303138, -0.273466, -1.2475, -0.93731, -0.000167574, 0.0191875, 0.347969, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.213171] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9913] 1759367478213057, 25.1498, 0.0311559, -0.273772, -1.24714, -0.937246, -0.00135856, 0.0187458, 0.348162, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.215877] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9914] 1759367478215767, 25.1525, 0.0311559, -0.273772, -1.24714, -0.937246, -0.00135856, 0.0187458, 0.348162, 0.0842125, -0.0305796, 0.0352253, 0.253463, 0, 0.0359714, 
[2025-10-01 21:11:18.218843] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9915] 1759367478218726, 25.1555, 0.0311559, -0.273772, -1.24714, -0.937246, -0.00135856, 0.0187458, 0.348162, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.221400] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9917] 1759367478221322, 25.1581, 0.0317064, -0.274404, -1.24667, -0.937535, -0.0017933, 0.019073, 0.347364, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.224985] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9918] 1759367478224822, 25.1616, 0.0317064, -0.274404, -1.24667, -0.937535, -0.0017933, 0.019073, 0.347364, 0.0550484, -0.0631837, 0.0477436, 0.0618458, 0.0924885, -0.170314, 
[2025-10-01 21:11:18.229243] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9919] 1759367478229127, 25.1659, 0.0317064, -0.274404, -1.24667, -0.937535, -0.0017933, 0.019073, 0.347364, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.231814] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9921] 1759367478231736, 25.1685, 0.032945, -0.27502, -1.24666, -0.937311, -0.00285813, 0.0183419, 0.347999, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.234615] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9922] 1759367478234501, 25.1712, 0.032945, -0.27502, -1.24666, -0.937311, -0.00285813, 0.0183419, 0.347999, 0.123862, -0.0616064, 0, 0.248194, -0.0636172, 0.129676, 
[2025-10-01 21:11:18.237193] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9923] 1759367478237077, 25.1738, 0.032945, -0.27502, -1.24666, -0.937311, -0.00285813, 0.0183419, 0.347999, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.239731] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9924] 1759367478239616, 25.1764, 0.032945, -0.27502, -1.24666, -0.937311, -0.00285813, 0.0183419, 0.347999, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.242209] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9926] 1759367478242091, 25.1788, 0.0335365, -0.275716, -1.24636, -0.937471, -0.00330163, 0.017384, 0.347613, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.246157] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9927] 1759367478246044, 25.1828, 0.0335365, -0.275716, -1.24636, -0.937471, -0.00330163, 0.017384, 0.347613, 0.0591536, -0.0695957, 0.0297843, 0.151396, -0.148483, -0.0867367, 
[2025-10-01 21:11:18.248963] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9928] 1759367478248845, 25.1856, 0.0335365, -0.275716, -1.24636, -0.937471, -0.00330163, 0.017384, 0.347613, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:11:18.251531] [0x0000007f96ffc9a0] [MocapTag] [0x00001b60] [9930] 1759367478251450, 25.1882, 0.0345662, -0.276201, -1.24613, -0.93738, -0.00442102, 0.0168106, 0.347873, 0, 0, 0, 0, 0, 0, 
