[2025-10-01 20:48:16.811296] [0x0000007fa26517c0] [MocapTag] [0x00006aa9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 20:48:22.799520] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2638] 1759366102799410, 8.83037, 0.0159448, -0.367399, -0.311029, -0.999935, -0.00951928, 0.00355072, -0.00509575, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.803529] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2640] 1759366102803379, 8.83434, 0.0159901, -0.367375, -0.311051, -0.999934, -0.00964544, 0.00345723, -0.00528092, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.806328] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2641] 1759366102806216, 8.83717, 0.0159901, -0.367375, -0.311051, -0.999934, -0.00964544, 0.00345723, -0.00528092, 0.00453236, 0.00241461, -0.0022601, 0, 0, -0.0369414, 
[2025-10-01 20:48:22.809512] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2642] 1759366102809403, 8.84036, 0.0159901, -0.367375, -0.311051, -0.999934, -0.00964544, 0.00345723, -0.00528092, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.811707] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2644] 1759366102811608, 8.84257, 0.0159593, -0.367413, -0.311012, -0.999934, -0.00964008, 0.00358985, -0.00511861, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.814573] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2645] 1759366102814460, 8.84542, 0.0159593, -0.367413, -0.311012, -0.999934, -0.00964008, 0.00358985, -0.00511861, -0.00308115, -0.00382165, 0.00388873, 0, 0, 0, 
[2025-10-01 20:48:22.817044] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2646] 1759366102816934, 8.84789, 0.0159593, -0.367413, -0.311012, -0.999934, -0.00964008, 0.00358985, -0.00511861, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.820446] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2647] 1759366102820330, 8.85129, 0.0159593, -0.367413, -0.311012, -0.999934, -0.00964008, 0.00358985, -0.00511861, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.822964] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2649] 1759366102822850, 8.85381, 0.015971, -0.367393, -0.311065, -0.999934, -0.00964893, 0.00349189, -0.0052454, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.825704] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2650] 1759366102825593, 8.85655, 0.015971, -0.367393, -0.311065, -0.999934, -0.00964893, 0.00349189, -0.0052454, 0, 0, -0.00528171, 0, 0, 0, 
[2025-10-01 20:48:22.828410] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2651] 1759366102828299, 8.85926, 0.015971, -0.367393, -0.311065, -0.999934, -0.00964893, 0.00349189, -0.0052454, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.831030] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2652] 1759366102830941, 8.8619, 0.0157812, -0.367507, -0.31098, -0.999937, -0.00955206, 0.00367712, -0.00455666, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.835445] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2654] 1759366102835331, 8.86629, 0.0157812, -0.367507, -0.31098, -0.999937, -0.00955206, 0.00367712, -0.00455666, -0.0189789, -0.0114398, 0.0085481, 0, 0.0384648, 0.137457, 
[2025-10-01 20:48:22.838145] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2655] 1759366102838036, 8.86899, 0.0157812, -0.367507, -0.31098, -0.999937, -0.00955206, 0.00367712, -0.00455666, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.840938] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2656] 1759366102840846, 8.8718, 0.0159199, -0.367376, -0.311112, -0.999935, -0.0096039, 0.00343688, -0.00517551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.843854] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2658] 1759366102843740, 8.8747, 0.0159199, -0.367376, -0.311112, -0.999935, -0.0096039, 0.00343688, -0.00517551, 0.0138658, 0.0131697, -0.0132387, 0, -0.0492849, -0.123341, 
[2025-10-01 20:48:22.846420] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2659] 1759366102846310, 8.87727, 0.0159199, -0.367376, -0.311112, -0.999935, -0.0096039, 0.00343688, -0.00517551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.849254] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2660] 1759366102849146, 8.8801, 0.0159199, -0.367376, -0.311112, -0.999935, -0.0096039, 0.00343688, -0.00517551, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.852513] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2662] 1759366102852398, 8.88336, 0.0157466, -0.367517, -0.310999, -0.999938, -0.00951384, 0.00363013, -0.00459404, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.855214] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2663] 1759366102855101, 8.88606, 0.0157466, -0.367517, -0.310999, -0.999938, -0.00951384, 0.00363013, -0.00459404, -0.0173303, -0.0141256, 0.0112815, 0, 0.0398498, 0.115983, 
[2025-10-01 20:48:22.857885] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2664] 1759366102857777, 8.88874, 0.0157466, -0.367517, -0.310999, -0.999938, -0.00951384, 0.00363013, -0.00459404, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.860592] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2665] 1759366102860498, 8.89146, 0.0158811, -0.367396, -0.311026, -0.999936, -0.0094953, 0.00343768, -0.00511903, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.864206] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2667] 1759366102864091, 8.89505, 0.0158811, -0.367396, -0.311026, -0.999936, -0.0094953, 0.00343768, -0.00511903, 0.0134515, 0.0120619, -0.00267319, 0, -0.0394691, -0.104615, 
[2025-10-01 20:48:22.868327] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2668] 1759366102868214, 8.89917, 0.0158811, -0.367396, -0.311026, -0.999936, -0.0094953, 0.00343768, -0.00511903, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.871062] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2670] 1759366102870977, 8.90193, 0.0159224, -0.367389, -0.311074, -0.999934, -0.00961335, 0.00336577, -0.00529937, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.873913] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2671] 1759366102873799, 8.90476, 0.0159224, -0.367389, -0.311074, -0.999934, -0.00961335, 0.00336577, -0.00529937, 0.00412693, 0, -0.00482332, 0, 0, -0.0360099, 
[2025-10-01 20:48:22.876471] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2672] 1759366102876357, 8.90732, 0.0159224, -0.367389, -0.311074, -0.999934, -0.00961335, 0.00336577, -0.00529937, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.879163] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2673] 1759366102879052, 8.91001, 0.0159224, -0.367389, -0.311074, -0.999934, -0.00961335, 0.00336577, -0.00529937, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.883504] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2675] 1759366102883354, 8.91431, 0.0159277, -0.367408, -0.311074, -0.999934, -0.00959214, 0.00339705, -0.0052657, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.886157] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2676] 1759366102886046, 8.917, 0.0159277, -0.367408, -0.311074, -0.999934, -0.00959214, 0.00339705, -0.0052657, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.888895] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2677] 1759366102888787, 8.91975, 0.0159277, -0.367408, -0.311074, -0.999934, -0.00959214, 0.00339705, -0.0052657, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.891538] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2679] 1759366102891472, 8.92243, 0.0158963, -0.367413, -0.311112, -0.999934, -0.00960658, 0.0033571, -0.00525131, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.894339] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2680] 1759366102894223, 8.92518, 0.0158963, -0.367413, -0.311112, -0.999934, -0.00960658, 0.0033571, -0.00525131, -0.00313679, 0, -0.00381842, 0, 0, 0, 
[2025-10-01 20:48:22.896957] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2681] 1759366102896845, 8.9278, 0.0158963, -0.367413, -0.311112, -0.999934, -0.00960658, 0.0033571, -0.00525131, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.899998] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2682] 1759366102899890, 8.93085, 0.0158963, -0.367413, -0.311112, -0.999934, -0.00960658, 0.0033571, -0.00525131, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.902799] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2684] 1759366102902687, 8.93365, 0.0157003, -0.367535, -0.31101, -0.999938, -0.00948799, 0.00353379, -0.00462072, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.905441] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2685] 1759366102905329, 8.93629, 0.0157003, -0.367535, -0.31101, -0.999938, -0.00948799, 0.00353379, -0.00462072, -0.0196044, -0.0121769, 0.010228, 0, 0.0366604, 0.125857, 
[2025-10-01 20:48:22.908131] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2686] 1759366102908024, 8.93898, 0.0157003, -0.367535, -0.31101, -0.999938, -0.00948799, 0.00353379, -0.00462072, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.910679] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2687] 1759366102910586, 8.94154, 0.0158534, -0.367431, -0.311144, -0.999936, -0.0094961, 0.00326857, -0.00518987, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.915026] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2689] 1759366102914911, 8.94587, 0.0158534, -0.367431, -0.311144, -0.999936, -0.0094961, 0.00326857, -0.00518987, 0.0153061, 0.0103966, -0.0133937, 0, -0.0541316, -0.113327, 
[2025-10-01 20:48:22.917809] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2690] 1759366102917697, 8.94866, 0.0158534, -0.367431, -0.311144, -0.999936, -0.0094961, 0.00326857, -0.00518987, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.920437] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2691] 1759366102920322, 8.95128, 0.0159024, -0.367399, -0.311158, -0.999935, -0.00950282, 0.00324401, -0.0053319, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.923203] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2693] 1759366102923091, 8.95405, 0.0159024, -0.367399, -0.311158, -0.999935, -0.00950282, 0.00324401, -0.0053319, 0.0049012, 0.00322049, 0, 0, 0, 0, 
[2025-10-01 20:48:22.925824] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2694] 1759366102925711, 8.95667, 0.0159024, -0.367399, -0.311158, -0.999935, -0.00950282, 0.00324401, -0.0053319, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.928508] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2695] 1759366102928398, 8.95936, 0.0159024, -0.367399, -0.311158, -0.999935, -0.00950282, 0.00324401, -0.0053319, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.933072] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2697] 1759366102932959, 8.96392, 0.0158258, -0.367422, -0.311044, -0.999937, -0.00945433, 0.00334961, -0.00511995, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.934659] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2698] 1759366102934546, 8.9655, 0.0158258, -0.367422, -0.311044, -0.999937, -0.00945433, 0.00334961, -0.00511995, -0.00766192, -0.00229098, 0.0114533, 0, 0, 0.0422177, 
[2025-10-01 20:48:22.937216] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2699] 1759366102937104, 8.96806, 0.0158258, -0.367422, -0.311044, -0.999937, -0.00945433, 0.00334961, -0.00511995, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.939883] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2700] 1759366102939775, 8.97073, 0.0158258, -0.367422, -0.311044, -0.999937, -0.00945433, 0.00334961, -0.00511995, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.942569] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2702] 1759366102942451, 8.97341, 0.0158914, -0.367391, -0.311079, -0.999935, -0.00958814, 0.00330351, -0.00528835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.946866] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2703] 1759366102946719, 8.97768, 0.0158914, -0.367391, -0.311079, -0.999935, -0.00958814, 0.00330351, -0.00528835, 0.00656683, 0.00310725, -0.00348833, 0, 0, 0, 
[2025-10-01 20:48:22.949511] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2704] 1759366102949403, 8.98036, 0.0158914, -0.367391, -0.311079, -0.999935, -0.00958814, 0.00330351, -0.00528835, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.952275] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2706] 1759366102952151, 8.98311, 0.0156544, -0.367678, -0.310982, -0.999933, -0.0101522, 0.00383574, -0.00399856, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.954920] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2707] 1759366102954808, 8.98577, 0.0156544, -0.367678, -0.310982, -0.999933, -0.0101522, 0.00383574, -0.00399856, -0.0237016, -0.0286885, 0.0096992, 0.112438, 0.108464, 0.256499, 
[2025-10-01 20:48:22.957553] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2708] 1759366102957442, 8.9884, 0.0156544, -0.367678, -0.310982, -0.999933, -0.0101522, 0.00383574, -0.00399856, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.960126] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2709] 1759366102960019, 8.99098, 0.0158968, -0.367373, -0.311095, -0.999934, -0.00963223, 0.00336888, -0.005253, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.966600] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2711] 1759366102966481, 8.99744, 0.0158968, -0.367373, -0.311095, -0.999934, -0.00963223, 0.00336888, -0.005253, 0.024238, 0.0304558, -0.0113251, -0.103569, -0.0953691, -0.249585, 
[2025-10-01 20:48:22.967319] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2712] 1759366102967215, 8.99817, 0.0158968, -0.367373, -0.311095, -0.999934, -0.00963223, 0.00336888, -0.005253, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.969163] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2713] 1759366102969057, 9.00001, 0.0158968, -0.367373, -0.311095, -0.999934, -0.00963223, 0.00336888, -0.005253, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.971913] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2715] 1759366102971797, 9.00276, 0.015716, -0.367491, -0.310976, -0.999937, -0.00955671, 0.00356633, -0.00460899, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.974448] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2716] 1759366102974333, 9.00529, 0.015716, -0.367491, -0.310976, -0.999937, -0.00955671, 0.00356633, -0.00460899, -0.0180798, -0.0117504, 0.011844, 0, 0.0408014, 0.12847, 
[2025-10-01 20:48:22.979087] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2717] 1759366102978973, 9.00993, 0.015716, -0.367491, -0.310976, -0.999937, -0.00955671, 0.00356633, -0.00460899, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.981681] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2719] 1759366102981574, 9.01253, 0.0158616, -0.367389, -0.311098, -0.999936, -0.00952399, 0.00332735, -0.0051751, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.984544] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2720] 1759366102984420, 9.01538, 0.0158616, -0.367389, -0.311098, -0.999936, -0.00952399, 0.00332735, -0.0051751, 0.0145584, 0.0102006, -0.0121436, 0, -0.0488421, -0.112739, 
[2025-10-01 20:48:22.987203] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2721] 1759366102987084, 9.01804, 0.0158616, -0.367389, -0.311098, -0.999936, -0.00952399, 0.00332735, -0.0051751, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.990039] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2722] 1759366102989917, 9.02088, 0.0158616, -0.367389, -0.311098, -0.999936, -0.00952399, 0.00332735, -0.0051751, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.992461] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2724] 1759366102992327, 9.02328, 0.0159432, -0.367377, -0.311128, -0.999934, -0.00962367, 0.003376, -0.00525683, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:22.995674] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2725] 1759366102995556, 9.02651, 0.0159432, -0.367377, -0.311128, -0.999934, -0.00962367, 0.003376, -0.00525683, 0.0081671, 0, -0.00298115, 0, 0, 0, 
[2025-10-01 20:48:22.999184] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2726] 1759366102999072, 9.03003, 0.0159432, -0.367377, -0.311128, -0.999934, -0.00962367, 0.003376, -0.00525683, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.001012] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2727] 1759366103000926, 9.03188, 0.0158673, -0.367438, -0.311029, -0.999936, -0.00951927, 0.00342684, -0.00505605, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.003806] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2729] 1759366103003688, 9.03465, 0.0158673, -0.367438, -0.311029, -0.999936, -0.00951927, 0.00342684, -0.00505605, -0.00759229, -0.00610603, 0.00986484, 0, 0, 0.0401284, 
[2025-10-01 20:48:23.006610] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2730] 1759366103006493, 9.03745, 0.0158673, -0.367438, -0.311029, -0.999936, -0.00951927, 0.00342684, -0.00505605, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.010977] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2731] 1759366103010873, 9.04183, 0.0158673, -0.367438, -0.311029, -0.999936, -0.00951927, 0.00342684, -0.00505605, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.013597] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2733] 1759366103013445, 9.0444, 0.0159486, -0.367392, -0.31107, -0.999934, -0.00963284, 0.00340385, -0.00525193, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.016314] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2734] 1759366103016196, 9.04715, 0.0159486, -0.367392, -0.31107, -0.999934, -0.00963284, 0.00340385, -0.00525193, 0.00812521, 0.00461439, -0.00410074, 0, 0, -0.0392076, 
[2025-10-01 20:48:23.019227] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2735] 1759366103019106, 9.05006, 0.0159486, -0.367392, -0.31107, -0.999934, -0.00963284, 0.00340385, -0.00525193, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.021560] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2737] 1759366103021496, 9.05245, 0.0157539, -0.367509, -0.310941, -0.999937, -0.00951679, 0.00365579, -0.00464569, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.024520] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2738] 1759366103024399, 9.05536, 0.0157539, -0.367509, -0.310941, -0.999937, -0.00951679, 0.00365579, -0.00464569, -0.0194622, -0.0116833, 0.0128772, 0, 0.0516638, 0.120841, 
[2025-10-01 20:48:23.027457] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2739] 1759366103027338, 9.0583, 0.0157539, -0.367509, -0.310941, -0.999937, -0.00951679, 0.00365579, -0.00464569, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.030311] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2740] 1759366103030104, 9.06106, 0.0159341, -0.367387, -0.31109, -0.999934, -0.00958969, 0.00346159, -0.00521076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.032988] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2742] 1759366103032861, 9.06382, 0.0159341, -0.367387, -0.31109, -0.999934, -0.00958969, 0.00346159, -0.00521076, 0.0180183, 0.0121662, -0.0148868, 0, -0.0399926, -0.11269, 
[2025-10-01 20:48:23.035548] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2743] 1759366103035436, 9.06639, 0.0159341, -0.367387, -0.31109, -0.999934, -0.00958969, 0.00346159, -0.00521076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.038279] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2744] 1759366103038166, 9.06912, 0.0159341, -0.367387, -0.31109, -0.999934, -0.00958969, 0.00346159, -0.00521076, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.040824] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2745] 1759366103040706, 9.07166, 0.0157574, -0.367506, -0.310978, -0.999937, -0.0095181, 0.00364315, -0.00463612, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.045397] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2747] 1759366103045276, 9.07623, 0.0157574, -0.367506, -0.310978, -0.999937, -0.0095181, 0.00364315, -0.00463612, -0.0176692, -0.0118949, 0.0111895, 0, 0.0374822, 0.114627, 
[2025-10-01 20:48:23.047952] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2748] 1759366103047839, 9.0788, 0.0157574, -0.367506, -0.310978, -0.999937, -0.0095181, 0.00364315, -0.00463612, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.050569] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2749] 1759366103050479, 9.08144, 0.0158758, -0.367402, -0.311078, -0.999936, -0.00949918, 0.00340731, -0.00510614, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.053506] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2751] 1759366103053358, 9.08432, 0.0158758, -0.367402, -0.311078, -0.999936, -0.00949918, 0.00340731, -0.00510614, 0.0118342, 0.0104607, -0.00995672, 0, -0.0480432, -0.0935372, 
[2025-10-01 20:48:23.057656] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2752] 1759366103057544, 9.0885, 0.0158758, -0.367402, -0.311078, -0.999936, -0.00949918, 0.00340731, -0.00510614, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.060439] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2753] 1759366103060323, 9.09128, 0.0159478, -0.367392, -0.311109, -0.999934, -0.00963119, 0.00338529, -0.00525671, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.063842] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2755] 1759366103063717, 9.09468, 0.0159478, -0.367392, -0.311109, -0.999934, -0.00963119, 0.00338529, -0.00525671, 0.00720558, 0, -0.00311464, 0, 0, 0, 
[2025-10-01 20:48:23.065932] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2756] 1759366103065820, 9.09678, 0.0159478, -0.367392, -0.311109, -0.999934, -0.00963119, 0.00338529, -0.00525671, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.068778] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2757] 1759366103068671, 9.09963, 0.0159478, -0.367392, -0.311109, -0.999934, -0.00963119, 0.00338529, -0.00525671, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.073200] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2759] 1759366103073087, 9.10404, 0.0159511, -0.367405, -0.311076, -0.999934, -0.00963809, 0.00340434, -0.00524141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.076145] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2760] 1759366103076032, 9.10699, 0.0159511, -0.367405, -0.311076, -0.999934, -0.00963809, 0.00340434, -0.00524141, 0, 0, 0.00327777, 0, 0, 0, 
[2025-10-01 20:48:23.079182] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2761] 1759366103079072, 9.11003, 0.0159511, -0.367405, -0.311076, -0.999934, -0.00963809, 0.00340434, -0.00524141, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.081970] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2763] 1759366103081881, 9.11284, 0.0159482, -0.367399, -0.311064, -0.999934, -0.00961067, 0.00339781, -0.00524561, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.084733] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2764] 1759366103084621, 9.11558, 0.0159482, -0.367399, -0.311064, -0.999934, -0.00961067, 0.00339781, -0.00524561, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.089340] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2765] 1759366103089229, 9.12019, 0.0159482, -0.367399, -0.311064, -0.999934, -0.00961067, 0.00339781, -0.00524561, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.092002] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2767] 1759366103091879, 9.12284, 0.0157576, -0.367509, -0.310936, -0.999937, -0.00954623, 0.00366391, -0.00458826, 0, 0, 0, 0, 0, 0, 
[2025-10-01 20:48:23.094597] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2768] 1759366103094483, 9.12544, 0.0157576, -0.367509, -0.310936, -0.999937, -0.00954623, 0.00366391, -0.00458826, -0.0190586, -0.0110169, 0.0127516, 0, 0.0545421, 0.130999, 
[2025-10-01 20:48:23.097306] [0x0000007f997f99a0] [MocapTag] [0x00006aa9] [2769] 1759366103097196, 9.12815, 0.0157576, -0.367509, -0.310936, -0.999937, -0.00954623, 0.00366391, -0.00458826, 0, 0, 0, 0, 0, 0, 
