[2025-10-01 18:45:46.485367] [0x0000007fa00007c0] [MocapTag] [0x00000db6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 18:45:46.889242] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [176] 1759358746889131, 3.08203, -0.0317021, -0.360697, -0.312517, -0.999915, 0.00144974, -0.0035628, -0.012424, -0.00267407, -0.00265455, 0, 0, 0, 0, 
[2025-10-01 18:45:46.891851] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [177] 1759358746891746, 3.08465, -0.0317021, -0.360697, -0.312517, -0.999915, 0.00144974, -0.0035628, -0.012424, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.894596] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [178] 1759358746894506, 3.08741, -0.0317067, -0.360696, -0.312525, -0.999916, 0.00144585, -0.0035917, -0.0124079, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.898215] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [180] 1759358746898048, 3.09095, -0.0317067, -0.360696, -0.312525, -0.999916, 0.00144585, -0.0035917, -0.0124079, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.900725] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [181] 1759358746900619, 3.09352, -0.0317067, -0.360696, -0.312525, -0.999916, 0.00144585, -0.0035917, -0.0124079, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.903541] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [182] 1759358746903429, 3.09633, -0.0317067, -0.360696, -0.312525, -0.999916, 0.00144585, -0.0035917, -0.0124079, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.906169] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [184] 1759358746906052, 3.09895, -0.0317136, -0.360703, -0.312545, -0.999916, 0.00145188, -0.00363496, -0.0123852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.909006] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [185] 1759358746908895, 3.1018, -0.0317136, -0.360703, -0.312545, -0.999916, 0.00145188, -0.00363496, -0.0123852, 0, 0, -0.00203826, 0, 0, 0, 
[2025-10-01 18:45:46.913443] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [186] 1759358746913340, 3.10624, -0.0317136, -0.360703, -0.312545, -0.999916, 0.00145188, -0.00363496, -0.0123852, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.916153] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [188] 1759358746916034, 3.10893, -0.0317083, -0.360725, -0.312556, -0.999916, 0.00149592, -0.00367419, -0.0123522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.919010] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [189] 1759358746918898, 3.1118, -0.0317083, -0.360725, -0.312556, -0.999916, 0.00149592, -0.00367419, -0.0123522, 0, -0.00224092, 0, 0, 0, 0, 
[2025-10-01 18:45:46.921592] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [190] 1759358746921484, 3.11438, -0.0317083, -0.360725, -0.312556, -0.999916, 0.00149592, -0.00367419, -0.0123522, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.924391] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [191] 1759358746924279, 3.11718, -0.031682, -0.36069, -0.312537, -0.999916, 0.0014347, -0.00358555, -0.0124101, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.931027] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [193] 1759358746930914, 3.12381, -0.031682, -0.36069, -0.312537, -0.999916, 0.0014347, -0.00358555, -0.0124101, 0.00263701, 0.00347048, 0, 0, 0, 0, 
[2025-10-01 18:45:46.931670] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [194] 1759358746931573, 3.12447, -0.031682, -0.36069, -0.312537, -0.999916, 0.0014347, -0.00358555, -0.0124101, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.934089] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [195] 1759358746933983, 3.12688, -0.031653, -0.360642, -0.312488, -0.999915, 0.00136265, -0.0034688, -0.0125104, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.937011] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [197] 1759358746936902, 3.1298, -0.031653, -0.360642, -0.312488, -0.999915, 0.00136265, -0.0034688, -0.0125104, 0.00289288, 0.00483707, 0.00490712, 0, 0, 0, 
[2025-10-01 18:45:46.939518] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [198] 1759358746939408, 3.13231, -0.031653, -0.360642, -0.312488, -0.999915, 0.00136265, -0.0034688, -0.0125104, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.942211] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [199] 1759358746942103, 3.135, -0.031653, -0.360642, -0.312488, -0.999915, 0.00136265, -0.0034688, -0.0125104, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.945702] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [201] 1759358746945637, 3.13854, -0.0316965, -0.360717, -0.312547, -0.999916, 0.00147136, -0.00363053, -0.0123754, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.948721] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [202] 1759358746948608, 3.14151, -0.0316965, -0.360717, -0.312547, -0.999916, 0.00147136, -0.00363053, -0.0123754, -0.00435049, -0.00751996, -0.00589212, 0, 0, 0, 
[2025-10-01 18:45:46.951789] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [203] 1759358746951673, 3.14457, -0.0316965, -0.360717, -0.312547, -0.999916, 0.00147136, -0.00363053, -0.0123754, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.954391] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [204] 1759358746954268, 3.14717, -0.0316996, -0.360742, -0.31259, -0.999916, 0.00151877, -0.00373083, -0.0123366, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.957375] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [206] 1759358746957260, 3.15016, -0.0316996, -0.360742, -0.31259, -0.999916, 0.00151877, -0.00373083, -0.0123366, 0, -0.00242176, -0.00430351, 0, 0, 0, 
[2025-10-01 18:45:46.961598] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [207] 1759358746961455, 3.15435, -0.0316996, -0.360742, -0.31259, -0.999916, 0.00151877, -0.00373083, -0.0123366, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.964471] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [208] 1759358746964354, 3.15725, -0.0317035, -0.360723, -0.312564, -0.999916, 0.00148135, -0.00368944, -0.0123578, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.967511] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [210] 1759358746967397, 3.1603, -0.0317035, -0.360723, -0.312564, -0.999916, 0.00148135, -0.00368944, -0.0123578, 0, 0, 0.00258865, 0, 0, 0, 
[2025-10-01 18:45:46.970329] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [211] 1759358746970222, 3.16312, -0.0317035, -0.360723, -0.312564, -0.999916, 0.00148135, -0.00368944, -0.0123578, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.974129] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [212] 1759358746974020, 3.16692, -0.0317035, -0.360723, -0.312564, -0.999916, 0.00148135, -0.00368944, -0.0123578, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.978653] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [214] 1759358746978542, 3.17144, -0.0317019, -0.360663, -0.312436, -0.999915, 0.00136444, -0.00341009, -0.0125013, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.980597] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [215] 1759358746980488, 3.17339, -0.0317019, -0.360663, -0.312436, -0.999915, 0.00136444, -0.00341009, -0.0125013, 0, 0.00603889, 0.0127973, 0, 0.0556178, 0, 
[2025-10-01 18:45:46.983322] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [216] 1759358746983217, 3.17612, -0.0317019, -0.360663, -0.312436, -0.999915, 0.00136444, -0.00341009, -0.0125013, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.986005] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [218] 1759358746985881, 3.17878, -0.0317027, -0.36074, -0.312588, -0.999916, 0.00151747, -0.00371802, -0.0123387, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.988885] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [219] 1759358746988773, 3.18167, -0.0317027, -0.36074, -0.312588, -0.999916, 0.00151747, -0.00371802, -0.0123387, 0, -0.00770617, -0.0151476, 0, -0.0612508, 0, 
[2025-10-01 18:45:46.993127] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [220] 1759358746993004, 3.1859, -0.0317027, -0.36074, -0.312588, -0.999916, 0.00151747, -0.00371802, -0.0123387, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.996232] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [222] 1759358746996114, 3.18901, -0.0317028, -0.360691, -0.312501, -0.999915, 0.00141499, -0.0035207, -0.01244, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:46.998759] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [223] 1759358746998652, 3.19155, -0.0317028, -0.360691, -0.312501, -0.999915, 0.00141499, -0.0035207, -0.01244, 0, 0.00490096, 0.00868073, 0, 0.0392377, 0, 
[2025-10-01 18:45:47.001349] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [224] 1759358747001241, 3.19414, -0.0317028, -0.360691, -0.312501, -0.999915, 0.00141499, -0.0035207, -0.01244, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.003947] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [225] 1759358747003844, 3.19674, -0.0317018, -0.360707, -0.312533, -0.999916, 0.00145496, -0.00360904, -0.0123866, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.008597] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [227] 1759358747008484, 3.20138, -0.0317018, -0.360707, -0.312533, -0.999916, 0.00145496, -0.00360904, -0.0123866, 0, 0, -0.00322193, 0, 0, 0, 
[2025-10-01 18:45:47.010934] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [228] 1759358747010832, 3.20373, -0.0317018, -0.360707, -0.312533, -0.999916, 0.00145496, -0.00360904, -0.0123866, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.013762] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [229] 1759358747013654, 3.20655, -0.0317018, -0.360707, -0.312533, -0.999916, 0.00145496, -0.00360904, -0.0123866, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.016373] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [231] 1759358747016257, 3.20916, -0.0317046, -0.360708, -0.312534, -0.999916, 0.00146353, -0.00362722, -0.0123749, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.019275] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [232] 1759358747019165, 3.21206, -0.0317046, -0.360708, -0.312534, -0.999916, 0.00146353, -0.00362722, -0.0123749, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.023975] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [233] 1759358747023869, 3.21677, -0.0317046, -0.360708, -0.312534, -0.999916, 0.00146353, -0.00362722, -0.0123749, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.026648] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [235] 1759358747026532, 3.21943, -0.0316799, -0.360697, -0.312549, -0.999915, 0.00146153, -0.00360072, -0.0124064, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.029606] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [236] 1759358747029497, 3.2224, -0.0316799, -0.360697, -0.312549, -0.999915, 0.00146153, -0.00360072, -0.0124064, 0.00247764, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.032956] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [237] 1759358747032833, 3.22573, -0.0316799, -0.360697, -0.312549, -0.999915, 0.00146153, -0.00360072, -0.0124064, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.035614] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [239] 1759358747035539, 3.22844, -0.0317, -0.360705, -0.31253, -0.999915, 0.00146038, -0.00359244, -0.0124223, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.039644] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [240] 1759358747039531, 3.23243, -0.0317, -0.360705, -0.31253, -0.999915, 0.00146038, -0.00359244, -0.0124223, -0.00201333, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.042315] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [241] 1759358747042212, 3.23511, -0.0317, -0.360705, -0.31253, -0.999915, 0.00146038, -0.00359244, -0.0124223, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.044904] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [242] 1759358747044784, 3.23768, -0.03171, -0.36071, -0.312556, -0.999916, 0.00145358, -0.00366435, -0.0123783, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.047893] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [244] 1759358747047782, 3.24068, -0.03171, -0.36071, -0.312556, -0.999916, 0.00145358, -0.00366435, -0.0123783, 0, 0, -0.00256676, 0, 0, 0, 
[2025-10-01 18:45:47.050512] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [245] 1759358747050402, 3.2433, -0.03171, -0.36071, -0.312556, -0.999916, 0.00145358, -0.00366435, -0.0123783, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.054935] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [246] 1759358747054843, 3.24774, -0.03171, -0.36071, -0.312556, -0.999916, 0.00145358, -0.00366435, -0.0123783, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.057434] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [248] 1759358747057322, 3.25022, -0.0316944, -0.3607, -0.312529, -0.999916, 0.00144836, -0.00356971, -0.0124025, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.060167] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [249] 1759358747060053, 3.25295, -0.0316944, -0.3607, -0.312529, -0.999916, 0.00144836, -0.00356971, -0.0124025, 0, 0, 0.00273898, 0, 0, 0, 
[2025-10-01 18:45:47.062965] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [250] 1759358747062858, 3.25576, -0.0316944, -0.3607, -0.312529, -0.999916, 0.00144836, -0.00356971, -0.0124025, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.065589] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [252] 1759358747065523, 3.25842, -0.0317021, -0.360704, -0.312535, -0.999915, 0.00146147, -0.0036183, -0.0124002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.070610] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [253] 1759358747070493, 3.26339, -0.0317021, -0.360704, -0.312535, -0.999915, 0.00146147, -0.0036183, -0.0124002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.073211] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [254] 1759358747073106, 3.26601, -0.0317021, -0.360704, -0.312535, -0.999915, 0.00146147, -0.0036183, -0.0124002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.077207] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [256] 1759358747077095, 3.27, -0.0316717, -0.360646, -0.312444, -0.999915, 0.00134389, -0.00339317, -0.0125002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.078736] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [257] 1759358747078628, 3.27153, -0.0316717, -0.360646, -0.312444, -0.999915, 0.00134389, -0.00339317, -0.0125002, 0.0030358, 0.00575159, 0.00916522, 0, 0.0447578, 0, 
[2025-10-01 18:45:47.081299] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [258] 1759358747081196, 3.2741, -0.0316717, -0.360646, -0.312444, -0.999915, 0.00134389, -0.00339317, -0.0125002, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.084139] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [259] 1759358747084031, 3.27693, -0.0314962, -0.360511, -0.312579, -0.999908, 0.00117192, -0.00353218, -0.0130371, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.088775] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [261] 1759358747088660, 3.28156, -0.0314962, -0.360511, -0.312579, -0.999908, 0.00117192, -0.00353218, -0.0130371, 0.0175576, 0.013513, -0.0135032, 0, 0, -0.107308, 
[2025-10-01 18:45:47.091214] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [262] 1759358747091107, 3.28401, -0.0314962, -0.360511, -0.312579, -0.999908, 0.00117192, -0.00353218, -0.0130371, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.093938] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [263] 1759358747093835, 3.28674, -0.0315277, -0.360548, -0.312561, -0.99991, 0.00141173, -0.00361572, -0.0128685, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.096765] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [265] 1759358747096647, 3.28955, -0.0315277, -0.360548, -0.312561, -0.99991, 0.00141173, -0.00361572, -0.0128685, -0.0031504, -0.00372258, 0, -0.0480413, 0, 0, 
[2025-10-01 18:45:47.099469] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [266] 1759358747099359, 3.29226, -0.0315277, -0.360548, -0.312561, -0.99991, 0.00141173, -0.00361572, -0.0128685, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.102850] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [267] 1759358747102742, 3.29564, -0.0315277, -0.360548, -0.312561, -0.99991, 0.00141173, -0.00361572, -0.0128685, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.106183] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [269] 1759358747106063, 3.29896, -0.0315978, -0.360612, -0.312556, -0.999913, 0.00123055, -0.00352501, -0.0126587, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.108390] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [270] 1759358747108282, 3.30118, -0.0315978, -0.360612, -0.312556, -0.999913, 0.00123055, -0.00352501, -0.0126587, -0.00701745, -0.00634635, 0, 0.0365973, 0, 0.0421239, 
[2025-10-01 18:45:47.110809] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [271] 1759358747110706, 3.30361, -0.0315978, -0.360612, -0.312556, -0.999913, 0.00123055, -0.00352501, -0.0126587, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.113621] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [272] 1759358747113512, 3.30641, -0.0315978, -0.360612, -0.312556, -0.999913, 0.00123055, -0.00352501, -0.0126587, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.117905] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [274] 1759358747117793, 3.31069, -0.0316983, -0.360682, -0.312546, -0.999914, 0.0013235, -0.0036135, -0.0125457, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.120579] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [275] 1759358747120472, 3.31337, -0.0316983, -0.360682, -0.312546, -0.999914, 0.0013235, -0.0036135, -0.0125457, -0.0100514, -0.0070261, 0, 0, 0, 0, 
[2025-10-01 18:45:47.123442] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [276] 1759358747123337, 3.31624, -0.0316983, -0.360682, -0.312546, -0.999914, 0.0013235, -0.0036135, -0.0125457, 0, 0, 0, 0, 0, 0, 
[2025-10-01 18:45:47.126385] [0x0000007f86ffc9a0] [MocapTag] [0x00000db6] [278] 1759358747126267, 3.31917, -0.0314741, -0.360491, -0.312614, -0.999909, 0.0011377, -0.00356793, -0.0129821, 0, 0, 0, 0, 0, 0, 
