[2024-07-29 17:59:31.049191] [0x0000007fbd68f7c0] [MocapTag] [0x0000129a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:59:56.058741] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11328] 1722290396058622, 25.0572, -2.93587, -1.27243, -1.1196, -0.101143, 0.00817818, 0.016855, -0.994695, -0.965339, 0.411933, 0.049147, -0.0838995, -0.0803128, 0.182486, 
[2024-07-29 17:59:56.061054] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11329] 1722290396060942, 25.0595, -2.93587, -1.27243, -1.1196, -0.101143, 0.00817818, 0.016855, -0.994695, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.063674] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11330] 1722290396063563, 25.0622, -2.93587, -1.27243, -1.1196, -0.101143, 0.00817818, 0.016855, -0.994695, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.066918] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11332] 1722290396066810, 25.0654, -2.94524, -1.2684, -1.11937, -0.101427, 0.00838994, 0.0166923, -0.994668, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.069670] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11333] 1722290396069519, 25.0681, -2.94524, -1.2684, -1.11937, -0.101427, 0.00838994, 0.0166923, -0.994668, -0.936877, 0.403074, 0.0230921, -0.0372171, 0.0397462, 0.056839, 
[2024-07-29 17:59:56.072261] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11334] 1722290396072151, 25.0708, -2.94524, -1.2684, -1.11937, -0.101427, 0.00838994, 0.0166923, -0.994668, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.074908] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11335] 1722290396074787, 25.0734, -2.95479, -1.26424, -1.11882, -0.101851, 0.00810894, 0.0165405, -0.994629, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.077484] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11337] 1722290396077367, 25.076, -2.95479, -1.26424, -1.11882, -0.101851, 0.00810894, 0.0165405, -0.994629, -0.954419, 0.4158, 0.0552041, 0, -0.057653, 0.086236, 
[2024-07-29 17:59:56.082479] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11338] 1722290396082363, 25.081, -2.95479, -1.26424, -1.11882, -0.101851, 0.00810894, 0.0165405, -0.994629, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.085552] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11339] 1722290396085431, 25.084, -2.96421, -1.26004, -1.11834, -0.102655, 0.00831099, 0.0159475, -0.994555, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.087868] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11341] 1722290396087749, 25.0863, -2.96421, -1.26004, -1.11834, -0.102655, 0.00831099, 0.0159475, -0.994555, -0.942452, 0.420569, 0.0473691, -0.123715, 0, 0.162244, 
[2024-07-29 17:59:56.090151] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11342] 1722290396090038, 25.0886, -2.96421, -1.26004, -1.11834, -0.102655, 0.00831099, 0.0159475, -0.994555, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.092884] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11343] 1722290396092776, 25.0914, -2.96421, -1.26004, -1.11834, -0.102655, 0.00831099, 0.0159475, -0.994555, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.095522] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11344] 1722290396095407, 25.094, -2.97366, -1.2559, -1.11785, -0.103359, 0.00842736, 0.0155854, -0.994486, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.098878] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11346] 1722290396098754, 25.0974, -2.97366, -1.2559, -1.11785, -0.103359, 0.00842736, 0.0155854, -0.994486, -0.945042, 0.413837, 0.0491641, -0.0758648, 0, 0.142026, 
[2024-07-29 17:59:56.101361] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11347] 1722290396101245, 25.0998, -2.97366, -1.2559, -1.11785, -0.103359, 0.00842736, 0.0155854, -0.994486, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.104202] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11348] 1722290396104082, 25.1027, -2.97366, -1.2559, -1.11785, -0.103359, 0.00842736, 0.0155854, -0.994486, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.106791] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11350] 1722290396106716, 25.1053, -2.98297, -1.25176, -1.11745, -0.103961, 0.0085002, 0.0152615, -0.994428, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.109492] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11351] 1722290396109374, 25.108, -2.98297, -1.25176, -1.11745, -0.103961, 0.0085002, 0.0152615, -0.994428, -0.930479, 0.414052, 0.0405005, -0.0671625, 0, 0.121522, 
[2024-07-29 17:59:56.111896] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11352] 1722290396111770, 25.1104, -2.98297, -1.25176, -1.11745, -0.103961, 0.0085002, 0.0152615, -0.994428, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.115155] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11353] 1722290396115033, 25.1136, -2.99209, -1.24763, -1.11706, -0.1044, 0.0084297, 0.0151863, -0.994384, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.117359] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11355] 1722290396117281, 25.1159, -2.99209, -1.24763, -1.11706, -0.1044, 0.0084297, 0.0151863, -0.994384, -0.912063, 0.412447, 0.0388771, 0, 0, 0.0885725, 
[2024-07-29 17:59:56.119893] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11356] 1722290396119775, 25.1184, -2.99209, -1.24763, -1.11706, -0.1044, 0.0084297, 0.0151863, -0.994384, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.122409] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11357] 1722290396122302, 25.1209, -2.99209, -1.24763, -1.11706, -0.1044, 0.0084297, 0.0151863, -0.994384, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.125139] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11358] 1722290396125016, 25.1236, -3.00109, -1.24348, -1.11658, -0.105022, 0.00815142, 0.0148907, -0.994325, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.127932] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11360] 1722290396127814, 25.1264, -3.00109, -1.24348, -1.11658, -0.105022, 0.00815142, 0.0148907, -0.994325, -0.900433, 0.415463, 0.0482072, -0.0542164, -0.0597678, 0.126433, 
[2024-07-29 17:59:56.130793] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11361] 1722290396130665, 25.1293, -3.00109, -1.24348, -1.11658, -0.105022, 0.00815142, 0.0148907, -0.994325, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.133696] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11362] 1722290396133578, 25.1322, -3.00109, -1.24348, -1.11658, -0.105022, 0.00815142, 0.0148907, -0.994325, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.136230] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11363] 1722290396136141, 25.1347, -3.01019, -1.2392, -1.11614, -0.106048, 0.00788549, 0.0144843, -0.994224, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.139119] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11365] 1722290396139000, 25.1376, -3.01019, -1.2392, -1.11614, -0.106048, 0.00788549, 0.0144843, -0.994224, -0.910304, 0.427828, 0.0437512, -0.0772238, -0.0586184, 0.207734, 
[2024-07-29 17:59:56.141552] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11366] 1722290396141440, 25.14, -3.01019, -1.2392, -1.11614, -0.106048, 0.00788549, 0.0144843, -0.994224, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.145876] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11367] 1722290396145789, 25.1444, -3.01019, -1.2392, -1.11614, -0.106048, 0.00788549, 0.0144843, -0.994224, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.148379] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11369] 1722290396148261, 25.1469, -3.0193, -1.23491, -1.11559, -0.107191, 0.00764451, 0.0142274, -0.994107, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.151084] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11370] 1722290396150967, 25.1496, -3.0193, -1.23491, -1.11559, -0.107191, 0.00764451, 0.0142274, -0.994107, -0.910676, 0.429166, 0.0544812, -0.048089, -0.0503007, 0.230932, 
[2024-07-29 17:59:56.153540] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11371] 1722290396153433, 25.152, -3.0193, -1.23491, -1.11559, -0.107191, 0.00764451, 0.0142274, -0.994107, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.156211] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11372] 1722290396156110, 25.1547, -3.02808, -1.23077, -1.11529, -0.108092, 0.00809941, 0.0140305, -0.994009, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.158857] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11374] 1722290396158740, 25.1573, -3.02808, -1.23077, -1.11529, -0.108092, 0.00809941, 0.0140305, -0.994009, -0.877717, 0.413958, 0.0306121, -0.0506401, 0.0886071, 0.180697, 
[2024-07-29 17:59:56.161431] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11375] 1722290396161320, 25.1599, -3.02808, -1.23077, -1.11529, -0.108092, 0.00809941, 0.0140305, -0.994009, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.164292] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11376] 1722290396164170, 25.1628, -3.02808, -1.23077, -1.11529, -0.108092, 0.00809941, 0.0140305, -0.994009, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.166784] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11377] 1722290396166694, 25.1653, -3.03702, -1.22642, -1.11465, -0.109542, 0.00738025, 0.0136124, -0.993861, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.169489] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11379] 1722290396169373, 25.168, -3.03702, -1.22642, -1.11465, -0.109542, 0.00738025, 0.0136124, -0.993861, -0.89394, 0.435031, 0.0635738, -0.0702143, -0.148306, 0.294042, 
[2024-07-29 17:59:56.171794] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11380] 1722290396171683, 25.1703, -3.03702, -1.22642, -1.11465, -0.109542, 0.00738025, 0.0136124, -0.993861, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.176168] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11381] 1722290396176065, 25.1747, -3.04591, -1.22208, -1.11399, -0.110729, 0.00681857, 0.0130434, -0.993742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.178864] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11383] 1722290396178747, 25.1773, -3.04591, -1.22208, -1.11399, -0.110729, 0.00681857, 0.0130434, -0.993742, -0.889603, 0.434204, 0.0657997, -0.10283, -0.121195, 0.241041, 
[2024-07-29 17:59:56.181425] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11384] 1722290396181315, 25.1799, -3.04591, -1.22208, -1.11399, -0.110729, 0.00681857, 0.0130434, -0.993742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.183909] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11385] 1722290396183800, 25.1824, -3.04591, -1.22208, -1.11399, -0.110729, 0.00681857, 0.0130434, -0.993742, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.186567] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11386] 1722290396186449, 25.185, -3.05461, -1.21788, -1.11344, -0.111501, 0.00674522, 0.0126771, -0.993661, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.189109] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11388] 1722290396188991, 25.1876, -3.05461, -1.21788, -1.11344, -0.111501, 0.00674522, 0.0126771, -0.993661, -0.870029, 0.419648, 0.0553535, -0.0724554, 0, 0.155973, 
[2024-07-29 17:59:56.192366] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11389] 1722290396192246, 25.1908, -3.05461, -1.21788, -1.11344, -0.111501, 0.00674522, 0.0126771, -0.993661, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.195158] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11390] 1722290396195039, 25.1936, -3.06325, -1.21373, -1.11296, -0.112172, 0.00642624, 0.0125717, -0.993589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.199480] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11392] 1722290396199362, 25.198, -3.06325, -1.21373, -1.11296, -0.112172, 0.00642624, 0.0125717, -0.993589, -0.863639, 0.41535, 0.0485405, 0, -0.0641549, 0.135827, 
[2024-07-29 17:59:56.200279] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11393] 1722290396200177, 25.1988, -3.06325, -1.21373, -1.11296, -0.112172, 0.00642624, 0.0125717, -0.993589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.202929] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11394] 1722290396202815, 25.2014, -3.06325, -1.21373, -1.11296, -0.112172, 0.00642624, 0.0125717, -0.993589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.205526] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11395] 1722290396205406, 25.204, -3.07204, -1.20935, -1.11229, -0.113897, 0.00637683, 0.0116415, -0.993404, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.208603] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11397] 1722290396208488, 25.2071, -3.07204, -1.20935, -1.11229, -0.113897, 0.00637683, 0.0116415, -0.993404, -0.878572, 0.438259, 0.0665764, -0.186443, 0, 0.348926, 
[2024-07-29 17:59:56.211118] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11398] 1722290396211003, 25.2096, -3.07204, -1.20935, -1.11229, -0.113897, 0.00637683, 0.0116415, -0.993404, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.213676] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11399] 1722290396213565, 25.2122, -3.07204, -1.20935, -1.11229, -0.113897, 0.00637683, 0.0116415, -0.993404, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.216336] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11400] 1722290396216180, 25.2148, -3.08061, -1.20505, -1.1118, -0.115172, 0.00606437, 0.0112704, -0.993263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.218979] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11402] 1722290396218863, 25.2175, -3.08061, -1.20505, -1.1118, -0.115172, 0.00606437, 0.0112704, -0.993263, -0.857579, 0.429853, 0.0493202, -0.0685453, -0.0678397, 0.257707, 
[2024-07-29 17:59:56.221430] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11403] 1722290396221318, 25.2199, -3.08061, -1.20505, -1.1118, -0.115172, 0.00606437, 0.0112704, -0.993263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.224470] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11404] 1722290396224345, 25.2229, -3.08061, -1.20505, -1.1118, -0.115172, 0.00606437, 0.0112704, -0.993263, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.226945] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11406] 1722290396226889, 25.2255, -3.08906, -1.20079, -1.11124, -0.116612, 0.00535111, 0.01106, -0.993102, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.229745] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11407] 1722290396229599, 25.2282, -3.08906, -1.20079, -1.11124, -0.116612, 0.00535111, 0.01106, -0.993102, -0.844677, 0.425419, 0.0552793, 0, -0.14354, 0.291419, 
[2024-07-29 17:59:56.232054] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11408] 1722290396231944, 25.2305, -3.08906, -1.20079, -1.11124, -0.116612, 0.00535111, 0.01106, -0.993102, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.234619] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11409] 1722290396234494, 25.2331, -3.09759, -1.19643, -1.11076, -0.118065, 0.00503016, 0.0103382, -0.992939, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.237639] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11411] 1722290396237509, 25.2361, -3.09759, -1.19643, -1.11076, -0.118065, 0.00503016, 0.0103382, -0.992939, -0.853548, 0.435859, 0.0488381, -0.137734, -0.077746, 0.294185, 
[2024-07-29 17:59:56.240215] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11412] 1722290396240096, 25.2387, -3.09759, -1.19643, -1.11076, -0.118065, 0.00503016, 0.0103382, -0.992939, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.243143] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11413] 1722290396243025, 25.2416, -3.09759, -1.19643, -1.11076, -0.118065, 0.00503016, 0.0103382, -0.992939, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.245866] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11414] 1722290396245770, 25.2444, -3.1061, -1.19205, -1.11019, -0.119582, 0.00434757, 0.00951783, -0.992769, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.248299] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11416] 1722290396248181, 25.2468, -3.1061, -1.19205, -1.11019, -0.119582, 0.00434757, 0.00951783, -0.992769, -0.850416, 0.438081, 0.056854, -0.148487, -0.152194, 0.307608, 
[2024-07-29 17:59:56.250550] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11417] 1722290396250438, 25.249, -3.1061, -1.19205, -1.11019, -0.119582, 0.00434757, 0.00951783, -0.992769, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.253169] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11418] 1722290396253060, 25.2517, -3.1061, -1.19205, -1.11019, -0.119582, 0.00434757, 0.00951783, -0.992769, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.256229] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11419] 1722290396256140, 25.2547, -3.11439, -1.1878, -1.10977, -0.120894, 0.0041402, 0.0089817, -0.992616, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.258930] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11421] 1722290396258813, 25.2574, -3.11439, -1.1878, -1.10977, -0.120894, 0.0041402, 0.0089817, -0.992616, -0.829185, 0.424921, 0.0417275, -0.102901, -0.0517703, 0.265074, 
[2024-07-29 17:59:56.261309] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11422] 1722290396261200, 25.2598, -3.11439, -1.1878, -1.10977, -0.120894, 0.0041402, 0.0089817, -0.992616, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.263940] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11423] 1722290396263824, 25.2624, -3.11439, -1.1878, -1.10977, -0.120894, 0.0041402, 0.0089817, -0.992616, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.266528] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11424] 1722290396266437, 25.265, -3.12282, -1.18346, -1.1093, -0.122493, 0.004098, 0.00832704, -0.992426, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.269115] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11426] 1722290396268993, 25.2676, -3.12282, -1.18346, -1.1093, -0.122493, 0.004098, 0.00832704, -0.992426, -0.842815, 0.434126, 0.0470468, -0.130582, 0, 0.323009, 
[2024-07-29 17:59:56.272485] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11427] 1722290396272370, 25.271, -3.12282, -1.18346, -1.1093, -0.122493, 0.004098, 0.00832704, -0.992426, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.275161] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11428] 1722290396275043, 25.2736, -3.13125, -1.17911, -1.10872, -0.124105, 0.00374992, 0.00753928, -0.992233, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.277885] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11430] 1722290396277758, 25.2764, -3.13125, -1.17911, -1.10872, -0.124105, 0.00374992, 0.00753928, -0.992233, -0.843318, 0.434915, 0.0577402, -0.149369, -0.0861058, 0.32599, 
[2024-07-29 17:59:56.280180] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11431] 1722290396280068, 25.2787, -3.13125, -1.17911, -1.10872, -0.124105, 0.00374992, 0.00753928, -0.992233, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.282891] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11432] 1722290396282784, 25.2814, -3.13125, -1.17911, -1.10872, -0.124105, 0.00374992, 0.00753928, -0.992233, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.285575] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11433] 1722290396285457, 25.2841, -3.13946, -1.17485, -1.1083, -0.125495, 0.00327706, 0.0068296, -0.992065, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.291298] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11435] 1722290396291180, 25.2898, -3.13946, -1.17485, -1.1083, -0.125495, 0.00327706, 0.0068296, -0.992065, -0.82049, 0.426062, 0.0424904, -0.130272, -0.109666, 0.281429, 
[2024-07-29 17:59:56.292771] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11436] 1722290396292660, 25.2913, -3.13946, -1.17485, -1.1083, -0.125495, 0.00327706, 0.0068296, -0.992065, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.295406] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11437] 1722290396295288, 25.2939, -3.14759, -1.1705, -1.10793, -0.126941, 0.00268158, 0.00627619, -0.991887, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.298101] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11439] 1722290396297983, 25.2966, -3.14759, -1.1705, -1.10793, -0.126941, 0.00268158, 0.00627619, -0.991887, -0.813177, 0.435787, 0.0366355, -0.0958681, -0.130326, 0.292587, 
[2024-07-29 17:59:56.301612] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11440] 1722290396301495, 25.3001, -3.14759, -1.1705, -1.10793, -0.126941, 0.00268158, 0.00627619, -0.991887, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.304300] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11441] 1722290396304183, 25.3028, -3.14759, -1.1705, -1.10793, -0.126941, 0.00268158, 0.00627619, -0.991887, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.306869] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11442] 1722290396306779, 25.3054, -3.15562, -1.16614, -1.10758, -0.128696, 0.00232951, 0.00579909, -0.991664, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.309605] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11444] 1722290396309486, 25.3081, -3.15562, -1.16614, -1.10758, -0.128696, 0.00232951, 0.00579909, -0.991664, -0.803619, 0.435997, 0.0351784, -0.0868082, -0.0800254, 0.354409, 
[2024-07-29 17:59:56.313234] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11445] 1722290396313120, 25.3117, -3.15562, -1.16614, -1.10758, -0.128696, 0.00232951, 0.00579909, -0.991664, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.314743] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11446] 1722290396314621, 25.3132, -3.16357, -1.16179, -1.10727, -0.130478, 0.00157496, 0.00565968, -0.991434, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.317476] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11448] 1722290396317394, 25.316, -3.16357, -1.16179, -1.10727, -0.130478, 0.00157496, 0.00565968, -0.991434, -0.794688, 0.435037, 0.0309561, 0, -0.151298, 0.360203, 
[2024-07-29 17:59:56.320255] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11449] 1722290396320139, 25.3187, -3.16357, -1.16179, -1.10727, -0.130478, 0.00157496, 0.00565968, -0.991434, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.322674] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11450] 1722290396322565, 25.3212, -3.16357, -1.16179, -1.10727, -0.130478, 0.00157496, 0.00565968, -0.991434, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.325263] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11451] 1722290396325147, 25.3237, -3.17157, -1.15733, -1.10686, -0.13228, 0.000958857, 0.00552907, -0.991197, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.328053] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11453] 1722290396327937, 25.3265, -3.17157, -1.15733, -1.10686, -0.13228, 0.000958857, 0.00552907, -0.991197, -0.80021, 0.445564, 0.040893, 0, -0.123627, 0.364351, 
[2024-07-29 17:59:56.330423] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11454] 1722290396330313, 25.3289, -3.17157, -1.15733, -1.10686, -0.13228, 0.000958857, 0.00552907, -0.991197, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:59:56.333151] [0x0000007fb8d679a0] [MocapTag] [0x0000129a] [11455] 1722290396333033, 25.3316, -3.17157, -1.15733, -1.10686, -0.13228, 0.000958857, 0.00552907, -0.991197, 0, 0, 0, 0, 0, 0, 
