[2024-07-29 16:38:17.521588] [0x0000007f8657f7c0] [MocapTag] [0x0000262e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:38:21.720562] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1854] 1722285501720446, 4.24253, 0.0813219, -0.141011, -0.304118, -0.999929, -0.00379244, -0.00574798, -0.00975973, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.724396] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1855] 1722285501724285, 4.24637, 0.0813379, -0.140915, -0.304233, -0.999924, -0.00408959, -0.00594826, -0.010043, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.727307] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1856] 1722285501727179, 4.24926, 0.0813379, -0.140915, -0.304233, -0.999924, -0.00408959, -0.00594826, -0.010043, 0, 0.00962767, -0.0115244, 0.0586987, -0.040861, -0.0561662, 
[2024-07-29 16:38:21.730822] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1858] 1722285501730707, 4.25279, 0.0813379, -0.140915, -0.304233, -0.999924, -0.00408959, -0.00594826, -0.010043, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.733123] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1859] 1722285501733016, 4.2551, 0.0813405, -0.140922, -0.304248, -0.999923, -0.00410238, -0.00601595, -0.0100848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.735572] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1860] 1722285501735450, 4.25753, 0.0813405, -0.140922, -0.304248, -0.999923, -0.00410238, -0.00601595, -0.0100848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.740948] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1862] 1722285501740828, 4.26291, 0.0813405, -0.140922, -0.304248, -0.999923, -0.00410238, -0.00601595, -0.0100848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.743572] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1863] 1722285501743458, 4.26554, 0.0813527, -0.140914, -0.304263, -0.999923, -0.00410843, -0.00596529, -0.0100849, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.746372] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1864] 1722285501746261, 4.26835, 0.0813527, -0.140914, -0.304263, -0.999923, -0.00410843, -0.00596529, -0.0100849, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.748933] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1866] 1722285501748808, 4.27089, 0.0813527, -0.140914, -0.304263, -0.999923, -0.00410843, -0.00596529, -0.0100849, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.751428] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1867] 1722285501751313, 4.2734, 0.0813527, -0.140914, -0.304263, -0.999923, -0.00410843, -0.00596529, -0.0100849, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.755602] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1868] 1722285501755491, 4.27758, 0.0813385, -0.140906, -0.304285, -0.999923, -0.00413477, -0.00598672, -0.0100584, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.758588] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1870] 1722285501758472, 4.28056, 0.0813385, -0.140906, -0.304285, -0.999923, -0.00413477, -0.00598672, -0.0100584, 0, 0, -0.0022896, 0, 0, 0, 
[2024-07-29 16:38:21.761153] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1871] 1722285501761042, 4.28313, 0.0813385, -0.140906, -0.304285, -0.999923, -0.00413477, -0.00598672, -0.0100584, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.764193] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1872] 1722285501764079, 4.28616, 0.0813458, -0.140916, -0.30427, -0.999922, -0.00413186, -0.00603808, -0.0101142, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.766486] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1873] 1722285501766372, 4.28846, 0.0813458, -0.140916, -0.30427, -0.999922, -0.00413186, -0.00603808, -0.0101142, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.771327] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1875] 1722285501771213, 4.2933, 0.0813458, -0.140916, -0.30427, -0.999922, -0.00413186, -0.00603808, -0.0101142, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.773876] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1876] 1722285501773767, 4.29585, 0.0813483, -0.140886, -0.304202, -0.99992, -0.00441276, -0.00604776, -0.0101753, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.777031] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1877] 1722285501776919, 4.299, 0.0813483, -0.140886, -0.304202, -0.99992, -0.00441276, -0.00604776, -0.0101753, 0, 0.00299601, 0.00673153, 0.056076, 0, 0, 
[2024-07-29 16:38:21.779393] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1879] 1722285501779279, 4.30136, 0.0813483, -0.140886, -0.304202, -0.99992, -0.00441276, -0.00604776, -0.0101753, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.781892] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1880] 1722285501781781, 4.30387, 0.0813355, -0.140896, -0.304214, -0.999921, -0.00432161, -0.00608108, -0.0101264, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.784637] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1881] 1722285501784525, 4.30661, 0.0813355, -0.140896, -0.304214, -0.999921, -0.00432161, -0.00608108, -0.0101264, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.788099] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1883] 1722285501788013, 4.3101, 0.0813355, -0.140896, -0.304214, -0.999921, -0.00432161, -0.00608108, -0.0101264, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.790984] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1884] 1722285501790871, 4.31296, 0.0813355, -0.140896, -0.304214, -0.999921, -0.00432161, -0.00608108, -0.0101264, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.793492] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1885] 1722285501793375, 4.31546, 0.081347, -0.1409, -0.304235, -0.999922, -0.00417753, -0.00601601, -0.0101137, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.796144] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1886] 1722285501796032, 4.31812, 0.081347, -0.1409, -0.304235, -0.999922, -0.00417753, -0.00601601, -0.0101137, 0, 0, -0.00205662, 0, 0, 0, 
[2024-07-29 16:38:21.798761] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1888] 1722285501798638, 4.32072, 0.081347, -0.1409, -0.304235, -0.999922, -0.00417753, -0.00601601, -0.0101137, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.803044] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1889] 1722285501802928, 4.32501, 0.081347, -0.1409, -0.304235, -0.999922, -0.00417753, -0.00601601, -0.0101137, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.805495] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1890] 1722285501805384, 4.32747, 0.0813516, -0.140882, -0.304227, -0.999923, -0.00422402, -0.00589886, -0.0100852, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.808466] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1892] 1722285501808340, 4.33042, 0.0813516, -0.140882, -0.304227, -0.999923, -0.00422402, -0.00589886, -0.0100852, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.811233] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1893] 1722285501811118, 4.3332, 0.0813516, -0.140882, -0.304227, -0.999923, -0.00422402, -0.00589886, -0.0100852, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.814080] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1894] 1722285501813963, 4.33605, 0.0813439, -0.140891, -0.304227, -0.999921, -0.00435361, -0.00605982, -0.0101183, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.816524] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1895] 1722285501816415, 4.3385, 0.0813439, -0.140891, -0.304227, -0.999921, -0.00435361, -0.00605982, -0.0101183, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.820238] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1897] 1722285501820124, 4.34221, 0.0813439, -0.140891, -0.304227, -0.999921, -0.00435361, -0.00605982, -0.0101183, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.822687] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1898] 1722285501822573, 4.34466, 0.0813708, -0.140897, -0.304229, -0.999921, -0.00433035, -0.00615964, -0.0100567, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.825855] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1899] 1722285501825740, 4.34783, 0.0813708, -0.140897, -0.304229, -0.999921, -0.00433035, -0.00615964, -0.0100567, 0.00268805, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.828449] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1901] 1722285501828335, 4.35042, 0.0813708, -0.140897, -0.304229, -0.999921, -0.00433035, -0.00615964, -0.0100567, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.831074] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1902] 1722285501830959, 4.35304, 0.0813708, -0.140897, -0.304229, -0.999921, -0.00433035, -0.00615964, -0.0100567, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.835147] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1903] 1722285501835037, 4.35712, 0.0813829, -0.140838, -0.304272, -0.999921, -0.00422888, -0.00599986, -0.0102433, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.838072] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1905] 1722285501837995, 4.36008, 0.0813829, -0.140838, -0.304272, -0.999921, -0.00422888, -0.00599986, -0.0102433, 0, 0.00593356, -0.0042482, 0, 0, -0.0375861, 
[2024-07-29 16:38:21.840833] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1906] 1722285501840719, 4.3628, 0.0813829, -0.140838, -0.304272, -0.999921, -0.00422888, -0.00599986, -0.0102433, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.843365] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1907] 1722285501843218, 4.3653, 0.0814018, -0.140736, -0.304413, -0.999914, -0.00442833, -0.00629537, -0.0105882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.846151] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1908] 1722285501846040, 4.36813, 0.0814018, -0.140736, -0.304413, -0.999914, -0.00442833, -0.00629537, -0.0105882, 0, 0.0101795, -0.0141312, 0.0388622, -0.0598089, -0.0684856, 
[2024-07-29 16:38:21.848896] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1910] 1722285501848775, 4.37086, 0.0814018, -0.140736, -0.304413, -0.999914, -0.00442833, -0.00629537, -0.0105882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.852031] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1911] 1722285501851919, 4.374, 0.0814018, -0.140736, -0.304413, -0.999914, -0.00442833, -0.00629537, -0.0105882, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.854490] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1912] 1722285501854380, 4.37646, 0.0814082, -0.140793, -0.304317, -0.999917, -0.00441427, -0.00626455, -0.0103854, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.857442] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1913] 1722285501857326, 4.37941, 0.0814082, -0.140793, -0.304317, -0.999917, -0.00441427, -0.00626455, -0.0103854, 0, -0.0056477, 0.00959487, 0, 0, 0.0405163, 
[2024-07-29 16:38:21.860370] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1915] 1722285501860253, 4.38234, 0.0814082, -0.140793, -0.304317, -0.999917, -0.00441427, -0.00626455, -0.0103854, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.862822] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1916] 1722285501862701, 4.38479, 0.0814029, -0.140794, -0.30434, -0.999917, -0.00434442, -0.00620904, -0.0103764, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.867319] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1917] 1722285501867231, 4.38932, 0.0814029, -0.140794, -0.30434, -0.999917, -0.00434442, -0.00620904, -0.0103764, 0, 0, -0.00228488, 0, 0, 0, 
[2024-07-29 16:38:21.870145] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1919] 1722285501869985, 4.39207, 0.0814029, -0.140794, -0.30434, -0.999917, -0.00434442, -0.00620904, -0.0103764, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.872680] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1920] 1722285501872567, 4.39465, 0.0814399, -0.141686, -0.303491, -0.999965, -0.00302084, -0.00299197, -0.00723356, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.875407] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1921] 1722285501875294, 4.39738, 0.0814399, -0.141686, -0.303491, -0.999965, -0.00302084, -0.00299197, -0.00723356, 0.00369637, -0.0891862, 0.0848897, -0.256181, 0.648007, 0.62509, 
[2024-07-29 16:38:21.878196] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1923] 1722285501878115, 4.4002, 0.0814399, -0.141686, -0.303491, -0.999965, -0.00302084, -0.00299197, -0.00723356, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.880959] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1924] 1722285501880845, 4.40293, 0.0814399, -0.141686, -0.303491, -0.999965, -0.00302084, -0.00299197, -0.00723356, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.885355] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1925] 1722285501885241, 4.40733, 0.0814826, -0.141507, -0.303456, -0.999963, -0.00213432, -0.00307418, -0.00769213, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.888219] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1927] 1722285501888119, 4.4102, 0.0814826, -0.141507, -0.303456, -0.999963, -0.00213432, -0.00307418, -0.00769213, 0.00426984, 0.0179055, 0.00349337, -0.177693, 0, -0.0922184, 
[2024-07-29 16:38:21.891044] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1928] 1722285501890922, 4.41301, 0.0814826, -0.141507, -0.303456, -0.999963, -0.00213432, -0.00307418, -0.00769213, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.893883] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1929] 1722285501893768, 4.41585, 0.0814883, -0.14147, -0.303484, -0.999962, -0.00225275, -0.00313462, -0.0077644, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.896636] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1930] 1722285501896526, 4.41861, 0.0814883, -0.14147, -0.303484, -0.999962, -0.00225275, -0.00313462, -0.0077644, 0, 0.00370633, -0.00276777, 0, 0, 0, 
[2024-07-29 16:38:21.900420] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1932] 1722285501900305, 4.42239, 0.0814883, -0.14147, -0.303484, -0.999962, -0.00225275, -0.00313462, -0.0077644, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.902770] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1933] 1722285501902658, 4.42474, 0.0814847, -0.141392, -0.303602, -0.999958, -0.0024507, -0.003543, -0.00808929, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.905724] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1934] 1722285501905609, 4.42769, 0.0814847, -0.141392, -0.303602, -0.999958, -0.0024507, -0.003543, -0.00808929, 0, 0.00783889, -0.011777, 0.038743, -0.0821399, -0.0646637, 
[2024-07-29 16:38:21.908703] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1936] 1722285501908581, 4.43067, 0.0814847, -0.141392, -0.303602, -0.999958, -0.0024507, -0.003543, -0.00808929, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.911061] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1937] 1722285501910947, 4.43303, 0.0814847, -0.141392, -0.303602, -0.999958, -0.0024507, -0.003543, -0.00808929, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.915692] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1938] 1722285501915578, 4.43766, 0.081494, -0.14136, -0.303614, -0.999957, -0.00260788, -0.00357443, -0.00814892, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.918639] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1940] 1722285501918558, 4.44064, 0.081494, -0.14136, -0.303614, -0.999957, -0.00260788, -0.00357443, -0.00814892, 0, 0.00319327, 0, 0, 0, 0, 
[2024-07-29 16:38:21.921576] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1941] 1722285501921461, 4.44355, 0.081494, -0.14136, -0.303614, -0.999957, -0.00260788, -0.00357443, -0.00814892, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.924031] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1942] 1722285501923920, 4.44601, 0.0814865, -0.141359, -0.30362, -0.999957, -0.00261453, -0.00352647, -0.00816374, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.927031] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1943] 1722285501926894, 4.44898, 0.0814865, -0.141359, -0.30362, -0.999957, -0.00261453, -0.00352647, -0.00816374, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.931697] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1945] 1722285501931583, 4.45367, 0.0814865, -0.141359, -0.30362, -0.999957, -0.00261453, -0.00352647, -0.00816374, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.934328] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1946] 1722285501934216, 4.4563, 0.0814768, -0.141365, -0.303638, -0.999957, -0.00253601, -0.00357488, -0.00814348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.937078] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1947] 1722285501936964, 4.45905, 0.0814768, -0.141365, -0.303638, -0.999957, -0.00253601, -0.00357488, -0.00814348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.939783] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1949] 1722285501939667, 4.46175, 0.0814768, -0.141365, -0.303638, -0.999957, -0.00253601, -0.00357488, -0.00814348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.942513] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1950] 1722285501942301, 4.46439, 0.0814908, -0.141364, -0.303649, -0.999957, -0.00260526, -0.00354126, -0.00811113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.947419] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1951] 1722285501947332, 4.46942, 0.0814908, -0.141364, -0.303649, -0.999957, -0.00260526, -0.00354126, -0.00811113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.950272] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1953] 1722285501950145, 4.47223, 0.0814908, -0.141364, -0.303649, -0.999957, -0.00260526, -0.00354126, -0.00811113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.952676] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1954] 1722285501952561, 4.47465, 0.0814845, -0.141361, -0.303671, -0.999957, -0.00259217, -0.00357465, -0.00813214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.955504] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1955] 1722285501955389, 4.47747, 0.0814845, -0.141361, -0.303671, -0.999957, -0.00259217, -0.00357465, -0.00813214, 0, 0, -0.0021318, 0, 0, 0, 
[2024-07-29 16:38:21.958267] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1957] 1722285501958160, 4.48025, 0.0814845, -0.141361, -0.303671, -0.999957, -0.00259217, -0.00357465, -0.00813214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.962689] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1958] 1722285501962572, 4.48466, 0.0814845, -0.141361, -0.303671, -0.999957, -0.00259217, -0.00357465, -0.00813214, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.965287] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1959] 1722285501965174, 4.48726, 0.0814765, -0.141362, -0.303661, -0.999956, -0.00259336, -0.00365816, -0.00819672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.968148] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1961] 1722285501968072, 4.49016, 0.0814765, -0.141362, -0.303661, -0.999956, -0.00259336, -0.00365816, -0.00819672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.970948] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1962] 1722285501970827, 4.49291, 0.0814765, -0.141362, -0.303661, -0.999956, -0.00259336, -0.00365816, -0.00819672, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.973492] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1963] 1722285501973320, 4.4954, 0.0814824, -0.141365, -0.303605, -0.999957, -0.00261524, -0.00353335, -0.0081291, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.978174] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1965] 1722285501978089, 4.50017, 0.0814824, -0.141365, -0.303605, -0.999957, -0.00261524, -0.00353335, -0.0081291, 0, 0, 0.0055912, 0, 0, 0, 
[2024-07-29 16:38:21.981022] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1966] 1722285501980908, 4.50299, 0.0814824, -0.141365, -0.303605, -0.999957, -0.00261524, -0.00353335, -0.0081291, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.983416] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1967] 1722285501983277, 4.50536, 0.0814868, -0.141385, -0.303586, -0.999958, -0.00258623, -0.00345383, -0.00808818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.986258] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1968] 1722285501986149, 4.50823, 0.0814868, -0.141385, -0.303586, -0.999958, -0.00258623, -0.00345383, -0.00808818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.988757] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1970] 1722285501988639, 4.51072, 0.0814868, -0.141385, -0.303586, -0.999958, -0.00258623, -0.00345383, -0.00808818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.995833] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1971] 1722285501995699, 4.51778, 0.0814868, -0.141385, -0.303586, -0.999958, -0.00258623, -0.00345383, -0.00808818, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.996426] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1972] 1722285501996338, 4.51842, 0.0814234, -0.141686, -0.303479, -0.999965, -0.00306223, -0.00295549, -0.00719052, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:21.998861] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1974] 1722285501998745, 4.52083, 0.0814234, -0.141686, -0.303479, -0.999965, -0.00306223, -0.00295549, -0.00719052, -0.00633984, -0.0301447, 0.0106493, 0.0965357, 0.0994408, 0.179571, 
[2024-07-29 16:38:22.001596] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1975] 1722285502001477, 4.52356, 0.0814234, -0.141686, -0.303479, -0.999965, -0.00306223, -0.00295549, -0.00719052, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:22.004015] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1976] 1722285502003903, 4.52599, 0.0814662, -0.141374, -0.303683, -0.999958, -0.00262158, -0.00358513, -0.00804269, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:22.008457] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1978] 1722285502008338, 4.53042, 0.0814662, -0.141374, -0.303683, -0.999958, -0.00262158, -0.00358513, -0.00804269, 0.0042835, 0.0311914, -0.0203321, -0.0896454, -0.125735, -0.170382, 
[2024-07-29 16:38:22.011383] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1979] 1722285502011267, 4.53335, 0.0814662, -0.141374, -0.303683, -0.999958, -0.00262158, -0.00358513, -0.00804269, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:22.013827] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1980] 1722285502013709, 4.53579, 0.0814722, -0.141373, -0.303717, -0.999956, -0.00264878, -0.00365347, -0.00817255, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:22.016637] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1981] 1722285502016526, 4.53861, 0.0814722, -0.141373, -0.303717, -0.999956, -0.00264878, -0.00365347, -0.00817255, 0, 0, -0.00345223, 0, 0, 0, 
[2024-07-29 16:38:22.019381] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1983] 1722285502019260, 4.54134, 0.0814722, -0.141373, -0.303717, -0.999956, -0.00264878, -0.00365347, -0.00817255, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:22.021963] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1984] 1722285502021837, 4.54392, 0.0814883, -0.141375, -0.303678, -0.999957, -0.00253218, -0.00355842, -0.00819375, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:38:22.025598] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1985] 1722285502025480, 4.54756, 0.0814883, -0.141375, -0.303678, -0.999957, -0.00253218, -0.00355842, -0.00819375, 0, 0, 0.00390995, 0, 0, 0, 
[2024-07-29 16:38:22.027986] [0x0000007f7dffa9a0] [MocapTag] [0x0000262e] [1987] 1722285502027926, 4.55001, 0.0814883, -0.141375, -0.303678, -0.999957, -0.00253218, -0.00355842, -0.00819375, 0, 0, 0, 0, 0, 0, 
