[2024-07-29 17:45:59.163113] [0x0000007faf9c07c0] [MocapTag] [0x00008ceb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:46:11.091987] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5295] 1722289571091870, 11.9711, 0.0608352, -0.204603, -0.369327, -0.970727, -0.00637454, -0.00744593, -0.239985, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.097725] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5297] 1722289571097608, 11.9768, 0.0608352, -0.204603, -0.369327, -0.970727, -0.00637454, -0.00744593, -0.239985, 0.0582099, -0.122811, -0.146405, 0.472546, -0.293784, -0.593638, 
[2024-07-29 17:46:11.099769] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5298] 1722289571099652, 11.9789, 0.0608352, -0.204603, -0.369327, -0.970727, -0.00637454, -0.00744593, -0.239985, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.102397] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5299] 1722289571102280, 11.9815, 0.0615163, -0.205848, -0.37064, -0.969986, -0.00867919, -0.00825625, -0.242864, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.105159] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5301] 1722289571105034, 11.9842, 0.0615163, -0.205848, -0.37064, -0.969986, -0.00867919, -0.00825625, -0.242864, 0.0681083, -0.124439, -0.131307, 0.402665, -0.271758, -0.58926, 
[2024-07-29 17:46:11.107591] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5302] 1722289571107476, 11.9867, 0.0615163, -0.205848, -0.37064, -0.969986, -0.00867919, -0.00825625, -0.242864, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.110156] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5303] 1722289571110046, 11.9892, 0.0615163, -0.205848, -0.37064, -0.969986, -0.00867919, -0.00825625, -0.242864, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.113461] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5304] 1722289571113398, 11.9926, 0.0621159, -0.206962, -0.372047, -0.969366, -0.01109, -0.0091522, -0.2452, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.116392] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5306] 1722289571116232, 11.9954, 0.0621159, -0.206962, -0.372047, -0.969366, -0.01109, -0.0091522, -0.2452, 0.059958, -0.111423, -0.140636, 0.418735, -0.295024, -0.47653, 
[2024-07-29 17:46:11.118923] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5307] 1722289571118799, 11.998, 0.0621159, -0.206962, -0.372047, -0.969366, -0.01109, -0.0091522, -0.2452, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.121595] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5308] 1722289571121479, 12.0007, 0.0628653, -0.208132, -0.373357, -0.968641, -0.0131582, -0.00970488, -0.247925, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.124197] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5310] 1722289571124137, 12.0033, 0.0628653, -0.208132, -0.373357, -0.968641, -0.0131582, -0.00970488, -0.247925, 0.0749411, -0.117021, -0.13106, 0.36695, -0.214404, -0.55761, 
[2024-07-29 17:46:11.126976] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5311] 1722289571126860, 12.0061, 0.0628653, -0.208132, -0.373357, -0.968641, -0.0131582, -0.00970488, -0.247925, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.131224] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5312] 1722289571131108, 12.0103, 0.0635067, -0.209311, -0.374943, -0.967974, -0.0156556, -0.0103186, -0.250349, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.134126] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5314] 1722289571134024, 12.0132, 0.0635067, -0.209311, -0.374943, -0.967974, -0.0156556, -0.0103186, -0.250349, 0.0641438, -0.117889, -0.158569, 0.446725, -0.249022, -0.493979, 
[2024-07-29 17:46:11.136815] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5315] 1722289571136701, 12.0159, 0.0635067, -0.209311, -0.374943, -0.967974, -0.0156556, -0.0103186, -0.250349, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.139405] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5316] 1722289571139298, 12.0185, 0.0635067, -0.209311, -0.374943, -0.967974, -0.0156556, -0.0103186, -0.250349, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.141978] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5317] 1722289571141861, 12.0211, 0.0641481, -0.21041, -0.376287, -0.967115, -0.0179474, -0.010725, -0.253479, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.146380] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5319] 1722289571146231, 12.0254, 0.0641481, -0.21041, -0.376287, -0.967115, -0.0179474, -0.010725, -0.253479, 0.0641349, -0.109957, -0.13444, 0.414038, -0.202915, -0.640577, 
[2024-07-29 17:46:11.149228] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5320] 1722289571149116, 12.0283, 0.0641481, -0.21041, -0.376287, -0.967115, -0.0179474, -0.010725, -0.253479, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.151851] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5321] 1722289571151732, 12.0309, 0.0648181, -0.211581, -0.377694, -0.966286, -0.0204822, -0.0111639, -0.256411, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.154609] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5323] 1722289571154490, 12.0337, 0.0648181, -0.211581, -0.377694, -0.966286, -0.0204822, -0.0111639, -0.256411, 0.0669973, -0.117093, -0.140706, 0.458741, -0.223669, -0.598663, 
[2024-07-29 17:46:11.157175] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5324] 1722289571157060, 12.0363, 0.0648181, -0.211581, -0.377694, -0.966286, -0.0204822, -0.0111639, -0.256411, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.162236] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5325] 1722289571162118, 12.0413, 0.0648181, -0.211581, -0.377694, -0.966286, -0.0204822, -0.0111639, -0.256411, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.164812] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5327] 1722289571164732, 12.0439, 0.065544, -0.212704, -0.37922, -0.965477, -0.0230884, -0.0112503, -0.259218, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.167719] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5328] 1722289571167601, 12.0468, 0.065544, -0.212704, -0.37922, -0.965477, -0.0230884, -0.0112503, -0.259218, 0.0725915, -0.112224, -0.152546, 0.489974, -0.161572, -0.573379, 
[2024-07-29 17:46:11.170461] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5329] 1722289571170345, 12.0495, 0.065544, -0.212704, -0.37922, -0.965477, -0.0230884, -0.0112503, -0.259218, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.173584] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5331] 1722289571173523, 12.0527, 0.066282, -0.213807, -0.380651, -0.964686, -0.025368, -0.0115878, -0.261922, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.177707] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5332] 1722289571177592, 12.0568, 0.066282, -0.213807, -0.380651, -0.964686, -0.025368, -0.0115878, -0.261922, 0.0738014, -0.110368, -0.143131, 0.413275, -0.195365, -0.552499, 
[2024-07-29 17:46:11.180601] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5333] 1722289571180488, 12.0597, 0.066282, -0.213807, -0.380651, -0.964686, -0.025368, -0.0115878, -0.261922, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.183225] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5334] 1722289571183083, 12.0623, 0.0669527, -0.214864, -0.382322, -0.963978, -0.0276819, -0.011739, -0.264277, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.185917] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5336] 1722289571185772, 12.065, 0.0669527, -0.214864, -0.382322, -0.963978, -0.0276819, -0.011739, -0.264277, 0.0670707, -0.105712, -0.167056, 0.430059, -0.161852, -0.480217, 
[2024-07-29 17:46:11.188420] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5337] 1722289571188307, 12.0675, 0.0669527, -0.214864, -0.382322, -0.963978, -0.0276819, -0.011739, -0.264277, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.192794] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5338] 1722289571192680, 12.0719, 0.067623, -0.215823, -0.383936, -0.96329, -0.0294939, -0.0118982, -0.266572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.195339] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5340] 1722289571195222, 12.0744, 0.067623, -0.215823, -0.383936, -0.96329, -0.0294939, -0.0118982, -0.266572, 0.0670328, -0.0958949, -0.161393, 0.332308, -0.138475, -0.469577, 
[2024-07-29 17:46:11.197947] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5341] 1722289571197828, 12.077, 0.067623, -0.215823, -0.383936, -0.96329, -0.0294939, -0.0118982, -0.266572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.200475] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5342] 1722289571200361, 12.0796, 0.0682943, -0.216749, -0.385505, -0.962557, -0.0315714, -0.0117501, -0.268977, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.203312] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5343] 1722289571203210, 12.0824, 0.0682943, -0.216749, -0.385505, -0.962557, -0.0315714, -0.0117501, -0.268977, 0.0671309, -0.0926008, -0.156961, 0.398922, -0.0957679, -0.492716, 
[2024-07-29 17:46:11.205961] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5345] 1722289571205841, 12.085, 0.0682943, -0.216749, -0.385505, -0.962557, -0.0315714, -0.0117501, -0.268977, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.209570] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5346] 1722289571209457, 12.0887, 0.0682943, -0.216749, -0.385505, -0.962557, -0.0315714, -0.0117501, -0.268977, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.212157] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5347] 1722289571212036, 12.0912, 0.0688862, -0.217656, -0.387099, -0.96181, -0.0340582, -0.011399, -0.271353, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.214874] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5349] 1722289571214753, 12.094, 0.0688862, -0.217656, -0.387099, -0.96181, -0.0340582, -0.011399, -0.271353, 0.0591827, -0.0906954, -0.159344, 0.488472, -0.0807315, -0.486052, 
[2024-07-29 17:46:11.217313] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5350] 1722289571217198, 12.0964, 0.0688862, -0.217656, -0.387099, -0.96181, -0.0340582, -0.011399, -0.271353, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.220087] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5351] 1722289571219973, 12.0992, 0.0688862, -0.217656, -0.387099, -0.96181, -0.0340582, -0.011399, -0.271353, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.222629] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5352] 1722289571222514, 12.1017, 0.0694476, -0.218489, -0.388593, -0.961054, -0.0362428, -0.0106645, -0.273767, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.227221] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5354] 1722289571227105, 12.1063, 0.0694476, -0.218489, -0.388593, -0.961054, -0.0362428, -0.0106645, -0.273767, 0.0561388, -0.0832282, -0.149458, 0.450659, 0, -0.49718, 
[2024-07-29 17:46:11.229930] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5355] 1722289571229822, 12.109, 0.0694476, -0.218489, -0.388593, -0.961054, -0.0362428, -0.0106645, -0.273767, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.233715] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5356] 1722289571233628, 12.1128, 0.0699315, -0.219156, -0.390195, -0.960303, -0.0386, -0.00977112, -0.276103, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.235346] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5358] 1722289571235233, 12.1144, 0.0699315, -0.219156, -0.390195, -0.960303, -0.0386, -0.00977112, -0.276103, 0.0483974, -0.0667349, -0.160151, 0.493073, 0, -0.481921, 
[2024-07-29 17:46:11.237664] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5359] 1722289571237556, 12.1168, 0.0699315, -0.219156, -0.390195, -0.960303, -0.0386, -0.00977112, -0.276103, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:46:11.241222] [0x0000007f96ffc9a0] [MocapTag] [0x00008ceb] [5360] 1722289571241106, 12.1203, 0.0699315, -0.219156, -0.390195, -0.960303, -0.0386, -0.00977112, -0.276103, 0, 0, 0, 0, 0, 0, 
