[2024-07-29 17:55:19.552336] [0x0000007fa7ad47c0] [MocapTag] [0x00000b98] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 17:55:39.016956] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8736] 1722290139016840, 19.5255, 3.20441, 0.0625278, -1.4126, -0.905427, 0.00304506, 0.0134906, 0.424278, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.019453] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8737] 1722290139019367, 19.5281, 3.20628, 0.0533801, -1.41015, -0.904824, 0.000254612, 0.0136219, 0.425567, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.022182] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8739] 1722290139022066, 19.5308, 3.20628, 0.0533801, -1.41015, -0.904824, 0.000254612, 0.0136219, 0.425567, 0.18721, -0.914773, 0.244284, 0.490785, 0.258919, 0.280827, 
[2024-07-29 17:55:39.025297] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8740] 1722290139025185, 19.5339, 3.20628, 0.0533801, -1.41015, -0.904824, 0.000254612, 0.0136219, 0.425567, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.028002] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8741] 1722290139027882, 19.5366, 3.20628, 0.0533801, -1.41015, -0.904824, 0.000254612, 0.0136219, 0.425567, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.031948] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8743] 1722290139031833, 19.5405, 3.2082, 0.0444306, -1.40753, -0.903971, -0.00309411, 0.0141423, 0.427348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.033178] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8744] 1722290139033068, 19.5418, 3.2082, 0.0444306, -1.40753, -0.903971, -0.00309411, 0.0141423, 0.427348, 0.191932, -0.894948, 0.262822, 0.556254, 0.378018, 0.389338, 
[2024-07-29 17:55:39.035501] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8745] 1722290139035387, 19.5441, 3.2082, 0.0444306, -1.40753, -0.903971, -0.00309411, 0.0141423, 0.427348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.038150] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8746] 1722290139038028, 19.5467, 3.2082, 0.0444306, -1.40753, -0.903971, -0.00309411, 0.0141423, 0.427348, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.041145] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8748] 1722290139041020, 19.5497, 3.21, 0.0354867, -1.40499, -0.903195, -0.00638719, 0.0143042, 0.428945, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.043603] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8749] 1722290139043484, 19.5522, 3.21, 0.0354867, -1.40499, -0.903195, -0.00638719, 0.0143042, 0.428945, 0.179878, -0.894392, 0.253302, 0.57621, 0.310683, 0.347281, 
[2024-07-29 17:55:39.045895] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8750] 1722290139045784, 19.5545, 3.21, 0.0354867, -1.40499, -0.903195, -0.00638719, 0.0143042, 0.428945, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.048417] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8751] 1722290139048297, 19.557, 3.21, 0.0354867, -1.40499, -0.903195, -0.00638719, 0.0143042, 0.428945, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.050604] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8753] 1722290139050478, 19.5592, 3.21177, 0.0265253, -1.4023, -0.902139, -0.00983769, 0.0156247, 0.431051, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.053102] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8754] 1722290139052938, 19.5616, 3.21177, 0.0265253, -1.4023, -0.902139, -0.00983769, 0.0156247, 0.431051, 0.17655, -0.896135, 0.269221, -627.817, 0.535694, 0.462139, 
[2024-07-29 17:55:39.056539] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8755] 1722290139056415, 19.5651, 3.21177, 0.0265253, -1.4023, -0.902139, -0.00983769, 0.0156247, 0.431051, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.059014] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8756] 1722290139058896, 19.5676, 3.21367, 0.0176969, -1.39953, -0.901566, -0.012807, 0.0157381, 0.432165, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.061702] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8758] 1722290139061587, 19.5703, 3.21367, 0.0176969, -1.39953, -0.901566, -0.012807, 0.0157381, 0.432165, 0.190652, -0.882847, 0.276624, 0.521445, 0.277705, 0.239486, 
[2024-07-29 17:55:39.064078] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8759] 1722290139063963, 19.5727, 3.21367, 0.0176969, -1.39953, -0.901566, -0.012807, 0.0157381, 0.432165, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.066689] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8760] 1722290139066579, 19.5753, 3.21367, 0.0176969, -1.39953, -0.901566, -0.012807, 0.0157381, 0.432165, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.070746] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8762] 1722290139070620, 19.5793, 3.21559, 0.0088521, -1.39672, -0.900886, -0.0156217, 0.015764, 0.433488, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.073520] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8763] 1722290139073404, 19.5821, 3.21559, 0.0088521, -1.39672, -0.900886, -0.0156217, 0.015764, 0.433488, 0.191698, -0.884476, 0.2816, 0.499558, 0.250151, 0.285947, 
[2024-07-29 17:55:39.075922] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8764] 1722290139075810, 19.5845, 3.21559, 0.0088521, -1.39672, -0.900886, -0.0156217, 0.015764, 0.433488, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.078467] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8765] 1722290139078349, 19.587, 3.21559, 0.0088521, -1.39672, -0.900886, -0.0156217, 0.015764, 0.433488, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.080974] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8767] 1722290139080874, 19.5896, 3.21749, 5.98735e-05, -1.39392, -0.90005, -0.0186935, 0.015613, 0.435106, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.083575] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8768] 1722290139083455, 19.5922, 3.21749, 5.98735e-05, -1.39392, -0.90005, -0.0186935, 0.015613, 0.435106, 0.189458, -0.879223, 0.280302, 0.559163, 0.242776, 0.350016, 
[2024-07-29 17:55:39.086961] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8769] 1722290139086846, 19.5955, 3.21749, 5.98735e-05, -1.39392, -0.90005, -0.0186935, 0.015613, 0.435106, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.089535] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8771] 1722290139089481, 19.5982, 3.21952, -0.00875991, -1.39105, -0.89938, -0.0214673, 0.0152447, 0.436373, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.092219] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8772] 1722290139092101, 19.6008, 3.21952, -0.00875991, -1.39105, -0.89938, -0.0214673, 0.0152447, 0.436373, 0.2031, -0.881978, 0.286264, 0.525498, 0.178665, 0.272578, 
[2024-07-29 17:55:39.094547] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8773] 1722290139094435, 19.6031, 3.21952, -0.00875991, -1.39105, -0.89938, -0.0214673, 0.0152447, 0.436373, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.097304] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8774] 1722290139097188, 19.6059, 3.21952, -0.00875991, -1.39105, -0.89938, -0.0214673, 0.0152447, 0.436373, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.100135] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8775] 1722290139100044, 19.6087, 3.22136, -0.0176408, -1.38811, -0.898369, -0.0241133, 0.0151136, 0.438318, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.102828] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8777] 1722290139102712, 19.6114, 3.22136, -0.0176408, -1.38811, -0.898369, -0.0241133, 0.0151136, 0.438318, 0.184673, -0.88809, 0.294655, 0.477648, 0.213898, 0.424081, 
[2024-07-29 17:55:39.105430] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8778] 1722290139105303, 19.614, 3.22136, -0.0176408, -1.38811, -0.898369, -0.0241133, 0.0151136, 0.438318, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.108107] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8779] 1722290139107990, 19.6167, 3.22136, -0.0176408, -1.38811, -0.898369, -0.0241133, 0.0151136, 0.438318, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.110476] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8781] 1722290139110361, 19.6191, 3.22335, -0.026519, -1.38516, -0.897466, -0.026506, 0.0150359, 0.44003, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.113157] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8782] 1722290139113033, 19.6217, 3.22335, -0.026519, -1.38516, -0.897466, -0.026506, 0.0150359, 0.44003, 0.198982, -0.887814, 0.294644, 0.427818, 0.202408, 0.373334, 
[2024-07-29 17:55:39.115421] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8783] 1722290139115309, 19.624, 3.22335, -0.026519, -1.38516, -0.897466, -0.026506, 0.0150359, 0.44003, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.119036] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8784] 1722290139118919, 19.6276, 3.22335, -0.026519, -1.38516, -0.897466, -0.026506, 0.0150359, 0.44003, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.121642] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8786] 1722290139121526, 19.6302, 3.2254, -0.0353907, -1.38208, -0.896708, -0.0286445, 0.0146223, 0.441453, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.124058] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8787] 1722290139123943, 19.6326, 3.2254, -0.0353907, -1.38208, -0.896708, -0.0286445, 0.0146223, 0.441453, 0.204223, -0.887173, 0.308253, 0.412774, 0.120049, 0.309849, 
[2024-07-29 17:55:39.126540] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8788] 1722290139126432, 19.6351, 3.2254, -0.0353907, -1.38208, -0.896708, -0.0286445, 0.0146223, 0.441453, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.129176] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8789] 1722290139129088, 19.6378, 3.22737, -0.0441343, -1.37904, -0.895247, -0.0314779, 0.0154741, 0.444187, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.131587] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8791] 1722290139131470, 19.6402, 3.22737, -0.0441343, -1.37904, -0.895247, -0.0314779, 0.0154741, 0.444187, 0.197697, -0.874359, 0.304175, 0.417137, 0.416215, 0.600183, 
[2024-07-29 17:55:39.134785] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8792] 1722290139134675, 19.6434, 3.22737, -0.0441343, -1.37904, -0.895247, -0.0314779, 0.0154741, 0.444187, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.137621] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8793] 1722290139137502, 19.6462, 3.22737, -0.0441343, -1.37904, -0.895247, -0.0314779, 0.0154741, 0.444187, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.141598] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8795] 1722290139141479, 19.6502, 3.22948, -0.0528495, -1.37596, -0.894273, -0.0337607, 0.0154703, 0.445978, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.142689] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8796] 1722290139142570, 19.6513, 3.22948, -0.0528495, -1.37596, -0.894273, -0.0337607, 0.0154703, 0.445978, 0.210435, -0.871524, 0.30713, 0.39854, 0.211542, 0.391752, 
[2024-07-29 17:55:39.145029] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8797] 1722290139144917, 19.6536, 3.22948, -0.0528495, -1.37596, -0.894273, -0.0337607, 0.0154703, 0.445978, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.147673] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8798] 1722290139147553, 19.6563, 3.22948, -0.0528495, -1.37596, -0.894273, -0.0337607, 0.0154703, 0.445978, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.151165] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8800] 1722290139151046, 19.6597, 3.23168, -0.0615593, -1.37286, -0.893567, -0.0353379, 0.0155758, 0.447265, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.153828] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8801] 1722290139153713, 19.6624, 3.23168, -0.0615593, -1.37286, -0.893567, -0.0353379, 0.0155758, 0.447265, 0.220045, -0.87098, 0.310849, 0.264907, 0.166738, 0.281835, 
[2024-07-29 17:55:39.156502] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8802] 1722290139156387, 19.6651, 3.23168, -0.0615593, -1.37286, -0.893567, -0.0353379, 0.0155758, 0.447265, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.159091] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8803] 1722290139159006, 19.6677, 3.23381, -0.0701739, -1.36959, -0.892381, -0.0376169, 0.0154791, 0.449445, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.161690] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8805] 1722290139161576, 19.6703, 3.23381, -0.0701739, -1.36959, -0.892381, -0.0376169, 0.0154791, 0.449445, 0.213404, -0.86146, 0.32628, 0.402141, 0.199675, 0.479084, 
[2024-07-29 17:55:39.165582] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8806] 1722290139165466, 19.6742, 3.23381, -0.0701739, -1.36959, -0.892381, -0.0376169, 0.0154791, 0.449445, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.168222] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8807] 1722290139168104, 19.6768, 3.23381, -0.0701739, -1.36959, -0.892381, -0.0376169, 0.0154791, 0.449445, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.170549] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8809] 1722290139170464, 19.6792, 3.23616, -0.0787929, -1.36641, -0.891839, -0.0387155, 0.0148772, 0.450448, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.173713] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8810] 1722290139173598, 19.6823, 3.23616, -0.0787929, -1.36641, -0.891839, -0.0387155, 0.0148772, 0.450448, 0.235273, -0.861904, 0.318535, 0.243831, 0, 0.22068, 
[2024-07-29 17:55:39.176003] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8811] 1722290139175900, 19.6846, 3.23616, -0.0787929, -1.36641, -0.891839, -0.0387155, 0.0148772, 0.450448, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.180201] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8813] 1722290139180090, 19.6888, 3.23844, -0.0873603, -1.36312, -0.890333, -0.0404944, 0.0158586, 0.453228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.182681] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8814] 1722290139182566, 19.6913, 3.23844, -0.0873603, -1.36312, -0.890333, -0.0404944, 0.0158586, 0.453228, 0.227779, -0.856738, 0.329146, 0.209904, 0.353745, 0.616014, 
[2024-07-29 17:55:39.185219] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8815] 1722290139185099, 19.6938, 3.23844, -0.0873603, -1.36312, -0.890333, -0.0404944, 0.0158586, 0.453228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.187826] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8816] 1722290139187712, 19.6964, 3.23844, -0.0873603, -1.36312, -0.890333, -0.0404944, 0.0158586, 0.453228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.190199] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8817] 1722290139190103, 19.6988, 3.24074, -0.0957715, -1.35988, -0.889151, -0.0423983, 0.0159902, 0.455364, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.192915] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8819] 1722290139192797, 19.7015, 3.24074, -0.0957715, -1.35988, -0.889151, -0.0423983, 0.0159902, 0.455364, 0.229592, -0.841121, 0.323209, 0.312281, 0.210818, 0.471902, 
[2024-07-29 17:55:39.195447] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8820] 1722290139195332, 19.704, 3.24074, -0.0957715, -1.35988, -0.889151, -0.0423983, 0.0159902, 0.455364, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.198092] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8821] 1722290139197974, 19.7067, 3.24074, -0.0957715, -1.35988, -0.889151, -0.0423983, 0.0159902, 0.455364, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.200562] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8823] 1722290139200483, 19.7092, 3.24324, -0.104143, -1.35657, -0.888276, -0.0438401, 0.0161834, 0.456926, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.203240] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8824] 1722290139203110, 19.7118, 3.24324, -0.104143, -1.35657, -0.888276, -0.0438401, 0.0161834, 0.456926, 0.250591, -0.837173, 0.331413, 0.227785, 0.176935, 0.34489, 
[2024-07-29 17:55:39.205795] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8825] 1722290139205682, 19.7144, 3.24324, -0.104143, -1.35657, -0.888276, -0.0438401, 0.0161834, 0.456926, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.210197] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8827] 1722290139210076, 19.7188, 3.24324, -0.104143, -1.35657, -0.888276, -0.0438401, 0.0161834, 0.456926, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.212845] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8828] 1722290139212730, 19.7214, 3.24563, -0.112595, -1.35329, -0.887274, -0.045129, 0.0166628, 0.458728, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.215026] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8829] 1722290139214914, 19.7236, 3.24563, -0.112595, -1.35329, -0.887274, -0.045129, 0.0166628, 0.458728, 0.239089, -0.845173, 0.327944, 0.171852, 0.216401, 0.399756, 
[2024-07-29 17:55:39.217833] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8830] 1722290139217720, 19.7264, 3.24563, -0.112595, -1.35329, -0.887274, -0.045129, 0.0166628, 0.458728, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.220282] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8832] 1722290139220225, 19.7289, 3.24813, -0.120822, -1.35001, -0.886281, -0.0464083, 0.0168172, 0.46051, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.223126] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8833] 1722290139222975, 19.7317, 3.24813, -0.120822, -1.35001, -0.886281, -0.0464083, 0.0168172, 0.46051, 0.250019, -0.822718, 0.328423, 0.199342, 0.158395, 0.395852, 
[2024-07-29 17:55:39.226497] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8834] 1722290139226381, 19.7351, 3.24813, -0.120822, -1.35001, -0.886281, -0.0464083, 0.0168172, 0.46051, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.228870] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8835] 1722290139228757, 19.7375, 3.25078, -0.129073, -1.34682, -0.885326, -0.0474367, 0.0164665, 0.462251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.231461] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8837] 1722290139231343, 19.74, 3.25078, -0.129073, -1.34682, -0.885326, -0.0474367, 0.0164665, 0.462251, 0.264974, -0.825104, 0.318825, 0.201035, 0.0460453, 0.388646, 
[2024-07-29 17:55:39.233827] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8838] 1722290139233712, 19.7424, 3.25078, -0.129073, -1.34682, -0.885326, -0.0474367, 0.0164665, 0.462251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.236423] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8839] 1722290139236283, 19.745, 3.25078, -0.129073, -1.34682, -0.885326, -0.0474367, 0.0164665, 0.462251, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.238854] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8840] 1722290139238735, 19.7474, 3.25326, -0.137348, -1.34356, -0.883817, -0.0486748, 0.0172201, 0.464976, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.242578] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8842] 1722290139242461, 19.7512, 3.25326, -0.137348, -1.34356, -0.883817, -0.0486748, 0.0172201, 0.464976, 0.247971, -0.827443, 0.325536, 0.12753, 0.269958, 0.609475, 
[2024-07-29 17:55:39.245042] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8843] 1722290139244925, 19.7536, 3.25326, -0.137348, -1.34356, -0.883817, -0.0486748, 0.0172201, 0.464976, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.247755] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8844] 1722290139247655, 19.7564, 3.25326, -0.137348, -1.34356, -0.883817, -0.0486748, 0.0172201, 0.464976, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.251736] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8846] 1722290139251621, 19.7603, 3.25605, -0.145365, -1.34036, -0.883014, -0.0492433, 0.0165764, 0.466461, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.252802] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8847] 1722290139252693, 19.7614, 3.25605, -0.145365, -1.34036, -0.883014, -0.0492433, 0.0165764, 0.466461, 0.278863, -0.801782, 0.320332, 0.148058, -0.0490867, 0.334191, 
[2024-07-29 17:55:39.255184] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8848] 1722290139255073, 19.7638, 3.25605, -0.145365, -1.34036, -0.883014, -0.0492433, 0.0165764, 0.466461, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.259596] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8850] 1722290139259524, 19.7682, 3.25862, -0.153475, -1.33717, -0.881606, -0.0503316, 0.0171837, 0.46898, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.262118] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8851] 1722290139262002, 19.7707, 3.25862, -0.153475, -1.33717, -0.881606, -0.0503316, 0.0171837, 0.46898, 0.256397, -0.810991, 0.318899, 0.114608, 0.229985, 0.565201, 
[2024-07-29 17:55:39.264537] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8852] 1722290139264425, 19.7731, 3.25862, -0.153475, -1.33717, -0.881606, -0.0503316, 0.0171837, 0.46898, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.267063] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8853] 1722290139266949, 19.7756, 3.25862, -0.153475, -1.33717, -0.881606, -0.0503316, 0.0171837, 0.46898, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.269616] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8854] 1722290139269530, 19.7782, 3.26146, -0.161226, -1.33401, -0.880963, -0.0506897, 0.0158152, 0.470197, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.273966] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8856] 1722290139273849, 19.7825, 3.26146, -0.161226, -1.33401, -0.880963, -0.0506897, 0.0158152, 0.470197, 0.284124, -0.775068, 0.315932, 0.181031, -0.197995, 0.275892, 
[2024-07-29 17:55:39.277780] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8857] 1722290139277660, 19.7864, 3.26146, -0.161226, -1.33401, -0.880963, -0.0506897, 0.0158152, 0.470197, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.279049] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8858] 1722290139278952, 19.7877, 3.2641, -0.169018, -1.3309, -0.879686, -0.0514745, 0.0157121, 0.4725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.281592] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8860] 1722290139281477, 19.7902, 3.2641, -0.169018, -1.3309, -0.879686, -0.0514745, 0.0157121, 0.4725, 0.26418, -0.779204, 0.310625, 0.12877, 0.0755623, 0.519603, 
[2024-07-29 17:55:39.283963] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8861] 1722290139283847, 19.7925, 3.2641, -0.169018, -1.3309, -0.879686, -0.0514745, 0.0157121, 0.4725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.286462] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8862] 1722290139286298, 19.795, 3.2641, -0.169018, -1.3309, -0.879686, -0.0514745, 0.0157121, 0.4725, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.290253] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8864] 1722290139290172, 19.7989, 3.26701, -0.176763, -1.32779, -0.878738, -0.051812, 0.0149308, 0.474249, 0, 0, 0, 0, 0, 0, 
[2024-07-29 17:55:39.292822] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8865] 1722290139292707, 19.8014, 3.26701, -0.176763, -1.32779, -0.878738, -0.051812, 0.0149308, 0.474249, 0.290802, -0.774498, 0.311408, 0.118303, -0.0905372, 0.397474, 
[2024-07-29 17:55:39.295274] [0x0000007f8effc9a0] [MocapTag] [0x00000b98] [8866] 1722290139295165, 19.8039, 3.26701, -0.176763, -1.32779, -0.878738, -0.051812, 0.0149308, 0.474249, 0, 0, 0, 0, 0, 0, 
