[2024-07-29 16:33:24.185081] [0x0000007fbdb6f7c0] [MocapTag] [0x00001e6d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:33:28.153568] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1801] 1722285208153448, 4.0124, 0.104112, -0.149121, -0.30206, -0.999981, 0.00152989, 0.00264001, 0.0052801, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.156145] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1802] 1722285208156032, 4.01499, 0.104077, -0.149178, -0.302019, -0.99998, 0.00152441, 0.00259262, 0.0055204, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.158732] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1803] 1722285208158626, 4.01758, 0.104077, -0.149178, -0.302019, -0.99998, 0.00152441, 0.00259262, 0.0055204, -0.00352202, -0.00573534, 0.00416218, 0, 0, 0.0480448, 
[2024-07-29 16:33:28.163029] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1805] 1722285208162917, 4.02187, 0.104077, -0.149178, -0.302019, -0.99998, 0.00152441, 0.00259262, 0.0055204, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.165581] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1806] 1722285208165469, 4.02442, 0.103858, -0.14955, -0.301836, -0.999976, 0.00195106, 0.0022699, 0.00629896, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.168235] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1807] 1722285208168125, 4.02708, 0.103858, -0.14955, -0.301836, -0.999976, 0.00195106, 0.0022699, 0.00629896, -0.0219272, -0.0372351, 0.0183028, -0.08533, -0.0653207, 0.155806, 
[2024-07-29 16:33:28.170802] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1808] 1722285208170689, 4.02965, 0.103858, -0.14955, -0.301836, -0.999976, 0.00195106, 0.0022699, 0.00629896, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.173439] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1810] 1722285208173287, 4.03224, 0.103858, -0.14955, -0.301836, -0.999976, 0.00195106, 0.0022699, 0.00629896, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.175851] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1811] 1722285208175742, 4.0347, 0.103935, -0.14942, -0.301885, -0.999978, 0.00199879, 0.00234394, 0.00592817, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.180156] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1812] 1722285208180012, 4.03897, 0.103935, -0.14942, -0.301885, -0.999978, 0.00199879, 0.00234394, 0.00592817, 0.00768383, 0.0130002, -0.00495191, 0, 0, -0.0741065, 
[2024-07-29 16:33:28.183006] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1814] 1722285208182880, 4.04184, 0.103935, -0.14942, -0.301885, -0.999978, 0.00199879, 0.00234394, 0.00592817, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.185424] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1815] 1722285208185309, 4.04427, 0.103938, -0.14941, -0.301919, -0.999978, 0.00181502, 0.00231054, 0.00598769, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.188118] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1816] 1722285208188008, 4.04696, 0.103938, -0.14941, -0.301919, -0.999978, 0.00181502, 0.00231054, 0.00598769, 0, 0, -0.00337689, 0.0367641, 0, 0, 
[2024-07-29 16:33:28.190726] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1817] 1722285208190617, 4.04957, 0.103938, -0.14941, -0.301919, -0.999978, 0.00181502, 0.00231054, 0.00598769, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.195644] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1819] 1722285208195529, 4.05448, 0.103938, -0.14941, -0.301919, -0.999978, 0.00181502, 0.00231054, 0.00598769, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.198005] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1820] 1722285208197894, 4.05685, 0.104063, -0.149196, -0.30201, -0.99998, 0.00159046, 0.00251007, 0.0055114, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.200854] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1821] 1722285208200743, 4.0597, 0.104063, -0.149196, -0.30201, -0.99998, 0.00159046, 0.00251007, 0.0055114, 0.0125426, 0.0213186, -0.00908919, 0.0449181, 0.0403282, -0.0952977, 
[2024-07-29 16:33:28.203745] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1823] 1722285208203627, 4.06258, 0.104063, -0.149196, -0.30201, -0.99998, 0.00159046, 0.00251007, 0.0055114, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.206656] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1824] 1722285208206544, 4.0655, 0.103943, -0.149427, -0.30189, -0.999977, 0.00179761, 0.0024163, 0.0060269, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.210588] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1825] 1722285208210465, 4.06942, 0.103943, -0.149427, -0.30189, -0.999977, 0.00179761, 0.0024163, 0.0060269, -0.012023, -0.0230553, 0.0120029, -0.0415802, 0, 0.103171, 
[2024-07-29 16:33:28.213310] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1827] 1722285208213196, 4.07215, 0.103943, -0.149427, -0.30189, -0.999977, 0.00179761, 0.0024163, 0.0060269, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.215915] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1828] 1722285208215791, 4.07475, 0.103938, -0.149415, -0.301906, -0.999977, 0.00187222, 0.00239978, 0.00598751, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.218784] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1829] 1722285208218670, 4.07763, 0.103938, -0.149415, -0.301906, -0.999977, 0.00187222, 0.00239978, 0.00598751, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.221270] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1830] 1722285208221182, 4.08014, 0.103938, -0.149415, -0.301906, -0.999977, 0.00187222, 0.00239978, 0.00598751, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.223868] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1832] 1722285208223752, 4.08271, 0.103938, -0.149415, -0.301906, -0.999977, 0.00187222, 0.00239978, 0.00598751, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.227214] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1833] 1722285208227099, 4.08605, 0.103947, -0.149424, -0.301907, -0.999977, 0.00179869, 0.00242209, 0.00602838, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.229974] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1834] 1722285208229865, 4.08882, 0.103947, -0.149424, -0.301907, -0.999977, 0.00179869, 0.00242209, 0.00602838, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.233865] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1836] 1722285208233751, 4.09271, 0.103947, -0.149424, -0.301907, -0.999977, 0.00179869, 0.00242209, 0.00602838, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.235420] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1837] 1722285208235305, 4.09426, 0.103946, -0.149405, -0.301884, -0.999978, 0.00202687, 0.00243314, 0.00587815, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.238156] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1838] 1722285208238034, 4.09699, 0.103946, -0.149405, -0.301884, -0.999978, 0.00202687, 0.00243314, 0.00587815, 0, 0, 0.00232415, -0.0455856, 0, 0, 
[2024-07-29 16:33:28.242296] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1840] 1722285208242195, 4.10115, 0.103946, -0.149405, -0.301884, -0.999978, 0.00202687, 0.00243314, 0.00587815, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.244816] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1841] 1722285208244702, 4.10366, 0.103941, -0.14944, -0.301923, -0.999977, 0.00174379, 0.00246925, 0.00612474, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.247669] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1842] 1722285208247555, 4.10651, 0.103941, -0.14944, -0.301923, -0.999977, 0.00174379, 0.00246925, 0.00612474, 0, -0.00350892, -0.00386121, 0.0564575, 0, 0.049194, 
[2024-07-29 16:33:28.250521] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1843] 1722285208250397, 4.10935, 0.103941, -0.14944, -0.301923, -0.999977, 0.00174379, 0.00246925, 0.00612474, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.253032] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1845] 1722285208252883, 4.11184, 0.103941, -0.14944, -0.301923, -0.999977, 0.00174379, 0.00246925, 0.00612474, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.255285] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1846] 1722285208255170, 4.11413, 0.103936, -0.149393, -0.301887, -0.999978, 0.00202874, 0.00244315, 0.00583497, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.259319] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1847] 1722285208259147, 4.1181, 0.103936, -0.149393, -0.301887, -0.999978, 0.00202874, 0.00244315, 0.00583497, 0, 0.00463231, 0.00354296, -0.0568151, 0, -0.0578265, 
[2024-07-29 16:33:28.261907] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1849] 1722285208261832, 4.12079, 0.103936, -0.149393, -0.301887, -0.999978, 0.00202874, 0.00244315, 0.00583497, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.264449] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1850] 1722285208264304, 4.12326, 0.103939, -0.149429, -0.301924, -0.999978, 0.00181313, 0.00236402, 0.00600594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.267221] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1851] 1722285208267108, 4.12606, 0.103939, -0.149429, -0.301924, -0.999978, 0.00181313, 0.00236402, 0.00600594, 0, -0.00354735, -0.00372934, 0.0431299, 0, 0, 
[2024-07-29 16:33:28.269635] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1852] 1722285208269523, 4.12848, 0.103939, -0.149429, -0.301924, -0.999978, 0.00181313, 0.00236402, 0.00600594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.273839] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1854] 1722285208273725, 4.13268, 0.103939, -0.149429, -0.301924, -0.999978, 0.00181313, 0.00236402, 0.00600594, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.277543] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1855] 1722285208277429, 4.13638, 0.10408, -0.149164, -0.302035, -0.999981, 0.00160788, 0.0025804, 0.00537665, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.278999] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1856] 1722285208278889, 4.13785, 0.10408, -0.149164, -0.302035, -0.999981, 0.00160788, 0.0025804, 0.00537665, 0.0140964, 0.0264798, -0.0110748, 0.0411034, 0.0437248, -0.125887, 
[2024-07-29 16:33:28.281533] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1857] 1722285208281439, 4.14039, 0.10408, -0.149164, -0.302035, -0.999981, 0.00160788, 0.0025804, 0.00537665, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.284174] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1859] 1722285208284045, 4.143, 0.10408, -0.149164, -0.302035, -0.999981, 0.00160788, 0.0025804, 0.00537665, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.288287] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1860] 1722285208288171, 4.14713, 0.10412, -0.149144, -0.302095, -0.999981, 0.00131317, 0.00265778, 0.00539848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.291128] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1861] 1722285208291038, 4.14999, 0.10412, -0.149144, -0.302095, -0.999981, 0.00131317, 0.00265778, 0.00539848, 0.00392822, 0, -0.00600288, 0.0588655, 0, 0, 
[2024-07-29 16:33:28.293851] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1863] 1722285208293736, 4.15269, 0.10412, -0.149144, -0.302095, -0.999981, 0.00131317, 0.00265778, 0.00539848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.296188] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1864] 1722285208296062, 4.15502, 0.10394, -0.149426, -0.301899, -0.999978, 0.00196402, 0.00242191, 0.00587807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.298908] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1865] 1722285208298793, 4.15775, 0.10394, -0.149426, -0.301899, -0.999978, 0.00196402, 0.00242191, 0.00587807, -0.0179447, -0.028117, 0.0196317, -0.130153, -0.0480657, 0.0961701, 
[2024-07-29 16:33:28.301234] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1866] 1722285208301145, 4.1601, 0.10394, -0.149426, -0.301899, -0.999978, 0.00196402, 0.00242191, 0.00587807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.304969] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1868] 1722285208304855, 4.16381, 0.10394, -0.149426, -0.301899, -0.999978, 0.00196402, 0.00242191, 0.00587807, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.307394] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1869] 1722285208307283, 4.16624, 0.103938, -0.149425, -0.301922, -0.999977, 0.001754, 0.00239026, 0.00603572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:33:28.310220] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1870] 1722285208310103, 4.16906, 0.103938, -0.149425, -0.301922, -0.999977, 0.001754, 0.00239026, 0.00603572, 0, 0, -0.00228419, 0.0419617, 0, 0, 
[2024-07-29 16:33:28.312774] [0x0000007fb92479a0] [MocapTag] [0x00001e6d] [1872] 1722285208312666, 4.17162, 0.103938, -0.149425, -0.301922, -0.999977, 0.001754, 0.00239026, 0.00603572, 0, 0, 0, 0, 0, 0, 
