[2024-07-29 16:26:28.554047] [0x0000007f8791f7c0] [MocapTag] [0x000012e8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-29 16:26:34.782322] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2758] 1722284794782212, 6.26664, 0.0760814, -0.187447, -0.303864, -0.999494, 0.00410833, 0.00102411, -0.0315364, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.785295] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2760] 1722284794785178, 6.2696, 0.0760814, -0.187447, -0.303864, -0.999494, 0.00410833, 0.00102411, -0.0315364, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.789592] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2761] 1722284794789480, 6.27391, 0.0760884, -0.187442, -0.303872, -0.999491, 0.00413649, 0.000969163, -0.0316277, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.792462] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2762] 1722284794792350, 6.27678, 0.0760884, -0.187442, -0.303872, -0.999491, 0.00413649, 0.000969163, -0.0316277, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.795514] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2764] 1722284794795400, 6.27983, 0.0760884, -0.187442, -0.303872, -0.999491, 0.00413649, 0.000969163, -0.0316277, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.798010] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2765] 1722284794797896, 6.28232, 0.0760952, -0.187247, -0.304083, -0.999464, 0.00419383, 0.000263315, -0.0324806, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.800920] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2766] 1722284794800805, 6.28523, 0.0760952, -0.187247, -0.304083, -0.999464, 0.00419383, 0.000263315, -0.0324806, 0, 0.0195435, -0.0211358, 0, -0.140021, -0.171227, 
[2024-07-29 16:26:34.805006] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2768] 1722284794804891, 6.28932, 0.0760952, -0.187247, -0.304083, -0.999464, 0.00419383, 0.000263315, -0.0324806, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.807497] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2769] 1722284794807384, 6.29181, 0.0760952, -0.187395, -0.303915, -0.999481, 0.00428417, 0.000749364, -0.0319283, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.810365] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2770] 1722284794810254, 6.29468, 0.0760952, -0.187395, -0.303915, -0.999481, 0.00428417, 0.000749364, -0.0319283, 0, -0.0148468, 0.0167507, 0, 0.0972742, 0.110921, 
[2024-07-29 16:26:34.813085] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2771] 1722284794812994, 6.29742, 0.0760952, -0.187395, -0.303915, -0.999481, 0.00428417, 0.000749364, -0.0319283, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.815862] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2773] 1722284794815748, 6.30017, 0.0760952, -0.187395, -0.303915, -0.999481, 0.00428417, 0.000749364, -0.0319283, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.818318] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2774] 1722284794818209, 6.30264, 0.0760883, -0.187614, -0.303662, -0.999507, 0.00439427, 0.00151084, -0.0310345, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.822120] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2775] 1722284794822008, 6.30643, 0.0760883, -0.187614, -0.303662, -0.999507, 0.00439427, 0.00151084, -0.0310345, 0, -0.0219048, 0.0253449, 0, 0.152143, 0.179533, 
[2024-07-29 16:26:34.824972] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2777] 1722284794824859, 6.30929, 0.0760883, -0.187614, -0.303662, -0.999507, 0.00439427, 0.00151084, -0.0310345, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.827574] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2778] 1722284794827459, 6.31189, 0.0760983, -0.187486, -0.303795, -0.999495, 0.00401457, 0.00118006, -0.0314868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.830558] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2779] 1722284794830447, 6.31487, 0.0760983, -0.187486, -0.303795, -0.999495, 0.00401457, 0.00118006, -0.0314868, 0, 0.0128623, -0.0132642, 0.0739574, -0.0681218, -0.0908911, 
[2024-07-29 16:26:34.833069] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2780] 1722284794832980, 6.31741, 0.0760983, -0.187486, -0.303795, -0.999495, 0.00401457, 0.00118006, -0.0314868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.837516] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2782] 1722284794837403, 6.32183, 0.0760983, -0.187486, -0.303795, -0.999495, 0.00401457, 0.00118006, -0.0314868, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.840346] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2783] 1722284794840236, 6.32466, 0.0760963, -0.187449, -0.303779, -0.999494, 0.00383604, 0.000981917, -0.0315589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.842801] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2784] 1722284794842716, 6.32714, 0.0760963, -0.187449, -0.303779, -0.999494, 0.00383604, 0.000981917, -0.0315589, 0, 0.00364517, 0, 0, -0.0406771, 0, 
[2024-07-29 16:26:34.845675] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2786] 1722284794845561, 6.32999, 0.0760963, -0.187449, -0.303779, -0.999494, 0.00383604, 0.000981917, -0.0315589, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.848213] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2787] 1722284794848101, 6.33253, 0.0760948, -0.187433, -0.303803, -0.99949, 0.0041205, 0.00114992, -0.0316314, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.850988] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2788] 1722284794850876, 6.3353, 0.0760948, -0.187433, -0.303803, -0.99949, 0.0041205, 0.00114992, -0.0316314, 0, 0, -0.00238298, -0.0557661, 0.0354389, 0, 
[2024-07-29 16:26:34.855374] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2790] 1722284794855251, 6.33968, 0.0760948, -0.187433, -0.303803, -0.99949, 0.0041205, 0.00114992, -0.0316314, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.857870] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2791] 1722284794857757, 6.34218, 0.0761075, -0.187426, -0.303823, -0.999489, 0.00413494, 0.00117251, -0.0316848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.860699] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2792] 1722284794860588, 6.34501, 0.0761075, -0.187426, -0.303823, -0.999489, 0.00413494, 0.00117251, -0.0316848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.863341] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2794] 1722284794863266, 6.34769, 0.0761075, -0.187426, -0.303823, -0.999489, 0.00413494, 0.00117251, -0.0316848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.865994] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2795] 1722284794865881, 6.35031, 0.0761075, -0.187426, -0.303823, -0.999489, 0.00413494, 0.00117251, -0.0316848, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.869868] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2796] 1722284794869755, 6.35418, 0.0761183, -0.187442, -0.303839, -0.99949, 0.00413895, 0.00106754, -0.0316418, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.872191] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2797] 1722284794872081, 6.35651, 0.0761183, -0.187442, -0.303839, -0.99949, 0.00413895, 0.00106754, -0.0316418, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.874935] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2799] 1722284794874820, 6.35925, 0.0761183, -0.187442, -0.303839, -0.99949, 0.00413895, 0.00106754, -0.0316418, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.877478] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2800] 1722284794877365, 6.36179, 0.0761268, -0.187418, -0.303881, -0.999488, 0.00412005, 0.000939684, -0.0317228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.880244] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2801] 1722284794880131, 6.36456, 0.0761268, -0.187418, -0.303881, -0.999488, 0.00412005, 0.000939684, -0.0317228, 0, 0.00236827, -0.00415059, 0, 0, 0, 
[2024-07-29 16:26:34.882713] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2802] 1722284794882593, 6.36702, 0.0761268, -0.187418, -0.303881, -0.999488, 0.00412005, 0.000939684, -0.0317228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.885756] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2804] 1722284794885643, 6.37007, 0.0761268, -0.187418, -0.303881, -0.999488, 0.00412005, 0.000939684, -0.0317228, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.889075] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2805] 1722284794888964, 6.37339, 0.0761248, -0.187225, -0.304068, -0.999458, 0.00421659, 0.000235154, -0.0326588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.890941] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2806] 1722284794890831, 6.37526, 0.0761248, -0.187225, -0.304068, -0.999458, 0.00421659, 0.000235154, -0.0326588, 0, 0.0192912, -0.0187205, 0, -0.139434, -0.187848, 
[2024-07-29 16:26:34.893643] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2808] 1722284794893553, 6.37798, 0.0761248, -0.187225, -0.304068, -0.999458, 0.00421659, 0.000235154, -0.0326588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.896248] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2809] 1722284794896135, 6.38056, 0.0761248, -0.187225, -0.304068, -0.999458, 0.00421659, 0.000235154, -0.0326588, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.898741] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2810] 1722284794898630, 6.38306, 0.0761106, -0.187381, -0.303902, -0.999477, 0.00436667, 0.000772748, -0.0320448, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.901808] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2811] 1722284794901698, 6.38612, 0.0761106, -0.187381, -0.303902, -0.999477, 0.00436667, 0.000772748, -0.0320448, 0, -0.0155998, 0.0166325, 0, 0.107908, 0.123335, 
[2024-07-29 16:26:34.904527] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2813] 1722284794904414, 6.38884, 0.0761106, -0.187381, -0.303902, -0.999477, 0.00436667, 0.000772748, -0.0320448, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.907105] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2814] 1722284794906994, 6.39142, 0.0761018, -0.187609, -0.303664, -0.999506, 0.00435919, 0.00154949, -0.031092, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.909919] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2815] 1722284794909799, 6.39422, 0.0761018, -0.187609, -0.303664, -0.999506, 0.00435919, 0.00154949, -0.031092, 0, -0.022723, 0.0237177, 0, 0.154397, 0.191302, 
[2024-07-29 16:26:34.912625] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2816] 1722284794912510, 6.39694, 0.0761018, -0.187609, -0.303664, -0.999506, 0.00435919, 0.00154949, -0.031092, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.917358] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2818] 1722284794917243, 6.40167, 0.0761018, -0.187609, -0.303664, -0.999506, 0.00435919, 0.00154949, -0.031092, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.919456] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2819] 1722284794919344, 6.40377, 0.0761052, -0.187507, -0.303782, -0.999496, 0.00427336, 0.00128421, -0.0314189, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.922194] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2820] 1722284794922081, 6.40651, 0.0761052, -0.187507, -0.303782, -0.999496, 0.00427336, 0.00128421, -0.0314189, 0, 0.0101315, -0.0117129, 0, -0.0532861, -0.0656493, 
[2024-07-29 16:26:34.925109] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2822] 1722284794924997, 6.40942, 0.0761052, -0.187507, -0.303782, -0.999496, 0.00427336, 0.00128421, -0.0314189, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.927894] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2823] 1722284794927776, 6.4122, 0.0761041, -0.187457, -0.303842, -0.999492, 0.0041739, 0.00112319, -0.0315831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.932622] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2824] 1722284794932508, 6.41693, 0.0761041, -0.187457, -0.303842, -0.999492, 0.0041739, 0.00112319, -0.0315831, 0, 0.00503109, -0.00608344, 0, 0, 0, 
[2024-07-29 16:26:34.935270] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2826] 1722284794935144, 6.41957, 0.0761041, -0.187457, -0.303842, -0.999492, 0.0041739, 0.00112319, -0.0315831, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.937863] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2827] 1722284794937750, 6.42218, 0.076113, -0.187455, -0.30383, -0.999493, 0.0039954, 0.00116668, -0.0315702, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.940474] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2828] 1722284794940364, 6.42479, 0.076113, -0.187455, -0.30383, -0.999493, 0.0039954, 0.00116668, -0.0315702, 0, 0, 0, 0.0359535, 0, 0, 
[2024-07-29 16:26:34.943101] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2830] 1722284794943039, 6.42746, 0.076113, -0.187455, -0.30383, -0.999493, 0.0039954, 0.00116668, -0.0315702, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.946033] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2831] 1722284794945919, 6.43034, 0.076113, -0.187455, -0.30383, -0.999493, 0.0039954, 0.00116668, -0.0315702, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.949021] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2832] 1722284794948906, 6.43333, 0.0761095, -0.187466, -0.3038, -0.999497, 0.00373179, 0.00104889, -0.0314898, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.951712] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2833] 1722284794951601, 6.43603, 0.0761095, -0.187466, -0.3038, -0.999497, 0.00373179, 0.00104889, -0.0314898, 0, 0, 0.00291299, 0.0519514, 0, 0, 
[2024-07-29 16:26:34.955132] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2835] 1722284794955018, 6.43944, 0.0761095, -0.187466, -0.3038, -0.999497, 0.00373179, 0.00104889, -0.0314898, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.957129] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2836] 1722284794957019, 6.44144, 0.0761115, -0.18746, -0.303814, -0.999498, 0.00383757, 0.00104737, -0.0314171, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.959851] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2837] 1722284794959736, 6.44416, 0.0761115, -0.18746, -0.303814, -0.999498, 0.00383757, 0.00104737, -0.0314171, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.962377] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2838] 1722284794962263, 6.44669, 0.0761115, -0.18746, -0.303814, -0.999498, 0.00383757, 0.00104737, -0.0314171, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.966784] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2840] 1722284794966623, 6.45105, 0.0761093, -0.187394, -0.303881, -0.999486, 0.00404449, 0.000953676, -0.0317876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.969612] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2841] 1722284794969497, 6.45392, 0.0761093, -0.187394, -0.303881, -0.999486, 0.00404449, 0.000953676, -0.0317876, 0, 0.00661377, -0.00676033, -0.0418901, 0, -0.0741608, 
[2024-07-29 16:26:34.972456] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2842] 1722284794972341, 6.45677, 0.0761093, -0.187394, -0.303881, -0.999486, 0.00404449, 0.000953676, -0.0317876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.975146] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2844] 1722284794975034, 6.45946, 0.0761093, -0.187394, -0.303881, -0.999486, 0.00404449, 0.000953676, -0.0317876, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.977891] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2845] 1722284794977777, 6.4622, 0.0761184, -0.187151, -0.304142, -0.999452, 0.00410655, 6.46224e-05, -0.032853, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.981482] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2846] 1722284794981370, 6.4658, 0.0761184, -0.187151, -0.304142, -0.999452, 0.00410655, 6.46224e-05, -0.032853, 0, 0.024331, -0.0260538, 0, -0.17645, -0.213884, 
[2024-07-29 16:26:34.984013] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2848] 1722284794983893, 6.46832, 0.0761184, -0.187151, -0.304142, -0.999452, 0.00410655, 6.46224e-05, -0.032853, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.986640] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2849] 1722284794986528, 6.47095, 0.0761113, -0.187458, -0.303796, -0.99949, 0.00430901, 0.00107501, -0.0316113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.989522] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2850] 1722284794989387, 6.47381, 0.0761113, -0.187458, -0.303796, -0.99949, 0.00430901, 0.00107501, -0.0316113, 0, -0.0307522, 0.0346211, 0, 0.202237, 0.249325, 
[2024-07-29 16:26:34.992142] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2851] 1722284794992007, 6.47643, 0.0761113, -0.187458, -0.303796, -0.99949, 0.00430901, 0.00107501, -0.0316113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:34.996966] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2853] 1722284794996820, 6.48125, 0.0761113, -0.187458, -0.303796, -0.99949, 0.00430901, 0.00107501, -0.0316113, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.000328] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2854] 1722284795000191, 6.48462, 0.0760994, -0.187645, -0.303593, -0.999512, 0.0043634, 0.00168142, -0.0308705, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.003052] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2855] 1722284795002961, 6.48739, 0.0760994, -0.187645, -0.303593, -0.999512, 0.0043634, 0.00168142, -0.0308705, 0, -0.0186227, 0.0202804, 0, 0.120924, 0.148749, 
[2024-07-29 16:26:35.005746] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2857] 1722284795005630, 6.49006, 0.0760994, -0.187645, -0.303593, -0.999512, 0.0043634, 0.00168142, -0.0308705, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.008385] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2858] 1722284795008267, 6.49269, 0.0761031, -0.187528, -0.303759, -0.999499, 0.00422655, 0.00125263, -0.0313572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.013344] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2860] 1722284795013274, 6.4977, 0.0761031, -0.187528, -0.303759, -0.999499, 0.00422655, 0.00125263, -0.0313572, 0, 0.0116598, -0.0166228, 0, -0.0861538, -0.0977807, 
[2024-07-29 16:26:35.016043] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2861] 1722284795015930, 6.50036, 0.0761031, -0.187528, -0.303759, -0.999499, 0.00422655, 0.00125263, -0.0313572, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.018584] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2862] 1722284795018472, 6.5029, 0.0761026, -0.187465, -0.303842, -0.999493, 0.00410284, 0.00112505, -0.0315429, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.021351] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2863] 1722284795021239, 6.50566, 0.0761026, -0.187465, -0.303842, -0.999493, 0.00410284, 0.00112505, -0.0315429, 0, 0.00633636, -0.00825756, 0, 0, -0.0372857, 
[2024-07-29 16:26:35.023997] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2865] 1722284795023886, 6.50831, 0.0761026, -0.187465, -0.303842, -0.999493, 0.00410284, 0.00112505, -0.0315429, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.028519] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2866] 1722284795028405, 6.51283, 0.0760995, -0.187448, -0.303851, -0.999492, 0.004082, 0.00117033, -0.0315811, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.031341] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2867] 1722284795031229, 6.51565, 0.0760995, -0.187448, -0.303851, -0.999492, 0.004082, 0.00117033, -0.0315811, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.033931] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2869] 1722284795033810, 6.51824, 0.0760995, -0.187448, -0.303851, -0.999492, 0.004082, 0.00117033, -0.0315811, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.036378] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2870] 1722284795036265, 6.52069, 0.0760995, -0.187448, -0.303851, -0.999492, 0.004082, 0.00117033, -0.0315811, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.039215] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2871] 1722284795039103, 6.52353, 0.0761041, -0.187449, -0.303859, -0.999492, 0.00409985, 0.00115327, -0.0315703, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.043333] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2873] 1722284795043272, 6.5277, 0.0761041, -0.187449, -0.303859, -0.999492, 0.00409985, 0.00115327, -0.0315703, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.044993] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2874] 1722284795044878, 6.5293, 0.0761041, -0.187449, -0.303859, -0.999492, 0.00409985, 0.00115327, -0.0315703, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.047626] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2875] 1722284795047510, 6.53194, 0.0760917, -0.187442, -0.303864, -0.999492, 0.00410148, 0.0011242, -0.0315733, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.050345] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2876] 1722284795050234, 6.53466, 0.0760917, -0.187442, -0.303864, -0.999492, 0.00410148, 0.0011242, -0.0315733, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.053036] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2877] 1722284795052947, 6.53737, 0.0760917, -0.187442, -0.303864, -0.999492, 0.00410148, 0.0011242, -0.0315733, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.055772] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2879] 1722284795055626, 6.54005, 0.0760917, -0.187442, -0.303864, -0.999492, 0.00410148, 0.0011242, -0.0315733, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.059850] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2880] 1722284795059737, 6.54416, 0.0760945, -0.187431, -0.303874, -0.99949, 0.00401872, 0.00101649, -0.0316709, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.062831] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2881] 1722284795062744, 6.54717, 0.0760945, -0.187431, -0.303874, -0.99949, 0.00401872, 0.00101649, -0.0316709, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.065491] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2883] 1722284795065377, 6.5498, 0.0760945, -0.187431, -0.303874, -0.99949, 0.00401872, 0.00101649, -0.0316709, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.067995] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2884] 1722284795067880, 6.55231, 0.0760607, -0.187518, -0.303684, -0.999629, 0.000329483, 0.00394785, -0.0269591, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.070949] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2885] 1722284795070837, 6.55526, 0.0760607, -0.187518, -0.303684, -0.999629, 0.000329483, 0.00394785, -0.0269591, -0.00338728, -0.00872312, 0.0190232, 0.75233, 0.562413, 0.942055, 
[2024-07-29 16:26:35.073497] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2887] 1722284795073387, 6.55781, 0.0760607, -0.187518, -0.303684, -0.999629, 0.000329483, 0.00394785, -0.0269591, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.076816] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2888] 1722284795076649, 6.56107, 0.0760607, -0.187518, -0.303684, -0.999629, 0.000329483, 0.00394785, -0.0269591, 0, 0, 0, 0, 0, 0, 
[2024-07-29 16:26:35.078996] [0x0000007f76fe99a0] [MocapTag] [0x000012e8] [2889] 1722284795078883, 6.56331, 0.0760773, -0.187503, -0.303687, -0.99963, 0.000446733, 0.00399106, -0.0269028, 0, 0, 0, 0, 0, 0, 
