[2024-06-13 11:56:33.188281] [0x0000007f887dd010] [MocapTag] [0x00000af8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-13 11:56:33.495573] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [143] 1718294193495463, 0.357455, 0.102868, -0.131937, -0.31003, -0.999121, -0.00193633, 0.00286295, 0.0417704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.498425] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [144] 1718294193498309, 0.360301, 0.102868, -0.131937, -0.31003, -0.999121, -0.00193633, 0.00286295, 0.0417704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.500827] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [145] 1718294193500717, 0.362709, 0.102868, -0.131937, -0.31003, -0.999121, -0.00193633, 0.00286295, 0.0417704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.505129] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [147] 1718294193505016, 0.367008, 0.102868, -0.131937, -0.31003, -0.999121, -0.00193633, 0.00286295, 0.0417704, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.507466] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [148] 1718294193507355, 0.369347, 0.102871, -0.131936, -0.310026, -0.999122, -0.0019323, 0.00287715, 0.0417596, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.510225] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [149] 1718294193510114, 0.372106, 0.102871, -0.131936, -0.310026, -0.999122, -0.0019323, 0.00287715, 0.0417596, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.512775] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [151] 1718294193512707, 0.374699, 0.102871, -0.131936, -0.310026, -0.999122, -0.0019323, 0.00287715, 0.0417596, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.515475] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [152] 1718294193515363, 0.377355, 0.102865, -0.131937, -0.310023, -0.999121, -0.00194465, 0.00288092, 0.0417797, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.519987] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [153] 1718294193519873, 0.381865, 0.102865, -0.131937, -0.310023, -0.999121, -0.00194465, 0.00288092, 0.0417797, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.522484] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [154] 1718294193522397, 0.384389, 0.102865, -0.131937, -0.310023, -0.999121, -0.00194465, 0.00288092, 0.0417797, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.525070] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [156] 1718294193524956, 0.386948, 0.10286, -0.131937, -0.310017, -0.999122, -0.00194313, 0.00287761, 0.0417625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.527709] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [157] 1718294193527589, 0.389581, 0.10286, -0.131937, -0.310017, -0.999122, -0.00194313, 0.00287761, 0.0417625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.530106] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [158] 1718294193529995, 0.391987, 0.10286, -0.131937, -0.310017, -0.999122, -0.00194313, 0.00287761, 0.0417625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.532732] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [160] 1718294193532665, 0.394657, 0.10286, -0.131937, -0.310017, -0.999122, -0.00194313, 0.00287761, 0.0417625, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.536916] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [161] 1718294193536805, 0.398797, 0.10286, -0.131947, -0.310007, -0.99912, -0.00192986, 0.00286849, 0.0417909, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.538999] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [162] 1718294193538885, 0.400877, 0.10286, -0.131947, -0.310007, -0.99912, -0.00192986, 0.00286849, 0.0417909, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.541422] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [163] 1718294193541239, 0.403231, 0.10286, -0.131947, -0.310007, -0.99912, -0.00192986, 0.00286849, 0.0417909, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.544041] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [165] 1718294193543926, 0.405918, 0.10286, -0.131947, -0.310007, -0.99912, -0.00192986, 0.00286849, 0.0417909, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.546456] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [166] 1718294193546337, 0.408329, 0.102856, -0.131939, -0.310003, -0.999122, -0.00195081, 0.00286302, 0.0417627, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.549510] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [167] 1718294193549395, 0.411387, 0.102856, -0.131939, -0.310003, -0.999122, -0.00195081, 0.00286302, 0.0417627, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.551987] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [168] 1718294193551875, 0.413867, 0.102856, -0.131939, -0.310003, -0.999122, -0.00195081, 0.00286302, 0.0417627, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.554818] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [170] 1718294193554689, 0.416681, 0.102856, -0.131939, -0.310003, -0.999122, -0.00195081, 0.00286302, 0.0417627, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.557240] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [171] 1718294193557121, 0.419113, 0.102852, -0.131939, -0.310002, -0.999121, -0.00194531, 0.00286101, 0.0417707, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.560121] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [172] 1718294193560002, 0.421994, 0.102852, -0.131939, -0.310002, -0.999121, -0.00194531, 0.00286101, 0.0417707, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.562603] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [174] 1718294193562513, 0.424505, 0.102852, -0.131939, -0.310002, -0.999121, -0.00194531, 0.00286101, 0.0417707, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.565503] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [175] 1718294193565324, 0.427316, 0.102853, -0.131939, -0.310005, -0.999122, -0.00193919, 0.00286744, 0.0417469, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.568326] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [176] 1718294193568215, 0.430207, 0.102853, -0.131939, -0.310005, -0.999122, -0.00193919, 0.00286744, 0.0417469, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.571466] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [177] 1718294193571349, 0.433341, 0.102853, -0.131939, -0.310005, -0.999122, -0.00193919, 0.00286744, 0.0417469, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.574067] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [179] 1718294193573955, 0.435947, 0.102853, -0.131939, -0.310005, -0.999122, -0.00193919, 0.00286744, 0.0417469, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.576310] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [180] 1718294193576195, 0.438187, 0.102852, -0.131943, -0.310006, -0.999122, -0.00193482, 0.00286759, 0.0417523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.578924] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [181] 1718294193578801, 0.440793, 0.102852, -0.131943, -0.310006, -0.999122, -0.00193482, 0.00286759, 0.0417523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.581452] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [182] 1718294193581275, 0.443267, 0.102852, -0.131943, -0.310006, -0.999122, -0.00193482, 0.00286759, 0.0417523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.584711] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [184] 1718294193584532, 0.446524, 0.102852, -0.131943, -0.310006, -0.999122, -0.00193482, 0.00286759, 0.0417523, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.587018] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [185] 1718294193586912, 0.448904, 0.102852, -0.131938, -0.310007, -0.999121, -0.00194497, 0.00288062, 0.0417662, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.589643] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [186] 1718294193589529, 0.451521, 0.102852, -0.131938, -0.310007, -0.999121, -0.00194497, 0.00288062, 0.0417662, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.593312] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [188] 1718294193593192, 0.455184, 0.102852, -0.131938, -0.310007, -0.999121, -0.00194497, 0.00288062, 0.0417662, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.594859] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [189] 1718294193594749, 0.456741, 0.102852, -0.131938, -0.310007, -0.999121, -0.00194497, 0.00288062, 0.0417662, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.597382] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [190] 1718294193597267, 0.459259, 0.102861, -0.13194, -0.310016, -0.999122, -0.00195366, 0.00286888, 0.0417562, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.601941] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [191] 1718294193601824, 0.463816, 0.102861, -0.13194, -0.310016, -0.999122, -0.00195366, 0.00286888, 0.0417562, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.605003] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [193] 1718294193604874, 0.466866, 0.102861, -0.13194, -0.310016, -0.999122, -0.00195366, 0.00286888, 0.0417562, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.606989] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [194] 1718294193606874, 0.468866, 0.102869, -0.131937, -0.310015, -0.999121, -0.00194366, 0.00289012, 0.041767, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.609820] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [195] 1718294193609694, 0.471686, 0.102869, -0.131937, -0.310015, -0.999121, -0.00194366, 0.00289012, 0.041767, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.612246] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [196] 1718294193612128, 0.47412, 0.102869, -0.131937, -0.310015, -0.999121, -0.00194366, 0.00289012, 0.041767, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.615893] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [198] 1718294193615772, 0.477764, 0.102869, -0.131937, -0.310015, -0.999121, -0.00194366, 0.00289012, 0.041767, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.618402] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [199] 1718294193618282, 0.480274, 0.102865, -0.131944, -0.310021, -0.999121, -0.00194857, 0.00285315, 0.0417764, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.621154] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [200] 1718294193621040, 0.483032, 0.102865, -0.131944, -0.310021, -0.999121, -0.00194857, 0.00285315, 0.0417764, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.623742] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [202] 1718294193623617, 0.485609, 0.102865, -0.131944, -0.310021, -0.999121, -0.00194857, 0.00285315, 0.0417764, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.626242] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [203] 1718294193626124, 0.488116, 0.102863, -0.131945, -0.310025, -0.999121, -0.00194385, 0.00286531, 0.0417727, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.629482] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [204] 1718294193629375, 0.491367, 0.102863, -0.131945, -0.310025, -0.999121, -0.00194385, 0.00286531, 0.0417727, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.631786] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [205] 1718294193631674, 0.493666, 0.102863, -0.131945, -0.310025, -0.999121, -0.00194385, 0.00286531, 0.0417727, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.634474] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [207] 1718294193634366, 0.496358, 0.102863, -0.131945, -0.310025, -0.999121, -0.00194385, 0.00286531, 0.0417727, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.637748] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [208] 1718294193637637, 0.499629, 0.102864, -0.131935, -0.31003, -0.999122, -0.00195272, 0.00285848, 0.0417622, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.641794] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [209] 1718294193641685, 0.503677, 0.102864, -0.131935, -0.31003, -0.999122, -0.00195272, 0.00285848, 0.0417622, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.642827] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [211] 1718294193642740, 0.504732, 0.102864, -0.131935, -0.31003, -0.999122, -0.00195272, 0.00285848, 0.0417622, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.644971] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [212] 1718294193644864, 0.506856, 0.10287, -0.131939, -0.310034, -0.999122, -0.00192592, 0.00288546, 0.0417554, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.648106] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [213] 1718294193647994, 0.509986, 0.10287, -0.131939, -0.310034, -0.999122, -0.00192592, 0.00288546, 0.0417554, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.650754] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [214] 1718294193650635, 0.512627, 0.10287, -0.131939, -0.310034, -0.999122, -0.00192592, 0.00288546, 0.0417554, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.653579] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [216] 1718294193653464, 0.515456, 0.10287, -0.131939, -0.310034, -0.999122, -0.00192592, 0.00288546, 0.0417554, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.656500] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [217] 1718294193656388, 0.51838, 0.102865, -0.131938, -0.310026, -0.999122, -0.00194415, 0.00286222, 0.0417596, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.659381] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [218] 1718294193659274, 0.521266, 0.102865, -0.131938, -0.310026, -0.999122, -0.00194415, 0.00286222, 0.0417596, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.663789] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [220] 1718294193663673, 0.525665, 0.102865, -0.131938, -0.310026, -0.999122, -0.00194415, 0.00286222, 0.0417596, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.666123] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [221] 1718294193666011, 0.528003, 0.102861, -0.131936, -0.310024, -0.999121, -0.00195162, 0.00288444, 0.0417738, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.669006] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [222] 1718294193668893, 0.530885, 0.102861, -0.131936, -0.310024, -0.999121, -0.00195162, 0.00288444, 0.0417738, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.671567] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [223] 1718294193671451, 0.533443, 0.102861, -0.131936, -0.310024, -0.999121, -0.00195162, 0.00288444, 0.0417738, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.674504] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [225] 1718294193674391, 0.536383, 0.102861, -0.131936, -0.310024, -0.999121, -0.00195162, 0.00288444, 0.0417738, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.678371] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [226] 1718294193678243, 0.540235, 0.102855, -0.131945, -0.310015, -0.999121, -0.00194148, 0.0028527, 0.0417667, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.680853] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [227] 1718294193680746, 0.542738, 0.102855, -0.131945, -0.310015, -0.999121, -0.00194148, 0.0028527, 0.0417667, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.684418] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [229] 1718294193684309, 0.546301, 0.102855, -0.131945, -0.310015, -0.999121, -0.00194148, 0.0028527, 0.0417667, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.686330] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [230] 1718294193686222, 0.548214, 0.102853, -0.131943, -0.310001, -0.999122, -0.00194139, 0.00286969, 0.0417583, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.689094] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [231] 1718294193688988, 0.55098, 0.102853, -0.131943, -0.310001, -0.999122, -0.00194139, 0.00286969, 0.0417583, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.693257] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [233] 1718294193693145, 0.555137, 0.102853, -0.131943, -0.310001, -0.999122, -0.00194139, 0.00286969, 0.0417583, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.695767] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [234] 1718294193695659, 0.557651, 0.102854, -0.131939, -0.31, -0.999122, -0.00195976, 0.00288924, 0.0417509, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.698564] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [235] 1718294193698453, 0.560445, 0.102854, -0.131939, -0.31, -0.999122, -0.00195976, 0.00288924, 0.0417509, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.701023] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [236] 1718294193700910, 0.562902, 0.102854, -0.131939, -0.31, -0.999122, -0.00195976, 0.00288924, 0.0417509, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.703845] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [238] 1718294193703720, 0.565712, 0.102854, -0.131939, -0.31, -0.999122, -0.00195976, 0.00288924, 0.0417509, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.707500] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [239] 1718294193707381, 0.569373, 0.102857, -0.131945, -0.309996, -0.999121, -0.00193859, 0.00288055, 0.0417677, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.709107] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [240] 1718294193708992, 0.570984, 0.102857, -0.131945, -0.309996, -0.999121, -0.00193859, 0.00288055, 0.0417677, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.711673] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [241] 1718294193711556, 0.573548, 0.102857, -0.131945, -0.309996, -0.999121, -0.00193859, 0.00288055, 0.0417677, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.714257] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [243] 1718294193714110, 0.576102, 0.102857, -0.131945, -0.309996, -0.999121, -0.00193859, 0.00288055, 0.0417677, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.716732] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [244] 1718294193716616, 0.578608, 0.102857, -0.131939, -0.310003, -0.999122, -0.00194482, 0.00287728, 0.0417544, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.719621] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [245] 1718294193719504, 0.581496, 0.102857, -0.131939, -0.310003, -0.999122, -0.00194482, 0.00287728, 0.0417544, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.722089] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [246] 1718294193721978, 0.58397, 0.102857, -0.131939, -0.310003, -0.999122, -0.00194482, 0.00287728, 0.0417544, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.724953] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [248] 1718294193724834, 0.586826, 0.102857, -0.131939, -0.310003, -0.999122, -0.00194482, 0.00287728, 0.0417544, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.727469] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [249] 1718294193727357, 0.589349, 0.102863, -0.131944, -0.310009, -0.999121, -0.00193342, 0.002871, 0.0417705, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.730249] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [250] 1718294193730137, 0.592129, 0.102863, -0.131944, -0.310009, -0.999121, -0.00193342, 0.002871, 0.0417705, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.732831] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [252] 1718294193732755, 0.594747, 0.102863, -0.131944, -0.310009, -0.999121, -0.00193342, 0.002871, 0.0417705, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.735490] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [253] 1718294193735375, 0.597367, 0.102866, -0.131934, -0.310018, -0.999121, -0.00195469, 0.00287904, 0.0417649, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.738413] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [254] 1718294193738300, 0.600292, 0.102866, -0.131934, -0.310018, -0.999121, -0.00195469, 0.00287904, 0.0417649, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.742487] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [255] 1718294193742400, 0.604392, 0.102866, -0.131934, -0.310018, -0.999121, -0.00195469, 0.00287904, 0.0417649, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.745102] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [257] 1718294193744989, 0.606981, 0.102868, -0.131939, -0.310025, -0.999121, -0.00195219, 0.00285543, 0.0417841, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.747841] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [258] 1718294193747729, 0.609721, 0.102868, -0.131939, -0.310025, -0.999121, -0.00195219, 0.00285543, 0.0417841, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.750338] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [259] 1718294193750224, 0.612216, 0.102868, -0.131939, -0.310025, -0.999121, -0.00195219, 0.00285543, 0.0417841, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.753120] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [261] 1718294193753015, 0.615007, 0.102868, -0.131939, -0.310025, -0.999121, -0.00195219, 0.00285543, 0.0417841, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.755951] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [262] 1718294193755837, 0.617829, 0.102871, -0.131939, -0.310031, -0.999121, -0.00195429, 0.00287162, 0.0417691, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.759350] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [263] 1718294193759235, 0.621227, 0.102871, -0.131939, -0.310031, -0.999121, -0.00195429, 0.00287162, 0.0417691, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.761182] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [264] 1718294193761072, 0.623064, 0.102871, -0.131939, -0.310031, -0.999121, -0.00195429, 0.00287162, 0.0417691, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.763954] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [266] 1718294193763840, 0.625832, 0.102871, -0.131939, -0.310031, -0.999121, -0.00195429, 0.00287162, 0.0417691, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.766294] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [267] 1718294193766180, 0.628172, 0.102873, -0.131938, -0.310031, -0.999121, -0.00194486, 0.00287328, 0.0417812, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.770846] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [268] 1718294193770735, 0.632727, 0.102873, -0.131938, -0.310031, -0.999121, -0.00194486, 0.00287328, 0.0417812, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.773522] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [270] 1718294193773407, 0.635399, 0.102873, -0.131938, -0.310031, -0.999121, -0.00194486, 0.00287328, 0.0417812, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.776195] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [271] 1718294193776081, 0.638073, 0.102859, -0.13194, -0.310028, -0.999122, -0.00193386, 0.00285748, 0.0417639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.778709] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [272] 1718294193778595, 0.640587, 0.102859, -0.13194, -0.310028, -0.999122, -0.00193386, 0.00285748, 0.0417639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.781872] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [273] 1718294193781757, 0.643749, 0.102859, -0.13194, -0.310028, -0.999122, -0.00193386, 0.00285748, 0.0417639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.784028] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [275] 1718294193783901, 0.645893, 0.102859, -0.13194, -0.310028, -0.999122, -0.00193386, 0.00285748, 0.0417639, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.786842] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [276] 1718294193786732, 0.648724, 0.102854, -0.131943, -0.310029, -0.999122, -0.0019439, 0.00286875, 0.0417584, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.789936] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [277] 1718294193789827, 0.651819, 0.102854, -0.131943, -0.310029, -0.999122, -0.0019439, 0.00286875, 0.0417584, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.792067] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [278] 1718294193791956, 0.653948, 0.102854, -0.131943, -0.310029, -0.999122, -0.0019439, 0.00286875, 0.0417584, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:33.795083] [0x0000007f828b69a0] [MocapTag] [0x00000af8] [280] 1718294193794972, 0.656964, 0.102854, -0.131943, -0.310029, -0.999122, -0.0019439, 0.00286875, 0.0417584, 0, 0, 0, 0, 0, 0, 
