[2024-07-20 02:03:15.777755] [0x0000007f959c57c0] [MocapTag] [0x00002b2d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-07-20 02:03:19.972876] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1860] 1721455399972763, 4.24277, 0.0976249, -0.244045, -0.30569, -0.999975, -0.00120207, 0.0021296, -0.00657869, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:19.975518] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1862] 1721455399975401, 4.24541, 0.0976729, -0.243922, -0.305821, -0.999975, -0.00140194, 0.00221293, -0.00660961, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:19.978252] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1863] 1721455399978138, 4.24815, 0.0976729, -0.243922, -0.305821, -0.999975, -0.00140194, 0.00221293, -0.00660961, 0.00479971, 0.0123208, -0.0130797, 0.040102, 0, 0, 
[2024-07-20 02:03:19.980693] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1864] 1721455399980584, 4.25059, 0.0976729, -0.243922, -0.305821, -0.999975, -0.00140194, 0.00221293, -0.00660961, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:19.983428] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1865] 1721455399983317, 4.25333, 0.0976729, -0.243922, -0.305821, -0.999975, -0.00140194, 0.00221293, -0.00660961, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:19.988117] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1867] 1721455399988003, 4.25801, 0.0976802, -0.244252, -0.30576, -0.999974, -0.00118038, 0.00216595, -0.0067822, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:19.990800] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1868] 1721455399990692, 4.2607, 0.0976802, -0.244252, -0.30576, -0.999974, -0.00118038, 0.00216595, -0.0067822, 0, -0.0329854, 0.00610491, -0.0442982, 0, 0, 
[2024-07-20 02:03:19.993443] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1869] 1721455399993323, 4.26333, 0.0976736, -0.244229, -0.305724, -0.999976, -0.00127269, 0.00195905, -0.00659425, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:19.996258] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1871] 1721455399996142, 4.26615, 0.0976736, -0.244229, -0.305724, -0.999976, -0.00127269, 0.00195905, -0.00659425, 0, 0.00231214, 0.00362661, 0, -0.0414551, 0.0376054, 
[2024-07-20 02:03:20.000505] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1872] 1721455400000391, 4.2704, 0.0976736, -0.244229, -0.305724, -0.999976, -0.00127269, 0.00195905, -0.00659425, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.003098] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1873] 1721455400002969, 4.27298, 0.0976736, -0.244229, -0.305724, -0.999976, -0.00127269, 0.00195905, -0.00659425, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.005776] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1875] 1721455400005662, 4.27567, 0.0976494, -0.244298, -0.30574, -0.999974, -0.0012012, 0.00224491, -0.00680035, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.008510] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1876] 1721455400008398, 4.27841, 0.0976494, -0.244298, -0.30574, -0.999974, -0.0012012, 0.00224491, -0.00680035, -0.00242363, -0.00688415, 0, 0, 0.0572135, -0.0412629, 
[2024-07-20 02:03:20.011060] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1877] 1721455400010954, 4.28096, 0.0976494, -0.244298, -0.30574, -0.999974, -0.0012012, 0.00224491, -0.00680035, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.015874] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1879] 1721455400015759, 4.28577, 0.0976785, -0.244243, -0.30576, -0.999974, -0.00119093, 0.00220494, -0.00682104, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.018557] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1880] 1721455400018439, 4.28845, 0.0976785, -0.244243, -0.30576, -0.999974, -0.00119093, 0.00220494, -0.00682104, 0.00290636, 0.00548579, 0, 0, 0, 0, 
[2024-07-20 02:03:20.021201] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1881] 1721455400021089, 4.2911, 0.0976785, -0.244243, -0.30576, -0.999974, -0.00119093, 0.00220494, -0.00682104, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.023824] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1882] 1721455400023730, 4.29374, 0.0976733, -0.244249, -0.305764, -0.999974, -0.00119276, 0.00218127, -0.00680238, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.026655] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1884] 1721455400026542, 4.29655, 0.0976733, -0.244249, -0.305764, -0.999974, -0.00119276, 0.00218127, -0.00680238, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.029070] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1885] 1721455400028961, 4.29897, 0.0976733, -0.244249, -0.305764, -0.999974, -0.00119276, 0.00218127, -0.00680238, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.032493] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1886] 1721455400032380, 4.30239, 0.0976733, -0.244249, -0.305764, -0.999974, -0.00119276, 0.00218127, -0.00680238, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.035119] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1888] 1721455400035005, 4.30501, 0.0976798, -0.244246, -0.305764, -0.999974, -0.00120665, 0.002193, -0.00675099, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.037920] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1889] 1721455400037806, 4.30781, 0.0976798, -0.244246, -0.305764, -0.999974, -0.00120665, 0.002193, -0.00675099, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.040446] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1890] 1721455400040338, 4.31035, 0.0976798, -0.244246, -0.305764, -0.999974, -0.00120665, 0.002193, -0.00675099, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.043107] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1891] 1721455400042992, 4.313, 0.0976798, -0.244246, -0.305764, -0.999974, -0.00120665, 0.002193, -0.00675099, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.047272] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1893] 1721455400047158, 4.31717, 0.0976764, -0.24425, -0.305752, -0.999974, -0.00117337, 0.00218932, -0.00679463, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.050495] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1894] 1721455400050366, 4.32038, 0.0976764, -0.24425, -0.305752, -0.999974, -0.00117337, 0.00218932, -0.00679463, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.053108] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1895] 1721455400052994, 4.323, 0.0976764, -0.24425, -0.305752, -0.999974, -0.00117337, 0.00218932, -0.00679463, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.055683] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1897] 1721455400055565, 4.32557, 0.0977925, -0.244376, -0.305905, -0.999977, -0.000943916, 0.00197103, -0.00645209, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.058539] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1898] 1721455400058416, 4.32843, 0.0977925, -0.244376, -0.305905, -0.999977, -0.000943916, 0.00197103, -0.00645209, 0.0116098, -0.0126342, -0.0153125, -0.0463247, -0.0432813, 0.0686533, 
[2024-07-20 02:03:20.061004] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1899] 1721455400060890, 4.3309, 0.0977925, -0.244376, -0.305905, -0.999977, -0.000943916, 0.00197103, -0.00645209, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.064419] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1901] 1721455400064318, 4.33433, 0.0977925, -0.244376, -0.305905, -0.999977, -0.000943916, 0.00197103, -0.00645209, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.067008] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1902] 1721455400066893, 4.3369, 0.0976754, -0.244221, -0.305733, -0.999973, -0.00120361, 0.00218435, -0.0068457, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.069824] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1903] 1721455400069715, 4.33972, 0.0976754, -0.244221, -0.305733, -0.999973, -0.00120361, 0.00218435, -0.0068457, -0.0117114, 0.0155441, 0.0172103, 0.0523806, 0.0422328, -0.07888, 
[2024-07-20 02:03:20.072570] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1904] 1721455400072462, 4.34247, 0.0976754, -0.244221, -0.305733, -0.999973, -0.00120361, 0.00218435, -0.0068457, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.075274] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1906] 1721455400075158, 4.34517, 0.0976838, -0.244233, -0.305742, -0.999974, -0.0012099, 0.00217479, -0.00681765, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.079630] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1907] 1721455400079518, 4.34953, 0.0976838, -0.244233, -0.305742, -0.999974, -0.0012099, 0.00217479, -0.00681765, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.082448] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1908] 1721455400082339, 4.35235, 0.0976838, -0.244233, -0.305742, -0.999974, -0.0012099, 0.00217479, -0.00681765, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.085288] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1910] 1721455400085170, 4.35518, 0.0976859, -0.244245, -0.305754, -0.999974, -0.00118581, 0.00219211, -0.0067784, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.088071] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1911] 1721455400087963, 4.35797, 0.0976859, -0.244245, -0.305754, -0.999974, -0.00118581, 0.00219211, -0.0067784, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.090592] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1912] 1721455400090479, 4.36049, 0.0976859, -0.244245, -0.305754, -0.999974, -0.00118581, 0.00219211, -0.0067784, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.093183] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1913] 1721455400093073, 4.36308, 0.0976859, -0.244245, -0.305754, -0.999974, -0.00118581, 0.00219211, -0.0067784, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.096744] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1915] 1721455400096629, 4.36664, 0.0976907, -0.244245, -0.305755, -0.999974, -0.00119228, 0.00214217, -0.00673561, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.099599] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1916] 1721455400099489, 4.3695, 0.0976907, -0.244245, -0.305755, -0.999974, -0.00119228, 0.00214217, -0.00673561, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.102376] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1917] 1721455400102260, 4.37227, 0.0976907, -0.244245, -0.305755, -0.999974, -0.00119228, 0.00214217, -0.00673561, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.105024] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1919] 1721455400104859, 4.37487, 0.0976807, -0.244289, -0.305728, -0.999973, -0.0010849, 0.00212625, -0.0068814, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.107579] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1920] 1721455400107465, 4.37747, 0.0976807, -0.244289, -0.305728, -0.999973, -0.0010849, 0.00212625, -0.0068814, 0, -0.00446912, 0.00270294, 0, 0, 0, 
[2024-07-20 02:03:20.112081] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1921] 1721455400111973, 4.38198, 0.0976807, -0.244289, -0.305728, -0.999973, -0.0010849, 0.00212625, -0.0068814, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.115759] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1923] 1721455400115641, 4.38565, 0.0976893, -0.24423, -0.305748, -0.999973, -0.00121517, 0.00222169, -0.00683482, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.118053] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1924] 1721455400117946, 4.38795, 0.0976893, -0.24423, -0.305748, -0.999973, -0.00121517, 0.00222169, -0.00683482, 0, 0.00590058, -0.00201506, 0, 0, 0, 
[2024-07-20 02:03:20.120766] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1925] 1721455400120650, 4.39066, 0.0976893, -0.24423, -0.305748, -0.999973, -0.00121517, 0.00222169, -0.00683482, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.123586] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1926] 1721455400123497, 4.39351, 0.0976893, -0.24423, -0.305748, -0.999973, -0.00121517, 0.00222169, -0.00683482, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.127765] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1928] 1721455400127649, 4.39766, 0.0976058, -0.24398, -0.305754, -0.999976, -0.0013075, 0.00219406, -0.00647244, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.130571] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1929] 1721455400130458, 4.40047, 0.0976058, -0.24398, -0.305754, -0.999976, -0.0013075, 0.00219406, -0.00647244, -0.00834355, 0.0250241, 0, 0, 0, 0.072445, 
[2024-07-20 02:03:20.133588] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1930] 1721455400133502, 4.40351, 0.0976058, -0.24398, -0.305754, -0.999976, -0.0013075, 0.00219406, -0.00647244, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.135986] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1932] 1721455400135871, 4.40588, 0.0976988, -0.243938, -0.305832, -0.999974, -0.00139816, 0.00222878, -0.00664302, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.138894] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1933] 1721455400138776, 4.40878, 0.0976988, -0.243938, -0.305832, -0.999974, -0.00139816, 0.00222878, -0.00664302, 0.00929173, 0.00420009, -0.00782483, 0, 0, 0, 
[2024-07-20 02:03:20.143139] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1934] 1721455400143023, 4.41303, 0.0976988, -0.243938, -0.305832, -0.999974, -0.00139816, 0.00222878, -0.00664302, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.147253] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1936] 1721455400147138, 4.41715, 0.0976646, -0.244308, -0.305768, -0.999974, -0.00119758, 0.00224141, -0.00672452, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.148608] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1937] 1721455400148497, 4.41851, 0.0976646, -0.244308, -0.305768, -0.999974, -0.00119758, 0.00224141, -0.00672452, -0.00341391, -0.0369888, 0.00646003, -0.0400543, 0, 0, 
[2024-07-20 02:03:20.151057] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1938] 1721455400150949, 4.42096, 0.0976646, -0.244308, -0.305768, -0.999974, -0.00119758, 0.00224141, -0.00672452, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.153718] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1939] 1721455400153627, 4.42364, 0.097685, -0.24425, -0.305772, -0.999974, -0.00118686, 0.00222263, -0.00682736, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.158156] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1941] 1721455400158034, 4.42804, 0.097685, -0.24425, -0.305772, -0.999974, -0.00118686, 0.00222263, -0.00682736, 0.00204098, 0.00577096, 0, 0, 0, 0, 
[2024-07-20 02:03:20.160387] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1942] 1721455400160272, 4.43028, 0.097685, -0.24425, -0.305772, -0.999974, -0.00118686, 0.00222263, -0.00682736, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.162950] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1943] 1721455400162841, 4.43285, 0.097685, -0.24425, -0.305772, -0.999974, -0.00118686, 0.00222263, -0.00682736, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.165656] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1945] 1721455400165535, 4.43554, 0.097675, -0.244216, -0.305717, -0.999974, -0.00136956, 0.00202654, -0.00670855, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.168500] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1946] 1721455400168390, 4.4384, 0.097675, -0.244216, -0.305717, -0.999974, -0.00136956, 0.00202654, -0.00670855, 0, 0.00341573, 0.00549325, 0.0362158, -0.0394342, 0, 
[2024-07-20 02:03:20.170985] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1947] 1721455400170859, 4.44087, 0.097675, -0.244216, -0.305717, -0.999974, -0.00136956, 0.00202654, -0.00670855, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.173955] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1949] 1721455400173891, 4.4439, 0.097675, -0.244216, -0.305717, -0.999974, -0.00136956, 0.00202654, -0.00670855, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.176618] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1950] 1721455400176503, 4.44651, 0.0976161, -0.244023, -0.305742, -0.999976, -0.00127242, 0.00220806, -0.00650096, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.179372] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1951] 1721455400179252, 4.44926, 0.0976161, -0.244023, -0.305742, -0.999976, -0.00127242, 0.00220806, -0.00650096, -0.00589089, 0.0193154, -0.00249447, 0, 0.0364878, 0.0415093, 
[2024-07-20 02:03:20.181955] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1952] 1721455400181844, 4.45185, 0.0976161, -0.244023, -0.305742, -0.999976, -0.00127242, 0.00220806, -0.00650096, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.184613] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1954] 1721455400184490, 4.4545, 0.0977471, -0.243942, -0.305864, -0.999973, -0.00149498, 0.00229099, -0.00678315, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.188852] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1955] 1721455400188737, 4.45875, 0.0977471, -0.243942, -0.305864, -0.999973, -0.00149498, 0.00229099, -0.00678315, 0.0131069, 0.00813315, -0.01224, 0.0447512, 0, -0.0565629, 
[2024-07-20 02:03:20.191411] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1956] 1721455400191306, 4.46131, 0.0977471, -0.243942, -0.305864, -0.999973, -0.00149498, 0.00229099, -0.00678315, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.194065] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1957] 1721455400193974, 4.46398, 0.0976963, -0.243922, -0.305818, -0.999975, -0.00141983, 0.00225612, -0.00660076, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.196881] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1959] 1721455400196763, 4.46677, 0.0976963, -0.243922, -0.305818, -0.999975, -0.00141983, 0.00225612, -0.00660076, -0.00508009, 0, 0.00464099, 0, 0, 0.0365249, 
[2024-07-20 02:03:20.199445] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1960] 1721455400199337, 4.46935, 0.0976963, -0.243922, -0.305818, -0.999975, -0.00141983, 0.00225612, -0.00660076, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.202269] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1961] 1721455400202156, 4.47217, 0.0976963, -0.243922, -0.305818, -0.999975, -0.00141983, 0.00225612, -0.00660076, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.205745] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1963] 1721455400205633, 4.47564, 0.0977042, -0.244261, -0.305754, -0.999974, -0.0011385, 0.00219616, -0.00682083, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.208554] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1964] 1721455400208439, 4.47845, 0.0977042, -0.244261, -0.305754, -0.999974, -0.0011385, 0.00219616, -0.00682083, 0, -0.0339075, 0.00638292, -0.0562668, 0, -0.0438755, 
[2024-07-20 02:03:20.211060] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1965] 1721455400210957, 4.48097, 0.0977042, -0.244261, -0.305754, -0.999974, -0.0011385, 0.00219616, -0.00682083, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.213769] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1966] 1721455400213681, 4.48369, 0.0976819, -0.244312, -0.305713, -0.999974, -0.00115404, 0.00222423, -0.00680684, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.216632] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1968] 1721455400216515, 4.48652, 0.0976819, -0.244312, -0.305713, -0.999974, -0.00115404, 0.00222423, -0.00680684, -0.0022325, -0.00509961, 0.00409013, 0, 0, 0, 
[2024-07-20 02:03:20.220732] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1969] 1721455400220618, 4.49063, 0.0976819, -0.244312, -0.305713, -0.999974, -0.00115404, 0.00222423, -0.00680684, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.223336] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1970] 1721455400223221, 4.49323, 0.0976819, -0.244312, -0.305713, -0.999974, -0.00115404, 0.00222423, -0.00680684, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.226016] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1972] 1721455400225900, 4.49591, 0.0976849, -0.244251, -0.305752, -0.999973, -0.00117966, 0.00224244, -0.00683035, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.228732] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1973] 1721455400228621, 4.49863, 0.0976849, -0.244251, -0.305752, -0.999973, -0.00117966, 0.00224244, -0.00683035, 0, 0.00607541, -0.00393028, 0, 0, 0, 
[2024-07-20 02:03:20.231332] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1974] 1721455400231216, 4.50122, 0.0976849, -0.244251, -0.305752, -0.999973, -0.00117966, 0.00224244, -0.00683035, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.234111] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1976] 1721455400234035, 4.50404, 0.0977047, -0.244231, -0.305754, -0.999973, -0.00122406, 0.00224573, -0.00683436, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.237103] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1977] 1721455400236988, 4.507, 0.0977047, -0.244231, -0.305754, -0.999973, -0.00122406, 0.00224573, -0.00683436, 0, 0.0020405, 0, 0, 0, 0, 
[2024-07-20 02:03:20.239731] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1978] 1721455400239610, 4.50962, 0.0977047, -0.244231, -0.305754, -0.999973, -0.00122406, 0.00224573, -0.00683436, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.242487] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1979] 1721455400242371, 4.51238, 0.0977047, -0.244231, -0.305754, -0.999973, -0.00122406, 0.00224573, -0.00683436, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.245282] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1981] 1721455400245155, 4.51516, 0.0976268, -0.243994, -0.305723, -0.999977, -0.00141743, 0.00197313, -0.00630419, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.247861] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1982] 1721455400247745, 4.51775, 0.0976268, -0.243994, -0.305723, -0.999977, -0.00141743, 0.00197313, -0.00630419, -0.00779043, 0.0236501, 0.00308699, 0.0380993, -0.054632, 0.106029, 
[2024-07-20 02:03:20.252088] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1983] 1721455400251976, 4.52198, 0.0976268, -0.243994, -0.305723, -0.999977, -0.00141743, 0.00197313, -0.00630419, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.254744] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1985] 1721455400254623, 4.52463, 0.0976893, -0.244251, -0.305769, -0.999974, -0.00117156, 0.00220344, -0.00679357, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.257603] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1986] 1721455400257488, 4.5275, 0.0976893, -0.244251, -0.305769, -0.999974, -0.00117156, 0.00220344, -0.00679357, 0.00624736, -0.0256529, -0.00463535, -0.0486612, 0.0462567, -0.0978373, 
[2024-07-20 02:03:20.260117] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1987] 1721455400259993, 4.53, 0.0976893, -0.244251, -0.305769, -0.999974, -0.00117156, 0.00220344, -0.00679357, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.262864] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1988] 1721455400262749, 4.53276, 0.0976893, -0.244251, -0.305769, -0.999974, -0.00117156, 0.00220344, -0.00679357, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.265515] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1990] 1721455400265396, 4.5354, 0.0976891, -0.244241, -0.305762, -0.999974, -0.00121309, 0.00221851, -0.00679946, 0, 0, 0, 0, 0, 0, 
[2024-07-20 02:03:20.269265] [0x0000007f9109d9a0] [MocapTag] [0x00002b2d] [1991] 1721455400269151, 4.53916, 0.0976891, -0.244241, -0.305762, -0.999974, -0.00121309, 0.00221851, -0.00679946, 0, 0, 0, 0, 0, 0, 
