[2025-10-20 16:16:01.766932] [0x0000007fadcc47c0] [MocapTag] [0x00004b61] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:16:21.572767] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9401] 1760991381572712, 22.5095, -1.1157, 0.439191, -1.24371, 0.76242, 0.646089, 0.0275205, 0.0229681, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.575461] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9402] 1760991381575347, 22.5121, -1.1157, 0.439191, -1.24371, 0.76242, 0.646089, 0.0275205, 0.0229681, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.578617] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9403] 1760991381578502, 22.5153, -1.10221, 0.439317, -1.24494, 0.76229, 0.646356, 0.0256671, 0.0218966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.580743] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9404] 1760991381580624, 22.5174, -1.10221, 0.439317, -1.24494, 0.76229, 0.646356, 0.0256671, 0.0218966, 1.34957, 0.0126575, -0.122664, 0.0549316, 0.421586, -0.0743492, 
[2025-10-20 16:16:21.583213] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9406] 1760991381583111, 22.5199, -1.10221, 0.439317, -1.24494, 0.76229, 0.646356, 0.0256671, 0.0218966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.585850] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9407] 1760991381585735, 22.5225, -1.10221, 0.439317, -1.24494, 0.76229, 0.646356, 0.0256671, 0.0218966, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.588451] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9408] 1760991381588296, 22.5251, -1.08877, 0.4393, -1.24613, 0.762075, 0.646717, 0.0238099, 0.0207745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.591277] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9409] 1760991381591187, 22.528, -1.08877, 0.4393, -1.24613, 0.762075, 0.646717, 0.0238099, 0.0207745, 1.34408, 0, -0.119079, 0.0807405, 0.428645, -0.0665428, 
[2025-10-20 16:16:21.593716] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9411] 1760991381593601, 22.5304, -1.08877, 0.4393, -1.24613, 0.762075, 0.646717, 0.0238099, 0.0207745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.596828] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9412] 1760991381596709, 22.5335, -1.08877, 0.4393, -1.24613, 0.762075, 0.646717, 0.0238099, 0.0207745, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.598941] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9413] 1760991381598820, 22.5356, -1.07532, 0.439163, -1.24729, 0.761731, 0.64722, 0.0220286, 0.0196983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.601530] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9415] 1760991381601474, 22.5383, -1.07532, 0.439163, -1.24729, 0.761731, 0.64722, 0.0220286, 0.0196983, 1.34455, -0.0137348, -0.115902, 0.11965, 0.410993, -0.0628751, 
[2025-10-20 16:16:21.604120] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9416] 1760991381604002, 22.5408, -1.07532, 0.439163, -1.24729, 0.761731, 0.64722, 0.0220286, 0.0196983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.607332] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9417] 1760991381607216, 22.544, -1.07532, 0.439163, -1.24729, 0.761731, 0.64722, 0.0220286, 0.0196983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.610004] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9418] 1760991381609885, 22.5467, -1.06173, 0.438668, -1.24841, 0.76276, 0.646151, 0.0185351, 0.0185107, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.612959] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9420] 1760991381612863, 22.5497, -1.06173, 0.438668, -1.24841, 0.76276, 0.646151, 0.0185351, 0.0185107, 1.35881, -0.0494482, -0.111914, -0.302958, 0.687164, -0.279385, 
[2025-10-20 16:16:21.615191] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9421] 1760991381615077, 22.5519, -1.06173, 0.438668, -1.24841, 0.76276, 0.646151, 0.0185351, 0.0185107, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.617974] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9422] 1760991381617854, 22.5547, -1.04834, 0.438277, -1.24951, 0.762187, 0.646909, 0.0168084, 0.0172183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.620627] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9423] 1760991381620509, 22.5573, -1.04834, 0.438277, -1.24951, 0.762187, 0.646909, 0.0168084, 0.0172183, 1.33958, -0.0390768, -0.110469, 0.190175, 0.430282, 0, 
[2025-10-20 16:16:21.623852] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9425] 1760991381623733, 22.5605, -1.04834, 0.438277, -1.24951, 0.762187, 0.646909, 0.0168084, 0.0172183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.626729] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9426] 1760991381626608, 22.5634, -1.04834, 0.438277, -1.24951, 0.762187, 0.646909, 0.0168084, 0.0172183, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.629257] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9427] 1760991381629141, 22.5659, -1.03499, 0.437778, -1.25061, 0.761512, 0.647773, 0.0154036, 0.0158624, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.631901] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9429] 1760991381631793, 22.5686, -1.03499, 0.437778, -1.25061, 0.761512, 0.647773, 0.0154036, 0.0158624, 1.33444, -0.0499228, -0.110155, 0.220609, 0.389324, 0, 
[2025-10-20 16:16:21.634476] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9430] 1760991381634364, 22.5712, -1.03499, 0.437778, -1.25061, 0.761512, 0.647773, 0.0154036, 0.0158624, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.637774] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9431] 1760991381637658, 22.5745, -1.03499, 0.437778, -1.25061, 0.761512, 0.647773, 0.0154036, 0.0158624, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.640266] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9432] 1760991381640151, 22.577, -1.02172, 0.437127, -1.25171, 0.760647, 0.648851, 0.0143603, 0.0142682, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.643017] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9434] 1760991381642902, 22.5797, -1.02172, 0.437127, -1.25171, 0.760647, 0.648851, 0.0143603, 0.0142682, 1.32685, -0.0651376, -0.110288, 0.279462, 0.365175, 0.113351, 
[2025-10-20 16:16:21.645390] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9435] 1760991381645282, 22.5821, -1.02172, 0.437127, -1.25171, 0.760647, 0.648851, 0.0143603, 0.0142682, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.648142] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9436] 1760991381648028, 22.5848, -1.00861, 0.436461, -1.25283, 0.759223, 0.650539, 0.0147789, 0.0126578, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.650729] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9437] 1760991381650616, 22.5874, -1.00861, 0.436461, -1.25283, 0.759223, 0.650539, 0.0147789, 0.0126578, 1.31092, -0.0665492, -0.111449, 0.448036, 0.145338, 0.308163, 
[2025-10-20 16:16:21.653275] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9439] 1760991381653158, 22.59, -1.00861, 0.436461, -1.25283, 0.759223, 0.650539, 0.0147789, 0.0126578, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.655898] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9440] 1760991381655787, 22.5926, -1.00861, 0.436461, -1.25283, 0.759223, 0.650539, 0.0147789, 0.0126578, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.658612] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9441] 1760991381658497, 22.5953, -0.996045, 0.435567, -1.2544, 0.758626, 0.651206, 0.0176984, 0.0101731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.661363] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9442] 1760991381661247, 22.598, -0.996045, 0.435567, -1.2544, 0.758626, 0.651206, 0.0176984, 0.0101731, 1.25694, -0.0894531, -0.157006, 0.19424, -0.119365, 0.761344, 
[2025-10-20 16:16:21.663843] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9444] 1760991381663729, 22.6005, -0.996045, 0.435567, -1.2544, 0.758626, 0.651206, 0.0176984, 0.0101731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.667599] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9445] 1760991381667442, 22.6042, -0.996045, 0.435567, -1.2544, 0.758626, 0.651206, 0.0176984, 0.0101731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.669760] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9446] 1760991381669646, 22.6064, -0.982951, 0.434705, -1.25518, 0.757593, 0.652391, 0.0189947, 0.00880325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.672703] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9448] 1760991381672585, 22.6094, -0.982951, 0.434705, -1.25518, 0.757593, 0.652391, 0.0189947, 0.00880325, 1.30942, -0.0862026, -0.0777249, 0.322294, 0, 0.383316, 
[2025-10-20 16:16:21.674914] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9449] 1760991381674806, 22.6116, -0.982951, 0.434705, -1.25518, 0.757593, 0.652391, 0.0189947, 0.00880325, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.677643] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9450] 1760991381677525, 22.6143, -0.968514, 0.433909, -1.25351, 0.750537, 0.660756, 0.00471589, 0.00857965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.680411] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9451] 1760991381680297, 22.6171, -0.968514, 0.433909, -1.25351, 0.750537, 0.660756, 0.00471589, 0.00857965, 1.44375, -0.0796076, 0.166899, 2.15956, 2.18597, -1.81027, 
[2025-10-20 16:16:21.683700] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9453] 1760991381683587, 22.6204, -0.968514, 0.433909, -1.25351, 0.750537, 0.660756, 0.00471589, 0.00857965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.686310] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9454] 1760991381686191, 22.623, -0.968514, 0.433909, -1.25351, 0.750537, 0.660756, 0.00471589, 0.00857965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.689029] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9455] 1760991381688913, 22.6257, -0.955486, 0.432726, -1.25451, 0.748721, 0.662842, 0.0042943, 0.00621793, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.691578] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9457] 1760991381691478, 22.6283, -0.955486, 0.432726, -1.25451, 0.748721, 0.662842, 0.0042943, 0.00621793, 1.30279, -0.118272, -0.100365, 0.556552, 0.374404, 0.302924, 
[2025-10-20 16:16:21.694359] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9458] 1760991381694244, 22.631, -0.955486, 0.432726, -1.25451, 0.748721, 0.662842, 0.0042943, 0.00621793, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.696913] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9459] 1760991381696794, 22.6336, -0.955486, 0.432726, -1.25451, 0.748721, 0.662842, 0.0042943, 0.00621793, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.699747] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9460] 1760991381699634, 22.6364, -0.942487, 0.43146, -1.25549, 0.746832, 0.66499, 0.00393746, 0.00384039, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.702445] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9462] 1760991381702328, 22.6391, -0.942487, 0.43146, -1.25549, 0.746832, 0.66499, 0.00393746, 0.00384039, 1.29991, -0.126572, -0.097816, 0.574565, 0.368491, 0.311897, 
[2025-10-20 16:16:21.705043] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9463] 1760991381704931, 22.6417, -0.942487, 0.43146, -1.25549, 0.746832, 0.66499, 0.00393746, 0.00384039, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.707836] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9464] 1760991381707715, 22.6445, -0.929623, 0.430139, -1.25646, 0.744663, 0.667428, 0.00403101, 0.00128954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.711123] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9465] 1760991381711036, 22.6478, -0.929623, 0.430139, -1.25646, 0.744663, 0.667428, 0.00403101, 0.00128954, 1.28631, -0.132178, -0.0971878, 0.654173, 0.326417, 0.395992, 
[2025-10-20 16:16:21.713717] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9467] 1760991381713604, 22.6504, -0.929623, 0.430139, -1.25646, 0.744663, 0.667428, 0.00403101, 0.00128954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.716397] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9468] 1760991381716289, 22.6531, -0.929623, 0.430139, -1.25646, 0.744663, 0.667428, 0.00403101, 0.00128954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.719344] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9469] 1760991381719229, 22.656, -0.916758, 0.428756, -1.25745, 0.742405, 0.669937, 0.00414221, -0.00139175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.721704] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9470] 1760991381721618, 22.6584, -0.916758, 0.428756, -1.25745, 0.742405, 0.669937, 0.00414221, -0.00139175, 1.28651, -0.138222, -0.0990402, 0.675428, 0.343928, 0.415629, 
[2025-10-20 16:16:21.724371] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9472] 1760991381724256, 22.6611, -0.916758, 0.428756, -1.25745, 0.742405, 0.669937, 0.00414221, -0.00139175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.726904] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9473] 1760991381726788, 22.6636, -0.916758, 0.428756, -1.25745, 0.742405, 0.669937, 0.00414221, -0.00139175, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.730030] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9474] 1760991381729913, 22.6667, -0.903933, 0.42726, -1.2584, 0.740069, 0.672504, 0.00426805, -0.00414647, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.732814] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9476] 1760991381732728, 22.6695, -0.903933, 0.42726, -1.2584, 0.740069, 0.672504, 0.00426805, -0.00414647, 1.28251, -0.149607, -0.0946479, 0.692976, 0.354537, 0.426152, 
[2025-10-20 16:16:21.735475] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9477] 1760991381735361, 22.6722, -0.903933, 0.42726, -1.2584, 0.740069, 0.672504, 0.00426805, -0.00414647, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.738263] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9478] 1760991381738147, 22.6749, -0.891139, 0.425627, -1.25925, 0.737529, 0.675265, 0.0042466, -0.00705317, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.740882] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9479] 1760991381740763, 22.6776, -0.891139, 0.425627, -1.25925, 0.737529, 0.675265, 0.0042466, -0.00705317, 1.27945, -0.163365, -0.0853118, 0.747335, 0.400183, 0.426158, 
[2025-10-20 16:16:21.744093] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9481] 1760991381743977, 22.6808, -0.891139, 0.425627, -1.25925, 0.737529, 0.675265, 0.0042466, -0.00705317, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.747257] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9482] 1760991381747135, 22.6839, -0.891139, 0.425627, -1.25925, 0.737529, 0.675265, 0.0042466, -0.00705317, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.750186] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9483] 1760991381750066, 22.6869, -0.872372, 0.419324, -1.25986, 0.741083, 0.671308, 0.011913, 0.000188674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.752677] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9485] 1760991381752560, 22.6894, -0.872372, 0.419324, -1.25986, 0.741083, 0.671308, 0.011913, 0.000188674, 1.87663, -0.630223, -0.0609459, -1.04723, -2.11728, -0.042172, 
[2025-10-20 16:16:21.755165] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9486] 1760991381755055, 22.6919, -0.872372, 0.419324, -1.25986, 0.741083, 0.671308, 0.011913, 0.000188674, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.758071] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9487] 1760991381757948, 22.6947, -0.85946, 0.417566, -1.2606, 0.738734, 0.673884, 0.0121871, -0.00204532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.761176] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9488] 1760991381761088, 22.6979, -0.85946, 0.417566, -1.2606, 0.738734, 0.673884, 0.0121871, -0.00204532, 1.29126, -0.175794, -0.0736533, 0.698185, 0.266124, 0.373273, 
[2025-10-20 16:16:21.763725] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9490] 1760991381763613, 22.7004, -0.85946, 0.417566, -1.2606, 0.738734, 0.673884, 0.0121871, -0.00204532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.766416] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9491] 1760991381766307, 22.7031, -0.85946, 0.417566, -1.2606, 0.738734, 0.673884, 0.0121871, -0.00204532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.769010] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9492] 1760991381768896, 22.7057, -0.846795, 0.415519, -1.261, 0.73668, 0.676098, 0.0132563, -0.00422095, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.771988] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9494] 1760991381771888, 22.7087, -0.846795, 0.415519, -1.261, 0.73668, 0.676098, 0.0132563, -0.00422095, 1.26647, -0.204735, -0.0406357, 0.605774, 0.142579, 0.469799, 
[2025-10-20 16:16:21.775083] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9495] 1760991381774968, 22.7118, -0.846795, 0.415519, -1.261, 0.73668, 0.676098, 0.0132563, -0.00422095, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.778218] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9496] 1760991381778096, 22.7149, -0.834209, 0.413914, -1.26165, 0.73439, 0.678582, 0.0117729, -0.00773442, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.780912] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9497] 1760991381780795, 22.7176, -0.834209, 0.413914, -1.26165, 0.73439, 0.678582, 0.0117729, -0.00773442, 1.2586, -0.160523, -0.0648419, 0.66849, 0.702924, 0.31932, 
[2025-10-20 16:16:21.783535] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9499] 1760991381783416, 22.7202, -0.834209, 0.413914, -1.26165, 0.73439, 0.678582, 0.0117729, -0.00773442, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.786073] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9500] 1760991381785961, 22.7228, -0.834209, 0.413914, -1.26165, 0.73439, 0.678582, 0.0117729, -0.00773442, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.789343] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9501] 1760991381789226, 22.726, -0.821352, 0.411949, -1.26208, 0.732154, 0.680968, 0.0118251, -0.00963355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.791523] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9503] 1760991381791435, 22.7282, -0.821352, 0.411949, -1.26208, 0.732154, 0.680968, 0.0118251, -0.00963355, 1.28576, -0.196442, -0.0426233, 0.651014, 0.259973, 0.287435, 
[2025-10-20 16:16:21.794112] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9504] 1760991381793998, 22.7308, -0.821352, 0.411949, -1.26208, 0.732154, 0.680968, 0.0118251, -0.00963355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.796842] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9505] 1760991381796721, 22.7335, -0.821352, 0.411949, -1.26208, 0.732154, 0.680968, 0.0118251, -0.00963355, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.799405] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9506] 1760991381799289, 22.7361, -0.808742, 0.409872, -1.26239, 0.730054, 0.683186, 0.0113711, -0.012156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.803035] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9508] 1760991381802913, 22.7397, -0.808742, 0.409872, -1.26239, 0.730054, 0.683186, 0.0113711, -0.012156, 1.26099, -0.207744, -0.0309871, 0.604606, 0.420177, 0.307602, 
[2025-10-20 16:16:21.806213] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9509] 1760991381806100, 22.7429, -0.808742, 0.409872, -1.26239, 0.730054, 0.683186, 0.0113711, -0.012156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.808893] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9510] 1760991381808778, 22.7456, -0.796132, 0.407781, -1.26262, 0.728064, 0.685263, 0.0109506, -0.0147673, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.811701] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9511] 1760991381811614, 22.7484, -0.796132, 0.407781, -1.26262, 0.728064, 0.685263, 0.0109506, -0.0147673, 1.26097, -0.209113, -0.0235607, 0.567508, 0.428712, 0.322726, 
[2025-10-20 16:16:21.814267] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9513] 1760991381814096, 22.7509, -0.796132, 0.407781, -1.26262, 0.728064, 0.685263, 0.0109506, -0.0147673, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.816761] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9514] 1760991381816650, 22.7535, -0.796132, 0.407781, -1.26262, 0.728064, 0.685263, 0.0109506, -0.0147673, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.821102] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9515] 1760991381820987, 22.7578, -0.783341, 0.40566, -1.26283, 0.72597, 0.687455, 0.0107908, -0.0160272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.822893] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9517] 1760991381822776, 22.7596, -0.783341, 0.40566, -1.26283, 0.72597, 0.687455, 0.0107908, -0.0160272, 1.27909, -0.21211, -0.0205997, 0.602198, 0.207478, 0.159736, 
[2025-10-20 16:16:21.825285] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9518] 1760991381825173, 22.762, -0.783341, 0.40566, -1.26283, 0.72597, 0.687455, 0.0107908, -0.0160272, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.827958] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9519] 1760991381827843, 22.7646, -0.770601, 0.403089, -1.26262, 0.724746, 0.688689, 0.0122201, -0.0173603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.830520] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9520] 1760991381830408, 22.7672, -0.770601, 0.403089, -1.26262, 0.724746, 0.688689, 0.0122201, -0.0173603, 1.27402, -0.257025, 0.0213706, 0.346529, 0, 0.389163, 
[2025-10-20 16:16:21.833142] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9522] 1760991381833030, 22.7698, -0.770601, 0.403089, -1.26262, 0.724746, 0.688689, 0.0122201, -0.0173603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.835666] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9523] 1760991381835559, 22.7724, -0.770601, 0.403089, -1.26262, 0.724746, 0.688689, 0.0122201, -0.0173603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.838377] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9524] 1760991381838261, 22.7751, -0.758086, 0.401038, -1.2627, 0.723003, 0.690466, 0.00986352, -0.0206463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.841286] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9525] 1760991381841197, 22.778, -0.758086, 0.401038, -1.2627, 0.723003, 0.690466, 0.00986352, -0.0206463, 1.25148, -0.205186, -0.00849132, 0.480127, 0.805013, 0.148503, 
[2025-10-20 16:16:21.843700] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9527] 1760991381843587, 22.7804, -0.758086, 0.401038, -1.2627, 0.723003, 0.690466, 0.00986352, -0.0206463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.846472] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9528] 1760991381846360, 22.7832, -0.758086, 0.401038, -1.2627, 0.723003, 0.690466, 0.00986352, -0.0206463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.849019] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9529] 1760991381848906, 22.7857, -0.745577, 0.398586, -1.26259, 0.721669, 0.691816, 0.00872215, -0.02257, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:16:21.851579] [0x0000007fa939d9a0] [MocapTag] [0x00004b61] [9530] 1760991381851491, 22.7883, -0.745577, 0.398586, -1.26259, 0.721669, 0.691816, 0.00872215, -0.02257, 1.25084, -0.24519, 0.0113893, 0.368917, 0.43918, 0.117342, 
