[2025-10-20 11:11:37.964915] [0x0000007f8afdc7c0] [MocapTag] [0x00003005] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:11:52.463874] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6866] 1760973112463764, 17.1715, 2.78227, -0.56098, -1.25084, 0.459663, 0.397573, -0.557466, -0.565577, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.467132] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6867] 1760973112467016, 17.1748, 2.7812, -0.566338, -1.25119, 0.456347, 0.39036, -0.561236, -0.569544, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.470553] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6869] 1760973112470433, 17.1782, 2.7812, -0.566338, -1.25119, 0.456347, 0.39036, -0.561236, -0.569544, -0.107005, -0.53583, -0.0350371, -0.431728, -1.89003, 0.0501156, 
[2025-10-20 11:11:52.472243] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6870] 1760973112472126, 17.1799, 2.7812, -0.566338, -1.25119, 0.456347, 0.39036, -0.561236, -0.569544, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.474769] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6871] 1760973112474621, 17.1824, 2.7812, -0.566338, -1.25119, 0.456347, 0.39036, -0.561236, -0.569544, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.477319] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6872] 1760973112477206, 17.185, 2.78002, -0.571725, -1.2515, 0.453132, 0.382906, -0.56482, -0.573614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.479854] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6873] 1760973112479737, 17.1875, 2.78002, -0.571725, -1.2515, 0.453132, 0.382906, -0.56482, -0.573614, -0.118186, -0.538705, -0.0310325, -0.214815, -1.91438, -0.173807, 
[2025-10-20 11:11:52.482897] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6875] 1760973112482786, 17.1905, 2.78002, -0.571725, -1.2515, 0.453132, 0.382906, -0.56482, -0.573614, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.485361] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6876] 1760973112485245, 17.193, 2.77876, -0.577123, -1.2519, 0.44996, 0.37568, -0.568201, -0.577537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.488255] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6877] 1760973112488138, 17.1959, 2.77876, -0.577123, -1.2519, 0.44996, 0.37568, -0.568201, -0.577537, -0.125738, -0.539728, -0.0396716, -0.191891, -1.85292, -0.173879, 
[2025-10-20 11:11:52.490599] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6879] 1760973112490537, 17.1983, 2.77876, -0.577123, -1.2519, 0.44996, 0.37568, -0.568201, -0.577537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.493171] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6880] 1760973112493055, 17.2008, 2.77876, -0.577123, -1.2519, 0.44996, 0.37568, -0.568201, -0.577537, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.495535] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6881] 1760973112495422, 17.2032, 2.77745, -0.582522, -1.25233, 0.447026, 0.368471, -0.571308, -0.581381, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.499222] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6882] 1760973112499106, 17.2069, 2.77745, -0.582522, -1.25233, 0.447026, 0.368471, -0.571308, -0.581381, -0.131265, -0.539966, -0.0427762, 0, -1.80688, -0.337005, 
[2025-10-20 11:11:52.501795] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6884] 1760973112501684, 17.2094, 2.77745, -0.582522, -1.25233, 0.447026, 0.368471, -0.571308, -0.581381, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.504227] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6885] 1760973112504121, 17.2119, 2.77745, -0.582522, -1.25233, 0.447026, 0.368471, -0.571308, -0.581381, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.507005] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6886] 1760973112506886, 17.2146, 2.77602, -0.587991, -1.25278, 0.444491, 0.361193, -0.574161, -0.58507, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.510351] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6888] 1760973112510230, 17.218, 2.77602, -0.587991, -1.25278, 0.444491, 0.361193, -0.574161, -0.58507, -0.142443, -0.546835, -0.0455946, 0.134194, -1.75209, -0.542784, 
[2025-10-20 11:11:52.512015] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6889] 1760973112511904, 17.2197, 2.77602, -0.587991, -1.25278, 0.444491, 0.361193, -0.574161, -0.58507, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.515183] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6890] 1760973112515069, 17.2228, 2.77602, -0.587991, -1.25278, 0.444491, 0.361193, -0.574161, -0.58507, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.517726] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6891] 1760973112517612, 17.2254, 2.77445, -0.593482, -1.25333, 0.441922, 0.354113, -0.576825, -0.588712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.520517] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6893] 1760973112520395, 17.2282, 2.77445, -0.593482, -1.25333, 0.441922, 0.354113, -0.576825, -0.588712, -0.157074, -0.549158, -0.0547504, 0.126302, -1.71354, -0.498652, 
[2025-10-20 11:11:52.522961] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6894] 1760973112522847, 17.2306, 2.77445, -0.593482, -1.25333, 0.441922, 0.354113, -0.576825, -0.588712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.525410] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6895] 1760973112525289, 17.233, 2.77445, -0.593482, -1.25333, 0.441922, 0.354113, -0.576825, -0.588712, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.527981] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6896] 1760973112527861, 17.2356, 2.77278, -0.598979, -1.25391, 0.439147, 0.347027, -0.57949, -0.59238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.531174] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6898] 1760973112531061, 17.2388, 2.77278, -0.598979, -1.25391, 0.439147, 0.347027, -0.57949, -0.59238, -0.167202, -0.549698, -0.057425, 0.052321, -1.73533, -0.403619, 
[2025-10-20 11:11:52.533789] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6899] 1760973112533676, 17.2414, 2.77278, -0.598979, -1.25391, 0.439147, 0.347027, -0.57949, -0.59238, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.536480] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6900] 1760973112536366, 17.2441, 2.771, -0.604507, -1.25452, 0.436413, 0.339943, -0.582059, -0.595978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.539154] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6901] 1760973112539066, 17.2468, 2.771, -0.604507, -1.25452, 0.436413, 0.339943, -0.582059, -0.595978, -0.178133, -0.552802, -0.0610262, 0.0607371, -1.72007, -0.415039, 
[2025-10-20 11:11:52.541844] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6903] 1760973112541731, 17.2495, 2.771, -0.604507, -1.25452, 0.436413, 0.339943, -0.582059, -0.595978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.543791] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6904] 1760973112543682, 17.2514, 2.771, -0.604507, -1.25452, 0.436413, 0.339943, -0.582059, -0.595978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.546854] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6905] 1760973112546740, 17.2545, 2.76909, -0.610082, -1.25523, 0.433771, 0.333073, -0.584494, -0.599394, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.550018] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6907] 1760973112549952, 17.2577, 2.76909, -0.610082, -1.25523, 0.433771, 0.333073, -0.584494, -0.599394, -0.190482, -0.557483, -0.0717059, 0.0458956, -1.65734, -0.394106, 
[2025-10-20 11:11:52.551923] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6908] 1760973112551811, 17.2596, 2.76909, -0.610082, -1.25523, 0.433771, 0.333073, -0.584494, -0.599394, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.554521] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6909] 1760973112554411, 17.2622, 2.76909, -0.610082, -1.25523, 0.433771, 0.333073, -0.584494, -0.599394, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.557216] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6910] 1760973112557103, 17.2649, 2.7671, -0.615666, -1.25604, 0.431279, 0.326596, -0.586652, -0.602638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.559793] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6911] 1760973112559697, 17.2675, 2.7671, -0.615666, -1.25604, 0.431279, 0.326596, -0.586652, -0.602638, -0.199381, -0.558361, -0.0808256, 0.0773907, -1.55871, -0.390506, 
[2025-10-20 11:11:52.562794] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6913] 1760973112562680, 17.2704, 2.7671, -0.615666, -1.25604, 0.431279, 0.326596, -0.586652, -0.602638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.565194] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6914] 1760973112565080, 17.2728, 2.7671, -0.615666, -1.25604, 0.431279, 0.326596, -0.586652, -0.602638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.567700] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6915] 1760973112567572, 17.2753, 2.76499, -0.621296, -1.25692, 0.428965, 0.320181, -0.588634, -0.605791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.570370] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6917] 1760973112570315, 17.2781, 2.76499, -0.621296, -1.25692, 0.428965, 0.320181, -0.588634, -0.605791, -0.210987, -0.563007, -0.0879436, 0.130975, -1.51731, -0.448704, 
[2025-10-20 11:11:52.572893] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6918] 1760973112572779, 17.2805, 2.76499, -0.621296, -1.25692, 0.428965, 0.320181, -0.588634, -0.605791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.575377] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6919] 1760973112575259, 17.283, 2.76499, -0.621296, -1.25692, 0.428965, 0.320181, -0.588634, -0.605791, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.578645] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6920] 1760973112578530, 17.2863, 2.7627, -0.626964, -1.25789, 0.426508, 0.314022, -0.590526, -0.608901, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.581502] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6922] 1760973112581331, 17.2891, 2.7627, -0.626964, -1.25789, 0.426508, 0.314022, -0.590526, -0.608901, -0.228852, -0.56688, -0.0966571, 0.079155, -1.48588, -0.352144, 
[2025-10-20 11:11:52.583986] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6923] 1760973112583876, 17.2916, 2.7627, -0.626964, -1.25789, 0.426508, 0.314022, -0.590526, -0.608901, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.586824] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6924] 1760973112586705, 17.2945, 2.76024, -0.632684, -1.25894, 0.423996, 0.307997, -0.592274, -0.612027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.588943] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6925] 1760973112588826, 17.2966, 2.76024, -0.632684, -1.25894, 0.423996, 0.307997, -0.592274, -0.612027, -0.245715, -0.571986, -0.104797, 0.0895858, -1.46755, -0.327921, 
[2025-10-20 11:11:52.591880] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6927] 1760973112591766, 17.2995, 2.76024, -0.632684, -1.25894, 0.423996, 0.307997, -0.592274, -0.612027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.595289] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6928] 1760973112595165, 17.3029, 2.76024, -0.632684, -1.25894, 0.423996, 0.307997, -0.592274, -0.612027, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.597698] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6929] 1760973112597581, 17.3053, 2.75759, -0.638407, -1.26005, 0.421396, 0.302091, -0.593951, -0.615132, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.602551] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6931] 1760973112602436, 17.3102, 2.75759, -0.638407, -1.26005, 0.421396, 0.302091, -0.593951, -0.615132, -0.265629, -0.572305, -0.111838, 0.0673413, -1.45398, -0.280404, 
[2025-10-20 11:11:52.603120] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6932] 1760973112603043, 17.3108, 2.75759, -0.638407, -1.26005, 0.421396, 0.302091, -0.593951, -0.615132, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.605823] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6933] 1760973112605697, 17.3135, 2.75759, -0.638407, -1.26005, 0.421396, 0.302091, -0.593951, -0.615132, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.608351] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6934] 1760973112608238, 17.316, 2.75482, -0.644184, -1.26123, 0.418871, 0.296321, -0.59547, -0.618188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.611319] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6936] 1760973112611189, 17.3189, 2.75482, -0.644184, -1.26123, 0.418871, 0.296321, -0.59547, -0.618188, -0.276385, -0.577638, -0.117637, 0.0979066, -1.41642, -0.29397, 
[2025-10-20 11:11:52.614040] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6937] 1760973112613927, 17.3217, 2.75482, -0.644184, -1.26123, 0.418871, 0.296321, -0.59547, -0.618188, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.616689] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6938] 1760973112616574, 17.3243, 2.75276, -0.650357, -1.2628, 0.421349, 0.291714, -0.595549, -0.618619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.620961] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6940] 1760973112620841, 17.3286, 2.75276, -0.650357, -1.2628, 0.421349, 0.291714, -0.595549, -0.618619, -0.206135, -0.617372, -0.15746, 0.869393, -0.482154, -1.57483, 
[2025-10-20 11:11:52.622963] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6941] 1760973112622850, 17.3306, 2.75276, -0.650357, -1.2628, 0.421349, 0.291714, -0.595549, -0.618619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.625949] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6942] 1760973112625834, 17.3336, 2.75276, -0.650357, -1.2628, 0.421349, 0.291714, -0.595549, -0.618619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.628644] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6943] 1760973112628526, 17.3363, 2.74965, -0.656201, -1.26427, 0.418999, 0.286731, -0.596694, -0.621435, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.631293] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6945] 1760973112631180, 17.3389, 2.74965, -0.656201, -1.26427, 0.418999, 0.286731, -0.596694, -0.621435, -0.310841, -0.584305, -0.146054, 0.0943303, -1.25065, -0.213289, 
[2025-10-20 11:11:52.634102] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6946] 1760973112633996, 17.3418, 2.74965, -0.656201, -1.26427, 0.418999, 0.286731, -0.596694, -0.621435, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.636689] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6947] 1760973112636575, 17.3443, 2.74636, -0.662048, -1.26573, 0.416735, 0.281617, -0.597717, -0.624307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.639315] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6948] 1760973112639198, 17.347, 2.74636, -0.662048, -1.26573, 0.416735, 0.281617, -0.597717, -0.624307, -0.329763, -0.584784, -0.146589, 0.154948, -1.26282, -0.27914, 
[2025-10-20 11:11:52.641890] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6950] 1760973112641802, 17.3496, 2.74636, -0.662048, -1.26573, 0.416735, 0.281617, -0.597717, -0.624307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.645264] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6951] 1760973112645147, 17.3529, 2.74636, -0.662048, -1.26573, 0.416735, 0.281617, -0.597717, -0.624307, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.647650] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6952] 1760973112647524, 17.3553, 2.74243, -0.666914, -1.2662, 0.41697, 0.270565, -0.601661, -0.625247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.650186] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6953] 1760973112650071, 17.3578, 2.74243, -0.666914, -1.2662, 0.41697, 0.270565, -0.601661, -0.625247, -0.392763, -0.486604, -0.047064, -0.180876, -1.81752, -1.34165, 
[2025-10-20 11:11:52.652903] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6955] 1760973112652787, 17.3605, 2.74243, -0.666914, -1.2662, 0.41697, 0.270565, -0.601661, -0.625247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.655326] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6956] 1760973112655210, 17.363, 2.74243, -0.666914, -1.2662, 0.41697, 0.270565, -0.601661, -0.625247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.658591] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6957] 1760973112658505, 17.3663, 2.73866, -0.67274, -1.26773, 0.414168, 0.264384, -0.602258, -0.629167, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.661159] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6959] 1760973112661042, 17.3688, 2.73866, -0.67274, -1.26773, 0.414168, 0.264384, -0.602258, -0.629167, -0.376766, -0.582544, -0.152513, 0.384414, -1.5545, -0.42007, 
[2025-10-20 11:11:52.663741] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6960] 1760973112663631, 17.3714, 2.73866, -0.67274, -1.26773, 0.414168, 0.264384, -0.602258, -0.629167, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.666498] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6961] 1760973112666383, 17.3741, 2.73507, -0.680824, -1.27141, 0.40702, 0.257652, -0.586896, -0.650771, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.669049] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6962] 1760973112668951, 17.3767, 2.73507, -0.680824, -1.27141, 0.40702, 0.257652, -0.586896, -0.650771, -0.35891, -0.808465, -0.36833, 6.62755, -3.24406, -2.76082, 
[2025-10-20 11:11:52.671603] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6964] 1760973112671490, 17.3792, 2.73507, -0.680824, -1.27141, 0.40702, 0.257652, -0.586896, -0.650771, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.674601] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6965] 1760973112674494, 17.3822, 2.73507, -0.680824, -1.27141, 0.40702, 0.257652, -0.586896, -0.650771, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.677116] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6966] 1760973112677003, 17.3848, 2.73082, -0.686397, -1.27266, 0.404106, 0.250586, -0.589605, -0.652894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.680057] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6968] 1760973112679967, 17.3877, 2.73082, -0.686397, -1.27266, 0.404106, 0.250586, -0.589605, -0.652894, -0.425462, -0.557244, -0.125089, -0.55238, -1.59099, 0, 
[2025-10-20 11:11:52.682288] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6969] 1760973112682171, 17.3899, 2.73082, -0.686397, -1.27266, 0.404106, 0.250586, -0.589605, -0.652894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.684771] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6970] 1760973112684628, 17.3924, 2.73082, -0.686397, -1.27266, 0.404106, 0.250586, -0.589605, -0.652894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.687348] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6971] 1760973112687234, 17.395, 2.72652, -0.692247, -1.27431, 0.401736, 0.245528, -0.589716, -0.65617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.690698] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6973] 1760973112690572, 17.3983, 2.72652, -0.692247, -1.27431, 0.401736, 0.245528, -0.589716, -0.65617, -0.429269, -0.585, -0.165101, 0.288713, -1.28338, -0.258732, 
[2025-10-20 11:11:52.693288] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6974] 1760973112693172, 17.4009, 2.72652, -0.692247, -1.27431, 0.401736, 0.245528, -0.589716, -0.65617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.695820] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6975] 1760973112695704, 17.4035, 2.7219, -0.697997, -1.27594, 0.399029, 0.239632, -0.590006, -0.659731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.698528] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6976] 1760973112698414, 17.4062, 2.7219, -0.697997, -1.27594, 0.399029, 0.239632, -0.590006, -0.659731, -0.46238, -0.57503, -0.162729, 0.254798, -1.47142, -0.270057, 
[2025-10-20 11:11:52.700867] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6978] 1760973112700754, 17.4085, 2.7219, -0.697997, -1.27594, 0.399029, 0.239632, -0.590006, -0.659731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.703253] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6979] 1760973112703136, 17.4109, 2.7219, -0.697997, -1.27594, 0.399029, 0.239632, -0.590006, -0.659731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.706484] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6980] 1760973112706365, 17.4141, 2.71712, -0.703881, -1.27763, 0.39659, 0.234767, -0.589913, -0.663026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.709043] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6981] 1760973112708957, 17.4167, 2.71712, -0.703881, -1.27763, 0.39659, 0.234767, -0.589913, -0.663026, -0.478502, -0.588352, -0.169551, 0.304818, -1.25834, -0.223517, 
[2025-10-20 11:11:52.711585] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6983] 1760973112711463, 17.4192, 2.71712, -0.703881, -1.27763, 0.39659, 0.234767, -0.589913, -0.663026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.714261] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6984] 1760973112714150, 17.4219, 2.71712, -0.703881, -1.27763, 0.39659, 0.234767, -0.589913, -0.663026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.716855] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6985] 1760973112716738, 17.4245, 2.71204, -0.709669, -1.27935, 0.393961, 0.229353, -0.589821, -0.666561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.719591] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6986] 1760973112719478, 17.4272, 2.71204, -0.709669, -1.27935, 0.393961, 0.229353, -0.589821, -0.666561, -0.507652, -0.578836, -0.171675, 0.319171, -1.38144, -0.252891, 
[2025-10-20 11:11:52.722475] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6988] 1760973112722362, 17.4301, 2.71204, -0.709669, -1.27935, 0.393961, 0.229353, -0.589821, -0.666561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.724892] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6989] 1760973112724781, 17.4325, 2.71204, -0.709669, -1.27935, 0.393961, 0.229353, -0.589821, -0.666561, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.727474] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6990] 1760973112727361, 17.4351, 2.7054, -0.713117, -1.27957, 0.387127, 0.214078, -0.598333, -0.668058, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.730689] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6992] 1760973112730600, 17.4384, 2.7054, -0.713117, -1.27957, 0.387127, 0.214078, -0.598333, -0.668058, -0.663928, -0.344808, -0.0223183, -2.28331, -3.26105, 0.572085, 
[2025-10-20 11:11:52.732549] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6993] 1760973112732436, 17.4402, 2.7054, -0.713117, -1.27957, 0.387127, 0.214078, -0.598333, -0.668058, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.735002] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6994] 1760973112734894, 17.4427, 2.7054, -0.713117, -1.27957, 0.387127, 0.214078, -0.598333, -0.668058, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.738260] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6995] 1760973112738139, 17.4459, 2.70082, -0.720809, -1.28301, 0.386614, 0.216231, -0.593629, -0.671847, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:11:52.740848] [0x0000007f7a6ad9a0] [MocapTag] [0x00003005] [6997] 1760973112740750, 17.4485, 2.70082, -0.720809, -1.28301, 0.386614, 0.216231, -0.593629, -0.671847, -0.458479, -0.769189, -0.343538, 1.49517, 0.039947, -0.299525, 
