[2025-10-20 15:39:44.690780] [0x0000007f900067c0] [MocapTag] [0x00000a55] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:40:14.656048] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14002] 1760989214655930, 32.7176, 0.117342, -0.209087, -0.385192, 0.685019, 0.688234, -0.163732, -0.173995, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.659913] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14003] 1760989214659803, 32.7214, 0.117242, -0.208838, -0.383623, 0.68547, 0.687773, -0.163641, -0.174131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.691630] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14007] 1760989214691510, 32.7531, 0.117242, -0.208838, -0.383623, 0.68547, 0.687773, -0.163641, -0.174131, -0.00993448, 0.0248955, 0.15695, -0.150168, 0, 0.0701447, 
[2025-10-20 15:40:14.693485] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14008] 1760989214693369, 32.755, 0.117242, -0.208838, -0.383623, 0.68547, 0.687773, -0.163641, -0.174131, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.695446] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14010] 1760989214695343, 32.757, 0.117115, -0.208638, -0.382036, 0.686023, 0.687173, -0.163498, -0.174455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.700048] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14011] 1760989214699933, 32.7616, 0.117115, -0.208638, -0.382036, 0.686023, 0.687173, -0.163498, -0.174455, -0.0126875, 0.0200436, 0.158674, -0.196719, 0, 0.116295, 
[2025-10-20 15:40:14.702254] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14012] 1760989214702128, 32.7638, 0.117115, -0.208638, -0.382036, 0.686023, 0.687173, -0.163498, -0.174455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.706072] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14014] 1760989214705996, 32.7676, 0.117115, -0.208638, -0.382036, 0.686023, 0.687173, -0.163498, -0.174455, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.708131] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14015] 1760989214708018, 32.7696, 0.116155, -0.211474, -0.380264, 0.678715, 0.688797, -0.171916, -0.188013, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.712126] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14016] 1760989214712011, 32.7736, 0.116155, -0.211474, -0.380264, 0.678715, 0.688797, -0.171916, -0.188013, -0.0960367, -0.283618, 0.177214, 1.15817, 3.22043, 0.457652, 
[2025-10-20 15:40:14.715975] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14018] 1760989214715883, 32.7775, 0.116155, -0.211474, -0.380264, 0.678715, 0.688797, -0.171916, -0.188013, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.720080] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14019] 1760989214719965, 32.7816, 0.116155, -0.211474, -0.380264, 0.678715, 0.688797, -0.171916, -0.188013, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.721975] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14020] 1760989214721859, 32.7835, 0.115667, -0.211417, -0.378906, 0.678948, 0.688015, -0.172943, -0.189091, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.723974] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14021] 1760989214723859, 32.7855, 0.115667, -0.211417, -0.378906, 0.678948, 0.688015, -0.172943, -0.189091, -0.0488579, 0.00571735, 0.135833, -0.164855, 0.306422, 0.0504518, 
[2025-10-20 15:40:14.725775] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14022] 1760989214725689, 32.7873, 0.115667, -0.211417, -0.378906, 0.678948, 0.688015, -0.172943, -0.189091, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.727978] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14024] 1760989214727865, 32.7895, 0.115667, -0.211417, -0.378906, 0.678948, 0.688015, -0.172943, -0.189091, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.730155] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14025] 1760989214730042, 32.7917, 0.116542, -0.207897, -0.377021, 0.687766, 0.685907, -0.162695, -0.173317, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.732258] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14026] 1760989214732143, 32.7938, 0.116542, -0.207897, -0.377021, 0.687766, 0.685907, -0.162695, -0.173317, 0.0875518, 0.351974, 0.188513, -1.44377, -3.81306, -0.447467, 
[2025-10-20 15:40:14.736185] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14028] 1760989214736066, 32.7977, 0.116542, -0.207897, -0.377021, 0.687766, 0.685907, -0.162695, -0.173317, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.738135] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14029] 1760989214738022, 32.7997, 0.116344, -0.208036, -0.375769, 0.688578, 0.68445, -0.162574, -0.17595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.740009] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14030] 1760989214739901, 32.8015, 0.116344, -0.208036, -0.375769, 0.688578, 0.68445, -0.162574, -0.17595, -0.0198407, -0.0138896, 0.125131, -0.461245, 0.360581, 0.516813, 
[2025-10-20 15:40:14.743982] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14031] 1760989214743899, 32.8055, 0.116344, -0.208036, -0.375769, 0.688578, 0.68445, -0.162574, -0.17595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.746183] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14033] 1760989214746067, 32.8077, 0.116344, -0.208036, -0.375769, 0.688578, 0.68445, -0.162574, -0.17595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.748011] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14034] 1760989214747897, 32.8095, 0.11618, -0.20789, -0.374198, 0.688936, 0.683982, -0.162634, -0.176315, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.749647] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14035] 1760989214749538, 32.8112, 0.11618, -0.20789, -0.374198, 0.688936, 0.683982, -0.162634, -0.176315, -0.0163439, 0.0145348, 0.157078, -0.140762, 0.0602305, 0.0797005, 
[2025-10-20 15:40:14.751854] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14036] 1760989214751738, 32.8134, 0.11618, -0.20789, -0.374198, 0.688936, 0.683982, -0.162634, -0.176315, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.756134] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14038] 1760989214756013, 32.8176, 0.11618, -0.20789, -0.374198, 0.688936, 0.683982, -0.162634, -0.176315, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.758008] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14039] 1760989214757889, 32.8195, 0.116091, -0.20776, -0.372462, 0.689657, 0.683317, -0.162154, -0.176513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.759819] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14040] 1760989214759705, 32.8213, 0.116091, -0.20776, -0.372462, 0.689657, 0.683317, -0.162154, -0.176513, -0.00888113, 0.0130333, 0.173681, -0.240362, -0.0440627, 0.157622, 
[2025-10-20 15:40:14.761582] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14041] 1760989214761467, 32.8231, 0.116091, -0.20776, -0.372462, 0.689657, 0.683317, -0.162154, -0.176513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.763710] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14042] 1760989214763595, 32.8252, 0.116091, -0.20776, -0.372462, 0.689657, 0.683317, -0.162154, -0.176513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.765803] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14043] 1760989214765716, 32.8273, 0.115909, -0.207585, -0.370834, 0.689989, 0.682818, -0.162473, -0.176856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.767945] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14045] 1760989214767831, 32.8295, 0.115909, -0.207585, -0.370834, 0.689989, 0.682818, -0.162473, -0.176856, -0.018259, 0.0175307, 0.162802, -0.13144, 0.0948608, 0.036907, 
[2025-10-20 15:40:14.770817] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14046] 1760989214770693, 32.8323, 0.115909, -0.207585, -0.370834, 0.689989, 0.682818, -0.162473, -0.176856, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.774664] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14047] 1760989214774580, 32.8362, 0.115764, -0.207385, -0.369154, 0.690227, 0.682441, -0.162864, -0.177021, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.778360] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14049] 1760989214778247, 32.8399, 0.115764, -0.207385, -0.369154, 0.690227, 0.682441, -0.162864, -0.177021, -0.0144801, 0.0199789, 0.16799, -0.0881672, 0.0801414, 0, 
[2025-10-20 15:40:14.780146] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14050] 1760989214780039, 32.8417, 0.115764, -0.207385, -0.369154, 0.690227, 0.682441, -0.162864, -0.177021, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.782234] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14051] 1760989214782120, 32.8438, 0.115764, -0.207385, -0.369154, 0.690227, 0.682441, -0.162864, -0.177021, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.784239] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14052] 1760989214784125, 32.8458, 0.115558, -0.207219, -0.367473, 0.690274, 0.682299, -0.163249, -0.177032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.786246] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14054] 1760989214786130, 32.8478, 0.115558, -0.207219, -0.367473, 0.690274, 0.682299, -0.163249, -0.177032, -0.0206013, 0.0166027, 0.168079, 0, 0.0578612, -0.0497978, 
[2025-10-20 15:40:14.788289] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14055] 1760989214788180, 32.8498, 0.115558, -0.207219, -0.367473, 0.690274, 0.682299, -0.163249, -0.177032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.790512] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14056] 1760989214790405, 32.852, 0.115558, -0.207219, -0.367473, 0.690274, 0.682299, -0.163249, -0.177032, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.792620] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14057] 1760989214792508, 32.8541, 0.114606, -0.210006, -0.3654, 0.682796, 0.68426, -0.172022, -0.189701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.794321] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14058] 1760989214794236, 32.8559, 0.114606, -0.210006, -0.3654, 0.682796, 0.68426, -0.172022, -0.189701, -0.0951748, -0.278693, 0.207322, 1.26272, 3.14446, 0.273673, 
[2025-10-20 15:40:14.796242] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14060] 1760989214796127, 32.8578, 0.114606, -0.210006, -0.3654, 0.682796, 0.68426, -0.172022, -0.189701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.799564] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14061] 1760989214799446, 32.8611, 0.114606, -0.210006, -0.3654, 0.682796, 0.68426, -0.172022, -0.189701, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.803273] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14062] 1760989214803145, 32.8648, 0.114415, -0.209926, -0.363633, 0.682696, 0.684128, -0.172887, -0.189751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.810088] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14064] 1760989214809967, 32.8716, 0.114415, -0.209926, -0.363633, 0.682696, 0.684128, -0.172887, -0.189751, -0.0190969, 0.00801996, 0.176665, 0, 0.134182, -0.125552, 
[2025-10-20 15:40:14.813377] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14065] 1760989214813263, 32.8749, 0.114415, -0.209926, -0.363633, 0.682696, 0.684128, -0.172887, -0.189751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.816749] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14067] 1760989214816633, 32.8783, 0.115225, -0.206758, -0.362049, 0.690644, 0.681809, -0.164141, -0.17665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.820227] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14068] 1760989214820113, 32.8817, 0.115225, -0.206758, -0.362049, 0.690644, 0.681809, -0.164141, -0.17665, 0.0809836, 0.316763, 0.15845, -1.37522, -3.20412, -0.311466, 
[2025-10-20 15:40:14.823806] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14069] 1760989214823692, 32.8853, 0.115225, -0.206758, -0.362049, 0.690644, 0.681809, -0.164141, -0.17665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.830678] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14071] 1760989214830561, 32.8922, 0.115225, -0.206758, -0.362049, 0.690644, 0.681809, -0.164141, -0.17665, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.834120] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14072] 1760989214834003, 32.8956, 0.115131, -0.206472, -0.360221, 0.69068, 0.681724, -0.164531, -0.176473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.837593] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14074] 1760989214837478, 32.8991, 0.115131, -0.206472, -0.360221, 0.69068, 0.681724, -0.164531, -0.176473, -0.00945465, 0.0285781, 0.182736, 0, 0, -0.0828169, 
[2025-10-20 15:40:14.840848] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14075] 1760989214840731, 32.9024, 0.115131, -0.206472, -0.360221, 0.69068, 0.681724, -0.164531, -0.176473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.844108] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14076] 1760989214844024, 32.9057, 0.115131, -0.206472, -0.360221, 0.69068, 0.681724, -0.164531, -0.176473, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.847477] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14078] 1760989214847361, 32.909, 0.114976, -0.206315, -0.358354, 0.690327, 0.682014, -0.164795, -0.176491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.850804] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14079] 1760989214850682, 32.9123, 0.114976, -0.206315, -0.358354, 0.690327, 0.682014, -0.164795, -0.176491, -0.0154365, 0.0156811, 0.186701, 0.108743, 0.0425369, -0.0624103, 
[2025-10-20 15:40:14.854221] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14080] 1760989214854136, 32.9158, 0.114976, -0.206315, -0.358354, 0.690327, 0.682014, -0.164795, -0.176491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.857459] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14082] 1760989214857345, 32.919, 0.114754, -0.206124, -0.356559, 0.689753, 0.682396, -0.165612, -0.176492, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.860862] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14083] 1760989214860742, 32.9224, 0.114754, -0.206124, -0.356559, 0.689753, 0.682396, -0.165612, -0.176492, -0.0222097, 0.0191384, 0.179477, 0.178194, 0.121552, -0.162097, 
[2025-10-20 15:40:14.864234] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14084] 1760989214864149, 32.9258, 0.114754, -0.206124, -0.356559, 0.689753, 0.682396, -0.165612, -0.176492, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.867771] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14086] 1760989214867614, 32.9292, 0.114754, -0.206124, -0.356559, 0.689753, 0.682396, -0.165612, -0.176492, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.871390] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14087] 1760989214871273, 32.9329, 0.114644, -0.205948, -0.354639, 0.689262, 0.682827, -0.166116, -0.176267, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.875691] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14088] 1760989214875595, 32.9372, 0.114644, -0.205948, -0.354639, 0.689262, 0.682827, -0.166116, -0.176267, -0.0109682, 0.0176208, 0.192072, 0.170863, 0.0427514, -0.148341, 
[2025-10-20 15:40:14.879083] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14090] 1760989214878969, 32.9406, 0.114644, -0.205948, -0.354639, 0.689262, 0.682827, -0.166116, -0.176267, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.882522] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14091] 1760989214882408, 32.944, 0.114644, -0.205948, -0.354639, 0.689262, 0.682827, -0.166116, -0.176267, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.885659] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14093] 1760989214885604, 32.9472, 0.114546, -0.205675, -0.352823, 0.688947, 0.683096, -0.16652, -0.176074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.889487] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14094] 1760989214889371, 32.951, 0.114546, -0.205675, -0.352823, 0.688947, 0.683096, -0.16652, -0.176074, -0.00985483, 0.0272337, 0.181615, 0.113583, 0, -0.115062, 
[2025-10-20 15:40:14.893421] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14095] 1760989214893306, 32.9549, 0.114546, -0.205675, -0.352823, 0.688947, 0.683096, -0.16652, -0.176074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.900528] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14097] 1760989214900412, 32.962, 0.114409, -0.205456, -0.351034, 0.687872, 0.68396, -0.167311, -0.176177, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.904033] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14098] 1760989214903916, 32.9655, 0.114409, -0.205456, -0.351034, 0.687872, 0.68396, -0.167311, -0.176177, -0.0136655, 0.021978, 0.178849, 0.326729, 0.133273, -0.18115, 
[2025-10-20 15:40:14.907227] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14100] 1760989214907109, 32.9687, 0.114409, -0.205456, -0.351034, 0.687872, 0.68396, -0.167311, -0.176177, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.910731] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14101] 1760989214910613, 32.9722, 0.114409, -0.205456, -0.351034, 0.687872, 0.68396, -0.167311, -0.176177, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.914091] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14102] 1760989214914007, 32.9756, 0.114315, -0.20513, -0.349098, 0.687282, 0.684595, -0.167436, -0.175892, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.917588] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14104] 1760989214917476, 32.9791, 0.114315, -0.20513, -0.349098, 0.687282, 0.684595, -0.167436, -0.175892, -0.00946445, 0.0325614, 0.193597, 0.206637, 0, -0.111413, 
[2025-10-20 15:40:14.921403] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14105] 1760989214921288, 32.9829, 0.114315, -0.20513, -0.349098, 0.687282, 0.684595, -0.167436, -0.175892, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.924904] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14107] 1760989214924837, 32.9865, 0.114315, -0.20513, -0.349098, 0.687282, 0.684595, -0.167436, -0.175892, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.928162] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14108] 1760989214928049, 32.9897, 0.113186, -0.207904, -0.347014, 0.678305, 0.68737, -0.178281, -0.188789, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.931632] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14109] 1760989214931514, 32.9931, 0.113186, -0.207904, -0.347014, 0.678305, 0.68737, -0.178281, -0.188789, -0.112883, -0.277381, 0.208411, 1.73206, 3.48055, -0.145707, 
[2025-10-20 15:40:14.935051] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14111] 1760989214934994, 32.9966, 0.113186, -0.207904, -0.347014, 0.678305, 0.68737, -0.178281, -0.188789, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.941620] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14112] 1760989214941504, 33.0031, 0.113388, -0.207394, -0.345145, 0.67837, 0.688073, -0.17638, -0.187778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.945223] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14113] 1760989214945130, 33.0068, 0.113388, -0.207394, -0.345145, 0.67837, 0.688073, -0.17638, -0.187778, 0.0202485, 0.0509882, 0.18689, 0.0650287, -0.425023, 0.114234, 
[2025-10-20 15:40:14.952015] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14115] 1760989214951900, 33.0135, 0.113388, -0.207394, -0.345145, 0.67837, 0.688073, -0.17638, -0.187778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.963787] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14117] 1760989214963674, 33.0253, 0.113388, -0.207394, -0.345145, 0.67837, 0.688073, -0.17638, -0.187778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.967223] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14119] 1760989214967108, 33.0287, 0.113093, -0.207144, -0.343413, 0.677256, 0.688544, -0.1784, -0.18816, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.970541] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14120] 1760989214970429, 33.0321, 0.113093, -0.207144, -0.343413, 0.677256, 0.688544, -0.1784, -0.18816, -0.0295163, 0.0250357, 0.173174, 0.317633, 0.351709, -0.326197, 
[2025-10-20 15:40:14.973895] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14121] 1760989214973780, 33.0354, 0.113093, -0.207144, -0.343413, 0.677256, 0.688544, -0.1784, -0.18816, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.981631] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14123] 1760989214981515, 33.0431, 0.112937, -0.206889, -0.341665, 0.676758, 0.688921, -0.179304, -0.187714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:14.991292] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14125] 1760989214991168, 33.0528, 0.112937, -0.206889, -0.341665, 0.676758, 0.688921, -0.179304, -0.187714, -0.0155763, 0.025424, 0.174837, 0.195217, 0.0661194, -0.250591, 
[2025-10-20 15:40:15.002436] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14127] 1760989215002322, 33.064, 0.112937, -0.206889, -0.341665, 0.676758, 0.688921, -0.179304, -0.187714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.005487] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14129] 1760989215005384, 33.067, 0.112937, -0.206889, -0.341665, 0.676758, 0.688921, -0.179304, -0.187714, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.015151] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14131] 1760989215015055, 33.0767, 0.113148, -0.206488, -0.340148, 0.675788, 0.690304, -0.178749, -0.186657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.018470] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14132] 1760989215018355, 33.08, 0.113148, -0.206488, -0.340148, 0.675788, 0.690304, -0.178749, -0.186657, 0.0211008, 0.040115, 0.151708, 0.392306, -0.235462, -0.176842, 
[2025-10-20 15:40:15.025358] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14134] 1760989215025270, 33.0869, 0.113148, -0.206488, -0.340148, 0.675788, 0.690304, -0.178749, -0.186657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.028719] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14135] 1760989215028605, 33.0902, 0.113148, -0.206488, -0.340148, 0.675788, 0.690304, -0.178749, -0.186657, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.038599] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14137] 1760989215038485, 33.1001, 0.113072, -0.206248, -0.338615, 0.674727, 0.691038, -0.180049, -0.186527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.042141] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14138] 1760989215042022, 33.1037, 0.113072, -0.206248, -0.338615, 0.674727, 0.691038, -0.180049, -0.186527, -0.00760754, 0.0240009, 0.153272, 0.344157, 0.169778, -0.3032, 
[2025-10-20 15:40:15.045617] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14140] 1760989215045518, 33.1071, 0.113072, -0.206248, -0.338615, 0.674727, 0.691038, -0.180049, -0.186527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.052536] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14141] 1760989215052422, 33.1141, 0.113072, -0.206248, -0.338615, 0.674727, 0.691038, -0.180049, -0.186527, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.055912] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14143] 1760989215055802, 33.1174, 0.113013, -0.206042, -0.336986, 0.674068, 0.691571, -0.180844, -0.186165, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:40:15.059225] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14144] 1760989215059109, 33.1207, 0.113013, -0.206042, -0.336986, 0.674068, 0.691571, -0.180844, -0.186165, -0.00594242, 0.020654, 0.162893, 0.237477, 0.061506, -0.234082, 
[2025-10-20 15:40:15.066086] [0x0000007f76ffc9a0] [MocapTag] [0x00000a55] [14146] 1760989215065969, 33.1276, 0.113013, -0.206042, -0.336986, 0.674068, 0.691571, -0.180844, -0.186165, 0, 0, 0, 0, 0, 0, 
