[2025-10-20 10:58:22.686445] [0x0000007f87c3c7c0] [MocapTag] [0x00001824] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:58:35.702949] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6125] 1760972315702838, 15.7903, 2.44014, 0.212654, -1.22896, 0.678002, 0.658028, -0.231986, -0.231289, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.705514] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6126] 1760972315705407, 15.7928, 2.44498, 0.207945, -1.22936, 0.67768, 0.657541, -0.233579, -0.232016, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.708468] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6127] 1760972315708350, 15.7958, 2.44498, 0.207945, -1.22936, 0.67768, 0.657541, -0.233579, -0.232016, 0.483622, -0.470935, -0.0392971, 0, 0.349236, -0.129088, 
[2025-10-20 10:58:35.710721] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6129] 1760972315710614, 15.798, 2.44498, 0.207945, -1.22936, 0.67768, 0.657541, -0.233579, -0.232016, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.713564] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6130] 1760972315713453, 15.8009, 2.44498, 0.207945, -1.22936, 0.67768, 0.657541, -0.233579, -0.232016, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.716534] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6131] 1760972315716420, 15.8038, 2.45003, 0.202908, -1.22989, 0.676993, 0.657055, -0.233904, -0.235049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.719108] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6132] 1760972315718993, 15.8064, 2.45003, 0.202908, -1.22989, 0.676993, 0.657055, -0.233904, -0.235049, 0.505186, -0.503652, -0.0530125, -0.138092, 0.496441, 0.463519, 
[2025-10-20 10:58:35.721712] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6134] 1760972315721600, 15.809, 2.45003, 0.202908, -1.22989, 0.676993, 0.657055, -0.233904, -0.235049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.724275] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6135] 1760972315724165, 15.8116, 2.45003, 0.202908, -1.22989, 0.676993, 0.657055, -0.233904, -0.235049, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.727115] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6136] 1760972315727001, 15.8144, 2.45503, 0.197872, -1.23049, 0.676423, 0.656487, -0.235664, -0.236515, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.729438] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6137] 1760972315729353, 15.8168, 2.45503, 0.197872, -1.23049, 0.676423, 0.656487, -0.235664, -0.236515, 0.499657, -0.503625, -0.0604519, 0, 0.484443, -0.036873, 
[2025-10-20 10:58:35.732203] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6139] 1760972315732080, 15.8195, 2.45503, 0.197872, -1.23049, 0.676423, 0.656487, -0.235664, -0.236515, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.734951] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6140] 1760972315734840, 15.8223, 2.45503, 0.197872, -1.23049, 0.676423, 0.656487, -0.235664, -0.236515, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.737518] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6141] 1760972315737395, 15.8248, 2.45993, 0.193049, -1.23065, 0.676969, 0.655815, -0.23391, -0.238547, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.739997] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6142] 1760972315739909, 15.8273, 2.45993, 0.193049, -1.23065, 0.676969, 0.655815, -0.23391, -0.238547, 0.48996, -0.4823, -0.0154368, -0.440037, 0, 0.72468, 
[2025-10-20 10:58:35.742437] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6144] 1760972315742325, 15.8297, 2.45993, 0.193049, -1.23065, 0.676969, 0.655815, -0.23391, -0.238547, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.745065] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6145] 1760972315744954, 15.8324, 2.45993, 0.193049, -1.23065, 0.676969, 0.655815, -0.23391, -0.238547, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.747757] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6146] 1760972315747643, 15.8351, 2.46491, 0.187901, -1.23119, 0.676637, 0.655192, -0.235103, -0.240026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.750827] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6148] 1760972315750710, 15.8381, 2.46491, 0.187901, -1.23119, 0.676637, 0.655192, -0.235103, -0.240026, 0.498156, -0.514745, -0.0543297, -0.0791907, 0.399619, 0.0804162, 
[2025-10-20 10:58:35.753319] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6149] 1760972315753210, 15.8406, 2.46491, 0.187901, -1.23119, 0.676637, 0.655192, -0.235103, -0.240026, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.755925] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6150] 1760972315755810, 15.8432, 2.46982, 0.183085, -1.23138, 0.677166, 0.65449, -0.233426, -0.242077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.759010] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6151] 1760972315758898, 15.8463, 2.46982, 0.183085, -1.23138, 0.677166, 0.65449, -0.233426, -0.242077, 0.491311, -0.481674, -0.0190509, -0.442374, 0.0419617, 0.71885, 
[2025-10-20 10:58:35.761500] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6153] 1760972315761352, 15.8488, 2.46982, 0.183085, -1.23138, 0.677166, 0.65449, -0.233426, -0.242077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.764211] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6154] 1760972315764101, 15.8515, 2.46982, 0.183085, -1.23138, 0.677166, 0.65449, -0.233426, -0.242077, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.766726] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6155] 1760972315766610, 15.854, 2.47456, 0.177748, -1.23221, 0.675408, 0.65404, -0.237804, -0.243937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.770107] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6156] 1760972315770021, 15.8574, 2.47456, 0.177748, -1.23221, 0.675408, 0.65404, -0.237804, -0.243937, 0.474042, -0.533698, -0.083168, 0.349307, 0.947654, -0.479398, 
[2025-10-20 10:58:35.772730] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6158] 1760972315772609, 15.86, 2.47456, 0.177748, -1.23221, 0.675408, 0.65404, -0.237804, -0.243937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.775316] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6159] 1760972315775202, 15.8626, 2.47456, 0.177748, -1.23221, 0.675408, 0.65404, -0.237804, -0.243937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.777856] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6160] 1760972315777735, 15.8652, 2.4793, 0.172639, -1.23259, 0.675044, 0.653475, -0.238296, -0.245971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.780900] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6162] 1760972315780786, 15.8682, 2.4793, 0.172639, -1.23259, 0.675044, 0.653475, -0.238296, -0.245971, 0.474035, -0.51083, -0.0381918, -0.144899, 0.374758, 0.294285, 
[2025-10-20 10:58:35.785136] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6163] 1760972315785023, 15.8724, 2.4793, 0.172639, -1.23259, 0.675044, 0.653475, -0.238296, -0.245971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.785710] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6164] 1760972315785631, 15.873, 2.48407, 0.167392, -1.23343, 0.673247, 0.653046, -0.242438, -0.24798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.788186] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6165] 1760972315788036, 15.8755, 2.48407, 0.167392, -1.23343, 0.673247, 0.653046, -0.242438, -0.24798, 0.476832, -0.524786, -0.0836286, 0.343263, 0.935233, -0.424198, 
[2025-10-20 10:58:35.790534] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6167] 1760972315790460, 15.8779, 2.48407, 0.167392, -1.23343, 0.673247, 0.653046, -0.242438, -0.24798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.793084] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6168] 1760972315792972, 15.8804, 2.48407, 0.167392, -1.23343, 0.673247, 0.653046, -0.242438, -0.24798, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.795519] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6169] 1760972315795412, 15.8828, 2.4888, 0.162265, -1.23386, 0.672801, 0.652483, -0.243152, -0.249964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.798433] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6170] 1760972315798310, 15.8857, 2.4888, 0.162265, -1.23386, 0.672801, 0.652483, -0.243152, -0.249964, 0.473245, -0.512674, -0.0428727, -0.116074, 0.402921, 0.244371, 
[2025-10-20 10:58:35.800958] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6172] 1760972315800839, 15.8883, 2.4888, 0.162265, -1.23386, 0.672801, 0.652483, -0.243152, -0.249964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.803053] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6173] 1760972315802942, 15.8904, 2.4888, 0.162265, -1.23386, 0.672801, 0.652483, -0.243152, -0.249964, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.806393] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6174] 1760972315806272, 15.8937, 2.4934, 0.157177, -1.23396, 0.673412, 0.651741, -0.24133, -0.25201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.808882] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6175] 1760972315808761, 15.8962, 2.4934, 0.157177, -1.23396, 0.673412, 0.651741, -0.24133, -0.25201, 0.459052, -0.50881, -0.0106264, -0.489712, 0, 0.766343, 
[2025-10-20 10:58:35.811424] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6177] 1760972315811313, 15.8987, 2.4934, 0.157177, -1.23396, 0.673412, 0.651741, -0.24133, -0.25201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.813840] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6178] 1760972315813730, 15.9011, 2.4934, 0.157177, -1.23396, 0.673412, 0.651741, -0.24133, -0.25201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.816345] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6179] 1760972315816231, 15.9036, 2.49817, 0.1518, -1.23473, 0.671684, 0.651242, -0.245511, -0.253868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.819044] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6180] 1760972315818927, 15.9063, 2.49817, 0.1518, -1.23473, 0.671684, 0.651242, -0.245511, -0.253868, 0.47722, -0.537637, -0.076764, 0.332904, 0.922012, -0.450243, 
[2025-10-20 10:58:35.821714] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6182] 1760972315821600, 15.909, 2.49817, 0.1518, -1.23473, 0.671684, 0.651242, -0.245511, -0.253868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.824127] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6183] 1760972315824021, 15.9114, 2.49817, 0.1518, -1.23473, 0.671684, 0.651242, -0.245511, -0.253868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.826761] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6184] 1760972315826645, 15.9141, 2.50273, 0.146746, -1.23481, 0.67249, 0.650496, -0.243143, -0.255916, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.829333] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6185] 1760972315829218, 15.9166, 2.50273, 0.146746, -1.23481, 0.67249, 0.650496, -0.243143, -0.255916, 0.456217, -0.505442, -0.00798946, -0.56448, -0.0670671, 0.878505, 
[2025-10-20 10:58:35.831832] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6187] 1760972315831721, 15.9191, 2.50273, 0.146746, -1.23481, 0.67249, 0.650496, -0.243143, -0.255916, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.834530] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6188] 1760972315834414, 15.9218, 2.50273, 0.146746, -1.23481, 0.67249, 0.650496, -0.243143, -0.255916, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.837775] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6189] 1760972315837661, 15.9251, 2.50744, 0.141334, -1.2353, 0.671832, 0.649855, -0.244704, -0.25778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.840501] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6191] 1760972315840410, 15.9278, 2.50744, 0.141334, -1.2353, 0.671832, 0.649855, -0.244704, -0.25778, 0.471, -0.541221, -0.0486239, -0.0411153, 0.51654, 0.0773843, 
[2025-10-20 10:58:35.843326] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6192] 1760972315843214, 15.9306, 2.50744, 0.141334, -1.2353, 0.671832, 0.649855, -0.244704, -0.25778, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.845775] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6193] 1760972315845662, 15.9331, 2.51193, 0.13608, -1.23592, 0.670372, 0.649349, -0.2478, -0.259888, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.848566] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6194] 1760972315848451, 15.9359, 2.51193, 0.13608, -1.23592, 0.670372, 0.649349, -0.2478, -0.259888, 0.449111, -0.525382, -0.0622869, 0.200081, 0.793493, -0.202026, 
[2025-10-20 10:58:35.851096] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6196] 1760972315850980, 15.9384, 2.51193, 0.13608, -1.23592, 0.670372, 0.649349, -0.2478, -0.259888, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.853537] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6197] 1760972315853428, 15.9408, 2.51193, 0.13608, -1.23592, 0.670372, 0.649349, -0.2478, -0.259888, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.856231] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6198] 1760972315856117, 15.9435, 2.51655, 0.13067, -1.23636, 0.669796, 0.648678, -0.249189, -0.261715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.859013] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6199] 1760972315858898, 15.9463, 2.51655, 0.13067, -1.23636, 0.669796, 0.648678, -0.249189, -0.261715, 0.461473, -0.541009, -0.0441327, -0.0691652, 0.485379, 0.107589, 
[2025-10-20 10:58:35.861536] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6201] 1760972315861380, 15.9488, 2.51655, 0.13067, -1.23636, 0.669796, 0.648678, -0.249189, -0.261715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.864086] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6202] 1760972315863976, 15.9514, 2.51655, 0.13067, -1.23636, 0.669796, 0.648678, -0.249189, -0.261715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.866762] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6203] 1760972315866649, 15.9541, 2.52103, 0.125382, -1.23676, 0.669235, 0.648129, -0.250024, -0.263709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.869598] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6204] 1760972315869511, 15.9569, 2.52103, 0.125382, -1.23676, 0.669235, 0.648129, -0.250024, -0.263709, 0.448894, -0.528754, -0.0396654, -0.0983834, 0.424838, 0.227216, 
[2025-10-20 10:58:35.872021] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6206] 1760972315871906, 15.9593, 2.52103, 0.125382, -1.23676, 0.669235, 0.648129, -0.250024, -0.263709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.874772] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6207] 1760972315874665, 15.9621, 2.52103, 0.125382, -1.23676, 0.669235, 0.648129, -0.250024, -0.263709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.877524] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6208] 1760972315877412, 15.9648, 2.5254, 0.120205, -1.23706, 0.668766, 0.647595, -0.250303, -0.265936, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.880091] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6209] 1760972315880003, 15.9674, 2.5254, 0.120205, -1.23706, 0.668766, 0.647595, -0.250303, -0.265936, 0.436249, -0.517699, -0.0296944, -0.16712, 0.372922, 0.373331, 
[2025-10-20 10:58:35.882706] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6211] 1760972315882593, 15.97, 2.5254, 0.120205, -1.23706, 0.668766, 0.647595, -0.250303, -0.265936, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.885717] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6212] 1760972315885602, 15.973, 2.5254, 0.120205, -1.23706, 0.668766, 0.647595, -0.250303, -0.265936, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.888374] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6213] 1760972315888252, 15.9757, 2.53, 0.114825, -1.23723, 0.669109, 0.646857, -0.24949, -0.267624, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.890815] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6214] 1760972315890725, 15.9781, 2.53, 0.114825, -1.23723, 0.669109, 0.646857, -0.24949, -0.267624, 0.459994, -0.537993, -0.017607, -0.377035, 0.119478, 0.532121, 
[2025-10-20 10:58:35.895089] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6216] 1760972315894975, 15.9824, 2.53, 0.114825, -1.23723, 0.669109, 0.646857, -0.24949, -0.267624, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.896080] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6217] 1760972315895958, 15.9834, 2.53436, 0.109399, -1.23758, 0.668572, 0.64645, -0.249987, -0.26948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.898678] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6218] 1760972315898562, 15.986, 2.53436, 0.109399, -1.23758, 0.668572, 0.64645, -0.249987, -0.26948, 0.436705, -0.542642, -0.0343982, -0.0936031, 0.352192, 0.256222, 
[2025-10-20 10:58:35.901607] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6220] 1760972315901524, 15.9889, 2.53436, 0.109399, -1.23758, 0.668572, 0.64645, -0.249987, -0.26948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.904326] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6221] 1760972315904201, 15.9916, 2.53436, 0.109399, -1.23758, 0.668572, 0.64645, -0.249987, -0.26948, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.906754] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6222] 1760972315906639, 15.9941, 2.53878, 0.104166, -1.23777, 0.668393, 0.64601, -0.249451, -0.271469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.909602] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6223] 1760972315909503, 15.9969, 2.53878, 0.104166, -1.23777, 0.668393, 0.64601, -0.249451, -0.271469, 0.441841, -0.523284, -0.0197163, -0.240207, 0.209135, 0.487049, 
[2025-10-20 10:58:35.912136] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6225] 1760972315912023, 15.9994, 2.53878, 0.104166, -1.23777, 0.668393, 0.64601, -0.249451, -0.271469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.914953] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6226] 1760972315914842, 16.0023, 2.53878, 0.104166, -1.23777, 0.668393, 0.64601, -0.249451, -0.271469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.917572] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6227] 1760972315917451, 16.0049, 2.54311, 0.098694, -1.23838, 0.666852, 0.645697, -0.252245, -0.273416, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.920069] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6228] 1760972315919987, 16.0074, 2.54311, 0.098694, -1.23838, 0.666852, 0.645697, -0.252245, -0.273416, 0.433139, -0.547213, -0.0604993, 0.236762, 0.729513, -0.195209, 
[2025-10-20 10:58:35.922570] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6230] 1760972315922458, 16.0099, 2.54311, 0.098694, -1.23838, 0.666852, 0.645697, -0.252245, -0.273416, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.925301] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6231] 1760972315925188, 16.0126, 2.54311, 0.098694, -1.23838, 0.666852, 0.645697, -0.252245, -0.273416, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.927768] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6232] 1760972315927653, 16.0151, 2.54645, 0.0946435, -1.23819, 0.670286, 0.646067, -0.249617, -0.26647, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.930600] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6234] 1760972315930506, 16.0179, 2.54645, 0.0946435, -1.23819, 0.670286, 0.646067, -0.249617, -0.26647, 0.333488, -0.405052, 0.0185311, -0.156879, -1.44871, -0.648808, 
[2025-10-20 10:58:35.933655] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6235] 1760972315933539, 16.021, 2.54645, 0.0946435, -1.23819, 0.670286, 0.646067, -0.249617, -0.26647, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.936478] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6236] 1760972315936363, 16.0238, 2.55068, 0.0894828, -1.2382, 0.669388, 0.646137, -0.249668, -0.268502, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.938712] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6237] 1760972315938587, 16.026, 2.55068, 0.0894828, -1.2382, 0.669388, 0.646137, -0.249668, -0.268502, 0.423053, -0.516065, 0, 0, 0.311619, 0.306423, 
[2025-10-20 10:58:35.941173] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6239] 1760972315941103, 16.0285, 2.55068, 0.0894828, -1.2382, 0.669388, 0.646137, -0.249668, -0.268502, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.942927] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6240] 1760972315942813, 16.0302, 2.55068, 0.0894828, -1.2382, 0.669388, 0.646137, -0.249668, -0.268502, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.946399] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6241] 1760972315946285, 16.0337, 2.55505, 0.0838891, -1.23888, 0.668397, 0.645384, -0.252376, -0.270246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.949524] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6242] 1760972315949408, 16.0368, 2.55505, 0.0838891, -1.23888, 0.668397, 0.645384, -0.252376, -0.270246, 0.437376, -0.55937, -0.0677543, 0.0711203, 0.681067, -0.149465, 
[2025-10-20 10:58:35.952022] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6244] 1760972315951901, 16.0393, 2.55505, 0.0838891, -1.23888, 0.668397, 0.645384, -0.252376, -0.270246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.954652] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6245] 1760972315954528, 16.0419, 2.55505, 0.0838891, -1.23888, 0.668397, 0.645384, -0.252376, -0.270246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.957267] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6246] 1760972315957153, 16.0446, 2.55914, 0.0783113, -1.23918, 0.667747, 0.645178, -0.253003, -0.271751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.959967] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6247] 1760972315959866, 16.0473, 2.55914, 0.0783113, -1.23918, 0.667747, 0.645178, -0.253003, -0.271751, 0.409128, -0.557783, -0.0306086, 0, 0.32239, 0.146499, 
[2025-10-20 10:58:35.962502] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6249] 1760972315962374, 16.0498, 2.55914, 0.0783113, -1.23918, 0.667747, 0.645178, -0.253003, -0.271751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.965705] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6250] 1760972315965584, 16.053, 2.55914, 0.0783113, -1.23918, 0.667747, 0.645178, -0.253003, -0.271751, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.967876] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6251] 1760972315967761, 16.0552, 2.56342, 0.073131, -1.23896, 0.66767, 0.644732, -0.252263, -0.273679, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.970585] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6253] 1760972315970507, 16.0579, 2.56342, 0.073131, -1.23896, 0.66767, 0.644732, -0.252263, -0.273679, 0.428057, -0.518022, 0.0225338, -0.271308, 0.167978, 0.521645, 
[2025-10-20 10:58:35.973222] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6254] 1760972315973107, 16.0605, 2.56342, 0.073131, -1.23896, 0.66767, 0.644732, -0.252263, -0.273679, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.975724] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6255] 1760972315975602, 16.063, 2.56739, 0.0671273, -1.24021, 0.664976, 0.644574, -0.257758, -0.275484, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:58:35.978625] [0x0000007f6effc9a0] [MocapTag] [0x00001824] [6256] 1760972315978509, 16.0659, 2.56739, 0.0671273, -1.24021, 0.664976, 0.644574, -0.257758, -0.275484, 0.396551, -0.600372, -0.125365, 0.663781, 1.1372, -0.78876, 
