[2025-10-20 15:46:08.810090] [0x0000007fbcd6b7c0] [MocapTag] [0x00001580] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:46:22.650425] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6550] 1760989582650308, 16.59, 2.80734, -0.244701, -1.24425, 0.61308, 0.625897, -0.333534, -0.348053, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.652848] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6551] 1760989582652763, 16.5924, 2.80984, -0.249994, -1.24451, 0.612789, 0.623264, -0.335558, -0.351329, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.655689] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6553] 1760989582655571, 16.5952, 2.80984, -0.249994, -1.24451, 0.612789, 0.623264, -0.335558, -0.351329, 0.250503, -0.529343, -0.0265999, -0.717604, 0.853503, 0.600596, 
[2025-10-20 15:46:22.658109] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6554] 1760989582657995, 16.5976, 2.80984, -0.249994, -1.24451, 0.612789, 0.623264, -0.335558, -0.351329, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.660910] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6555] 1760989582660795, 16.6004, 2.80984, -0.249994, -1.24451, 0.612789, 0.623264, -0.335558, -0.351329, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.663482] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6557] 1760989582663415, 16.6031, 2.8124, -0.255315, -1.24484, 0.612577, 0.620518, -0.337742, -0.354454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.666104] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6558] 1760989582665990, 16.6056, 2.8124, -0.255315, -1.24484, 0.612577, 0.620518, -0.337742, -0.354454, 0.255668, -0.532066, -0.0321943, -0.741208, 0.854397, 0.572454, 
[2025-10-20 15:46:22.668669] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6559] 1760989582668556, 16.6082, 2.8124, -0.255315, -1.24484, 0.612577, 0.620518, -0.337742, -0.354454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.671350] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6560] 1760989582671238, 16.6109, 2.8124, -0.255315, -1.24484, 0.612577, 0.620518, -0.337742, -0.354454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.673648] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6561] 1760989582673534, 16.6132, 2.81489, -0.260706, -1.24526, 0.612321, 0.617653, -0.340158, -0.357576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.676387] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6563] 1760989582676272, 16.6159, 2.81489, -0.260706, -1.24526, 0.612321, 0.617653, -0.340158, -0.357576, 0.249571, -0.539072, -0.0421521, -0.749385, 0.892019, 0.548678, 
[2025-10-20 15:46:22.678957] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6564] 1760989582678847, 16.6185, 2.81489, -0.260706, -1.24526, 0.612321, 0.617653, -0.340158, -0.357576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.681778] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6565] 1760989582681657, 16.6213, 2.81489, -0.260706, -1.24526, 0.612321, 0.617653, -0.340158, -0.357576, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.684195] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6566] 1760989582684109, 16.6238, 2.81735, -0.266046, -1.24561, 0.612187, 0.614564, -0.342484, -0.360892, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.686868] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6568] 1760989582686751, 16.6264, 2.81735, -0.266046, -1.24561, 0.612187, 0.614564, -0.342484, -0.360892, 0.245879, -0.53398, -0.0354576, -0.895035, 0.907922, 0.688538, 
[2025-10-20 15:46:22.689221] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6569] 1760989582689100, 16.6288, 2.81735, -0.266046, -1.24561, 0.612187, 0.614564, -0.342484, -0.360892, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.691902] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6570] 1760989582691787, 16.6314, 2.81735, -0.266046, -1.24561, 0.612187, 0.614564, -0.342484, -0.360892, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.694480] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6572] 1760989582694420, 16.6341, 2.81976, -0.271405, -1.24603, 0.611949, 0.611474, -0.344889, -0.364237, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.697916] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6573] 1760989582697800, 16.6375, 2.81976, -0.271405, -1.24603, 0.611949, 0.611474, -0.344889, -0.364237, 0.241003, -0.535983, -0.0420492, -0.890803, 0.925875, 0.69026, 
[2025-10-20 15:46:22.699571] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6574] 1760989582699453, 16.6391, 2.81976, -0.271405, -1.24603, 0.611949, 0.611474, -0.344889, -0.364237, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.702142] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6575] 1760989582702025, 16.6417, 2.8221, -0.276733, -1.24648, 0.611827, 0.608149, -0.34718, -0.367817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.704874] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6577] 1760989582704792, 16.6444, 2.8221, -0.276733, -1.24648, 0.611827, 0.608149, -0.34718, -0.367817, 0.233856, -0.532779, -0.0445814, -1.05894, 0.942767, 0.858768, 
[2025-10-20 15:46:22.707245] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6578] 1760989582707133, 16.6468, 2.8221, -0.276733, -1.24648, 0.611827, 0.608149, -0.34718, -0.367817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.710544] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6579] 1760989582710431, 16.6501, 2.8221, -0.276733, -1.24648, 0.611827, 0.608149, -0.34718, -0.367817, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.713051] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6580] 1760989582712929, 16.6526, 2.82442, -0.282063, -1.24689, 0.611706, 0.604758, -0.349621, -0.37128, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.715656] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6582] 1760989582715535, 16.6552, 2.82442, -0.282063, -1.24689, 0.611706, 0.604758, -0.349621, -0.37128, 0.231776, -0.53296, -0.0413878, -1.07216, 0.947762, 0.837916, 
[2025-10-20 15:46:22.719077] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6583] 1760989582718964, 16.6586, 2.82442, -0.282063, -1.24689, 0.611706, 0.604758, -0.349621, -0.37128, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.720669] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6584] 1760989582720550, 16.6602, 2.82442, -0.282063, -1.24689, 0.611706, 0.604758, -0.349621, -0.37128, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.723270] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6585] 1760989582723155, 16.6628, 2.82675, -0.287446, -1.24738, 0.611503, 0.601259, -0.352103, -0.374934, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.726613] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6587] 1760989582726501, 16.6662, 2.82675, -0.287446, -1.24738, 0.611503, 0.601259, -0.352103, -0.374934, 0.232839, -0.538336, -0.0489733, -1.14305, 0.983942, 0.922127, 
[2025-10-20 15:46:22.729090] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6588] 1760989582728971, 16.6686, 2.82675, -0.287446, -1.24738, 0.611503, 0.601259, -0.352103, -0.374934, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.731648] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6589] 1760989582731532, 16.6712, 2.82675, -0.287446, -1.24738, 0.611503, 0.601259, -0.352103, -0.374934, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.734109] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6590] 1760989582734018, 16.6737, 2.82901, -0.292815, -1.24787, 0.611246, 0.597704, -0.354613, -0.378652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.736848] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6592] 1760989582736734, 16.6764, 2.82901, -0.292815, -1.24787, 0.611246, 0.597704, -0.354613, -0.378652, 0.226493, -0.536857, -0.0487347, -1.19337, 0.997758, 0.976582, 
[2025-10-20 15:46:22.739499] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6593] 1760989582739382, 16.679, 2.82901, -0.292815, -1.24787, 0.611246, 0.597704, -0.354613, -0.378652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.742674] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6594] 1760989582742557, 16.6822, 2.82901, -0.292815, -1.24787, 0.611246, 0.597704, -0.354613, -0.378652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.745127] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6596] 1760989582745008, 16.6847, 2.83121, -0.298196, -1.24835, 0.610926, 0.594124, -0.357132, -0.382416, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.748020] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6597] 1760989582747903, 16.6876, 2.83121, -0.298196, -1.24835, 0.610926, 0.594124, -0.357132, -0.382416, 0.219421, -0.53813, -0.0476018, -1.23657, 1.00503, 1.02795, 
[2025-10-20 15:46:22.750407] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6598] 1760989582750293, 16.6899, 2.83121, -0.298196, -1.24835, 0.610926, 0.594124, -0.357132, -0.382416, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.752868] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6599] 1760989582752778, 16.6924, 2.83326, -0.303465, -1.24888, 0.610437, 0.590536, -0.359658, -0.386367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.755645] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6601] 1760989582755507, 16.6952, 2.83326, -0.303465, -1.24888, 0.610437, 0.590536, -0.359658, -0.386367, 0.204995, -0.526907, -0.0532014, -1.27978, 1.03514, 1.10667, 
[2025-10-20 15:46:22.758324] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6602] 1760989582758214, 16.6979, 2.83326, -0.303465, -1.24888, 0.610437, 0.590536, -0.359658, -0.386367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.761090] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6603] 1760989582760918, 16.7006, 2.83326, -0.303465, -1.24888, 0.610437, 0.590536, -0.359658, -0.386367, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.763636] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6605] 1760989582763572, 16.7032, 2.83516, -0.308722, -1.24943, 0.609757, 0.586842, -0.36224, -0.390633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.767240] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6606] 1760989582767125, 16.7068, 2.83516, -0.308722, -1.24943, 0.609757, 0.586842, -0.36224, -0.390633, 0.190804, -0.525721, -0.0556413, -1.37089, 1.09293, 1.23357, 
[2025-10-20 15:46:22.768840] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6607] 1760989582768730, 16.7084, 2.83516, -0.308722, -1.24943, 0.609757, 0.586842, -0.36224, -0.390633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.771794] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6608] 1760989582771678, 16.7113, 2.83516, -0.308722, -1.24943, 0.609757, 0.586842, -0.36224, -0.390633, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.774576] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6610] 1760989582774452, 16.7141, 2.8376, -0.314447, -1.24976, 0.609563, 0.583079, -0.36545, -0.393571, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.776975] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6611] 1760989582776860, 16.7165, 2.8376, -0.314447, -1.24976, 0.609563, 0.583079, -0.36545, -0.393571, 0.243173, -0.572412, -0.0326576, -1.21235, 0.988185, 0.81808, 
[2025-10-20 15:46:22.779475] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6612] 1760989582779357, 16.719, 2.8376, -0.314447, -1.24976, 0.609563, 0.583079, -0.36545, -0.393571, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.782197] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6613] 1760989582782077, 16.7217, 2.8376, -0.314447, -1.24976, 0.609563, 0.583079, -0.36545, -0.393571, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.784658] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6615] 1760989582784536, 16.7242, 2.83927, -0.319502, -1.25057, 0.608236, 0.579805, -0.367446, -0.39857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.787318] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6616] 1760989582787207, 16.7269, 2.83927, -0.319502, -1.25057, 0.608236, 0.579805, -0.367446, -0.39857, 0.167292, -0.505554, -0.0811743, -1.43805, 1.11011, 1.54609, 
[2025-10-20 15:46:22.789904] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6617] 1760989582789789, 16.7294, 2.83927, -0.319502, -1.25057, 0.608236, 0.579805, -0.367446, -0.39857, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.792413] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6618] 1760989582792299, 16.732, 2.84132, -0.3246, -1.25135, 0.607304, 0.577213, -0.369104, -0.402205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.795013] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6620] 1760989582794899, 16.7346, 2.84132, -0.3246, -1.25135, 0.607304, 0.577213, -0.369104, -0.402205, 0.205206, -0.509796, -0.0782361, -1.14033, 0.838399, 1.17247, 
[2025-10-20 15:46:22.797997] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6621] 1760989582797885, 16.7375, 2.84132, -0.3246, -1.25135, 0.607304, 0.577213, -0.369104, -0.402205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.800646] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6622] 1760989582800530, 16.7402, 2.84132, -0.3246, -1.25135, 0.607304, 0.577213, -0.369104, -0.402205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.802548] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6623] 1760989582802429, 16.7421, 2.84371, -0.32939, -1.25236, 0.606188, 0.575228, -0.370622, -0.405324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.805279] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6625] 1760989582805163, 16.7448, 2.84371, -0.32939, -1.25236, 0.606188, 0.575228, -0.370622, -0.405324, 0.238946, -0.478999, -0.100931, -0.841939, 0.741971, 0.916402, 
[2025-10-20 15:46:22.807722] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6626] 1760989582807567, 16.7472, 2.84371, -0.32939, -1.25236, 0.606188, 0.575228, -0.370622, -0.405324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.810276] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6627] 1760989582810161, 16.7498, 2.84371, -0.32939, -1.25236, 0.606188, 0.575228, -0.370622, -0.405324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.812803] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6628] 1760989582812690, 16.7523, 2.84583, -0.334309, -1.25336, 0.604853, 0.573716, -0.372022, -0.408171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.815375] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6630] 1760989582815261, 16.7549, 2.84583, -0.334309, -1.25336, 0.604853, 0.573716, -0.372022, -0.408171, 0.211926, -0.491886, -0.0994733, -0.61301, 0.68785, 0.742541, 
[2025-10-20 15:46:22.818243] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6631] 1760989582818125, 16.7578, 2.84583, -0.334309, -1.25336, 0.604853, 0.573716, -0.372022, -0.408171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.820580] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6632] 1760989582820469, 16.7601, 2.84583, -0.334309, -1.25336, 0.604853, 0.573716, -0.372022, -0.408171, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.823020] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6633] 1760989582822932, 16.7626, 2.84762, -0.339622, -1.25435, 0.60305, 0.571641, -0.373991, -0.411933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.825768] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6635] 1760989582825655, 16.7653, 2.84762, -0.339622, -1.25435, 0.60305, 0.571641, -0.373991, -0.411933, 0.178739, -0.53136, -0.0987551, -0.843418, 0.930095, 0.998038, 
[2025-10-20 15:46:22.829087] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6636] 1760989582828969, 16.7686, 2.84762, -0.339622, -1.25435, 0.60305, 0.571641, -0.373991, -0.411933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.830800] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6637] 1760989582830684, 16.7703, 2.84762, -0.339622, -1.25435, 0.60305, 0.571641, -0.373991, -0.411933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.833234] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6638] 1760989582833146, 16.7728, 2.84885, -0.344984, -1.25588, 0.600108, 0.569104, -0.376291, -0.417606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.836239] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6640] 1760989582836124, 16.7758, 2.84885, -0.344984, -1.25588, 0.600108, 0.569104, -0.376291, -0.417606, 0.122837, -0.536156, -0.153453, -1.19045, 1.29319, 1.57449, 
[2025-10-20 15:46:22.838570] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6641] 1760989582838457, 16.7781, 2.84885, -0.344984, -1.25588, 0.600108, 0.569104, -0.376291, -0.417606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.841377] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6642] 1760989582841256, 16.7809, 2.84885, -0.344984, -1.25588, 0.600108, 0.569104, -0.376291, -0.417606, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.843703] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6644] 1760989582843634, 16.7833, 2.85041, -0.350163, -1.2569, 0.596801, 0.566553, -0.379506, -0.422873, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.846382] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6645] 1760989582846266, 16.7859, 2.85041, -0.350163, -1.2569, 0.596801, 0.566553, -0.379506, -0.422873, 0.156427, -0.517875, -0.102058, -0.939918, 1.40638, 1.22417, 
[2025-10-20 15:46:22.849236] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6646] 1760989582849118, 16.7888, 2.85041, -0.350163, -1.2569, 0.596801, 0.566553, -0.379506, -0.422873, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.852231] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6647] 1760989582852115, 16.7918, 2.85041, -0.350163, -1.2569, 0.596801, 0.566553, -0.379506, -0.422873, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.854747] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6649] 1760989582854618, 16.7943, 2.85201, -0.354976, -1.25809, 0.593664, 0.564238, -0.382459, -0.427695, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.857255] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6650] 1760989582857140, 16.7968, 2.85201, -0.354976, -1.25809, 0.593664, 0.564238, -0.382459, -0.427695, 0.160163, -0.481276, -0.118415, -0.895226, 1.29466, 1.16715, 
[2025-10-20 15:46:22.859739] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6651] 1760989582859622, 16.7993, 2.85201, -0.354976, -1.25809, 0.593664, 0.564238, -0.382459, -0.427695, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.862141] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6652] 1760989582862026, 16.8017, 2.85375, -0.359748, -1.25924, 0.591031, 0.562188, -0.384974, -0.431766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.864975] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6654] 1760989582864859, 16.8045, 2.85375, -0.359748, -1.25924, 0.591031, 0.562188, -0.384974, -0.431766, 0.174022, -0.477267, -0.115804, -0.85417, 1.09659, 1.06965, 
[2025-10-20 15:46:22.868191] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6655] 1760989582868066, 16.8077, 2.85375, -0.359748, -1.25924, 0.591031, 0.562188, -0.384974, -0.431766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.870546] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6656] 1760989582870433, 16.8101, 2.85375, -0.359748, -1.25924, 0.591031, 0.562188, -0.384974, -0.431766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.873326] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6657] 1760989582873205, 16.8129, 2.85531, -0.364757, -1.26035, 0.588574, 0.560266, -0.387283, -0.435539, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.875928] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6659] 1760989582875797, 16.8154, 2.85531, -0.364757, -1.26035, 0.588574, 0.560266, -0.387283, -0.435539, 0.156086, -0.500869, -0.111075, -0.855374, 1.0136, 1.05661, 
[2025-10-20 15:46:22.878242] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6660] 1760989582878127, 16.8178, 2.85531, -0.364757, -1.26035, 0.588574, 0.560266, -0.387283, -0.435539, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.880897] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6661] 1760989582880770, 16.8204, 2.85531, -0.364757, -1.26035, 0.588574, 0.560266, -0.387283, -0.435539, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.884106] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6662] 1760989582883976, 16.8236, 2.85662, -0.369978, -1.26144, 0.585658, 0.557962, -0.389786, -0.44017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.886704] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6664] 1760989582886579, 16.8262, 2.85662, -0.369978, -1.26144, 0.585658, 0.557962, -0.389786, -0.44017, 0.130614, -0.522133, -0.108874, -1.1929, 1.18114, 1.4686, 
[2025-10-20 15:46:22.889083] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6665] 1760989582888966, 16.8286, 2.85662, -0.369978, -1.26144, 0.585658, 0.557962, -0.389786, -0.44017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.891680] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6666] 1760989582891567, 16.8312, 2.85662, -0.369978, -1.26144, 0.585658, 0.557962, -0.389786, -0.44017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.894128] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6668] 1760989582894007, 16.8337, 2.85773, -0.375345, -1.26243, 0.582231, 0.555097, -0.392913, -0.445526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.896854] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6669] 1760989582896732, 16.8364, 2.85773, -0.375345, -1.26243, 0.582231, 0.555097, -0.392913, -0.445526, 0.111587, -0.536728, -0.0986547, -1.53612, 1.40694, 1.81614, 
[2025-10-20 15:46:22.900527] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6670] 1760989582900410, 16.8401, 2.85773, -0.375345, -1.26243, 0.582231, 0.555097, -0.392913, -0.445526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.902413] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6671] 1760989582902296, 16.8419, 2.8587, -0.380507, -1.26342, 0.578705, 0.551822, -0.396195, -0.451246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.905161] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6673] 1760989582905034, 16.8447, 2.8587, -0.380507, -1.26342, 0.578705, 0.551822, -0.396195, -0.451246, 0.0970381, -0.516177, -0.0992482, -1.96527, 1.48098, 2.23406, 
[2025-10-20 15:46:22.907669] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6674] 1760989582907518, 16.8472, 2.8587, -0.380507, -1.26342, 0.578705, 0.551822, -0.396195, -0.451246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.910104] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6675] 1760989582909985, 16.8496, 2.8587, -0.380507, -1.26342, 0.578705, 0.551822, -0.396195, -0.451246, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.912437] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6676] 1760989582912322, 16.852, 2.85971, -0.385498, -1.26438, 0.575483, 0.548205, -0.399697, -0.456655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.915846] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6678] 1760989582915724, 16.8554, 2.85971, -0.385498, -1.26438, 0.575483, 0.548205, -0.399697, -0.456655, 0.100561, -0.499078, -0.0962151, -2.27667, 1.45627, 2.42655, 
[2025-10-20 15:46:22.918251] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6679] 1760989582918137, 16.8578, 2.85971, -0.385498, -1.26438, 0.575483, 0.548205, -0.399697, -0.456655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.920808] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6680] 1760989582920694, 16.8603, 2.85971, -0.385498, -1.26438, 0.575483, 0.548205, -0.399697, -0.456655, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:46:22.923403] [0x0000007f9bffe9a0] [MocapTag] [0x00001580] [6681] 1760989582923273, 16.8629, 2.86083, -0.390476, -1.26512, 0.572879, 0.544522, -0.403184, -0.461246, 0, 0, 0, 0, 0, 0, 
