[2025-10-20 16:13:10.969425] [0x0000007f9c4d37c0] [MocapTag] [0x00004483] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:13:14.207353] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1528] 1760991194207243, 5.97627, 0.144679, -0.219705, -0.32348, 0.706713, 0.707224, 0.0135679, 0.014396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.210222] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1530] 1760991194210106, 5.97913, 0.144679, -0.219705, -0.32348, 0.706713, 0.707224, 0.0135679, 0.014396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.212719] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1531] 1760991194212597, 5.98162, 0.144679, -0.219705, -0.32348, 0.706713, 0.707224, 0.0135679, 0.014396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.215448] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1532] 1760991194215337, 5.98436, 0.144679, -0.219705, -0.32348, 0.706713, 0.707224, 0.0135679, 0.014396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.218079] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1533] 1760991194217963, 5.98699, 0.144663, -0.219712, -0.323454, 0.706796, 0.707141, 0.0135774, 0.0143538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.221856] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1535] 1760991194221744, 5.99077, 0.144663, -0.219712, -0.323454, 0.706796, 0.707141, 0.0135774, 0.0143538, 0, 0, 0.00260341, 0, 0, 0, 
[2025-10-20 16:13:14.223271] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1536] 1760991194223170, 5.99219, 0.144663, -0.219712, -0.323454, 0.706796, 0.707141, 0.0135774, 0.0143538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.226108] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1537] 1760991194225992, 5.99502, 0.144663, -0.219712, -0.323454, 0.706796, 0.707141, 0.0135774, 0.0143538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.228585] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1538] 1760991194228484, 5.99751, 0.144678, -0.219662, -0.323488, 0.706627, 0.707306, 0.013594, 0.0145685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.231507] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1540] 1760991194231393, 6.00042, 0.144678, -0.219662, -0.323488, 0.706627, 0.707306, 0.013594, 0.0145685, 0, 0.00496814, -0.0033989, 0.0466466, 0, 0, 
[2025-10-20 16:13:14.234010] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1541] 1760991194233898, 6.00292, 0.144678, -0.219662, -0.323488, 0.706627, 0.707306, 0.013594, 0.0145685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.236536] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1542] 1760991194236428, 6.00545, 0.144678, -0.219662, -0.323488, 0.706627, 0.707306, 0.013594, 0.0145685, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.239706] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1544] 1760991194239593, 6.00862, 0.144687, -0.219647, -0.323425, 0.706665, 0.707268, 0.0135482, 0.0145914, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.241967] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1545] 1760991194241857, 6.01088, 0.144687, -0.219647, -0.323425, 0.706665, 0.707268, 0.0135482, 0.0145914, 0, 0, 0.00629022, 0, 0, 0, 
[2025-10-20 16:13:14.244440] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1546] 1760991194244338, 6.01336, 0.144687, -0.219647, -0.323425, 0.706665, 0.707268, 0.0135482, 0.0145914, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.247242] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1547] 1760991194247131, 6.01615, 0.144687, -0.219647, -0.323425, 0.706665, 0.707268, 0.0135482, 0.0145914, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.249564] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1549] 1760991194249487, 6.01851, 0.144669, -0.21966, -0.323395, 0.706754, 0.70718, 0.0135263, 0.0145513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.252353] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1550] 1760991194252244, 6.02127, 0.144669, -0.21966, -0.323395, 0.706754, 0.70718, 0.0135263, 0.0145513, 0, 0, 0.00306949, 0, 0, 0, 
[2025-10-20 16:13:14.255481] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1551] 1760991194255370, 6.02439, 0.144669, -0.21966, -0.323395, 0.706754, 0.70718, 0.0135263, 0.0145513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.257699] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1552] 1760991194257592, 6.02661, 0.144694, -0.219627, -0.323475, 0.706575, 0.707356, 0.013591, 0.0146754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.260512] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1554] 1760991194260400, 6.02942, 0.144694, -0.219627, -0.323475, 0.706575, 0.707356, 0.013591, 0.0146754, 0.00246167, 0.00334283, -0.00801481, 0.0500321, 0, 0, 
[2025-10-20 16:13:14.263055] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1555] 1760991194262946, 6.03197, 0.144694, -0.219627, -0.323475, 0.706575, 0.707356, 0.013591, 0.0146754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.265780] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1556] 1760991194265675, 6.0347, 0.144694, -0.219627, -0.323475, 0.706575, 0.707356, 0.013591, 0.0146754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.268408] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1557] 1760991194268298, 6.03732, 0.144658, -0.21968, -0.323456, 0.70672, 0.707215, 0.0135612, 0.0144709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.271487] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1559] 1760991194271374, 6.0404, 0.144658, -0.21968, -0.323456, 0.70672, 0.707215, 0.0135612, 0.0144709, -0.00361443, -0.0053802, 0, -0.0399351, 0, 0, 
[2025-10-20 16:13:14.274394] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1560] 1760991194274283, 6.04331, 0.144658, -0.21968, -0.323456, 0.70672, 0.707215, 0.0135612, 0.0144709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.276915] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1561] 1760991194276814, 6.04584, 0.144658, -0.21968, -0.323456, 0.70672, 0.707215, 0.0135612, 0.0144709, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.279632] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1563] 1760991194279523, 6.04855, 0.144622, -0.219701, -0.323455, 0.706802, 0.707136, 0.0135795, 0.0143314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.282370] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1564] 1760991194282257, 6.05128, 0.144622, -0.219701, -0.323455, 0.706802, 0.707136, 0.0135795, 0.0143314, -0.00354718, -0.00202155, 0, 0, 0, 0, 
[2025-10-20 16:13:14.285427] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1565] 1760991194285303, 6.05433, 0.144622, -0.219701, -0.323455, 0.706802, 0.707136, 0.0135795, 0.0143314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.288598] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1566] 1760991194288513, 6.05754, 0.144626, -0.219668, -0.323526, 0.706607, 0.707327, 0.0136355, 0.0144595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.291501] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1568] 1760991194291388, 6.06041, 0.144626, -0.219668, -0.323526, 0.706607, 0.707327, 0.0136355, 0.0144595, 0, 0.0032909, -0.00708417, 0.0542879, 0, 0, 
[2025-10-20 16:13:14.293978] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1569] 1760991194293869, 6.06289, 0.144626, -0.219668, -0.323526, 0.706607, 0.707327, 0.0136355, 0.0144595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.296656] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1570] 1760991194296549, 6.06557, 0.144626, -0.219668, -0.323526, 0.706607, 0.707327, 0.0136355, 0.0144595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.299348] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1572] 1760991194299268, 6.06829, 0.144579, -0.219707, -0.323479, 0.706749, 0.707188, 0.0136685, 0.0142961, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.302240] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1573] 1760991194302126, 6.07115, 0.144579, -0.219707, -0.323479, 0.706749, 0.707188, 0.0136685, 0.0142961, -0.00470879, -0.00396597, 0.00468517, -0.0391841, 0, 0, 
[2025-10-20 16:13:14.305127] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1574] 1760991194305011, 6.07403, 0.144579, -0.219707, -0.323479, 0.706749, 0.707188, 0.0136685, 0.0142961, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.307967] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1575] 1760991194307860, 6.07688, 0.144582, -0.219696, -0.323475, 0.706757, 0.707181, 0.013631, 0.0142445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.310361] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1577] 1760991194310249, 6.07927, 0.144582, -0.219696, -0.323475, 0.706757, 0.707181, 0.013631, 0.0142445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.313117] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1578] 1760991194313008, 6.08203, 0.144582, -0.219696, -0.323475, 0.706757, 0.707181, 0.013631, 0.0142445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.315672] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1579] 1760991194315567, 6.08459, 0.144582, -0.219696, -0.323475, 0.706757, 0.707181, 0.013631, 0.0142445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.318198] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1580] 1760991194318080, 6.0871, 0.144577, -0.219698, -0.323515, 0.706695, 0.707243, 0.0136901, 0.0142387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.321177] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1582] 1760991194321065, 6.09009, 0.144577, -0.219698, -0.323515, 0.706695, 0.707243, 0.0136901, 0.0142387, 0, 0, -0.00400427, 0, 0, 0, 
[2025-10-20 16:13:14.323544] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1583] 1760991194323439, 6.09246, 0.144577, -0.219698, -0.323515, 0.706695, 0.707243, 0.0136901, 0.0142387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.326370] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1584] 1760991194326260, 6.09528, 0.144577, -0.219698, -0.323515, 0.706695, 0.707243, 0.0136901, 0.0142387, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.328833] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1585] 1760991194328743, 6.09777, 0.144546, -0.219714, -0.323447, 0.706726, 0.707209, 0.01373, 0.0143039, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.331611] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1587] 1760991194331496, 6.10052, 0.144546, -0.219714, -0.323447, 0.706726, 0.707209, 0.01373, 0.0143039, -0.00307944, 0, 0.00678991, 0, 0, 0, 
[2025-10-20 16:13:14.334114] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1588] 1760991194334002, 6.10302, 0.144546, -0.219714, -0.323447, 0.706726, 0.707209, 0.01373, 0.0143039, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.336823] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1589] 1760991194336714, 6.10574, 0.144546, -0.219714, -0.323447, 0.706726, 0.707209, 0.01373, 0.0143039, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.339364] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1591] 1760991194339250, 6.10827, 0.14454, -0.219677, -0.323472, 0.706688, 0.707246, 0.0137442, 0.0143305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.342096] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1592] 1760991194341984, 6.11101, 0.14454, -0.219677, -0.323472, 0.706688, 0.707246, 0.0137442, 0.0143305, 0, 0.00367446, -0.00250384, 0, 0, 0, 
[2025-10-20 16:13:14.344590] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1593] 1760991194344484, 6.11351, 0.14454, -0.219677, -0.323472, 0.706688, 0.707246, 0.0137442, 0.0143305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.347324] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1594] 1760991194347217, 6.11624, 0.14454, -0.219677, -0.323472, 0.706688, 0.707246, 0.0137442, 0.0143305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.350250] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1596] 1760991194350134, 6.11916, 0.144531, -0.219674, -0.323492, 0.706652, 0.707281, 0.013769, 0.0143591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.352312] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1597] 1760991194352205, 6.12123, 0.144531, -0.219674, -0.323492, 0.706652, 0.707281, 0.013769, 0.0143591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.354995] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1598] 1760991194354886, 6.12391, 0.144531, -0.219674, -0.323492, 0.706652, 0.707281, 0.013769, 0.0143591, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.357407] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1599] 1760991194357304, 6.12633, 0.144524, -0.2197, -0.323468, 0.706713, 0.707221, 0.0137389, 0.0143454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.360400] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1601] 1760991194360280, 6.1293, 0.144524, -0.2197, -0.323468, 0.706713, 0.707221, 0.0137389, 0.0143454, 0, -0.0026011, 0.00233863, 0, 0, 0, 
[2025-10-20 16:13:14.362879] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1602] 1760991194362768, 6.13179, 0.144524, -0.2197, -0.323468, 0.706713, 0.707221, 0.0137389, 0.0143454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.365555] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1603] 1760991194365452, 6.13448, 0.144524, -0.2197, -0.323468, 0.706713, 0.707221, 0.0137389, 0.0143454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.368220] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1604] 1760991194368099, 6.13712, 0.144566, -0.219676, -0.323503, 0.706663, 0.707271, 0.0137315, 0.0143706, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.371732] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1606] 1760991194371620, 6.14064, 0.144566, -0.219676, -0.323503, 0.706663, 0.707271, 0.0137315, 0.0143706, 0.0041828, 0.00232927, -0.0034274, 0, 0, 0, 
[2025-10-20 16:13:14.373324] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1607] 1760991194373220, 6.14224, 0.144566, -0.219676, -0.323503, 0.706663, 0.707271, 0.0137315, 0.0143706, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.375991] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1608] 1760991194375881, 6.1449, 0.144566, -0.219676, -0.323503, 0.706663, 0.707271, 0.0137315, 0.0143706, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.378382] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1609] 1760991194378298, 6.14732, 0.144542, -0.219724, -0.323527, 0.706747, 0.707191, 0.013693, 0.014241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.381766] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1611] 1760991194381648, 6.15067, 0.144542, -0.219724, -0.323527, 0.706747, 0.707191, 0.013693, 0.014241, -0.00236476, -0.00471172, -0.00249011, 0, 0, 0, 
[2025-10-20 16:13:14.384267] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1612] 1760991194384117, 6.15314, 0.144542, -0.219724, -0.323527, 0.706747, 0.707191, 0.013693, 0.014241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.386789] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1613] 1760991194386687, 6.15571, 0.144542, -0.219724, -0.323527, 0.706747, 0.707191, 0.013693, 0.014241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.389400] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1615] 1760991194389316, 6.15834, 0.144518, -0.219723, -0.323657, 0.706755, 0.707186, 0.0137242, 0.0140376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.392125] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1616] 1760991194392013, 6.16104, 0.144518, -0.219723, -0.323657, 0.706755, 0.707186, 0.0137242, 0.0140376, -0.00238905, 0, -0.0129564, 0, 0, 0, 
[2025-10-20 16:13:14.394661] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1617] 1760991194394547, 6.16357, 0.144518, -0.219723, -0.323657, 0.706755, 0.707186, 0.0137242, 0.0140376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.397710] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1618] 1760991194397596, 6.16662, 0.144518, -0.219723, -0.323657, 0.706755, 0.707186, 0.0137242, 0.0140376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.400672] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1620] 1760991194400553, 6.16958, 0.144473, -0.219719, -0.323703, 0.706719, 0.707222, 0.0138279, 0.0139602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.402990] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1621] 1760991194402871, 6.17189, 0.144473, -0.219719, -0.323703, 0.706719, 0.707222, 0.0138279, 0.0139602, -0.0044838, 0, -0.0045969, 0, 0, 0, 
[2025-10-20 16:13:14.405599] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1622] 1760991194405488, 6.17451, 0.144473, -0.219719, -0.323703, 0.706719, 0.707222, 0.0138279, 0.0139602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.408192] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1623] 1760991194408075, 6.1771, 0.144448, -0.219758, -0.323526, 0.70679, 0.707147, 0.0138632, 0.0140826, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.411076] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1625] 1760991194410964, 6.17999, 0.144448, -0.219758, -0.323526, 0.70679, 0.707147, 0.0138632, 0.0140826, -0.00250905, -0.00385851, 0.0176674, 0, 0, 0, 
[2025-10-20 16:13:14.413681] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1626] 1760991194413579, 6.1826, 0.144448, -0.219758, -0.323526, 0.70679, 0.707147, 0.0138632, 0.0140826, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.416457] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1627] 1760991194416345, 6.18537, 0.144448, -0.219758, -0.323526, 0.70679, 0.707147, 0.0138632, 0.0140826, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.419744] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1629] 1760991194419639, 6.18866, 0.144514, -0.21973, -0.323479, 0.706722, 0.707213, 0.0138166, 0.0142424, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.421844] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1630] 1760991194421735, 6.19076, 0.144514, -0.21973, -0.323479, 0.706722, 0.707213, 0.0138166, 0.0142424, 0.00660804, 0.0027629, 0.00477657, 0, 0, 0, 
[2025-10-20 16:13:14.424523] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1631] 1760991194424412, 6.19344, 0.144514, -0.21973, -0.323479, 0.706722, 0.707213, 0.0138166, 0.0142424, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.427166] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1632] 1760991194427064, 6.19609, 0.144514, -0.21973, -0.323479, 0.706722, 0.707213, 0.0138166, 0.0142424, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.429468] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1634] 1760991194429383, 6.19841, 0.144547, -0.219715, -0.323378, 0.70672, 0.707213, 0.0137141, 0.0144438, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.432377] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1635] 1760991194432265, 6.20129, 0.144547, -0.219715, -0.323378, 0.70672, 0.707213, 0.0137141, 0.0144438, 0.00327607, 0, 0.0100921, 0, 0, -0.0430027, 
[2025-10-20 16:13:14.434817] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1636] 1760991194434709, 6.20373, 0.144547, -0.219715, -0.323378, 0.70672, 0.707213, 0.0137141, 0.0144438, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.437289] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1637] 1760991194437188, 6.20621, 0.144574, -0.219699, -0.323378, 0.70678, 0.707154, 0.0136723, 0.0144241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.440208] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1639] 1760991194440094, 6.20912, 0.144574, -0.219699, -0.323378, 0.70678, 0.707154, 0.0136723, 0.0144241, 0.00264845, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.442588] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1640] 1760991194442478, 6.2115, 0.144574, -0.219699, -0.323378, 0.70678, 0.707154, 0.0136723, 0.0144241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.445325] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1641] 1760991194445211, 6.21423, 0.144574, -0.219699, -0.323378, 0.70678, 0.707154, 0.0136723, 0.0144241, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.448064] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1642] 1760991194447948, 6.21697, 0.144579, -0.219658, -0.323541, 0.706601, 0.707329, 0.0137604, 0.0145036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.450674] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1644] 1760991194450563, 6.21959, 0.144579, -0.219658, -0.323541, 0.706601, 0.707329, 0.0137604, 0.0145036, 0, 0.00413045, -0.0163197, 0.0502229, 0, 0, 
[2025-10-20 16:13:14.453357] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1645] 1760991194453247, 6.22227, 0.144579, -0.219658, -0.323541, 0.706601, 0.707329, 0.0137604, 0.0145036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.455922] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1646] 1760991194455817, 6.22484, 0.144579, -0.219658, -0.323541, 0.706601, 0.707329, 0.0137604, 0.0145036, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.458427] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1647] 1760991194458336, 6.22736, 0.144575, -0.219709, -0.323526, 0.706722, 0.707214, 0.0136787, 0.014322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.461497] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1649] 1760991194461387, 6.23041, 0.144575, -0.219709, -0.323526, 0.706722, 0.707214, 0.0136787, 0.014322, 0, -0.00507061, 0, 0, 0.0372518, 0, 
[2025-10-20 16:13:14.463919] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1650] 1760991194463816, 6.23284, 0.144575, -0.219709, -0.323526, 0.706722, 0.707214, 0.0136787, 0.014322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.466591] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1651] 1760991194466483, 6.23551, 0.144575, -0.219709, -0.323526, 0.706722, 0.707214, 0.0136787, 0.014322, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.469514] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1653] 1760991194469416, 6.23844, 0.144589, -0.219734, -0.323495, 0.70685, 0.707092, 0.0136404, 0.014113, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.471888] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1654] 1760991194471778, 6.2408, 0.144589, -0.219734, -0.323495, 0.70685, 0.707092, 0.0136404, 0.014113, 0, -0.00252754, 0.00305619, -0.0350237, 0.0350069, 0, 
[2025-10-20 16:13:14.474420] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1655] 1760991194474307, 6.24333, 0.144589, -0.219734, -0.323495, 0.70685, 0.707092, 0.0136404, 0.014113, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.477293] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1656] 1760991194477191, 6.24621, 0.144589, -0.219734, -0.323495, 0.70685, 0.707092, 0.0136404, 0.014113, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.481738] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1658] 1760991194481626, 6.25065, 0.144586, -0.219575, -0.323681, 0.706082, 0.707853, 0.0141072, 0.0139232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.482721] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1659] 1760991194482615, 6.25164, 0.144586, -0.219575, -0.323681, 0.706082, 0.707853, 0.0141072, 0.0139232, 0, 0.0159273, -0.0185137, 0.218225, -0.0391297, 0.0972186, 
[2025-10-20 16:13:14.485933] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1660] 1760991194485829, 6.25485, 0.144586, -0.219575, -0.323681, 0.706082, 0.707853, 0.0141072, 0.0139232, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:13:14.488105] [0x0000007f837fd9a0] [MocapTag] [0x00004483] [1661] 1760991194487958, 6.25698, 0.144645, -0.219576, -0.323551, 0.706184, 0.707752, 0.0139455, 0.0140281, 0, 0, 0, 0, 0, 0, 
