[2025-10-20 16:10:56.148938] [0x0000007fa68637c0] [MocapTag] [0x00003fad] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:10:59.255542] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1463] 1760991059255428, 5.86948, 0.133091, -0.235011, -0.323154, 0.709221, 0.704976, -0.000606811, -0.00366585, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.258142] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1464] 1760991059258031, 5.87209, 0.133099, -0.235004, -0.323095, 0.709667, 0.704527, -0.000641319, -0.00378319, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.260773] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1465] 1760991059260666, 5.87472, 0.133099, -0.235004, -0.323095, 0.709667, 0.704527, -0.000641319, -0.00378319, 0, 0, 0.0059637, -0.126755, 0, 0, 
[2025-10-20 16:10:59.263272] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1466] 1760991059263163, 5.87722, 0.133099, -0.235004, -0.323095, 0.709667, 0.704527, -0.000641319, -0.00378319, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.266020] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1468] 1760991059265911, 5.87997, 0.133099, -0.235004, -0.323095, 0.709667, 0.704527, -0.000641319, -0.00378319, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.270393] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1469] 1760991059270282, 5.88434, 0.133096, -0.235005, -0.323083, 0.709626, 0.704569, -0.000645675, -0.00372594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.270988] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1470] 1760991059270900, 5.88495, 0.133096, -0.235005, -0.323083, 0.709626, 0.704569, -0.000645675, -0.00372594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.273866] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1471] 1760991059273752, 5.88781, 0.133096, -0.235005, -0.323083, 0.709626, 0.704569, -0.000645675, -0.00372594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.276553] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1473] 1760991059276441, 5.89049, 0.133096, -0.235005, -0.323083, 0.709626, 0.704569, -0.000645675, -0.00372594, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.279020] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1474] 1760991059278910, 5.89296, 0.133136, -0.234976, -0.323143, 0.709159, 0.705039, -0.000645492, -0.00362538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.281785] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1475] 1760991059281672, 5.89573, 0.133136, -0.234976, -0.323143, 0.709159, 0.705039, -0.000645492, -0.00362538, 0.00401547, 0.00288018, -0.00597457, 0.132751, 0, 0, 
[2025-10-20 16:10:59.285050] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1477] 1760991059284942, 5.899, 0.133136, -0.234976, -0.323143, 0.709159, 0.705039, -0.000645492, -0.00362538, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.287638] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1478] 1760991059287497, 5.90155, 0.133126, -0.234968, -0.323056, 0.709537, 0.704658, -0.000672451, -0.00361906, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.290340] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1479] 1760991059290228, 5.90428, 0.133126, -0.234968, -0.323056, 0.709537, 0.704658, -0.000672451, -0.00361906, 0, 0, 0.00865125, -0.107467, 0, 0, 
[2025-10-20 16:10:59.292841] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1480] 1760991059292734, 5.90679, 0.133126, -0.234968, -0.323056, 0.709537, 0.704658, -0.000672451, -0.00361906, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.295669] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1482] 1760991059295555, 5.90961, 0.133126, -0.234968, -0.323056, 0.709537, 0.704658, -0.000672451, -0.00361906, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.298255] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1483] 1760991059298146, 5.9122, 0.133152, -0.234988, -0.323083, 0.709116, 0.705082, -0.000738748, -0.00358838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.301334] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1484] 1760991059301227, 5.91528, 0.133152, -0.234988, -0.323083, 0.709116, 0.705082, -0.000738748, -0.00358838, 0.0026242, -0.002047, -0.00261305, 0.119567, 0, 0, 
[2025-10-20 16:10:59.304133] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1485] 1760991059304045, 5.9181, 0.133152, -0.234988, -0.323083, 0.709116, 0.705082, -0.000738748, -0.00358838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.306644] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1487] 1760991059306533, 5.92059, 0.133152, -0.234988, -0.323083, 0.709116, 0.705082, -0.000738748, -0.00358838, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.309086] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1488] 1760991059308980, 5.92303, 0.13316, -0.234984, -0.323163, 0.709157, 0.705041, -0.000721813, -0.00368581, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.312038] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1489] 1760991059311926, 5.92598, 0.13316, -0.234984, -0.323163, 0.709157, 0.705041, -0.000721813, -0.00368581, 0, 0, -0.00807887, 0, 0, 0, 
[2025-10-20 16:10:59.314380] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1490] 1760991059314313, 5.92837, 0.13316, -0.234984, -0.323163, 0.709157, 0.705041, -0.000721813, -0.00368581, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.317017] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1492] 1760991059316905, 5.93096, 0.13316, -0.234984, -0.323163, 0.709157, 0.705041, -0.000721813, -0.00368581, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.319500] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1493] 1760991059319390, 5.93344, 0.13312, -0.234994, -0.323102, 0.709599, 0.704595, -0.000745727, -0.00376731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.322088] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1494] 1760991059321980, 5.93603, 0.13312, -0.234994, -0.323102, 0.709599, 0.704595, -0.000745727, -0.00376731, -0.00405601, 0, 0.00613169, -0.125718, 0, 0, 
[2025-10-20 16:10:59.324684] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1496] 1760991059324615, 5.93867, 0.13312, -0.234994, -0.323102, 0.709599, 0.704595, -0.000745727, -0.00376731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.327299] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1497] 1760991059327187, 5.94124, 0.13312, -0.234994, -0.323102, 0.709599, 0.704595, -0.000745727, -0.00376731, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.330330] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1498] 1760991059330225, 5.94428, 0.133129, -0.235021, -0.323131, 0.709223, 0.704973, -0.000724615, -0.00375923, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.333282] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1499] 1760991059333171, 5.94723, 0.133129, -0.235021, -0.323131, 0.709223, 0.704973, -0.000724615, -0.00375923, 0, -0.00272856, -0.00288689, 0.106716, 0, 0, 
[2025-10-20 16:10:59.336044] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1501] 1760991059335933, 5.94999, 0.133129, -0.235021, -0.323131, 0.709223, 0.704973, -0.000724615, -0.00375923, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.338486] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1502] 1760991059338377, 5.95243, 0.133099, -0.234998, -0.323194, 0.709202, 0.704996, -0.000613898, -0.00376622, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.341284] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1503] 1760991059341174, 5.95523, 0.133099, -0.234998, -0.323194, 0.709202, 0.704996, -0.000613898, -0.00376622, -0.00303133, 0.00234057, -0.00633221, 0, 0, 0, 
[2025-10-20 16:10:59.343790] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1504] 1760991059343683, 5.95774, 0.133099, -0.234998, -0.323194, 0.709202, 0.704996, -0.000613898, -0.00376622, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.347056] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1506] 1760991059346941, 5.96099, 0.133099, -0.234998, -0.323194, 0.709202, 0.704996, -0.000613898, -0.00376622, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.349489] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1507] 1760991059349378, 5.96343, 0.133079, -0.234995, -0.323103, 0.709607, 0.704587, -0.000637342, -0.00373812, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.352256] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1508] 1760991059352135, 5.96619, 0.133079, -0.234995, -0.323103, 0.709607, 0.704587, -0.000637342, -0.00373812, 0, 0, 0.00908583, -0.115049, 0, 0, 
[2025-10-20 16:10:59.354765] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1510] 1760991059354682, 5.96874, 0.133079, -0.234995, -0.323103, 0.709607, 0.704587, -0.000637342, -0.00373812, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.357279] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1511] 1760991059357167, 5.97122, 0.133069, -0.235001, -0.323094, 0.709628, 0.704566, -0.000592287, -0.00376463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.360124] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1512] 1760991059360016, 5.97407, 0.133069, -0.235001, -0.323094, 0.709628, 0.704566, -0.000592287, -0.00376463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.362592] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1513] 1760991059362487, 5.97654, 0.133069, -0.235001, -0.323094, 0.709628, 0.704566, -0.000592287, -0.00376463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.365304] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1515] 1760991059365190, 5.97924, 0.133069, -0.235001, -0.323094, 0.709628, 0.704566, -0.000592287, -0.00376463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.367675] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1516] 1760991059367500, 5.98155, 0.133094, -0.234963, -0.323161, 0.709054, 0.705145, -0.000578023, -0.00364493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.370752] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1517] 1760991059370641, 5.9847, 0.133094, -0.234963, -0.323161, 0.709054, 0.705145, -0.000578023, -0.00364493, 0.00253742, 0.00381099, -0.00669853, 0.163198, 0, 0, 
[2025-10-20 16:10:59.373292] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1518] 1760991059373177, 5.98723, 0.133094, -0.234963, -0.323161, 0.709054, 0.705145, -0.000578023, -0.00364493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.376893] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1520] 1760991059376783, 5.99084, 0.133094, -0.234963, -0.323161, 0.709054, 0.705145, -0.000578023, -0.00364493, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.380214] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1521] 1760991059380108, 5.99416, 0.133057, -0.234994, -0.323093, 0.709607, 0.704587, -0.000631958, -0.00380764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.382601] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1522] 1760991059382493, 5.99655, 0.133057, -0.234994, -0.323093, 0.709607, 0.704587, -0.000631958, -0.00380764, -0.00369639, -0.00314035, 0.00681197, -0.157332, 0, 0, 
[2025-10-20 16:10:59.385286] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1524] 1760991059385168, 5.99922, 0.133057, -0.234994, -0.323093, 0.709607, 0.704587, -0.000631958, -0.00380764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.387781] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1525] 1760991059387671, 6.00173, 0.133037, -0.235058, -0.323078, 0.709371, 0.704824, -0.000671736, -0.00388851, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.391410] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1526] 1760991059391300, 6.00535, 0.133037, -0.235058, -0.323078, 0.709371, 0.704824, -0.000671736, -0.00388851, -0.00205346, -0.00644684, 0, 0.066781, 0, 0, 
[2025-10-20 16:10:59.393848] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1527] 1760991059393729, 6.00778, 0.133037, -0.235058, -0.323078, 0.709371, 0.704824, -0.000671736, -0.00388851, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.396667] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1529] 1760991059396555, 6.01061, 0.133037, -0.235058, -0.323078, 0.709371, 0.704824, -0.000671736, -0.00388851, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.399217] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1530] 1760991059399110, 6.01316, 0.133046, -0.235, -0.323216, 0.709112, 0.705086, -0.000513098, -0.0037065, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.402641] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1531] 1760991059402527, 6.01658, 0.133046, -0.235, -0.323216, 0.709112, 0.705086, -0.000513098, -0.0037065, 0, 0.00583802, -0.0137996, 0.0738502, -0.0479961, 0, 
[2025-10-20 16:10:59.404748] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1533] 1760991059404667, 6.01872, 0.133046, -0.235, -0.323216, 0.709112, 0.705086, -0.000513098, -0.0037065, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.407799] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1534] 1760991059407688, 6.02174, 0.133046, -0.235, -0.323216, 0.709112, 0.705086, -0.000513098, -0.0037065, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.410279] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1535] 1760991059410170, 6.02422, 0.133028, -0.235036, -0.323131, 0.709692, 0.7045, -0.000595044, -0.00394024, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.412982] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1536] 1760991059412875, 6.02693, 0.133028, -0.235036, -0.323131, 0.709692, 0.7045, -0.000595044, -0.00394024, 0, -0.00357101, 0.00846387, -0.165033, 0.0441909, 0, 
[2025-10-20 16:10:59.415746] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1538] 1760991059415637, 6.02969, 0.133028, -0.235036, -0.323131, 0.709692, 0.7045, -0.000595044, -0.00394024, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.418269] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1539] 1760991059418160, 6.03221, 0.133022, -0.235067, -0.323097, 0.709355, 0.704841, -0.00066834, -0.00381941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.421084] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1540] 1760991059420969, 6.03502, 0.133022, -0.235067, -0.323097, 0.709355, 0.704841, -0.00066834, -0.00381941, 0, -0.00314714, 0.00340358, 0.0959158, 0, 0, 
[2025-10-20 16:10:59.423614] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1541] 1760991059423498, 6.03755, 0.133022, -0.235067, -0.323097, 0.709355, 0.704841, -0.00066834, -0.00381941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.426413] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1543] 1760991059426304, 6.04036, 0.133022, -0.235067, -0.323097, 0.709355, 0.704841, -0.00066834, -0.00381941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.428913] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1544] 1760991059428802, 6.04286, 0.133047, -0.234994, -0.323229, 0.709153, 0.705045, -0.000510756, -0.00379545, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.431736] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1545] 1760991059431628, 6.04568, 0.133047, -0.234994, -0.323229, 0.709153, 0.705045, -0.000510756, -0.00379545, 0.00252591, 0.00731446, -0.0131338, 0.0575304, 0, 0, 
[2025-10-20 16:10:59.434114] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1546] 1760991059434030, 6.04808, 0.133047, -0.234994, -0.323229, 0.709153, 0.705045, -0.000510756, -0.00379545, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.436783] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1548] 1760991059436672, 6.05073, 0.133047, -0.234994, -0.323229, 0.709153, 0.705045, -0.000510756, -0.00379545, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.439362] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1549] 1760991059439257, 6.05331, 0.13303, -0.234987, -0.323109, 0.709633, 0.704561, -0.000574647, -0.00384546, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.442364] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1550] 1760991059442251, 6.05631, 0.13303, -0.234987, -0.323109, 0.709633, 0.704561, -0.000574647, -0.00384546, 0, 0, 0.0119858, -0.136447, 0, 0, 
[2025-10-20 16:10:59.444532] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1552] 1760991059444474, 6.05853, 0.13303, -0.234987, -0.323109, 0.709633, 0.704561, -0.000574647, -0.00384546, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.447147] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1553] 1760991059447037, 6.06109, 0.13303, -0.234987, -0.323109, 0.709633, 0.704561, -0.000574647, -0.00384546, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.449527] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1554] 1760991059449416, 6.06347, 0.133039, -0.235004, -0.323128, 0.709204, 0.704993, -0.000598143, -0.00379277, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.452228] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1555] 1760991059452122, 6.06618, 0.133039, -0.235004, -0.323128, 0.709204, 0.704993, -0.000598143, -0.00379277, 0, 0, 0, 0.121951, 0, 0, 
[2025-10-20 16:10:59.454879] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1557] 1760991059454808, 6.06886, 0.133039, -0.235004, -0.323128, 0.709204, 0.704993, -0.000598143, -0.00379277, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.457512] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1558] 1760991059457399, 6.07145, 0.133093, -0.234949, -0.323204, 0.709037, 0.705162, -0.000535875, -0.00362408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.460421] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1559] 1760991059460309, 6.07436, 0.133093, -0.234949, -0.323204, 0.709037, 0.705162, -0.000535875, -0.00362408, 0.00536428, 0.00549894, -0.0076207, 0.0476122, 0, 0, 
[2025-10-20 16:10:59.462778] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1560] 1760991059462668, 6.07672, 0.133093, -0.234949, -0.323204, 0.709037, 0.705162, -0.000535875, -0.00362408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.465299] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1562] 1760991059465189, 6.07924, 0.133093, -0.234949, -0.323204, 0.709037, 0.705162, -0.000535875, -0.00362408, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.467761] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1563] 1760991059467651, 6.08171, 0.133102, -0.234967, -0.323077, 0.709555, 0.70464, -0.00069613, -0.00370654, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.471657] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1564] 1760991059471547, 6.0856, 0.133102, -0.234967, -0.323077, 0.709555, 0.70464, -0.00069613, -0.00370654, 0, 0, 0.0126822, -0.14714, 0, 0, 
[2025-10-20 16:10:59.473896] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1565] 1760991059473785, 6.08784, 0.133102, -0.234967, -0.323077, 0.709555, 0.70464, -0.00069613, -0.00370654, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.476461] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1567] 1760991059476351, 6.0904, 0.133102, -0.234967, -0.323077, 0.709555, 0.70464, -0.00069613, -0.00370654, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.478860] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1568] 1760991059478753, 6.09281, 0.133121, -0.234977, -0.323079, 0.709208, 0.704989, -0.000710647, -0.00371877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.481656] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1569] 1760991059481531, 6.09558, 0.133121, -0.234977, -0.323079, 0.709208, 0.704989, -0.000710647, -0.00371877, 0, 0, 0, 0.0983834, 0, 0, 
[2025-10-20 16:10:59.484384] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1571] 1760991059484330, 6.09838, 0.133121, -0.234977, -0.323079, 0.709208, 0.704989, -0.000710647, -0.00371877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.487049] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1572] 1760991059486937, 6.10099, 0.133121, -0.234977, -0.323079, 0.709208, 0.704989, -0.000710647, -0.00371877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.490187] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1573] 1760991059490076, 6.10413, 0.133145, -0.234924, -0.32315, 0.709058, 0.705141, -0.000607414, -0.00359157, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.492241] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1574] 1760991059492131, 6.10618, 0.133145, -0.234924, -0.32315, 0.709058, 0.705141, -0.000607414, -0.00359157, 0.00238172, 0.00531048, -0.00709177, 0.0428438, 0, 0, 
[2025-10-20 16:10:59.494764] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1576] 1760991059494686, 6.10874, 0.133145, -0.234924, -0.32315, 0.709058, 0.705141, -0.000607414, -0.00359157, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.497606] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1577] 1760991059497464, 6.11152, 0.133127, -0.234976, -0.323065, 0.709626, 0.704568, -0.000725838, -0.0037623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.500359] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1578] 1760991059500254, 6.11431, 0.133127, -0.234976, -0.323065, 0.709626, 0.704568, -0.000725838, -0.0037623, 0, -0.00521178, 0.00850534, -0.161612, 0.0405239, 0, 
[2025-10-20 16:10:59.502879] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1579] 1760991059502770, 6.11682, 0.133127, -0.234976, -0.323065, 0.709626, 0.704568, -0.000725838, -0.0037623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.505600] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1581] 1760991059505489, 6.11954, 0.133127, -0.234976, -0.323065, 0.709626, 0.704568, -0.000725838, -0.0037623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.508359] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1582] 1760991059508254, 6.12231, 0.133103, -0.235019, -0.323115, 0.709237, 0.70496, -0.000716769, -0.00373765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.512289] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1583] 1760991059512178, 6.12623, 0.133103, -0.235019, -0.323115, 0.709237, 0.70496, -0.000716769, -0.00373765, -0.00236608, -0.00424993, -0.00494827, 0.110614, 0, 0, 
[2025-10-20 16:10:59.513374] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1584] 1760991059513270, 6.12732, 0.133103, -0.235019, -0.323115, 0.709237, 0.70496, -0.000716769, -0.00373765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.517026] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1586] 1760991059516916, 6.13097, 0.133103, -0.235019, -0.323115, 0.709237, 0.70496, -0.000716769, -0.00373765, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.519035] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1587] 1760991059518924, 6.13298, 0.133131, -0.234977, -0.323211, 0.709118, 0.70508, -0.000602235, -0.00365773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.521850] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1588] 1760991059521742, 6.1358, 0.133131, -0.234977, -0.323211, 0.709118, 0.70508, -0.000602235, -0.00365773, 0.00281051, 0.00416192, -0.00957986, 0, 0, 0, 
[2025-10-20 16:10:59.523264] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1589] 1760991059523156, 6.13721, 0.133131, -0.234977, -0.323211, 0.709118, 0.70508, -0.000602235, -0.00365773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.527554] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1591] 1760991059527417, 6.14147, 0.133131, -0.234977, -0.323211, 0.709118, 0.70508, -0.000602235, -0.00365773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.529979] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1592] 1760991059529873, 6.14393, 0.133113, -0.235003, -0.323109, 0.709688, 0.704505, -0.000675413, -0.00378344, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:10:59.532922] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1593] 1760991059532811, 6.14687, 0.133113, -0.235003, -0.323109, 0.709688, 0.704505, -0.000675413, -0.00378344, 0, -0.00254701, 0.0101243, -0.162041, 0, 0, 
[2025-10-20 16:10:59.535737] [0x0000007f95ef99a0] [MocapTag] [0x00003fad] [1595] 1760991059535623, 6.14968, 0.133113, -0.235003, -0.323109, 0.709688, 0.704505, -0.000675413, -0.00378344, 0, 0, 0, 0, 0, 0, 
