[2025-10-20 16:08:24.677364] [0x0000007fb807f7c0] [MocapTag] [0x00003a79] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 16:08:39.210998] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6807] 1760990919210836, 17.2692, 2.75041, -0.663702, -1.28005, 0.421173, 0.295988, -0.585075, -0.626651, -0.378321, -0.554146, -0.094834, -0.556886, -1.46725, 0.377536, 
[2025-10-20 16:08:39.214422] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6809] 1760990919214309, 17.2727, 2.75041, -0.663702, -1.28005, 0.421173, 0.295988, -0.585075, -0.626651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.216567] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6810] 1760990919216462, 17.2748, 2.75041, -0.663702, -1.28005, 0.421173, 0.295988, -0.585075, -0.626651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.219319] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6811] 1760990919219208, 17.2776, 2.74613, -0.669015, -1.28079, 0.416312, 0.286548, -0.587281, -0.632199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.222004] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6812] 1760990919221915, 17.2803, 2.74613, -0.669015, -1.28079, 0.416312, 0.286548, -0.587281, -0.632199, -0.428344, -0.531298, -0.0743443, 0, -2.43119, -0.163317, 
[2025-10-20 16:08:39.224462] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6814] 1760990919224350, 17.2827, 2.74613, -0.669015, -1.28079, 0.416312, 0.286548, -0.587281, -0.632199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.228153] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6815] 1760990919228038, 17.2864, 2.74613, -0.669015, -1.28079, 0.416312, 0.286548, -0.587281, -0.632199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.229500] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6816] 1760990919229385, 17.2877, 2.74194, -0.674536, -1.28169, 0.41242, 0.280327, -0.589573, -0.635398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.232695] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6818] 1760990919232583, 17.2909, 2.74194, -0.674536, -1.28169, 0.41242, 0.280327, -0.589573, -0.635398, -0.418514, -0.552158, -0.0891281, -0.429285, -1.64651, 0.259995, 
[2025-10-20 16:08:39.235182] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6819] 1760990919235073, 17.2934, 2.74194, -0.674536, -1.28169, 0.41242, 0.280327, -0.589573, -0.635398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.237618] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6820] 1760990919237447, 17.2958, 2.73761, -0.680063, -1.28258, 0.408623, 0.274449, -0.591784, -0.638354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.240290] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6821] 1760990919240206, 17.2986, 2.73761, -0.680063, -1.28258, 0.408623, 0.274449, -0.591784, -0.638354, -0.43363, -0.552734, -0.0893618, -0.43155, -1.56212, 0.27101, 
[2025-10-20 16:08:39.242746] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6823] 1760990919242632, 17.301, 2.73761, -0.680063, -1.28258, 0.408623, 0.274449, -0.591784, -0.638354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.244938] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6824] 1760990919244829, 17.3032, 2.73761, -0.680063, -1.28258, 0.408623, 0.274449, -0.591784, -0.638354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.248777] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6825] 1760990919248663, 17.307, 2.73311, -0.685597, -1.28346, 0.404859, 0.268643, -0.593789, -0.641354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.251797] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6827] 1760990919251687, 17.31, 2.73311, -0.685597, -1.28346, 0.404859, 0.268643, -0.593789, -0.641354, -0.449672, -0.553385, -0.0883187, -0.351334, -1.54669, 0.220156, 
[2025-10-20 16:08:39.254320] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6828] 1760990919254148, 17.3125, 2.73311, -0.685597, -1.28346, 0.404859, 0.268643, -0.593789, -0.641354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.257027] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6829] 1760990919256909, 17.3153, 2.73311, -0.685597, -1.28346, 0.404859, 0.268643, -0.593789, -0.641354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.259451] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6830] 1760990919259334, 17.3177, 2.72847, -0.691141, -1.28434, 0.400989, 0.262886, -0.59582, -0.644281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.263177] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6832] 1760990919263053, 17.3214, 2.72847, -0.691141, -1.28434, 0.400989, 0.262886, -0.59582, -0.644281, -0.464117, -0.554336, -0.0874391, -0.375664, -1.54358, 0.248909, 
[2025-10-20 16:08:39.265603] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6833] 1760990919265495, 17.3239, 2.72847, -0.691141, -1.28434, 0.400989, 0.262886, -0.59582, -0.644281, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.268618] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6834] 1760990919268504, 17.3269, 2.72369, -0.696645, -1.28524, 0.39702, 0.257403, -0.597856, -0.64706, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.271475] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6835] 1760990919271361, 17.3297, 2.72369, -0.696645, -1.28524, 0.39702, 0.257403, -0.597856, -0.64706, -0.4777, -0.550448, -0.0898493, -0.414515, -1.49959, 0.310564, 
[2025-10-20 16:08:39.273953] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6837] 1760990919273840, 17.3322, 2.72369, -0.696645, -1.28524, 0.39702, 0.257403, -0.597856, -0.64706, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.276617] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6838] 1760990919276505, 17.3349, 2.72369, -0.696645, -1.28524, 0.39702, 0.257403, -0.597856, -0.64706, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.279457] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6839] 1760990919279341, 17.3377, 2.71869, -0.702205, -1.28609, 0.393055, 0.251831, -0.59974, -0.649923, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.281869] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6840] 1760990919281789, 17.3401, 2.71869, -0.702205, -1.28609, 0.393055, 0.251831, -0.59974, -0.649923, -0.500147, -0.556024, -0.0852572, -0.342584, -1.51602, 0.252485, 
[2025-10-20 16:08:39.284448] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6842] 1760990919284335, 17.3427, 2.71869, -0.702205, -1.28609, 0.393055, 0.251831, -0.59974, -0.649923, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.286852] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6843] 1760990919286740, 17.3451, 2.71869, -0.702205, -1.28609, 0.393055, 0.251831, -0.59974, -0.649923, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.289452] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6844] 1760990919289339, 17.3477, 2.71353, -0.707752, -1.28692, 0.388996, 0.24631, -0.601635, -0.652724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.291923] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6846] 1760990919291804, 17.3502, 2.71353, -0.707752, -1.28692, 0.388996, 0.24631, -0.601635, -0.652724, -0.516358, -0.554687, -0.0831007, -0.357568, -1.51265, 0.274158, 
[2025-10-20 16:08:39.294615] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6847] 1760990919294504, 17.3529, 2.71353, -0.707752, -1.28692, 0.388996, 0.24631, -0.601635, -0.652724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.297138] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6848] 1760990919297026, 17.3554, 2.71353, -0.707752, -1.28692, 0.388996, 0.24631, -0.601635, -0.652724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.299677] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6849] 1760990919299562, 17.3579, 2.70817, -0.713309, -1.28775, 0.385088, 0.240875, -0.603389, -0.655445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.302259] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6850] 1760990919302170, 17.3605, 2.70817, -0.713309, -1.28775, 0.385088, 0.240875, -0.603389, -0.655445, -0.53611, -0.555698, -0.0831376, -0.306165, -1.47496, 0.221682, 
[2025-10-20 16:08:39.304727] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6852] 1760990919304613, 17.363, 2.70817, -0.713309, -1.28775, 0.385088, 0.240875, -0.603389, -0.655445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.307270] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6853] 1760990919307153, 17.3655, 2.70817, -0.713309, -1.28775, 0.385088, 0.240875, -0.603389, -0.655445, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.309906] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6854] 1760990919309781, 17.3681, 2.70264, -0.718857, -1.28853, 0.381262, 0.235631, -0.604937, -0.658156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.312531] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6856] 1760990919312411, 17.3708, 2.70264, -0.718857, -1.28853, 0.381262, 0.235631, -0.604937, -0.658156, -0.552549, -0.554738, -0.0784693, -0.245392, -1.43231, 0.193477, 
[2025-10-20 16:08:39.314869] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6857] 1760990919314759, 17.3731, 2.70264, -0.718857, -1.28853, 0.381262, 0.235631, -0.604937, -0.658156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.317524] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6858] 1760990919317406, 17.3758, 2.70264, -0.718857, -1.28853, 0.381262, 0.235631, -0.604937, -0.658156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.320069] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6859] 1760990919319956, 17.3783, 2.69741, -0.726532, -1.29165, 0.381105, 0.238594, -0.594431, -0.666696, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.322755] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6861] 1760990919322642, 17.381, 2.69741, -0.726532, -1.29165, 0.381105, 0.238594, -0.594431, -0.666696, -0.523643, -0.767509, -0.311247, 3.63661, 0, -1.27969, 
[2025-10-20 16:08:39.325164] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6862] 1760990919325051, 17.3834, 2.69741, -0.726532, -1.29165, 0.381105, 0.238594, -0.594431, -0.666696, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.327739] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6863] 1760990919327623, 17.386, 2.69741, -0.726532, -1.29165, 0.381105, 0.238594, -0.594431, -0.666696, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.330356] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6864] 1760990919330244, 17.3886, 2.69131, -0.731573, -1.29205, 0.375635, 0.230235, -0.601637, -0.666276, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.333023] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6866] 1760990919332910, 17.3913, 2.69131, -0.731573, -1.29205, 0.375635, 0.230235, -0.601637, -0.666276, -0.610037, -0.504162, -0.0401605, -2.16353, -1.93019, 1.01507, 
[2025-10-20 16:08:39.335220] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6867] 1760990919335111, 17.3935, 2.69131, -0.731573, -1.29205, 0.375635, 0.230235, -0.601637, -0.666276, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.337751] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6868] 1760990919337630, 17.396, 2.68495, -0.735582, -1.29226, 0.369208, 0.22172, -0.607129, -0.667772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.340594] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6869] 1760990919340476, 17.3988, 2.68495, -0.735582, -1.29226, 0.369208, 0.22172, -0.607129, -0.667772, -0.635963, -0.400832, -0.0215509, -1.52572, -2.17736, 0.838113, 
[2025-10-20 16:08:39.343167] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6871] 1760990919343047, 17.4014, 2.68495, -0.735582, -1.29226, 0.369208, 0.22172, -0.607129, -0.667772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.346537] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6872] 1760990919346425, 17.4048, 2.68495, -0.735582, -1.29226, 0.369208, 0.22172, -0.607129, -0.667772, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.348153] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6873] 1760990919348035, 17.4064, 2.67871, -0.741109, -1.293, 0.365262, 0.216906, -0.60847, -0.670298, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.350710] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6874] 1760990919350592, 17.409, 2.67871, -0.741109, -1.293, 0.365262, 0.216906, -0.60847, -0.670298, -0.623692, -0.552783, -0.0733496, -0.230396, -1.35936, 0.24004, 
[2025-10-20 16:08:39.353182] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6876] 1760990919353067, 17.4114, 2.67871, -0.741109, -1.293, 0.365262, 0.216906, -0.60847, -0.670298, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.356394] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6877] 1760990919356281, 17.4146, 2.67871, -0.741109, -1.293, 0.365262, 0.216906, -0.60847, -0.670298, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.358923] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6878] 1760990919358812, 17.4172, 2.67225, -0.746606, -1.29361, 0.361855, 0.211353, -0.609407, -0.673064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.361507] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6879] 1760990919361421, 17.4198, 2.67225, -0.746606, -1.29361, 0.361855, 0.211353, -0.609407, -0.673064, -0.645769, -0.549657, -0.0614105, 0, -1.42682, -0.0501156, 
[2025-10-20 16:08:39.364737] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6881] 1760990919364627, 17.423, 2.67225, -0.746606, -1.29361, 0.361855, 0.211353, -0.609407, -0.673064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.366472] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6882] 1760990919366365, 17.4247, 2.67225, -0.746606, -1.29361, 0.361855, 0.211353, -0.609407, -0.673064, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.369189] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6883] 1760990919369074, 17.4274, 2.66606, -0.752643, -1.29504, 0.357342, 0.209933, -0.610827, -0.67463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.372416] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6885] 1760990919372302, 17.4307, 2.66606, -0.752643, -1.29504, 0.357342, 0.209933, -0.610827, -0.67463, -0.619192, -0.603722, -0.143061, -0.55424, -0.830364, 0.888371, 
[2025-10-20 16:08:39.375066] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6886] 1760990919374954, 17.4333, 2.66606, -0.752643, -1.29504, 0.357342, 0.209933, -0.610827, -0.67463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.377582] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6887] 1760990919377436, 17.4358, 2.66606, -0.752643, -1.29504, 0.357342, 0.209933, -0.610827, -0.67463, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.380072] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6888] 1760990919379958, 17.4383, 2.65925, -0.758137, -1.29569, 0.353243, 0.205142, -0.611981, -0.677211, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.383515] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6890] 1760990919383402, 17.4418, 2.65925, -0.758137, -1.29569, 0.353243, 0.205142, -0.611981, -0.677211, -0.680979, -0.54934, -0.0650927, -0.173736, -1.37262, 0.227928, 
[2025-10-20 16:08:39.385301] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6891] 1760990919385190, 17.4435, 2.65925, -0.758137, -1.29569, 0.353243, 0.205142, -0.611981, -0.677211, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.387954] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6892] 1760990919387840, 17.4462, 2.65214, -0.763672, -1.29609, 0.349794, 0.199389, -0.612692, -0.680071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.390425] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6893] 1760990919390339, 17.4487, 2.65214, -0.763672, -1.29609, 0.349794, 0.199389, -0.612692, -0.680071, -0.710711, -0.553565, -0.0393323, 0.0675201, -1.46309, -0.111771, 
[2025-10-20 16:08:39.392972] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6895] 1760990919392851, 17.4512, 2.65214, -0.763672, -1.29609, 0.349794, 0.199389, -0.612692, -0.680071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.395391] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6896] 1760990919395279, 17.4536, 2.65214, -0.763672, -1.29609, 0.349794, 0.199389, -0.612692, -0.680071, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.397868] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6897] 1760990919397730, 17.4561, 2.64501, -0.769194, -1.29671, 0.345174, 0.1957, -0.61378, -0.682518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.400753] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6898] 1760990919400639, 17.459, 2.64501, -0.769194, -1.29671, 0.345174, 0.1957, -0.61378, -0.682518, -0.713461, -0.552199, -0.0621519, -0.258315, -1.24816, 0.483847, 
[2025-10-20 16:08:39.403395] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6900] 1760990919403282, 17.4616, 2.64501, -0.769194, -1.29671, 0.345174, 0.1957, -0.61378, -0.682518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.406005] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6901] 1760990919405894, 17.4643, 2.64501, -0.769194, -1.29671, 0.345174, 0.1957, -0.61378, -0.682518, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.408565] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6902] 1760990919408452, 17.4668, 2.63757, -0.774688, -1.29723, 0.341107, 0.191014, -0.614625, -0.685125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.411186] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6903] 1760990919411100, 17.4695, 2.63757, -0.774688, -1.29723, 0.341107, 0.191014, -0.614625, -0.685125, -0.744198, -0.54942, -0.0520367, -0.0880241, -1.34925, 0.18723, 
[2025-10-20 16:08:39.413679] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6905] 1760990919413562, 17.4719, 2.63757, -0.774688, -1.29723, 0.341107, 0.191014, -0.614625, -0.685125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.416371] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6906] 1760990919416258, 17.4746, 2.63757, -0.774688, -1.29723, 0.341107, 0.191014, -0.614625, -0.685125, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.418822] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6907] 1760990919418711, 17.4771, 2.62995, -0.780095, -1.29779, 0.336996, 0.186642, -0.615303, -0.68775, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.421546] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6909] 1760990919421442, 17.4798, 2.62995, -0.780095, -1.29779, 0.336996, 0.186642, -0.615303, -0.68775, -0.761682, -0.540601, -0.0560397, -0.0601172, -1.30405, 0.219679, 
[2025-10-20 16:08:39.424025] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6910] 1760990919423913, 17.4823, 2.62995, -0.780095, -1.29779, 0.336996, 0.186642, -0.615303, -0.68775, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.426580] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6911] 1760990919426470, 17.4848, 2.62995, -0.780095, -1.29779, 0.336996, 0.186642, -0.615303, -0.68775, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.429170] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6912] 1760990919429059, 17.4874, 2.62216, -0.785462, -1.29823, 0.332904, 0.182196, -0.61599, -0.690316, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.432799] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6914] 1760990919432686, 17.491, 2.62216, -0.785462, -1.29823, 0.332904, 0.182196, -0.61599, -0.690316, -0.77929, -0.536775, -0.0438526, -0.0615954, -1.30932, 0.204134, 
[2025-10-20 16:08:39.434908] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6915] 1760990919434796, 17.4932, 2.62216, -0.785462, -1.29823, 0.332904, 0.182196, -0.61599, -0.690316, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.437513] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6916] 1760990919437403, 17.4958, 2.62216, -0.785462, -1.29823, 0.332904, 0.182196, -0.61599, -0.690316, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.439939] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6917] 1760990919439824, 17.4982, 2.61416, -0.790811, -1.29871, 0.328711, 0.177979, -0.616684, -0.692801, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.442639] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6919] 1760990919442563, 17.5009, 2.61416, -0.790811, -1.29871, 0.328711, 0.177979, -0.616684, -0.692801, -0.800051, -0.534851, -0.0484431, -0.085628, -1.2792, 0.255799, 
[2025-10-20 16:08:39.445035] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6920] 1760990919444923, 17.5033, 2.61416, -0.790811, -1.29871, 0.328711, 0.177979, -0.616684, -0.692801, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.447627] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6921] 1760990919447473, 17.5058, 2.60598, -0.796148, -1.29912, 0.324604, 0.173997, -0.617269, -0.695223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.450994] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6922] 1760990919450845, 17.5092, 2.60598, -0.796148, -1.29912, 0.324604, 0.173997, -0.617269, -0.695223, -0.817965, -0.533717, -0.0407471, -0.0655413, -1.22812, 0.258708, 
[2025-10-20 16:08:39.453545] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6924] 1760990919453434, 17.5118, 2.60598, -0.796148, -1.29912, 0.324604, 0.173997, -0.617269, -0.695223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.456509] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6925] 1760990919456399, 17.5148, 2.60598, -0.796148, -1.29912, 0.324604, 0.173997, -0.617269, -0.695223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.458687] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6926] 1760990919458569, 17.5169, 2.59766, -0.801483, -1.29954, 0.320362, 0.17002, -0.617985, -0.697535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.461527] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6927] 1760990919461443, 17.5198, 2.59766, -0.801483, -1.29954, 0.320362, 0.17002, -0.617985, -0.697535, -0.831444, -0.533469, -0.0421176, -0.11394, -1.23641, 0.29676, 
[2025-10-20 16:08:39.464441] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6929] 1760990919464328, 17.5227, 2.59766, -0.801483, -1.29954, 0.320362, 0.17002, -0.617985, -0.697535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.467420] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6930] 1760990919467296, 17.5257, 2.59766, -0.801483, -1.29954, 0.320362, 0.17002, -0.617985, -0.697535, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.470207] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6931] 1760990919470093, 17.5285, 2.58912, -0.806803, -1.29993, 0.316132, 0.166157, -0.618756, -0.69971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.474167] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6933] 1760990919474053, 17.5324, 2.58912, -0.806803, -1.29993, 0.316132, 0.166157, -0.618756, -0.69971, -0.854124, -0.532062, -0.0390252, -0.13938, -1.20954, 0.313306, 
[2025-10-20 16:08:39.475268] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6934] 1760990919475159, 17.5335, 2.58912, -0.806803, -1.29993, 0.316132, 0.166157, -0.618756, -0.69971, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.477841] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6935] 1760990919477723, 17.5361, 2.58037, -0.812067, -1.30031, 0.31183, 0.162428, -0.619464, -0.701885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 16:08:39.481668] [0x0000007fa6ffc9a0] [MocapTag] [0x00003a79] [6936] 1760990919481579, 17.5399, 2.58037, -0.812067, -1.30031, 0.31183, 0.162428, -0.619464, -0.701885, -0.875135, -0.526338, -0.0375253, -0.130296, -1.1961, 0.335264, 
