[2025-10-20 10:50:17.740805] [0x0000007f947297c0] [MocapTag] [0x0000080a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:50:42.030581] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11484] 1760971842030467, 27.073, 0.135033, -0.159728, -1.2739, 0.668167, 0.678118, -0.211929, -0.220896, -0.0180997, -0.0285663, 0.0162791, 0.0798583, 0, -0.0797956, 
[2025-10-20 10:50:42.033165] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11485] 1760971842033050, 27.0756, 0.135033, -0.159728, -1.2739, 0.668167, 0.678118, -0.211929, -0.220896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.035719] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11486] 1760971842035633, 27.0782, 0.135033, -0.159728, -1.2739, 0.668167, 0.678118, -0.211929, -0.220896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.038256] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11488] 1760971842038109, 27.0807, 0.134867, -0.160024, -1.27382, 0.667917, 0.678353, -0.212153, -0.220717, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.040782] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11489] 1760971842040675, 27.0832, 0.134867, -0.160024, -1.27382, 0.667917, 0.678353, -0.212153, -0.220717, -0.0166348, -0.029603, 0.0081859, 0.101686, 0, -0.0925823, 
[2025-10-20 10:50:42.043419] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11490] 1760971842043301, 27.0859, 0.134867, -0.160024, -1.27382, 0.667917, 0.678353, -0.212153, -0.220717, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.045896] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11491] 1760971842045833, 27.0884, 0.134726, -0.160314, -1.2738, 0.667721, 0.678611, -0.212304, -0.220373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.048716] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11493] 1760971842048599, 27.0912, 0.134726, -0.160314, -1.2738, 0.667721, 0.678611, -0.212304, -0.220373, -0.014112, -0.0290307, 0, 0.101614, 0, -0.106167, 
[2025-10-20 10:50:42.051174] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11494] 1760971842051063, 27.0936, 0.134726, -0.160314, -1.2738, 0.667721, 0.678611, -0.212304, -0.220373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.053766] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11495] 1760971842053647, 27.0962, 0.134726, -0.160314, -1.2738, 0.667721, 0.678611, -0.212304, -0.220373, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.056179] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11497] 1760971842056110, 27.0987, 0.134574, -0.160559, -1.27372, 0.66745, 0.678862, -0.212496, -0.220233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.059844] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11498] 1760971842059726, 27.1023, 0.134574, -0.160559, -1.27372, 0.66745, 0.678862, -0.212496, -0.220233, -0.0152163, -0.0244425, 0.00742479, 0.10407, 0, -0.0827763, 
[2025-10-20 10:50:42.063244] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11499] 1760971842063126, 27.1057, 0.134574, -0.160559, -1.27372, 0.66745, 0.678862, -0.212496, -0.220233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.065474] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11500] 1760971842065357, 27.1079, 0.134574, -0.160559, -1.27372, 0.66745, 0.678862, -0.212496, -0.220233, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.068083] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11502] 1760971842067966, 27.1105, 0.13443, -0.160789, -1.27368, 0.667231, 0.679075, -0.212612, -0.220127, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.070674] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11503] 1760971842070557, 27.1131, 0.13443, -0.160789, -1.27368, 0.667231, 0.679075, -0.212612, -0.220127, -0.0144004, -0.0229789, 0.0037825, 0.0833988, 0, -0.0598652, 
[2025-10-20 10:50:42.073374] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11504] 1760971842073256, 27.1158, 0.13443, -0.160789, -1.27368, 0.667231, 0.679075, -0.212612, -0.220127, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.075862] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11505] 1760971842075749, 27.1183, 0.13443, -0.160789, -1.27368, 0.667231, 0.679075, -0.212612, -0.220127, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.078574] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11507] 1760971842078422, 27.121, 0.134257, -0.161017, -1.27364, 0.667069, 0.679264, -0.212752, -0.219899, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.081187] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11508] 1760971842081072, 27.1236, 0.134257, -0.161017, -1.27364, 0.667069, 0.679264, -0.212752, -0.219899, -0.0172146, -0.0228122, 0.00418893, 0.0777125, 0, -0.0795698, 
[2025-10-20 10:50:42.083908] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11509] 1760971842083793, 27.1263, 0.134257, -0.161017, -1.27364, 0.667069, 0.679264, -0.212752, -0.219899, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.086994] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11511] 1760971842086872, 27.1294, 0.134086, -0.161238, -1.27359, 0.666992, 0.679322, -0.212834, -0.219875, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.089836] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11512] 1760971842089719, 27.1323, 0.134086, -0.161238, -1.27359, 0.666992, 0.679322, -0.212834, -0.219875, -0.0171623, -0.0221191, 0.00547824, 0, 0, 0, 
[2025-10-20 10:50:42.092944] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11513] 1760971842092831, 27.1354, 0.134086, -0.161238, -1.27359, 0.666992, 0.679322, -0.212834, -0.219875, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.095578] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11514] 1760971842095493, 27.138, 0.134086, -0.161238, -1.27359, 0.666992, 0.679322, -0.212834, -0.219875, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.098247] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11516] 1760971842098096, 27.1406, 0.133918, -0.161494, -1.27361, 0.666916, 0.679466, -0.212842, -0.219651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.100981] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11517] 1760971842100864, 27.1434, 0.133918, -0.161494, -1.27361, 0.666916, 0.679466, -0.212842, -0.219651, -0.0167671, -0.0255859, -0.00224371, 0.0486016, 0, -0.0497278, 
[2025-10-20 10:50:42.103495] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11518] 1760971842103379, 27.1459, 0.133918, -0.161494, -1.27361, 0.666916, 0.679466, -0.212842, -0.219651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.106046] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11520] 1760971842105982, 27.1485, 0.133918, -0.161494, -1.27361, 0.666916, 0.679466, -0.212842, -0.219651, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.108968] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11521] 1760971842108853, 27.1514, 0.133796, -0.161738, -1.27365, 0.66682, 0.679623, -0.212845, -0.219458, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.111716] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11522] 1760971842111593, 27.1541, 0.133796, -0.161738, -1.27365, 0.66682, 0.679623, -0.212845, -0.219458, -0.0121882, -0.0244328, -0.00407442, 0.0521541, 0, -0.0456328, 
[2025-10-20 10:50:42.114134] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11523] 1760971842114018, 27.1566, 0.133796, -0.161738, -1.27365, 0.66682, 0.679623, -0.212845, -0.219458, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.116590] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11525] 1760971842116491, 27.159, 0.133676, -0.161948, -1.27371, 0.666935, 0.679606, -0.212747, -0.219255, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.119318] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11526] 1760971842119199, 27.1618, 0.133676, -0.161948, -1.27371, 0.666935, 0.679606, -0.212747, -0.219255, -0.0120533, -0.0210185, -0.00630375, 0, -0.0448704, 0, 
[2025-10-20 10:50:42.121828] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11527] 1760971842121711, 27.1643, 0.133676, -0.161948, -1.27371, 0.666935, 0.679606, -0.212747, -0.219255, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.124646] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11528] 1760971842124531, 27.1671, 0.133676, -0.161948, -1.27371, 0.666935, 0.679606, -0.212747, -0.219255, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.127116] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11530] 1760971842126998, 27.1696, 0.133543, -0.162166, -1.27375, 0.667029, 0.679592, -0.212684, -0.219074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.130195] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11531] 1760971842130082, 27.1726, 0.133543, -0.162166, -1.27375, 0.667029, 0.679592, -0.212684, -0.219074, -0.0133219, -0.0218027, -0.00343954, 0, -0.0364959, 0, 
[2025-10-20 10:50:42.132383] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11532] 1760971842132262, 27.1748, 0.133543, -0.162166, -1.27375, 0.667029, 0.679592, -0.212684, -0.219074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.135058] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11533] 1760971842134947, 27.1775, 0.133543, -0.162166, -1.27375, 0.667029, 0.679592, -0.212684, -0.219074, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.137501] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11535] 1760971842137388, 27.1799, 0.133367, -0.162387, -1.27379, 0.667143, 0.679463, -0.212602, -0.219205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.140179] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11536] 1760971842140068, 27.1826, 0.133367, -0.162387, -1.27379, 0.667143, 0.679463, -0.212602, -0.219205, -0.0176007, -0.0220788, -0.00448846, -0.0514865, 0, 0.0480319, 
[2025-10-20 10:50:42.142765] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11537] 1760971842142649, 27.1852, 0.133367, -0.162387, -1.27379, 0.667143, 0.679463, -0.212602, -0.219205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.145374] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11538] 1760971842145287, 27.1878, 0.133367, -0.162387, -1.27379, 0.667143, 0.679463, -0.212602, -0.219205, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.147970] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11540] 1760971842147857, 27.1904, 0.133226, -0.162634, -1.27388, 0.667277, 0.679437, -0.212512, -0.218965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.152153] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11541] 1760971842152029, 27.1946, 0.133226, -0.162634, -1.27388, 0.667277, 0.679437, -0.212512, -0.218965, -0.0140849, -0.0246338, -0.0084102, 0, -0.04915, 0, 
[2025-10-20 10:50:42.153243] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11542] 1760971842153124, 27.1957, 0.133226, -0.162634, -1.27388, 0.667277, 0.679437, -0.212512, -0.218965, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.156142] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11544] 1760971842156088, 27.1986, 0.133094, -0.162865, -1.274, 0.66739, 0.679404, -0.21229, -0.218938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.158981] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11545] 1760971842158863, 27.2014, 0.133094, -0.162865, -1.274, 0.66739, 0.679404, -0.21229, -0.218938, -0.0132028, -0.0231952, -0.012497, 0, -0.0368655, 0.0401591, 
[2025-10-20 10:50:42.161017] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11546] 1760971842160911, 27.2035, 0.133094, -0.162865, -1.274, 0.66739, 0.679404, -0.21229, -0.218938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.163791] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11547] 1760971842163675, 27.2062, 0.133094, -0.162865, -1.274, 0.66739, 0.679404, -0.21229, -0.218938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.166173] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11549] 1760971842166112, 27.2087, 0.132962, -0.163059, -1.2741, 0.667632, 0.679191, -0.21217, -0.218975, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.169355] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11550] 1760971842169239, 27.2118, 0.132962, -0.163059, -1.2741, 0.667632, 0.679191, -0.21217, -0.218975, -0.013134, -0.0193976, -0.00967288, -0.0836492, 0, 0.0502246, 
[2025-10-20 10:50:42.171855] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11551] 1760971842171711, 27.2143, 0.132962, -0.163059, -1.2741, 0.667632, 0.679191, -0.21217, -0.218975, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.174696] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11552] 1760971842174578, 27.2171, 0.132962, -0.163059, -1.2741, 0.667632, 0.679191, -0.21217, -0.218975, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.177121] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11554] 1760971842176999, 27.2196, 0.132852, -0.163292, -1.27415, 0.667897, 0.678989, -0.212073, -0.218889, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.179743] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11555] 1760971842179629, 27.2222, 0.132852, -0.163292, -1.27415, 0.667897, 0.678989, -0.212073, -0.218889, -0.011045, -0.023265, -0.00549198, -0.0778437, 0, 0, 
[2025-10-20 10:50:42.182376] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11556] 1760971842182259, 27.2248, 0.132852, -0.163292, -1.27415, 0.667897, 0.678989, -0.212073, -0.218889, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.185385] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11557] 1760971842185259, 27.2278, 0.132852, -0.163292, -1.27415, 0.667897, 0.678989, -0.212073, -0.218889, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.187997] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11559] 1760971842187877, 27.2304, 0.132729, -0.163525, -1.27423, 0.668185, 0.678732, -0.21188, -0.218992, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.190508] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11560] 1760971842190392, 27.2329, 0.132729, -0.163525, -1.27423, 0.668185, 0.678732, -0.21188, -0.218992, -0.0122783, -0.0233141, -0.00762211, -0.105906, 0, 0.0779727, 
[2025-10-20 10:50:42.193552] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11561] 1760971842193434, 27.236, 0.132729, -0.163525, -1.27423, 0.668185, 0.678732, -0.21188, -0.218992, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.196001] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11562] 1760971842195887, 27.2384, 0.13259, -0.163746, -1.27429, 0.668564, 0.678403, -0.211783, -0.218951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.200275] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11564] 1760971842200162, 27.2427, 0.13259, -0.163746, -1.27429, 0.668564, 0.678403, -0.211783, -0.218951, -0.0139594, -0.0221136, -0.00563608, -0.120056, 0, 0.0467203, 
[2025-10-20 10:50:42.200843] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11565] 1760971842200763, 27.2433, 0.13259, -0.163746, -1.27429, 0.668564, 0.678403, -0.211783, -0.218951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.203632] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11566] 1760971842203516, 27.2461, 0.13259, -0.163746, -1.27429, 0.668564, 0.678403, -0.211783, -0.218951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.206570] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11568] 1760971842206448, 27.249, 0.132448, -0.163987, -1.27439, 0.668788, 0.678208, -0.211584, -0.219063, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.209226] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11569] 1760971842209108, 27.2517, 0.132448, -0.163987, -1.27439, 0.668788, 0.678208, -0.211584, -0.219063, -0.0141044, -0.0240233, -0.0102412, -0.0858903, 0, 0.0737725, 
[2025-10-20 10:50:42.211718] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11570] 1760971842211605, 27.2542, 0.132448, -0.163987, -1.27439, 0.668788, 0.678208, -0.211584, -0.219063, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.214537] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11571] 1760971842214421, 27.257, 0.132448, -0.163987, -1.27439, 0.668788, 0.678208, -0.211584, -0.219063, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.217253] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11573] 1760971842217138, 27.2597, 0.132324, -0.164234, -1.27455, 0.66901, 0.678025, -0.211354, -0.219174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.219982] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11574] 1760971842219862, 27.2624, 0.132324, -0.164234, -1.27455, 0.66901, 0.678025, -0.211354, -0.219174, -0.0124389, -0.0247223, -0.0160006, -0.0849366, 0, 0.0778157, 
[2025-10-20 10:50:42.222619] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11575] 1760971842222504, 27.2651, 0.132324, -0.164234, -1.27455, 0.66901, 0.678025, -0.211354, -0.219174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.225374] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11576] 1760971842225258, 27.2678, 0.132324, -0.164234, -1.27455, 0.66901, 0.678025, -0.211354, -0.219174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.227951] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11578] 1760971842227831, 27.2704, 0.132219, -0.164441, -1.27464, 0.669289, 0.677792, -0.211175, -0.219215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.230689] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11579] 1760971842230576, 27.2731, 0.132219, -0.164441, -1.27464, 0.669289, 0.677792, -0.211175, -0.219215, -0.0104939, -0.0207305, -0.00885813, -0.0963449, 0, 0.0636438, 
[2025-10-20 10:50:42.233271] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11580] 1760971842233148, 27.2757, 0.132219, -0.164441, -1.27464, 0.669289, 0.677792, -0.211175, -0.219215, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.235943] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11581] 1760971842235830, 27.2784, 0.132113, -0.164616, -1.27473, 0.669567, 0.677554, -0.210933, -0.219334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.238739] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11583] 1760971842238624, 27.2812, 0.132113, -0.164616, -1.27473, 0.669567, 0.677554, -0.210933, -0.219334, -0.0106398, -0.0174802, -0.00939769, -0.104129, 0, 0.086813, 
[2025-10-20 10:50:42.241198] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11584] 1760971842241087, 27.2836, 0.132113, -0.164616, -1.27473, 0.669567, 0.677554, -0.210933, -0.219334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.243899] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11585] 1760971842243784, 27.2863, 0.132113, -0.164616, -1.27473, 0.669567, 0.677554, -0.210933, -0.219334, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.246507] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11586] 1760971842246414, 27.289, 0.132022, -0.164823, -1.27481, 0.669826, 0.677331, -0.210821, -0.219339, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.249366] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11588] 1760971842249248, 27.2918, 0.132022, -0.164823, -1.27481, 0.669826, 0.677331, -0.210821, -0.219339, -0.00910161, -0.020667, -0.00763686, -0.0858307, 0, 0.0447363, 
[2025-10-20 10:50:42.251953] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11589] 1760971842251835, 27.2944, 0.132022, -0.164823, -1.27481, 0.669826, 0.677331, -0.210821, -0.219339, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.254644] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11590] 1760971842254528, 27.2971, 0.132022, -0.164823, -1.27481, 0.669826, 0.677331, -0.210821, -0.219339, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.257066] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11592] 1760971842256989, 27.2995, 0.13191, -0.165, -1.27487, 0.669999, 0.677164, -0.210518, -0.219619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.259893] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11593] 1760971842259767, 27.3023, 0.13191, -0.165, -1.27487, 0.669999, 0.677164, -0.210518, -0.219619, -0.0112165, -0.0177818, -0.00575771, -0.0867963, 0, 0.11432, 
[2025-10-20 10:50:42.262269] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11594] 1760971842262154, 27.3047, 0.13191, -0.165, -1.27487, 0.669999, 0.677164, -0.210518, -0.219619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.266444] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11596] 1760971842266333, 27.3089, 0.13191, -0.165, -1.27487, 0.669999, 0.677164, -0.210518, -0.219619, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.268067] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11597] 1760971842267950, 27.3105, 0.131792, -0.165152, -1.27492, 0.670199, 0.676983, -0.210373, -0.219707, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.270687] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11598] 1760971842270576, 27.3131, 0.131792, -0.165152, -1.27492, 0.670199, 0.676983, -0.210373, -0.219707, -0.0117121, -0.0151767, -0.00597774, -0.0754237, 0, 0.0587845, 
[2025-10-20 10:50:42.273285] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11599] 1760971842273163, 27.3157, 0.131792, -0.165152, -1.27492, 0.670199, 0.676983, -0.210373, -0.219707, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.275864] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11600] 1760971842275751, 27.3183, 0.131792, -0.165152, -1.27492, 0.670199, 0.676983, -0.210373, -0.219707, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.278849] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11602] 1760971842278737, 27.3213, 0.131702, -0.165357, -1.27501, 0.670306, 0.676942, -0.210107, -0.219759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.281449] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11603] 1760971842281334, 27.3239, 0.131702, -0.165357, -1.27501, 0.670306, 0.676942, -0.210107, -0.219759, -0.00899784, -0.020504, -0.00830978, -0.0410557, 0, 0.0602838, 
[2025-10-20 10:50:42.284268] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11604] 1760971842284154, 27.3267, 0.131702, -0.165357, -1.27501, 0.670306, 0.676942, -0.210107, -0.219759, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.286955] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11605] 1760971842286863, 27.3294, 0.131611, -0.165518, -1.27513, 0.670388, 0.676959, -0.209837, -0.219715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.289752] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11607] 1760971842289634, 27.3322, 0.131611, -0.165518, -1.27513, 0.670388, 0.676959, -0.209837, -0.219715, -0.00910201, -0.0160476, -0.0123203, 0, -0.0465631, 0.040744, 
[2025-10-20 10:50:42.292247] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11608] 1760971842292132, 27.3347, 0.131611, -0.165518, -1.27513, 0.670388, 0.676959, -0.209837, -0.219715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.295023] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11609] 1760971842294895, 27.3374, 0.131611, -0.165518, -1.27513, 0.670388, 0.676959, -0.209837, -0.219715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.297449] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11611] 1760971842297363, 27.3399, 0.131541, -0.165679, -1.27524, 0.67048, 0.676961, -0.209569, -0.219682, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:50:42.300476] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11612] 1760971842300361, 27.3429, 0.131541, -0.165679, -1.27524, 0.67048, 0.676961, -0.209569, -0.219682, -0.00701233, -0.0160839, -0.0104689, 0, -0.0445426, 0.0434124, 
[2025-10-20 10:50:42.302891] [0x0000007f7b7fd9a0] [MocapTag] [0x0000080a] [11613] 1760971842302773, 27.3453, 0.131541, -0.165679, -1.27524, 0.67048, 0.676961, -0.209569, -0.219682, 0, 0, 0, 0, 0, 0, 
