[2025-10-20 10:54:58.262578] [0x0000007f8102e7c0] [MocapTag] [0x0000107d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 10:55:23.520625] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11902] 1760972123520499, 28.0026, 0.114662, -0.162623, -1.27157, 0.678699, 0.6827, -0.184874, -0.197762, 0.00323371, -0.0250312, 0, 0, 0, 0, 
[2025-10-20 10:55:23.522067] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11903] 1760972123521950, 28.004, 0.114662, -0.162623, -1.27157, 0.678699, 0.6827, -0.184874, -0.197762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.525565] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11905] 1760972123525450, 28.0075, 0.114662, -0.162623, -1.27157, 0.678699, 0.6827, -0.184874, -0.197762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.528668] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11906] 1760972123528556, 28.0107, 0.114699, -0.162843, -1.27153, 0.678562, 0.682785, -0.18498, -0.197841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.531115] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11907] 1760972123531000, 28.0131, 0.114699, -0.162843, -1.27153, 0.678562, 0.682785, -0.18498, -0.197841, 0.00373322, -0.0219875, 0.00319258, 0.0365257, 0, 0, 
[2025-10-20 10:55:23.533626] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11909] 1760972123533571, 28.0157, 0.114699, -0.162843, -1.27153, 0.678562, 0.682785, -0.18498, -0.197841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.536569] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11910] 1760972123536457, 28.0186, 0.114742, -0.163081, -1.27156, 0.678447, 0.682865, -0.185039, -0.197903, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.539447] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11911] 1760972123539324, 28.0214, 0.114742, -0.163081, -1.27156, 0.678447, 0.682865, -0.185039, -0.197903, 0.00425027, -0.0238291, -0.00258977, 0, 0, 0, 
[2025-10-20 10:55:23.543738] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11913] 1760972123543671, 28.0258, 0.114742, -0.163081, -1.27156, 0.678447, 0.682865, -0.185039, -0.197903, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.547366] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11914] 1760972123547253, 28.0294, 0.114742, -0.163081, -1.27156, 0.678447, 0.682865, -0.185039, -0.197903, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.547945] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11915] 1760972123547865, 28.03, 0.114758, -0.163313, -1.27154, 0.678239, 0.683005, -0.185017, -0.198156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.550513] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11916] 1760972123550396, 28.0325, 0.114758, -0.163313, -1.27154, 0.678239, 0.683005, -0.185017, -0.198156, 0, -0.0231614, 0, 0.0428319, 0, 0, 
[2025-10-20 10:55:23.553233] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11917] 1760972123553146, 28.0352, 0.114758, -0.163313, -1.27154, 0.678239, 0.683005, -0.185017, -0.198156, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.555837] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11919] 1760972123555722, 28.0378, 0.114776, -0.163529, -1.27158, 0.678082, 0.683133, -0.184977, -0.198286, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.561452] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11920] 1760972123561333, 28.0434, 0.114776, -0.163529, -1.27158, 0.678082, 0.683133, -0.184977, -0.198286, 0, -0.0216686, -0.00326445, 0.0377297, 0, 0, 
[2025-10-20 10:55:23.562361] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11921] 1760972123562237, 28.0443, 0.114776, -0.163529, -1.27158, 0.678082, 0.683133, -0.184977, -0.198286, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.564759] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11923] 1760972123564646, 28.0467, 0.114776, -0.163529, -1.27158, 0.678082, 0.683133, -0.184977, -0.198286, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.567318] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11924] 1760972123567209, 28.0493, 0.114803, -0.163768, -1.27155, 0.677942, 0.683216, -0.185069, -0.198395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.570141] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11925] 1760972123570023, 28.0521, 0.114803, -0.163768, -1.27155, 0.677942, 0.683216, -0.185069, -0.198395, 0.00275721, -0.0238373, 0.00285812, 0, 0, 0, 
[2025-10-20 10:55:23.573120] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11926] 1760972123573034, 28.0551, 0.114803, -0.163768, -1.27155, 0.677942, 0.683216, -0.185069, -0.198395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.575587] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11928] 1760972123575472, 28.0576, 0.114803, -0.163768, -1.27155, 0.677942, 0.683216, -0.185069, -0.198395, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.578098] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11929] 1760972123577984, 28.0601, 0.114819, -0.163968, -1.27156, 0.677831, 0.683313, -0.185087, -0.198421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.580946] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11930] 1760972123580829, 28.0629, 0.114819, -0.163968, -1.27156, 0.677831, 0.683313, -0.185087, -0.198421, 0, -0.020068, 0, 0, 0, 0, 
[2025-10-20 10:55:23.584491] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11932] 1760972123584369, 28.0665, 0.114819, -0.163968, -1.27156, 0.677831, 0.683313, -0.185087, -0.198421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.586512] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11933] 1760972123586398, 28.0685, 0.114857, -0.164191, -1.27153, 0.677708, 0.683415, -0.185259, -0.19833, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.590010] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11934] 1760972123589894, 28.072, 0.114857, -0.164191, -1.27153, 0.677708, 0.683415, -0.185259, -0.19833, 0.00380377, -0.0222304, 0.00376791, 0.0477672, 0, -0.0521913, 
[2025-10-20 10:55:23.592117] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11935] 1760972123591997, 28.0741, 0.114857, -0.164191, -1.27153, 0.677708, 0.683415, -0.185259, -0.19833, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.595157] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11937] 1760972123595043, 28.0771, 0.114857, -0.164191, -1.27153, 0.677708, 0.683415, -0.185259, -0.19833, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.597413] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11938] 1760972123597304, 28.0794, 0.114899, -0.164415, -1.27151, 0.677538, 0.68353, -0.185342, -0.198435, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.600450] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11939] 1760972123600334, 28.0824, 0.114899, -0.164415, -1.27151, 0.677538, 0.68353, -0.185342, -0.198435, 0.00418817, -0.0224822, 0.0021832, 0.0442386, 0, 0, 
[2025-10-20 10:55:23.602939] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11940] 1760972123602854, 28.085, 0.114899, -0.164415, -1.27151, 0.677538, 0.68353, -0.185342, -0.198435, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.605877] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11942] 1760972123605708, 28.0878, 0.114899, -0.164415, -1.27151, 0.677538, 0.68353, -0.185342, -0.198435, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.609835] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11943] 1760972123609717, 28.0918, 0.114932, -0.164638, -1.27147, 0.67743, 0.683583, -0.185538, -0.198439, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.611449] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11944] 1760972123611327, 28.0934, 0.114932, -0.164638, -1.27147, 0.67743, 0.683583, -0.185538, -0.198439, 0.00332757, -0.0222474, 0.00318234, 0, 0, -0.0378644, 
[2025-10-20 10:55:23.614302] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11945] 1760972123614213, 28.0963, 0.114932, -0.164638, -1.27147, 0.67743, 0.683583, -0.185538, -0.198439, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.616381] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11947] 1760972123616264, 28.0984, 0.114955, -0.164845, -1.27144, 0.677289, 0.683656, -0.185574, -0.198635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.619960] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11948] 1760972123619831, 28.1019, 0.114955, -0.164845, -1.27144, 0.677289, 0.683656, -0.185574, -0.198635, 0.00236301, -0.0207012, 0.00305415, 0, 0, 0, 
[2025-10-20 10:55:23.621853] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11949] 1760972123621736, 28.1038, 0.114955, -0.164845, -1.27144, 0.677289, 0.683656, -0.185574, -0.198635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.624546] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11950] 1760972123624461, 28.1066, 0.114955, -0.164845, -1.27144, 0.677289, 0.683656, -0.185574, -0.198635, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.626953] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11952] 1760972123626837, 28.1089, 0.114997, -0.165054, -1.27143, 0.677198, 0.683704, -0.185782, -0.198587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.630088] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11953] 1760972123629970, 28.1121, 0.114997, -0.165054, -1.27143, 0.677198, 0.683704, -0.185782, -0.198587, 0.00414653, -0.0209503, 0, 0, 0, -0.0473315, 
[2025-10-20 10:55:23.632596] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11954] 1760972123632474, 28.1146, 0.114997, -0.165054, -1.27143, 0.677198, 0.683704, -0.185782, -0.198587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.635307] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11956] 1760972123635209, 28.1173, 0.114997, -0.165054, -1.27143, 0.677198, 0.683704, -0.185782, -0.198587, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.637688] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11957] 1760972123637576, 28.1197, 0.115031, -0.165273, -1.2714, 0.677118, 0.68374, -0.185944, -0.198583, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.640719] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11958] 1760972123640594, 28.1227, 0.115031, -0.165273, -1.2714, 0.677118, 0.68374, -0.185944, -0.198583, 0.00337866, -0.0218373, 0.00291287, 0, 0, 0, 
[2025-10-20 10:55:23.642972] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11959] 1760972123642855, 28.125, 0.115031, -0.165273, -1.2714, 0.677118, 0.68374, -0.185944, -0.198583, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.646447] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11961] 1760972123646332, 28.1284, 0.115058, -0.165486, -1.27143, 0.677072, 0.683756, -0.186109, -0.198532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.648364] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11962] 1760972123648250, 28.1303, 0.115058, -0.165486, -1.27143, 0.677072, 0.683756, -0.186109, -0.198532, 0.00274027, -0.0212964, -0.00203637, 0, 0, -0.0372743, 
[2025-10-20 10:55:23.650745] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11963] 1760972123650630, 28.1327, 0.115058, -0.165486, -1.27143, 0.677072, 0.683756, -0.186109, -0.198532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.653512] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11964] 1760972123653393, 28.1355, 0.115058, -0.165486, -1.27143, 0.677072, 0.683756, -0.186109, -0.198532, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.656013] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11966] 1760972123655899, 28.138, 0.115095, -0.165702, -1.27138, 0.67704, 0.683738, -0.186314, -0.19851, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.658906] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11967] 1760972123658795, 28.1409, 0.115095, -0.165702, -1.27138, 0.67704, 0.683738, -0.186314, -0.19851, 0.00370323, -0.0216484, 0.00442993, 0, 0, -0.03701, 
[2025-10-20 10:55:23.661245] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11968] 1760972123661125, 28.1432, 0.115095, -0.165702, -1.27138, 0.67704, 0.683738, -0.186314, -0.19851, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.663706] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11969] 1760972123663593, 28.1457, 0.115095, -0.165702, -1.27138, 0.67704, 0.683738, -0.186314, -0.19851, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.666322] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11971] 1760972123666210, 28.1483, 0.115143, -0.165943, -1.27142, 0.676963, 0.683792, -0.186452, -0.198454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.669596] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11972] 1760972123669480, 28.1516, 0.115143, -0.165943, -1.27142, 0.676963, 0.683792, -0.186452, -0.198454, 0.00476216, -0.0240299, -0.00405514, 0, 0, -0.0368362, 
[2025-10-20 10:55:23.672963] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11973] 1760972123672873, 28.155, 0.115143, -0.165943, -1.27142, 0.676963, 0.683792, -0.186452, -0.198454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.675607] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11975] 1760972123675493, 28.1576, 0.115143, -0.165943, -1.27142, 0.676963, 0.683792, -0.186452, -0.198454, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.677293] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11976] 1760972123677184, 28.1593, 0.115189, -0.166182, -1.27144, 0.676852, 0.683903, -0.186618, -0.198296, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.680128] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11977] 1760972123680010, 28.1621, 0.115189, -0.166182, -1.27144, 0.676852, 0.683903, -0.186618, -0.198296, 0.00458861, -0.0239758, 0, 0.0500679, 0, -0.0617762, 
[2025-10-20 10:55:23.682780] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11978] 1760972123682666, 28.1648, 0.115189, -0.166182, -1.27144, 0.676852, 0.683903, -0.186618, -0.198296, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.686946] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11980] 1760972123686833, 28.1689, 0.115189, -0.166182, -1.27144, 0.676852, 0.683903, -0.186618, -0.198296, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.688646] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11981] 1760972123688534, 28.1706, 0.115235, -0.166384, -1.27147, 0.676775, 0.683943, -0.18672, -0.198329, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.691780] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11982] 1760972123691660, 28.1738, 0.115235, -0.166384, -1.27147, 0.676775, 0.683943, -0.18672, -0.198329, 0.00465075, -0.0201952, -0.00338085, 0, 0, 0, 
[2025-10-20 10:55:23.693532] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11983] 1760972123693446, 28.1755, 0.115235, -0.166384, -1.27147, 0.676775, 0.683943, -0.18672, -0.198329, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.696197] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11985] 1760972123696081, 28.1782, 0.115285, -0.166586, -1.27148, 0.676713, 0.684009, -0.186945, -0.198097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.699080] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11986] 1760972123698966, 28.1811, 0.115285, -0.166586, -1.27148, 0.676713, 0.684009, -0.186945, -0.198097, 0.00502379, -0.0201617, 0, 0.0411868, 0, -0.0788809, 
[2025-10-20 10:55:23.702010] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11987] 1760972123701886, 28.184, 0.115285, -0.166586, -1.27148, 0.676713, 0.684009, -0.186945, -0.198097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.704393] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11989] 1760972123704338, 28.1864, 0.115285, -0.166586, -1.27148, 0.676713, 0.684009, -0.186945, -0.198097, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.706946] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11990] 1760972123706833, 28.1889, 0.115357, -0.166804, -1.27153, 0.676573, 0.684096, -0.187064, -0.198164, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.710007] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11991] 1760972123709878, 28.192, 0.115357, -0.166804, -1.27153, 0.676573, 0.684096, -0.187064, -0.198164, 0.00712109, -0.0217896, -0.00434745, 0.0383615, 0, 0, 
[2025-10-20 10:55:23.712742] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11992] 1760972123712627, 28.1947, 0.115357, -0.166804, -1.27153, 0.676573, 0.684096, -0.187064, -0.198164, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.714936] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11994] 1760972123714858, 28.197, 0.115357, -0.166804, -1.27153, 0.676573, 0.684096, -0.187064, -0.198164, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.717576] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11995] 1760972123717457, 28.1996, 0.11542, -0.166979, -1.27155, 0.676464, 0.684226, -0.18717, -0.197983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.720307] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11996] 1760972123720190, 28.2023, 0.11542, -0.166979, -1.27155, 0.676464, 0.684226, -0.18717, -0.197983, 0.00637161, -0.0175506, -0.00224457, 0.0512362, 0, -0.056666, 
[2025-10-20 10:55:23.724074] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11998] 1760972123723961, 28.2061, 0.11542, -0.166979, -1.27155, 0.676464, 0.684226, -0.18717, -0.197983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.725299] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [11999] 1760972123725185, 28.2073, 0.11542, -0.166979, -1.27155, 0.676464, 0.684226, -0.18717, -0.197983, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.727647] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12000] 1760972123727535, 28.2096, 0.115471, -0.167191, -1.27157, 0.676294, 0.684316, -0.187333, -0.1981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.730505] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12001] 1760972123730385, 28.2125, 0.115471, -0.167191, -1.27157, 0.676294, 0.684316, -0.187333, -0.1981, 0.0050782, -0.0211711, -0.00204615, 0.043416, 0.0412703, 0, 
[2025-10-20 10:55:23.734109] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12003] 1760972123734020, 28.2161, 0.115471, -0.167191, -1.27157, 0.676294, 0.684316, -0.187333, -0.1981, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.736707] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12004] 1760972123736594, 28.2187, 0.115514, -0.167345, -1.27161, 0.676245, 0.684361, -0.187456, -0.197996, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.739491] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12005] 1760972123739373, 28.2215, 0.115514, -0.167345, -1.27161, 0.676245, 0.684361, -0.187456, -0.197996, 0.00432678, -0.015357, -0.00374627, 0, 0, -0.0404235, 
[2025-10-20 10:55:23.742027] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12006] 1760972123741912, 28.224, 0.115514, -0.167345, -1.27161, 0.676245, 0.684361, -0.187456, -0.197996, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.744700] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12008] 1760972123744620, 28.2267, 0.115514, -0.167345, -1.27161, 0.676245, 0.684361, -0.187456, -0.197996, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.747339] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12009] 1760972123747225, 28.2293, 0.11556, -0.167497, -1.27161, 0.676157, 0.684406, -0.187468, -0.19813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.750420] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12010] 1760972123750303, 28.2324, 0.11556, -0.167497, -1.27161, 0.676157, 0.684406, -0.187468, -0.19813, 0.00459497, -0.0152787, 0, 0, 0, 0, 
[2025-10-20 10:55:23.752793] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12011] 1760972123752677, 28.2348, 0.11556, -0.167497, -1.27161, 0.676157, 0.684406, -0.187468, -0.19813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.755287] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12013] 1760972123755198, 28.2373, 0.11556, -0.167497, -1.27161, 0.676157, 0.684406, -0.187468, -0.19813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.757834] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12014] 1760972123757715, 28.2398, 0.115595, -0.167633, -1.27167, 0.676144, 0.68441, -0.187451, -0.198178, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.760649] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12015] 1760972123760532, 28.2426, 0.115595, -0.167633, -1.27167, 0.676144, 0.68441, -0.187451, -0.198178, 0.0034631, -0.0135374, -0.00535549, 0, 0, 0, 
[2025-10-20 10:55:23.763812] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12016] 1760972123763723, 28.2458, 0.115595, -0.167633, -1.27167, 0.676144, 0.68441, -0.187451, -0.198178, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.766451] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12018] 1760972123766340, 28.2484, 0.115634, -0.167803, -1.27169, 0.676027, 0.684465, -0.18749, -0.19835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.769159] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12019] 1760972123769049, 28.2511, 0.115634, -0.167803, -1.27169, 0.676027, 0.684465, -0.18749, -0.19835, 0.00393925, -0.0170141, -0.00271769, 0, 0, 0, 
[2025-10-20 10:55:23.771980] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12020] 1760972123771859, 28.254, 0.115634, -0.167803, -1.27169, 0.676027, 0.684465, -0.18749, -0.19835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.774845] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12022] 1760972123774731, 28.2568, 0.115634, -0.167803, -1.27169, 0.676027, 0.684465, -0.18749, -0.19835, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.777468] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12023] 1760972123777355, 28.2595, 0.115675, -0.167948, -1.27177, 0.675998, 0.684488, -0.187447, -0.19841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.780284] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12024] 1760972123780169, 28.2623, 0.115675, -0.167948, -1.27177, 0.675998, 0.684488, -0.187447, -0.19841, 0.00410552, -0.0144626, -0.00741908, 0, 0, 0, 
[2025-10-20 10:55:23.782826] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12025] 1760972123782742, 28.2648, 0.115675, -0.167948, -1.27177, 0.675998, 0.684488, -0.187447, -0.19841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.785451] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12027] 1760972123785339, 28.2674, 0.115675, -0.167948, -1.27177, 0.675998, 0.684488, -0.187447, -0.19841, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.788028] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12028] 1760972123787921, 28.27, 0.11572, -0.168112, -1.27179, 0.675934, 0.684509, -0.187537, -0.198471, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.791328] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12029] 1760972123791209, 28.2733, 0.11572, -0.168112, -1.27179, 0.675934, 0.684509, -0.187537, -0.198471, 0.00444548, -0.0164734, -0.00227877, 0, 0, 0, 
[2025-10-20 10:55:23.794592] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12031] 1760972123794472, 28.2766, 0.11572, -0.168112, -1.27179, 0.675934, 0.684509, -0.187537, -0.198471, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.797040] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12032] 1760972123796928, 28.279, 0.115783, -0.168296, -1.27186, 0.675966, 0.684431, -0.187546, -0.198623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 10:55:23.800038] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12033] 1760972123799913, 28.282, 0.115783, -0.168296, -1.27186, 0.675966, 0.684431, -0.187546, -0.198623, 0.00633286, -0.0183514, -0.00728748, 0, 0, 0, 
[2025-10-20 10:55:23.803609] [0x0000007f5fffe9a0] [MocapTag] [0x0000107d] [12034] 1760972123803518, 28.2856, 0.115783, -0.168296, -1.27186, 0.675966, 0.684431, -0.187546, -0.198623, 0, 0, 0, 0, 0, 0, 
