[2024-04-19 15:12:38.215545] [0x00007f50543bdf80] [info] [0x0000d691] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 15:12:44.656844] [0x00007f50543bdf80] [info] [0x0000d691] [645] 1713553958215421, 6.4413, 21.5228, 3.57355, -0.922187, -1.53349, 2.75824, -0.120639, -4.19381, -0.432814, -0.121969, 2.07821, 1.2281, -0.825469
[2024-04-19 15:12:44.666803] [0x00007f50543bdf80] [info] [0x0000d691] [646] 1713553958215421, 6.45127, 21.5073, 3.60101, -0.923395, -1.57531, 2.75385, -0.121839, -4.20096, -0.449915, -0.118917, 2.0904, 1.21979, -0.842353
[2024-04-19 15:12:44.676789] [0x00007f50543bdf80] [info] [0x0000d691] [647] 1713553958215421, 6.46128, 21.4913, 3.62856, -0.924621, -1.61741, 2.74926, -0.123015, -4.20791, -0.467047, -0.115851, 2.10258, 1.21128, -0.858414
[2024-04-19 15:12:44.686830] [0x00007f50543bdf80] [info] [0x0000d691] [648] 1713553958215421, 6.4713, 21.4749, 3.65608, -0.925859, -1.6596, 2.74449, -0.12416, -4.21465, -0.484132, -0.112786, 2.11467, 1.2026, -0.873573
[2024-04-19 15:12:44.696803] [0x00007f50543bdf80] [info] [0x0000d691] [649] 1713553958215421, 6.48129, 21.4581, 3.68348, -0.927105, -1.70174, 2.73957, -0.125271, -4.22115, -0.501116, -0.109733, 2.12664, 1.1938, -0.887789
[2024-04-19 15:12:44.706825] [0x00007f50543bdf80] [info] [0x0000d691] [650] 1713553958215421, 6.4913, 21.4408, 3.71086, -0.928364, -1.74401, 2.73447, -0.126354, -4.22744, -0.518066, -0.106678, 2.13854, 1.18485, -0.901128
[2024-04-19 15:12:44.716794] [0x00007f50543bdf80] [info] [0x0000d691] [651] 1713553958215421, 6.50126, 21.4232, 3.73809, -0.929629, -1.78618, 2.72922, -0.127402, -4.23347, -0.53489, -0.103639, 2.1503, 1.1758, -0.913526
[2024-04-19 15:12:44.726828] [0x00007f50543bdf80] [info] [0x0000d691] [652] 1713553958215421, 6.5113, 21.4051, 3.76545, -0.930912, -1.82868, 2.72377, -0.128427, -4.23931, -0.551764, -0.100585, 2.16205, 1.16658, -0.925122
[2024-04-19 15:12:44.736793] [0x00007f50543bdf80] [info] [0x0000d691] [653] 1713553958215421, 6.52128, 21.3866, 3.79262, -0.932199, -1.87104, 2.71818, -0.129416, -4.24489, -0.568492, -0.0975498, 2.17366, 1.15729, -0.935788
[2024-04-19 15:12:44.746822] [0x00007f50543bdf80] [info] [0x0000d691] [654] 1713553958215421, 6.5313, 21.3677, 3.81981, -0.9335, -1.91357, 2.7124, -0.130378, -4.25026, -0.585201, -0.0945121, 2.1852, 1.14787, -0.945623
[2024-04-19 15:12:44.756828] [0x00007f50543bdf80] [info] [0x0000d691] [655] 1713553958215421, 6.5413, 21.3483, 3.84691, -0.934809, -1.95611, 2.70647, -0.131308, -4.25538, -0.601823, -0.0914838, 2.19663, 1.13836, -0.954598
[2024-04-19 15:12:44.766796] [0x00007f50543bdf80] [info] [0x0000d691] [656] 1713553958215421, 6.55127, 21.3286, 3.87386, -0.936122, -1.99856, 2.70038, -0.132205, -4.26025, -0.61832, -0.088472, 2.20793, 1.12881, -0.962715
[2024-04-19 15:12:44.776815] [0x00007f50543bdf80] [info] [0x0000d691] [657] 1713553958215421, 6.56129, 21.3084, 3.9009, -0.937452, -2.04129, 2.6941, -0.133077, -4.26491, -0.63484, -0.0854502, 2.2192, 1.11912, -0.97006
[2024-04-19 15:12:44.786822] [0x00007f50543bdf80] [info] [0x0000d691] [658] 1713553958215421, 6.5713, 21.2877, 3.92782, -0.938788, -2.08398, 2.68767, -0.133916, -4.26931, -0.651247, -0.0824429, 2.23035, 1.10938, -0.976589
[2024-04-19 15:12:44.796787] [0x00007f50543bdf80] [info] [0x0000d691] [659] 1713553958215421, 6.58128, 21.2667, 3.95462, -0.940129, -2.12663, 2.68109, -0.134725, -4.27346, -0.66755, -0.0794491, 2.24137, 1.0996, -0.982328
[2024-04-19 15:12:44.806801] [0x00007f50543bdf80] [info] [0x0000d691] [660] 1713553958215421, 6.59127, 21.2453, 3.98137, -0.941479, -2.16933, 2.67434, -0.135503, -4.27737, -0.683782, -0.0764626, 2.25231, 1.08976, -0.987311
[2024-04-19 15:12:44.816800] [0x00007f50543bdf80] [info] [0x0000d691] [661] 1713553958215421, 6.60127, 21.2234, 4.00808, -0.942837, -2.21213, 2.66742, -0.136253, -4.28104, -0.699952, -0.073482, 2.26316, 1.07987, -0.991559
[2024-04-19 15:12:44.826787] [0x00007f50543bdf80] [info] [0x0000d691] [662] 1713553958215421, 6.61128, 21.201, 4.03475, -0.944205, -2.255, 2.66033, -0.136974, -4.28447, -0.716058, -0.0705076, 2.27392, 1.06992, -0.995093
[2024-04-19 15:12:44.836786] [0x00007f50543bdf80] [info] [0x0000d691] [663] 1713553958215421, 6.62128, 21.1782, 4.06131, -0.945578, -2.29786, 2.65309, -0.137664, -4.28764, -0.732062, -0.0675466, 2.28457, 1.05996, -0.997924
[2024-04-19 15:12:44.846827] [0x00007f50543bdf80] [info] [0x0000d691] [664] 1713553958215421, 6.6313, 21.155, 4.08785, -0.946961, -2.34083, 2.64568, -0.138326, -4.29056, -0.748009, -0.064591, 2.29514, 1.04995, -1.00008
[2024-04-19 15:12:44.856824] [0x00007f50543bdf80] [info] [0x0000d691] [665] 1713553958215421, 6.6413, 21.1314, 4.11427, -0.948347, -2.38374, 2.63812, -0.138957, -4.29322, -0.763837, -0.061652, 2.30558, 1.03994, -1.00159
[2024-04-19 15:12:44.866825] [0x00007f50543bdf80] [info] [0x0000d691] [666] 1713553958215421, 6.6513, 21.1073, 4.14062, -0.94974, -2.42669, 2.6304, -0.139559, -4.29563, -0.779585, -0.058723, 2.31594, 1.02992, -1.00246
[2024-04-19 15:12:44.876824] [0x00007f50543bdf80] [info] [0x0000d691] [667] 1713553958215421, 6.66129, 21.0828, 4.16687, -0.951138, -2.46965, 2.62253, -0.140131, -4.29778, -0.795231, -0.0558076, 2.32618, 1.01989, -1.00273
[2024-04-19 15:12:44.886798] [0x00007f50543bdf80] [info] [0x0000d691] [668] 1713553958215421, 6.67129, 21.058, 4.19304, -0.952541, -2.5126, 2.6145, -0.140674, -4.29967, -0.810775, -0.0529063, 2.33632, 1.00988, -1.00242
[2024-04-19 15:12:44.896793] [0x00007f50543bdf80] [info] [0x0000d691] [669] 1713553958215421, 6.68128, 21.0326, 4.21913, -0.953949, -2.55558, 2.60632, -0.141189, -4.3013, -0.826229, -0.0500168, 2.34636, 0.999863, -1.00155
[2024-04-19 15:12:44.906847] [0x00007f50543bdf80] [info] [0x0000d691] [670] 1713553958215421, 6.69131, 21.0068, 4.24522, -0.955367, -2.59871, 2.59796, -0.141676, -4.30267, -0.841637, -0.047131, 2.35634, 0.989827, -1.00014
[2024-04-19 15:12:44.916828] [0x00007f50543bdf80] [info] [0x0000d691] [671] 1713553958215421, 6.7013, 20.9806, 4.27113, -0.956785, -2.64171, 2.58948, -0.142132, -4.30378, -0.856891, -0.044269, 2.36618, 0.979843, -0.998216
[2024-04-19 15:12:44.926790] [0x00007f50543bdf80] [info] [0x0000d691] [672] 1713553958215421, 6.71128, 20.954, 4.29694, -0.958206, -2.68468, 2.58085, -0.14256, -4.30462, -0.87203, -0.0414238, 2.37591, 0.96989, -0.995811
[2024-04-19 15:12:44.936833] [0x00007f50543bdf80] [info] [0x0000d691] [673] 1713553958215421, 6.7213, 20.9269, 4.32276, -0.959637, -2.72782, 2.57203, -0.142961, -4.3052, -0.887128, -0.0385814, 2.38558, 0.959924, -0.992928
[2024-04-19 15:12:44.946801] [0x00007f50543bdf80] [info] [0x0000d691] [674] 1713553958215421, 6.73129, 20.8995, 4.34839, -0.961066, -2.7708, 2.5631, -0.143332, -4.30551, -0.90206, -0.0357655, 2.39511, 0.950028, -0.989615
[2024-04-19 15:12:44.956818] [0x00007f50543bdf80] [info] [0x0000d691] [675] 1713553958215421, 6.74129, 20.8715, 4.374, -0.962502, -2.81389, 2.554, -0.143676, -4.30555, -0.916922, -0.0329578, 2.40457, 0.940144, -0.985872
[2024-04-19 15:12:44.966862] [0x00007f50543bdf80] [info] [0x0000d691] [676] 1713553958215421, 6.75131, 20.8431, 4.39954, -0.963943, -2.85702, 2.54474, -0.143992, -4.30532, -0.931693, -0.0301624, 2.41394, 0.930287, -0.981724
[2024-04-19 15:12:44.976827] [0x00007f50543bdf80] [info] [0x0000d691] [677] 1713553958215421, 6.7613, 20.8144, 4.4249, -0.965382, -2.90001, 2.53536, -0.144279, -4.30483, -0.946305, -0.0273922, 2.42318, 0.920505, -0.977213
[2024-04-19 15:12:44.986809] [0x00007f50543bdf80] [info] [0x0000d691] [678] 1713553958215421, 6.77129, 20.7852, 4.4502, -0.966826, -2.94304, 2.52583, -0.144539, -4.30405, -0.960817, -0.024636, 2.43233, 0.910762, -0.972343
[2024-04-19 15:12:44.996836] [0x00007f50543bdf80] [info] [0x0000d691] [679] 1713553958215421, 6.7813, 20.7555, 4.47543, -0.968274, -2.98611, 2.51614, -0.144772, -4.30301, -0.975235, -0.0218927, 2.4414, 0.901056, -0.96713
[2024-04-19 15:12:45.006825] [0x00007f50543bdf80] [info] [0x0000d691] [680] 1713553958215421, 6.7913, 20.7254, 4.50053, -0.969722, -3.02911, 2.50632, -0.144977, -4.30169, -0.989517, -0.0191704, 2.45036, 0.891417, -0.961609
[2024-04-19 15:12:45.016823] [0x00007f50543bdf80] [info] [0x0000d691] [681] 1713553958215421, 6.8013, 20.6949, 4.52554, -0.971172, -3.07212, 2.49636, -0.145156, -4.3001, -1.00369, -0.0164642, 2.45923, 0.881829, -0.955791
[2024-04-19 15:12:45.026822] [0x00007f50543bdf80] [info] [0x0000d691] [682] 1713553958215421, 6.8113, 20.664, 4.55045, -0.972624, -3.11511, 2.48625, -0.145307, -4.29823, -1.01773, -0.0137764, 2.46799, 0.872304, -0.949699
[2024-04-19 15:12:45.036820] [0x00007f50543bdf80] [info] [0x0000d691] [683] 1713553958215421, 6.82129, 20.6326, 4.57525, -0.974078, -3.15806, 2.47601, -0.145431, -4.29608, -1.03166, -0.011107, 2.47667, 0.862841, -0.943349
[2024-04-19 15:12:45.046786] [0x00007f50543bdf80] [info] [0x0000d691] [684] 1713553958215421, 6.83128, 20.6009, 4.59993, -0.975531, -3.20096, 2.46563, -0.145529, -4.29366, -1.04545, -0.00845859, 2.48524, 0.853452, -0.936768
[2024-04-19 15:12:45.056828] [0x00007f50543bdf80] [info] [0x0000d691] [685] 1713553958215421, 6.8413, 20.5686, 4.62458, -0.976989, -3.24396, 2.45509, -0.1456, -4.29095, -1.05915, -0.00582132, 2.49374, 0.844102, -0.929945
[2024-04-19 15:12:45.066835] [0x00007f50543bdf80] [info] [0x0000d691] [686] 1713553958215421, 6.8513, 20.5359, 4.64909, -0.978446, -3.28688, 2.44443, -0.145645, -4.28797, -1.0727, -0.00320589, 2.50214, 0.834831, -0.922924
[2024-04-19 15:12:45.076789] [0x00007f50543bdf80] [info] [0x0000d691] [687] 1713553958215421, 6.86128, 20.5029, 4.67343, -0.979899, -3.32964, 2.43366, -0.145665, -4.28471, -1.08609, -0.000617957, 2.51042, 0.82566, -0.915738
[2024-04-19 15:12:45.086823] [0x00007f50543bdf80] [info] [0x0000d691] [688] 1713553958215421, 6.8713, 20.4693, 4.69776, -0.981359, -3.37256, 2.42271, -0.145658, -4.28116, -1.09941, 0.00196159, 2.51865, 0.816521, -0.908348
[2024-04-19 15:12:45.096814] [0x00007f50543bdf80] [info] [0x0000d691] [689] 1713553958215421, 6.88129, 20.4354, 4.72191, -0.982814, -3.41532, 2.41166, -0.145625, -4.27734, -1.11255, 0.00451413, 2.52677, 0.807481, -0.900821
[2024-04-19 15:12:45.106829] [0x00007f50543bdf80] [info] [0x0000d691] [690] 1713553958215421, 6.8913, 20.401, 4.74599, -0.984271, -3.4581, 2.40046, -0.145568, -4.27323, -1.12557, 0.00704965, 2.5348, 0.798506, -0.893142
[2024-04-19 15:12:45.116837] [0x00007f50543bdf80] [info] [0x0000d691] [691] 1713553958215421, 6.9013, 20.3662, 4.76994, -0.985727, -3.50082, 2.38914, -0.145484, -4.26883, -1.13846, 0.00956379, 2.54274, 0.789611, -0.885338
[2024-04-19 15:12:45.126825] [0x00007f50543bdf80] [info] [0x0000d691] [692] 1713553958215421, 6.9113, 20.331, 4.79376, -0.98718, -3.54347, 2.37769, -0.145376, -4.26416, -1.15119, 0.0120551, 2.55059, 0.780801, -0.877426
[2024-04-19 15:12:45.136790] [0x00007f50543bdf80] [info] [0x0000d691] [693] 1713553958215421, 6.92128, 20.2954, 4.81745, -0.988631, -3.58602, 2.36614, -0.145244, -4.25921, -1.16377, 0.0145228, 2.55834, 0.77208, -0.86942
[2024-04-19 15:12:45.146787] [0x00007f50543bdf80] [info] [0x0000d691] [694] 1713553958215421, 6.93128, 20.2594, 4.84104, -0.990083, -3.62857, 2.35444, -0.145086, -4.25397, -1.17622, 0.0169721, 2.56602, 0.763429, -0.861317
[2024-04-19 15:12:45.156797] [0x00007f50543bdf80] [info] [0x0000d691] [695] 1713553958215421, 6.94127, 20.2229, 4.8645, -0.991531, -3.67104, 2.34263, -0.144905, -4.24845, -1.18851, 0.0193977, 2.5736, 0.754867, -0.853144
[2024-04-19 15:12:45.166826] [0x00007f50543bdf80] [info] [0x0000d691] [696] 1713553958215421, 6.9513, 20.1859, 4.88794, -0.992984, -3.71363, 2.33064, -0.144698, -4.24262, -1.20071, 0.0218123, 2.58113, 0.746349, -0.844868
[2024-04-19 15:12:45.176792] [0x00007f50543bdf80] [info] [0x0000d691] [697] 1713553958215421, 6.96128, 20.1486, 4.91115, -0.994427, -3.75595, 2.3186, -0.144468, -4.23653, -1.2127, 0.0241926, 2.58854, 0.737956, -0.83658
[2024-04-19 15:12:45.186823] [0x00007f50543bdf80] [info] [0x0000d691] [698] 1713553958215421, 6.9713, 20.1108, 4.93431, -0.995873, -3.79835, 2.30639, -0.144214, -4.23014, -1.22458, 0.0265587, 2.59589, 0.729619, -0.828219
[2024-04-19 15:12:45.196787] [0x00007f50543bdf80] [info] [0x0000d691] [699] 1713553958215421, 6.98128, 20.0726, 4.95727, -0.997311, -3.84054, 2.29411, -0.143937, -4.22349, -1.23626, 0.0288945, 2.60313, 0.721394, -0.819852
[2024-04-19 15:12:45.206820] [0x00007f50543bdf80] [info] [0x0000d691] [700] 1713553958215421, 6.99129, 20.034, 4.98017, -0.99875, -3.88279, 2.28168, -0.143636, -4.21653, -1.24782, 0.0312141, 2.61031, 0.713229, -0.811437
[2024-04-19 15:12:45.216839] [0x00007f50543bdf80] [info] [0x0000d691] [701] 1713553958215421, 7.0013, 19.9949, 5.00296, -1.00019, -3.92497, 2.26913, -0.143312, -4.20928, -1.25923, 0.0335115, 2.61741, 0.705146, -0.803143
[2024-04-19 15:12:45.226801] [0x00007f50543bdf80] [info] [0x0000d691] [702] 1713553958215421, 7.01129, 19.9555, 5.02555, -1.00162, -3.96696, 2.2565, -0.142966, -4.20169, -1.27045, 0.0357737, 2.62441, 0.697165, -0.79569
[2024-04-19 15:12:45.236796] [0x00007f50543bdf80] [info] [0x0000d691] [703] 1713553958215421, 7.02129, 19.9156, 5.04805, -1.00304, -4.00894, 2.24374, -0.142597, -4.19368, -1.28155, 0.0380077, 2.63135, 0.689246, -0.788043
[2024-04-19 15:12:45.246823] [0x00007f50543bdf80] [info] [0x0000d691] [704] 1713553958215421, 7.03129, 19.8753, 5.07044, -1.00447, -4.05086, 2.23086, -0.142206, -4.18526, -1.29252, 0.0402115, 2.6382, 0.6814, -0.780225
[2024-04-19 15:12:45.256825] [0x00007f50543bdf80] [info] [0x0000d691] [705] 1713553958215421, 7.0413, 19.8346, 5.09269, -1.00589, -4.09268, 2.21787, -0.141793, -4.17645, -1.30334, 0.0423833, 2.64498, 0.673634, -0.772261
[2024-04-19 15:12:45.266823] [0x00007f50543bdf80] [info] [0x0000d691] [706] 1713553958215421, 7.0513, 19.7934, 5.1148, -1.0073, -4.1344, 2.20479, -0.141358, -4.16725, -1.31401, 0.0445229, 2.65168, 0.665952, -0.76417
[2024-04-19 15:12:45.276844] [0x00007f50543bdf80] [info] [0x0000d691] [707] 1713553958215421, 7.0613, 19.7518, 5.1368, -1.00872, -4.17606, 2.19158, -0.140902, -4.15765, -1.32455, 0.0466336, 2.6583, 0.658345, -0.755954
[2024-04-19 15:12:45.286805] [0x00007f50543bdf80] [info] [0x0000d691] [708] 1713553958215421, 7.07128, 19.71, 5.15861, -1.01012, -4.2175, 2.17831, -0.140426, -4.1477, -1.33492, 0.0487072, 2.66484, 0.650843, -0.747662
[2024-04-19 15:12:45.296760] [0x00007f50543bdf80] [info] [0x0000d691] [709] 1713553958215421, 7.08125, 19.6677, 5.18025, -1.01152, -4.25879, 2.16496, -0.139931, -4.13738, -1.34514, 0.0507479, 2.67129, 0.643432, -0.739292
[2024-04-19 15:12:45.306805] [0x00007f50543bdf80] [info] [0x0000d691] [710] 1713553958215421, 7.09127, 19.6248, 5.20187, -1.01292, -4.30019, 2.15143, -0.139412, -4.12664, -1.35526, 0.0527689, 2.6777, 0.636068, -0.730805
[2024-04-19 15:12:45.316841] [0x00007f50543bdf80] [info] [0x0000d691] [711] 1713553958215421, 7.10131, 19.5815, 5.2234, -1.01431, -4.34155, 2.13778, -0.138872, -4.1155, -1.36527, 0.0547633, 2.68404, 0.628775, -0.72224
[2024-04-19 15:12:45.326791] [0x00007f50543bdf80] [info] [0x0000d691] [712] 1713553958215421, 7.11128, 19.538, 5.24465, -1.0157, -4.38254, 2.12411, -0.138317, -4.10406, -1.37507, 0.0567149, 2.69028, 0.621615, -0.713681
[2024-04-19 15:12:45.336824] [0x00007f50543bdf80] [info] [0x0000d691] [713] 1713553958215421, 7.1213, 19.4939, 5.26586, -1.01708, -4.42359, 2.11029, -0.137739, -4.09222, -1.38477, 0.0586452, 2.69647, 0.614509, -0.705045
[2024-04-19 15:12:45.346808] [0x00007f50543bdf80] [info] [0x0000d691] [714] 1713553958215421, 7.13129, 19.4495, 5.28687, -1.01845, -4.46441, 2.09641, -0.137143, -4.08005, -1.3943, 0.0605408, 2.70257, 0.607509, -0.696405
[2024-04-19 15:12:45.356820] [0x00007f50543bdf80] [info] [0x0000d691] [715] 1713553958215421, 7.14129, 19.4046, 5.30778, -1.01982, -4.50517, 2.08241, -0.136528, -4.06751, -1.40371, 0.0624098, 2.70862, 0.600584, -0.687734
[2024-04-19 15:12:45.366823] [0x00007f50543bdf80] [info] [0x0000d691] [716] 1713553958215421, 7.1513, 19.3593, 5.32854, -1.02118, -4.5458, 2.06832, -0.135895, -4.05462, -1.41298, 0.0642492, 2.71459, 0.593748, -0.679055
[2024-04-19 15:12:45.376829] [0x00007f50543bdf80] [info] [0x0000d691] [717] 1713553958215421, 7.1613, 19.3137, 5.34916, -1.02254, -4.58628, 2.05414, -0.135243, -4.04139, -1.42211, 0.0660594, 2.7205, 0.587, -0.670377
[2024-04-19 15:12:45.386789] [0x00007f50543bdf80] [info] [0x0000d691] [718] 1713553958215421, 7.17128, 19.2677, 5.36959, -1.02389, -4.62656, 2.0399, -0.134575, -4.02785, -1.43108, 0.0678373, 2.72632, 0.580351, -0.661724
[2024-04-19 15:12:45.396817] [0x00007f50543bdf80] [info] [0x0000d691] [719] 1713553958215421, 7.1813, 19.2211, 5.38995, -1.02523, -4.66683, 2.02553, -0.133887, -4.01393, -1.43994, 0.0695924, 2.7321, 0.573768, -0.653059
[2024-04-19 15:12:45.406824] [0x00007f50543bdf80] [info] [0x0000d691] [720] 1713553958215421, 7.1913, 19.1743, 5.41013, -1.02657, -4.7069, 2.01108, -0.133182, -3.99969, -1.44865, 0.0713164, 2.73781, 0.56728, -0.644429
[2024-04-19 15:12:45.416825] [0x00007f50543bdf80] [info] [0x0000d691] [721] 1713553958215421, 7.2013, 19.127, 5.43017, -1.02789, -4.74683, 1.99655, -0.13246, -3.98512, -1.45722, 0.0730125, 2.74345, 0.560878, -0.635826
[2024-04-19 15:12:45.426802] [0x00007f50543bdf80] [info] [0x0000d691] [722] 1713553958215421, 7.21129, 19.0794, 5.45004, -1.02921, -4.78656, 1.98195, -0.131723, -3.97025, -1.46565, 0.0746783, 2.74902, 0.554569, -0.62727
[2024-04-19 15:12:45.436832] [0x00007f50543bdf80] [info] [0x0000d691] [723] 1713553958215421, 7.22131, 19.0312, 5.46983, -1.03053, -4.82627, 1.96722, -0.130966, -3.95501, -1.47396, 0.0763216, 2.75455, 0.548326, -0.618728
[2024-04-19 15:12:45.446793] [0x00007f50543bdf80] [info] [0x0000d691] [724] 1713553958215421, 7.23128, 18.9829, 5.48939, -1.03183, -4.86566, 1.95248, -0.130196, -3.93952, -1.4821, 0.0779302, 2.75999, 0.542195, -0.610269
[2024-04-19 15:12:45.456824] [0x00007f50543bdf80] [info] [0x0000d691] [725] 1713553958215421, 7.24129, 18.934, 5.50885, -1.03313, -4.905, 1.93761, -0.129409, -3.92367, -1.49012, 0.0795158, 2.76538, 0.536131, -0.601838
[2024-04-19 15:12:45.466834] [0x00007f50543bdf80] [info] [0x0000d691] [726] 1713553958215421, 7.2513, 18.8847, 5.52816, -1.03442, -4.94418, 1.92265, -0.128605, -3.90751, -1.49801, 0.0810743, 2.77072, 0.530149, -0.593461
[2024-04-19 15:12:45.476797] [0x00007f50543bdf80] [info] [0x0000d691] [727] 1713553958215421, 7.26128, 18.8351, 5.54729, -1.0357, -4.98312, 1.90766, -0.127788, -3.89108, -1.50574, 0.0826022, 2.77598, 0.524265, -0.585163
[2024-04-19 15:12:45.486789] [0x00007f50543bdf80] [info] [0x0000d691] [728] 1713553958215421, 7.27128, 18.7851, 5.56628, -1.03698, -5.02193, 1.89257, -0.126955, -3.87434, -1.51335, 0.084105, 2.78119, 0.518457, -0.576918
[2024-04-19 15:12:45.496833] [0x00007f50543bdf80] [info] [0x0000d691] [729] 1713553958215421, 7.2813, 18.7346, 5.58516, -1.03824, -5.06065, 1.87737, -0.126105, -3.85726, -1.52084, 0.0855838, 2.78636, 0.512719, -0.568726
[2024-04-19 15:12:45.506820] [0x00007f50543bdf80] [info] [0x0000d691] [730] 1713553958215421, 7.29129, 18.6838, 5.60386, -1.0395, -5.09913, 1.86213, -0.125242, -3.83992, -1.52818, 0.0870334, 2.79145, 0.507074, -0.560618
[2024-04-19 15:12:45.516830] [0x00007f50543bdf80] [info] [0x0000d691] [731] 1713553958215421, 7.3013, 18.6326, 5.62241, -1.04075, -5.13746, 1.8468, -0.124364, -3.82228, -1.53538, 0.0884574, 2.7965, 0.501506, -0.55258
[2024-04-19 15:12:45.526827] [0x00007f50543bdf80] [info] [0x0000d691] [732] 1713553958215421, 7.3113, 18.5811, 5.6408, -1.04199, -5.1756, 1.83141, -0.123472, -3.80435, -1.54245, 0.0898548, 2.80149, 0.496019, -0.544618
[2024-04-19 15:12:45.536794] [0x00007f50543bdf80] [info] [0x0000d691] [733] 1713553958215421, 7.32128, 18.5292, 5.65901, -1.04322, -5.21348, 1.81598, -0.122569, -3.78618, -1.54937, 0.0912233, 2.80641, 0.490622, -0.536752
[2024-04-19 15:12:45.546795] [0x00007f50543bdf80] [info] [0x0000d691] [734] 1713553958215421, 7.33129, 18.4769, 5.6771, -1.04444, -5.25127, 1.80045, -0.121649, -3.76769, -1.55618, 0.0925692, 2.81129, 0.485291, -0.528947
[2024-04-19 15:12:45.556842] [0x00007f50543bdf80] [info] [0x0000d691] [735] 1713553958215421, 7.3413, 18.4241, 5.69505, -1.04565, -5.28891, 1.78483, -0.120715, -3.7489, -1.56285, 0.0938908, 2.81613, 0.480032, -0.521215
[2024-04-19 15:12:45.566826] [0x00007f50543bdf80] [info] [0x0000d691] [736] 1713553958215421, 7.3513, 18.371, 5.71281, -1.04685, -5.32629, 1.76917, -0.11977, -3.72987, -1.56938, 0.0951839, 2.8209, 0.474861, -0.513585
[2024-04-19 15:12:45.576791] [0x00007f50543bdf80] [info] [0x0000d691] [737] 1713553958215421, 7.36128, 18.3176, 5.7304, -1.04804, -5.36344, 1.75347, -0.118814, -3.7106, -1.57578, 0.0964507, 2.82562, 0.46977, -0.506045
[2024-04-19 15:12:45.586846] [0x00007f50543bdf80] [info] [0x0000d691] [738] 1713553958215421, 7.37131, 18.2637, 5.7479, -1.04923, -5.40054, 1.73764, -0.11784, -3.69098, -1.58206, 0.0976971, 2.8303, 0.464735, -0.498563
[2024-04-19 15:12:45.596791] [0x00007f50543bdf80] [info] [0x0000d691] [739] 1713553958215421, 7.38128, 18.2096, 5.76515, -1.0504, -5.43725, 1.72183, -0.11686, -3.6712, -1.58818, 0.0989122, 2.83491, 0.459799, -0.491206
[2024-04-19 15:12:45.606814] [0x00007f50543bdf80] [info] [0x0000d691] [740] 1713553958215421, 7.39129, 18.1551, 5.7823, -1.05157, -5.47389, 1.70591, -0.115864, -3.6511, -1.59419, 0.100106, 2.83949, 0.45492, -0.483914
[2024-04-19 15:12:45.616832] [0x00007f50543bdf80] [info] [0x0000d691] [741] 1713553958215421, 7.4013, 18.1001, 5.7993, -1.05272, -5.51033, 1.68992, -0.114856, -3.63073, -1.60007, 0.101276, 2.84402, 0.450113, -0.476709
[2024-04-19 15:12:45.626830] [0x00007f50543bdf80] [info] [0x0000d691] [742] 1713553958215421, 7.4113, 18.0448, 5.81612, -1.05386, -5.54654, 1.67389, -0.113838, -3.61012, -1.60581, 0.102421, 2.84849, 0.44538, -0.469599
[2024-04-19 15:12:45.636788] [0x00007f50543bdf80] [info] [0x0000d691] [743] 1713553958215421, 7.42128, 17.9893, 5.83275, -1.055, -5.58247, 1.65784, -0.11281, -3.58931, -1.61141, 0.103538, 2.85292, 0.440728, -0.462594
[2024-04-19 15:12:45.646824] [0x00007f50543bdf80] [info] [0x0000d691] [744] 1713553958215421, 7.4313, 17.9331, 5.84927, -1.05612, -5.61832, 1.64166, -0.111767, -3.56818, -1.6169, 0.104636, 2.85731, 0.436128, -0.455653
