[2024-04-19 12:28:51.697880] [0x0000007fab19c010] [info] [0x000150da] [1] Initial timestamp, Current time, User-defined position x, User-defined position y, User-defined position z, User-defined velocity x, User-defined velocity y, User-defined velocity z, User-defined acceleration x, User-defined acceleration y, User-defined acceleration z, User-defined yaw, User-defined yaw_dot, User-defined yaw_dot_dot
[2024-04-19 12:28:52.730010] [0x0000007fa52759a0] [info] [0x000150da] [103] 1713544131697163, 1.03145, 0.921435, 0.0437949, -0.225575, 2.64406, 0.0899584, -0.615898, 4.0687, -0.0363536, -0.791271, 0.0340098, -0.0660275, -0.0648367
[2024-04-19 12:28:52.741135] [0x0000007fa52759a0] [info] [0x000150da] [104] 1713544131697163, 1.04177, 0.948936, 0.0447211, -0.231973, 2.68596, 0.0895425, -0.624009, 4.05207, -0.0442598, -0.780612, 0.033325, -0.0666972, -0.064969
[2024-04-19 12:28:52.749835] [0x0000007fa52759a0] [info] [0x000150da] [105] 1713544131697163, 1.05171, 0.975856, 0.0456096, -0.238219, 2.72618, 0.089064, -0.631722, 4.03503, -0.0519644, -0.770042, 0.0326582, -0.0673441, -0.0650721
[2024-04-19 12:28:52.759391] [0x0000007f97ffe9a0] [info] [0x000150da] [106] 1713544131697163, 1.0615, 1.00273, 0.0464787, -0.244439, 2.76559, 0.0885179, -0.639207, 4.01732, -0.0596194, -0.759369, 0.031996, -0.0679814, -0.0651491
[2024-04-19 12:28:52.769414] [0x0000007f97ffe9a0] [info] [0x000150da] [107] 1713544131697163, 1.07147, 1.03051, 0.0473584, -0.250851, 2.80556, 0.0878842, -0.646725, 3.99836, -0.06749, -0.748227, 0.0313147, -0.0686314, -0.0652017
[2024-04-19 12:28:52.779806] [0x0000007fab19c010] [info] [0x000150da] [108] 1713544131697163, 1.0815, 1.05885, 0.0482363, -0.257375, 2.84557, 0.0871673, -0.654172, 3.97839, -0.0754729, -0.736761, 0.0306231, -0.0692856, -0.0652273
[2024-04-19 12:28:52.789687] [0x0000007fa4a749a0] [info] [0x000150da] [109] 1713544131697163, 1.09145, 1.08735, 0.0490994, -0.263918, 2.88503, 0.086377, -0.661443, 3.95773, -0.0834505, -0.725144, 0.0299307, -0.0699343, -0.0652248
[2024-04-19 12:28:52.799730] [0x0000007fa4a749a0] [info] [0x000150da] [110] 1713544131697163, 1.10164, 1.11696, 0.0499752, -0.270695, 2.92525, 0.0854847, -0.66877, 3.93571, -0.0916823, -0.712998, 0.0292147, -0.0705988, -0.0651922
[2024-04-19 12:28:52.809389] [0x0000007f97ffe9a0] [info] [0x000150da] [111] 1713544131697163, 1.11147, 1.1459, 0.0508109, -0.277304, 2.96383, 0.0845442, -0.67572, 3.91368, -0.0996743, -0.701059, 0.0285176, -0.0712394, -0.0651312
[2024-04-19 12:28:52.820446] [0x0000007f97ffe9a0] [info] [0x000150da] [112] 1713544131697163, 1.12142, 1.17558, 0.0516468, -0.28406, 3.00265, 0.0835124, -0.682633, 3.89065, -0.107807, -0.688766, 0.0278058, -0.0718868, -0.0650388
[2024-04-19 12:28:52.829338] [0x0000007f97ffe9a0] [info] [0x000150da] [113] 1713544131697163, 1.13146, 1.20592, 0.0524797, -0.290948, 3.04159, 0.0823886, -0.689485, 3.86668, -0.116058, -0.676153, 0.0270807, -0.0725392, -0.0649133
[2024-04-19 12:28:52.839113] [0x0000007fab19c010] [info] [0x000150da] [114] 1713544131697163, 1.14135, 1.2362, 0.0532891, -0.297803, 3.07973, 0.0811998, -0.696113, 3.84237, -0.124226, -0.663533, 0.0263598, -0.0731808, -0.0647569
[2024-04-19 12:28:52.849305] [0x0000007fab19c010] [info] [0x000150da] [115] 1713544131697163, 1.15144, 1.26747, 0.0541019, -0.30486, 3.11837, 0.0799044, -0.702742, 3.81694, -0.132586, -0.650483, 0.0256182, -0.0738331, -0.0645632
[2024-04-19 12:28:52.860261] [0x0000007fab19c010] [info] [0x000150da] [116] 1713544131697163, 1.162, 1.30062, 0.0549384, -0.312319, 3.15854, 0.0784575, -0.70954, 3.78964, -0.141367, -0.636635, 0.0248347, -0.0745139, -0.064322
[2024-04-19 12:28:52.869677] [0x0000007fab19c010] [info] [0x000150da] [117] 1713544131697163, 1.17171, 1.33147, 0.0556933, -0.319238, 3.19521, 0.0770457, -0.715659, 3.76398, -0.149458, -0.623752, 0.0241082, -0.0751372, -0.0640649
[2024-04-19 12:28:52.879761] [0x0000007fab19c010] [info] [0x000150da] [118] 1713544131697163, 1.18166, 1.36344, 0.0564523, -0.326388, 3.23253, 0.0755174, -0.721798, 3.73716, -0.157766, -0.610406, 0.0233575, -0.0757731, -0.0637653
[2024-04-19 12:28:52.889327] [0x0000007fa4a749a0] [info] [0x000150da] [119] 1713544131697163, 1.19145, 1.39525, 0.0571835, -0.333479, 3.26896, 0.0739338, -0.727706, 3.71029, -0.165946, -0.597152, 0.0226131, -0.0763954, -0.063434
[2024-04-19 12:28:52.899651] [0x0000007fa52759a0] [info] [0x000150da] [120] 1713544131697163, 1.20152, 1.42836, 0.0579196, -0.340839, 3.30619, 0.07222, -0.733651, 3.68216, -0.174373, -0.583383, 0.0218404, -0.0770324, -0.0630541
[2024-04-19 12:28:52.909320] [0x0000007f97ffe9a0] [info] [0x000150da] [121] 1713544131697163, 1.21146, 1.46141, 0.0586289, -0.348162, 3.34266, 0.0704448, -0.739383, 3.65396, -0.182692, -0.569678, 0.0210714, -0.0776573, -0.0626396
[2024-04-19 12:28:52.920290] [0x0000007fab19c010] [info] [0x000150da] [122] 1713544131697163, 1.22168, 1.49577, 0.0593392, -0.355749, 3.37986, 0.0685339, -0.745134, 3.62456, -0.19124, -0.555485, 0.0202744, -0.0782952, -0.0621717
[2024-04-19 12:28:52.929222] [0x0000007fab19c010] [info] [0x000150da] [123] 1713544131697163, 1.23143, 1.52888, 0.0599979, -0.363036, 3.41504, 0.0666306, -0.750481, 3.59617, -0.19938, -0.541865, 0.0195084, -0.0788987, -0.0616852
[2024-04-19 12:28:52.939364] [0x0000007f97ffe9a0] [info] [0x000150da] [124] 1713544131697163, 1.24147, 1.56334, 0.0606565, -0.370596, 3.45099, 0.0645874, -0.755849, 3.56661, -0.207751, -0.527757, 0.0187134, -0.0795152, -0.0611423
[2024-04-19 12:28:52.952011] [0x0000007f97ffe9a0] [info] [0x000150da] [125] 1713544131697163, 1.2515, 1.59815, 0.0612941, -0.378209, 3.48664, 0.0624602, -0.761075, 3.53674, -0.216102, -0.51358, 0.0179123, -0.080126, -0.0605562
[2024-04-19 12:28:52.959302] [0x0000007fab19c010] [info] [0x000150da] [126] 1713544131697163, 1.26147, 1.63309, 0.061906, -0.385822, 3.52175, 0.0602644, -0.766124, 3.50682, -0.224373, -0.49944, 0.0171104, -0.0807266, -0.0599303
[2024-04-19 12:28:52.969337] [0x0000007fab19c010] [info] [0x000150da] [127] 1713544131697163, 1.27149, 1.66853, 0.0624981, -0.393519, 3.55671, 0.0579761, -0.771055, 3.47653, -0.232652, -0.48519, 0.016299, -0.0813234, -0.0592574
[2024-04-19 12:28:52.979893] [0x0000007f97ffe9a0] [info] [0x000150da] [128] 1713544131697163, 1.28176, 1.70526, 0.0630814, -0.401468, 3.59228, 0.0555419, -0.775965, 3.44525, -0.241112, -0.470528, 0.0154602, -0.0819286, -0.0585199
[2024-04-19 12:28:52.989571] [0x0000007f97ffe9a0] [info] [0x000150da] [129] 1713544131697163, 1.2917, 1.74113, 0.0636213, -0.409202, 3.62637, 0.0531052, -0.780571, 3.41483, -0.249255, -0.456322, 0.0146431, -0.0825065, -0.057761
[2024-04-19 12:28:53.001701] [0x0000007fab19c010] [info] [0x000150da] [130] 1713544131697163, 1.30264, 1.781, 0.0641871, -0.417767, 3.66353, 0.05033, -0.785476, 3.3812, -0.258168, -0.440668, 0.0137372, -0.0831334, -0.0568731
[2024-04-19 12:28:53.009601] [0x0000007fab19c010] [info] [0x000150da] [131] 1713544131697163, 1.3116, 1.81395, 0.0646275, -0.42482, 3.6937, 0.0479851, -0.789366, 3.35357, -0.265424, -0.427844, 0.0129903, -0.0836394, -0.0561046
[2024-04-19 12:28:53.019460] [0x0000007fa52759a0] [info] [0x000150da] [132] 1713544131697163, 1.32147, 1.85061, 0.0650885, -0.43264, 3.72668, 0.0453234, -0.793523, 3.32304, -0.273379, -0.413702, 0.0121613, -0.0841894, -0.0552134
[2024-04-19 12:28:53.029843] [0x0000007fa4a749a0] [info] [0x000150da] [133] 1713544131697163, 1.33164, 1.88865, 0.0655348, -0.440725, 3.76029, 0.0425037, -0.797654, 3.29159, -0.281503, -0.399168, 0.0113028, -0.0847457, -0.0542487
[2024-04-19 12:28:53.039342] [0x0000007fa4a749a0] [info] [0x000150da] [134] 1713544131697163, 1.34149, 1.92585, 0.0659397, -0.4486, 3.79256, 0.0396926, -0.801516, 3.2611, -0.289316, -0.385105, 0.0104655, -0.0852752, -0.0532671
[2024-04-19 12:28:53.050315] [0x0000007fa52759a0] [info] [0x000150da] [135] 1713544131697163, 1.35157, 1.96425, 0.0663251, -0.456702, 3.82528, 0.0367354, -0.805326, 3.2299, -0.297249, -0.37074, 0.00960302, -0.085807, -0.0522146
[2024-04-19 12:28:53.059445] [0x0000007fa52759a0] [info] [0x000150da] [136] 1713544131697163, 1.36151, 2.00243, 0.0666754, -0.464724, 3.85723, 0.0337425, -0.808941, 3.19919, -0.304998, -0.35662, 0.00874762, -0.0863206, -0.0511299
[2024-04-19 12:28:53.069902] [0x0000007f97ffe9a0] [info] [0x000150da] [137] 1713544131697163, 1.37154, 2.04127, 0.0669983, -0.472853, 3.88916, 0.0306451, -0.812446, 3.16828, -0.312743, -0.342423, 0.00787945, -0.0868276, -0.0499881
[2024-04-19 12:28:53.079492] [0x0000007fab19c010] [info] [0x000150da] [138] 1713544131697163, 1.38147, 2.08005, 0.0672871, -0.480939, 3.92047, 0.0275014, -0.815777, 3.13777, -0.320335, -0.328421, 0.00701471, -0.0873183, -0.0488106
[2024-04-19 12:28:53.089390] [0x0000007fab19c010] [info] [0x000150da] [139] 1713544131697163, 1.39153, 2.11967, 0.0675475, -0.489165, 3.9519, 0.0242392, -0.819011, 3.10697, -0.327946, -0.314297, 0.00613349, -0.0878033, -0.0475702
[2024-04-19 12:28:53.099296] [0x0000007fa4a749a0] [info] [0x000150da] [140] 1713544131697163, 1.40142, 2.15888, 0.0677709, -0.497275, 3.98246, 0.0209612, -0.822049, 3.07687, -0.335335, -0.300499, 0.00526334, -0.0882673, -0.0463061
[2024-04-19 12:28:53.110078] [0x0000007fa52759a0] [info] [0x000150da] [141] 1713544131697163, 1.41183, 2.20053, 0.0679709, -0.505854, 4.01434, 0.0174279, -0.825104, 3.04533, -0.343029, -0.286042, 0.00434137, -0.0887425, -0.0449254
[2024-04-19 12:28:53.119524] [0x0000007fa4a749a0] [info] [0x000150da] [142] 1713544131697163, 1.42166, 2.24012, 0.0681255, -0.513976, 4.04412, 0.0140217, -0.827849, 3.01576, -0.350193, -0.272493, 0.00346715, -0.0891774, -0.0435779
[2024-04-19 12:28:53.129709] [0x0000007f97ffe9a0] [info] [0x000150da] [143] 1713544131697163, 1.43156, 2.28032, 0.0682471, -0.522188, 4.07384, 0.0105183, -0.83048, 2.98617, -0.357317, -0.258933, 0.00258192, -0.089602, -0.0421765
[2024-04-19 12:28:53.139392] [0x0000007f97ffe9a0] [info] [0x000150da] [144] 1713544131697163, 1.44148, 2.32088, 0.0683337, -0.530439, 4.10332, 0.0069384, -0.832982, 2.95676, -0.364355, -0.245448, 0.00169092, -0.0900133, -0.0407298
[2024-04-19 12:28:53.149987] [0x0000007fab19c010] [info] [0x000150da] [145] 1713544131697163, 1.45176, 2.3632, 0.0683857, -0.539011, 4.13355, 0.00315767, -0.835432, 2.92656, -0.371536, -0.231596, 0.000763912, -0.0904239, -0.0391876
[2024-04-19 12:28:53.159272] [0x0000007fa52759a0] [info] [0x000150da] [146] 1713544131697163, 1.46142, 2.40326, 0.0683987, -0.547091, 4.16168, -0.000463187, -0.837607, 2.89843, -0.378183, -0.218685, -0.000111298, -0.0907953, -0.0376981
[2024-04-19 12:28:53.169823] [0x0000007fa52759a0] [info] [0x000150da] [147] 1713544131697163, 1.47169, 2.44617, 0.0683739, -0.555708, 4.19131, -0.00438448, -0.839784, 2.86879, -0.385141, -0.205075, -0.00104609, -0.0911743, -0.0360732
[2024-04-19 12:28:53.179180] [0x0000007fab19c010] [info] [0x000150da] [148] 1713544131697163, 1.48142, 2.4871, 0.0683129, -0.563891, 4.21909, -0.00816468, -0.841717, 2.84101, -0.391621, -0.192303, -0.00193517, -0.0915177, -0.0344966
[2024-04-19 12:28:53.189393] [0x0000007fab19c010] [info] [0x000150da] [149] 1713544131697163, 1.4915, 2.52975, 0.0682106, -0.572381, 4.24757, -0.0121436, -0.843589, 2.81257, -0.398213, -0.179214, -0.00285894, -0.0918569, -0.0328283
[2024-04-19 12:28:53.200858] [0x0000007fab19c010] [info] [0x000150da] [150] 1713544131697163, 1.50197, 2.57437, 0.0680616, -0.581222, 4.27686, -0.0163478, -0.845394, 2.78336, -0.404935, -0.165758, -0.00382235, -0.0921914, -0.0310577
[2024-04-19 12:28:53.214239] [0x0000007fab19c010] [info] [0x000150da] [151] 1713544131697163, 1.51547, 2.63235, 0.0678038, -0.592646, 4.31418, -0.0218702, -0.847516, 2.74626, -0.413403, -0.148637, -0.00506933, -0.0925948, -0.0287232
[2024-04-19 12:28:53.219334] [0x0000007fab19c010] [info] [0x000150da] [152] 1713544131697163, 1.52148, 2.65836, 0.0676646, -0.59775, 4.33066, -0.0243696, -0.848388, 2.72991, -0.417106, -0.141086, -0.00562717, -0.0927645, -0.0276645
[2024-04-19 12:28:53.231098] [0x0000007f97ffe9a0] [info] [0x000150da] [153] 1713544131697163, 1.53313, 2.70897, 0.0673525, -0.607636, 4.36226, -0.0292667, -0.849946, 2.69867, -0.424139, -0.126631, -0.00670896, -0.0930746, -0.025589
[2024-04-19 12:28:53.239529] [0x0000007f97ffe9a0] [info] [0x000150da] [154] 1713544131697163, 1.5417, 2.74645, 0.0670861, -0.614925, 4.38529, -0.0329233, -0.850986, 2.67597, -0.429205, -0.11612, -0.00750753, -0.0932872, -0.0240396
[2024-04-19 12:28:53.249708] [0x0000007fa4a749a0] [info] [0x000150da] [155] 1713544131697163, 1.55161, 2.79007, 0.0667384, -0.623368, 4.41169, -0.0372079, -0.852078, 2.65005, -0.434946, -0.104096, -0.00843372, -0.0935166, -0.0222267
[2024-04-19 12:28:53.259272] [0x0000007fa4a749a0] [info] [0x000150da] [156] 1713544131697163, 1.56146, 2.83364, 0.0663508, -0.631765, 4.43766, -0.0415188, -0.853045, 2.62467, -0.44052, -0.0923036, -0.00935572, -0.0937266, -0.0204078
[2024-04-19 12:28:53.269254] [0x0000007fa52759a0] [info] [0x000150da] [157] 1713544131697163, 1.57147, 2.87817, 0.0659132, -0.640305, 4.4638, -0.0459544, -0.853909, 2.59924, -0.44605, -0.0804757, -0.0102945, -0.0939215, -0.0185441
[2024-04-19 12:28:53.281897] [0x0000007f97ffe9a0] [info] [0x000150da] [158] 1713544131697163, 1.58179, 2.92441, 0.0654148, -0.649127, 4.49051, -0.0505896, -0.854678, 2.57338, -0.451615, -0.0684318, -0.0112654, -0.094103, -0.0166077
[2024-04-19 12:28:53.289346] [0x0000007f97ffe9a0] [info] [0x000150da] [159] 1713544131697163, 1.5915, 2.9681, 0.0649025, -0.657423, 4.51536, -0.0549965, -0.855287, 2.54944, -0.456712, -0.0572671, -0.0121793, -0.0942553, -0.0147801
[2024-04-19 12:28:53.300723] [0x0000007fa4a749a0] [info] [0x000150da] [160] 1713544131697163, 1.60201, 3.01571, 0.0642991, -0.666417, 4.54203, -0.0598258, -0.855826, 2.5239, -0.462086, -0.0453372, -0.0131708, -0.0944002, -0.0127953
[2024-04-19 12:28:53.309312] [0x0000007fa4a749a0] [info] [0x000150da] [161] 1713544131697163, 1.61149, 3.05887, 0.0637112, -0.67453, 4.56584, -0.0642279, -0.856206, 2.5012, -0.466801, -0.0347279, -0.0140661, -0.094513, -0.0110053
[2024-04-19 12:28:53.320453] [0x0000007fa52759a0] [info] [0x000150da] [162] 1713544131697163, 1.62176, 3.10593, 0.0630263, -0.683333, 4.59143, -0.0690518, -0.856504, 2.47694, -0.471773, -0.0233785, -0.0150382, -0.0946162, -0.00906815
[2024-04-19 12:28:53.330800] [0x0000007fab19c010] [info] [0x000150da] [163] 1713544131697163, 1.6325, 3.15535, 0.062258, -0.692525, 4.61787, -0.0741416, -0.856692, 2.452, -0.476805, -0.0117018, -0.016054, -0.0947027, -0.00705559
[2024-04-19 12:28:53.339347] [0x0000007fab19c010] [info] [0x000150da] [164] 1713544131697163, 1.64148, 3.19695, 0.0615723, -0.700225, 4.63982, -0.0784456, -0.856754, 2.4314, -0.480896, -0.00205475, -0.0169054, -0.0947585, -0.00538189
[2024-04-19 12:28:53.350300] [0x0000007fa52759a0] [info] [0x000150da] [165] 1713544131697163, 1.65176, 3.24475, 0.0607408, -0.709028, 4.66468, -0.0834102, -0.856719, 2.40817, -0.485433, 0.00882783, -0.0178793, -0.0948041, -0.00348689
[2024-04-19 12:28:53.359374] [0x0000007fa52759a0] [info] [0x000150da] [166] 1713544131697163, 1.66153, 3.29043, 0.0599029, -0.717396, 4.6881, -0.0881724, -0.856583, 2.38637, -0.489609, 0.0190324, -0.0188055, -0.0948294, -0.00170857
[2024-04-19 12:28:53.369725] [0x0000007fa52759a0] [info] [0x000150da] [167] 1713544131697163, 1.67166, 3.33808, 0.0589838, -0.726078, 4.71217, -0.0931569, -0.856337, 2.36405, -0.493801, 0.0294812, -0.0197668, -0.0948375, 0.000107482
[2024-04-19 12:28:53.379669] [0x0000007fab19c010] [info] [0x000150da] [168] 1713544131697163, 1.68148, 3.38442, 0.058046, -0.734478, 4.73526, -0.098021, -0.855999, 2.34269, -0.497722, 0.0394613, -0.0206973, -0.094828, 0.00183101
[2024-04-19 12:28:53.389393] [0x0000007fab19c010] [info] [0x000150da] [169] 1713544131697163, 1.69152, 3.43209, 0.0570366, -0.743071, 4.75868, -0.103038, -0.855552, 2.32108, -0.501596, 0.0495455, -0.0216493, -0.0948009, 0.00355427
[2024-04-19 12:28:53.400737] [0x0000007fab19c010] [info] [0x000150da] [170] 1713544131697163, 1.70178, 3.48104, 0.0559529, -0.751847, 4.78238, -0.108205, -0.854991, 2.29923, -0.505411, 0.059721, -0.0226218, -0.0947556, 0.00526631
[2024-04-19 12:28:53.409405] [0x0000007fab19c010] [info] [0x000150da] [171] 1713544131697163, 1.71152, 3.52775, 0.0548745, -0.760175, 4.80468, -0.113147, -0.854362, 2.27866, -0.5089, 0.0692688, -0.0235449, -0.0946966, 0.00684003
[2024-04-19 12:28:53.419313] [0x0000007fa52759a0] [info] [0x000150da] [172] 1713544131697163, 1.72147, 3.57567, 0.0537232, -0.768674, 4.82726, -0.118228, -0.853625, 2.25782, -0.512331, 0.0789117, -0.0244869, -0.0946208, 0.00838849
[2024-04-19 12:28:53.429723] [0x0000007f97ffe9a0] [info] [0x000150da] [173] 1713544131697163, 1.73147, 3.62403, 0.0525161, -0.7772, 4.84972, -0.123365, -0.852789, 2.23703, -0.515642, 0.0884913, -0.025432, -0.0945294, 0.00987673
[2024-04-19 12:28:53.439419] [0x0000007f97ffe9a0] [info] [0x000150da] [174] 1713544131697163, 1.74152, 3.67291, 0.0512493, -0.785772, 4.87211, -0.128567, -0.85185, 2.21621, -0.518841, 0.0980368, -0.0263822, -0.0944229, 0.0113
[2024-04-19 12:28:53.449771] [0x0000007f97ffe9a0] [info] [0x000150da] [175] 1713544131697163, 1.75169, 3.72257, 0.049915, -0.794429, 4.89454, -0.133859, -0.850805, 2.19523, -0.521942, 0.1076, -0.0273418, -0.094301, 0.0126556
[2024-04-19 12:28:53.459271] [0x0000007fab19c010] [info] [0x000150da] [176] 1713544131697163, 1.76146, 3.77049, 0.0485824, -0.802736, 4.91589, -0.138972, -0.849709, 2.17511, -0.524796, 0.116714, -0.0282624, -0.0941714, 0.0138714
[2024-04-19 12:28:53.470274] [0x0000007fab19c010] [info] [0x000150da] [177] 1713544131697163, 1.77157, 3.82032, 0.04715, -0.811323, 4.93778, -0.144294, -0.848481, 2.15426, -0.527624, 0.126084, -0.0292141, -0.0940251, 0.0150331
[2024-04-19 12:28:53.479561] [0x0000007fa52759a0] [info] [0x000150da] [178] 1713544131697163, 1.78154, 3.86962, 0.0456861, -0.81977, 4.95914, -0.149564, -0.847179, 2.13368, -0.530288, 0.13526, -0.0301501, -0.0938701, 0.016073
[2024-04-19 12:28:53.489458] [0x0000007fa4a749a0] [info] [0x000150da] [179] 1713544131697163, 1.79157, 3.91947, 0.0441591, -0.828262, 4.98044, -0.154896, -0.845776, 2.11285, -0.53285, 0.144456, -0.0310909, -0.0937041, 0.0170071
[2024-04-19 12:28:53.499789] [0x0000007f97ffe9a0] [info] [0x000150da] [180] 1713544131697163, 1.80174, 3.97023, 0.0425564, -0.836855, 5.00182, -0.160327, -0.84426, 2.0916, -0.535328, 0.153749, -0.0320429, -0.0935268, 0.0178296
[2024-04-19 12:28:53.509475] [0x0000007fab19c010] [info] [0x000150da] [181] 1713544131697163, 1.81157, 4.0195, 0.0409543, -0.845147, 5.02228, -0.165602, -0.842705, 2.07086, -0.537613, 0.162717, -0.0329615, -0.0933481, 0.0184972
[2024-04-19 12:28:53.519544] [0x0000007fa4a749a0] [info] [0x000150da] [182] 1713544131697163, 1.82161, 4.07003, 0.0392644, -0.8536, 5.04296, -0.171011, -0.841025, 2.04943, -0.539838, 0.171875, -0.0338978, -0.0931596, 0.0190409
[2024-04-19 12:28:53.530475] [0x0000007fa52759a0] [info] [0x000150da] [183] 1713544131697163, 1.83217, 4.12342, 0.0374277, -0.862475, 5.06449, -0.176726, -0.839158, 2.02655, -0.542065, 0.181525, -0.0348809, -0.0929561, 0.0194519
[2024-04-19 12:28:53.539730] [0x0000007fa52759a0] [info] [0x000150da] [184] 1713544131697163, 1.8416, 4.17122, 0.0357386, -0.870373, 5.08349, -0.181841, -0.837407, 2.00581, -0.543957, 0.190159, -0.0357558, -0.0927717, 0.0196706
[2024-04-19 12:28:53.549377] [0x0000007fa4a749a0] [info] [0x000150da] [185] 1713544131697163, 1.85158, 4.2221, 0.0338952, -0.878727, 5.10341, -0.187284, -0.835462, 1.98341, -0.54587, 0.199357, -0.0366814, -0.0925747, 0.0197408
[2024-04-19 12:28:53.559878] [0x0000007f97ffe9a0] [info] [0x000150da] [186] 1713544131697163, 1.86167, 4.27366, 0.0319791, -0.887141, 5.12329, -0.192797, -0.833405, 1.9603, -0.547709, 0.208706, -0.0376138, -0.0923761, 0.0196332
[2024-04-19 12:28:53.569394] [0x0000007f97ffe9a0] [info] [0x000150da] [187] 1713544131697163, 1.87153, 4.32426, 0.0300516, -0.895347, 5.14251, -0.198206, -0.831302, 1.93717, -0.549424, 0.217928, -0.0385236, -0.0921838, 0.0193447
[2024-04-19 12:28:53.579996] [0x0000007fab19c010] [info] [0x000150da] [188] 1713544131697163, 1.88179, 4.37716, 0.0279879, -0.903869, 5.16227, -0.203855, -0.829015, 1.91244, -0.551126, 0.227634, -0.0394689, -0.0919876, 0.018841
[2024-04-19 12:28:53.589373] [0x0000007fab19c010] [info] [0x000150da] [189] 1713544131697163, 1.89154, 4.42756, 0.0259749, -0.911938, 5.18079, -0.209234, -0.826751, 1.88829, -0.55267, 0.236966, -0.0403646, -0.0918071, 0.0181606
[2024-04-19 12:28:53.599723] [0x0000007f97ffe9a0] [info] [0x000150da] [190] 1713544131697163, 1.90168, 4.4802, 0.0238244, -0.920311, 5.19981, -0.214847, -0.824298, 1.86238, -0.554209, 0.246819, -0.0412948, -0.0916274, 0.0172323
[2024-04-19 12:28:53.609911] [0x0000007fab19c010] [info] [0x000150da] [191] 1713544131697163, 1.91142, 4.53095, 0.0217046, -0.928331, 5.21783, -0.220254, -0.821846, 1.83666, -0.555627, 0.256444, -0.0421868, -0.0914648, 0.016118
[2024-04-19 12:28:53.620689] [0x0000007fab19c010] [info] [0x000150da] [192] 1713544131697163, 1.92193, 4.58589, 0.019359, -0.936954, 5.23698, -0.226102, -0.819096, 1.80794, -0.557099, 0.267023, -0.0431472, -0.0913028, 0.0146594
[2024-04-19 12:28:53.629350] [0x0000007fa4a749a0] [info] [0x000150da] [193] 1713544131697163, 1.93153, 4.63622, 0.0171641, -0.9448, 5.2542, -0.231453, -0.816487, 1.78074, -0.558396, 0.27688, -0.0440225, -0.0911695, 0.0130838
[2024-04-19 12:28:53.639357] [0x0000007fa4a749a0] [info] [0x000150da] [194] 1713544131697163, 1.94152, 4.68879, 0.0148245, -0.952941, 5.27184, -0.237036, -0.813669, 1.75135, -0.559707, 0.287371, -0.0449325, -0.0910481, 0.0111838
