[2026-03-25 15:15:22.566655] [0x0000007f8f54a7c0] [MocapTag] [0x00000c24] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 15:15:42.740057] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9026] 1774466142739970, 22.8069, -1.82394, 0.484174, -2.69811, -0.328544, -0.32218, 0.653797, 0.600673, -0.194253, -0.345792, -0.253957, -0.120127, 0.906903, 0.087595, 
[2026-03-25 15:15:42.742222] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9027] 1774466142742113, 22.809, -1.82394, 0.484174, -2.69811, -0.328544, -0.32218, 0.653797, 0.600673, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.744790] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9028] 1774466142744682, 22.8116, -1.82394, 0.484174, -2.69811, -0.328544, -0.32218, 0.653797, 0.600673, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.747620] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9029] 1774466142747509, 22.8144, -1.82585, 0.480645, -2.70063, -0.331641, -0.324847, 0.652443, 0.599004, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.750845] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9031] 1774466142750732, 22.8176, -1.82585, 0.480645, -2.70063, -0.331641, -0.324847, 0.652443, 0.599004, -0.190581, -0.352844, -0.252092, -0.128698, 0.919431, 0.0597477, 
[2026-03-25 15:15:42.753781] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9032] 1774466142753673, 22.8206, -1.82585, 0.480645, -2.70063, -0.331641, -0.324847, 0.652443, 0.599004, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.755755] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9033] 1774466142755640, 22.8225, -1.82772, 0.477062, -2.70309, -0.335238, -0.327909, 0.650567, 0.597373, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.761192] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9035] 1774466142761081, 22.828, -1.82772, 0.477062, -2.70309, -0.335238, -0.327909, 0.650567, 0.597373, -0.187922, -0.358348, -0.246237, 0, 1.06742, 0, 
[2026-03-25 15:15:42.761837] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9036] 1774466142761739, 22.8286, -1.82772, 0.477062, -2.70309, -0.335238, -0.327909, 0.650567, 0.597373, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.763790] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9037] 1774466142763676, 22.8306, -1.82772, 0.477062, -2.70309, -0.335238, -0.327909, 0.650567, 0.597373, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.768003] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9038] 1774466142767921, 22.8348, -1.8286, 0.473431, -2.70485, -0.311777, -0.321138, 0.660956, 0.602331, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.770686] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9040] 1774466142770575, 22.8375, -1.8286, 0.473431, -2.70485, -0.311777, -0.321138, 0.660956, 0.602331, -0.0876618, -0.363048, -0.176039, -2.3483, -4.98177, 3.48513, 
[2026-03-25 15:15:42.773042] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9041] 1774466142772932, 22.8398, -1.8286, 0.473431, -2.70485, -0.311777, -0.321138, 0.660956, 0.602331, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.775773] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9042] 1774466142775658, 22.8426, -1.83037, 0.469579, -2.70742, -0.314264, -0.323495, 0.660173, 0.600633, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.779856] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9044] 1774466142779741, 22.8466, -1.83037, 0.469579, -2.70742, -0.314264, -0.323495, 0.660173, 0.600633, -0.177111, -0.385261, -0.256529, -0.301337, 0.758439, 0.197887, 
[2026-03-25 15:15:42.781293] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9045] 1774466142781185, 22.8481, -1.83037, 0.469579, -2.70742, -0.314264, -0.323495, 0.660173, 0.600633, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.784271] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9046] 1774466142784159, 22.8511, -1.83037, 0.469579, -2.70742, -0.314264, -0.323495, 0.660173, 0.600633, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.787252] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9047] 1774466142787143, 22.854, -1.83236, 0.465974, -2.70982, -0.316328, -0.325323, 0.659237, 0.59959, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.790267] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9049] 1774466142790156, 22.8571, -1.83236, 0.465974, -2.70982, -0.316328, -0.325323, 0.659237, 0.59959, -0.19839, -0.360525, -0.240127, -0.0983715, 0.615662, 0.0675678, 
[2026-03-25 15:15:42.792200] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9050] 1774466142792091, 22.859, -1.83236, 0.465974, -2.70982, -0.316328, -0.325323, 0.659237, 0.59959, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.796200] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9051] 1774466142796089, 22.863, -1.83236, 0.465974, -2.70982, -0.316328, -0.325323, 0.659237, 0.59959, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.798844] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9052] 1774466142798762, 22.8657, -1.83389, 0.462221, -2.71197, -0.321534, -0.329804, 0.657494, 0.596277, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.801447] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9054] 1774466142801338, 22.8682, -1.83389, 0.462221, -2.71197, -0.321534, -0.329804, 0.657494, 0.596277, -0.153842, -0.3753, -0.215562, -0.521171, 1.52915, 0.293469, 
[2026-03-25 15:15:42.804133] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9055] 1774466142804027, 22.8709, -1.83389, 0.462221, -2.71197, -0.321534, -0.329804, 0.657494, 0.596277, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.806737] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9056] 1774466142806626, 22.8735, -1.83573, 0.458496, -2.71424, -0.324366, -0.332156, 0.656449, 0.594587, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.811796] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9058] 1774466142811686, 22.8786, -1.83573, 0.458496, -2.71424, -0.324366, -0.332156, 0.656449, 0.594587, -0.183267, -0.372457, -0.226387, -0.234354, 0.822937, 0.123429, 
[2026-03-25 15:15:42.813524] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9059] 1774466142813418, 22.8803, -1.83573, 0.458496, -2.71424, -0.324366, -0.332156, 0.656449, 0.594587, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.816190] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9060] 1774466142816077, 22.883, -1.83786, 0.454995, -2.71631, -0.32765, -0.335038, 0.654361, 0.59347, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.818855] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9061] 1774466142818771, 22.8857, -1.83786, 0.454995, -2.71631, -0.32765, -0.335038, 0.654361, 0.59347, -0.213374, -0.350118, -0.207306, 0.0803828, 0.991374, 0, 
[2026-03-25 15:15:42.821339] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9063] 1774466142821216, 22.8881, -1.83786, 0.454995, -2.71631, -0.32765, -0.335038, 0.654361, 0.59347, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.824424] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9064] 1774466142824316, 22.8912, -1.83786, 0.454995, -2.71631, -0.32765, -0.335038, 0.654361, 0.59347, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.828140] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9065] 1774466142828031, 22.8949, -1.8397, 0.451227, -2.71847, -0.33058, -0.337702, 0.653054, 0.591773, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.830884] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9067] 1774466142830775, 22.8977, -1.8397, 0.451227, -2.71847, -0.33058, -0.337702, 0.653054, 0.591773, -0.183764, -0.376753, -0.215644, -0.2231, 0.891507, 0.162292, 
[2026-03-25 15:15:42.833272] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9068] 1774466142833165, 22.9001, -1.8397, 0.451227, -2.71847, -0.33058, -0.337702, 0.653054, 0.591773, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.835856] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9069] 1774466142835744, 22.9026, -1.8415, 0.447445, -2.72055, -0.333343, -0.340334, 0.651738, 0.590164, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.838593] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9070] 1774466142838506, 22.9054, -1.8415, 0.447445, -2.72055, -0.333343, -0.340334, 0.651738, 0.590164, -0.179961, -0.378274, -0.207834, -0.218022, 0.860804, 0.181127, 
[2026-03-25 15:15:42.843084] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9072] 1774466142842975, 22.9099, -1.8415, 0.447445, -2.72055, -0.333343, -0.340334, 0.651738, 0.590164, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.845782] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9073] 1774466142845666, 22.9126, -1.8415, 0.447445, -2.72055, -0.333343, -0.340334, 0.651738, 0.590164, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.848134] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9074] 1774466142848024, 22.9149, -1.84326, 0.443586, -2.72258, -0.335925, -0.342872, 0.650472, 0.588625, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.851203] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9076] 1774466142851089, 22.918, -1.84326, 0.443586, -2.72258, -0.335925, -0.342872, 0.650472, 0.588625, -0.175764, -0.385869, -0.203642, -0.221503, 0.817484, 0.195289, 
[2026-03-25 15:15:42.853333] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9077] 1774466142853223, 22.9201, -1.84326, 0.443586, -2.72258, -0.335925, -0.342872, 0.650472, 0.588625, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.860456] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9079] 1774466142860341, 22.9272, -1.84442, 0.44153, -2.72595, -0.362659, -0.355805, 0.63496, 0.581984, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.861129] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9080] 1774466142861017, 22.9279, -1.84442, 0.44153, -2.72595, -0.362659, -0.355805, 0.63496, 0.581984, -0.11602, -0.205566, -0.336254, 2.762, 6.62957, -3.21922, 
[2026-03-25 15:15:42.863171] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9081] 1774466142863064, 22.93, -1.84442, 0.44153, -2.72595, -0.362659, -0.355805, 0.63496, 0.581984, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.865664] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9082] 1774466142865554, 22.9325, -1.84442, 0.44153, -2.72595, -0.362659, -0.355805, 0.63496, 0.581984, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.868364] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9083] 1774466142868273, 22.9352, -1.84614, 0.437708, -2.72783, -0.365099, -0.358511, 0.633346, 0.580556, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.872680] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9085] 1774466142872570, 22.9395, -1.84614, 0.437708, -2.72783, -0.365099, -0.358511, 0.633346, 0.580556, -0.172002, -0.382216, -0.188922, -0.142825, 0.840843, 0.196218, 
[2026-03-25 15:15:42.875194] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9086] 1774466142875083, 22.942, -1.84614, 0.437708, -2.72783, -0.365099, -0.358511, 0.633346, 0.580556, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.877743] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9087] 1774466142877631, 22.9445, -1.84786, 0.433835, -2.72972, -0.3676, -0.361166, 0.631692, 0.579133, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.880476] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9089] 1774466142880362, 22.9473, -1.84786, 0.433835, -2.72972, -0.3676, -0.361166, 0.631692, 0.579133, -0.171932, -0.387319, -0.188324, -0.120461, 0.845909, 0.166631, 
[2026-03-25 15:15:42.883061] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9090] 1774466142882952, 22.9499, -1.84786, 0.433835, -2.72972, -0.3676, -0.361166, 0.631692, 0.579133, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.885556] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9091] 1774466142885444, 22.9523, -1.84786, 0.433835, -2.72972, -0.3676, -0.361166, 0.631692, 0.579133, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.888869] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9092] 1774466142888784, 22.9557, -1.84955, 0.42996, -2.73149, -0.369965, -0.363711, 0.630175, 0.577685, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.892224] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9094] 1774466142892115, 22.959, -1.84955, 0.42996, -2.73149, -0.369965, -0.363711, 0.630175, 0.577685, -0.169258, -0.387525, -0.17746, -0.164449, 0.806439, 0.196123, 
[2026-03-25 15:15:42.894159] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9095] 1774466142894044, 22.9609, -1.84955, 0.42996, -2.73149, -0.369965, -0.363711, 0.630175, 0.577685, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.896731] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9096] 1774466142896620, 22.9635, -1.8512, 0.426039, -2.73323, -0.372345, -0.366253, 0.628601, 0.576263, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.899382] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9098] 1774466142899324, 22.9662, -1.8512, 0.426039, -2.73323, -0.372345, -0.366253, 0.628601, 0.576263, -0.164848, -0.39202, -0.173919, -0.147271, 0.81079, 0.185585, 
[2026-03-25 15:15:42.901835] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9099] 1774466142901728, 22.9686, -1.8512, 0.426039, -2.73323, -0.372345, -0.366253, 0.628601, 0.576263, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.904752] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9100] 1774466142904645, 22.9715, -1.8512, 0.426039, -2.73323, -0.372345, -0.366253, 0.628601, 0.576263, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.907376] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9101] 1774466142907265, 22.9742, -1.85286, 0.422049, -2.73491, -0.374647, -0.368878, 0.62707, 0.574762, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.910273] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9103] 1774466142910155, 22.9771, -1.85286, 0.422049, -2.73491, -0.374647, -0.368878, 0.62707, 0.574762, -0.166043, -0.399008, -0.168306, -0.212491, 0.811231, 0.25456, 
[2026-03-25 15:15:42.912689] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9104] 1774466142912580, 22.9795, -1.85286, 0.422049, -2.73491, -0.374647, -0.368878, 0.62707, 0.574762, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.915329] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9105] 1774466142915193, 22.9821, -1.85286, 0.422049, -2.73491, -0.374647, -0.368878, 0.62707, 0.574762, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.920215] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9107] 1774466142920075, 22.987, -1.85448, 0.417985, -2.7365, -0.376949, -0.37146, 0.625613, 0.57318, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.922804] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9108] 1774466142922695, 22.9896, -1.85448, 0.417985, -2.7365, -0.376949, -0.37146, 0.625613, 0.57318, -0.162667, -0.406401, -0.158253, -0.255227, 0.805426, 0.276828, 
[2026-03-25 15:15:42.927511] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9109] 1774466142927399, 22.9943, -1.85448, 0.417985, -2.7365, -0.376949, -0.37146, 0.625613, 0.57318, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.928290] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9110] 1774466142928176, 22.9951, -1.85611, 0.41387, -2.73804, -0.379227, -0.37385, 0.62434, 0.571509, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.930819] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9112] 1774466142930708, 22.9976, -1.85611, 0.41387, -2.73804, -0.379227, -0.37385, 0.62434, 0.571509, -0.162529, -0.411498, -0.153982, -0.303006, 0.771177, 0.279021, 
[2026-03-25 15:15:42.934572] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9113] 1774466142934461, 23.0014, -1.85611, 0.41387, -2.73804, -0.379227, -0.37385, 0.62434, 0.571509, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.937225] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9114] 1774466142937107, 23.004, -1.85775, 0.409775, -2.73948, -0.381194, -0.376336, 0.622997, 0.570033, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.940069] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9116] 1774466142939960, 23.0069, -1.85775, 0.409775, -2.73948, -0.381194, -0.376336, 0.622997, 0.570033, -0.163945, -0.409561, -0.144344, -0.302553, 0.734031, 0.347042, 
[2026-03-25 15:15:42.942595] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9117] 1774466142942486, 23.0094, -1.85775, 0.409775, -2.73948, -0.381194, -0.376336, 0.622997, 0.570033, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.945046] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9118] 1774466142944937, 23.0118, -1.85775, 0.409775, -2.73948, -0.381194, -0.376336, 0.622997, 0.570033, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.947614] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9119] 1774466142947503, 23.0144, -1.85933, 0.405676, -2.74086, -0.383348, -0.378718, 0.621765, 0.568354, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.950735] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9121] 1774466142950626, 23.0175, -1.85933, 0.405676, -2.74086, -0.383348, -0.378718, 0.621765, 0.568354, -0.158238, -0.40984, -0.137663, -0.354338, 0.750387, 0.33679, 
[2026-03-25 15:15:42.953238] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9122] 1774466142953129, 23.02, -1.85933, 0.405676, -2.74086, -0.383348, -0.378718, 0.621765, 0.568354, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.955693] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9123] 1774466142955579, 23.0225, -1.86093, 0.401497, -2.74214, -0.385378, -0.380984, 0.620701, 0.566626, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.958452] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9124] 1774466142958368, 23.0253, -1.86093, 0.401497, -2.74214, -0.385378, -0.380984, 0.620701, 0.566626, -0.159555, -0.417917, -0.127908, -0.419664, 0.710106, 0.380492, 
[2026-03-25 15:15:42.960943] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9126] 1774466142960830, 23.0277, -1.86093, 0.401497, -2.74214, -0.385378, -0.380984, 0.620701, 0.566626, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.963419] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9127] 1774466142963311, 23.0302, -1.86093, 0.401497, -2.74214, -0.385378, -0.380984, 0.620701, 0.566626, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.966599] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9128] 1774466142966484, 23.0334, -1.86245, 0.397285, -2.74337, -0.387681, -0.383385, 0.619492, 0.564756, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.969431] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9129] 1774466142969344, 23.0362, -1.86245, 0.397285, -2.74337, -0.387681, -0.383385, 0.619492, 0.564756, -0.152317, -0.421185, -0.123814, -0.426888, 0.781286, 0.374317, 
[2026-03-25 15:15:42.971828] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9131] 1774466142971721, 23.0386, -1.86245, 0.397285, -2.74337, -0.387681, -0.383385, 0.619492, 0.564756, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.974536] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9132] 1774466142974428, 23.0413, -1.86245, 0.397285, -2.74337, -0.387681, -0.383385, 0.619492, 0.564756, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.977286] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9133] 1774466142977174, 23.0441, -1.86398, 0.392973, -2.74452, -0.389648, -0.385771, 0.618398, 0.562974, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.981714] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9135] 1774466142981601, 23.0485, -1.86398, 0.392973, -2.74452, -0.389648, -0.385771, 0.618398, 0.562974, -0.152762, -0.43127, -0.114388, -0.494027, 0.719023, 0.471115, 
[2026-03-25 15:15:42.984571] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9136] 1774466142984461, 23.0514, -1.86398, 0.392973, -2.74452, -0.389648, -0.385771, 0.618398, 0.562974, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.987014] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9137] 1774466142986902, 23.0538, -1.86544, 0.388787, -2.74553, -0.391364, -0.388346, 0.61725, 0.56127, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.989866] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9139] 1774466142989750, 23.0567, -1.86544, 0.388787, -2.74553, -0.391364, -0.388346, 0.61725, 0.56127, -0.146574, -0.418602, -0.101129, -0.554764, 0.704777, 0.59011, 
[2026-03-25 15:15:42.992838] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9140] 1774466142992728, 23.0596, -1.86544, 0.388787, -2.74553, -0.391364, -0.388346, 0.61725, 0.56127, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.995008] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9141] 1774466142994903, 23.0618, -1.86544, 0.388787, -2.74553, -0.391364, -0.388346, 0.61725, 0.56127, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:42.998475] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9142] 1774466142998362, 23.0653, -1.86697, 0.38427, -2.74662, -0.393975, -0.390374, 0.616272, 0.559106, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.001266] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9144] 1774466143001153, 23.0681, -1.86697, 0.38427, -2.74662, -0.393975, -0.390374, 0.616272, 0.559106, -0.15264, -0.451632, -0.108765, -0.498879, 0.778627, 0.323129, 
[2026-03-25 15:15:43.003783] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9145] 1774466143003677, 23.0706, -1.86697, 0.38427, -2.74662, -0.393975, -0.390374, 0.616272, 0.559106, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.006520] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9146] 1774466143006409, 23.0733, -1.86844, 0.379899, -2.74751, -0.395736, -0.392712, 0.615312, 0.55728, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.009822] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9148] 1774466143009703, 23.0766, -1.86844, 0.379899, -2.74751, -0.395736, -0.392712, 0.615312, 0.55728, -0.147229, -0.437126, -0.089547, -0.621748, 0.674951, 0.59638, 
[2026-03-25 15:15:43.013682] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9149] 1774466143013573, 23.0805, -1.86844, 0.379899, -2.74751, -0.395736, -0.392712, 0.615312, 0.55728, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.016223] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9150] 1774466143016104, 23.083, -1.86985, 0.375466, -2.74839, -0.397852, -0.394946, 0.614344, 0.55526, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.018927] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9151] 1774466143018832, 23.0857, -1.86985, 0.375466, -2.74839, -0.397852, -0.394946, 0.614344, 0.55526, -0.141206, -0.443265, -0.0875229, -0.622809, 0.722694, 0.532198, 
[2026-03-25 15:15:43.021474] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9153] 1774466143021365, 23.0883, -1.86985, 0.375466, -2.74839, -0.397852, -0.394946, 0.614344, 0.55526, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.024020] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9154] 1774466143023915, 23.0908, -1.86985, 0.375466, -2.74839, -0.397852, -0.394946, 0.614344, 0.55526, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.029228] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9156] 1774466143029141, 23.096, -1.87121, 0.37104, -2.74917, -0.399751, -0.397333, 0.613247, 0.553401, 0, 0, 0, 0, 0, 0, 
[2026-03-25 15:15:43.030219] [0x0000007f7e7fb9a0] [MocapTag] [0x00000c24] [9157] 1774466143030107, 23.097, -1.87121, 0.37104, -2.74917, -0.399751, -0.397333, 0.613247, 0.553401, -0.135238, -0.442619, -0.0781872, -0.627708, 0.709784, 0.604033, 
