[2026-03-25 19:28:12.934778] [0x0000007f8cee07c0] [MocapTag] [0x00000934] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2026-03-25 19:28:18.042843] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2197] 1774481298042743, 7.69462, -0.035394, -0.334959, -0.323286, 0.712126, 0.701728, -0.00433341, 0.0208767, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.045787] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2199] 1774481298045707, 7.69759, -0.035394, -0.334959, -0.323286, 0.712126, 0.701728, -0.00433341, 0.0208767, 0, 0, 0.00213937, 0, 0, 0, 
[2026-03-25 19:28:18.048533] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2200] 1774481298048424, 7.7003, -0.035394, -0.334959, -0.323286, 0.712126, 0.701728, -0.00433341, 0.0208767, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.050981] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2201] 1774481298050875, 7.70275, -0.0353798, -0.334987, -0.3232, 0.71221, 0.701645, -0.00432936, 0.0208051, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.054395] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2202] 1774481298054287, 7.70617, -0.0353798, -0.334987, -0.3232, 0.71221, 0.701645, -0.00432936, 0.0208051, 0, -0.00285115, 0.0086126, 0, 0, 0, 
[2026-03-25 19:28:18.056523] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2204] 1774481298056433, 7.70831, -0.0353798, -0.334987, -0.3232, 0.71221, 0.701645, -0.00432936, 0.0208051, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.059787] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2205] 1774481298059679, 7.71156, -0.0353798, -0.334987, -0.3232, 0.71221, 0.701645, -0.00432936, 0.0208051, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.062636] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2206] 1774481298062535, 7.71441, -0.0353619, -0.334938, -0.323208, 0.712227, 0.701627, -0.0042176, 0.0208702, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.065130] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2207] 1774481298065018, 7.7169, -0.0353619, -0.334938, -0.323208, 0.712227, 0.701627, -0.0042176, 0.0208702, 0, 0.00495678, 0, 0, 0, 0, 
[2026-03-25 19:28:18.067793] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2209] 1774481298067684, 7.71956, -0.0353619, -0.334938, -0.323208, 0.712227, 0.701627, -0.0042176, 0.0208702, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.070492] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2210] 1774481298070362, 7.72224, -0.0353619, -0.334938, -0.323208, 0.712227, 0.701627, -0.0042176, 0.0208702, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.074792] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2211] 1774481298074684, 7.72656, -0.035344, -0.334954, -0.323257, 0.712113, 0.701738, -0.00429742, 0.0209634, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.077763] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2213] 1774481298077654, 7.72953, -0.035344, -0.334954, -0.323257, 0.712113, 0.701738, -0.00429742, 0.0209634, 0, 0, -0.00493142, 0, 0, 0, 
[2026-03-25 19:28:18.081243] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2214] 1774481298081139, 7.73302, -0.035344, -0.334954, -0.323257, 0.712113, 0.701738, -0.00429742, 0.0209634, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.082954] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2215] 1774481298082854, 7.73473, -0.0353712, -0.334968, -0.32324, 0.712129, 0.701725, -0.00436756, 0.0208622, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.085876] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2217] 1774481298085800, 7.73768, -0.0353712, -0.334968, -0.32324, 0.712129, 0.701725, -0.00436756, 0.0208622, -0.00272213, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.088540] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2218] 1774481298088430, 7.74031, -0.0353712, -0.334968, -0.32324, 0.712129, 0.701725, -0.00436756, 0.0208622, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.091893] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2219] 1774481298091782, 7.74366, -0.0353753, -0.334971, -0.323219, 0.712163, 0.701692, -0.00439183, 0.0208028, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.094790] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2220] 1774481298094680, 7.74656, -0.0353753, -0.334971, -0.323219, 0.712163, 0.701692, -0.00439183, 0.0208028, 0, 0, 0.00206561, 0, 0, 0, 
[2026-03-25 19:28:18.098896] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2222] 1774481298098790, 7.75067, -0.0353753, -0.334971, -0.323219, 0.712163, 0.701692, -0.00439183, 0.0208028, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.100299] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2223] 1774481298100191, 7.75207, -0.0353753, -0.334971, -0.323219, 0.712163, 0.701692, -0.00439183, 0.0208028, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.111293] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2225] 1774481298111186, 7.76307, -0.0353529, -0.334954, -0.323222, 0.712168, 0.701685, -0.0043215, 0.020883, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.111912] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2226] 1774481298111818, 7.7637, -0.0353529, -0.334954, -0.323222, 0.712168, 0.701685, -0.0043215, 0.020883, 0.00224379, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.112772] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2227] 1774481298112660, 7.76454, -0.0353529, -0.334954, -0.323222, 0.712168, 0.701685, -0.0043215, 0.020883, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.113344] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2228] 1774481298113244, 7.76512, -0.0353524, -0.334928, -0.323256, 0.712151, 0.701702, -0.0042827, 0.0209254, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.115789] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2230] 1774481298115707, 7.76759, -0.0353524, -0.334928, -0.323256, 0.712151, 0.701702, -0.0042827, 0.0209254, 0, 0.00252356, -0.00342488, 0, 0, 0, 
[2026-03-25 19:28:18.118398] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2231] 1774481298118290, 7.77017, -0.0353524, -0.334928, -0.323256, 0.712151, 0.701702, -0.0042827, 0.0209254, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.134414] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2233] 1774481298134297, 7.78618, -0.0353723, -0.334946, -0.323249, 0.712154, 0.701699, -0.0043201, 0.0208774, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.135147] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2234] 1774481298135022, 7.7869, -0.0353723, -0.334946, -0.323249, 0.712154, 0.701699, -0.0043201, 0.0208774, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.135830] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2236] 1774481298135769, 7.78765, -0.0353723, -0.334946, -0.323249, 0.712154, 0.701699, -0.0043201, 0.0208774, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.136417] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2237] 1774481298136314, 7.78819, -0.035411, -0.334953, -0.323268, 0.712142, 0.701713, -0.00438705, 0.020816, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.137090] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2238] 1774481298136946, 7.78883, -0.035411, -0.334953, -0.323268, 0.712142, 0.701713, -0.00438705, 0.020816, -0.00386948, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.138735] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2239] 1774481298138632, 7.79051, -0.035411, -0.334953, -0.323268, 0.712142, 0.701713, -0.00438705, 0.020816, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.142987] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2240] 1774481298142883, 7.79476, -0.0353905, -0.334939, -0.32328, 0.712134, 0.701719, -0.00427098, 0.0208988, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.144224] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2241] 1774481298144123, 7.796, -0.0353905, -0.334939, -0.32328, 0.712134, 0.701719, -0.00427098, 0.0208988, 0.00205561, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.147011] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2243] 1774481298146899, 7.79878, -0.0353905, -0.334939, -0.32328, 0.712134, 0.701719, -0.00427098, 0.0208988, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.149900] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2244] 1774481298149794, 7.80167, -0.0353905, -0.334939, -0.32328, 0.712134, 0.701719, -0.00427098, 0.0208988, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.153100] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2245] 1774481298152995, 7.80488, -0.0354046, -0.334941, -0.323282, 0.712177, 0.701677, -0.00416835, 0.0208952, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.155855] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2247] 1774481298155794, 7.80767, -0.0354046, -0.334941, -0.323282, 0.712177, 0.701677, -0.00416835, 0.0208952, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.158399] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2248] 1774481298158294, 7.81017, -0.0354046, -0.334941, -0.323282, 0.712177, 0.701677, -0.00416835, 0.0208952, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.160983] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2249] 1774481298160881, 7.81276, -0.0354343, -0.334961, -0.323276, 0.712194, 0.701661, -0.00422404, 0.0208105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.163910] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2250] 1774481298163803, 7.81568, -0.0354343, -0.334961, -0.323276, 0.712194, 0.701661, -0.00422404, 0.0208105, -0.002968, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.168016] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2252] 1774481298167910, 7.81979, -0.0354343, -0.334961, -0.323276, 0.712194, 0.701661, -0.00422404, 0.0208105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.170838] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2253] 1774481298170732, 7.82261, -0.0354343, -0.334961, -0.323276, 0.712194, 0.701661, -0.00422404, 0.0208105, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.173660] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2254] 1774481298173555, 7.82543, -0.0354505, -0.334974, -0.32327, 0.712197, 0.701661, -0.00426293, 0.0207464, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.176671] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2256] 1774481298176562, 7.82844, -0.0354505, -0.334974, -0.32327, 0.712197, 0.701661, -0.00426293, 0.0207464, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.179647] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2257] 1774481298179541, 7.83142, -0.0354505, -0.334974, -0.32327, 0.712197, 0.701661, -0.00426293, 0.0207464, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.182883] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2258] 1774481298182771, 7.83465, -0.0354613, -0.334956, -0.323339, 0.712101, 0.701754, -0.00423503, 0.020842, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.187569] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2260] 1774481298187459, 7.83934, -0.0354613, -0.334956, -0.323339, 0.712101, 0.701754, -0.00423503, 0.020842, 0, 0, -0.00685428, 0, 0, 0, 
[2026-03-25 19:28:18.188851] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2261] 1774481298188753, 7.84063, -0.0354613, -0.334956, -0.323339, 0.712101, 0.701754, -0.00423503, 0.020842, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.191504] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2262] 1774481298191398, 7.84328, -0.0354544, -0.334968, -0.3233, 0.712143, 0.701713, -0.00414997, 0.0208483, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.194586] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2263] 1774481298194482, 7.84636, -0.0354544, -0.334968, -0.3233, 0.712143, 0.701713, -0.00414997, 0.0208483, 0, 0, 0.0039096, 0, 0, 0, 
[2026-03-25 19:28:18.198913] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2265] 1774481298198802, 7.85068, -0.0354544, -0.334968, -0.3233, 0.712143, 0.701713, -0.00414997, 0.0208483, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.201230] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2266] 1774481298201127, 7.85301, -0.0354693, -0.334952, -0.323244, 0.712233, 0.701625, -0.00413544, 0.0207263, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.207030] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2268] 1774481298206923, 7.8588, -0.0354693, -0.334952, -0.323244, 0.712233, 0.701625, -0.00413544, 0.0207263, 0, 0, 0.00561258, 0, 0, 0, 
[2026-03-25 19:28:18.208825] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2269] 1774481298208726, 7.86061, -0.0354693, -0.334952, -0.323244, 0.712233, 0.701625, -0.00413544, 0.0207263, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.209734] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2270] 1774481298209638, 7.86152, -0.0354693, -0.334952, -0.323244, 0.712233, 0.701625, -0.00413544, 0.0207263, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.214270] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2271] 1774481298214163, 7.86604, -0.0354863, -0.33497, -0.323245, 0.71222, 0.701639, -0.00422416, 0.0206734, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.217216] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2273] 1774481298217107, 7.86899, -0.0354863, -0.33497, -0.323245, 0.71222, 0.701639, -0.00422416, 0.0206734, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.219917] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2274] 1774481298219812, 7.87169, -0.0354863, -0.33497, -0.323245, 0.71222, 0.701639, -0.00422416, 0.0206734, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.222467] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2275] 1774481298222367, 7.87425, -0.0354736, -0.334958, -0.323292, 0.71213, 0.701728, -0.00416537, 0.020792, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.225369] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2277] 1774481298225313, 7.87719, -0.0354736, -0.334958, -0.323292, 0.71213, 0.701728, -0.00416537, 0.020792, 0, 0, -0.00468488, 0, 0, 0, 
[2026-03-25 19:28:18.230461] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2278] 1774481298230306, 7.88219, -0.0354736, -0.334958, -0.323292, 0.71213, 0.701728, -0.00416537, 0.020792, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.236339] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2280] 1774481298236215, 7.88809, -0.035469, -0.334963, -0.323316, 0.712081, 0.701776, -0.00420645, 0.0208155, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.237002] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2281] 1774481298236896, 7.88878, -0.035469, -0.334963, -0.323316, 0.712081, 0.701776, -0.00420645, 0.0208155, 0, 0, -0.00235924, 0, 0, 0, 
[2026-03-25 19:28:18.238484] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2282] 1774481298238369, 7.89025, -0.035469, -0.334963, -0.323316, 0.712081, 0.701776, -0.00420645, 0.0208155, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.241019] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2283] 1774481298240912, 7.89279, -0.0354439, -0.334995, -0.323231, 0.712177, 0.701681, -0.00420473, 0.0207418, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.243791] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2284] 1774481298243627, 7.89551, -0.0354439, -0.334995, -0.323231, 0.712177, 0.701681, -0.00420473, 0.0207418, 0.00251222, -0.00316441, 0.00847296, 0, 0, 0, 
[2026-03-25 19:28:18.248647] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2286] 1774481298248542, 7.90042, -0.0354439, -0.334995, -0.323231, 0.712177, 0.701681, -0.00420473, 0.0207418, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.250841] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2287] 1774481298250733, 7.90261, -0.0354439, -0.334995, -0.323231, 0.712177, 0.701681, -0.00420473, 0.0207418, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.253589] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2288] 1774481298253490, 7.90537, -0.0354265, -0.334962, -0.323193, 0.712296, 0.70156, -0.00422277, 0.0207435, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.256553] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2290] 1774481298256440, 7.90832, -0.0354265, -0.334962, -0.323193, 0.712296, 0.70156, -0.00422277, 0.0207435, 0, 0.00323033, 0.00373966, 0, 0, 0, 
[2026-03-25 19:28:18.259280] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2291] 1774481298259175, 7.91106, -0.0354265, -0.334962, -0.323193, 0.712296, 0.70156, -0.00422277, 0.0207435, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.262867] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2292] 1774481298262758, 7.91464, -0.0353445, -0.335064, -0.323291, 0.711988, 0.701922, -0.0043112, 0.0189558, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.265794] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2294] 1774481298265718, 7.9176, -0.0353445, -0.335064, -0.323291, 0.711988, 0.701922, -0.0043112, 0.0189558, 0.00820507, -0.010195, -0.00970781, 0.101912, 0.261858, 0.243519, 
[2026-03-25 19:28:18.268449] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2295] 1774481298268310, 7.92019, -0.0353445, -0.335064, -0.323291, 0.711988, 0.701922, -0.0043112, 0.0189558, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.271090] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2296] 1774481298270980, 7.92286, -0.0354129, -0.334973, -0.323323, 0.712122, 0.701732, -0.00423924, 0.020896, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.273926] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2297] 1774481298273817, 7.9257, -0.0354129, -0.334973, -0.323323, 0.712122, 0.701732, -0.00423924, 0.020896, -0.00683937, 0.00907629, -0.00328385, -0.053525, -0.281785, -0.267011, 
[2026-03-25 19:28:18.278187] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2299] 1774481298278075, 7.92995, -0.0354129, -0.334973, -0.323323, 0.712122, 0.701732, -0.00423924, 0.020896, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.280745] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2300] 1774481298280638, 7.93252, -0.0354129, -0.334973, -0.323323, 0.712122, 0.701732, -0.00423924, 0.020896, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.283645] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2301] 1774481298283539, 7.93542, -0.0354193, -0.334984, -0.323299, 0.712173, 0.701683, -0.00425827, 0.0207999, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.286656] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2303] 1774481298286547, 7.93843, -0.0354193, -0.334984, -0.323299, 0.712173, 0.701683, -0.00425827, 0.0207999, 0, 0, 0.00244654, 0, 0, 0, 
[2026-03-25 19:28:18.289138] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2304] 1774481298289034, 7.94091, -0.0354193, -0.334984, -0.323299, 0.712173, 0.701683, -0.00425827, 0.0207999, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.293565] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2305] 1774481298293454, 7.94533, -0.0354196, -0.334992, -0.32326, 0.712232, 0.701625, -0.00423236, 0.020756, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.297343] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2307] 1774481298297234, 7.94911, -0.0354196, -0.334992, -0.32326, 0.712232, 0.701625, -0.00423236, 0.020756, 0, 0, 0.00385483, 0, 0, 0, 
[2026-03-25 19:28:18.298998] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2308] 1774481298298897, 7.95078, -0.0354196, -0.334992, -0.32326, 0.712232, 0.701625, -0.00423236, 0.020756, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.301808] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2309] 1774481298301700, 7.95358, -0.0353939, -0.334962, -0.323286, 0.712213, 0.70164, -0.00422526, 0.020865, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.304641] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2310] 1774481298304533, 7.95641, -0.0353939, -0.334962, -0.323286, 0.712213, 0.70164, -0.00422526, 0.020865, 0.00256845, 0.00298669, -0.00255109, 0, 0, 0, 
[2026-03-25 19:28:18.307252] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2312] 1774481298307128, 7.95901, -0.0353939, -0.334962, -0.323286, 0.712213, 0.70164, -0.00422526, 0.020865, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.310245] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2313] 1774481298310143, 7.96202, -0.0353939, -0.334962, -0.323286, 0.712213, 0.70164, -0.00422526, 0.020865, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.313021] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2314] 1774481298312916, 7.9648, -0.035368, -0.334959, -0.323335, 0.712105, 0.701746, -0.00420407, 0.0210027, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.315934] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2316] 1774481298315845, 7.96772, -0.035368, -0.334959, -0.323335, 0.712105, 0.701746, -0.00420407, 0.0210027, 0.00259466, 0, -0.00488295, 0, 0, 0, 
[2026-03-25 19:28:18.318916] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2317] 1774481298318808, 7.97069, -0.035368, -0.334959, -0.323335, 0.712105, 0.701746, -0.00420407, 0.0210027, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.321167] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2318] 1774481298321060, 7.97294, -0.0353963, -0.334978, -0.323313, 0.712106, 0.701747, -0.0043362, 0.0209067, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.325398] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2319] 1774481298325313, 7.97719, -0.0353963, -0.334978, -0.323313, 0.712106, 0.701747, -0.0043362, 0.0209067, -0.00283173, 0, 0.0021511, 0, 0, 0, 
[2026-03-25 19:28:18.328101] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2321] 1774481298327949, 7.97983, -0.0353963, -0.334978, -0.323313, 0.712106, 0.701747, -0.0043362, 0.0209067, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.330791] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2322] 1774481298330685, 7.98257, -0.0353963, -0.334978, -0.323313, 0.712106, 0.701747, -0.0043362, 0.0209067, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.333397] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2323] 1774481298333291, 7.98517, -0.0353815, -0.335001, -0.323257, 0.71216, 0.701695, -0.00431496, 0.0208267, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.338521] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2325] 1774481298338410, 7.99029, -0.0353815, -0.335001, -0.323257, 0.71216, 0.701695, -0.00431496, 0.0208267, 0, -0.00229839, 0.00563435, 0, 0, 0, 
[2026-03-25 19:28:18.340910] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2326] 1774481298340794, 7.99267, -0.0353815, -0.335001, -0.323257, 0.71216, 0.701695, -0.00431496, 0.0208267, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.345045] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2327] 1774481298344959, 7.99684, -0.0353663, -0.334978, -0.323229, 0.712196, 0.701658, -0.00429, 0.0208304, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.346556] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2329] 1774481298346443, 7.99832, -0.0353663, -0.334978, -0.323229, 0.712196, 0.701658, -0.00429, 0.0208304, 0, 0.00228446, 0.00279762, 0, 0, 0, 
[2026-03-25 19:28:18.349391] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2330] 1774481298349279, 8.00116, -0.0353663, -0.334978, -0.323229, 0.712196, 0.701658, -0.00429, 0.0208304, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.351978] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2331] 1774481298351875, 8.00375, -0.0353482, -0.334951, -0.323287, 0.7121, 0.701754, -0.00423688, 0.0209173, 0, 0, 0, 0, 0, 0, 
[2026-03-25 19:28:18.355628] [0x0000007f6bffe9a0] [MocapTag] [0x00000934] [2333] 1774481298355568, 8.00745, -0.0353482, -0.334951, -0.323287, 0.7121, 0.701754, -0.00423688, 0.0209173, 0, 0.00267837, -0.00580024, 0, 0, 0, 
