[2025-10-13 20:02:13.503944] [0x0000007fb05557c0] [MocapTag] [0x00002ed4] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:02:15.630280] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [987] 1760400135630216, 2.18069, 0.0386322, -0.368217, -0.309232, -0.999769, -0.00837691, 0.00858807, 0.0178317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.633379] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [989] 1760400135633271, 2.18374, 0.0386322, -0.368217, -0.309232, -0.999769, -0.00837691, 0.00858807, 0.0178317, 0, -0.00385913, 0, 0, 0, 0, 
[2025-10-13 20:02:15.636046] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [990] 1760400135635941, 2.18641, 0.0386322, -0.368217, -0.309232, -0.999769, -0.00837691, 0.00858807, 0.0178317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.638689] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [991] 1760400135638546, 2.18902, 0.0386191, -0.368221, -0.30923, -0.999769, -0.00838952, 0.00855711, 0.0178601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.641670] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [993] 1760400135641555, 2.19203, 0.0386191, -0.368221, -0.30923, -0.999769, -0.00838952, 0.00855711, 0.0178601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.644454] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [994] 1760400135644346, 2.19482, 0.0386191, -0.368221, -0.30923, -0.999769, -0.00838952, 0.00855711, 0.0178601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.646931] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [995] 1760400135646824, 2.19729, 0.0386191, -0.368221, -0.30923, -0.999769, -0.00838952, 0.00855711, 0.0178601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.649544] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [996] 1760400135649433, 2.1999, 0.0386093, -0.368223, -0.309232, -0.999768, -0.00837653, 0.00859894, 0.0178927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.652502] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [998] 1760400135652383, 2.20285, 0.0386093, -0.368223, -0.309232, -0.999768, -0.00837653, 0.00859894, 0.0178927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.655081] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [999] 1760400135654974, 2.20544, 0.0386093, -0.368223, -0.309232, -0.999768, -0.00837653, 0.00859894, 0.0178927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.657795] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1000] 1760400135657686, 2.20816, 0.0386093, -0.368223, -0.309232, -0.999768, -0.00837653, 0.00859894, 0.0178927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.660463] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1002] 1760400135660392, 2.21086, 0.0386005, -0.368241, -0.309246, -0.999768, -0.00834643, 0.00857349, 0.0179158, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.663250] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1003] 1760400135663138, 2.21361, 0.0386005, -0.368241, -0.309246, -0.999768, -0.00834643, 0.00857349, 0.0179158, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.665910] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1004] 1760400135665800, 2.21627, 0.0386005, -0.368241, -0.309246, -0.999768, -0.00834643, 0.00857349, 0.0179158, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.668300] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1005] 1760400135668197, 2.21867, 0.0385922, -0.368222, -0.309234, -0.999768, -0.00839105, 0.00859467, 0.0179018, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.671202] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1007] 1760400135671116, 2.22159, 0.0385922, -0.368222, -0.309234, -0.999768, -0.00839105, 0.00859467, 0.0179018, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.673845] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1008] 1760400135673735, 2.2242, 0.0385922, -0.368222, -0.309234, -0.999768, -0.00839105, 0.00859467, 0.0179018, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.676551] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1009] 1760400135676443, 2.22691, 0.0385922, -0.368222, -0.309234, -0.999768, -0.00839105, 0.00859467, 0.0179018, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.679145] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1010] 1760400135679043, 2.22951, 0.0386066, -0.368236, -0.309245, -0.999767, -0.00837582, 0.00861934, 0.0179101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.682154] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1012] 1760400135682040, 2.23251, 0.0386066, -0.368236, -0.309245, -0.999767, -0.00837582, 0.00861934, 0.0179101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.684538] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1013] 1760400135684434, 2.2349, 0.0386066, -0.368236, -0.309245, -0.999767, -0.00837582, 0.00861934, 0.0179101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.687344] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1014] 1760400135687237, 2.23771, 0.0386066, -0.368236, -0.309245, -0.999767, -0.00837582, 0.00861934, 0.0179101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.689913] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1015] 1760400135689828, 2.2403, 0.038619, -0.368243, -0.309252, -0.999768, -0.00838568, 0.00863027, 0.0178798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.692743] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1017] 1760400135692633, 2.2431, 0.038619, -0.368243, -0.309252, -0.999768, -0.00838568, 0.00863027, 0.0178798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.695201] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1018] 1760400135695095, 2.24557, 0.038619, -0.368243, -0.309252, -0.999768, -0.00838568, 0.00863027, 0.0178798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.698527] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1019] 1760400135698424, 2.24889, 0.038619, -0.368243, -0.309252, -0.999768, -0.00838568, 0.00863027, 0.0178798, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.700358] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1021] 1760400135700302, 2.25077, 0.0385969, -0.368233, -0.309247, -0.999768, -0.00839389, 0.00860033, 0.0178833, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.703247] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1022] 1760400135703135, 2.2536, 0.0385969, -0.368233, -0.309247, -0.999768, -0.00839389, 0.00860033, 0.0178833, -0.00221074, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.705911] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1023] 1760400135705807, 2.25628, 0.0385969, -0.368233, -0.309247, -0.999768, -0.00839389, 0.00860033, 0.0178833, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.708889] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1024] 1760400135708778, 2.25925, 0.0386144, -0.368234, -0.309251, -0.999768, -0.00840211, 0.00861286, 0.0178475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.711766] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1026] 1760400135711652, 2.26212, 0.0386144, -0.368234, -0.309251, -0.999768, -0.00840211, 0.00861286, 0.0178475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.714228] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1027] 1760400135714116, 2.26459, 0.0386144, -0.368234, -0.309251, -0.999768, -0.00840211, 0.00861286, 0.0178475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.717038] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1028] 1760400135716934, 2.2674, 0.0386144, -0.368234, -0.309251, -0.999768, -0.00840211, 0.00861286, 0.0178475, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.719752] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1029] 1760400135719642, 2.27011, 0.0385746, -0.368237, -0.309236, -0.999769, -0.00837781, 0.00855454, 0.0178559, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.723099] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1031] 1760400135722987, 2.27346, 0.0385746, -0.368237, -0.309236, -0.999769, -0.00837781, 0.00855454, 0.0178559, -0.00397576, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.726230] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1032] 1760400135726122, 2.27659, 0.0385746, -0.368237, -0.309236, -0.999769, -0.00837781, 0.00855454, 0.0178559, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.728921] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1033] 1760400135728819, 2.27929, 0.0385836, -0.368225, -0.309238, -0.999767, -0.008401, 0.00856102, 0.0179181, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.732068] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1035] 1760400135731927, 2.2824, 0.0385836, -0.368225, -0.309238, -0.999767, -0.008401, 0.00856102, 0.0179181, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.734400] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1036] 1760400135734300, 2.28477, 0.0385836, -0.368225, -0.309238, -0.999767, -0.008401, 0.00856102, 0.0179181, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.737167] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1037] 1760400135737064, 2.28753, 0.0385836, -0.368225, -0.309238, -0.999767, -0.008401, 0.00856102, 0.0179181, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.739795] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1038] 1760400135739691, 2.29016, 0.0385553, -0.368235, -0.309234, -0.999768, -0.0083801, 0.00854051, 0.017896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.742672] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1040] 1760400135742561, 2.29303, 0.0385553, -0.368235, -0.309234, -0.999768, -0.0083801, 0.00854051, 0.017896, -0.00283762, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.745171] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1041] 1760400135745066, 2.29554, 0.0385553, -0.368235, -0.309234, -0.999768, -0.0083801, 0.00854051, 0.017896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.749061] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1042] 1760400135748954, 2.29942, 0.0385553, -0.368235, -0.309234, -0.999768, -0.0083801, 0.00854051, 0.017896, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.750549] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1044] 1760400135750475, 2.30095, 0.0385636, -0.368244, -0.309232, -0.999768, -0.00837441, 0.0085803, 0.0178833, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.753798] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1045] 1760400135753689, 2.30416, 0.0385636, -0.368244, -0.309232, -0.999768, -0.00837441, 0.0085803, 0.0178833, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.756566] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1046] 1760400135756451, 2.30692, 0.0385636, -0.368244, -0.309232, -0.999768, -0.00837441, 0.0085803, 0.0178833, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.759215] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1047] 1760400135759107, 2.30958, 0.0385646, -0.368241, -0.309218, -0.999768, -0.00838755, 0.00856799, 0.0178977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.762142] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1049] 1760400135762026, 2.3125, 0.0385646, -0.368241, -0.309218, -0.999768, -0.00838755, 0.00856799, 0.0178977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.764536] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1050] 1760400135764433, 2.3149, 0.0385646, -0.368241, -0.309218, -0.999768, -0.00838755, 0.00856799, 0.0178977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.767452] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1051] 1760400135767342, 2.31781, 0.0385646, -0.368241, -0.309218, -0.999768, -0.00838755, 0.00856799, 0.0178977, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.770061] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1052] 1760400135769975, 2.32044, 0.0385834, -0.368234, -0.309229, -0.999767, -0.0084184, 0.00861361, 0.0178949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.772980] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1054] 1760400135772857, 2.32333, 0.0385834, -0.368234, -0.309229, -0.999767, -0.0084184, 0.00861361, 0.0178949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.775839] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1055] 1760400135775729, 2.3262, 0.0385834, -0.368234, -0.309229, -0.999767, -0.0084184, 0.00861361, 0.0178949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.778498] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1056] 1760400135778385, 2.32885, 0.0385505, -0.368239, -0.30923, -0.999768, -0.00839446, 0.00859389, 0.0178716, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.781452] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1058] 1760400135781337, 2.33181, 0.0385505, -0.368239, -0.30923, -0.999768, -0.00839446, 0.00859389, 0.0178716, -0.0032925, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.783948] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1059] 1760400135783844, 2.33431, 0.0385505, -0.368239, -0.30923, -0.999768, -0.00839446, 0.00859389, 0.0178716, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.786715] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1060] 1760400135786607, 2.33708, 0.0385505, -0.368239, -0.30923, -0.999768, -0.00839446, 0.00859389, 0.0178716, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.789293] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1061] 1760400135789188, 2.33966, 0.0385515, -0.368232, -0.309249, -0.999768, -0.0084066, 0.0085914, 0.0178478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.793247] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1063] 1760400135793131, 2.3436, 0.0385515, -0.368232, -0.309249, -0.999768, -0.0084066, 0.0085914, 0.0178478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.794820] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1064] 1760400135794710, 2.34518, 0.0385515, -0.368232, -0.309249, -0.999768, -0.0084066, 0.0085914, 0.0178478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.797435] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1065] 1760400135797330, 2.3478, 0.0385515, -0.368232, -0.309249, -0.999768, -0.0084066, 0.0085914, 0.0178478, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.801006] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1067] 1760400135800908, 2.35138, 0.0385505, -0.368237, -0.309264, -0.999768, -0.00840736, 0.00860671, 0.0178727, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.802837] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1068] 1760400135802727, 2.3532, 0.0385505, -0.368237, -0.309264, -0.999768, -0.00840736, 0.00860671, 0.0178727, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.805453] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1069] 1760400135805340, 2.35581, 0.0385505, -0.368237, -0.309264, -0.999768, -0.00840736, 0.00860671, 0.0178727, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.808307] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1070] 1760400135808203, 2.35867, 0.0385505, -0.368237, -0.309264, -0.999768, -0.00840736, 0.00860671, 0.0178727, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.810774] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1072] 1760400135810714, 2.36118, 0.0385275, -0.36822, -0.309271, -0.999768, -0.0084077, 0.00857842, 0.0179039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.813783] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1073] 1760400135813662, 2.36413, 0.0385275, -0.36822, -0.309271, -0.999768, -0.0084077, 0.00857842, 0.0179039, -0.00230656, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.817342] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1074] 1760400135817231, 2.3677, 0.0385275, -0.36822, -0.309271, -0.999768, -0.0084077, 0.00857842, 0.0179039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.819813] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1075] 1760400135819726, 2.3702, 0.0385404, -0.368225, -0.309257, -0.999767, -0.00840447, 0.00861097, 0.017905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.822748] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1077] 1760400135822637, 2.37311, 0.0385404, -0.368225, -0.309257, -0.999767, -0.00840447, 0.00861097, 0.017905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.825167] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1078] 1760400135825064, 2.37553, 0.0385404, -0.368225, -0.309257, -0.999767, -0.00840447, 0.00861097, 0.017905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.827953] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1079] 1760400135827844, 2.37831, 0.0385404, -0.368225, -0.309257, -0.999767, -0.00840447, 0.00861097, 0.017905, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.830585] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1081] 1760400135830516, 2.38099, 0.0385433, -0.368225, -0.309246, -0.999767, -0.00841949, 0.00862511, 0.0178985, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.833983] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1082] 1760400135833859, 2.38433, 0.0385433, -0.368225, -0.309246, -0.999767, -0.00841949, 0.00862511, 0.0178985, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.836721] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1083] 1760400135836613, 2.38708, 0.0385433, -0.368225, -0.309246, -0.999767, -0.00841949, 0.00862511, 0.0178985, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.839348] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1084] 1760400135839226, 2.3897, 0.0385726, -0.36823, -0.309235, -0.999766, -0.00843499, 0.00867596, 0.0179311, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.842167] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1086] 1760400135842056, 2.39253, 0.0385726, -0.36823, -0.309235, -0.999766, -0.00843499, 0.00867596, 0.0179311, 0.00293078, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.844672] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1087] 1760400135844570, 2.39504, 0.0385726, -0.36823, -0.309235, -0.999766, -0.00843499, 0.00867596, 0.0179311, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.847463] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1088] 1760400135847355, 2.39783, 0.0385726, -0.36823, -0.309235, -0.999766, -0.00843499, 0.00867596, 0.0179311, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.851125] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1090] 1760400135851012, 2.40148, 0.0385938, -0.368232, -0.309226, -0.999767, -0.00841372, 0.0086871, 0.0179003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.852845] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1091] 1760400135852724, 2.40319, 0.0385938, -0.368232, -0.309226, -0.999767, -0.00841372, 0.0086871, 0.0179003, 0.0021114, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.855413] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1092] 1760400135855264, 2.40573, 0.0385938, -0.368232, -0.309226, -0.999767, -0.00841372, 0.0086871, 0.0179003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.859224] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1093] 1760400135859111, 2.40958, 0.0385938, -0.368232, -0.309226, -0.999767, -0.00841372, 0.0086871, 0.0179003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.860561] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1095] 1760400135860500, 2.41097, 0.0386008, -0.36823, -0.309215, -0.999766, -0.00841853, 0.00865499, 0.0179431, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.863483] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1096] 1760400135863372, 2.41384, 0.0386008, -0.36823, -0.309215, -0.999766, -0.00841853, 0.00865499, 0.0179431, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.866299] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1097] 1760400135866193, 2.41666, 0.0386008, -0.36823, -0.309215, -0.999766, -0.00841853, 0.00865499, 0.0179431, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.868872] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1098] 1760400135868763, 2.41923, 0.0386118, -0.368243, -0.309221, -0.999767, -0.00839388, 0.00867044, 0.0179087, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.871740] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1100] 1760400135871630, 2.4221, 0.0386118, -0.368243, -0.309221, -0.999767, -0.00839388, 0.00867044, 0.0179087, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.874172] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1101] 1760400135874068, 2.42454, 0.0386118, -0.368243, -0.309221, -0.999767, -0.00839388, 0.00867044, 0.0179087, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.877115] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1102] 1760400135877008, 2.42748, 0.0386118, -0.368243, -0.309221, -0.999767, -0.00839388, 0.00867044, 0.0179087, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.879568] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1103] 1760400135879452, 2.42992, 0.0386085, -0.368238, -0.309218, -0.999766, -0.00840722, 0.00863772, 0.017938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.882765] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1105] 1760400135882644, 2.43311, 0.0386085, -0.368238, -0.309218, -0.999766, -0.00840722, 0.00863772, 0.017938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.885409] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1106] 1760400135885252, 2.43572, 0.0386085, -0.368238, -0.309218, -0.999766, -0.00840722, 0.00863772, 0.017938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.888052] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1107] 1760400135887932, 2.4384, 0.0386085, -0.368238, -0.309218, -0.999766, -0.00840722, 0.00863772, 0.017938, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.890564] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1109] 1760400135890508, 2.44098, 0.0385992, -0.368245, -0.309235, -0.999768, -0.00838592, 0.00862431, 0.0178414, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.893504] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1110] 1760400135893394, 2.44386, 0.0385992, -0.368245, -0.309235, -0.999768, -0.00838592, 0.00862431, 0.0178414, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.896598] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1111] 1760400135896488, 2.44696, 0.0385992, -0.368245, -0.309235, -0.999768, -0.00838592, 0.00862431, 0.0178414, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.899303] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1112] 1760400135899199, 2.44967, 0.0386317, -0.36819, -0.309227, -0.999769, -0.00841872, 0.00861321, 0.0177837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.903122] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1114] 1760400135903008, 2.45348, 0.0386317, -0.36819, -0.309227, -0.999769, -0.00841872, 0.00861321, 0.0177837, 0.00324116, 0.00553326, 0, 0, 0, 0, 
[2025-10-13 20:02:15.904868] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1115] 1760400135904759, 2.45523, 0.0386317, -0.36819, -0.309227, -0.999769, -0.00841872, 0.00861321, 0.0177837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.907563] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1116] 1760400135907457, 2.45793, 0.0386317, -0.36819, -0.309227, -0.999769, -0.00841872, 0.00861321, 0.0177837, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.910208] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1118] 1760400135910154, 2.46062, 0.0385959, -0.368239, -0.309236, -0.999767, -0.00841666, 0.00854891, 0.0179279, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:02:15.913935] [0x0000007f977fd9a0] [MocapTag] [0x00002ed4] [1119] 1760400135913823, 2.46429, 0.0385959, -0.368239, -0.309236, -0.999767, -0.00841666, 0.00854891, 0.0179279, -0.00357063, -0.00499892, 0, 0, 0, 0, 
