[2025-10-13 20:17:00.592888] [0x0000007fa49ba7c0] [MocapTag] [0x000008b6] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:17:19.424546] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8852] 1760401039424437, 18.9144, 0.148227, -1.52843, -1.19571, 0.0576344, -0.0196549, 0.00978936, -0.998096, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.427514] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8853] 1760401039427397, 18.9174, 0.148227, -1.52843, -1.19571, 0.0576344, -0.0196549, 0.00978936, -0.998096, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.429956] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8854] 1760401039429870, 18.9198, 0.123751, -1.5294, -1.19564, 0.0565992, -0.0193591, 0.010211, -0.998157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.432608] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8856] 1760401039432489, 18.9225, 0.123751, -1.5294, -1.19564, 0.0565992, -0.0193591, 0.010211, -0.998157, -2.44765, -0.0969996, 0.00624259, 0.0917673, 0.056104, 0.208807, 
[2025-10-13 20:17:19.435088] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8857] 1760401039434975, 18.9249, 0.123751, -1.5294, -1.19564, 0.0565992, -0.0193591, 0.010211, -0.998157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.437729] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8858] 1760401039437614, 18.9276, 0.123751, -1.5294, -1.19564, 0.0565992, -0.0193591, 0.010211, -0.998157, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.440244] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8859] 1760401039440131, 18.9301, 0.0992192, -1.53034, -1.19557, 0.0558122, -0.0187617, 0.0100432, -0.998214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.443008] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8861] 1760401039442893, 18.9329, 0.0992192, -1.53034, -1.19557, 0.0558122, -0.0187617, 0.0100432, -0.998214, -2.45314, -0.09421, 0.0073061, 0, 0.122611, 0.15626, 
[2025-10-13 20:17:19.445397] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8862] 1760401039445292, 18.9353, 0.0992192, -1.53034, -1.19557, 0.0558122, -0.0187617, 0.0100432, -0.998214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.448169] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8863] 1760401039448048, 18.938, 0.0746259, -1.5308, -1.19524, 0.0537992, -0.0181612, 0.0104208, -0.998332, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.450841] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8864] 1760401039450753, 18.9407, 0.0746259, -1.5308, -1.19524, 0.0537992, -0.0181612, 0.0104208, -0.998332, -2.45933, -0.0459512, 0.0330764, 0.0896692, 0.119524, 0.403976, 
[2025-10-13 20:17:19.453293] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8866] 1760401039453178, 18.9431, 0.0746259, -1.5308, -1.19524, 0.0537992, -0.0181612, 0.0104208, -0.998332, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.455990] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8867] 1760401039455880, 18.9459, 0.0746259, -1.5308, -1.19524, 0.0537992, -0.0181612, 0.0104208, -0.998332, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.458768] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8868] 1760401039458654, 18.9486, 0.0497888, -1.53111, -1.19601, 0.0473754, -0.0149273, 0.0134023, -0.998676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.461536] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8870] 1760401039461403, 18.9514, 0.0497888, -1.53111, -1.19601, 0.0473754, -0.0149273, 0.0134023, -0.998676, -2.4837, -0.0309214, -0.0766399, 0.650263, 0.6302, 1.29101, 
[2025-10-13 20:17:19.463952] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8871] 1760401039463836, 18.9538, 0.0497888, -1.53111, -1.19601, 0.0473754, -0.0149273, 0.0134023, -0.998676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.466673] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8872] 1760401039466564, 18.9565, 0.0497888, -1.53111, -1.19601, 0.0473754, -0.0149273, 0.0134023, -0.998676, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.469936] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8874] 1760401039469882, 18.9599, 0.028147, -1.53266, -1.19684, 0.052409, -0.0158192, 0.0129287, -0.998417, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.472586] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8875] 1760401039472472, 18.9624, 0.028147, -1.53266, -1.19684, 0.052409, -0.0158192, 0.0129287, -0.998417, -2.16419, -0.155134, -0.0831396, -0.119615, -0.185947, -1.00784, 
[2025-10-13 20:17:19.475048] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8876] 1760401039474931, 18.9649, 0.028147, -1.53266, -1.19684, 0.052409, -0.0158192, 0.0129287, -0.998417, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.477767] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8877] 1760401039477648, 18.9676, 0.028147, -1.53266, -1.19684, 0.052409, -0.0158192, 0.0129287, -0.998417, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.480177] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8879] 1760401039480122, 18.9701, 0.00402189, -1.53402, -1.19697, 0.056777, -0.0198696, 0.0120698, -0.998116, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.483728] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8880] 1760401039483617, 18.9736, 0.00402189, -1.53402, -1.19697, 0.056777, -0.0198696, 0.0120698, -0.998116, -2.41251, -0.136171, -0.0129444, -0.231552, -0.809708, -0.870776, 
[2025-10-13 20:17:19.486030] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8881] 1760401039485924, 18.9759, 0.00402189, -1.53402, -1.19697, 0.056777, -0.0198696, 0.0120698, -0.998116, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.488824] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8882] 1760401039488712, 18.9787, -0.0198877, -1.53486, -1.19711, 0.0560687, -0.0193942, 0.0124579, -0.998161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.491710] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8884] 1760401039491595, 18.9816, -0.0198877, -1.53486, -1.19711, 0.0560687, -0.0193942, 0.0124579, -0.998161, -2.39096, -0.0838841, -0.0141486, 0.0857115, 0.0921555, 0.142694, 
[2025-10-13 20:17:19.494175] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8885] 1760401039494067, 18.984, -0.0198877, -1.53486, -1.19711, 0.0560687, -0.0193942, 0.0124579, -0.998161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.497109] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8886] 1760401039496990, 18.987, -0.0198877, -1.53486, -1.19711, 0.0560687, -0.0193942, 0.0124579, -0.998161, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.499870] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8887] 1760401039499758, 18.9897, -0.0432396, -1.53541, -1.19734, 0.0581686, -0.0193774, 0.0126429, -0.998039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.502588] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8889] 1760401039502467, 18.9924, -0.0432396, -1.53541, -1.19734, 0.0581686, -0.0193774, 0.0126429, -0.998039, -2.33519, -0.0544964, -0.0235713, 0, 0, -0.420189, 
[2025-10-13 20:17:19.505520] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8890] 1760401039505409, 18.9954, -0.0432396, -1.53541, -1.19734, 0.0581686, -0.0193774, 0.0126429, -0.998039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.507875] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8891] 1760401039507761, 18.9977, -0.0432396, -1.53541, -1.19734, 0.0581686, -0.0193774, 0.0126429, -0.998039, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.510517] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8893] 1760401039510463, 19.0004, -0.0668515, -1.53595, -1.19751, 0.0572025, -0.0189324, 0.0130124, -0.998098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.514348] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8894] 1760401039514232, 19.0042, -0.0668515, -1.53595, -1.19751, 0.0572025, -0.0189324, 0.0130124, -0.998098, -2.36119, -0.0541556, -0.0165316, 0.0827551, 0.0868838, 0.194263, 
[2025-10-13 20:17:19.516017] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8895] 1760401039515912, 19.0059, -0.0668515, -1.53595, -1.19751, 0.0572025, -0.0189324, 0.0130124, -0.998098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.519499] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8896] 1760401039519330, 19.0093, -0.0908358, -1.53699, -1.19785, 0.0573849, -0.0185993, 0.0134257, -0.998089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.522233] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8898] 1760401039522116, 19.0121, -0.0908358, -1.53699, -1.19785, 0.0573849, -0.0185993, 0.0134257, -0.998089, -2.39844, -0.104605, -0.0339375, 0.0856161, 0.0613481, -0.0355959, 
[2025-10-13 20:17:19.524721] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8899] 1760401039524608, 19.0146, -0.0908358, -1.53699, -1.19785, 0.0573849, -0.0185993, 0.0134257, -0.998089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.527601] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8900] 1760401039527485, 19.0175, -0.0908358, -1.53699, -1.19785, 0.0573849, -0.0185993, 0.0134257, -0.998089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.530270] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8901] 1760401039530151, 19.0201, -0.114867, -1.53757, -1.19821, 0.0568804, -0.0184559, 0.0134097, -0.99812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.533491] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8903] 1760401039533377, 19.0233, -0.114867, -1.53757, -1.19821, 0.0568804, -0.0184559, 0.0134097, -0.99812, -2.40315, -0.0570895, -0.0357018, 0, 0, 0.100756, 
[2025-10-13 20:17:19.536033] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8904] 1760401039535925, 19.0259, -0.114867, -1.53757, -1.19821, 0.0568804, -0.0184559, 0.0134097, -0.99812, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.538858] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8905] 1760401039538732, 19.0287, -0.138345, -1.53808, -1.19837, 0.0562173, -0.0180868, 0.0142374, -0.998153, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.541456] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8907] 1760401039541372, 19.0313, -0.138345, -1.53808, -1.19837, 0.0562173, -0.0180868, 0.0142374, -0.998153, -2.34777, -0.0513928, -0.0168833, 0.172019, 0.0660758, 0.135231, 
[2025-10-13 20:17:19.544150] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8908] 1760401039544036, 19.034, -0.138345, -1.53808, -1.19837, 0.0562173, -0.0180868, 0.0142374, -0.998153, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.546837] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8909] 1760401039546710, 19.0367, -0.138345, -1.53808, -1.19837, 0.0562173, -0.0180868, 0.0142374, -0.998153, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.549665] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8910] 1760401039549552, 19.0395, -0.16258, -1.53886, -1.19878, 0.053841, -0.0160947, 0.0147244, -0.998311, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.552239] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8912] 1760401039552125, 19.0421, -0.16258, -1.53886, -1.19878, 0.053841, -0.0160947, 0.0147244, -0.998311, -2.42352, -0.0777526, -0.0405056, 0.127482, 0.398948, 0.473285, 
[2025-10-13 20:17:19.554676] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8913] 1760401039554569, 19.0445, -0.16258, -1.53886, -1.19878, 0.053841, -0.0160947, 0.0147244, -0.998311, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.557406] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8914] 1760401039557311, 19.0473, -0.16258, -1.53886, -1.19878, 0.053841, -0.0160947, 0.0147244, -0.998311, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.560138] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8915] 1760401039560022, 19.05, -0.186888, -1.53963, -1.19917, 0.0532403, -0.0176159, 0.0144064, -0.998322, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.562978] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8917] 1760401039562862, 19.0528, -0.186888, -1.53963, -1.19917, 0.0532403, -0.0176159, 0.0144064, -0.998322, -2.43082, -0.0776435, -0.0386842, -0.0775337, -0.29878, 0.122833, 
[2025-10-13 20:17:19.565341] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8918] 1760401039565228, 19.0552, -0.186888, -1.53963, -1.19917, 0.0532403, -0.0176159, 0.0144064, -0.998322, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.568011] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8919] 1760401039567899, 19.0579, -0.209745, -1.53971, -1.19942, 0.0521609, -0.0151844, 0.0158595, -0.998397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.570966] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8921] 1760401039570851, 19.0608, -0.209745, -1.53971, -1.19942, 0.0521609, -0.0151844, 0.0158595, -0.998397, -2.28568, -0.00780398, -0.0249526, 0.319409, 0.47349, 0.215173, 
[2025-10-13 20:17:19.573337] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8922] 1760401039573225, 19.0632, -0.209745, -1.53971, -1.19942, 0.0521609, -0.0151844, 0.0158595, -0.998397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.575886] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8923] 1760401039575783, 19.0658, -0.209745, -1.53971, -1.19942, 0.0521609, -0.0151844, 0.0158595, -0.998397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.578676] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8924] 1760401039578560, 19.0685, -0.233616, -1.5401, -1.1997, 0.0518253, -0.0152935, 0.0160448, -0.99841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.581361] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8926] 1760401039581240, 19.0712, -0.233616, -1.5401, -1.1997, 0.0518253, -0.0152935, 0.0160448, -0.99841, -2.3871, -0.0387633, -0.0288207, 0.0369787, 0, 0.0681162, 
[2025-10-13 20:17:19.584109] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8927] 1760401039583998, 19.074, -0.233616, -1.5401, -1.1997, 0.0518253, -0.0152935, 0.0160448, -0.99841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.587041] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8928] 1760401039586924, 19.0769, -0.233616, -1.5401, -1.1997, 0.0518253, -0.0152935, 0.0160448, -0.99841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.589871] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8929] 1760401039589756, 19.0797, -0.257998, -1.5413, -1.19993, 0.0537747, -0.018831, 0.0154171, -0.998256, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.593607] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8931] 1760401039593494, 19.0835, -0.257998, -1.5413, -1.19993, 0.0537747, -0.018831, 0.0154171, -0.998256, -2.43813, -0.120423, -0.0224683, -0.169253, -0.705745, -0.383639, 
[2025-10-13 20:17:19.595010] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8932] 1760401039594888, 19.0849, -0.257998, -1.5413, -1.19993, 0.0537747, -0.018831, 0.0154171, -0.998256, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.597753] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8933] 1760401039597638, 19.0876, -0.257998, -1.5413, -1.19993, 0.0537747, -0.018831, 0.0154171, -0.998256, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.600334] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8934] 1760401039600249, 19.0902, -0.280258, -1.54169, -1.20014, 0.0539385, -0.0179336, 0.0179006, -0.998223, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.603288] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8936] 1760401039603172, 19.0931, -0.280258, -1.54169, -1.20014, 0.0539385, -0.0179336, 0.0179006, -0.998223, -2.22604, -0.039154, -0.0207535, 0.505233, 0.152101, 0, 
[2025-10-13 20:17:19.606023] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8937] 1760401039605921, 19.0959, -0.280258, -1.54169, -1.20014, 0.0539385, -0.0179336, 0.0179006, -0.998223, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.608788] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8938] 1760401039608675, 19.0986, -0.304177, -1.54189, -1.20053, 0.0533087, -0.0175496, 0.017778, -0.998266, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.612204] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8940] 1760401039612072, 19.102, -0.304177, -1.54189, -1.20053, 0.0533087, -0.0175496, 0.017778, -0.998266, -2.3919, -0.0192182, -0.0389406, 0, 0.0801194, 0.124598, 
[2025-10-13 20:17:19.616673] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8941] 1760401039616563, 19.1065, -0.304177, -1.54189, -1.20053, 0.0533087, -0.0175496, 0.017778, -0.998266, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.617364] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8942] 1760401039617247, 19.1072, -0.304177, -1.54189, -1.20053, 0.0533087, -0.0175496, 0.017778, -0.998266, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.619979] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8943] 1760401039619888, 19.1099, -0.330096, -1.54279, -1.20081, 0.0522159, -0.0233297, 0.0172486, -0.998214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.622759] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8945] 1760401039622610, 19.1126, -0.330096, -1.54279, -1.20081, 0.0522159, -0.0233297, 0.0172486, -0.998214, -2.59195, -0.0900667, -0.0279802, -0.161052, -1.1454, 0.233173, 
[2025-10-13 20:17:19.625285] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8946] 1760401039625179, 19.1151, -0.330096, -1.54279, -1.20081, 0.0522159, -0.0233297, 0.0172486, -0.998214, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.629165] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8947] 1760401039629051, 19.119, -0.353026, -1.54319, -1.20102, 0.051683, -0.0217915, 0.0179875, -0.998264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.631872] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8949] 1760401039631758, 19.1217, -0.353026, -1.54319, -1.20102, 0.051683, -0.0217915, 0.0179875, -0.998264, -2.29293, -0.0402622, -0.0218223, 0.165892, 0.301395, 0.105929, 
[2025-10-13 20:17:19.634481] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8950] 1760401039634368, 19.1243, -0.353026, -1.54319, -1.20102, 0.051683, -0.0217915, 0.0179875, -0.998264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.637769] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8951] 1760401039637653, 19.1276, -0.353026, -1.54319, -1.20102, 0.051683, -0.0217915, 0.0179875, -0.998264, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.639711] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8952] 1760401039639627, 19.1296, -0.377071, -1.54347, -1.20161, 0.0516008, -0.0215608, 0.0181451, -0.99827, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.642614] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8954] 1760401039642500, 19.1325, -0.377071, -1.54347, -1.20161, 0.0516008, -0.0215608, 0.0181451, -0.99827, -2.40449, -0.0283569, -0.0587721, 0, 0.044756, 0, 
[2025-10-13 20:17:19.645040] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8955] 1760401039644932, 19.1349, -0.377071, -1.54347, -1.20161, 0.0516008, -0.0215608, 0.0181451, -0.99827, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.647759] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8956] 1760401039647645, 19.1376, -0.377071, -1.54347, -1.20161, 0.0516008, -0.0215608, 0.0181451, -0.99827, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.650363] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8958] 1760401039650306, 19.1403, -0.400634, -1.5437, -1.20206, 0.0511848, -0.0212263, 0.0183121, -0.998296, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.653118] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8959] 1760401039653005, 19.143, -0.400634, -1.5437, -1.20206, 0.0511848, -0.0212263, 0.0183121, -0.998296, -2.35634, -0.0224371, -0.0447417, 0.0386, 0.0665497, 0.0831127, 
[2025-10-13 20:17:19.655600] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8960] 1760401039655489, 19.1455, -0.400634, -1.5437, -1.20206, 0.0511848, -0.0212263, 0.0183121, -0.998296, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.658284] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8961] 1760401039658170, 19.1481, -0.423786, -1.54397, -1.20222, 0.0504071, -0.0209041, 0.0188128, -0.998333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.661091] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8963] 1760401039661016, 19.151, -0.423786, -1.54397, -1.20222, 0.0504071, -0.0209041, 0.0188128, -0.998333, -2.31522, -0.026809, -0.0161298, 0.10674, 0.0620227, 0.157022, 
[2025-10-13 20:17:19.663612] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8964] 1760401039663500, 19.1535, -0.423786, -1.54397, -1.20222, 0.0504071, -0.0209041, 0.0188128, -0.998333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.666471] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8965] 1760401039666363, 19.1563, -0.423786, -1.54397, -1.20222, 0.0504071, -0.0209041, 0.0188128, -0.998333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.669008] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8966] 1760401039668893, 19.1589, -0.446762, -1.54371, -1.20295, 0.0497137, -0.0200834, 0.021317, -0.998334, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.671706] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8968] 1760401039671636, 19.1616, -0.446762, -1.54371, -1.20295, 0.0497137, -0.0200834, 0.021317, -0.998334, -2.29754, 0.0258139, -0.0731514, 0.511694, 0.141698, 0.14689, 
[2025-10-13 20:17:19.674211] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8969] 1760401039674100, 19.1641, -0.446762, -1.54371, -1.20295, 0.0497137, -0.0200834, 0.021317, -0.998334, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.676992] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8970] 1760401039676877, 19.1668, -0.446762, -1.54371, -1.20295, 0.0497137, -0.0200834, 0.021317, -0.998334, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.679518] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8971] 1760401039679434, 19.1694, -0.470987, -1.54401, -1.2036, 0.0491504, -0.0216127, 0.0207108, -0.998343, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.682242] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8973] 1760401039682127, 19.1721, -0.470987, -1.54401, -1.2036, 0.0491504, -0.0216127, 0.0207108, -0.998343, -2.42251, -0.0301931, -0.0650071, -0.133491, -0.297298, 0.115681, 
[2025-10-13 20:17:19.684674] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8974] 1760401039684566, 19.1745, -0.470987, -1.54401, -1.2036, 0.0491504, -0.0216127, 0.0207108, -0.998343, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.687486] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8975] 1760401039687371, 19.1773, -0.470987, -1.54401, -1.2036, 0.0491504, -0.0216127, 0.0207108, -0.998343, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.690514] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8977] 1760401039690438, 19.1804, -0.494934, -1.54435, -1.20372, 0.0479533, -0.0225437, 0.0207741, -0.998379, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:17:19.693242] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8978] 1760401039693128, 19.1831, -0.494934, -1.54435, -1.20372, 0.0479533, -0.0225437, 0.0207741, -0.998379, -2.39472, -0.0338556, -0.0122489, 0, -0.181897, 0.243378, 
[2025-10-13 20:17:19.695840] [0x0000007f83ffe9a0] [MocapTag] [0x000008b6] [8979] 1760401039695726, 19.1857, -0.494934, -1.54435, -1.20372, 0.0479533, -0.0225437, 0.0207741, -0.998379, 0, 0, 0, 0, 0, 0, 
