[2025-10-13 20:34:15.395395] [0x0000007fba9397c0] [MocapTag] [0x00000b18] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:34:19.971919] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2037] 1760402059971813, 4.62406, 0.000250032, -0.365964, -0.309791, -0.999266, -0.00900503, 0.0130252, 0.0348854, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.974511] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2038] 1760402059974428, 4.62667, 0.000250032, -0.365964, -0.309791, -0.999266, -0.00900503, 0.0130252, 0.0348854, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.977942] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2040] 1760402059977833, 4.63008, 0.000272758, -0.365952, -0.309797, -0.99927, -0.00892454, 0.0129574, 0.0348257, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.980827] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2041] 1760402059980716, 4.63296, 0.000272758, -0.365952, -0.309797, -0.99927, -0.00892454, 0.0129574, 0.0348257, 0.00227262, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.983777] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2042] 1760402059983676, 4.63592, 0.000272758, -0.365952, -0.309797, -0.99927, -0.00892454, 0.0129574, 0.0348257, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.986421] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2044] 1760402059986307, 4.63855, 0.00133943, -0.365483, -0.309623, -0.999087, -0.0107676, 0.0141101, 0.0388551, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.989241] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2045] 1760402059989130, 4.64138, 0.00133943, -0.365483, -0.309623, -0.999087, -0.0107676, 0.0141101, 0.0388551, 0.106667, 0.0469543, 0.0173868, 0.348878, 0.251468, 0.799599, 
[2025-10-13 20:34:19.993676] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2046] 1760402059993565, 4.64581, 0.00133943, -0.365483, -0.309623, -0.999087, -0.0107676, 0.0141101, 0.0388551, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.995527] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2047] 1760402059995441, 4.64769, 0.00133943, -0.365483, -0.309623, -0.999087, -0.0107676, 0.0141101, 0.0388551, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:19.998197] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2049] 1760402059998084, 4.65033, 0.000293962, -0.365986, -0.30977, -0.999268, -0.0089163, 0.012986, 0.0348554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.000963] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2050] 1760402060000853, 4.6531, 0.000293962, -0.365986, -0.30977, -0.999268, -0.0089163, 0.012986, 0.0348554, -0.104547, -0.0503378, -0.0147113, -0.350785, -0.24577, -0.793681, 
[2025-10-13 20:34:20.003887] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2051] 1760402060003783, 4.65603, 0.000293962, -0.365986, -0.30977, -0.999268, -0.0089163, 0.012986, 0.0348554, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.006716] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2053] 1760402060006599, 4.65885, 0.000281622, -0.365959, -0.309777, -0.999267, -0.00897724, 0.0130188, 0.0348585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.009841] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2054] 1760402060009730, 4.66198, 0.000281622, -0.365959, -0.309777, -0.999267, -0.00897724, 0.0130188, 0.0348585, 0, 0.0027637, 0, 0, 0, 0, 
[2025-10-13 20:34:20.012663] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2055] 1760402060012556, 4.6648, 0.000281622, -0.365959, -0.309777, -0.999267, -0.00897724, 0.0130188, 0.0348585, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.015159] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2056] 1760402060015073, 4.66732, 0.00133712, -0.365525, -0.309651, -0.999089, -0.0107056, 0.0140957, 0.0388336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.017946] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2058] 1760402060017834, 4.67008, 0.00133712, -0.365525, -0.309651, -0.999089, -0.0107056, 0.0140957, 0.0388336, 0.10555, 0.043333, 0.0125828, 0.326633, 0.235367, 0.78917, 
[2025-10-13 20:34:20.021836] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2059] 1760402060021726, 4.67397, 0.00133712, -0.365525, -0.309651, -0.999089, -0.0107056, 0.0140957, 0.0388336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.024007] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2060] 1760402060023903, 4.67615, 0.00133712, -0.365525, -0.309651, -0.999089, -0.0107056, 0.0140957, 0.0388336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.027095] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2062] 1760402060026979, 4.67922, 0.000303338, -0.365957, -0.309776, -0.999271, -0.00892109, 0.0129628, 0.0347862, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.030131] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2063] 1760402060029972, 4.68222, 0.000303338, -0.365957, -0.309776, -0.999271, -0.00892109, 0.0129628, 0.0347862, -0.103379, -0.043197, -0.0125162, -0.337291, -0.247076, -0.803404, 
[2025-10-13 20:34:20.033053] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2064] 1760402060032934, 4.68518, 0.000303338, -0.365957, -0.309776, -0.999271, -0.00892109, 0.0129628, 0.0347862, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.036060] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2066] 1760402060035956, 4.6882, 0.00029501, -0.365924, -0.309778, -0.999272, -0.00897391, 0.0129206, 0.0347423, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.038843] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2067] 1760402060038734, 4.69098, 0.00029501, -0.365924, -0.309778, -0.999272, -0.00897391, 0.0129206, 0.0347423, 0, 0.00328043, 0, 0, 0, 0, 
[2025-10-13 20:34:20.042530] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2068] 1760402060042423, 4.69467, 0.00029501, -0.365924, -0.309778, -0.999272, -0.00897391, 0.0129206, 0.0347423, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.046076] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2070] 1760402060045964, 4.69821, 0.000301304, -0.365917, -0.309804, -0.999273, -0.00897439, 0.0129162, 0.0347331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.048913] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2071] 1760402060048804, 4.70105, 0.000301304, -0.365917, -0.309804, -0.999273, -0.00897439, 0.0129162, 0.0347331, 0, 0, -0.00264672, 0, 0, 0, 
[2025-10-13 20:34:20.052416] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2072] 1760402060052306, 4.70455, 0.000301304, -0.365917, -0.309804, -0.999273, -0.00897439, 0.0129162, 0.0347331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.054420] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2073] 1760402060054310, 4.70656, 0.000301304, -0.365917, -0.309804, -0.999273, -0.00897439, 0.0129162, 0.0347331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.058326] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2075] 1760402060058216, 4.71046, 0.000294579, -0.365919, -0.309806, -0.999272, -0.00897231, 0.0128671, 0.0347702, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.061207] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2076] 1760402060061099, 4.71335, 0.000294579, -0.365919, -0.309806, -0.999272, -0.00897231, 0.0128671, 0.0347702, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.065043] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2077] 1760402060064958, 4.7172, 0.000294579, -0.365919, -0.309806, -0.999272, -0.00897231, 0.0128671, 0.0347702, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.067386] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2079] 1760402060067276, 4.71952, 0.000303389, -0.365916, -0.309816, -0.999274, -0.00894339, 0.0128954, 0.0347102, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.070209] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2080] 1760402060070050, 4.7223, 0.000303389, -0.365916, -0.309816, -0.999274, -0.00894339, 0.0128954, 0.0347102, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.073916] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2081] 1760402060073807, 4.72605, 0.000303389, -0.365916, -0.309816, -0.999274, -0.00894339, 0.0128954, 0.0347102, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.076553] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2083] 1760402060076443, 4.72869, 3.23521e-05, -0.366153, -0.309822, -0.99926, -0.00888693, 0.0128061, 0.0351761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.079518] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2084] 1760402060079410, 4.73166, 3.23521e-05, -0.366153, -0.309822, -0.99926, -0.00888693, 0.0128061, 0.0351761, -0.0271037, -0.0237242, 0, 0, 0, 0.0935569, 
[2025-10-13 20:34:20.082196] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2085] 1760402060082087, 4.73433, 3.23521e-05, -0.366153, -0.309822, -0.99926, -0.00888693, 0.0128061, 0.0351761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.085164] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2086] 1760402060085079, 4.73733, 3.23521e-05, -0.366153, -0.309822, -0.99926, -0.00888693, 0.0128061, 0.0351761, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.088584] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2088] 1760402060088474, 4.74072, 0.000285772, -0.365929, -0.309811, -0.999272, -0.00894351, 0.0128872, 0.0347722, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.091270] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2089] 1760402060091166, 4.74341, 0.000285772, -0.365929, -0.309811, -0.999272, -0.00894351, 0.0128872, 0.0347722, 0.025342, 0.0224342, 0, 0, 0, -0.0811294, 
[2025-10-13 20:34:20.094046] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2090] 1760402060093938, 4.74618, 0.000285772, -0.365929, -0.309811, -0.999272, -0.00894351, 0.0128872, 0.0347722, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.096856] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2092] 1760402060096712, 4.74896, 2.25215e-05, -0.366166, -0.309811, -0.999259, -0.00888295, 0.0127782, 0.035206, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.099732] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2093] 1760402060099617, 4.75186, 2.25215e-05, -0.366166, -0.309811, -0.999259, -0.00888295, 0.0127782, 0.035206, -0.0263251, -0.0237596, 0, 0, 0, 0.0871673, 
[2025-10-13 20:34:20.102294] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2094] 1760402060102187, 4.75443, 2.25215e-05, -0.366166, -0.309811, -0.999259, -0.00888295, 0.0127782, 0.035206, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.105133] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2096] 1760402060105078, 4.75732, 0.000247688, -0.365942, -0.3098, -0.999275, -0.00890331, 0.0128224, 0.0347317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.108086] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2097] 1760402060107976, 4.76022, 0.000247688, -0.365942, -0.3098, -0.999275, -0.00890331, 0.0128224, 0.0347317, 0.0225167, 0.0224125, 0, 0, 0, -0.0950642, 
[2025-10-13 20:34:20.110792] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2098] 1760402060110686, 4.76293, 0.000247688, -0.365942, -0.3098, -0.999275, -0.00890331, 0.0128224, 0.0347317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.114539] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2099] 1760402060114453, 4.7667, 0.000247688, -0.365942, -0.3098, -0.999275, -0.00890331, 0.0128224, 0.0347317, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.116356] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2101] 1760402060116247, 4.76849, 0.000267669, -0.365928, -0.309809, -0.999273, -0.00892128, 0.0128367, 0.0347795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.119907] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2102] 1760402060119799, 4.77205, 0.000267669, -0.365928, -0.309809, -0.999273, -0.00892128, 0.0128367, 0.0347795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.122824] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2103] 1760402060122716, 4.77496, 0.000267669, -0.365928, -0.309809, -0.999273, -0.00892128, 0.0128367, 0.0347795, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.125405] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2105] 1760402060125336, 4.77758, 0.000261437, -0.365944, -0.30981, -0.999273, -0.00891264, 0.0127491, 0.0348156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.128401] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2106] 1760402060128291, 4.78054, 0.000261437, -0.365944, -0.30981, -0.999273, -0.00891264, 0.0127491, 0.0348156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.130896] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2107] 1760402060130793, 4.78304, 0.000261437, -0.365944, -0.30981, -0.999273, -0.00891264, 0.0127491, 0.0348156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.134047] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2108] 1760402060133938, 4.78618, 0.000261437, -0.365944, -0.30981, -0.999273, -0.00891264, 0.0127491, 0.0348156, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.136463] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2110] 1760402060136352, 4.7886, 0.000131113, -0.366023, -0.309791, -0.999264, -0.00904424, 0.0129992, 0.0349452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.139264] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2111] 1760402060139158, 4.7914, 0.000131113, -0.366023, -0.309791, -0.999264, -0.00904424, 0.0129992, 0.0349452, -0.0130323, -0.0079967, 0, 0, 0.0511143, 0, 
[2025-10-13 20:34:20.141817] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2112] 1760402060141709, 4.79396, 0.000131113, -0.366023, -0.309791, -0.999264, -0.00904424, 0.0129992, 0.0349452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.144541] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2113] 1760402060144455, 4.7967, 0.000131113, -0.366023, -0.309791, -0.999264, -0.00904424, 0.0129992, 0.0349452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.147406] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2115] 1760402060147297, 4.79954, 0.000132567, -0.366047, -0.30981, -0.999265, -0.0091896, 0.0132833, 0.0347669, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.151536] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2116] 1760402060151430, 4.80368, 0.000132567, -0.366047, -0.30981, -0.999265, -0.0091896, 0.0132833, 0.0347669, 0, -0.00234303, 0, 0, 0.057506, -0.0365146, 
[2025-10-13 20:34:20.153149] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2117] 1760402060153043, 4.80529, 0.000132567, -0.366047, -0.30981, -0.999265, -0.0091896, 0.0132833, 0.0347669, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.156999] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2119] 1760402060156889, 4.80914, 0.000133845, -0.366056, -0.309843, -0.999266, -0.00917978, 0.0132207, 0.0347723, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.158629] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2120] 1760402060158529, 4.81077, 0.000133845, -0.366056, -0.309843, -0.999266, -0.00917978, 0.0132207, 0.0347723, 0, 0, -0.00327568, 0, 0, 0, 
[2025-10-13 20:34:20.161359] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2121] 1760402060161234, 4.81348, 0.000133845, -0.366056, -0.309843, -0.999266, -0.00917978, 0.0132207, 0.0347723, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.164297] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2122] 1760402060164181, 4.81643, 0.000133845, -0.366056, -0.309843, -0.999266, -0.00917978, 0.0132207, 0.0347723, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.167719] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2124] 1760402060167598, 4.81984, 0.000140929, -0.366055, -0.309835, -0.999262, -0.00917416, 0.0132539, 0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.170684] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2125] 1760402060170575, 4.82282, 0.000140929, -0.366055, -0.309835, -0.999262, -0.00917416, 0.0132539, 0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.173568] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2126] 1760402060173461, 4.82571, 0.000140929, -0.366055, -0.309835, -0.999262, -0.00917416, 0.0132539, 0.0348572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.176510] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2128] 1760402060176401, 4.82865, 0.000129582, -0.36603, -0.309806, -0.999266, -0.00920848, 0.0132855, 0.0347314, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.180459] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2129] 1760402060180350, 4.8326, 0.000129582, -0.36603, -0.309806, -0.999266, -0.00920848, 0.0132855, 0.0347314, 0, 0.00248301, 0.00287423, 0, 0, 0, 
[2025-10-13 20:34:20.182115] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2130] 1760402060182007, 4.83425, 0.000129582, -0.36603, -0.309806, -0.999266, -0.00920848, 0.0132855, 0.0347314, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.184552] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2131] 1760402060184463, 4.83671, 0.000129582, -0.36603, -0.309806, -0.999266, -0.00920848, 0.0132855, 0.0347314, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.187348] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2133] 1760402060187236, 4.83948, 0.000130649, -0.366038, -0.309814, -0.999266, -0.00918369, 0.0132476, 0.0347501, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.191450] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2134] 1760402060191339, 4.84359, 0.000130649, -0.366038, -0.309814, -0.999266, -0.00918369, 0.0132476, 0.0347501, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.193121] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2135] 1760402060193009, 4.84525, 0.000130649, -0.366038, -0.309814, -0.999266, -0.00918369, 0.0132476, 0.0347501, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.195831] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2137] 1760402060195735, 4.84798, 0.000120975, -0.366014, -0.309789, -0.999266, -0.0092383, 0.0132622, 0.0347401, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.199473] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2138] 1760402060199359, 4.85161, 0.000120975, -0.366014, -0.309789, -0.999266, -0.0092383, 0.0132622, 0.0347401, 0, 0.00231594, 0.00249148, 0, 0, 0, 
[2025-10-13 20:34:20.202015] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2139] 1760402060201909, 4.85416, 0.000120975, -0.366014, -0.309789, -0.999266, -0.0092383, 0.0132622, 0.0347401, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.204832] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2140] 1760402060204742, 4.85699, 0.000120975, -0.366014, -0.309789, -0.999266, -0.0092383, 0.0132622, 0.0347401, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.207975] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2142] 1760402060207861, 4.86011, 0.000140411, -0.366044, -0.309806, -0.999266, -0.00915849, 0.0132388, 0.0347527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.210387] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2143] 1760402060210275, 4.86252, 0.000140411, -0.366044, -0.309806, -0.999266, -0.00915849, 0.0132388, 0.0347527, 0, -0.00295366, 0, 0, 0, 0, 
[2025-10-13 20:34:20.213012] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2144] 1760402060212909, 4.86515, 0.000140411, -0.366044, -0.309806, -0.999266, -0.00915849, 0.0132388, 0.0347527, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.215699] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2146] 1760402060215616, 4.86786, 0.000140391, -0.366025, -0.309816, -0.999263, -0.00922139, 0.0132323, 0.0348337, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.219842] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2147] 1760402060219732, 4.87198, 0.000140391, -0.366025, -0.309816, -0.999263, -0.00922139, 0.0132323, 0.0348337, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.221301] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2148] 1760402060221196, 4.87344, 0.000140391, -0.366025, -0.309816, -0.999263, -0.00922139, 0.0132323, 0.0348337, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.224316] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2149] 1760402060224197, 4.87644, 0.000140391, -0.366025, -0.309816, -0.999263, -0.00922139, 0.0132323, 0.0348337, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.226891] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2151] 1760402060226779, 4.87903, 0.000139176, -0.36605, -0.309831, -0.999264, -0.00918426, 0.0132737, 0.0347961, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.229809] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2152] 1760402060229690, 4.88194, 0.000139176, -0.36605, -0.309831, -0.999264, -0.00918426, 0.0132737, 0.0347961, 0, -0.00243688, 0, 0, 0, 0, 
[2025-10-13 20:34:20.234207] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2153] 1760402060234095, 4.88634, 0.000139176, -0.36605, -0.309831, -0.999264, -0.00918426, 0.0132737, 0.0347961, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.239486] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2155] 1760402060239358, 4.8916, 0.0001453, -0.366039, -0.309832, -0.999264, -0.00920544, 0.0132657, 0.0348093, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.240098] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2156] 1760402060239977, 4.89222, 0.0001453, -0.366039, -0.309832, -0.999264, -0.00920544, 0.0132657, 0.0348093, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.242253] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2157] 1760402060242151, 4.8944, 0.0001453, -0.366039, -0.309832, -0.999264, -0.00920544, 0.0132657, 0.0348093, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.246486] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2159] 1760402060246377, 4.89862, 0.000130996, -0.366046, -0.309822, -0.999265, -0.00917851, 0.0132175, 0.0347947, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.248387] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2160] 1760402060248284, 4.90053, 0.000130996, -0.366046, -0.309822, -0.999265, -0.00917851, 0.0132175, 0.0347947, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.251122] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2161] 1760402060251021, 4.90327, 0.000130996, -0.366046, -0.309822, -0.999265, -0.00917851, 0.0132175, 0.0347947, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.254585] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2162] 1760402060254485, 4.90673, 0.000130996, -0.366046, -0.309822, -0.999265, -0.00917851, 0.0132175, 0.0347947, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.257226] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2164] 1760402060257114, 4.90936, 0.000143775, -0.366038, -0.309815, -0.999264, -0.00919163, 0.0132306, 0.0348023, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.260142] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2165] 1760402060259990, 4.91224, 0.000143775, -0.366038, -0.309815, -0.999264, -0.00919163, 0.0132306, 0.0348023, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.264046] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2166] 1760402060263934, 4.91618, 0.000143775, -0.366038, -0.309815, -0.999264, -0.00919163, 0.0132306, 0.0348023, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:34:20.267140] [0x0000007fb1ffa9a0] [MocapTag] [0x00000b18] [2168] 1760402060267031, 4.91928, 0.000133346, -0.366044, -0.309806, -0.999264, -0.00920314, 0.0131957, 0.0348089, 0, 0, 0, 0, 0, 0, 
