[2025-10-13 19:58:46.575214] [0x0000007f9e79e7c0] [MocapTag] [0x000028bb] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 19:59:07.581966] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9866] 1760399947581855, 21.061, -3.02212, -0.925475, -1.20759, -0.718402, -0.0494448, 0.0874334, -0.688338, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.585616] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9868] 1760399947585557, 21.0647, -3.02212, -0.925475, -1.20759, -0.718402, -0.0494448, 0.0874334, -0.688338, -0.478514, 0.819428, 0.0630629, 0.667477, 0.335954, 1.73013, 
[2025-10-13 19:59:07.587692] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9869] 1760399947587581, 21.0668, -3.02212, -0.925475, -1.20759, -0.718402, -0.0494448, 0.0874334, -0.688338, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.590056] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9870] 1760399947589946, 21.0691, -3.02522, -0.915875, -1.20763, -0.726402, -0.0491634, 0.0938623, -0.679053, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.592748] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9871] 1760399947592627, 21.0718, -3.02522, -0.915875, -1.20763, -0.726402, -0.0491634, 0.0938623, -0.679053, -0.309483, 0.960058, -0.00366797, 0.780582, 1.20637, 2.31742, 
[2025-10-13 19:59:07.595391] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9872] 1760399947595269, 21.0745, -3.02522, -0.915875, -1.20763, -0.726402, -0.0491634, 0.0938623, -0.679053, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.597965] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9874] 1760399947597853, 21.077, -3.02522, -0.915875, -1.20763, -0.726402, -0.0491634, 0.0938623, -0.679053, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.600525] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9875] 1760399947600412, 21.0796, -3.02912, -0.906824, -1.20728, -0.733111, -0.049633, 0.0980178, -0.671176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.603409] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9876] 1760399947603294, 21.0825, -3.02912, -0.906824, -1.20728, -0.733111, -0.049633, 0.0980178, -0.671176, -0.389653, 0.90505, 0.0344457, 0.569177, 0.751679, 1.98169, 
[2025-10-13 19:59:07.605841] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9878] 1760399947605767, 21.085, -3.02912, -0.906824, -1.20728, -0.733111, -0.049633, 0.0980178, -0.671176, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.608482] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9879] 1760399947608366, 21.0876, -3.03286, -0.89761, -1.20701, -0.739462, -0.0497934, 0.102506, -0.663482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.611186] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9880] 1760399947611074, 21.0903, -3.03286, -0.89761, -1.20701, -0.739462, -0.0497934, 0.102506, -0.663482, -0.374421, 0.92142, 0.0274364, 0.559878, 0.84625, 1.89391, 
[2025-10-13 19:59:07.613598] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9881] 1760399947613483, 21.0927, -3.03286, -0.89761, -1.20701, -0.739462, -0.0497934, 0.102506, -0.663482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.616340] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9882] 1760399947616254, 21.0954, -3.03286, -0.89761, -1.20701, -0.739462, -0.0497934, 0.102506, -0.663482, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.619173] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9884] 1760399947619058, 21.0982, -3.03661, -0.888278, -1.20671, -0.7457, -0.0495508, 0.107345, -0.655708, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.623706] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9885] 1760399947623592, 21.1028, -3.03661, -0.888278, -1.20671, -0.7457, -0.0495508, 0.107345, -0.655708, -0.375407, 0.933225, 0.029584, 0.533986, 0.962608, 1.87601, 
[2025-10-13 19:59:07.624400] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9886] 1760399947624285, 21.1035, -3.03661, -0.888278, -1.20671, -0.7457, -0.0495508, 0.107345, -0.655708, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.626826] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9888] 1760399947626706, 21.1059, -3.03661, -0.888278, -1.20671, -0.7457, -0.0495508, 0.107345, -0.655708, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.629489] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9889] 1760399947629378, 21.1086, -3.04013, -0.878796, -1.20655, -0.751766, -0.0489674, 0.112212, -0.647965, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.633242] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9890] 1760399947633125, 21.1123, -3.04013, -0.878796, -1.20655, -0.751766, -0.0489674, 0.112212, -0.647965, -0.351839, 0.948192, 0.0165736, 0.472832, 1.01944, 1.84219, 
[2025-10-13 19:59:07.634771] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9891] 1760399947634653, 21.1138, -3.04013, -0.878796, -1.20655, -0.751766, -0.0489674, 0.112212, -0.647965, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.637438] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9893] 1760399947637372, 21.1166, -3.04013, -0.878796, -1.20655, -0.751766, -0.0489674, 0.112212, -0.647965, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.640840] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9894] 1760399947640730, 21.1199, -3.04364, -0.869338, -1.20636, -0.757668, -0.0483645, 0.116297, -0.640371, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.643959] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9895] 1760399947643842, 21.123, -3.04364, -0.869338, -1.20636, -0.757668, -0.0483645, 0.116297, -0.640371, -0.350476, 0.945765, 0.0188078, 0.35224, 0.908608, 1.81452, 
[2025-10-13 19:59:07.646739] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9897] 1760399947646615, 21.1258, -3.04364, -0.869338, -1.20636, -0.757668, -0.0483645, 0.116297, -0.640371, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.649174] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9898] 1760399947649056, 21.1282, -3.04691, -0.859644, -1.20626, -0.763256, -0.0475602, 0.120856, -0.632908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.651851] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9899] 1760399947651735, 21.1309, -3.04691, -0.859644, -1.20626, -0.763256, -0.0475602, 0.120856, -0.632908, -0.327713, 0.969444, 0.00955566, 0.37415, 1.00711, 1.73922, 
[2025-10-13 19:59:07.654395] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9900] 1760399947654280, 21.1335, -3.04691, -0.859644, -1.20626, -0.763256, -0.0475602, 0.120856, -0.632908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.656971] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9902] 1760399947656849, 21.136, -3.04691, -0.859644, -1.20626, -0.763256, -0.0475602, 0.120856, -0.632908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.659739] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9903] 1760399947659627, 21.1388, -3.05018, -0.849996, -1.20639, -0.769061, -0.0461731, 0.123601, -0.625409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.662617] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9904] 1760399947662498, 21.1417, -3.05018, -0.849996, -1.20639, -0.769061, -0.0461731, 0.123601, -0.625409, -0.326176, 0.964733, -0.0131353, 0, 0.814163, 1.81634, 
[2025-10-13 19:59:07.665151] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9905] 1760399947665040, 21.1442, -3.05018, -0.849996, -1.20639, -0.769061, -0.0461731, 0.123601, -0.625409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.667921] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9907] 1760399947667808, 21.147, -3.05018, -0.849996, -1.20639, -0.769061, -0.0461731, 0.123601, -0.625409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.670356] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9908] 1760399947670233, 21.1494, -3.05284, -0.840092, -1.20693, -0.775066, -0.0430432, 0.129095, -0.617053, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.673141] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9909] 1760399947673024, 21.1522, -3.05284, -0.840092, -1.20693, -0.775066, -0.0430432, 0.129095, -0.617053, -0.266034, 0.990419, -0.0539624, 0.0921011, 1.478, 1.89548, 
[2025-10-13 19:59:07.675757] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9911] 1760399947675680, 21.1549, -3.05284, -0.840092, -1.20693, -0.775066, -0.0430432, 0.129095, -0.617053, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.678368] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9912] 1760399947678250, 21.1574, -3.05284, -0.840092, -1.20693, -0.775066, -0.0430432, 0.129095, -0.617053, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.680931] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9913] 1760399947680820, 21.16, -3.05644, -0.830578, -1.20684, -0.77862, -0.0435131, 0.129665, -0.612409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.683778] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9914] 1760399947683662, 21.1628, -3.05644, -0.830578, -1.20684, -0.77862, -0.0435131, 0.129665, -0.612409, -0.360498, 0.95141, 0.00962721, 0.0615835, 0.164762, 1.15649, 
[2025-10-13 19:59:07.686208] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9915] 1760399947686123, 21.1653, -3.05644, -0.830578, -1.20684, -0.77862, -0.0435131, 0.129665, -0.612409, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.689036] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9917] 1760399947688925, 21.1681, -3.059, -0.820434, -1.20725, -0.784701, -0.0402319, 0.133099, -0.604078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.691854] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9918] 1760399947691744, 21.1709, -3.059, -0.820434, -1.20725, -0.784701, -0.0402319, 0.133099, -0.604078, -0.255979, 1.01436, -0.040869, -0.230527, 1.17963, 1.96304, 
[2025-10-13 19:59:07.694161] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9919] 1760399947694048, 21.1732, -3.059, -0.820434, -1.20725, -0.784701, -0.0402319, 0.133099, -0.604078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.696607] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9921] 1760399947696489, 21.1757, -3.059, -0.820434, -1.20725, -0.784701, -0.0402319, 0.133099, -0.604078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.699204] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9922] 1760399947699090, 21.1783, -3.06145, -0.810149, -1.20778, -0.789582, -0.0374635, 0.136405, -0.597118, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.701801] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9923] 1760399947701691, 21.1809, -3.06145, -0.810149, -1.20778, -0.789582, -0.0374635, 0.136405, -0.597118, -0.244633, 1.02852, -0.0529652, -0.154924, 1.05325, 1.6072, 
[2025-10-13 19:59:07.704422] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9924] 1760399947704308, 21.1835, -3.06145, -0.810149, -1.20778, -0.789582, -0.0374635, 0.136405, -0.597118, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.707370] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9926] 1760399947707259, 21.1864, -3.06145, -0.810149, -1.20778, -0.789582, -0.0374635, 0.136405, -0.597118, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.709560] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9927] 1760399947709450, 21.1886, -3.06363, -0.799756, -1.20824, -0.794308, -0.0344841, 0.139686, -0.590232, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.712431] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9928] 1760399947712316, 21.1915, -3.06363, -0.799756, -1.20824, -0.794308, -0.0344841, 0.139686, -0.590232, -0.218491, 1.03934, -0.0460052, -0.204539, 1.07015, 1.58195, 
[2025-10-13 19:59:07.714903] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9929] 1760399947714789, 21.194, -3.06363, -0.799756, -1.20824, -0.794308, -0.0344841, 0.139686, -0.590232, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.717482] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9931] 1760399947717368, 21.1966, -3.06363, -0.799756, -1.20824, -0.794308, -0.0344841, 0.139686, -0.590232, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.721230] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9932] 1760399947721118, 21.2003, -3.06575, -0.789328, -1.20872, -0.79868, -0.031442, 0.142845, -0.58371, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.723160] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9933] 1760399947723035, 21.2022, -3.06575, -0.789328, -1.20872, -0.79868, -0.031442, 0.142845, -0.58371, -0.211842, 1.04284, -0.048716, -0.235963, 1.04504, 1.48952, 
[2025-10-13 19:59:07.725764] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9934] 1760399947725706, 21.2049, -3.06575, -0.789328, -1.20872, -0.79868, -0.031442, 0.142845, -0.58371, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.728350] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9936] 1760399947728237, 21.2074, -3.06575, -0.789328, -1.20872, -0.79868, -0.031442, 0.142845, -0.58371, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.730799] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9937] 1760399947730684, 21.2099, -3.06775, -0.778711, -1.20922, -0.802521, -0.0287477, 0.145929, -0.577788, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.733662] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9938] 1760399947733549, 21.2127, -3.06775, -0.778711, -1.20922, -0.802521, -0.0287477, 0.145929, -0.577788, -0.199558, 1.06162, -0.0496646, -0.187135, 0.972335, 1.33469, 
[2025-10-13 19:59:07.736310] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9940] 1760399947736248, 21.2154, -3.06775, -0.778711, -1.20922, -0.802521, -0.0287477, 0.145929, -0.577788, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.739173] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9941] 1760399947739062, 21.2182, -3.06969, -0.76818, -1.20955, -0.806494, -0.0259602, 0.148578, -0.57168, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.741682] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9942] 1760399947741571, 21.2208, -3.06969, -0.76818, -1.20955, -0.806494, -0.0259602, 0.148578, -0.57168, -0.194735, 1.05317, -0.0329546, -0.273418, 0.916588, 1.39906, 
[2025-10-13 19:59:07.744285] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9943] 1760399947744172, 21.2234, -3.06969, -0.76818, -1.20955, -0.806494, -0.0259602, 0.148578, -0.57168, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.746948] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9945] 1760399947746837, 21.226, -3.06969, -0.76818, -1.20955, -0.806494, -0.0259602, 0.148578, -0.57168, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.749317] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9946] 1760399947749209, 21.2284, -3.07142, -0.757451, -1.20999, -0.810676, -0.0231184, 0.151441, -0.565098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.752542] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9947] 1760399947752427, 21.2316, -3.07142, -0.757451, -1.20999, -0.810676, -0.0231184, 0.151441, -0.565098, -0.173152, 1.07289, -0.0441344, -0.279284, 0.966436, 1.50055, 
[2025-10-13 19:59:07.755157] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9948] 1760399947755045, 21.2342, -3.07142, -0.757451, -1.20999, -0.810676, -0.0231184, 0.151441, -0.565098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.757620] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9950] 1760399947757503, 21.2367, -3.07142, -0.757451, -1.20999, -0.810676, -0.0231184, 0.151441, -0.565098, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.761235] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9951] 1760399947761123, 21.2403, -3.07301, -0.746602, -1.21035, -0.814356, -0.0206743, 0.154762, -0.558969, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.762739] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9952] 1760399947762621, 21.2418, -3.07301, -0.746602, -1.21035, -0.814356, -0.0206743, 0.154762, -0.558969, -0.158108, 1.08488, -0.0358948, -0.156212, 0.978787, 1.35534, 
[2025-10-13 19:59:07.765129] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9953] 1760399947765046, 21.2442, -3.07301, -0.746602, -1.21035, -0.814356, -0.0206743, 0.154762, -0.558969, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.768355] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9955] 1760399947768243, 21.2474, -3.07301, -0.746602, -1.21035, -0.814356, -0.0206743, 0.154762, -0.558969, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.770807] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9956] 1760399947770690, 21.2499, -3.07438, -0.735607, -1.2107, -0.817947, -0.0178798, 0.157718, -0.552963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.773717] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9957] 1760399947773601, 21.2528, -3.07438, -0.735607, -1.2107, -0.817947, -0.0178798, 0.157718, -0.552963, -0.136952, 1.09952, -0.0352979, -0.267506, 0.954995, 1.34349, 
[2025-10-13 19:59:07.776085] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9958] 1760399947775998, 21.2552, -3.07438, -0.735607, -1.2107, -0.817947, -0.0178798, 0.157718, -0.552963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.778790] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9960] 1760399947778642, 21.2578, -3.07549, -0.724476, -1.211, -0.824578, -0.0132757, 0.157062, -0.543348, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.781480] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9961] 1760399947781367, 21.2606, -3.07549, -0.724476, -1.211, -0.824578, -0.0132757, 0.157062, -0.543348, -0.111062, 1.1131, -0.0301175, -1.13459, 0.655085, 2.43734, 
[2025-10-13 19:59:07.784066] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9962] 1760399947783943, 21.2631, -3.07549, -0.724476, -1.211, -0.824578, -0.0132757, 0.157062, -0.543348, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.786804] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9964] 1760399947786687, 21.2659, -3.07549, -0.724476, -1.211, -0.824578, -0.0132757, 0.157062, -0.543348, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.789326] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9965] 1760399947789217, 21.2684, -3.07662, -0.713396, -1.2111, -0.826969, -0.0111275, 0.160189, -0.53883, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.791961] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9966] 1760399947791840, 21.271, -3.07662, -0.713396, -1.2111, -0.826969, -0.0111275, 0.160189, -0.53883, -0.113747, 1.10795, -0.00966794, -0.117302, 0.862911, 0.958228, 
[2025-10-13 19:59:07.794654] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9967] 1760399947794542, 21.2737, -3.07662, -0.713396, -1.2111, -0.826969, -0.0111275, 0.160189, -0.53883, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.797289] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9969] 1760399947797177, 21.2764, -3.07662, -0.713396, -1.2111, -0.826969, -0.0111275, 0.160189, -0.53883, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.799838] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9970] 1760399947799712, 21.2789, -3.07793, -0.702605, -1.21106, -0.830347, -0.00857557, 0.163105, -0.532773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.802632] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9971] 1760399947802513, 21.2817, -3.07793, -0.702605, -1.21106, -0.830347, -0.00857557, 0.163105, -0.532773, -0.130549, 1.07914, 0.00408248, -0.267768, 0.908557, 1.34647, 
[2025-10-13 19:59:07.805152] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9972] 1760399947805042, 21.2842, -3.07793, -0.702605, -1.21106, -0.830347, -0.00857557, 0.163105, -0.532773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.807730] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9974] 1760399947807604, 21.2868, -3.07793, -0.702605, -1.21106, -0.830347, -0.00857557, 0.163105, -0.532773, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.810341] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9975] 1760399947810230, 21.2894, -3.07766, -0.69058, -1.21186, -0.833738, -0.00573242, 0.16615, -0.526538, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.813170] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9976] 1760399947813053, 21.2922, -3.07766, -0.69058, -1.21186, -0.833738, -0.00573242, 0.16615, -0.526538, 0.0272328, 1.20245, -0.0801398, -0.318766, 0.96322, 1.38376, 
[2025-10-13 19:59:07.817234] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9978] 1760399947817115, 21.2963, -3.07766, -0.69058, -1.21186, -0.833738, -0.00573242, 0.16615, -0.526538, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.818427] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9979] 1760399947818318, 21.2975, -3.07766, -0.69058, -1.21186, -0.833738, -0.00573242, 0.16615, -0.526538, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.821371] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9980] 1760399947821258, 21.3004, -3.07786, -0.679029, -1.21213, -0.836304, -0.00318609, 0.170138, -0.52119, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.824170] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9981] 1760399947824053, 21.3032, -3.07786, -0.679029, -1.21213, -0.836304, -0.00318609, 0.170138, -0.52119, -0.0200021, 1.1551, -0.0264809, -0.136518, 1.06528, 1.11059, 
[2025-10-13 19:59:07.826737] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9983] 1760399947826617, 21.3058, -3.07786, -0.679029, -1.21213, -0.836304, -0.00318609, 0.170138, -0.52119, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.829445] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9984] 1760399947829331, 21.3085, -3.07845, -0.667286, -1.21168, -0.839576, -0.0016456, 0.171636, -0.515414, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.832885] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9985] 1760399947832767, 21.312, -3.07845, -0.667286, -1.21168, -0.839576, -0.0016456, 0.171636, -0.515414, -0.0596096, 1.17431, 0.0443057, -0.286055, 0.547877, 1.33508, 
[2025-10-13 19:59:07.835037] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9986] 1760399947834919, 21.3141, -3.07845, -0.667286, -1.21168, -0.839576, -0.0016456, 0.171636, -0.515414, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.838261] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9988] 1760399947838146, 21.3173, -3.07845, -0.667286, -1.21168, -0.839576, -0.0016456, 0.171636, -0.515414, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.840305] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9989] 1760399947840197, 21.3194, -3.07839, -0.655804, -1.2121, -0.842488, 0.00110377, 0.174381, -0.50971, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.843204] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9990] 1760399947843085, 21.3223, -3.07839, -0.655804, -1.2121, -0.842488, 0.00110377, 0.174381, -0.50971, 0.00598453, 1.14826, -0.0413963, -0.351667, 0.882751, 1.26499, 
[2025-10-13 19:59:07.845617] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9992] 1760399947845533, 21.3247, -3.07839, -0.655804, -1.2121, -0.842488, 0.00110377, 0.174381, -0.50971, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.849095] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9993] 1760399947848968, 21.3282, -3.07839, -0.655804, -1.2121, -0.842488, 0.00110377, 0.174381, -0.50971, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.851592] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9994] 1760399947851480, 21.3307, -3.078, -0.6442, -1.21251, -0.845093, 0.0040425, 0.17641, -0.504659, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.854406] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9995] 1760399947854293, 21.3335, -3.078, -0.6442, -1.21251, -0.845093, 0.0040425, 0.17641, -0.504659, 0.0393084, 1.16031, -0.0408689, -0.455117, 0.764221, 1.15054, 
[2025-10-13 19:59:07.856989] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9997] 1760399947856886, 21.3361, -3.078, -0.6442, -1.21251, -0.845093, 0.0040425, 0.17641, -0.504659, 0, 0, 0, 0, 0, 0, 
[2025-10-13 19:59:07.859338] [0x0000007f8def99a0] [MocapTag] [0x000028bb] [9998] 1760399947859226, 21.3384, -3.07735, -0.632553, -1.21298, -0.847635, 0.00675771, 0.178232, -0.499703, 0, 0, 0, 0, 0, 0, 
