[2025-10-13 20:31:35.952323] [0x0000007fb371a7c0] [MocapTag] [0x0000068f] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:31:38.122123] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1009] 1760401898122015, 2.24391, 0.0344825, -0.373189, -0.31074, -0.998232, -0.00873372, 0.00211385, 0.0587572, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.124750] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1010] 1760401898124633, 2.24653, 0.0347872, -0.373109, -0.310869, -0.998221, -0.00869879, 0.00164826, 0.0589601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.127479] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1011] 1760401898127370, 2.24927, 0.0347872, -0.373109, -0.310869, -0.998221, -0.00869879, 0.00164826, 0.0589601, 0.030476, 0.00802094, -0.0128847, 0, -0.0930154, 0.0414334, 
[2025-10-13 20:31:38.130997] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1013] 1760401898130887, 2.25279, 0.0347872, -0.373109, -0.310869, -0.998221, -0.00869879, 0.00164826, 0.0589601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.133681] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1014] 1760401898133571, 2.25547, 0.0347872, -0.373109, -0.310869, -0.998221, -0.00869879, 0.00164826, 0.0589601, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.136191] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1015] 1760401898136088, 2.25799, 0.0347552, -0.373112, -0.310814, -0.998195, -0.0087847, 0.00144516, 0.0593864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.138990] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1016] 1760401898138875, 2.26077, 0.0347552, -0.373112, -0.310814, -0.998195, -0.0087847, 0.00144516, 0.0593864, -0.00320114, 0, 0.00548982, 0, -0.0387936, 0.0857294, 
[2025-10-13 20:31:38.141627] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1018] 1760401898141517, 2.26342, 0.0347552, -0.373112, -0.310814, -0.998195, -0.0087847, 0.00144516, 0.0593864, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.144069] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1019] 1760401898143964, 2.26586, 0.0337013, -0.373183, -0.310673, -0.998372, -0.0104461, 0.00561968, 0.0557894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.147195] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1020] 1760401898147083, 2.26898, 0.0337013, -0.373183, -0.310673, -0.998372, -0.0104461, 0.00561968, 0.0557894, -0.105387, -0.00713576, 0.014098, 0.286698, 0.845843, -0.729418, 
[2025-10-13 20:31:38.149582] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1022] 1760401898149514, 2.27141, 0.0337013, -0.373183, -0.310673, -0.998372, -0.0104461, 0.00561968, 0.0557894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.152399] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1023] 1760401898152283, 2.27418, 0.0337013, -0.373183, -0.310673, -0.998372, -0.0104461, 0.00561968, 0.0557894, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.155008] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1024] 1760401898154898, 2.2768, 0.0351937, -0.373123, -0.310896, -0.998123, -0.00787217, -0.00036728, 0.06073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.159246] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1025] 1760401898159160, 2.28106, 0.0351937, -0.373123, -0.310896, -0.998123, -0.00787217, -0.00036728, 0.06073, 0.149236, 0.0060593, -0.0222617, -0.447392, -1.2164, 1.00176, 
[2025-10-13 20:31:38.160481] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1027] 1760401898160367, 2.28227, 0.0351937, -0.373123, -0.310896, -0.998123, -0.00787217, -0.00036728, 0.06073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.163374] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1028] 1760401898163263, 2.28516, 0.0351937, -0.373123, -0.310896, -0.998123, -0.00787217, -0.00036728, 0.06073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.165888] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1029] 1760401898165779, 2.28768, 0.0348835, -0.373134, -0.310879, -0.998169, -0.00866201, 0.00105744, 0.0598461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.169569] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1031] 1760401898169514, 2.29141, 0.0348835, -0.373134, -0.310879, -0.998169, -0.00866201, 0.00105744, 0.0598461, -0.0310215, 0, 0, 0.140667, 0.292481, -0.179552, 
[2025-10-13 20:31:38.171263] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1032] 1760401898171145, 2.29304, 0.0348835, -0.373134, -0.310879, -0.998169, -0.00866201, 0.00105744, 0.0598461, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.173957] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1033] 1760401898173847, 2.29575, 0.0347767, -0.373162, -0.310874, -0.998213, -0.00864, 0.00164697, 0.0591105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.176705] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1034] 1760401898176598, 2.2985, 0.0347767, -0.373162, -0.310874, -0.998213, -0.00864, 0.00164697, 0.0591105, -0.0106734, -0.0027749, 0, 0, 0.116171, -0.148357, 
[2025-10-13 20:31:38.179324] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1036] 1760401898179267, 2.30117, 0.0347767, -0.373162, -0.310874, -0.998213, -0.00864, 0.00164697, 0.0591105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.182012] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1037] 1760401898181902, 2.3038, 0.0347767, -0.373162, -0.310874, -0.998213, -0.00864, 0.00164697, 0.0591105, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.184895] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1038] 1760401898184776, 2.30667, 0.0347593, -0.373179, -0.310876, -0.998194, -0.00870471, 0.00195085, 0.0594027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.187495] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1039] 1760401898187386, 2.30929, 0.0347593, -0.373179, -0.310876, -0.998194, -0.00870471, 0.00195085, 0.0594027, 0, 0, 0, 0, 0.0619351, 0.058008, 
[2025-10-13 20:31:38.190285] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1041] 1760401898190167, 2.31207, 0.0347593, -0.373179, -0.310876, -0.998194, -0.00870471, 0.00195085, 0.0594027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.192873] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1042] 1760401898192762, 2.31466, 0.0347593, -0.373179, -0.310876, -0.998194, -0.00870471, 0.00195085, 0.0594027, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.195339] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1043] 1760401898195232, 2.31713, 0.0337341, -0.373194, -0.310718, -0.998385, -0.0102939, 0.00579323, 0.0555687, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.198225] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1044] 1760401898198115, 2.32001, 0.0337341, -0.373194, -0.310718, -0.998385, -0.0102939, 0.00579323, 0.0555687, -0.102522, 0, 0.0158267, 0.276637, 0.778328, -0.776206, 
[2025-10-13 20:31:38.200893] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1046] 1760401898200776, 2.32267, 0.0337341, -0.373194, -0.310718, -0.998385, -0.0102939, 0.00579323, 0.0555687, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.203619] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1047] 1760401898203505, 2.3254, 0.0337341, -0.373194, -0.310718, -0.998385, -0.0102939, 0.00579323, 0.0555687, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.206018] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1048] 1760401898205912, 2.32781, 0.0345225, -0.373153, -0.31071, -0.998198, -0.00887095, 0.00168429, 0.0593275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.208697] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1049] 1760401898208583, 2.33048, 0.0345225, -0.373153, -0.31071, -0.998198, -0.00887095, 0.00168429, 0.0593275, 0.078847, 0.00413444, 0, -0.240254, -0.829701, 0.761505, 
[2025-10-13 20:31:38.211532] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1051] 1760401898211421, 2.33332, 0.0345225, -0.373153, -0.31071, -0.998198, -0.00887095, 0.00168429, 0.0593275, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.214076] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1052] 1760401898213972, 2.33587, 0.0350944, -0.37308, -0.310874, -0.998133, -0.00825407, 5.08247e-05, 0.0605101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.217151] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1053] 1760401898217041, 2.33894, 0.0350944, -0.37308, -0.310874, -0.998133, -0.00825407, 5.08247e-05, 0.0605101, 0.0571915, 0.00725378, -0.0163931, -0.103903, -0.331474, 0.239841, 
[2025-10-13 20:31:38.219761] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1055] 1760401898219673, 2.34157, 0.0350944, -0.37308, -0.310874, -0.998133, -0.00825407, 5.08247e-05, 0.0605101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.222371] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1056] 1760401898222262, 2.34416, 0.0350944, -0.37308, -0.310874, -0.998133, -0.00825407, 5.08247e-05, 0.0605101, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.226400] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1057] 1760401898226290, 2.34819, 0.0348014, -0.373106, -0.310832, -0.998204, -0.00856696, 0.000975449, 0.0592846, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.229113] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1058] 1760401898229023, 2.35092, 0.0348014, -0.373106, -0.310832, -0.998204, -0.00856696, 0.000975449, 0.0592846, -0.0293067, -0.00257676, 0.00418683, 0.0516415, 0.186281, -0.247128, 
[2025-10-13 20:31:38.231912] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1060] 1760401898231798, 2.3537, 0.0348014, -0.373106, -0.310832, -0.998204, -0.00856696, 0.000975449, 0.0592846, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.234478] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1061] 1760401898234371, 2.35627, 0.0347707, -0.373103, -0.310853, -0.998198, -0.00878074, 0.00131006, 0.0593471, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.237574] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1062] 1760401898237469, 2.35937, 0.0347707, -0.373103, -0.310853, -0.998198, -0.00878074, 0.00131006, 0.0593471, -0.00306655, 0, -0.00208791, 0.0386953, 0.0694455, 0, 
[2025-10-13 20:31:38.239853] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1064] 1760401898239784, 2.36168, 0.0347707, -0.373103, -0.310853, -0.998198, -0.00878074, 0.00131006, 0.0593471, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.243022] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1065] 1760401898242908, 2.36481, 0.0347707, -0.373103, -0.310853, -0.998198, -0.00878074, 0.00131006, 0.0593471, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.245739] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1066] 1760401898245628, 2.36753, 0.0347537, -0.373136, -0.310877, -0.99821, -0.0087123, 0.00161039, 0.0591509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.248500] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1067] 1760401898248384, 2.37028, 0.0347537, -0.373136, -0.310877, -0.99821, -0.0087123, 0.00161039, 0.0591509, 0, -0.00330966, -0.00240255, 0, 0.0588075, -0.0397801, 
[2025-10-13 20:31:38.251145] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1069] 1760401898251028, 2.37293, 0.0347537, -0.373136, -0.310877, -0.99821, -0.0087123, 0.00161039, 0.0591509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.253760] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1070] 1760401898253646, 2.37554, 0.0347537, -0.373136, -0.310877, -0.99821, -0.0087123, 0.00161039, 0.0591509, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.256453] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1071] 1760401898256341, 2.37824, 0.034786, -0.373156, -0.310856, -0.998196, -0.00870509, 0.00149437, 0.0593821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.259480] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1073] 1760401898259421, 2.38132, 0.034786, -0.373156, -0.310856, -0.998196, -0.00870509, 0.00149437, 0.0593821, 0.00323121, 0, 0.00213922, 0, 0, 0.0465095, 
[2025-10-13 20:31:38.262289] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1074] 1760401898262166, 2.38407, 0.034786, -0.373156, -0.310856, -0.998196, -0.00870509, 0.00149437, 0.0593821, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.264943] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1075] 1760401898264823, 2.38672, 0.0347425, -0.373185, -0.310872, -0.998218, -0.00856594, 0.00177311, 0.0590359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.267755] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1076] 1760401898267632, 2.38953, 0.0347425, -0.373185, -0.310872, -0.998218, -0.00856594, 0.00177311, 0.0590359, -0.0043497, -0.00296866, 0, 0, 0.0534099, -0.0697538, 
[2025-10-13 20:31:38.270278] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1078] 1760401898270027, 2.39193, 0.0347425, -0.373185, -0.310872, -0.998218, -0.00856594, 0.00177311, 0.0590359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.273549] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1079] 1760401898273397, 2.3953, 0.0347425, -0.373185, -0.310872, -0.998218, -0.00856594, 0.00177311, 0.0590359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.276625] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1080] 1760401898276501, 2.3984, 0.0347024, -0.373159, -0.310818, -0.998211, -0.00871878, 0.00169394, 0.0591334, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.279391] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1081] 1760401898279304, 2.4012, 0.0347024, -0.373159, -0.310818, -0.998211, -0.00871878, 0.00169394, 0.0591334, -0.00400971, 0.00263298, 0.00545422, 0, 0, 0, 
[2025-10-13 20:31:38.282268] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1083] 1760401898282149, 2.40405, 0.0347024, -0.373159, -0.310818, -0.998211, -0.00871878, 0.00169394, 0.0591334, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.285009] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1084] 1760401898284892, 2.40679, 0.0346335, -0.373133, -0.310784, -0.998206, -0.00884101, 0.00163736, 0.0591986, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.287783] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1085] 1760401898287660, 2.40956, 0.0346335, -0.373133, -0.310784, -0.998206, -0.00884101, 0.00163736, 0.0591986, -0.00689123, 0.00257237, 0.00339001, 0, 0, 0, 
[2025-10-13 20:31:38.290794] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1087] 1760401898290660, 2.41256, 0.0346335, -0.373133, -0.310784, -0.998206, -0.00884101, 0.00163736, 0.0591986, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.293374] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1088] 1760401898293261, 2.41516, 0.0346335, -0.373133, -0.310784, -0.998206, -0.00884101, 0.00163736, 0.0591986, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.296119] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1089] 1760401898296004, 2.4179, 0.0346687, -0.373163, -0.310817, -0.998227, -0.00866067, 0.00185691, 0.0588626, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.298691] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1090] 1760401898298568, 2.42047, 0.0346687, -0.373163, -0.310817, -0.998227, -0.00866067, 0.00185691, 0.0588626, 0.00351562, -0.00297571, -0.00337235, -0.0384331, 0.0411218, -0.0676021, 
[2025-10-13 20:31:38.301506] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1092] 1760401898301389, 2.42329, 0.0346687, -0.373163, -0.310817, -0.998227, -0.00866067, 0.00185691, 0.0588626, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.304049] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1093] 1760401898303935, 2.42583, 0.0346837, -0.373152, -0.31081, -0.998215, -0.00870015, 0.00167499, 0.0590614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.307052] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1094] 1760401898306930, 2.42883, 0.0346837, -0.373152, -0.31081, -0.998215, -0.00870015, 0.00167499, 0.0590614, 0, 0, 0, 0, -0.0355141, 0.0401072, 
[2025-10-13 20:31:38.309540] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1096] 1760401898309469, 2.43137, 0.0346837, -0.373152, -0.31081, -0.998215, -0.00870015, 0.00167499, 0.0590614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.313602] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1097] 1760401898313371, 2.43527, 0.0346837, -0.373152, -0.31081, -0.998215, -0.00870015, 0.00167499, 0.0590614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.315120] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1098] 1760401898314986, 2.43689, 0.0347163, -0.373139, -0.310809, -0.998194, -0.00877634, 0.00140639, 0.0594142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.317628] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1099] 1760401898317516, 2.43941, 0.0347163, -0.373139, -0.310809, -0.998194, -0.00877634, 0.00140639, 0.0594142, 0.00326796, 0, 0, 0, -0.0521105, 0.0711039, 
[2025-10-13 20:31:38.320181] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1101] 1760401898320047, 2.44195, 0.0347163, -0.373139, -0.310809, -0.998194, -0.00877634, 0.00140639, 0.0594142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.323027] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1102] 1760401898322917, 2.44482, 0.0347163, -0.373139, -0.310809, -0.998194, -0.00877634, 0.00140639, 0.0594142, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.325584] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1103] 1760401898325478, 2.44738, 0.0347021, -0.373141, -0.310825, -0.998204, -0.0087234, 0.00152478, 0.0592452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.328354] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1104] 1760401898328246, 2.45015, 0.0347021, -0.373141, -0.310825, -0.998204, -0.0087234, 0.00152478, 0.0592452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.331036] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1106] 1760401898330922, 2.45282, 0.0347021, -0.373141, -0.310825, -0.998204, -0.0087234, 0.00152478, 0.0592452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.333730] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1107] 1760401898333615, 2.45551, 0.0347021, -0.373141, -0.310825, -0.998204, -0.0087234, 0.00152478, 0.0592452, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.336205] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1108] 1760401898336103, 2.458, 0.0346518, -0.373165, -0.31083, -0.99822, -0.00867676, 0.00170927, 0.0589724, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.339094] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1109] 1760401898339006, 2.4609, 0.0346518, -0.373165, -0.31083, -0.99822, -0.00867676, 0.00170927, 0.0589724, -0.00503392, -0.00239069, 0, 0, 0.0358117, -0.0549391, 
[2025-10-13 20:31:38.341782] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1111] 1760401898341666, 2.46357, 0.0346518, -0.373165, -0.31083, -0.99822, -0.00867676, 0.00170927, 0.0589724, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.344357] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1112] 1760401898344249, 2.46615, 0.0346505, -0.373149, -0.310826, -0.99822, -0.0086978, 0.00163389, 0.0589796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.347698] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1113] 1760401898347597, 2.4695, 0.0346505, -0.373149, -0.310826, -0.99822, -0.0086978, 0.00163389, 0.0589796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.350192] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1115] 1760401898350062, 2.47196, 0.0346505, -0.373149, -0.310826, -0.99822, -0.0086978, 0.00163389, 0.0589796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.353532] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1116] 1760401898353385, 2.47528, 0.0346505, -0.373149, -0.310826, -0.99822, -0.0086978, 0.00163389, 0.0589796, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.357323] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1117] 1760401898357212, 2.47911, 0.0346613, -0.37314, -0.31083, -0.998218, -0.00872571, 0.00165082, 0.0590146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.358967] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1118] 1760401898358883, 2.48078, 0.0346613, -0.37314, -0.31083, -0.998218, -0.00872571, 0.00165082, 0.0590146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.361521] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1120] 1760401898361407, 2.48331, 0.0346613, -0.37314, -0.31083, -0.998218, -0.00872571, 0.00165082, 0.0590146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.364013] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1121] 1760401898363904, 2.4858, 0.0346959, -0.373139, -0.310825, -0.998206, -0.00873748, 0.00151234, 0.059215, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.366697] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1122] 1760401898366596, 2.48849, 0.0346959, -0.373139, -0.310825, -0.998206, -0.00873748, 0.00151234, 0.059215, 0.0034625, 0, 0, 0, 0, 0.0403725, 
[2025-10-13 20:31:38.370182] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1124] 1760401898370043, 2.49194, 0.0346959, -0.373139, -0.310825, -0.998206, -0.00873748, 0.00151234, 0.059215, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.372936] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1125] 1760401898372826, 2.49472, 0.0346959, -0.373139, -0.310825, -0.998206, -0.00873748, 0.00151234, 0.059215, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.375505] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1126] 1760401898375398, 2.4973, 0.0346895, -0.373152, -0.310837, -0.99822, -0.00866344, 0.0017163, 0.0589818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.378324] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1127] 1760401898378216, 2.50012, 0.0346895, -0.373152, -0.310837, -0.99822, -0.00866344, 0.0017163, 0.0589818, 0, 0, 0, 0, 0.0394419, -0.04704, 
[2025-10-13 20:31:38.380755] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1129] 1760401898380647, 2.50255, 0.0346895, -0.373152, -0.310837, -0.99822, -0.00866344, 0.0017163, 0.0589818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.383634] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1130] 1760401898383525, 2.50542, 0.0346895, -0.373152, -0.310837, -0.99822, -0.00866344, 0.0017163, 0.0589818, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.386470] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1131] 1760401898386367, 2.50827, 0.0347322, -0.373097, -0.310795, -0.998177, -0.0089195, 0.00127817, 0.0596745, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.389217] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1132] 1760401898389129, 2.51103, 0.0347322, -0.373097, -0.310795, -0.998177, -0.0089195, 0.00127817, 0.0596745, 0.00427229, 0.00542632, 0.00414726, 0.0560522, -0.0832248, 0.139423, 
[2025-10-13 20:31:38.392024] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1134] 1760401898391914, 2.51381, 0.0347322, -0.373097, -0.310795, -0.998177, -0.0089195, 0.00127817, 0.0596745, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.394604] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1135] 1760401898394496, 2.5164, 0.0346642, -0.373175, -0.310838, -0.99823, -0.00861775, 0.0017902, 0.0588154, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:31:38.397599] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1136] 1760401898397490, 2.51939, 0.0346642, -0.373175, -0.310838, -0.99823, -0.00861775, 0.0017902, 0.0588154, -0.00680202, -0.00780135, -0.00429101, -0.0659704, 0.0971574, -0.172847, 
[2025-10-13 20:31:38.400220] [0x0000007fa27fb9a0] [MocapTag] [0x0000068f] [1138] 1760401898400049, 2.52195, 0.0346642, -0.373175, -0.310838, -0.99823, -0.00861775, 0.0017902, 0.0588154, 0, 0, 0, 0, 0, 0, 
