[2025-10-13 20:22:22.120401] [0x0000007fa94857c0] [MocapTag] [0x000012d0] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:22:25.243331] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1427] 1760401345243226, 3.17617, -0.0123748, -0.323177, -0.309173, -0.999807, -0.00851743, 0.0122071, 0.0127868, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.247143] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1428] 1760401345247056, 3.18, -0.0123748, -0.323177, -0.309173, -0.999807, -0.00851743, 0.0122071, 0.0127868, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.248664] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1430] 1760401345248554, 3.18149, -0.0123761, -0.323187, -0.309175, -0.999808, -0.00851563, 0.0121794, 0.0127968, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.251589] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1431] 1760401345251478, 3.18442, -0.0123761, -0.323187, -0.309175, -0.999808, -0.00851563, 0.0121794, 0.0127968, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.254189] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1432] 1760401345254087, 3.18703, -0.0123761, -0.323187, -0.309175, -0.999808, -0.00851563, 0.0121794, 0.0127968, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.257887] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1434] 1760401345257810, 3.19075, -0.0123761, -0.323187, -0.309175, -0.999808, -0.00851563, 0.0121794, 0.0127968, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.260413] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1435] 1760401345260301, 3.19324, -0.0123725, -0.32318, -0.309174, -0.999807, -0.00852396, 0.0121971, 0.0128003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.263216] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1436] 1760401345263113, 3.19605, -0.0123725, -0.32318, -0.309174, -0.999807, -0.00852396, 0.0121971, 0.0128003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.265781] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1437] 1760401345265668, 3.19861, -0.0123725, -0.32318, -0.309174, -0.999807, -0.00852396, 0.0121971, 0.0128003, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.269206] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1439] 1760401345269094, 3.20203, -0.0123751, -0.323191, -0.30917, -0.999808, -0.00850521, 0.0121815, 0.0128081, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.271748] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1440] 1760401345271640, 3.20458, -0.0123751, -0.323191, -0.30917, -0.999808, -0.00850521, 0.0121815, 0.0128081, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.274203] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1441] 1760401345274100, 3.20704, -0.0123751, -0.323191, -0.30917, -0.999808, -0.00850521, 0.0121815, 0.0128081, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.277915] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1443] 1760401345277857, 3.2108, -0.0123751, -0.323191, -0.30917, -0.999808, -0.00850521, 0.0121815, 0.0128081, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.279965] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1444] 1760401345279853, 3.21279, -0.0123754, -0.323182, -0.309168, -0.999807, -0.00853971, 0.0121663, 0.0128222, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.282619] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1445] 1760401345282514, 3.21545, -0.0123754, -0.323182, -0.309168, -0.999807, -0.00853971, 0.0121663, 0.0128222, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.287815] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1447] 1760401345287733, 3.22067, -0.0123754, -0.323182, -0.309168, -0.999807, -0.00853971, 0.0121663, 0.0128222, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.288900] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1448] 1760401345288789, 3.22173, -0.0123754, -0.323182, -0.309168, -0.999807, -0.00853971, 0.0121663, 0.0128222, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.291386] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1449] 1760401345291278, 3.22422, -0.0123622, -0.323185, -0.309171, -0.999807, -0.00851518, 0.0122037, 0.0127963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.294485] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1450] 1760401345294379, 3.22732, -0.0123622, -0.323185, -0.309171, -0.999807, -0.00851518, 0.0122037, 0.0127963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.297122] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1451] 1760401345297034, 3.22997, -0.0123622, -0.323185, -0.309171, -0.999807, -0.00851518, 0.0122037, 0.0127963, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.299928] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1453] 1760401345299817, 3.23276, -0.0123824, -0.323184, -0.309175, -0.999808, -0.0085074, 0.0121598, 0.0128172, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.303346] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1454] 1760401345303239, 3.23618, -0.0123824, -0.323184, -0.309175, -0.999808, -0.0085074, 0.0121598, 0.0128172, -0.00201694, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.306118] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1455] 1760401345305977, 3.23892, -0.0123824, -0.323184, -0.309175, -0.999808, -0.0085074, 0.0121598, 0.0128172, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.309058] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1457] 1760401345308947, 3.24189, -0.0123737, -0.323179, -0.309173, -0.999808, -0.00852926, 0.0121806, 0.0127867, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.311833] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1458] 1760401345311727, 3.24467, -0.0123737, -0.323179, -0.309173, -0.999808, -0.00852926, 0.0121806, 0.0127867, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.314530] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1459] 1760401345314418, 3.24736, -0.0123737, -0.323179, -0.309173, -0.999808, -0.00852926, 0.0121806, 0.0127867, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.318562] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1461] 1760401345318443, 3.25138, -0.0123737, -0.323179, -0.309173, -0.999808, -0.00852926, 0.0121806, 0.0127867, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.321383] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1462] 1760401345321274, 3.25421, -0.0123695, -0.323184, -0.309174, -0.999807, -0.00852021, 0.012197, 0.0128259, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.324342] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1463] 1760401345324237, 3.25718, -0.0123695, -0.323184, -0.309174, -0.999807, -0.00852021, 0.012197, 0.0128259, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.327541] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1464] 1760401345327425, 3.26037, -0.0123695, -0.323184, -0.309174, -0.999807, -0.00852021, 0.012197, 0.0128259, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.331152] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1466] 1760401345331042, 3.26398, -0.0123902, -0.323179, -0.309176, -0.999807, -0.00852974, 0.0121662, 0.0128171, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.333846] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1467] 1760401345333742, 3.26668, -0.0123902, -0.323179, -0.309176, -0.999807, -0.00852974, 0.0121662, 0.0128171, -0.00206455, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.337151] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1468] 1760401345337065, 3.27, -0.0123902, -0.323179, -0.309176, -0.999807, -0.00852974, 0.0121662, 0.0128171, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.339843] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1470] 1760401345339728, 3.27267, -0.0123735, -0.323183, -0.309175, -0.999807, -0.0085226, 0.0121889, 0.0128148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.342476] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1471] 1760401345342371, 3.27531, -0.0123735, -0.323183, -0.309175, -0.999807, -0.0085226, 0.0121889, 0.0128148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.345089] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1472] 1760401345344982, 3.27792, -0.0123735, -0.323183, -0.309175, -0.999807, -0.0085226, 0.0121889, 0.0128148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.348701] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1474] 1760401345348580, 3.28152, -0.0123735, -0.323183, -0.309175, -0.999807, -0.0085226, 0.0121889, 0.0128148, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.351353] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1475] 1760401345351246, 3.28419, -0.0108692, -0.320428, -0.310723, -0.999525, -0.0122454, 0.0152769, 0.0237879, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.354259] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1476] 1760401345354155, 3.28709, -0.0108692, -0.320428, -0.310723, -0.999525, -0.0122454, 0.0152769, 0.0237879, 0.150435, 0.275478, -0.154881, 0.703073, 0.653297, 2.1792, 
[2025-10-13 20:22:25.357271] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1477] 1760401345357183, 3.29012, -0.0108692, -0.320428, -0.310723, -0.999525, -0.0122454, 0.0152769, 0.0237879, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.359901] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1479] 1760401345359789, 3.29273, -0.0110162, -0.320982, -0.310711, -0.999472, -0.0117882, 0.0110373, 0.0282089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.362609] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1480] 1760401345362501, 3.29544, -0.0110162, -0.320982, -0.310711, -0.999472, -0.0117882, 0.0110373, 0.0282089, -0.014703, -0.0553366, 0, -0.081706, -0.839689, 0.895247, 
[2025-10-13 20:22:25.365365] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1481] 1760401345365260, 3.2982, -0.0110162, -0.320982, -0.310711, -0.999472, -0.0117882, 0.0110373, 0.0282089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.368069] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1483] 1760401345367981, 3.30092, -0.0110162, -0.320982, -0.310711, -0.999472, -0.0117882, 0.0110373, 0.0282089, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.370655] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1484] 1760401345370543, 3.30348, -0.0102431, -0.320973, -0.311131, -0.999445, -0.0114026, 0.0115226, 0.0290893, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.373486] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1485] 1760401345373362, 3.3063, -0.0102431, -0.320973, -0.311131, -0.999445, -0.0114026, 0.0115226, 0.0290893, 0.0773137, 0, -0.0420392, -0.0818968, 0.0967976, 0.176043, 
[2025-10-13 20:22:25.376098] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1486] 1760401345375931, 3.30887, -0.0102431, -0.320973, -0.311131, -0.999445, -0.0114026, 0.0115226, 0.0290893, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.379616] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1488] 1760401345379484, 3.31242, -0.0103704, -0.320981, -0.311102, -0.999447, -0.0116685, 0.0119302, 0.0287614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.382534] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1489] 1760401345382420, 3.31536, -0.0103704, -0.320981, -0.311102, -0.999447, -0.0116685, 0.0119302, 0.0287614, -0.0127374, 0, 0.00292528, 0.0516415, 0.0822907, -0.0671223, 
[2025-10-13 20:22:25.385121] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1490] 1760401345384993, 3.31793, -0.0103704, -0.320981, -0.311102, -0.999447, -0.0116685, 0.0119302, 0.0287614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.387783] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1492] 1760401345387717, 3.32066, -0.0103704, -0.320981, -0.311102, -0.999447, -0.0116685, 0.0119302, 0.0287614, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.390531] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1493] 1760401345390415, 3.32335, -0.0103784, -0.321008, -0.311048, -0.999438, -0.0115529, 0.0115389, 0.0292632, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.393890] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1494] 1760401345393776, 3.32672, -0.0103784, -0.321008, -0.311048, -0.999438, -0.0115529, 0.0115389, 0.0292632, 0, -0.00270538, 0.00537401, 0, -0.0777682, 0.101526, 
[2025-10-13 20:22:25.397069] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1495] 1760401345396977, 3.32992, -0.0103784, -0.321008, -0.311048, -0.999438, -0.0115529, 0.0115389, 0.0292632, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.399713] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1497] 1760401345399588, 3.33253, -0.0108998, -0.321099, -0.310957, -0.999444, -0.0122475, 0.0132968, 0.0280282, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.402142] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1498] 1760401345402028, 3.33497, -0.0108998, -0.321099, -0.310957, -0.999444, -0.0122475, 0.0132968, 0.0280282, -0.0521361, -0.00914344, 0.00912312, 0.132132, 0.352558, -0.252718, 
[2025-10-13 20:22:25.404624] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1499] 1760401345404505, 3.33745, -0.0108998, -0.321099, -0.310957, -0.999444, -0.0122475, 0.0132968, 0.0280282, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.407326] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1500] 1760401345407236, 3.34018, -0.0108998, -0.321099, -0.310957, -0.999444, -0.0122475, 0.0132968, 0.0280282, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.410119] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1502] 1760401345409997, 3.34294, -0.0105603, -0.321089, -0.310992, -0.999434, -0.0115809, 0.0119349, 0.0292463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.413049] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1503] 1760401345412930, 3.34587, -0.0105603, -0.321089, -0.310992, -0.999434, -0.0115809, 0.0119349, 0.0292463, 0.0339529, 0, -0.00350467, -0.128794, -0.273263, 0.24843, 
[2025-10-13 20:22:25.415517] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1504] 1760401345415397, 3.34834, -0.0105603, -0.321089, -0.310992, -0.999434, -0.0115809, 0.0119349, 0.0292463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.418166] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1506] 1760401345418072, 3.35101, -0.0105603, -0.321089, -0.310992, -0.999434, -0.0115809, 0.0119349, 0.0292463, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.420738] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1507] 1760401345420609, 3.35355, -0.0105682, -0.320903, -0.310917, -0.999467, -0.0116441, 0.0106909, 0.0285671, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.424083] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1508] 1760401345423964, 3.3569, -0.0105682, -0.320903, -0.310917, -0.999467, -0.0116441, 0.0106909, 0.0285671, 0, 0.0185973, 0.00751161, 0, -0.249866, -0.133412, 
[2025-10-13 20:22:25.426896] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1509] 1760401345426777, 3.35972, -0.0105682, -0.320903, -0.310917, -0.999467, -0.0116441, 0.0106909, 0.0285671, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.429609] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1511] 1760401345429485, 3.36242, -0.010774, -0.320919, -0.31091, -0.999486, -0.0117924, 0.011469, 0.0275052, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.432552] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1512] 1760401345432434, 3.36537, -0.010774, -0.320919, -0.31091, -0.999486, -0.0117924, 0.011469, 0.0275052, -0.0205753, 0, 0, 0, 0.153958, -0.21451, 
[2025-10-13 20:22:25.434733] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1513] 1760401345434622, 3.36756, -0.010774, -0.320919, -0.31091, -0.999486, -0.0117924, 0.011469, 0.0275052, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.437781] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1514] 1760401345437657, 3.3706, -0.010774, -0.320919, -0.31091, -0.999486, -0.0117924, 0.011469, 0.0275052, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.440902] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1516] 1760401345440781, 3.37372, -0.0108625, -0.320386, -0.310768, -0.999526, -0.0124419, 0.0152937, 0.0236428, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.444071] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1517] 1760401345443940, 3.37688, -0.0108625, -0.320386, -0.310768, -0.999526, -0.0124419, 0.0152937, 0.0236428, -0.00884734, 0.0533293, 0.014288, 0.12126, 0.758919, -0.783158, 
[2025-10-13 20:22:25.446395] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1518] 1760401345446278, 3.37922, -0.0108625, -0.320386, -0.310768, -0.999526, -0.0124419, 0.0152937, 0.0236428, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.449187] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1520] 1760401345449070, 3.38201, -0.0108508, -0.320403, -0.310734, -0.999525, -0.0123548, 0.0151639, 0.0238219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.452046] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1521] 1760401345451912, 3.38485, -0.0108508, -0.320403, -0.310734, -0.999525, -0.0123548, 0.0151639, 0.0238219, 0, 0, 0.00339869, 0, 0, 0.0363976, 
[2025-10-13 20:22:25.455078] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1522] 1760401345454966, 3.38791, -0.0108508, -0.320403, -0.310734, -0.999525, -0.0123548, 0.0151639, 0.0238219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.458886] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1524] 1760401345458774, 3.39171, -0.0108508, -0.320403, -0.310734, -0.999525, -0.0123548, 0.0151639, 0.0238219, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.460386] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1525] 1760401345460278, 3.39322, -0.0109294, -0.32044, -0.310695, -0.999525, -0.0122341, 0.0151612, 0.0238839, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.463227] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1526] 1760401345463120, 3.39606, -0.0109294, -0.32044, -0.310695, -0.999525, -0.0122341, 0.0151612, 0.0238839, -0.00785599, -0.00371445, 0.00384657, 0, 0, 0, 
[2025-10-13 20:22:25.466078] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1527] 1760401345465934, 3.39887, -0.0109294, -0.32044, -0.310695, -0.999525, -0.0122341, 0.0151612, 0.0238839, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.468698] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1529] 1760401345468580, 3.40152, -0.0108895, -0.320475, -0.310597, -0.999526, -0.0116988, 0.0143122, 0.0246291, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.471497] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1530] 1760401345471390, 3.40433, -0.0108895, -0.320475, -0.310597, -0.999526, -0.0116988, 0.0143122, 0.0246291, 0.00398657, -0.00344992, 0.00984286, -0.105286, -0.170595, 0.152593, 
[2025-10-13 20:22:25.474145] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1531] 1760401345474037, 3.40698, -0.0108895, -0.320475, -0.310597, -0.999526, -0.0116988, 0.0143122, 0.0246291, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.476989] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1532] 1760401345476878, 3.40982, -0.0108895, -0.320475, -0.310597, -0.999526, -0.0116988, 0.0143122, 0.0246291, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.479698] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1534] 1760401345479586, 3.41253, -0.0118901, -0.320687, -0.310895, -0.999511, -0.0140353, 0.0207013, 0.0187477, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.482545] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1535] 1760401345482435, 3.41538, -0.0118901, -0.320687, -0.310895, -0.999511, -0.0140353, 0.0207013, 0.0187477, -0.100058, -0.0211693, -0.0297877, 0.461507, 1.27297, -1.20036, 
[2025-10-13 20:22:25.485098] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1536] 1760401345484992, 3.41793, -0.0118901, -0.320687, -0.310895, -0.999511, -0.0140353, 0.0207013, 0.0187477, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.488024] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1538] 1760401345487921, 3.42086, -0.0118901, -0.320687, -0.310895, -0.999511, -0.0140353, 0.0207013, 0.0187477, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.490663] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1539] 1760401345490555, 3.42349, -0.0116533, -0.320558, -0.310933, -0.999531, -0.0137865, 0.0205655, 0.018032, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.493526] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1540] 1760401345493414, 3.42635, -0.0116533, -0.320558, -0.310933, -0.999531, -0.0137865, 0.0205655, 0.018032, 0.0236774, 0.012823, -0.00382206, -0.0463247, 0, -0.141855, 
[2025-10-13 20:22:25.496064] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1541] 1760401345495921, 3.42886, -0.0116533, -0.320558, -0.310933, -0.999531, -0.0137865, 0.0205655, 0.018032, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.498867] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1543] 1760401345498754, 3.43169, -0.0116921, -0.320563, -0.310943, -0.999533, -0.0137735, 0.0204445, 0.0180376, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.502523] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1544] 1760401345502415, 3.43535, -0.0116921, -0.320563, -0.310943, -0.999533, -0.0137735, 0.0204445, 0.0180376, -0.00387563, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.505340] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1545] 1760401345505233, 3.43817, -0.0116921, -0.320563, -0.310943, -0.999533, -0.0137735, 0.0204445, 0.0180376, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.508276] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1547] 1760401345508186, 3.44113, -0.0116921, -0.320563, -0.310943, -0.999533, -0.0137735, 0.0204445, 0.0180376, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.511411] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1548] 1760401345511303, 3.44424, -0.0120536, -0.320864, -0.31099, -0.999592, -0.0125342, 0.0197099, 0.0164185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.513600] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1549] 1760401345513495, 3.44644, -0.0120536, -0.320864, -0.31099, -0.999592, -0.0125342, 0.0197099, 0.0164185, -0.036152, -0.0301452, -0.00463595, -0.238991, -0.155286, -0.317226, 
[2025-10-13 20:22:25.517158] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1550] 1760401345517073, 3.45001, -0.0120536, -0.320864, -0.31099, -0.999592, -0.0125342, 0.0197099, 0.0164185, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.519913] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1552] 1760401345519805, 3.45275, -0.0120195, -0.320877, -0.310988, -0.999593, -0.0124838, 0.0197794, 0.0163336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.522799] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1553] 1760401345522652, 3.45559, -0.0120195, -0.320877, -0.310988, -0.999593, -0.0124838, 0.0197794, 0.0163336, 0.00340421, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.525330] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1554] 1760401345525229, 3.45817, -0.0120195, -0.320877, -0.310988, -0.999593, -0.0124838, 0.0197794, 0.0163336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.529250] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1556] 1760401345529141, 3.46208, -0.0120195, -0.320877, -0.310988, -0.999593, -0.0124838, 0.0197794, 0.0163336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:22:25.530919] [0x0000007fa4b5e9a0] [MocapTag] [0x000012d0] [1557] 1760401345530805, 3.46374, -0.012373, -0.323186, -0.309169, -0.999808, -0.00852041, 0.0121712, 0.0127912, 0, 0, 0, 0, 0, 0, 
