[2025-10-13 20:24:04.288773] [0x0000007fa357c7c0] [MocapTag] [0x000015cf] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:24:23.968334] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9239] 1760401463968220, 19.7272, -1.60381, -1.54205, -1.24981, 0.0524762, 0.0448133, 0.00336654, -0.997611, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.971073] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9240] 1760401463970961, 19.73, -1.62409, -1.54077, -1.24951, 0.0518925, 0.0460402, 0.00259469, -0.997587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.973801] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9242] 1760401463973676, 19.7327, -1.62409, -1.54077, -1.24951, 0.0518925, 0.0460402, 0.00259469, -0.997587, -2.02737, 0.128045, 0.0297172, -0.14689, 0.254032, 0.121737, 
[2025-10-13 20:24:23.976275] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9243] 1760401463976161, 19.7352, -1.62409, -1.54077, -1.24951, 0.0518925, 0.0460402, 0.00259469, -0.997587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.978986] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9244] 1760401463978875, 19.7379, -1.62409, -1.54077, -1.24951, 0.0518925, 0.0460402, 0.00259469, -0.997587, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.981591] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9245] 1760401463981441, 19.7405, -1.64427, -1.53951, -1.24924, 0.0511538, 0.0472422, 0.0020761, -0.997571, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.985651] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9247] 1760401463985535, 19.7446, -1.64427, -1.53951, -1.24924, 0.0511538, 0.0472422, 0.0020761, -0.997571, -2.01886, 0.12578, 0.0271964, -0.0981808, 0.246413, 0.150919, 
[2025-10-13 20:24:23.987208] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9248] 1760401463987101, 19.7461, -1.64427, -1.53951, -1.24924, 0.0511538, 0.0472422, 0.0020761, -0.997571, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.989889] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9249] 1760401463989761, 19.7488, -1.64427, -1.53951, -1.24924, 0.0511538, 0.0472422, 0.0020761, -0.997571, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.992509] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9250] 1760401463992424, 19.7514, -1.66427, -1.53821, -1.24897, 0.0503529, 0.0486487, 0.00174357, -0.997544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:23.995136] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9252] 1760401463995022, 19.754, -1.66427, -1.53821, -1.24897, 0.0503529, 0.0486487, 0.00174357, -0.997544, -1.99922, 0.130741, 0.0273354, -0.0597954, 0.285331, 0.161505, 
[2025-10-13 20:24:23.997618] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9253] 1760401463997505, 19.7565, -1.66427, -1.53821, -1.24897, 0.0503529, 0.0486487, 0.00174357, -0.997544, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.000174] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9254] 1760401464000056, 19.7591, -1.68413, -1.53692, -1.24874, 0.0495457, 0.0499436, 0.00156749, -0.997521, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.003182] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9256] 1760401464003113, 19.7621, -1.68413, -1.53692, -1.24874, 0.0495457, 0.0499436, 0.00156749, -0.997521, -1.98618, 0.128845, 0.0221984, 0, 0.26141, 0.1616, 
[2025-10-13 20:24:24.005386] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9257] 1760401464005269, 19.7643, -1.68413, -1.53692, -1.24874, 0.0495457, 0.0499436, 0.00156749, -0.997521, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.007880] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9258] 1760401464007768, 19.7668, -1.68413, -1.53692, -1.24874, 0.0495457, 0.0499436, 0.00156749, -0.997521, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.010555] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9259] 1760401464010439, 19.7695, -1.70391, -1.53561, -1.24854, 0.0489937, 0.0512847, 0.00162547, -0.99748, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.013236] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9261] 1760401464013126, 19.7722, -1.70391, -1.53561, -1.24854, 0.0489937, 0.0512847, 0.00162547, -0.99748, -1.97844, 0.130915, 0.0200309, 0, 0.2681, 0.107908, 
[2025-10-13 20:24:24.015590] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9262] 1760401464015478, 19.7745, -1.70391, -1.53561, -1.24854, 0.0489937, 0.0512847, 0.00162547, -0.99748, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.018861] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9263] 1760401464018749, 19.7778, -1.70391, -1.53561, -1.24854, 0.0489937, 0.0512847, 0.00162547, -0.99748, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.021439] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9264] 1760401464021326, 19.7804, -1.7236, -1.5343, -1.24836, 0.0484768, 0.0524899, 0.00179872, -0.997443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.024156] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9266] 1760401464024041, 19.7831, -1.7236, -1.5343, -1.24836, 0.0484768, 0.0524899, 0.00179872, -0.997443, -1.96916, 0.131041, 0.0183866, 0.0413656, 0.239818, 0.0998735, 
[2025-10-13 20:24:24.026564] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9267] 1760401464026451, 19.7855, -1.7236, -1.5343, -1.24836, 0.0484768, 0.0524899, 0.00179872, -0.997443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.029094] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9268] 1760401464028977, 19.788, -1.7236, -1.5343, -1.24836, 0.0484768, 0.0524899, 0.00179872, -0.997443, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.031673] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9269] 1760401464031561, 19.7906, -1.74313, -1.53295, -1.24818, 0.0477578, 0.0537035, 0.00213673, -0.997412, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.034574] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9271] 1760401464034442, 19.7935, -1.74313, -1.53295, -1.24818, 0.0477578, 0.0537035, 0.00213673, -0.997412, -1.9526, 0.134524, 0.0178595, 0.0720978, 0.240138, 0.138617, 
[2025-10-13 20:24:24.036580] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9272] 1760401464036468, 19.7955, -1.74313, -1.53295, -1.24818, 0.0477578, 0.0537035, 0.00213673, -0.997412, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.039667] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9273] 1760401464039544, 19.7986, -1.74313, -1.53295, -1.24818, 0.0477578, 0.0537035, 0.00213673, -0.997412, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.042310] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9274] 1760401464042196, 19.8012, -1.76256, -1.53161, -1.24803, 0.0470721, 0.0549263, 0.00249699, -0.997377, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.045030] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9276] 1760401464044914, 19.8039, -1.76256, -1.53161, -1.24803, 0.0470721, 0.0549263, 0.00249699, -0.997377, -1.94258, 0.134661, 0.015253, 0.0766993, 0.241861, 0.131488, 
[2025-10-13 20:24:24.047339] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9277] 1760401464047230, 19.8063, -1.76256, -1.53161, -1.24803, 0.0470721, 0.0549263, 0.00249699, -0.997377, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.051803] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9278] 1760401464051691, 19.8107, -1.78161, -1.53035, -1.24763, 0.0459461, 0.0562067, 0.00360345, -0.997355, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.053208] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9280] 1760401464053100, 19.8121, -1.78161, -1.53035, -1.24763, 0.0459461, 0.0562067, 0.00360345, -0.997355, -1.90496, 0.125317, 0.0397537, 0.221777, 0.247069, 0.211406, 
[2025-10-13 20:24:24.055634] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9281] 1760401464055520, 19.8145, -1.78161, -1.53035, -1.24763, 0.0459461, 0.0562067, 0.00360345, -0.997355, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.058281] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9282] 1760401464058169, 19.8172, -1.78161, -1.53035, -1.24763, 0.0459461, 0.0562067, 0.00360345, -0.997355, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.060945] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9283] 1760401464060831, 19.8199, -1.8008, -1.52901, -1.24749, 0.0450634, 0.057089, 0.00415726, -0.997343, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.063832] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9285] 1760401464063717, 19.8227, -1.8008, -1.52901, -1.24749, 0.0450634, 0.057089, 0.00415726, -0.997343, -1.91987, 0.133823, 0.014681, 0.109434, 0.172605, 0.16923, 
[2025-10-13 20:24:24.066587] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9286] 1760401464066478, 19.8255, -1.8008, -1.52901, -1.24749, 0.0450634, 0.057089, 0.00415726, -0.997343, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.069631] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9287] 1760401464069515, 19.8285, -1.8008, -1.52901, -1.24749, 0.0450634, 0.057089, 0.00415726, -0.997343, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.072482] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9289] 1760401464072421, 19.8314, -1.81971, -1.52774, -1.2473, 0.0439392, 0.0577376, 0.00489879, -0.997352, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.074942] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9290] 1760401464074823, 19.8338, -1.81971, -1.52774, -1.2473, 0.0439392, 0.0577376, 0.00489879, -0.997352, -1.89094, 0.127173, 0.0188633, 0.141931, 0.12472, 0.216055, 
[2025-10-13 20:24:24.077367] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9291] 1760401464077255, 19.8363, -1.81971, -1.52774, -1.2473, 0.0439392, 0.0577376, 0.00489879, -0.997352, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.079989] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9292] 1760401464079870, 19.8389, -1.81971, -1.52774, -1.2473, 0.0439392, 0.0577376, 0.00489879, -0.997352, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.082816] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9293] 1760401464082726, 19.8418, -1.83872, -1.52629, -1.24718, 0.0437039, 0.0584145, 0.00581422, -0.997318, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.085797] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9295] 1760401464085682, 19.8447, -1.83872, -1.52629, -1.24718, 0.0437039, 0.0584145, 0.00581422, -0.997318, -1.90055, 0.145166, 0.0119328, 0.187278, 0.127704, 0.0349522, 
[2025-10-13 20:24:24.088475] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9296] 1760401464088363, 19.8474, -1.83872, -1.52629, -1.24718, 0.0437039, 0.0584145, 0.00581422, -0.997318, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.091195] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9297] 1760401464091080, 19.8501, -1.85747, -1.52497, -1.24707, 0.0428694, 0.0587009, 0.00659808, -0.997333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.093907] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9299] 1760401464093797, 19.8528, -1.85747, -1.52497, -1.24707, 0.0428694, 0.0587009, 0.00659808, -0.997333, -1.87525, 0.132401, 0.0104941, 0.150228, 0.0519022, 0.157928, 
[2025-10-13 20:24:24.097141] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9300] 1760401464097030, 19.8561, -1.85747, -1.52497, -1.24707, 0.0428694, 0.0587009, 0.00659808, -0.997333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.099692] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9301] 1760401464099565, 19.8586, -1.85747, -1.52497, -1.24707, 0.0428694, 0.0587009, 0.00659808, -0.997333, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.102425] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9302] 1760401464102314, 19.8613, -1.87612, -1.5236, -1.24693, 0.0421179, 0.0591687, 0.00745299, -0.997331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.105139] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9304] 1760401464105025, 19.864, -1.87612, -1.5236, -1.24693, 0.0421179, 0.0591687, 0.00745299, -0.997331, -1.86509, 0.136581, 0.0139384, 0.167012, 0.0876904, 0.139785, 
[2025-10-13 20:24:24.107989] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9305] 1760401464107878, 19.8669, -1.87612, -1.5236, -1.24693, 0.0421179, 0.0591687, 0.00745299, -0.997331, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.110169] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9306] 1760401464110052, 19.8691, -1.89472, -1.52212, -1.24677, 0.0413432, 0.0594815, 0.00857608, -0.997336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.112941] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9307] 1760401464112852, 19.8719, -1.89472, -1.52212, -1.24677, 0.0413432, 0.0594815, 0.00857608, -0.997336, -1.86011, 0.148423, 0.0163456, 0.219154, 0.0546791, 0.141573, 
[2025-10-13 20:24:24.115533] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9309] 1760401464115412, 19.8744, -1.89472, -1.52212, -1.24677, 0.0413432, 0.0594815, 0.00857608, -0.997336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.118146] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9310] 1760401464118033, 19.8771, -1.89472, -1.52212, -1.24677, 0.0413432, 0.0594815, 0.00857608, -0.997336, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.120845] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9311] 1760401464120725, 19.8798, -1.91308, -1.5208, -1.24663, 0.0399336, 0.0593412, 0.00948905, -0.997394, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.123593] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9313] 1760401464123477, 19.8825, -1.91308, -1.5208, -1.24663, 0.0399336, 0.0593412, 0.00948905, -0.997394, -1.83585, 0.13142, 0.0135925, 0.165439, 0, 0.273299, 
[2025-10-13 20:24:24.125955] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9314] 1760401464125848, 19.8849, -1.91308, -1.5208, -1.24663, 0.0399336, 0.0593412, 0.00948905, -0.997394, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.128784] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9315] 1760401464128669, 19.8877, -1.91308, -1.5208, -1.24663, 0.0399336, 0.0593412, 0.00948905, -0.997394, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.131367] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9316] 1760401464131253, 19.8903, -1.93142, -1.51931, -1.24656, 0.0395888, 0.0596427, 0.0106156, -0.997378, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.133938] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9318] 1760401464133824, 19.8928, -1.93142, -1.51931, -1.24656, 0.0395888, 0.0596427, 0.0106156, -0.997378, -1.83409, 0.149404, 0.0076195, 0.224757, 0.0520483, 0.0549316, 
[2025-10-13 20:24:24.136335] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9319] 1760401464136223, 19.8952, -1.93142, -1.51931, -1.24656, 0.0395888, 0.0596427, 0.0106156, -0.997378, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.139113] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9320] 1760401464138995, 19.898, -1.93142, -1.51931, -1.24656, 0.0395888, 0.0596427, 0.0106156, -0.997378, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.142262] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9322] 1760401464142209, 19.9012, -1.9495, -1.51795, -1.24651, 0.0383791, 0.0594674, 0.0115262, -0.997426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.144388] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9323] 1760401464144273, 19.9033, -1.9495, -1.51795, -1.24651, 0.0383791, 0.0594674, 0.0115262, -0.997426, -1.80815, 0.135368, 0.00459006, 0.167084, -0.0390895, 0.233221, 
[2025-10-13 20:24:24.146850] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9324] 1760401464146742, 19.9058, -1.9495, -1.51795, -1.24651, 0.0383791, 0.0594674, 0.0115262, -0.997426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.149476] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9325] 1760401464149306, 19.9083, -1.9495, -1.51795, -1.24651, 0.0383791, 0.0594674, 0.0115262, -0.997426, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.152009] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9326] 1760401464151924, 19.9109, -1.96749, -1.51642, -1.24639, 0.0378606, 0.0595878, 0.0126958, -0.997424, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.154674] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9328] 1760401464154551, 19.9136, -1.96749, -1.51642, -1.24639, 0.0378606, 0.0595878, 0.0126958, -0.997424, -1.79842, 0.153144, 0.0122298, 0.229836, 0, 0.0899792, 
[2025-10-13 20:24:24.157106] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9329] 1760401464156996, 19.916, -1.96749, -1.51642, -1.24639, 0.0378606, 0.0595878, 0.0126958, -0.997424, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.161837] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9330] 1760401464161725, 19.9208, -1.96749, -1.51642, -1.24639, 0.0378606, 0.0595878, 0.0126958, -0.997424, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.162409] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9331] 1760401464162338, 19.9214, -1.98528, -1.515, -1.24637, 0.0367531, 0.0594953, 0.013535, -0.99746, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:24:24.165272] [0x0000007f927fb9a0] [MocapTag] [0x000015cf] [9333] 1760401464165157, 19.9242, -1.98528, -1.515, -1.24637, 0.0367531, 0.0594953, 0.013535, -0.99746, -1.77956, 0.142193, 0, 0.154686, 0, 0.213194, 
