[2025-10-13 20:36:43.858787] [0x0000007f980be7c0] [MocapTag] [0x00000f53] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:37:00.514387] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7781] 1760402220514267, 16.7027, 2.91479, -0.516693, -1.16116, -0.847328, 0.000191247, -0.0208173, 0.530662, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.517407] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7782] 1760402220517298, 16.7058, 2.91607, -0.523344, -1.16126, -0.844538, 0.000788942, -0.0211681, 0.535077, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.521020] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7783] 1760402220520903, 16.7094, 2.91607, -0.523344, -1.16126, -0.844538, 0.000788942, -0.0211681, 0.535077, 0.128336, -0.665138, -0.0104429, -0.0448704, -0.11185, 1.0451, 
[2025-10-13 20:37:00.522762] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7785] 1760402220522699, 16.7112, 2.91607, -0.523344, -1.16126, -0.844538, 0.000788942, -0.0211681, 0.535077, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.525588] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7786] 1760402220525475, 16.7139, 2.91607, -0.523344, -1.16126, -0.844538, 0.000788942, -0.0211681, 0.535077, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.528146] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7787] 1760402220528021, 16.7165, 2.9173, -0.529999, -1.16139, -0.841601, 0.00130167, -0.0213818, 0.539674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.530875] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7788] 1760402220530758, 16.7192, 2.9173, -0.529999, -1.16139, -0.841601, 0.00130167, -0.0213818, 0.539674, 0.123025, -0.665514, -0.0127763, -0.0432968, -0.0796661, 1.09127, 
[2025-10-13 20:37:00.533328] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7790] 1760402220533235, 16.7217, 2.9173, -0.529999, -1.16139, -0.841601, 0.00130167, -0.0213818, 0.539674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.535822] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7791] 1760402220535709, 16.7242, 2.9173, -0.529999, -1.16139, -0.841601, 0.00130167, -0.0213818, 0.539674, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.538122] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7792] 1760402220538014, 16.7265, 2.91844, -0.536631, -1.16153, -0.838569, 0.00195416, -0.0216982, 0.544359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.540895] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7793] 1760402220540772, 16.7292, 2.91844, -0.536631, -1.16153, -0.838569, 0.00195416, -0.0216982, 0.544359, 0.114002, -0.663175, -0.0138336, -0.054121, -0.112437, 1.11655, 
[2025-10-13 20:37:00.543153] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7794] 1760402220543067, 16.7315, 2.91844, -0.536631, -1.16153, -0.838569, 0.00195416, -0.0216982, 0.544359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.546048] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7796] 1760402220545934, 16.7344, 2.91844, -0.536631, -1.16153, -0.838569, 0.00195416, -0.0216982, 0.544359, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.548563] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7797] 1760402220548449, 16.7369, 2.91953, -0.543266, -1.16165, -0.835469, 0.00267624, -0.0219658, 0.549092, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.551245] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7798] 1760402220551127, 16.7396, 2.91953, -0.543266, -1.16165, -0.835469, 0.00267624, -0.0219658, 0.549092, 0.109277, -0.66352, -0.0118075, -0.069499, -0.112481, 1.13164, 
[2025-10-13 20:37:00.554387] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7800] 1760402220554271, 16.7427, 2.91953, -0.543266, -1.16165, -0.835469, 0.00267624, -0.0219658, 0.549092, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.556260] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7801] 1760402220556154, 16.7446, 2.91953, -0.543266, -1.16165, -0.835469, 0.00267624, -0.0219658, 0.549092, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.558749] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7802] 1760402220558642, 16.7471, 2.92044, -0.550223, -1.16175, -0.832761, 0.0039487, -0.0228866, 0.553146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.561610] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7803] 1760402220561492, 16.7499, 2.92044, -0.550223, -1.16175, -0.832761, 0.0039487, -0.0228866, 0.553146, 0.0901813, -0.69561, -0.0104228, -0.0906706, -0.284651, 0.976145, 
[2025-10-13 20:37:00.564119] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7805] 1760402220564006, 16.7525, 2.92044, -0.550223, -1.16175, -0.832761, 0.0039487, -0.0228866, 0.553146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.566649] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7806] 1760402220566536, 16.755, 2.92138, -0.5569, -1.16188, -0.829448, 0.00462201, -0.0229194, 0.558095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.569294] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7807] 1760402220569172, 16.7576, 2.92138, -0.5569, -1.16188, -0.829448, 0.00462201, -0.0229194, 0.558095, 0.094644, -0.667764, -0.01288, -0.0828028, -0.0693981, 1.19028, 
[2025-10-13 20:37:00.572472] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7808] 1760402220572386, 16.7608, 2.92138, -0.5569, -1.16188, -0.829448, 0.00462201, -0.0229194, 0.558095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.574373] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7810] 1760402220574249, 16.7627, 2.92138, -0.5569, -1.16188, -0.829448, 0.00462201, -0.0229194, 0.558095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.576845] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7811] 1760402220576707, 16.7652, 2.92219, -0.563536, -1.16202, -0.826011, 0.00533475, -0.0231577, 0.563152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.579870] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7812] 1760402220579752, 16.7682, 2.92219, -0.563536, -1.16202, -0.826011, 0.00533475, -0.0231577, 0.563152, 0.0810224, -0.663597, -0.0140188, -0.0645161, -0.108669, 1.22285, 
[2025-10-13 20:37:00.582803] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7814] 1760402220582729, 16.7712, 2.92219, -0.563536, -1.16202, -0.826011, 0.00533475, -0.0231577, 0.563152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.584555] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7815] 1760402220584442, 16.7729, 2.92219, -0.563536, -1.16202, -0.826011, 0.00533475, -0.0231577, 0.563152, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.587027] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7816] 1760402220586920, 16.7754, 2.92295, -0.57011, -1.16213, -0.822434, 0.00606178, -0.0231966, 0.568355, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.589859] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7817] 1760402220589734, 16.7782, 2.92295, -0.57011, -1.16213, -0.822434, 0.00606178, -0.0231966, 0.568355, 0.0760439, -0.657375, -0.0110573, -0.0873089, -0.0781044, 1.26168, 
[2025-10-13 20:37:00.592180] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7818] 1760402220592093, 16.7805, 2.92295, -0.57011, -1.16213, -0.822434, 0.00606178, -0.0231966, 0.568355, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.594814] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7820] 1760402220594700, 16.7832, 2.92295, -0.57011, -1.16213, -0.822434, 0.00606178, -0.0231966, 0.568355, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.598048] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7821] 1760402220597935, 16.7864, 2.92366, -0.576753, -1.16226, -0.818784, 0.00696083, -0.0233185, 0.573586, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:37:00.600736] [0x0000007f8f7929a0] [MocapTag] [0x00000f53] [7822] 1760402220600617, 16.7891, 2.92366, -0.576753, -1.16226, -0.818784, 0.00696083, -0.0233185, 0.573586, 0.0704752, -0.66435, -0.0133304, -0.104594, -0.112622, 1.27469, 
