[2025-10-13 20:19:49.841174] [0x0000007f7ff327c0] [MocapTag] [0x00000e4e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:20:08.859601] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8943] 1760401208859493, 19.0669, -0.211725, -1.52817, -1.22993, 0.0502755, -0.0195663, 0.0391354, -0.997777, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.862400] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8944] 1760401208862273, 19.0697, -0.211725, -1.52817, -1.22993, 0.0502755, -0.0195663, 0.0391354, -0.997777, -2.43881, -0.00693453, -0.0726906, 0.202656, -0.377513, -0.31395, 
[2025-10-13 20:20:08.865051] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8946] 1760401208864948, 19.0723, -0.211725, -1.52817, -1.22993, 0.0502755, -0.0195663, 0.0391354, -0.997777, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.867725] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8947] 1760401208867613, 19.075, -0.211725, -1.52817, -1.22993, 0.0502755, -0.0195663, 0.0391354, -0.997777, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.870392] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8948] 1760401208870279, 19.0777, -0.235769, -1.52899, -1.23026, 0.0499156, -0.0192754, 0.0390936, -0.997802, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.873237] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8949] 1760401208873123, 19.0805, -0.235769, -1.52899, -1.23026, 0.0499156, -0.0192754, 0.0390936, -0.997802, -2.40438, -0.0822111, -0.0331967, 0, 0.0612486, 0.0697851, 
[2025-10-13 20:20:08.875844] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8951] 1760401208875730, 19.0831, -0.235769, -1.52899, -1.23026, 0.0499156, -0.0192754, 0.0390936, -0.997802, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.878319] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8952] 1760401208878212, 19.0856, -0.235769, -1.52899, -1.23026, 0.0499156, -0.0192754, 0.0390936, -0.997802, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.881513] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8953] 1760401208881397, 19.0888, -0.260073, -1.52963, -1.23051, 0.0493025, -0.0190774, 0.0389671, -0.997841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.885875] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8955] 1760401208885761, 19.0931, -0.260073, -1.52963, -1.23051, 0.0493025, -0.0190774, 0.0389671, -0.997841, -2.43042, -0.0640119, -0.0251066, 0, 0.0454333, 0.120831, 
[2025-10-13 20:20:08.886530] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8956] 1760401208886436, 19.0938, -0.260073, -1.52963, -1.23051, 0.0493025, -0.0190774, 0.0389671, -0.997841, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.888943] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8957] 1760401208888840, 19.0962, -0.284122, -1.53057, -1.2307, 0.0486182, -0.0187389, 0.0377835, -0.997927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.891900] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8958] 1760401208891774, 19.0992, -0.284122, -1.53057, -1.2307, 0.0486182, -0.0187389, 0.0377835, -0.997927, -2.40489, -0.0937794, -0.0187458, -0.230765, 0.084158, 0.1297, 
[2025-10-13 20:20:08.894248] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8959] 1760401208894159, 19.1015, -0.284122, -1.53057, -1.2307, 0.0486182, -0.0187389, 0.0377835, -0.997927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.897189] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8961] 1760401208897075, 19.1045, -0.284122, -1.53057, -1.2307, 0.0486182, -0.0187389, 0.0377835, -0.997927, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.900128] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8962] 1760401208900017, 19.1074, -0.308397, -1.53095, -1.23112, 0.047871, -0.0189313, 0.0380414, -0.997949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.902585] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8963] 1760401208902467, 19.1099, -0.308397, -1.53095, -1.23112, 0.047871, -0.0189313, 0.0380414, -0.997949, -2.4275, -0.0376237, -0.0419699, 0.0528812, -0.0353303, 0.152016, 
[2025-10-13 20:20:08.906404] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8965] 1760401208906282, 19.1137, -0.308397, -1.53095, -1.23112, 0.047871, -0.0189313, 0.0380414, -0.997949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.908561] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8966] 1760401208908455, 19.1158, -0.308397, -1.53095, -1.23112, 0.047871, -0.0189313, 0.0380414, -0.997949, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.911651] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8967] 1760401208911533, 19.1189, -0.332578, -1.53145, -1.23148, 0.0474678, -0.0185999, 0.0373745, -0.998, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.914393] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8968] 1760401208914303, 19.1217, -0.332578, -1.53145, -1.23148, 0.0474678, -0.0185999, 0.0373745, -0.998, -2.41809, -0.0505537, -0.0361801, -0.128722, 0.0754181, 0.0756741, 
[2025-10-13 20:20:08.917233] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8970] 1760401208917121, 19.1245, -0.332578, -1.53145, -1.23148, 0.0474678, -0.0185999, 0.0373745, -0.998, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.919924] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8971] 1760401208919813, 19.1272, -0.357005, -1.53227, -1.23179, 0.0471043, -0.0193613, 0.03619, -0.998046, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.923240] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8972] 1760401208923156, 19.1305, -0.357005, -1.53227, -1.23179, 0.0471043, -0.0193613, 0.03619, -0.998046, -2.44275, -0.0812957, -0.0307308, -0.242329, -0.138401, 0.0730753, 
[2025-10-13 20:20:08.925860] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8974] 1760401208925741, 19.1331, -0.357005, -1.53227, -1.23179, 0.0471043, -0.0193613, 0.03619, -0.998046, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.928426] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8975] 1760401208928317, 19.1357, -0.357005, -1.53227, -1.23179, 0.0471043, -0.0193613, 0.03619, -0.998046, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.931490] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8976] 1760401208931373, 19.1388, -0.380709, -1.53266, -1.23199, 0.0466462, -0.0187296, 0.0357799, -0.998095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.933757] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8977] 1760401208933666, 19.1411, -0.380709, -1.53266, -1.23199, 0.0466462, -0.0187296, 0.0357799, -0.998095, -2.37033, -0.0394849, -0.0209089, -0.0745058, 0.133172, 0.0858307, 
[2025-10-13 20:20:08.936415] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8979] 1760401208936300, 19.1437, -0.380709, -1.53266, -1.23199, 0.0466462, -0.0187296, 0.0357799, -0.998095, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.939847] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8980] 1760401208939727, 19.1471, -0.404949, -1.53291, -1.2323, 0.0463101, -0.0186151, 0.034841, -0.998146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.941767] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8981] 1760401208941650, 19.149, -0.404949, -1.53291, -1.2323, 0.0463101, -0.0186151, 0.034841, -0.998146, -2.42401, -0.0252441, -0.030943, -0.185418, 0, 0.0627518, 
[2025-10-13 20:20:08.944253] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8982] 1760401208944168, 19.1516, -0.404949, -1.53291, -1.2323, 0.0463101, -0.0186151, 0.034841, -0.998146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.946866] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8984] 1760401208946747, 19.1541, -0.404949, -1.53291, -1.2323, 0.0463101, -0.0186151, 0.034841, -0.998146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.950068] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8985] 1760401208949959, 19.1573, -0.429457, -1.53355, -1.2326, 0.0455837, -0.0192876, 0.0334854, -0.998213, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.952540] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8986] 1760401208952423, 19.1598, -0.429457, -1.53355, -1.2326, 0.0455837, -0.0192876, 0.0334854, -0.998213, -2.45085, -0.0640534, -0.0295361, -0.274134, -0.11719, 0.1441, 
[2025-10-13 20:20:08.955786] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8988] 1760401208955661, 19.163, -0.429457, -1.53355, -1.2326, 0.0455837, -0.0192876, 0.0334854, -0.998213, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.958456] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8989] 1760401208958346, 19.1657, -0.429457, -1.53355, -1.2326, 0.0455837, -0.0192876, 0.0334854, -0.998213, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.960922] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8990] 1760401208960813, 19.1682, -0.453462, -1.53397, -1.23288, 0.0448464, -0.0189226, 0.0327261, -0.998278, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.964040] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8991] 1760401208963927, 19.1713, -0.453462, -1.53397, -1.23288, 0.0448464, -0.0189226, 0.0327261, -0.998278, -2.40045, -0.0415429, -0.0282931, -0.145674, 0.0844438, 0.142312, 
[2025-10-13 20:20:08.966919] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8993] 1760401208966805, 19.1742, -0.453462, -1.53397, -1.23288, 0.0448464, -0.0189226, 0.0327261, -0.998278, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.970254] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8994] 1760401208970140, 19.1775, -0.477527, -1.53441, -1.23304, 0.0445099, -0.018346, 0.0311202, -0.998356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.972308] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8995] 1760401208972194, 19.1796, -0.477527, -1.53441, -1.23304, 0.0445099, -0.018346, 0.0311202, -0.998356, -2.40656, -0.0442042, -0.0158928, -0.314927, 0.131436, 0.0575542, 
[2025-10-13 20:20:08.974736] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8997] 1760401208974651, 19.182, -0.477527, -1.53441, -1.23304, 0.0445099, -0.018346, 0.0311202, -0.998356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.977577] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8998] 1760401208977465, 19.1849, -0.477527, -1.53441, -1.23304, 0.0445099, -0.018346, 0.0311202, -0.998356, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.980063] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [8999] 1760401208979957, 19.1873, -0.50134, -1.53427, -1.23357, 0.0438751, -0.0177549, 0.0310299, -0.998397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.982954] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9000] 1760401208982835, 19.1902, -0.50134, -1.53427, -1.23357, 0.0438751, -0.0177549, 0.0310299, -0.998397, -2.38125, 0.0136454, -0.052559, 0, 0.122725, 0.123382, 
[2025-10-13 20:20:08.985451] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9002] 1760401208985333, 19.1927, -0.50134, -1.53427, -1.23357, 0.0438751, -0.0177549, 0.0310299, -0.998397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.988220] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9003] 1760401208988111, 19.1955, -0.50134, -1.53427, -1.23357, 0.0438751, -0.0177549, 0.0310299, -0.998397, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.990738] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9004] 1760401208990626, 19.198, -0.520884, -1.53501, -1.23683, 0.0329188, 0.00600355, 0.0310615, -0.998957, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.993542] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9005] 1760401208993427, 19.2008, -0.520884, -1.53501, -1.23683, 0.0329188, 0.00600355, 0.0310615, -0.998957, -1.95441, -0.0735607, -0.326066, 0.201392, 4.81347, 2.04856, 
[2025-10-13 20:20:08.996158] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9007] 1760401208996005, 19.2034, -0.520884, -1.53501, -1.23683, 0.0329188, 0.00600355, 0.0310615, -0.998957, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:08.999195] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9008] 1760401208999088, 19.2065, -0.520884, -1.53501, -1.23683, 0.0329188, 0.00600355, 0.0310615, -0.998957, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.002128] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9009] 1760401209002010, 19.2094, -0.544044, -1.53493, -1.23686, 0.0355217, 0.00782044, 0.029513, -0.998902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.004539] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9010] 1760401209004423, 19.2118, -0.544044, -1.53493, -1.23686, 0.0355217, 0.00782044, 0.029513, -0.998902, -2.316, 0.00771927, -0.00320261, -0.29397, 0.35777, -0.5301, 
[2025-10-13 20:20:09.007754] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9012] 1760401209007641, 19.215, -0.544044, -1.53493, -1.23686, 0.0355217, 0.00782044, 0.029513, -0.998902, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.010370] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9013] 1760401209010257, 19.2176, -0.567886, -1.53506, -1.23727, 0.0347793, 0.00835591, 0.0285941, -0.998951, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.013778] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9014] 1760401209013693, 19.2211, -0.567886, -1.53506, -1.23727, 0.0347793, 0.00835591, 0.0285941, -0.998951, -2.38427, -0.0124277, -0.0406923, -0.18096, 0.117842, 0.146627, 
[2025-10-13 20:20:09.016353] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9016] 1760401209016239, 19.2236, -0.567886, -1.53506, -1.23727, 0.0347793, 0.00835591, 0.0285941, -0.998951, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.020837] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9017] 1760401209020728, 19.2281, -0.59113, -1.53506, -1.23735, 0.0306974, 0.0117965, 0.0282442, -0.99906, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.021595] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9018] 1760401209021472, 19.2289, -0.59113, -1.53506, -1.23735, 0.0306974, 0.0117965, 0.0282442, -0.99906, -2.32438, 0, -0.00830652, -0.0543356, 0.713265, 0.797009, 
[2025-10-13 20:20:09.024317] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9019] 1760401209024205, 19.2316, -0.59113, -1.53506, -1.23735, 0.0306974, 0.0117965, 0.0282442, -0.99906, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.026874] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9021] 1760401209026759, 19.2341, -0.59113, -1.53506, -1.23735, 0.0306974, 0.0117965, 0.0282442, -0.99906, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.029924] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9022] 1760401209029811, 19.2372, -0.61495, -1.53471, -1.23788, 0.0343468, 0.0106254, 0.0275951, -0.998972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.032602] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9023] 1760401209032482, 19.2399, -0.61495, -1.53471, -1.23788, 0.0343468, 0.0106254, 0.0275951, -0.998972, -2.38202, 0.0345312, -0.0532277, -0.130153, -0.250401, -0.721955, 
[2025-10-13 20:20:09.035155] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9025] 1760401209035035, 19.2424, -0.61495, -1.53471, -1.23788, 0.0343468, 0.0106254, 0.0275951, -0.998972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.038133] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9026] 1760401209038020, 19.2454, -0.61495, -1.53471, -1.23788, 0.0343468, 0.0106254, 0.0275951, -0.998972, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.040216] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9027] 1760401209040107, 19.2475, -0.638682, -1.53499, -1.23823, 0.0306421, 0.0131732, 0.026801, -0.999084, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.043039] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9028] 1760401209042918, 19.2503, -0.638682, -1.53499, -1.23823, 0.0306421, 0.0131732, 0.026801, -0.999084, -2.3732, -0.0272911, -0.0353557, -0.149918, 0.534787, 0.728488, 
[2025-10-13 20:20:09.045797] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9030] 1760401209045685, 19.2531, -0.638682, -1.53499, -1.23823, 0.0306421, 0.0131732, 0.026801, -0.999084, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.048418] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9031] 1760401209048313, 19.2557, -0.638682, -1.53499, -1.23823, 0.0306421, 0.0131732, 0.026801, -0.999084, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.051539] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9032] 1760401209051423, 19.2588, -0.662409, -1.53465, -1.23869, 0.0330433, 0.0129338, 0.0259618, -0.999033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.053747] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9033] 1760401209053661, 19.261, -0.662409, -1.53465, -1.23869, 0.0330433, 0.0129338, 0.0259618, -0.999033, -2.37263, 0.0339119, -0.0451767, -0.163555, -0.0553111, -0.477052, 
[2025-10-13 20:20:09.056630] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9035] 1760401209056518, 19.2639, -0.662409, -1.53465, -1.23869, 0.0330433, 0.0129338, 0.0259618, -0.999033, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.059185] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9036] 1760401209059084, 19.2665, -0.686033, -1.5349, -1.23904, 0.0289442, 0.015577, 0.025352, -0.999138, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.062063] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9037] 1760401209061948, 19.2693, -0.686033, -1.5349, -1.23904, 0.0289442, 0.015577, 0.025352, -0.999138, -2.36246, -0.0249708, -0.0349277, -0.116062, 0.553473, 0.807548, 
[2025-10-13 20:20:09.064608] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9039] 1760401209064537, 19.2719, -0.686033, -1.5349, -1.23904, 0.0289442, 0.015577, 0.025352, -0.999138, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.067400] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9040] 1760401209067284, 19.2747, -0.686033, -1.5349, -1.23904, 0.0289442, 0.015577, 0.025352, -0.999138, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.069954] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9041] 1760401209069844, 19.2772, -0.709715, -1.53442, -1.23954, 0.0316254, 0.0151416, 0.0248744, -0.999075, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.073014] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9042] 1760401209072894, 19.2803, -0.709715, -1.53442, -1.23954, 0.0316254, 0.0151416, 0.0248744, -0.999075, -2.36815, 0.0478223, -0.0499249, -0.090456, -0.0978254, -0.53277, 
[2025-10-13 20:20:09.075601] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9044] 1760401209075482, 19.2829, -0.709715, -1.53442, -1.23954, 0.0316254, 0.0151416, 0.0248744, -0.999075, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.078225] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9045] 1760401209078109, 19.2855, -0.709715, -1.53442, -1.23954, 0.0316254, 0.0151416, 0.0248744, -0.999075, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.080704] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9046] 1760401209080596, 19.288, -0.733318, -1.53451, -1.23992, 0.028071, 0.017608, 0.0246722, -0.999146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.084373] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9048] 1760401209084312, 19.2917, -0.733318, -1.53451, -1.23992, 0.028071, 0.017608, 0.0246722, -0.999146, -2.36035, -0.00929796, -0.0384196, -0.0361919, 0.512149, 0.6989, 
[2025-10-13 20:20:09.086169] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9049] 1760401209086017, 19.2934, -0.733318, -1.53451, -1.23992, 0.028071, 0.017608, 0.0246722, -0.999146, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.089713] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9050] 1760401209089605, 19.297, -0.756868, -1.53395, -1.24052, 0.0309171, 0.0166147, 0.0247114, -0.999078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.092231] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9051] 1760401209092108, 19.2995, -0.756868, -1.53395, -1.24052, 0.0309171, 0.0166147, 0.0247114, -0.999078, -2.35493, 0.056088, -0.0598698, 0, -0.213122, -0.564432, 
[2025-10-13 20:20:09.094742] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9053] 1760401209094663, 19.302, -0.756868, -1.53395, -1.24052, 0.0309171, 0.0166147, 0.0247114, -0.999078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.097529] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9054] 1760401209097407, 19.3048, -0.756868, -1.53395, -1.24052, 0.0309171, 0.0166147, 0.0247114, -0.999078, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.099955] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9055] 1760401209099848, 19.3072, -0.7803, -1.5338, -1.2409, 0.0285978, 0.0185936, 0.0248046, -0.99911, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.102896] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9056] 1760401209102782, 19.3102, -0.7803, -1.5338, -1.2409, 0.0285978, 0.0185936, 0.0248046, -0.99911, -2.34327, 0.0151984, -0.0383233, 0, 0.406694, 0.453377, 
[2025-10-13 20:20:09.105787] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9058] 1760401209105668, 19.3131, -0.7803, -1.5338, -1.2409, 0.0285978, 0.0185936, 0.0248046, -0.99911, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.108572] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9059] 1760401209108462, 19.3158, -0.7803, -1.5338, -1.2409, 0.0285978, 0.0185936, 0.0248046, -0.99911, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.111985] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9060] 1760401209111865, 19.3193, -0.803739, -1.53326, -1.24143, 0.0301411, 0.0185252, 0.0247509, -0.999067, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.113875] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9061] 1760401209113787, 19.3212, -0.803739, -1.53326, -1.24143, 0.0301411, 0.0185252, 0.0247509, -0.999067, -2.34384, 0.053751, -0.0530778, 0, 0, -0.308275, 
[2025-10-13 20:20:09.116589] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9063] 1760401209116474, 19.3239, -0.803739, -1.53326, -1.24143, 0.0301411, 0.0185252, 0.0247509, -0.999067, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.119122] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9064] 1760401209119011, 19.3264, -0.827099, -1.53295, -1.24176, 0.0286805, 0.0206201, 0.0246125, -0.999073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.121950] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9065] 1760401209121830, 19.3292, -0.827099, -1.53295, -1.24176, 0.0286805, 0.0206201, 0.0246125, -0.999073, -2.33599, 0.0310914, -0.0325342, 0, 0.426938, 0.281763, 
[2025-10-13 20:20:09.124953] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9067] 1760401209124841, 19.3322, -0.827099, -1.53295, -1.24176, 0.0286805, 0.0206201, 0.0246125, -0.999073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.127656] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9068] 1760401209127544, 19.3349, -0.827099, -1.53295, -1.24176, 0.0286805, 0.0206201, 0.0246125, -0.999073, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.130275] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9069] 1760401209130157, 19.3375, -0.850406, -1.53242, -1.24217, 0.0287592, 0.0213161, 0.0245069, -0.999059, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:20:09.133264] [0x0000007f66ffc9a0] [MocapTag] [0x00000e4e] [9070] 1760401209133149, 19.3405, -0.850406, -1.53242, -1.24217, 0.0287592, 0.0213161, 0.0245069, -0.999059, -2.33069, 0.0533792, -0.0415818, 0, 0.139339, 0, 
