[2025-10-13 20:07:12.397634] [0x0000007fbbd047c0] [MocapTag] [0x00003710] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-13 20:07:31.571292] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8820] 1760400451571176, 19.2281, -0.61476, -1.56305, -1.20376, 0.0340461, 0.0223749, 0.0194527, -0.99898, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.573909] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8821] 1760400451573789, 19.2307, -0.61476, -1.56305, -1.20376, 0.0340461, 0.0223749, 0.0194527, -0.99898, -2.3091, 0.043684, -0.0385715, 0.130272, 0.0960272, 0, 
[2025-10-13 20:07:31.577433] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8822] 1760400451577340, 19.2342, -0.61476, -1.56305, -1.20376, 0.0340461, 0.0223749, 0.0194527, -0.99898, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.579214] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8824] 1760400451579101, 19.236, -0.61476, -1.56305, -1.20376, 0.0340461, 0.0223749, 0.0194527, -0.99898, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.581715] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8825] 1760400451581611, 19.2385, -0.637804, -1.56268, -1.20408, 0.0340099, 0.0229317, 0.0202351, -0.998953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.584507] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8826] 1760400451584385, 19.2413, -0.637804, -1.56268, -1.20408, 0.0340099, 0.0229317, 0.0202351, -0.998953, -2.30441, 0.0368657, -0.0322864, 0.160336, 0.106041, 0, 
[2025-10-13 20:07:31.587051] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8827] 1760400451586935, 19.2438, -0.637804, -1.56268, -1.20408, 0.0340099, 0.0229317, 0.0202351, -0.998953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.590017] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8829] 1760400451589904, 19.2468, -0.637804, -1.56268, -1.20408, 0.0340099, 0.0229317, 0.0202351, -0.998953, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.592485] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8830] 1760400451592373, 19.2492, -0.660935, -1.56215, -1.20451, 0.034099, 0.0231988, 0.0203709, -0.998941, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.595207] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8831] 1760400451595092, 19.252, -0.660935, -1.56215, -1.20451, 0.034099, 0.0231988, 0.0203709, -0.998941, -2.31308, 0.0523091, -0.0426378, 0, 0.0520609, 0, 
[2025-10-13 20:07:31.599091] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8833] 1760400451598964, 19.2558, -0.660935, -1.56215, -1.20451, 0.034099, 0.0231988, 0.0203709, -0.998941, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.600377] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8834] 1760400451600262, 19.2571, -0.660935, -1.56215, -1.20451, 0.034099, 0.0231988, 0.0203709, -0.998941, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.603908] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8835] 1760400451603790, 19.2607, -0.683733, -1.5617, -1.20488, 0.0338723, 0.0235062, 0.0209018, -0.998931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.605796] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8836] 1760400451605678, 19.2626, -0.683733, -1.5617, -1.20488, 0.0338723, 0.0235062, 0.0209018, -0.998931, -2.27975, 0.0452468, -0.0372293, 0.107408, 0.058759, 0.0415802, 
[2025-10-13 20:07:31.609236] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8838] 1760400451609119, 19.266, -0.683733, -1.5617, -1.20488, 0.0338723, 0.0235062, 0.0209018, -0.998931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.612763] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8839] 1760400451612653, 19.2695, -0.706657, -1.56115, -1.20523, 0.0339409, 0.023712, 0.0213973, -0.998913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.614141] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8840] 1760400451614022, 19.2709, -0.706657, -1.56115, -1.20523, 0.0339409, 0.023712, 0.0213973, -0.998913, -2.2924, 0.0551727, -0.0356328, 0.100899, 0.0374198, 0, 
[2025-10-13 20:07:31.616830] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8841] 1760400451616718, 19.2736, -0.706657, -1.56115, -1.20523, 0.0339409, 0.023712, 0.0213973, -0.998913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.619552] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8843] 1760400451619438, 19.2763, -0.706657, -1.56115, -1.20523, 0.0339409, 0.023712, 0.0213973, -0.998913, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.622016] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8844] 1760400451621858, 19.2787, -0.729315, -1.56068, -1.20557, 0.0353372, 0.0228773, 0.0212961, -0.998887, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.624802] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8845] 1760400451624685, 19.2816, -0.729315, -1.56068, -1.20557, 0.0353372, 0.0228773, 0.0212961, -0.998887, -2.26583, 0.0467321, -0.0339729, 0, -0.172305, -0.275135, 
[2025-10-13 20:07:31.627444] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8846] 1760400451627360, 19.2842, -0.729315, -1.56068, -1.20557, 0.0353372, 0.0228773, 0.0212961, -0.998887, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.630153] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8848] 1760400451630042, 19.2869, -0.729315, -1.56068, -1.20557, 0.0353372, 0.0228773, 0.0212961, -0.998887, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.633031] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8849] 1760400451632921, 19.2898, -0.751883, -1.56, -1.20567, 0.0346635, 0.0221176, 0.0222059, -0.998908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.635777] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8850] 1760400451635662, 19.2925, -0.751883, -1.56, -1.20567, 0.0346635, 0.0221176, 0.0222059, -0.998908, -2.25677, 0.0686646, -0.0100858, 0.173521, -0.155272, 0.134611, 
[2025-10-13 20:07:31.638288] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8852] 1760400451638170, 19.295, -0.751883, -1.56, -1.20567, 0.0346635, 0.0221176, 0.0222059, -0.998908, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.640869] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8853] 1760400451640756, 19.2976, -0.774635, -1.55937, -1.20617, 0.0347948, 0.0221415, 0.0223664, -0.998899, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.643644] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8854] 1760400451643533, 19.3004, -0.774635, -1.55937, -1.20617, 0.0347948, 0.0221415, 0.0223664, -0.998899, -2.27521, 0.0627593, -0.0494348, 0, 0, 0, 
[2025-10-13 20:07:31.646704] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8855] 1760400451646592, 19.3035, -0.774635, -1.55937, -1.20617, 0.0347948, 0.0221415, 0.0223664, -0.998899, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.649415] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8857] 1760400451649302, 19.3062, -0.774635, -1.55937, -1.20617, 0.0347948, 0.0221415, 0.0223664, -0.998899, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.652089] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8858] 1760400451651972, 19.3088, -0.797248, -1.55877, -1.20672, 0.03304, 0.0228053, 0.0229183, -0.998931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.654797] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8859] 1760400451654680, 19.3116, -0.797248, -1.55877, -1.20672, 0.03304, 0.0228053, 0.0229183, -0.998931, -2.2613, 0.0594046, -0.0552939, 0.107503, 0.13709, 0.345612, 
[2025-10-13 20:07:31.657319] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8860] 1760400451657208, 19.3141, -0.797248, -1.55877, -1.20672, 0.03304, 0.0228053, 0.0229183, -0.998931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.660053] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8862] 1760400451659939, 19.3168, -0.797248, -1.55877, -1.20672, 0.03304, 0.0228053, 0.0229183, -0.998931, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.662602] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8863] 1760400451662494, 19.3194, -0.819645, -1.5582, -1.20707, 0.0343795, 0.0219686, 0.0226003, -0.998912, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.665502] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8864] 1760400451665389, 19.3223, -0.819645, -1.5582, -1.20707, 0.0343795, 0.0219686, 0.0226003, -0.998912, -2.23976, 0.05765, -0.0348372, -0.0637531, -0.171353, -0.262594, 
[2025-10-13 20:07:31.667886] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8865] 1760400451667798, 19.3247, -0.819645, -1.5582, -1.20707, 0.0343795, 0.0219686, 0.0226003, -0.998912, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.670531] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8867] 1760400451670418, 19.3273, -0.842094, -1.55755, -1.2076, 0.0342556, 0.0216116, 0.0225253, -0.998925, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.673260] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8868] 1760400451673151, 19.33, -0.842094, -1.55755, -1.2076, 0.0342556, 0.0216116, 0.0225253, -0.998925, -2.24488, 0.06444, -0.053142, 0, -0.0702593, 0, 
[2025-10-13 20:07:31.675838] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8869] 1760400451675720, 19.3326, -0.842094, -1.55755, -1.2076, 0.0342556, 0.0216116, 0.0225253, -0.998925, 0, 0, 0, 0, 0, 0, 
[2025-10-13 20:07:31.678230] [0x0000007faaffc9a0] [MocapTag] [0x00003710] [8871] 1760400451678168, 19.335, -0.842094, -1.55755, -1.2076, 0.0342556, 0.0216116, 0.0225253, -0.998925, 0, 0, 0, 0, 0, 0, 
