[2024-06-13 11:56:33.143795] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll reference [rad], Pitch reference [rad], Roll_dot reference [rad/s], Pitch_dot reference [rad/s], Roll_dot_dot reference [rad/s^2], Pitch_dot_dot reference [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-13 11:56:41.052646] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3557] 1718294193138008, 7.91406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104006, -0.134135, -0.311586, 0.998978, -0.00873773, -0.0170716, -0.040932, 0.00117735, -0.000513951, 0.00316711, 0.0482292, -0.00631766, 0.0078309, -0.0160705, -0.0348307, -0.0816221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.062817] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3562] 1718294193138008, 7.92412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104006, -0.134135, -0.311586, 0.998978, -0.00873773, -0.0170716, -0.040932, 0.00117735, -0.000513951, 0.00316711, 0.0482292, -0.00631766, 0.0078309, -0.0160705, -0.0348307, -0.0816221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.072515] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [3566] 1718294193138008, 7.93407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104022, -0.134165, -0.311574, 0.998975, -0.00888726, -0.0171139, -0.0409505, 0.00066708, -0.00219437, -0.00301581, -0.061398, 0.0108119, -0.00445954, -0.0163654, -0.0349276, -0.0816534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.082681] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3571] 1718294193138008, 7.94411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.10404, -0.134173, -0.311558, 0.998977, -0.00871503, -0.017179, -0.0409226, 0.0027375, -0.000732336, 0.0030343, 0.0336626, -0.0297977, 0.00114624, -0.0160167, -0.0350433, -0.0816027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.092807] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [3575] 1718294193138008, 7.9541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104054, -0.134171, -0.311556, 0.998976, -0.00882363, -0.0171095, -0.0409405, 0.000163088, 0.00358079, 0.00122242, 0.0139435, 0.0197047, 0.00256849, -0.0162389, -0.0349136, -0.0816356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.102586] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3580] 1718294193138008, 7.96412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104056, -0.134134, -0.311522, 0.998977, -0.00869457, -0.0171557, -0.0409317, 0.000777692, 0.00191203, 0.00376401, 0.0623502, -0.0183931, 0.00525541, -0.0159774, -0.0349951, -0.0816219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.112562] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3585] 1718294193138008, 7.97413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104056, -0.134134, -0.311522, 0.998977, -0.00869457, -0.0171557, -0.0409317, 0.000777692, 0.00191203, 0.00376401, 0.0623502, -0.0183931, 0.00525541, -0.0159774, -0.0349951, -0.0816219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.122564] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3589] 1718294193138008, 7.98412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104061, -0.134142, -0.311526, 0.998975, -0.00887152, -0.0171407, -0.0409562, 0.000195338, 6.61712e-05, -0.00411773, -0.0442584, 0.0209113, -0.00171264, -0.0163315, -0.03498, -0.081665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.132519] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [3594] 1718294193138008, 7.99411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104081, -0.134153, -0.311525, 0.998975, -0.00872534, -0.0172516, -0.0409317, 0.00342885, -0.00266385, -0.00165803, -0.000839557, -0.0291567, -0.000309746, -0.0160311, -0.0351895, -0.0816194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.142529] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3598] 1718294193138008, 8.00409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104109, -0.134169, -0.311547, 0.998976, -0.00876387, -0.0171964, -0.0409281, 0.00275811, 0.00118873, 0.000770286, 0.0462597, 0.00599628, 0.00716673, -0.0161128, -0.0350821, -0.0816117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.152591] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3602] 1718294193138008, 8.01412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104127, -0.134177, -0.311541, 0.998974, -0.00885958, -0.0172235, -0.0409464, -0.000256105, -5.94481e-05, -0.00406526, -0.06309, 0.0143894, -0.00667474, -0.0163013, -0.0351443, -0.0816446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.162575] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3607] 1718294193138008, 8.02412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104119, -0.134165, -0.311527, 0.998976, -0.00868389, -0.0172268, -0.0409209, -0.000300331, 0.00117991, 0.0038406, 0.0494999, -0.0205717, 0.00170051, -0.0159506, -0.0351362, -0.0815997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.172826] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [3611] 1718294193138008, 8.03411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.1041, -0.134158, -0.311526, 0.998976, -0.00883866, -0.0171265, -0.0409315, -0.00244794, 0.00305658, -0.000685557, -0.00770711, 0.0299777, 0.00458975, -0.0162678, -0.0349486, -0.0816168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.182543] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [3616] 1718294193138008, 8.0441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104089, -0.134155, -0.311508, 0.998975, -0.00877959, -0.0172075, -0.0409409, -0.000109132, -0.00132349, -0.00275735, -0.0377852, -0.0111281, -0.00823852, -0.0161428, -0.0351058, -0.0816366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.192552] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3620] 1718294193138008, 8.05411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104089, -0.134156, -0.311519, 0.998977, -0.00870384, -0.0171601, -0.0409314, 0.0014911, 0.000985445, 0.00285456, 0.0648081, -0.00968249, 0.00573332, -0.0159956, -0.0350047, -0.0816209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.202567] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3624] 1718294193138008, 8.06411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104094, -0.134173, -0.311518, 0.998974, -0.00888242, -0.0171438, -0.0409642, -0.000541824, -0.000533421, -0.00387755, -0.0581105, 0.0251934, -0.00592239, -0.0163528, -0.0349873, -0.0816805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.212699] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [3629] 1718294193138008, 8.07415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.10409, -0.134181, -0.311503, 0.998976, -0.00871677, -0.0172062, -0.0409383, 5.42503e-05, -0.002052, 0.0012236, 0.0147044, -0.0252493, -0.000234156, -0.0160175, -0.035098, -0.0816336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.222774] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [3634] 1718294193138008, 8.08436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104069, -0.13419, -0.311507, 0.998977, -0.00879046, -0.0170828, -0.0409345, -0.00244221, 0.00225719, 0.00214986, 0.0304916, 0.0228949, 0.00652856, -0.0161749, -0.0348573, -0.0816251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.232557] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [3638] 1718294193138008, 8.09411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104039, -0.134186, -0.311485, 0.998976, -0.00882904, -0.0171017, -0.0409472, -0.00348343, 0.000540392, -0.00375603, -0.05985, 0.013037, -0.00596909, -0.0162501, -0.0348986, -0.0816489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.242550] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3643] 1718294193138008, 8.10411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.104006, -0.134166, -0.311482, 0.998979, -0.00866252, -0.0170684, -0.0409161, -0.00136364, 0.00205258, 0.00361183, 0.0627978, -0.0152153, 0.00447251, -0.0159209, -0.0348179, -0.0815928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.252573] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3648] 1718294193138008, 8.11412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103987, -0.134161, -0.311488, 0.998978, -0.00884345, -0.017003, -0.040936, -0.00149964, 0.00231434, -0.00329953, -0.0251128, 0.0286717, 0.00187641, -0.0162873, -0.0347023, -0.0816273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.262699] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [3653] 1718294193138008, 8.12415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103983, -0.134158, -0.311481, 0.998978, -0.0087193, -0.0170967, -0.0409322, 0.000993902, -0.00212465, -0.00230497, -0.0185756, -0.0205593, -0.00733719, -0.0160316, -0.0348793, -0.0816227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.272565] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [3657] 1718294193138008, 8.13411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103981, -0.134169, -0.3115, 0.998979, -0.00869563, -0.0170105, -0.040929, 0.000691917, 0.000575065, 0.00219415, 0.0587674, 0.00407088, 0.0048235, -0.0159914, -0.0347051, -0.0816183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.282566] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3661] 1718294193138008, 8.1441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103974, -0.134184, -0.311502, 0.998977, -0.00884817, -0.0169787, -0.0409565, -0.00199426, -0.000573262, -0.0052828, -0.0669091, 0.0316087, -0.00441079, -0.016298, -0.0346543, -0.0816684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.292679] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3666] 1718294193138008, 8.15413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103951, -0.134183, -0.31149, 0.99898, -0.00866916, -0.0170084, -0.0409278, -0.00104746, -0.000428844, 0.00273757, 0.0329578, -0.0280666, 0.000448457, -0.0159387, -0.0346986, -0.0816168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.302588] [0x0000007f820829a0] [LogDataTag] [0x00000af8] [3671] 1718294193138008, 8.16416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103927, -0.134182, -0.311498, 0.998981, -0.00878919, -0.0169034, -0.0409242, -0.00173167, 0.00281654, -2.68411e-05, 0.0147269, 0.0245498, 0.00713856, -0.0161873, -0.0344986, -0.0816069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.312579] [0x0000007f887dd010] [LogDataTag] [0x00000af8] [3675] 1718294193138008, 8.17412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103917, -0.134175, -0.311483, 0.998978, -0.00878506, -0.0169933, -0.0409431, -0.00032653, -0.000307096, -0.00364065, -0.053764, -0.00775301, -0.0103138, -0.0161711, -0.0346782, -0.0816436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.322584] [0x0000007f818819a0] [LogDataTag] [0x00000af8] [3680] 1718294193138008, 8.18413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103916, -0.134163, -0.311491, 0.998981, -0.00866325, -0.0169769, -0.0409167, 0.00207712, 0.00173071, 0.00307869, 0.0654436, -0.0186321, 0.00696692, -0.0159298, -0.0346352, -0.0815952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
[2024-06-13 11:56:41.332637] [0x0000007f810809a0] [LogDataTag] [0x00000af8] [3685] 1718294193138008, 8.19416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8445e+13, 0.103923, -0.134167, -0.311496, 0.998979, -0.00886508, -0.0169243, -0.0409448, -0.000296618, 0.000627885, -0.00339832, -0.0471038, 0.0320843, -0.00217815, -0.0163366, -0.0345469, -0.0816452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
