[2025-10-20 15:11:48.219391] [0x0000007fb761d7c0] [MocapTag] [0x0000104a] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:12:07.261677] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9033] 1760987527261560, 19.0898, -0.202737, -1.3537, -1.27165, 0.0477785, -0.00202108, -0.700519, -0.71203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.264075] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9035] 1760987527263956, 19.0922, -0.227099, -1.3533, -1.27171, 0.0468649, -0.0020133, -0.70036, -0.712247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.267321] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9036] 1760987527267211, 19.0954, -0.227099, -1.3533, -1.27171, 0.0468649, -0.0020133, -0.70036, -0.712247, -2.43627, 0.039668, -0.00569851, 0.0443697, -0.128721, 0.130391, 
[2025-10-20 15:12:07.269534] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9037] 1760987527269418, 19.0977, -0.227099, -1.3533, -1.27171, 0.0468649, -0.0020133, -0.70036, -0.712247, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.272156] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9038] 1760987527272040, 19.1003, -0.251484, -1.3529, -1.27179, 0.0459137, -0.00199499, -0.700176, -0.71249, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.274861] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9040] 1760987527274746, 19.103, -0.251484, -1.3529, -1.27179, 0.0459137, -0.00199499, -0.700176, -0.71249, -2.43845, 0.0404721, -0.00840524, 0.0516295, -0.132677, 0.137067, 
[2025-10-20 15:12:07.277401] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9041] 1760987527277293, 19.1055, -0.251484, -1.3529, -1.27179, 0.0459137, -0.00199499, -0.700176, -0.71249, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.280783] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9042] 1760987527280665, 19.1089, -0.251484, -1.3529, -1.27179, 0.0459137, -0.00199499, -0.700176, -0.71249, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.283469] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9044] 1760987527283340, 19.1116, -0.275817, -1.35243, -1.27183, 0.0448128, -0.00181762, -0.699821, -0.712909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.286123] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9045] 1760987527285978, 19.1142, -0.275817, -1.35243, -1.27183, 0.0448128, -0.00181762, -0.699821, -0.712909, -2.43329, 0.0464758, -0.00370282, 0.0995398, -0.132463, 0.179362, 
[2025-10-20 15:12:07.288652] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9046] 1760987527288545, 19.1168, -0.275817, -1.35243, -1.27183, 0.0448128, -0.00181762, -0.699821, -0.712909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.291438] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9047] 1760987527291321, 19.1196, -0.275817, -1.35243, -1.27183, 0.0448128, -0.00181762, -0.699821, -0.712909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.293982] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9049] 1760987527293850, 19.1221, -0.300024, -1.35189, -1.27195, 0.0434282, -0.00177127, -0.699527, -0.713283, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.297180] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9050] 1760987527297066, 19.1253, -0.300024, -1.35189, -1.27195, 0.0434282, -0.00177127, -0.699527, -0.713283, -2.42071, 0.0545473, -0.0115314, 0.0822783, -0.190219, 0.202298, 
[2025-10-20 15:12:07.299883] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9051] 1760987527299731, 19.128, -0.300024, -1.35189, -1.27195, 0.0434282, -0.00177127, -0.699527, -0.713283, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.302656] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9052] 1760987527302544, 19.1308, -0.324252, -1.35135, -1.2721, 0.0420756, -0.00131409, -0.699134, -0.71375, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.305362] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9054] 1760987527305242, 19.1335, -0.324252, -1.35135, -1.2721, 0.0420756, -0.00131409, -0.699134, -0.71375, -2.42281, 0.0538824, -0.0150871, 0.110078, -0.127649, 0.254488, 
[2025-10-20 15:12:07.307901] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9055] 1760987527307792, 19.136, -0.324252, -1.35135, -1.2721, 0.0420756, -0.00131409, -0.699134, -0.71375, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.310495] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9056] 1760987527310380, 19.1386, -0.324252, -1.35135, -1.2721, 0.0420756, -0.00131409, -0.699134, -0.71375, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.313707] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9058] 1760987527313587, 19.1418, -0.34847, -1.35081, -1.27226, 0.0406209, -0.000771614, -0.698734, -0.714227, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.316303] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9059] 1760987527316192, 19.1444, -0.34847, -1.35081, -1.27226, 0.0406209, -0.000771614, -0.698734, -0.714227, -2.42184, 0.0538174, -0.0163176, 0.112176, -0.129493, 0.281096, 
[2025-10-20 15:12:07.318932] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9060] 1760987527318788, 19.147, -0.34847, -1.35081, -1.27226, 0.0406209, -0.000771614, -0.698734, -0.714227, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.321659] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9061] 1760987527321545, 19.1498, -0.34847, -1.35081, -1.27226, 0.0406209, -0.000771614, -0.698734, -0.714227, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.324309] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9063] 1760987527324182, 19.1524, -0.372658, -1.35029, -1.27241, 0.0390822, -0.000176234, -0.698276, -0.714761, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.326898] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9064] 1760987527326783, 19.155, -0.372658, -1.35029, -1.27241, 0.0390822, -0.000176234, -0.698276, -0.714761, -2.41881, 0.0516677, -0.0152876, 0.12821, -0.133784, 0.300217, 
[2025-10-20 15:12:07.329320] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9065] 1760987527329191, 19.1574, -0.372658, -1.35029, -1.27241, 0.0390822, -0.000176234, -0.698276, -0.714761, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.332504] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9066] 1760987527332392, 19.1606, -0.396691, -1.34965, -1.27259, 0.0374074, 0.000484713, -0.697826, -0.71529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.334697] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9068] 1760987527334578, 19.1628, -0.396691, -1.34965, -1.27259, 0.0374074, 0.000484713, -0.697826, -0.71529, -2.40324, 0.0638152, -0.0177966, 0.125551, -0.142927, 0.329089, 
[2025-10-20 15:12:07.337290] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9069] 1760987527337182, 19.1654, -0.396691, -1.34965, -1.27259, 0.0374074, 0.000484713, -0.697826, -0.71529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.339957] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9070] 1760987527339834, 19.1681, -0.396691, -1.34965, -1.27259, 0.0374074, 0.000484713, -0.697826, -0.71529, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.342634] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9071] 1760987527342523, 19.1708, -0.420765, -1.34905, -1.27277, 0.035751, 0.00124133, -0.697415, -0.715774, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.345742] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9073] 1760987527345622, 19.1739, -0.420765, -1.34905, -1.27277, 0.035751, 0.00124133, -0.697415, -0.715774, -2.40746, 0.0600114, -0.0184637, 0.114572, -0.125931, 0.340247, 
[2025-10-20 15:12:07.348167] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9074] 1760987527348056, 19.1763, -0.420765, -1.34905, -1.27277, 0.035751, 0.00124133, -0.697415, -0.715774, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.351236] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9075] 1760987527351118, 19.1794, -0.420765, -1.34905, -1.27277, 0.035751, 0.00124133, -0.697415, -0.715774, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.353676] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9077] 1760987527353555, 19.1818, -0.444611, -1.34844, -1.27295, 0.0338062, 0.00229961, -0.697054, -0.716217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.356169] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9078] 1760987527356057, 19.1843, -0.444611, -1.34844, -1.27295, 0.0338062, 0.00229961, -0.697054, -0.716217, -2.3846, 0.0617199, -0.0179169, 0.0997543, -0.12216, 0.424194, 
[2025-10-20 15:12:07.358628] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9079] 1760987527358523, 19.1868, -0.444611, -1.34844, -1.27295, 0.0338062, 0.00229961, -0.697054, -0.716217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.362612] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9080] 1760987527362521, 19.1908, -0.444611, -1.34844, -1.27295, 0.0338062, 0.00229961, -0.697054, -0.716217, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.364019] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9082] 1760987527363905, 19.1921, -0.468814, -1.34785, -1.27295, 0.0322726, 0.00260379, -0.697143, -0.716201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.366764] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9083] 1760987527366648, 19.1949, -0.468814, -1.34785, -1.27295, 0.0322726, 0.00260379, -0.697143, -0.716201, -2.42031, 0.0584055, 0, 0, -0.16988, 0.26319, 
[2025-10-20 15:12:07.369528] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9084] 1760987527369410, 19.1976, -0.468814, -1.34785, -1.27295, 0.0322726, 0.00260379, -0.697143, -0.716201, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.378713] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9086] 1760987527378597, 19.2068, -0.492782, -1.34721, -1.27311, 0.0305697, 0.00352552, -0.696682, -0.71672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.386566] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9088] 1760987527386404, 19.2146, -0.492782, -1.34721, -1.27311, 0.0305697, 0.00352552, -0.696682, -0.71672, -2.39678, 0.064679, -0.0161388, 0.127375, -0.107977, 0.369883, 
[2025-10-20 15:12:07.387162] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9089] 1760987527387074, 19.2153, -0.492782, -1.34721, -1.27311, 0.0305697, 0.00352552, -0.696682, -0.71672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.387775] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9090] 1760987527387668, 19.2159, -0.492782, -1.34721, -1.27311, 0.0305697, 0.00352552, -0.696682, -0.71672, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.388345] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9091] 1760987527388253, 19.2165, -0.51668, -1.34643, -1.27341, 0.0287307, 0.00444981, -0.696235, -0.717225, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.388873] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9092] 1760987527388787, 19.217, -0.51668, -1.34643, -1.27341, 0.0287307, 0.00444981, -0.696235, -0.717225, -2.38976, 0.0774412, -0.0299145, 0.123179, -0.126019, 0.390005, 
[2025-10-20 15:12:07.389382] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9093] 1760987527389299, 19.2175, -0.51668, -1.34643, -1.27341, 0.0287307, 0.00444981, -0.696235, -0.717225, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.390856] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9094] 1760987527390743, 19.219, -0.51668, -1.34643, -1.27341, 0.0287307, 0.00444981, -0.696235, -0.717225, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.393418] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9096] 1760987527393296, 19.2215, -0.540523, -1.3461, -1.27332, 0.0277251, 0.00561772, -0.696162, -0.717327, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.396254] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9097] 1760987527396141, 19.2244, -0.540523, -1.3461, -1.27332, 0.0277251, 0.00561772, -0.696162, -0.717327, -2.38432, 0.0328712, 0.00859345, 0, 0, 0.306702, 
[2025-10-20 15:12:07.398637] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9098] 1760987527398531, 19.2268, -0.540523, -1.3461, -1.27332, 0.0277251, 0.00561772, -0.696162, -0.717327, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.401645] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9099] 1760987527401528, 19.2298, -0.540523, -1.3461, -1.27332, 0.0277251, 0.00561772, -0.696162, -0.717327, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.404064] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9101] 1760987527403948, 19.2322, -0.564316, -1.34537, -1.27352, 0.0259397, 0.0066925, -0.695765, -0.71777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.407293] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9102] 1760987527407180, 19.2354, -0.564316, -1.34537, -1.27352, 0.0259397, 0.0066925, -0.695765, -0.71777, -2.37933, 0.0731291, -0.0195874, 0.10798, -0.0959635, 0.40369, 
[2025-10-20 15:12:07.410038] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9103] 1760987527409922, 19.2382, -0.564316, -1.34537, -1.27352, 0.0259397, 0.0066925, -0.695765, -0.71777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.412569] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9104] 1760987527412483, 19.2407, -0.588086, -1.34462, -1.27367, 0.0242225, 0.00777606, -0.695383, -0.718189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.415350] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9106] 1760987527415236, 19.2435, -0.588086, -1.34462, -1.27367, 0.0242225, 0.00777606, -0.695383, -0.718189, -2.37697, 0.0747453, -0.0156405, 0.10308, -0.0846885, 0.395322, 
[2025-10-20 15:12:07.417897] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9107] 1760987527417790, 19.246, -0.588086, -1.34462, -1.27367, 0.0242225, 0.00777606, -0.695383, -0.718189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.421388] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9108] 1760987527421267, 19.2495, -0.588086, -1.34462, -1.27367, 0.0242225, 0.00777606, -0.695383, -0.718189, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.423563] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9109] 1760987527423481, 19.2517, -0.611795, -1.34386, -1.27385, 0.022555, 0.00870263, -0.695032, -0.718572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.426347] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9111] 1760987527426235, 19.2545, -0.611795, -1.34386, -1.27385, 0.022555, 0.00870263, -0.695032, -0.718572, -2.37092, 0.0762589, -0.017426, 0.0947118, -0.0998452, 0.366592, 
[2025-10-20 15:12:07.428818] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9112] 1760987527428694, 19.2569, -0.611795, -1.34386, -1.27385, 0.022555, 0.00870263, -0.695032, -0.718572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.431681] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9113] 1760987527431564, 19.2598, -0.611795, -1.34386, -1.27385, 0.022555, 0.00870263, -0.695032, -0.718572, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.434979] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9115] 1760987527434865, 19.2631, -0.635401, -1.34306, -1.27399, 0.0209711, 0.00982517, -0.694683, -0.718943, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.436874] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9116] 1760987527436764, 19.265, -0.635401, -1.34306, -1.27399, 0.0209711, 0.00982517, -0.694683, -0.718943, -2.36058, 0.0806328, -0.013859, 0.0927567, -0.0596289, 0.381899, 
[2025-10-20 15:12:07.439555] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9117] 1760987527439442, 19.2677, -0.635401, -1.34306, -1.27399, 0.0209711, 0.00982517, -0.694683, -0.718943, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.442211] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9118] 1760987527442125, 19.2704, -0.659027, -1.34219, -1.27404, 0.0194606, 0.0104609, -0.694504, -0.719149, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.445109] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9120] 1760987527444992, 19.2732, -0.659027, -1.34219, -1.27404, 0.0194606, 0.0104609, -0.694504, -0.719149, -2.36257, 0.0870322, -0.00483892, 0.0470877, -0.118826, 0.304723, 
[2025-10-20 15:12:07.447658] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9121] 1760987527447551, 19.2758, -0.659027, -1.34219, -1.27404, 0.0194606, 0.0104609, -0.694504, -0.719149, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.450638] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9122] 1760987527450521, 19.2788, -0.659027, -1.34219, -1.27404, 0.0194606, 0.0104609, -0.694504, -0.719149, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.453257] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9124] 1760987527453167, 19.2814, -0.682312, -1.34155, -1.27417, 0.0176867, 0.0108998, -0.694642, -0.719056, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.456093] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9125] 1760987527455980, 19.2842, -0.682312, -1.34155, -1.27417, 0.0176867, 0.0108998, -0.694642, -0.719056, -2.3285, 0.0630622, -0.0133573, -0.0404477, -0.183143, 0.317121, 
[2025-10-20 15:12:07.458650] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9126] 1760987527458542, 19.2868, -0.682312, -1.34155, -1.27417, 0.0176867, 0.0108998, -0.694642, -0.719056, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.461630] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9127] 1760987527461516, 19.2898, -0.682312, -1.34155, -1.27417, 0.0176867, 0.0108998, -0.694642, -0.719056, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.464207] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9129] 1760987527464100, 19.2923, -0.705753, -1.34073, -1.2742, 0.0162367, 0.0112426, -0.694733, -0.718997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.466946] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9130] 1760987527466831, 19.2951, -0.705753, -1.34073, -1.2742, 0.0162367, 0.0112426, -0.694733, -0.718997, -2.34413, 0.082088, -0.00315712, 0, -0.152107, 0.256824, 
[2025-10-20 15:12:07.469562] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9131] 1760987527469442, 19.2977, -0.705753, -1.34073, -1.2742, 0.0162367, 0.0112426, -0.694733, -0.718997, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.472725] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9132] 1760987527472639, 19.3009, -0.729221, -1.3398, -1.27418, 0.0148782, 0.0115876, -0.694806, -0.718949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.475747] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9134] 1760987527475631, 19.3039, -0.729221, -1.3398, -1.27418, 0.0148782, 0.0115876, -0.694806, -0.718949, -2.34678, 0.0929691, 0.0023116, 0, -0.139134, 0.243807, 
[2025-10-20 15:12:07.478159] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9135] 1760987527478051, 19.3063, -0.729221, -1.3398, -1.27418, 0.0148782, 0.0115876, -0.694806, -0.718949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.481038] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9136] 1760987527480922, 19.3092, -0.729221, -1.3398, -1.27418, 0.0148782, 0.0115876, -0.694806, -0.718949, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.483706] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9138] 1760987527483586, 19.3118, -0.752754, -1.33887, -1.27404, 0.0138369, 0.011981, -0.694808, -0.718962, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.487936] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9139] 1760987527487823, 19.3161, -0.752754, -1.33887, -1.27404, 0.0138369, 0.011981, -0.694808, -0.718962, -2.35331, 0.09293, 0.0141426, 0, -0.0881508, 0.204515, 
[2025-10-20 15:12:07.489145] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9140] 1760987527489044, 19.3173, -0.752754, -1.33887, -1.27404, 0.0138369, 0.011981, -0.694808, -0.718962, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.492055] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9141] 1760987527491938, 19.3202, -0.776062, -1.33802, -1.27401, 0.0126907, 0.0122467, -0.69521, -0.71859, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.494760] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9143] 1760987527494641, 19.3229, -0.776062, -1.33802, -1.27401, 0.0126907, 0.0122467, -0.69521, -0.71859, -2.33074, 0.0858737, 0.00293184, -0.113189, -0.12105, 0.2038, 
[2025-10-20 15:12:07.497331] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9144] 1760987527497218, 19.3255, -0.776062, -1.33802, -1.27401, 0.0126907, 0.0122467, -0.69521, -0.71859, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.500309] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9145] 1760987527500191, 19.3284, -0.776062, -1.33802, -1.27401, 0.0126907, 0.0122467, -0.69521, -0.71859, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.502942] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9147] 1760987527502881, 19.3311, -0.799381, -1.33708, -1.27383, 0.0117865, 0.0126914, -0.695484, -0.718332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.505911] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9148] 1760987527505795, 19.334, -0.799381, -1.33708, -1.27383, 0.0117865, 0.0126914, -0.695484, -0.718332, -2.33189, 0.0937867, 0.0181478, -0.0787258, -0.061854, -628.125, 
[2025-10-20 15:12:07.508445] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9149] 1760987527508333, 19.3366, -0.799381, -1.33708, -1.27383, 0.0117865, 0.0126914, -0.695484, -0.718332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.511446] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9150] 1760987527511329, 19.3396, -0.799381, -1.33708, -1.27383, 0.0117865, 0.0126914, -0.695484, -0.718332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.513943] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9152] 1760987527513859, 19.3421, -0.822608, -1.33612, -1.27359, 0.0108664, 0.0128293, -0.695793, -0.718045, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.516800] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9153] 1760987527516684, 19.3449, -0.822608, -1.33612, -1.27359, 0.0108664, 0.0128293, -0.695793, -0.718045, -2.32277, 0.0954251, 0.023395, -0.0869036, -0.108298, 0.152898, 
[2025-10-20 15:12:07.519236] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9154] 1760987527519121, 19.3474, -0.822608, -1.33612, -1.27359, 0.0108664, 0.0128293, -0.695793, -0.718045, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.521875] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9155] 1760987527521760, 19.35, -0.822608, -1.33612, -1.27359, 0.0108664, 0.0128293, -0.695793, -0.718045, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.524417] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9157] 1760987527524293, 19.3525, -0.84508, -1.33552, -1.27361, 0.0073569, 0.01332, -0.696825, -0.71708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.527088] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9158] 1760987527526974, 19.3552, -0.84508, -1.33552, -1.27361, 0.0073569, 0.01332, -0.696825, -0.71708, -2.24713, 0.0605975, 0, -0.290608, -0.419174, 0.576663, 
[2025-10-20 15:12:07.529700] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9159] 1760987527529583, 19.3578, -0.84508, -1.33552, -1.27361, 0.0073569, 0.01332, -0.696825, -0.71708, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.532493] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9160] 1760987527532405, 19.3606, -0.868221, -1.33456, -1.27336, 0.00665596, 0.0133504, -0.697401, -0.716526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:12:07.535862] [0x0000007fa67fb9a0] [MocapTag] [0x0000104a] [9162] 1760987527535746, 19.364, -0.868221, -1.33456, -1.27336, 0.00665596, 0.0133504, -0.697401, -0.716526, -2.31414, 0.0958583, 0.0247022, -0.160801, -0.0940833, 0.10705, 
