[2025-10-20 15:09:28.727780] [0x0000007fa33c87c0] [MocapTag] [0x00000c36] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:09:31.464673] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1299] 1760987371464568, 2.78463, 0.151473, -0.251564, -0.320482, 0.706276, 0.707441, 0.0191407, 0.0183015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.467193] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1300] 1760987371467107, 2.78717, 0.151473, -0.251564, -0.320482, 0.706276, 0.707441, 0.0191407, 0.0183015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.470378] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1302] 1760987371470266, 2.79033, 0.151473, -0.251564, -0.320482, 0.706276, 0.707441, 0.0191407, 0.0183015, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.472658] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1303] 1760987371472558, 2.79262, 0.151468, -0.251572, -0.320486, 0.706281, 0.707437, 0.0191522, 0.0182524, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.475457] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1304] 1760987371475347, 2.79541, 0.151468, -0.251572, -0.320486, 0.706281, 0.707437, 0.0191522, 0.0182524, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.478754] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1306] 1760987371478643, 2.79871, 0.151468, -0.251572, -0.320486, 0.706281, 0.707437, 0.0191522, 0.0182524, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.480616] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1307] 1760987371480510, 2.80058, 0.151468, -0.251572, -0.320486, 0.706281, 0.707437, 0.0191522, 0.0182524, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.483066] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1308] 1760987371482962, 2.80303, 0.151491, -0.251568, -0.32048, 0.706271, 0.707446, 0.0191164, 0.0183006, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.485821] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1309] 1760987371485716, 2.80578, 0.151491, -0.251568, -0.32048, 0.706271, 0.707446, 0.0191164, 0.0183006, 0.00230851, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.488348] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1311] 1760987371488235, 2.8083, 0.151491, -0.251568, -0.32048, 0.706271, 0.707446, 0.0191164, 0.0183006, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.491002] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1312] 1760987371490891, 2.81096, 0.151494, -0.251575, -0.320485, 0.706264, 0.707454, 0.019099, 0.0183223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.493690] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1313] 1760987371493589, 2.81365, 0.151494, -0.251575, -0.320485, 0.706264, 0.707454, 0.019099, 0.0183223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.496300] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1314] 1760987371496198, 2.81626, 0.151494, -0.251575, -0.320485, 0.706264, 0.707454, 0.019099, 0.0183223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.499166] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1316] 1760987371499054, 2.81912, 0.151494, -0.251575, -0.320485, 0.706264, 0.707454, 0.019099, 0.0183223, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.501724] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1317] 1760987371501611, 2.82168, 0.151501, -0.25157, -0.320489, 0.706272, 0.707447, 0.0191184, 0.0182332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.504827] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1318] 1760987371504723, 2.82479, 0.151501, -0.25157, -0.320489, 0.706272, 0.707447, 0.0191184, 0.0182332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.507049] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1319] 1760987371506934, 2.827, 0.151501, -0.25157, -0.320489, 0.706272, 0.707447, 0.0191184, 0.0182332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.509604] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1321] 1760987371509495, 2.82956, 0.151501, -0.25157, -0.320489, 0.706272, 0.707447, 0.0191184, 0.0182332, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.512382] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1322] 1760987371512272, 2.83234, 0.151481, -0.251568, -0.320488, 0.706271, 0.707447, 0.0191436, 0.0182766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.515179] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1323] 1760987371515074, 2.83514, 0.151481, -0.251568, -0.320488, 0.706271, 0.707447, 0.0191436, 0.0182766, -0.00202986, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.517733] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1325] 1760987371517664, 2.83773, 0.151481, -0.251568, -0.320488, 0.706271, 0.707447, 0.0191436, 0.0182766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.520753] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1326] 1760987371520644, 2.84071, 0.151481, -0.251568, -0.320488, 0.706271, 0.707447, 0.0191436, 0.0182766, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.524959] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1327] 1760987371524854, 2.84492, 0.151467, -0.251566, -0.320491, 0.706255, 0.707463, 0.019153, 0.0182555, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.526366] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1328] 1760987371526263, 2.84633, 0.151467, -0.251566, -0.320491, 0.706255, 0.707463, 0.019153, 0.0182555, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.528899] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1330] 1760987371528788, 2.84885, 0.151467, -0.251566, -0.320491, 0.706255, 0.707463, 0.019153, 0.0182555, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.531513] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1331] 1760987371531406, 2.85147, 0.151506, -0.251567, -0.320482, 0.706257, 0.707461, 0.0191073, 0.0183158, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.534240] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1332] 1760987371534132, 2.8542, 0.151506, -0.251567, -0.320482, 0.706257, 0.707461, 0.0191073, 0.0183158, 0.00391003, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.536805] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1333] 1760987371536690, 2.85676, 0.151506, -0.251567, -0.320482, 0.706257, 0.707461, 0.0191073, 0.0183158, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.539514] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1335] 1760987371539400, 2.85947, 0.151506, -0.251567, -0.320482, 0.706257, 0.707461, 0.0191073, 0.0183158, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.541968] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1336] 1760987371541836, 2.8619, 0.1515, -0.251565, -0.320482, 0.706264, 0.707454, 0.0191148, 0.0182628, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.544755] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1337] 1760987371544645, 2.86471, 0.1515, -0.251565, -0.320482, 0.706264, 0.707454, 0.0191148, 0.0182628, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.547353] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1338] 1760987371547265, 2.86733, 0.1515, -0.251565, -0.320482, 0.706264, 0.707454, 0.0191148, 0.0182628, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.549814] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1340] 1760987371549659, 2.86972, 0.1515, -0.251565, -0.320482, 0.706264, 0.707454, 0.0191148, 0.0182628, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.552094] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1341] 1760987371551990, 2.87206, 0.151512, -0.251576, -0.32049, 0.706275, 0.707445, 0.0190757, 0.0182784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.554677] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1342] 1760987371554575, 2.87464, 0.151512, -0.251576, -0.32049, 0.706275, 0.707445, 0.0190757, 0.0182784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.557359] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1343] 1760987371557264, 2.87733, 0.151512, -0.251576, -0.32049, 0.706275, 0.707445, 0.0190757, 0.0182784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.560036] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1345] 1760987371559925, 2.87999, 0.151512, -0.251576, -0.32049, 0.706275, 0.707445, 0.0190757, 0.0182784, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.562447] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1346] 1760987371562341, 2.88241, 0.151489, -0.251572, -0.320491, 0.706252, 0.707468, 0.0190977, 0.0182566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.565363] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1347] 1760987371565252, 2.88532, 0.151489, -0.251572, -0.320491, 0.706252, 0.707468, 0.0190977, 0.0182566, -0.00231058, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.568817] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1349] 1760987371568701, 2.88877, 0.151489, -0.251572, -0.320491, 0.706252, 0.707468, 0.0190977, 0.0182566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.570571] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1350] 1760987371570460, 2.89053, 0.151489, -0.251572, -0.320491, 0.706252, 0.707468, 0.0190977, 0.0182566, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.573091] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1351] 1760987371572986, 2.89305, 0.151493, -0.251555, -0.320491, 0.706271, 0.707445, 0.019158, 0.0183113, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.576000] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1352] 1760987371575893, 2.89596, 0.151493, -0.251555, -0.320491, 0.706271, 0.707445, 0.019158, 0.0183113, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.578420] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1354] 1760987371578299, 2.89837, 0.151493, -0.251555, -0.320491, 0.706271, 0.707445, 0.019158, 0.0183113, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.581014] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1355] 1760987371580907, 2.90097, 0.151494, -0.251598, -0.320448, 0.706303, 0.707413, 0.0191585, 0.0183105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.584433] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1356] 1760987371584320, 2.90439, 0.151494, -0.251598, -0.320448, 0.706303, 0.707413, 0.0191585, 0.0183105, 0, -0.00430463, 0.00429805, 0, 0, 0, 
[2025-10-20 15:09:31.586348] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1357] 1760987371586243, 2.90631, 0.151494, -0.251598, -0.320448, 0.706303, 0.707413, 0.0191585, 0.0183105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.588739] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1359] 1760987371588625, 2.90869, 0.151494, -0.251598, -0.320448, 0.706303, 0.707413, 0.0191585, 0.0183105, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.591645] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1360] 1760987371591534, 2.9116, 0.151492, -0.251539, -0.320534, 0.706235, 0.707477, 0.0192963, 0.0183357, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.594322] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1361] 1760987371594215, 2.91428, 0.151492, -0.251539, -0.320534, 0.706235, 0.707477, 0.0192963, 0.0183357, 0, 0.00593736, -0.00851543, 0, 0, 0, 
[2025-10-20 15:09:31.596922] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1362] 1760987371596835, 2.9169, 0.151492, -0.251539, -0.320534, 0.706235, 0.707477, 0.0192963, 0.0183357, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.599493] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1364] 1760987371599383, 2.91945, 0.151492, -0.251539, -0.320534, 0.706235, 0.707477, 0.0192963, 0.0183357, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.602129] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1365] 1760987371602018, 2.92208, 0.151484, -0.251597, -0.320464, 0.70628, 0.707436, 0.0191644, 0.0183242, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.604822] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1366] 1760987371604714, 2.92478, 0.151484, -0.251597, -0.320464, 0.70628, 0.707436, 0.0191644, 0.0183242, 0, -0.00580665, 0.00698611, 0, 0, 0, 
[2025-10-20 15:09:31.607690] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1368] 1760987371607612, 2.92768, 0.151484, -0.251597, -0.320464, 0.70628, 0.707436, 0.0191644, 0.0183242, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.610379] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1369] 1760987371610268, 2.93033, 0.151484, -0.251597, -0.320464, 0.70628, 0.707436, 0.0191644, 0.0183242, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.612837] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1370] 1760987371612728, 2.93279, 0.151523, -0.251541, -0.320551, 0.706194, 0.707517, 0.0192732, 0.0183968, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.615559] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1371] 1760987371615454, 2.93552, 0.151523, -0.251541, -0.320551, 0.706194, 0.707517, 0.0192732, 0.0183968, 0.00391525, 0.00560774, -0.0087428, 0, 0, 0, 
[2025-10-20 15:09:31.618269] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1373] 1760987371618167, 2.93823, 0.151523, -0.251541, -0.320551, 0.706194, 0.707517, 0.0192732, 0.0183968, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.620879] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1374] 1760987371620770, 2.94084, 0.151512, -0.251609, -0.320466, 0.706298, 0.707422, 0.0190482, 0.0182639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.623818] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1375] 1760987371623715, 2.94378, 0.151512, -0.251609, -0.320466, 0.706298, 0.707422, 0.0190482, 0.0182639, 0, -0.00680236, 0.00852074, 0, 0.050607, 0, 
[2025-10-20 15:09:31.626346] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1376] 1760987371626236, 2.9463, 0.151512, -0.251609, -0.320466, 0.706298, 0.707422, 0.0190482, 0.0182639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.629092] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1378] 1760987371628983, 2.94905, 0.151512, -0.251609, -0.320466, 0.706298, 0.707422, 0.0190482, 0.0182639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.631439] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1379] 1760987371631334, 2.9514, 0.151521, -0.251549, -0.320543, 0.706169, 0.707542, 0.0192073, 0.0184574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.634794] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1380] 1760987371634694, 2.95476, 0.151521, -0.251549, -0.320543, 0.706169, 0.707542, 0.0192073, 0.0184574, 0, 0.00601006, -0.00767697, 0.0350952, -0.0498656, 0, 
[2025-10-20 15:09:31.636747] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1381] 1760987371636637, 2.9567, 0.151521, -0.251549, -0.320543, 0.706169, 0.707542, 0.0192073, 0.0184574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.639737] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1383] 1760987371639629, 2.95969, 0.151521, -0.251549, -0.320543, 0.706169, 0.707542, 0.0192073, 0.0184574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.642026] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1384] 1760987371641909, 2.96197, 0.151505, -0.251586, -0.320462, 0.706284, 0.707435, 0.0190866, 0.018301, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.645125] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1385] 1760987371645016, 2.96508, 0.151505, -0.251586, -0.320462, 0.706284, 0.707435, 0.0190866, 0.018301, 0, -0.00371122, 0.00811737, 0, 0.0391789, 0, 
[2025-10-20 15:09:31.648055] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1387] 1760987371647937, 2.968, 0.151505, -0.251586, -0.320462, 0.706284, 0.707435, 0.0190866, 0.018301, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.650380] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1388] 1760987371650269, 2.97033, 0.151505, -0.251586, -0.320462, 0.706284, 0.707435, 0.0190866, 0.018301, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.652810] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1389] 1760987371652710, 2.97278, 0.151538, -0.251529, -0.320532, 0.706194, 0.707518, 0.0192549, 0.0183636, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.655755] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1390] 1760987371655646, 2.97571, 0.151538, -0.251529, -0.320532, 0.706194, 0.707518, 0.0192549, 0.0183636, 0.00333514, 0.00563975, -0.00704905, 0, 0, 0, 
[2025-10-20 15:09:31.658504] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1392] 1760987371658388, 2.97845, 0.151538, -0.251529, -0.320532, 0.706194, 0.707518, 0.0192549, 0.0183636, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.660842] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1393] 1760987371660726, 2.98079, 0.151538, -0.251529, -0.320532, 0.706194, 0.707518, 0.0192549, 0.0183636, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.663363] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1394] 1760987371663255, 2.98332, 0.1515, -0.251588, -0.320465, 0.706291, 0.707428, 0.0191303, 0.0182384, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.671390] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1396] 1760987371671281, 2.99135, 0.1515, -0.251588, -0.320465, 0.706291, 0.707428, 0.0191303, 0.0182384, -0.00382412, -0.0058893, 0.00674295, 0, 0.0353273, 0, 
[2025-10-20 15:09:31.671960] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1397] 1760987371671878, 2.99194, 0.1515, -0.251588, -0.320465, 0.706291, 0.707428, 0.0191303, 0.0182384, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.672544] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1398] 1760987371672436, 2.9925, 0.151524, -0.251526, -0.320538, 0.706168, 0.707542, 0.0193086, 0.0184166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.674371] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1399] 1760987371674262, 2.99433, 0.151524, -0.251526, -0.320538, 0.706168, 0.707542, 0.0193086, 0.0184166, 0.00238253, 0.00620915, -0.00731076, 0, -0.0504065, 0, 
[2025-10-20 15:09:31.676713] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1400] 1760987371676603, 2.99667, 0.151524, -0.251526, -0.320538, 0.706168, 0.707542, 0.0193086, 0.0184166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.679385] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1402] 1760987371679274, 2.99934, 0.151524, -0.251526, -0.320538, 0.706168, 0.707542, 0.0193086, 0.0184166, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.681960] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1403] 1760987371681853, 3.00192, 0.151498, -0.251599, -0.320457, 0.706307, 0.707412, 0.0191283, 0.0182366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.684878] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1404] 1760987371684765, 3.00483, 0.151498, -0.251599, -0.320457, 0.706307, 0.707412, 0.0191283, 0.0182366, -0.00264126, -0.00724304, 0.00810107, -0.0382066, 0.0509318, 0, 
[2025-10-20 15:09:31.687231] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1405] 1760987371687114, 3.00718, 0.151498, -0.251599, -0.320457, 0.706307, 0.707412, 0.0191283, 0.0182366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.690026] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1407] 1760987371689915, 3.00998, 0.151498, -0.251599, -0.320457, 0.706307, 0.707412, 0.0191283, 0.0182366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.692633] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1408] 1760987371692524, 3.01259, 0.151501, -0.251558, -0.320525, 0.706232, 0.707483, 0.0192086, 0.0183196, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.695321] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1409] 1760987371695216, 3.01528, 0.151501, -0.251558, -0.320525, 0.706232, 0.707483, 0.0192086, 0.0183196, 0, 0.00410276, -0.00686343, 0, 0, 0, 
[2025-10-20 15:09:31.697981] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1411] 1760987371697803, 3.01787, 0.151501, -0.251558, -0.320525, 0.706232, 0.707483, 0.0192086, 0.0183196, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.700907] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1412] 1760987371700795, 3.02086, 0.151501, -0.251558, -0.320525, 0.706232, 0.707483, 0.0192086, 0.0183196, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.704387] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1413] 1760987371704277, 3.02434, 0.151473, -0.251598, -0.320473, 0.706245, 0.707473, 0.0190987, 0.0183037, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.706766] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1414] 1760987371706652, 3.02672, 0.151473, -0.251598, -0.320473, 0.706245, 0.707473, 0.0190987, 0.0183037, -0.00274244, -0.00400579, 0.00520067, 0, 0, 0, 
[2025-10-20 15:09:31.709038] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1416] 1760987371708928, 3.02899, 0.151473, -0.251598, -0.320473, 0.706245, 0.707473, 0.0190987, 0.0183037, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.711602] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1417] 1760987371711497, 3.03156, 0.151477, -0.251611, -0.320461, 0.706357, 0.707369, 0.0189662, 0.0181476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.714390] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1418] 1760987371714267, 3.03433, 0.151477, -0.251611, -0.320461, 0.706357, 0.707369, 0.0189662, 0.0181476, 0, 0, 0, 0, 0.0408236, 0, 
[2025-10-20 15:09:31.717117] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1419] 1760987371717033, 3.0371, 0.151477, -0.251611, -0.320461, 0.706357, 0.707369, 0.0189662, 0.0181476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.720082] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1421] 1760987371719968, 3.04003, 0.151477, -0.251611, -0.320461, 0.706357, 0.707369, 0.0189662, 0.0181476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.722527] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1422] 1760987371722417, 3.04248, 0.151495, -0.25157, -0.320521, 0.706261, 0.707456, 0.0191753, 0.0182976, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.725230] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1423] 1760987371725120, 3.04519, 0.151495, -0.25157, -0.320521, 0.706261, 0.707456, 0.0191753, 0.0182976, 0, 0.00410916, -0.00594779, 0, -0.0508014, 0, 
[2025-10-20 15:09:31.728060] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1425] 1760987371727954, 3.04802, 0.151495, -0.25157, -0.320521, 0.706261, 0.707456, 0.0191753, 0.0182976, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.730530] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1426] 1760987371730393, 3.05046, 0.151495, -0.25157, -0.320521, 0.706261, 0.707456, 0.0191753, 0.0182976, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.733199] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1427] 1760987371733044, 3.05311, 0.151498, -0.25157, -0.320505, 0.706259, 0.707457, 0.019146, 0.018335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.735915] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1428] 1760987371735798, 3.05586, 0.151498, -0.25157, -0.320505, 0.706259, 0.707457, 0.019146, 0.018335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.738787] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1430] 1760987371738671, 3.05874, 0.151498, -0.25157, -0.320505, 0.706259, 0.707457, 0.019146, 0.018335, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.742248] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1431] 1760987371742128, 3.06219, 0.151506, -0.251605, -0.320465, 0.706291, 0.707427, 0.0191296, 0.0182776, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:09:31.745040] [0x0000007f927fb9a0] [MocapTag] [0x00000c36] [1432] 1760987371744921, 3.06499, 0.151506, -0.251605, -0.320465, 0.706291, 0.707427, 0.0191296, 0.0182776, 0, -0.00354249, 0.00398697, 0, 0, 0, 
