[2025-10-20 15:13:25.982309] [0x0000007fbae317c0] [MocapTag] [0x00001350] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:13:45.121497] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9075] 1760987625121373, 19.1933, -0.437231, -1.36615, -1.27362, 0.0302296, 0.0175533, -0.693855, -0.719266, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.123913] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9077] 1760987625123798, 19.1958, -0.461273, -1.36604, -1.27369, 0.0298178, 0.0175257, -0.694213, -0.718938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.126684] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9078] 1760987625126571, 19.1985, -0.461273, -1.36604, -1.27369, 0.0298178, 0.0175257, -0.694213, -0.718938, -2.40412, 0.0116499, -0.00679049, -0.0996232, -0.0602707, 0.0588417, 
[2025-10-20 15:13:45.128641] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9079] 1760987625128524, 19.2005, -0.461273, -1.36604, -1.27369, 0.0298178, 0.0175257, -0.694213, -0.718938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.132114] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9080] 1760987625132002, 19.204, -0.461273, -1.36604, -1.27369, 0.0298178, 0.0175257, -0.694213, -0.718938, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.135173] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9082] 1760987625135061, 19.207, -0.484855, -1.36781, -1.27299, 0.0368561, 0.019289, -0.692276, -0.720433, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.138011] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9083] 1760987625137900, 19.2099, -0.484855, -1.36781, -1.27299, 0.0368561, 0.019289, -0.692276, -0.720433, -2.35819, -0.177349, 0.0696644, 0.529373, 1.2255, -0.79, 
[2025-10-20 15:13:45.140833] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9084] 1760987625140713, 19.2127, -0.484855, -1.36781, -1.27299, 0.0368561, 0.019289, -0.692276, -0.720433, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.143659] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9085] 1760987625143571, 19.2155, -0.508706, -1.36774, -1.27311, 0.0364816, 0.0189074, -0.692658, -0.720094, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.146072] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9087] 1760987625145957, 19.2179, -0.508706, -1.36774, -1.27311, 0.0364816, 0.0189074, -0.692658, -0.720094, -2.38516, 0.00694263, -0.0119892, -0.10376, -0.105648, 0, 
[2025-10-20 15:13:45.148698] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9088] 1760987625148582, 19.2206, -0.508706, -1.36774, -1.27311, 0.0364816, 0.0189074, -0.692658, -0.720094, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.151665] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9089] 1760987625151550, 19.2235, -0.508706, -1.36774, -1.27311, 0.0364816, 0.0189074, -0.692658, -0.720094, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.154209] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9091] 1760987625154092, 19.2261, -0.532662, -1.3675, -1.27314, 0.0358675, 0.0185428, -0.692931, -0.719872, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.156872] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9092] 1760987625156759, 19.2287, -0.532662, -1.3675, -1.27314, 0.0358675, 0.0185428, -0.692931, -0.719872, -2.3956, 0.0240147, -0.00327409, -0.073576, -0.13685, 0.0409603, 
[2025-10-20 15:13:45.159330] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9093] 1760987625159225, 19.2312, -0.532662, -1.3675, -1.27314, 0.0358675, 0.0185428, -0.692931, -0.719872, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.162128] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9094] 1760987625162016, 19.234, -0.532662, -1.3675, -1.27314, 0.0358675, 0.0185428, -0.692931, -0.719872, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.164618] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9096] 1760987625164499, 19.2365, -0.556587, -1.36712, -1.27311, 0.0356691, 0.0188618, -0.692988, -0.719819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.167544] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9097] 1760987625167430, 19.2394, -0.556587, -1.36712, -1.27311, 0.0356691, 0.0188618, -0.692988, -0.719819, -2.39251, 0.0384155, 0.00304742, 0, 0, 0.0735521, 
[2025-10-20 15:13:45.170309] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9098] 1760987625170182, 19.2422, -0.556587, -1.36712, -1.27311, 0.0356691, 0.0188618, -0.692988, -0.719819, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.172981] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9099] 1760987625172866, 19.2448, -0.58025, -1.3669, -1.27326, 0.0350595, 0.0184131, -0.693235, -0.719623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.175685] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9101] 1760987625175571, 19.2475, -0.58025, -1.3669, -1.27326, 0.0350595, 0.0184131, -0.693235, -0.719623, -2.36624, 0.02177, -0.0149827, -0.0657201, -0.148502, 0, 
[2025-10-20 15:13:45.178184] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9102] 1760987625178067, 19.25, -0.58025, -1.3669, -1.27326, 0.0350595, 0.0184131, -0.693235, -0.719623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.181657] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9103] 1760987625181542, 19.2535, -0.58025, -1.3669, -1.27326, 0.0350595, 0.0184131, -0.693235, -0.719623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.184057] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9105] 1760987625183960, 19.2559, -0.603957, -1.36658, -1.27336, 0.0346579, 0.0181459, -0.693364, -0.719525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.187053] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9106] 1760987625186930, 19.2589, -0.603957, -1.36658, -1.27336, 0.0346579, 0.0181459, -0.693364, -0.719525, -2.37079, 0.0323034, -0.00983549, 0, -0.0938669, 0, 
[2025-10-20 15:13:45.189475] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9107] 1760987625189360, 19.2613, -0.603957, -1.36658, -1.27336, 0.0346579, 0.0181459, -0.693364, -0.719525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.192150] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9108] 1760987625192032, 19.264, -0.603957, -1.36658, -1.27336, 0.0346579, 0.0181459, -0.693364, -0.719525, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.194719] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9110] 1760987625194599, 19.2666, -0.627629, -1.36622, -1.27347, 0.0341813, 0.0179056, -0.693572, -0.719353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.198040] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9111] 1760987625197922, 19.2699, -0.627629, -1.36622, -1.27347, 0.0341813, 0.0179056, -0.693572, -0.719353, -2.36716, 0.0360732, -0.0107574, -0.0566006, -0.100123, 0.0374794, 
[2025-10-20 15:13:45.200858] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9112] 1760987625200736, 19.2727, -0.627629, -1.36622, -1.27347, 0.0341813, 0.0179056, -0.693572, -0.719353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.203284] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9114] 1760987625203214, 19.2752, -0.651228, -1.36582, -1.27367, 0.0334391, 0.0178707, -0.693795, -0.719174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.206044] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9115] 1760987625205929, 19.2779, -0.651228, -1.36582, -1.27367, 0.0334391, 0.0178707, -0.693795, -0.719174, -2.35992, 0.0391387, -0.0203238, -0.0620365, -0.107406, 0.104427, 
[2025-10-20 15:13:45.208746] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9116] 1760987625208624, 19.2806, -0.651228, -1.36582, -1.27367, 0.0334391, 0.0178707, -0.693795, -0.719174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.211585] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9117] 1760987625211462, 19.2834, -0.651228, -1.36582, -1.27367, 0.0334391, 0.0178707, -0.693795, -0.719174, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.213965] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9118] 1760987625213873, 19.2858, -0.674801, -1.36535, -1.27383, 0.032723, 0.0181455, -0.693984, -0.719018, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.216849] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9120] 1760987625216725, 19.2887, -0.674801, -1.36535, -1.27383, 0.032723, 0.0181455, -0.693984, -0.719018, -2.35724, 0.0479106, -0.0157063, -0.054729, -0.0593334, 0.143361, 
[2025-10-20 15:13:45.219409] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9121] 1760987625219290, 19.2913, -0.674801, -1.36535, -1.27383, 0.032723, 0.0181455, -0.693984, -0.719018, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.222324] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9122] 1760987625222206, 19.2942, -0.674801, -1.36535, -1.27383, 0.032723, 0.0181455, -0.693984, -0.719018, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.224799] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9124] 1760987625224688, 19.2967, -0.69819, -1.36469, -1.27397, 0.031694, 0.0182903, -0.694088, -0.71896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.228209] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9125] 1760987625228092, 19.3001, -0.69819, -1.36469, -1.27397, 0.031694, 0.0182903, -0.694088, -0.71896, -2.33892, 0.0651769, -0.0146122, 0, -0.121846, 0.169444, 
[2025-10-20 15:13:45.230643] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9126] 1760987625230520, 19.3025, -0.69819, -1.36469, -1.27397, 0.031694, 0.0182903, -0.694088, -0.71896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.233487] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9128] 1760987625233421, 19.3054, -0.721628, -1.36422, -1.27419, 0.0309447, 0.0183263, -0.694272, -0.718813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.236065] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9129] 1760987625235942, 19.3079, -0.721628, -1.36422, -1.27419, 0.0309447, 0.0183263, -0.694272, -0.718813, -2.3438, 0.0473426, -0.0212905, -0.0519037, -0.0984877, 0.114751, 
[2025-10-20 15:13:45.238735] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9130] 1760987625238613, 19.3106, -0.721628, -1.36422, -1.27419, 0.0309447, 0.0183263, -0.694272, -0.718813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.241467] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9131] 1760987625241349, 19.3133, -0.721628, -1.36422, -1.27419, 0.0309447, 0.0183263, -0.694272, -0.718813, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.244309] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9133] 1760987625244179, 19.3162, -0.744912, -1.36376, -1.27447, 0.030181, 0.0183943, -0.694447, -0.718676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.247023] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9134] 1760987625246898, 19.3189, -0.744912, -1.36376, -1.27447, 0.030181, 0.0183943, -0.694447, -0.718676, -2.32843, 0.0462845, -0.0282609, -0.049305, -0.0959344, 0.12114, 
[2025-10-20 15:13:45.249539] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9135] 1760987625249407, 19.3214, -0.744912, -1.36376, -1.27447, 0.030181, 0.0183943, -0.694447, -0.718676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.252180] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9136] 1760987625252055, 19.324, -0.744912, -1.36376, -1.27447, 0.030181, 0.0183943, -0.694447, -0.718676, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.254905] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9138] 1760987625254774, 19.3268, -0.768245, -1.36315, -1.27471, 0.0294376, 0.0185408, -0.694605, -0.71855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.258112] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9139] 1760987625257980, 19.33, -0.768245, -1.36315, -1.27471, 0.0294376, 0.0185408, -0.694605, -0.71855, -2.33334, 0.0602988, -0.0244633, -0.0453234, -0.0819214, 0.128961, 
[2025-10-20 15:13:45.260064] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9140] 1760987625259944, 19.3319, -0.768245, -1.36315, -1.27471, 0.0294376, 0.0185408, -0.694605, -0.71855, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.262610] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9141] 1760987625262523, 19.3345, -0.791526, -1.36256, -1.27492, 0.0286151, 0.0188069, -0.694732, -0.718453, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.265380] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9143] 1760987625265263, 19.3372, -0.791526, -1.36256, -1.27492, 0.0286151, 0.0188069, -0.694732, -0.718453, -2.32803, 0.059854, -0.0207755, -0.0376225, -0.0758223, 0.156641, 
[2025-10-20 15:13:45.267946] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9144] 1760987625267823, 19.3398, -0.791526, -1.36256, -1.27492, 0.0286151, 0.0188069, -0.694732, -0.718453, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.270760] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9145] 1760987625270643, 19.3426, -0.791526, -1.36256, -1.27492, 0.0286151, 0.0188069, -0.694732, -0.718453, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.273963] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9147] 1760987625273845, 19.3458, -0.814647, -1.36197, -1.27524, 0.0277404, 0.0189201, -0.694772, -0.718446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.276966] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9148] 1760987625276851, 19.3488, -0.814647, -1.36197, -1.27524, 0.0277404, 0.0189201, -0.694772, -0.718446, -2.31215, 0.0586667, -0.0321274, 0, -0.105312, 0.142026, 
[2025-10-20 15:13:45.279802] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9149] 1760987625279654, 19.3516, -0.814647, -1.36197, -1.27524, 0.0277404, 0.0189201, -0.694772, -0.718446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.281700] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9150] 1760987625281577, 19.3536, -0.814647, -1.36197, -1.27524, 0.0277404, 0.0189201, -0.694772, -0.718446, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.285052] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9152] 1760987625284939, 19.3569, -0.837647, -1.36137, -1.27554, 0.0279553, 0.0193912, -0.694582, -0.718608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.288010] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9153] 1760987625287902, 19.3599, -0.837647, -1.36137, -1.27554, 0.0279553, 0.0193912, -0.694582, -0.718608, -2.29993, 0.0597862, -0.0293468, 0.0494599, 0.0973359, 0, 
[2025-10-20 15:13:45.290746] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9154] 1760987625290632, 19.3626, -0.837647, -1.36137, -1.27554, 0.0279553, 0.0193912, -0.694582, -0.718608, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.293611] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9156] 1760987625293502, 19.3655, -0.860714, -1.3604, -1.27566, 0.0257274, 0.0196762, -0.694414, -0.718846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.296059] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9157] 1760987625295941, 19.3679, -0.860714, -1.3604, -1.27566, 0.0257274, 0.0196762, -0.694414, -0.718846, -2.30676, 0.096777, -0.0122239, 0.0439048, -0.269035, 0.358915, 
[2025-10-20 15:13:45.298683] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9158] 1760987625298571, 19.3705, -0.860714, -1.3604, -1.27566, 0.0257274, 0.0196762, -0.694414, -0.718846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.301729] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9159] 1760987625301603, 19.3736, -0.860714, -1.3604, -1.27566, 0.0257274, 0.0196762, -0.694414, -0.718846, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.304767] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9161] 1760987625304643, 19.3766, -0.883623, -1.3599, -1.2762, 0.0248718, 0.0197533, -0.694421, -0.718868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.307419] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9162] 1760987625307306, 19.3793, -0.883623, -1.3599, -1.2762, 0.0248718, 0.0197533, -0.694421, -0.718868, -2.29087, 0.0505725, -0.0539159, 0, -0.107855, 0.133967, 
[2025-10-20 15:13:45.310174] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9163] 1760987625310058, 19.382, -0.883623, -1.3599, -1.2762, 0.0248718, 0.0197533, -0.694421, -0.718868, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.312749] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9164] 1760987625312635, 19.3846, -0.906429, -1.35914, -1.27659, 0.0237273, 0.0200257, -0.694364, -0.718954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.315443] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9166] 1760987625315330, 19.3873, -0.906429, -1.35914, -1.27659, 0.0237273, 0.0200257, -0.694364, -0.718954, -2.28061, 0.0762108, -0.0388046, 0, -0.119944, 0.202203, 
[2025-10-20 15:13:45.318072] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9167] 1760987625317961, 19.3899, -0.906429, -1.35914, -1.27659, 0.0237273, 0.0200257, -0.694364, -0.718954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.320907] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9168] 1760987625320789, 19.3928, -0.906429, -1.35914, -1.27659, 0.0237273, 0.0200257, -0.694364, -0.718954, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.323518] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9170] 1760987625323412, 19.3954, -0.929196, -1.35823, -1.27693, 0.0223942, 0.020623, -0.694203, -0.719135, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.326119] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9171] 1760987625326003, 19.398, -0.929196, -1.35823, -1.27693, 0.0223942, 0.020623, -0.694203, -0.719135, -2.27672, 0.0905107, -0.0340959, 0.0396967, -0.0994004, 0.273705, 
[2025-10-20 15:13:45.328627] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9172] 1760987625328519, 19.4005, -0.929196, -1.35823, -1.27693, 0.0223942, 0.020623, -0.694203, -0.719135, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.331756] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9173] 1760987625331643, 19.4036, -0.929196, -1.35823, -1.27693, 0.0223942, 0.020623, -0.694203, -0.719135, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.334071] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9175] 1760987625333976, 19.406, -0.951892, -1.35745, -1.27729, 0.0213818, 0.0211714, -0.694072, -0.719277, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.336901] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9176] 1760987625336787, 19.4088, -0.951892, -1.35745, -1.27729, 0.0213818, 0.0211714, -0.694072, -0.719277, -2.26958, 0.0783453, -0.0359051, 0, -0.061762, 0.22099, 
[2025-10-20 15:13:45.339449] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9177] 1760987625339333, 19.4113, -0.951892, -1.35745, -1.27729, 0.0213818, 0.0211714, -0.694072, -0.719277, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.342816] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9179] 1760987625342753, 19.4147, -0.951892, -1.35745, -1.27729, 0.0213818, 0.0211714, -0.694072, -0.719277, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.344671] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9180] 1760987625344560, 19.4165, -0.974459, -1.35665, -1.27772, 0.0201016, 0.0216502, -0.693956, -0.719411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.347439] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9181] 1760987625347323, 19.4193, -0.974459, -1.35665, -1.27772, 0.0201016, 0.0216502, -0.693956, -0.719411, -2.2567, 0.0796297, -0.0430209, 0, -0.108905, -628.068, 
[2025-10-20 15:13:45.350248] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9182] 1760987625350135, 19.4221, -0.974459, -1.35665, -1.27772, 0.0201016, 0.0216502, -0.693956, -0.719411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.353587] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9184] 1760987625353525, 19.4255, -0.997022, -1.35589, -1.27823, 0.0190733, 0.0220006, -0.693987, -0.719398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.356752] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9185] 1760987625356638, 19.4286, -0.997022, -1.35589, -1.27823, 0.0190733, 0.0220006, -0.693987, -0.719398, -2.25624, 0.0758797, -0.0514534, 0, -0.0924077, 0.197101, 
[2025-10-20 15:13:45.358808] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9186] 1760987625358697, 19.4307, -0.997022, -1.35589, -1.27823, 0.0190733, 0.0220006, -0.693987, -0.719398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.361674] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9187] 1760987625361558, 19.4335, -0.997022, -1.35589, -1.27823, 0.0190733, 0.0220006, -0.693987, -0.719398, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.364208] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9189] 1760987625364085, 19.4361, -1.01951, -1.35498, -1.27857, 0.0178049, 0.0225408, -0.6938, -0.719595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.367699] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9190] 1760987625367586, 19.4396, -1.01951, -1.35498, -1.27857, 0.0178049, 0.0225408, -0.6938, -0.719595, -2.2486, 0.0909061, -0.0333472, 0.0470519, -0.0982717, 0.256348, 
[2025-10-20 15:13:45.370356] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9191] 1760987625370236, 19.4422, -1.01951, -1.35498, -1.27857, 0.0178049, 0.0225408, -0.6938, -0.719595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.374223] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9193] 1760987625374105, 19.4461, -1.0418, -1.35409, -1.27897, 0.0163809, 0.0231169, -0.693787, -0.719623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.375455] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9194] 1760987625375336, 19.4473, -1.0418, -1.35409, -1.27897, 0.0163809, 0.0231169, -0.693787, -0.719623, -2.22891, 0.0896457, -0.0405129, 0, -0.114785, 0.285125, 
[2025-10-20 15:13:45.377894] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9195] 1760987625377789, 19.4498, -1.0418, -1.35409, -1.27897, 0.0163809, 0.0231169, -0.693787, -0.719623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.380480] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9196] 1760987625380358, 19.4523, -1.0418, -1.35409, -1.27897, 0.0163809, 0.0231169, -0.693787, -0.719623, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.384659] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9198] 1760987625384575, 19.4566, -1.06409, -1.35312, -1.27933, 0.0153204, 0.0237679, -0.693639, -0.719768, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.386898] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9199] 1760987625386783, 19.4588, -1.06409, -1.35312, -1.27933, 0.0153204, 0.0237679, -0.693639, -0.719768, -2.22924, 0.0963112, -0.0357925, 0.0349402, -0.0533015, 0.242186, 
[2025-10-20 15:13:45.390007] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9200] 1760987625389887, 19.4619, -1.06409, -1.35312, -1.27933, 0.0153204, 0.0237679, -0.693639, -0.719768, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.391740] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9201] 1760987625391626, 19.4636, -1.06409, -1.35312, -1.27933, 0.0153204, 0.0237679, -0.693639, -0.719768, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.394217] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9203] 1760987625394102, 19.4661, -1.08628, -1.35216, -1.27963, 0.0139348, 0.024287, -0.693565, -0.71985, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:13:45.397149] [0x0000007fa9ffa9a0] [MocapTag] [0x00001350] [9204] 1760987625397039, 19.469, -1.08628, -1.35216, -1.27963, 0.0139348, 0.024287, -0.693565, -0.71985, -2.21902, 0.0962988, -0.0297037, 0, -0.117484, 0.271249, 
