[2025-10-20 11:45:15.034586] [0x0000007fb92e17c0] [MocapTag] [0x000015ca] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:45:40.066617] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11866] 1760975140066493, 25.0857, 0.204272, 0.00243092, -1.27145, 0.668692, 0.675496, -0.22679, -0.212422, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.069183] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11867] 1760975140069071, 25.0883, 0.204272, 0.00243092, -1.27145, 0.668692, 0.675496, -0.22679, -0.212422, -0.0139369, -0.049928, 0.00477736, 0.0972509, -0.0499785, 0, 
[2025-10-20 11:45:40.071614] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11868] 1760975140071504, 25.0907, 0.204272, 0.00243092, -1.27145, 0.668692, 0.675496, -0.22679, -0.212422, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.074237] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11869] 1760975140074120, 25.0933, 0.204272, 0.00243092, -1.27145, 0.668692, 0.675496, -0.22679, -0.212422, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.076682] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11871] 1760975140076592, 25.0958, 0.204256, 0.00190151, -1.27157, 0.668338, 0.675686, -0.227466, -0.212207, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.079833] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11872] 1760975140079717, 25.0989, 0.204256, 0.00190151, -1.27157, 0.668338, 0.675686, -0.227466, -0.212207, 0, -0.0529411, -0.0120559, 0.140703, 0.0662386, -0.179429, 
[2025-10-20 11:45:40.082317] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11873] 1760975140082202, 25.1014, 0.204256, 0.00190151, -1.27157, 0.668338, 0.675686, -0.227466, -0.212207, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.085022] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11874] 1760975140084934, 25.1042, 0.204256, 0.00190151, -1.27157, 0.668338, 0.675686, -0.227466, -0.212207, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.087912] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11876] 1760975140087800, 25.107, 0.204133, 0.00135932, -1.27152, 0.668264, 0.675879, -0.227177, -0.212138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.090273] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11877] 1760975140090161, 25.1094, 0.204133, 0.00135932, -1.27152, 0.668264, 0.675879, -0.227177, -0.212138, -0.0122859, -0.0542192, 0.00472221, 0, -0.0537157, 0, 
[2025-10-20 11:45:40.092815] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11878] 1760975140092703, 25.1119, 0.204133, 0.00135932, -1.27152, 0.668264, 0.675879, -0.227177, -0.212138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.095958] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11880] 1760975140095870, 25.1151, 0.204133, 0.00135932, -1.27152, 0.668264, 0.675879, -0.227177, -0.212138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.098529] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11881] 1760975140098416, 25.1176, 0.204077, 0.000774842, -1.27158, 0.668205, 0.675919, -0.227302, -0.21206, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.101149] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11882] 1760975140101037, 25.1203, 0.204077, 0.000774842, -1.27158, 0.668205, 0.675919, -0.227302, -0.21206, -0.0055781, -0.058448, -0.00556817, 0, 0, -0.0394065, 
[2025-10-20 11:45:40.103731] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11883] 1760975140103619, 25.1228, 0.204077, 0.000774842, -1.27158, 0.668205, 0.675919, -0.227302, -0.21206, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.106601] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11885] 1760975140106479, 25.1257, 0.204045, 0.000220082, -1.27168, 0.668098, 0.676045, -0.227295, -0.212002, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.109186] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11886] 1760975140109072, 25.1283, 0.204045, 0.000220082, -1.27168, 0.668098, 0.676045, -0.227295, -0.212002, -0.0032441, -0.055476, -0.00972471, 0.0411391, 0, 0, 
[2025-10-20 11:45:40.111760] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11887] 1760975140111651, 25.1309, 0.204045, 0.000220082, -1.27168, 0.668098, 0.676045, -0.227295, -0.212002, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.114476] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11888] 1760975140114357, 25.1336, 0.204045, 0.000220082, -1.27168, 0.668098, 0.676045, -0.227295, -0.212002, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.116890] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11890] 1760975140116795, 25.136, 0.20407, -0.000335857, -1.27176, 0.668072, 0.676075, -0.22738, -0.211897, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.119700] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11891] 1760975140119552, 25.1388, 0.20407, -0.000335857, -1.27176, 0.668072, 0.676075, -0.22738, -0.211897, 0.00248729, -0.0555939, -0.00802084, 0, 0, 0, 
[2025-10-20 11:45:40.122135] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11892] 1760975140122020, 25.1412, 0.20407, -0.000335857, -1.27176, 0.668072, 0.676075, -0.22738, -0.211897, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.124818] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11893] 1760975140124707, 25.1439, 0.20407, -0.000335857, -1.27176, 0.668072, 0.676075, -0.22738, -0.211897, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.127443] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11895] 1760975140127330, 25.1466, 0.204391, -0.000297724, -1.27241, 0.666778, 0.67817, -0.225699, -0.211076, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.130204] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11896] 1760975140130090, 25.1493, 0.204391, -0.000297724, -1.27241, 0.666778, 0.67817, -0.225699, -0.211076, 0.0321681, 0.00381333, -0.064981, 0.507033, -0.378168, 0, 
[2025-10-20 11:45:40.132671] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11897] 1760975140132557, 25.1518, 0.204391, -0.000297724, -1.27241, 0.666778, 0.67817, -0.225699, -0.211076, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.135829] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11899] 1760975140135744, 25.155, 0.204391, -0.000297724, -1.27241, 0.666778, 0.67817, -0.225699, -0.211076, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.138023] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11900] 1760975140137911, 25.1571, 0.204182, -0.00153117, -1.27206, 0.667835, 0.67613, -0.227826, -0.21199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.140609] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11901] 1760975140140501, 25.1597, 0.204182, -0.00153117, -1.27206, 0.667835, 0.67613, -0.227826, -0.21199, -0.0209522, -0.123344, 0.0348539, -0.437057, 0.457078, -0.0459109, 
[2025-10-20 11:45:40.143561] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11902] 1760975140143447, 25.1627, 0.204182, -0.00153117, -1.27206, 0.667835, 0.67613, -0.227826, -0.21199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.145917] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11904] 1760975140145824, 25.165, 0.204182, -0.00153117, -1.27206, 0.667835, 0.67613, -0.227826, -0.21199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.148526] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11905] 1760975140148414, 25.1676, 0.204257, -0.00216254, -1.27218, 0.66775, 0.676242, -0.227731, -0.212003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.151460] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11906] 1760975140151347, 25.1706, 0.204257, -0.00216254, -1.27218, 0.66775, 0.676242, -0.227731, -0.212003, 0.00755451, -0.0631373, -0.0125099, 0, 0, 0, 
[2025-10-20 11:45:40.154029] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11907] 1760975140153872, 25.1731, 0.204257, -0.00216254, -1.27218, 0.66775, 0.676242, -0.227731, -0.212003, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.156666] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11909] 1760975140156545, 25.1758, 0.2043, -0.00276763, -1.27253, 0.666893, 0.677407, -0.226646, -0.212147, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.159851] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11910] 1760975140159736, 25.179, 0.2043, -0.00276763, -1.27253, 0.666893, 0.677407, -0.226646, -0.212147, 0.00432625, -0.0605094, -0.0343507, 0.266182, -0.14239, 0.0983048, 
[2025-10-20 11:45:40.162404] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11911] 1760975140162286, 25.1815, 0.2043, -0.00276763, -1.27253, 0.666893, 0.677407, -0.226646, -0.212147, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.164588] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11912] 1760975140164474, 25.1837, 0.2043, -0.00276763, -1.27253, 0.666893, 0.677407, -0.226646, -0.212147, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.166958] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11914] 1760975140166825, 25.1861, 0.205148, -0.00232278, -1.27342, 0.665542, 0.679855, -0.224997, -0.210303, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.169828] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11915] 1760975140169712, 25.1889, 0.205148, -0.00232278, -1.27342, 0.665542, 0.679855, -0.224997, -0.210303, 0.0847054, 0.0444853, -0.0893608, 0.626707, -0.528431, -0.222554, 
[2025-10-20 11:45:40.172071] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11916] 1760975140171951, 25.1912, 0.205148, -0.00232278, -1.27342, 0.665542, 0.679855, -0.224997, -0.210303, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.175419] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11918] 1760975140175358, 25.1946, 0.205148, -0.00232278, -1.27342, 0.665542, 0.679855, -0.224997, -0.210303, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.177957] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11919] 1760975140177837, 25.1971, 0.204577, -0.00387892, -1.27301, 0.666114, 0.678232, -0.226184, -0.21245, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.180516] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11920] 1760975140180404, 25.1996, 0.204577, -0.00387892, -1.27301, 0.666114, 0.678232, -0.226184, -0.21245, -0.0570814, -0.155614, 0.0411709, -0.401938, 0.502789, 0.263328, 
[2025-10-20 11:45:40.183297] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11921] 1760975140183179, 25.2024, 0.204577, -0.00387892, -1.27301, 0.666114, 0.678232, -0.226184, -0.21245, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.185785] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11923] 1760975140185703, 25.2049, 0.204577, -0.00387892, -1.27301, 0.666114, 0.678232, -0.226184, -0.21245, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.188293] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11924] 1760975140188178, 25.2074, 0.204639, -0.00481708, -1.27278, 0.666491, 0.677329, -0.227293, -0.212962, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.191737] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11925] 1760975140191624, 25.2108, 0.204639, -0.00481708, -1.27278, 0.666491, 0.677329, -0.227293, -0.212962, 0.00625685, -0.0938165, 0.0228648, -0.173831, 0.242764, -0.0364715, 
[2025-10-20 11:45:40.193976] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11926] 1760975140193861, 25.2131, 0.204639, -0.00481708, -1.27278, 0.666491, 0.677329, -0.227293, -0.212962, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.197111] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11928] 1760975140196986, 25.2162, 0.204639, -0.00481708, -1.27278, 0.666491, 0.677329, -0.227293, -0.212962, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.199000] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11929] 1760975140198892, 25.2181, 0.205663, -0.00410745, -1.27382, 0.665271, 0.680542, -0.223542, -0.210488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.201793] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11930] 1760975140201680, 25.2209, 0.205663, -0.00410745, -1.27382, 0.665271, 0.680542, -0.223542, -0.210488, 0.102327, 0.0709634, -0.104345, 0.640965, -0.932395, 0, 
[2025-10-20 11:45:40.205672] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11932] 1760975140205587, 25.2248, 0.205663, -0.00410745, -1.27382, 0.665271, 0.680542, -0.223542, -0.210488, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.208171] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11933] 1760975140208058, 25.2273, 0.205674, -0.00513296, -1.27358, 0.665368, 0.679341, -0.225844, -0.211605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.211324] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11934] 1760975140211205, 25.2304, 0.205674, -0.00513296, -1.27358, 0.665368, 0.679341, -0.225844, -0.211605, 0, -0.102551, 0.0245554, -0.136483, 0.508153, -0.142476, 
[2025-10-20 11:45:40.213849] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11935] 1760975140213734, 25.233, 0.205674, -0.00513296, -1.27358, 0.665368, 0.679341, -0.225844, -0.211605, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.216258] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11937] 1760975140216158, 25.2354, 0.205304, -0.00663693, -1.27277, 0.667401, 0.676691, -0.22619, -0.213314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.219184] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11938] 1760975140219069, 25.2383, 0.205304, -0.00663693, -1.27277, 0.667401, 0.676691, -0.22619, -0.213314, -0.0370366, -0.150398, 0.0808788, -0.844777, 0.318348, 0.472381, 
[2025-10-20 11:45:40.221899] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11939] 1760975140221785, 25.241, 0.205304, -0.00663693, -1.27277, 0.667401, 0.676691, -0.22619, -0.213314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.224978] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11940] 1760975140224863, 25.2441, 0.205304, -0.00663693, -1.27277, 0.667401, 0.676691, -0.22619, -0.213314, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.227432] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11942] 1760975140227319, 25.2465, 0.206263, -0.00630215, -1.27388, 0.665369, 0.679879, -0.224208, -0.211612, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.230124] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11943] 1760975140230010, 25.2492, 0.206263, -0.00630215, -1.27388, 0.665369, 0.679879, -0.224208, -0.211612, 0.0958966, 0.033478, -0.111362, 0.838327, -0.557745, -0.221189, 
[2025-10-20 11:45:40.232683] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11944] 1760975140232569, 25.2518, 0.206263, -0.00630215, -1.27388, 0.665369, 0.679879, -0.224208, -0.211612, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.235179] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11945] 1760975140235091, 25.2543, 0.206263, -0.00630215, -1.27388, 0.665369, 0.679879, -0.224208, -0.211612, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.237812] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11947] 1760975140237698, 25.2569, 0.20648, -0.00726714, -1.27376, 0.66544, 0.679143, -0.225621, -0.212251, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.241912] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11948] 1760975140241799, 25.261, 0.20648, -0.00726714, -1.27376, 0.66544, 0.679143, -0.225621, -0.212251, 0.0217284, -0.0964983, 0.0120115, -0.0834942, 0.304878, -0.0940254, 
[2025-10-20 11:45:40.243204] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11949] 1760975140243083, 25.2623, 0.20648, -0.00726714, -1.27376, 0.66544, 0.679143, -0.225621, -0.212251, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.245736] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11951] 1760975140245682, 25.2649, 0.20648, -0.00726714, -1.27376, 0.66544, 0.679143, -0.225621, -0.212251, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.248297] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11952] 1760975140248182, 25.2674, 0.206114, -0.00893023, -1.27322, 0.666636, 0.677185, -0.226208, -0.214117, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.251805] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11953] 1760975140251692, 25.2709, 0.206114, -0.00893023, -1.27322, 0.666636, 0.677185, -0.226208, -0.214117, -0.0366298, -0.166309, 0.0544038, -0.58471, 0.37393, 0.374372, 
[2025-10-20 11:45:40.254470] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11954] 1760975140254356, 25.2736, 0.206114, -0.00893023, -1.27322, 0.666636, 0.677185, -0.226208, -0.214117, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.256970] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11956] 1760975140256843, 25.2761, 0.206544, -0.00942515, -1.273, 0.667824, 0.676366, -0.225323, -0.213936, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.259606] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11957] 1760975140259492, 25.2787, 0.206544, -0.00942515, -1.273, 0.667824, 0.676366, -0.225323, -0.213936, 0.043017, -0.0494923, 0.0222347, -0.376582, -0.153553, 0.230429, 
[2025-10-20 11:45:40.262290] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11958] 1760975140262170, 25.2814, 0.206544, -0.00942515, -1.273, 0.667824, 0.676366, -0.225323, -0.213936, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.264720] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11959] 1760975140264604, 25.2838, 0.206544, -0.00942515, -1.273, 0.667824, 0.676366, -0.225323, -0.213936, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.267400] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11961] 1760975140267284, 25.2865, 0.206859, -0.0101188, -1.27305, 0.66789, 0.676292, -0.225106, -0.214197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.269984] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11962] 1760975140269857, 25.2891, 0.206859, -0.0101188, -1.27305, 0.66789, 0.676292, -0.225106, -0.214197, 0.031519, -0.0693645, -0.00551543, -0.0491858, 0, 0.0871411, 
[2025-10-20 11:45:40.272467] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11963] 1760975140272351, 25.2916, 0.206859, -0.0101188, -1.27305, 0.66789, 0.676292, -0.225106, -0.214197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.275221] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11964] 1760975140275132, 25.2944, 0.206859, -0.0101188, -1.27305, 0.66789, 0.676292, -0.225106, -0.214197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.277720] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11966] 1760975140277600, 25.2968, 0.207234, -0.0108415, -1.27318, 0.667841, 0.676334, -0.224963, -0.214366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.280415] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11967] 1760975140280300, 25.2995, 0.207234, -0.0108415, -1.27318, 0.667841, 0.676334, -0.224963, -0.214366, 0.0374881, -0.0722744, -0.0127874, 0, 0, 0.0469618, 
[2025-10-20 11:45:40.283160] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11968] 1760975140283046, 25.3023, 0.207234, -0.0108415, -1.27318, 0.667841, 0.676334, -0.224963, -0.214366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.286086] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11970] 1760975140285977, 25.3052, 0.207234, -0.0108415, -1.27318, 0.667841, 0.676334, -0.224963, -0.214366, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.288145] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11971] 1760975140288034, 25.3073, 0.207628, -0.0115503, -1.27325, 0.66792, 0.676301, -0.224789, -0.214406, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.290954] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11972] 1760975140290829, 25.3101, 0.207628, -0.0115503, -1.27325, 0.66792, 0.676301, -0.224789, -0.214406, 0.0393862, -0.0708716, -0.00687588, 0, 0, 0.0419188, 
[2025-10-20 11:45:40.293634] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11973] 1760975140293519, 25.3127, 0.207628, -0.0115503, -1.27325, 0.66792, 0.676301, -0.224789, -0.214406, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.296046] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11975] 1760975140295934, 25.3152, 0.207628, -0.0115503, -1.27325, 0.66792, 0.676301, -0.224789, -0.214406, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.299051] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11976] 1760975140298935, 25.3182, 0.208092, -0.0122873, -1.27344, 0.66787, 0.676233, -0.225035, -0.214517, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.301769] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11977] 1760975140301659, 25.3209, 0.208092, -0.0122873, -1.27344, 0.66787, 0.676233, -0.225035, -0.214517, 0.046383, -0.0737007, -0.018969, 0, 0.0529587, 0, 
[2025-10-20 11:45:40.304472] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11978] 1760975140304357, 25.3236, 0.208092, -0.0122873, -1.27344, 0.66787, 0.676233, -0.225035, -0.214517, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.306900] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11980] 1760975140306788, 25.326, 0.208509, -0.0130072, -1.27349, 0.667812, 0.676278, -0.224837, -0.214762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.309703] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11981] 1760975140309545, 25.3288, 0.208509, -0.0130072, -1.27349, 0.667812, 0.676278, -0.224837, -0.214762, 0.0416922, -0.0719969, -0.00513962, 0, 0, 0.0680478, 
[2025-10-20 11:45:40.312224] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11982] 1760975140312107, 25.3313, 0.208509, -0.0130072, -1.27349, 0.667812, 0.676278, -0.224837, -0.214762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.315141] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11984] 1760975140315082, 25.3343, 0.208509, -0.0130072, -1.27349, 0.667812, 0.676278, -0.224837, -0.214762, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.317824] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11985] 1760975140317702, 25.3369, 0.208915, -0.0137463, -1.27341, 0.667906, 0.676307, -0.224267, -0.214978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.321318] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11986] 1760975140321204, 25.3404, 0.208915, -0.0137463, -1.27341, 0.667906, 0.676307, -0.224267, -0.214978, 0.0405957, -0.0739066, 0.00746727, -0.0547409, -0.0514388, 0.13545, 
[2025-10-20 11:45:40.323355] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11987] 1760975140323237, 25.3425, 0.208915, -0.0137463, -1.27341, 0.667906, 0.676307, -0.224267, -0.214978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.325814] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11989] 1760975140325737, 25.345, 0.208915, -0.0137463, -1.27341, 0.667906, 0.676307, -0.224267, -0.214978, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.328291] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11990] 1760975140328179, 25.3474, 0.209355, -0.014522, -1.27344, 0.667917, 0.676247, -0.224106, -0.215297, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.331114] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11991] 1760975140331002, 25.3502, 0.209355, -0.014522, -1.27344, 0.667917, 0.676247, -0.224106, -0.215297, 0.0440552, -0.0775654, -0.00238611, -0.0374913, 0, 0.0834614, 
[2025-10-20 11:45:40.333743] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11992] 1760975140333630, 25.3529, 0.209355, -0.014522, -1.27344, 0.667917, 0.676247, -0.224106, -0.215297, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.336178] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11994] 1760975140336058, 25.3553, 0.209847, -0.0152919, -1.27347, 0.667922, 0.676248, -0.22391, -0.215481, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:45:40.338941] [0x0000007fb49ba9a0] [MocapTag] [0x000015ca] [11995] 1760975140338820, 25.358, 0.209847, -0.0152919, -1.27347, 0.667922, 0.676248, -0.22391, -0.215481, 0.0491325, -0.0769961, -0.00308371, 0, 0, 0.0635635, 
