[2025-10-20 11:39:16.740603] [0x0000007f93d977c0] [MocapTag] [0x00000b4b] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:39:30.592383] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6518] 1760974770592261, 13.9248, 1.24293, 0.509869, -1.22251, 0.698042, 0.690128, 0.144956, 0.124295, 0.664056, 0.211767, -0.0251073, 0.262702, 0.234866, 0.0489874, 
[2025-10-20 11:39:30.596030] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6519] 1760974770595916, 13.9284, 1.24293, 0.509869, -1.22251, 0.698042, 0.690128, 0.144956, 0.124295, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.597419] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6520] 1760974770597307, 13.9298, 1.24975, 0.512053, -1.2224, 0.697728, 0.690749, 0.143789, 0.123959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.600179] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6521] 1760974770600063, 13.9326, 1.24975, 0.512053, -1.2224, 0.697728, 0.690749, 0.143789, 0.123959, 0.682128, 0.218315, 0.011424, 0.112677, 0.218669, -0.0981046, 
[2025-10-20 11:39:30.602648] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6523] 1760974770602535, 13.9351, 1.24975, 0.512053, -1.2224, 0.697728, 0.690749, 0.143789, 0.123959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.605938] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6524] 1760974770605824, 13.9383, 1.24975, 0.512053, -1.2224, 0.697728, 0.690749, 0.143789, 0.123959, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.608313] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6525] 1760974770608194, 13.9407, 1.25644, 0.514067, -1.22252, 0.696952, 0.691915, 0.142481, 0.123328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.611271] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6527] 1760974770611203, 13.9437, 1.25644, 0.514067, -1.22252, 0.696952, 0.691915, 0.142481, 0.123328, 0.669032, 0.201476, -0.0126563, 0.267005, 0.283122, -0.0463486, 
[2025-10-20 11:39:30.613621] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6528] 1760974770613504, 13.946, 1.25644, 0.514067, -1.22252, 0.696952, 0.691915, 0.142481, 0.123328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.615880] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6529] 1760974770615771, 13.9483, 1.25644, 0.514067, -1.22252, 0.696952, 0.691915, 0.142481, 0.123328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.618438] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6530] 1760974770618314, 13.9508, 1.263, 0.515852, -1.22289, 0.695929, 0.693597, 0.140528, 0.121896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.621694] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6531] 1760974770621607, 13.9541, 1.263, 0.515852, -1.22289, 0.695929, 0.693597, 0.140528, 0.121896, 0.656019, 0.178503, -0.0368888, 0.382102, 0.492615, 0, 
[2025-10-20 11:39:30.624028] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6533] 1760974770623914, 13.9564, 1.263, 0.515852, -1.22289, 0.695929, 0.693597, 0.140528, 0.121896, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.626212] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6534] 1760974770626107, 13.9586, 1.26965, 0.51771, -1.22297, 0.69551, 0.694496, 0.13886, 0.121073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.629121] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6535] 1760974770629006, 13.9615, 1.26965, 0.51771, -1.22297, 0.69551, 0.694496, 0.13886, 0.121073, 0.665516, 0.185722, -0.00770338, 0.167501, 0.3607, -0.0913858, 
[2025-10-20 11:39:30.631415] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6537] 1760974770631329, 13.9638, 1.26965, 0.51771, -1.22297, 0.69551, 0.694496, 0.13886, 0.121073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.634028] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6538] 1760974770633904, 13.9664, 1.26965, 0.51771, -1.22297, 0.69551, 0.694496, 0.13886, 0.121073, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.636530] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6539] 1760974770636420, 13.9689, 1.27622, 0.519187, -1.22315, 0.695387, 0.695252, 0.13689, 0.119675, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.639242] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6540] 1760974770639125, 13.9716, 1.27622, 0.519187, -1.22315, 0.695387, 0.695252, 0.13689, 0.119675, 0.656447, 0.147707, -0.0176249, 0.108135, 0.486064, -0.0643637, 
[2025-10-20 11:39:30.641680] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6542] 1760974770641584, 13.9741, 1.27622, 0.519187, -1.22315, 0.695387, 0.695252, 0.13689, 0.119675, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.644022] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6543] 1760974770643911, 13.9764, 1.27622, 0.519187, -1.22315, 0.695387, 0.695252, 0.13689, 0.119675, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.646528] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6544] 1760974770646407, 13.9789, 1.28294, 0.521208, -1.22316, 0.69534, 0.695567, 0.135828, 0.119326, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.650033] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6545] 1760974770649921, 13.9824, 1.28294, 0.521208, -1.22316, 0.69534, 0.695567, 0.135828, 0.119326, 0.672073, 0.202094, 0, 0, 0.203204, -0.0975545, 
[2025-10-20 11:39:30.651595] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6547] 1760974770651474, 13.984, 1.28294, 0.521208, -1.22316, 0.69534, 0.695567, 0.135828, 0.119326, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.654383] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6548] 1760974770654272, 13.9868, 1.28294, 0.521208, -1.22316, 0.69534, 0.695567, 0.135828, 0.119326, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.656918] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6549] 1760974770656806, 13.9893, 1.28964, 0.52299, -1.22338, 0.695047, 0.696329, 0.134171, 0.118465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.658620] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6550] 1760974770658504, 13.991, 1.28964, 0.52299, -1.22338, 0.695047, 0.696329, 0.134171, 0.118465, 0.670008, 0.178221, -0.0216563, 0.130248, 0.363559, -0.0925213, 
[2025-10-20 11:39:30.661941] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6552] 1760974770661879, 13.9944, 1.28964, 0.52299, -1.22338, 0.695047, 0.696329, 0.134171, 0.118465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.664564] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6553] 1760974770664451, 13.997, 1.28964, 0.52299, -1.22338, 0.695047, 0.696329, 0.134171, 0.118465, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.667117] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6554] 1760974770667007, 13.9995, 1.29636, 0.524747, -1.22359, 0.694934, 0.69686, 0.132599, 0.117773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.670426] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6555] 1760974770670339, 14.0029, 1.29636, 0.524747, -1.22359, 0.694934, 0.69686, 0.132599, 0.117773, 0.672699, 0.175737, -0.0212847, 0.0674486, 0.325939, -0.116061, 
[2025-10-20 11:39:30.672910] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6557] 1760974770672795, 14.0053, 1.29636, 0.524747, -1.22359, 0.694934, 0.69686, 0.132599, 0.117773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.675539] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6558] 1760974770675422, 14.0079, 1.29636, 0.524747, -1.22359, 0.694934, 0.69686, 0.132599, 0.117773, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.677877] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6559] 1760974770677759, 14.0103, 1.30306, 0.526507, -1.22386, 0.694674, 0.697629, 0.130667, 0.116908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.680539] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6560] 1760974770680455, 14.013, 1.30306, 0.526507, -1.22386, 0.694674, 0.697629, 0.130667, 0.116908, 0.66981, 0.175978, -0.0270768, 0.119221, 0.402898, -0.134263, 
[2025-10-20 11:39:30.683082] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6562] 1760974770682908, 14.0154, 1.30306, 0.526507, -1.22386, 0.694674, 0.697629, 0.130667, 0.116908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.686159] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6563] 1760974770686047, 14.0186, 1.30306, 0.526507, -1.22386, 0.694674, 0.697629, 0.130667, 0.116908, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.688701] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6564] 1760974770688586, 14.0211, 1.3097, 0.528148, -1.22411, 0.694578, 0.698192, 0.128874, 0.116108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.691260] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6566] 1760974770691203, 14.0237, 1.3097, 0.528148, -1.22411, 0.694578, 0.698192, 0.128874, 0.116108, 0.663979, 0.164147, -0.0253867, 0.0669956, 0.372618, -0.133075, 
[2025-10-20 11:39:30.693665] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6567] 1760974770693553, 14.0261, 1.3097, 0.528148, -1.22411, 0.694578, 0.698192, 0.128874, 0.116108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.696201] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6568] 1760974770696089, 14.0286, 1.3097, 0.528148, -1.22411, 0.694578, 0.698192, 0.128874, 0.116108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.698591] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6569] 1760974770698475, 14.031, 1.31645, 0.529835, -1.22435, 0.694459, 0.698808, 0.126816, 0.115376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.701895] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6571] 1760974770701771, 14.0343, 1.31645, 0.529835, -1.22435, 0.694459, 0.698808, 0.126816, 0.115376, 0.674959, 0.168706, -0.0233764, 0.0700355, 0.40068, -0.180527, 
[2025-10-20 11:39:30.704772] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6572] 1760974770704660, 14.0372, 1.31645, 0.529835, -1.22435, 0.694459, 0.698808, 0.126816, 0.115376, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.707439] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6573] 1760974770707324, 14.0398, 1.32314, 0.53148, -1.22462, 0.694522, 0.699183, 0.125079, 0.11462, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.710250] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6574] 1760974770710133, 14.0427, 1.32314, 0.53148, -1.22462, 0.694522, 0.699183, 0.125079, 0.11462, 0.668481, 0.164446, -0.0270425, 0, 0.357547, -0.140157, 
[2025-10-20 11:39:30.712447] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6576] 1760974770712335, 14.0449, 1.32314, 0.53148, -1.22462, 0.694522, 0.699183, 0.125079, 0.11462, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.716820] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6577] 1760974770716703, 14.0492, 1.32314, 0.53148, -1.22462, 0.694522, 0.699183, 0.125079, 0.11462, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.718459] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6578] 1760974770718344, 14.0509, 1.32985, 0.533173, -1.2249, 0.694452, 0.699717, 0.123166, 0.113858, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.721131] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6580] 1760974770721072, 14.0536, 1.32985, 0.533173, -1.2249, 0.694452, 0.699717, 0.123166, 0.113858, 0.671328, 0.169284, -0.0279887, 0.0561953, 0.383696, -0.157825, 
[2025-10-20 11:39:30.723677] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6581] 1760974770723564, 14.0561, 1.32985, 0.533173, -1.2249, 0.694452, 0.699717, 0.123166, 0.113858, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.726904] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6582] 1760974770726796, 14.0593, 1.32985, 0.533173, -1.2249, 0.694452, 0.699717, 0.123166, 0.113858, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.729025] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6583] 1760974770728902, 14.0614, 1.33656, 0.534795, -1.22517, 0.694573, 0.700026, 0.121544, 0.112955, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.731677] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6585] 1760974770731583, 14.0641, 1.33656, 0.534795, -1.22517, 0.694573, 0.700026, 0.121544, 0.112955, 0.670932, 0.162223, -0.0275622, 0, 0.361779, -0.104427, 
[2025-10-20 11:39:30.734304] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6586] 1760974770734194, 14.0667, 1.33656, 0.534795, -1.22517, 0.694573, 0.700026, 0.121544, 0.112955, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.736827] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6587] 1760974770736717, 14.0692, 1.34331, 0.536427, -1.22546, 0.694608, 0.700453, 0.119764, 0.11199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.739625] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6588] 1760974770739511, 14.072, 1.34331, 0.536427, -1.22546, 0.694608, 0.700453, 0.119764, 0.11199, 0.675281, 0.163243, -0.0281285, 0, 0.393277, -0.113557, 
[2025-10-20 11:39:30.742685] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6590] 1760974770742559, 14.0751, 1.34331, 0.536427, -1.22546, 0.694608, 0.700453, 0.119764, 0.11199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.744274] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6591] 1760974770744161, 14.0767, 1.34331, 0.536427, -1.22546, 0.694608, 0.700453, 0.119764, 0.11199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.747361] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6592] 1760974770747253, 14.0798, 1.34992, 0.537938, -1.22581, 0.694786, 0.700732, 0.118156, 0.110845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.750839] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6593] 1760974770750729, 14.0832, 1.34992, 0.537938, -1.22581, 0.694786, 0.700732, 0.118156, 0.110845, 0.660689, 0.151059, -0.035558, 0, 0.394472, -0.0687956, 
[2025-10-20 11:39:30.752895] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6595] 1760974770752779, 14.0853, 1.34992, 0.537938, -1.22581, 0.694786, 0.700732, 0.118156, 0.110845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.755381] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6596] 1760974770755271, 14.0878, 1.34992, 0.537938, -1.22581, 0.694786, 0.700732, 0.118156, 0.110845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.758328] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6597] 1760974770758207, 14.0907, 1.35665, 0.539493, -1.22616, 0.695009, 0.701035, 0.116171, 0.109617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.761491] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6598] 1760974770761401, 14.0939, 1.35665, 0.539493, -1.22616, 0.695009, 0.701035, 0.116171, 0.109617, 0.672962, 0.155458, -0.0349122, 0, 0.459677, -0.112943, 
[2025-10-20 11:39:30.763693] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6600] 1760974770763570, 14.0961, 1.35665, 0.539493, -1.22616, 0.695009, 0.701035, 0.116171, 0.109617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.766027] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6601] 1760974770765915, 14.0984, 1.35665, 0.539493, -1.22616, 0.695009, 0.701035, 0.116171, 0.109617, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.768573] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6602] 1760974770768457, 14.101, 1.36327, 0.541067, -1.22664, 0.695367, 0.701056, 0.114959, 0.108491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.771428] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6604] 1760974770771347, 14.1039, 1.36327, 0.541067, -1.22664, 0.695367, 0.701056, 0.114959, 0.108491, 0.661805, 0.15741, -0.0483633, -0.0540733, 0.334561, 0, 
[2025-10-20 11:39:30.773554] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6605] 1760974770773442, 14.106, 1.36327, 0.541067, -1.22664, 0.695367, 0.701056, 0.114959, 0.108491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.776796] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6606] 1760974770776688, 14.1092, 1.36327, 0.541067, -1.22664, 0.695367, 0.701056, 0.114959, 0.108491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.779389] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6607] 1760974770779269, 14.1118, 1.36998, 0.542639, -1.22699, 0.695762, 0.701086, 0.113204, 0.107602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.781840] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6609] 1760974770781731, 14.1142, 1.36998, 0.542639, -1.22699, 0.695762, 0.701086, 0.113204, 0.107602, 0.671677, 0.157276, -0.0344566, -0.0764251, 0.377828, -0.138299, 
[2025-10-20 11:39:30.784301] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6610] 1760974770784175, 14.1167, 1.36998, 0.542639, -1.22699, 0.695762, 0.701086, 0.113204, 0.107602, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.787298] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6611] 1760974770787186, 14.1197, 1.37676, 0.544201, -1.22733, 0.696277, 0.701007, 0.111475, 0.106584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.789485] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6612] 1760974770789369, 14.1219, 1.37676, 0.544201, -1.22733, 0.696277, 0.701007, 0.111475, 0.106584, 0.677821, 0.156143, -0.0338224, -0.105894, 0.39244, -0.120287, 
[2025-10-20 11:39:30.792300] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6614] 1760974770792214, 14.1247, 1.37676, 0.544201, -1.22733, 0.696277, 0.701007, 0.111475, 0.106584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.794426] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6615] 1760974770794316, 14.1268, 1.37676, 0.544201, -1.22733, 0.696277, 0.701007, 0.111475, 0.106584, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.797493] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6616] 1760974770797385, 14.1299, 1.3836, 0.545618, -1.22753, 0.696745, 0.701099, 0.108893, 0.105589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.800729] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6617] 1760974770800612, 14.1331, 1.3836, 0.545618, -1.22753, 0.696745, 0.701099, 0.108893, 0.105589, 0.68425, 0.141677, -0.0203116, -0.0936627, 0.510705, -0.243871, 
[2025-10-20 11:39:30.802497] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6619] 1760974770802422, 14.1349, 1.3836, 0.545618, -1.22753, 0.696745, 0.701099, 0.108893, 0.105589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.805053] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6620] 1760974770804927, 14.1374, 1.3836, 0.545618, -1.22753, 0.696745, 0.701099, 0.108893, 0.105589, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.807523] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6621] 1760974770807411, 14.1399, 1.39035, 0.547174, -1.22797, 0.697246, 0.700922, 0.107652, 0.104724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.810369] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6622] 1760974770810255, 14.1428, 1.39035, 0.547174, -1.22797, 0.697246, 0.700922, 0.107652, 0.104724, 0.674078, 0.155677, -0.0437634, -0.108981, 0.301027, -0.0715714, 
[2025-10-20 11:39:30.813464] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6624] 1760974770813348, 14.1459, 1.39035, 0.547174, -1.22797, 0.697246, 0.700922, 0.107652, 0.104724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.816018] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6625] 1760974770815899, 14.1484, 1.39035, 0.547174, -1.22797, 0.697246, 0.700922, 0.107652, 0.104724, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.819119] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6626] 1760974770819005, 14.1515, 1.39719, 0.548636, -1.22827, 0.697792, 0.700814, 0.105641, 0.103854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.821146] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6627] 1760974770821059, 14.1536, 1.39719, 0.548636, -1.22827, 0.697792, 0.700814, 0.105641, 0.103854, 0.684607, 0.146155, -0.0305474, -0.12207, 0.411245, -0.182791, 
[2025-10-20 11:39:30.823587] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6629] 1760974770823462, 14.156, 1.39719, 0.548636, -1.22827, 0.697792, 0.700814, 0.105641, 0.103854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.826279] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6630] 1760974770826169, 14.1587, 1.39719, 0.548636, -1.22827, 0.697792, 0.700814, 0.105641, 0.103854, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.829504] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6631] 1760974770829386, 14.1619, 1.404, 0.549922, -1.22856, 0.697297, 0.701739, 0.102749, 0.103832, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.832091] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6633] 1760974770831965, 14.1645, 1.404, 0.549922, -1.22856, 0.697297, 0.701739, 0.102749, 0.103832, 0.680968, 0.12861, -0.0285919, 0.144649, 0.415599, -0.390025, 
[2025-10-20 11:39:30.834316] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6634] 1760974770834205, 14.1667, 1.404, 0.549922, -1.22856, 0.697297, 0.701739, 0.102749, 0.103832, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.836660] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6635] 1760974770836545, 14.1691, 1.41082, 0.551338, -1.2289, 0.6979, 0.701566, 0.100789, 0.10287, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.839410] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6636] 1760974770839290, 14.1718, 1.41082, 0.551338, -1.2289, 0.6979, 0.701566, 0.100789, 0.10287, 0.681742, 0.141559, -0.0344469, -0.134957, 0.417364, -0.16357, 
[2025-10-20 11:39:30.842153] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6638] 1760974770842032, 14.1745, 1.41082, 0.551338, -1.2289, 0.6979, 0.701566, 0.100789, 0.10287, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.845181] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6639] 1760974770845068, 14.1776, 1.41082, 0.551338, -1.2289, 0.6979, 0.701566, 0.100789, 0.10287, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.847884] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6640] 1760974770847769, 14.1803, 1.41767, 0.552781, -1.22922, 0.698426, 0.701499, 0.0987155, 0.101764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.850149] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6641] 1760974770850037, 14.1826, 1.41767, 0.552781, -1.22922, 0.698426, 0.701499, 0.0987155, 0.101764, 0.684763, 0.14435, -0.0319434, -0.106335, 0.454262, -0.154429, 
[2025-10-20 11:39:30.852587] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6643] 1760974770852474, 14.185, 1.41767, 0.552781, -1.22922, 0.698426, 0.701499, 0.0987155, 0.101764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.855153] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6644] 1760974770855044, 14.1876, 1.41767, 0.552781, -1.22922, 0.698426, 0.701499, 0.0987155, 0.101764, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.857635] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6645] 1760974770857520, 14.19, 1.42454, 0.554184, -1.22956, 0.699079, 0.701269, 0.0967458, 0.100752, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:39:30.860897] [0x0000007f82ffc9a0] [MocapTag] [0x00000b4b] [6647] 1760974770860841, 14.1934, 1.42454, 0.554184, -1.22956, 0.699079, 0.701269, 0.0967458, 0.100752, 0.687838, 0.140272, -0.034031, -0.147855, 0.425953, -0.158361, 
