[2025-10-20 15:07:43.193586] [0x0000007faf4887c0] [MocapTag] [0x00000903] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:08:01.882298] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8864] 1760987281882184, 18.7629, 0.76826, -1.17384, -1.30341, 0.0926682, -0.0134461, -0.693433, -0.714411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.885040] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8866] 1760987281884973, 18.7657, 0.76826, -1.17384, -1.30341, 0.0926682, -0.0134461, -0.693433, -0.714411, -2.37032, -0.239045, 0.0334376, 0.0519037, -0.0754513, -0.140262, 
[2025-10-20 15:08:01.887532] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8867] 1760987281887420, 18.7681, 0.76826, -1.17384, -1.30341, 0.0926682, -0.0134461, -0.693433, -0.714411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.890314] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8868] 1760987281890213, 18.7709, 0.76826, -1.17384, -1.30341, 0.0926682, -0.0134461, -0.693433, -0.714411, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.892932] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8869] 1760987281892814, 18.7735, 0.744526, -1.17622, -1.30314, 0.0928588, -0.0140672, -0.693207, -0.714593, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.895599] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8871] 1760987281895480, 18.7762, 0.744526, -1.17622, -1.30314, 0.0928588, -0.0140672, -0.693207, -0.714593, -2.37347, -0.238341, 0.0269042, 0.0592351, -0.0674196, -0.117064, 
[2025-10-20 15:08:01.898014] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8872] 1760987281897894, 18.7786, 0.744526, -1.17622, -1.30314, 0.0928588, -0.0140672, -0.693207, -0.714593, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.900744] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8873] 1760987281900629, 18.7814, 0.720691, -1.17849, -1.30281, 0.0929477, -0.0149251, -0.692918, -0.714845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.903449] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8874] 1760987281903364, 18.7841, 0.720691, -1.17849, -1.30281, 0.0929477, -0.0149251, -0.692918, -0.714845, -2.38352, -0.226368, 0.0327606, 0.0752449, -0.117105, -0.135922, 
[2025-10-20 15:08:01.906277] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8876] 1760987281906167, 18.7869, 0.720691, -1.17849, -1.30281, 0.0929477, -0.0149251, -0.692918, -0.714845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.909063] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8877] 1760987281908958, 18.7897, 0.720691, -1.17849, -1.30281, 0.0929477, -0.0149251, -0.692918, -0.714845, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.911840] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8878] 1760987281911720, 18.7924, 0.696672, -1.1811, -1.30274, 0.0930526, -0.0158689, -0.693212, -0.714526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.914373] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8879] 1760987281914288, 18.795, 0.696672, -1.1811, -1.30274, 0.0930526, -0.0158689, -0.693212, -0.714526, -2.4018, -0.26087, 0.00742721, -0.0883341, -0.114566, -0.141406, 
[2025-10-20 15:08:01.916999] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8881] 1760987281916884, 18.7976, 0.696672, -1.1811, -1.30274, 0.0930526, -0.0158689, -0.693212, -0.714526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.919757] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8882] 1760987281919646, 18.8004, 0.696672, -1.1811, -1.30274, 0.0930526, -0.0158689, -0.693212, -0.714526, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.922305] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8883] 1760987281922191, 18.8029, 0.672783, -1.18331, -1.30253, 0.0926061, -0.0162751, -0.693048, -0.714733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.924844] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8885] 1760987281924774, 18.8055, 0.672783, -1.18331, -1.30253, 0.0926061, -0.0162751, -0.693048, -0.714733, -2.38896, -0.221326, 0.0207385, 0.04251, -0.124363, 0, 
[2025-10-20 15:08:01.927385] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8886] 1760987281927272, 18.808, 0.672783, -1.18331, -1.30253, 0.0926061, -0.0162751, -0.693048, -0.714733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.929978] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8887] 1760987281929871, 18.8106, 0.672783, -1.18331, -1.30253, 0.0926061, -0.0162751, -0.693048, -0.714733, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.932564] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8888] 1760987281932448, 18.8132, 0.648838, -1.18548, -1.30237, 0.0916603, -0.0164121, -0.692973, -0.714925, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.935149] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8890] 1760987281935063, 18.8158, 0.648838, -1.18548, -1.30237, 0.0916603, -0.0164121, -0.692973, -0.714925, -2.39453, -0.216536, 0.0161579, 0, -0.153516, 0.117517, 
[2025-10-20 15:08:01.938208] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8891] 1760987281938096, 18.8188, 0.648838, -1.18548, -1.30237, 0.0916603, -0.0164121, -0.692973, -0.714925, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.941336] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8892] 1760987281941217, 18.8219, 0.624888, -1.18762, -1.3023, 0.090334, -0.0163114, -0.692925, -0.715143, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.943347] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8893] 1760987281943234, 18.824, 0.624888, -1.18762, -1.3023, 0.090334, -0.0163114, -0.692925, -0.715143, -2.39497, -0.214894, 0.00657613, 0, -0.171912, 0.206041, 
[2025-10-20 15:08:01.945833] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8895] 1760987281945721, 18.8264, 0.624888, -1.18762, -1.3023, 0.090334, -0.0163114, -0.692925, -0.715143, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.948363] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8896] 1760987281948251, 18.829, 0.624888, -1.18762, -1.3023, 0.090334, -0.0163114, -0.692925, -0.715143, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.950820] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8897] 1760987281950714, 18.8314, 0.60094, -1.18971, -1.30229, 0.0887153, -0.0159033, -0.692925, -0.715354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.954153] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8898] 1760987281954067, 18.8348, 0.60094, -1.18971, -1.30229, 0.0887153, -0.0159033, -0.692925, -0.715354, -2.39479, -0.208193, 0, 0, -0.167479, 0.291681, 
[2025-10-20 15:08:01.956929] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8900] 1760987281956815, 18.8375, 0.60094, -1.18971, -1.30229, 0.0887153, -0.0159033, -0.692925, -0.715354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.960356] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8901] 1760987281960246, 18.841, 0.60094, -1.18971, -1.30229, 0.0887153, -0.0159033, -0.692925, -0.715354, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.961739] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8902] 1760987281961626, 18.8423, 0.576914, -1.19175, -1.30231, 0.0869832, -0.0152639, -0.692964, -0.715543, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.964226] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8903] 1760987281964162, 18.8449, 0.576914, -1.19175, -1.30231, 0.0869832, -0.0152639, -0.692964, -0.715543, -2.40259, -0.20441, 0, 0, -0.14921, 0.340652, 
[2025-10-20 15:08:01.966753] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8905] 1760987281966642, 18.8474, 0.576914, -1.19175, -1.30231, 0.0869832, -0.0152639, -0.692964, -0.715543, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.970046] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8906] 1760987281969935, 18.8507, 0.576914, -1.19175, -1.30231, 0.0869832, -0.0152639, -0.692964, -0.715543, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.972952] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8907] 1760987281972838, 18.8536, 0.552942, -1.19377, -1.30242, 0.0848933, -0.0143872, -0.693096, -0.715684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.975237] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8909] 1760987281975151, 18.8559, 0.552942, -1.19377, -1.30242, 0.0848933, -0.0143872, -0.693096, -0.715684, -2.39723, -0.202404, -0.0108062, 0, -0.163124, 0.426602, 
[2025-10-20 15:08:01.977761] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8910] 1760987281977649, 18.8584, 0.552942, -1.19377, -1.30242, 0.0848933, -0.0143872, -0.693096, -0.715684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.980250] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8911] 1760987281980146, 18.8609, 0.552942, -1.19377, -1.30242, 0.0848933, -0.0143872, -0.693096, -0.715684, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.982943] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8912] 1760987281982830, 18.8636, 0.52925, -1.19561, -1.30282, 0.0820353, -0.0128755, -0.693109, -0.716034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.986168] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8914] 1760987281986056, 18.8668, 0.52925, -1.19561, -1.30282, 0.0820353, -0.0128755, -0.693109, -0.716034, -2.36921, -0.18322, -0.0397646, 0, -0.181321, 0.624251, 
[2025-10-20 15:08:01.988750] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8915] 1760987281988640, 18.8694, 0.52925, -1.19561, -1.30282, 0.0820353, -0.0128755, -0.693109, -0.716034, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.991204] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8916] 1760987281991094, 18.8718, 0.505378, -1.19759, -1.30312, 0.0789374, -0.0110899, -0.693368, -0.716161, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.993968] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8917] 1760987281993853, 18.8746, 0.505378, -1.19759, -1.30312, 0.0789374, -0.0110899, -0.693368, -0.716161, -2.38716, -0.198841, -0.0303885, -0.0642657, -0.170681, 0.699973, 
[2025-10-20 15:08:01.996697] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8919] 1760987281996569, 18.8773, 0.505378, -1.19759, -1.30312, 0.0789374, -0.0110899, -0.693368, -0.716161, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:01.999110] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8920] 1760987281998999, 18.8797, 0.505378, -1.19759, -1.30312, 0.0789374, -0.0110899, -0.693368, -0.716161, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.002052] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8921] 1760987282001934, 18.8827, 0.481439, -1.19973, -1.3037, 0.0754774, -0.00904062, -0.694777, -0.715197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.004747] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8923] 1760987282004666, 18.8854, 0.481439, -1.19973, -1.3037, 0.0754774, -0.00904062, -0.694777, -0.715197, -2.39393, -0.213782, -0.05796, -0.385344, -0.163986, 0.803423, 
[2025-10-20 15:08:02.007243] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8924] 1760987282007130, 18.8879, 0.481439, -1.19973, -1.3037, 0.0754774, -0.00904062, -0.694777, -0.715197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.009931] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8925] 1760987282009819, 18.8905, 0.481439, -1.19973, -1.3037, 0.0754774, -0.00904062, -0.694777, -0.715197, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.012604] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8926] 1760987282012490, 18.8932, 0.457274, -1.2019, -1.30413, 0.070689, -0.00648794, -0.689992, -0.720328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.015144] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8928] 1760987282015025, 18.8957, 0.457274, -1.2019, -1.30413, 0.070689, -0.00648794, -0.689992, -0.720328, -2.41644, -0.216794, -0.0424599, 1.33839, -0.376074, 0.987911, 
[2025-10-20 15:08:02.018039] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8929] 1760987282017928, 18.8986, 0.457274, -1.2019, -1.30413, 0.070689, -0.00648794, -0.689992, -0.720328, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.021127] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8930] 1760987282021013, 18.9017, 0.433445, -1.20368, -1.30457, 0.0666671, -0.00391728, -0.690336, -0.7204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.023635] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8931] 1760987282023549, 18.9043, 0.433445, -1.20368, -1.30457, 0.0666671, -0.00391728, -0.690336, -0.7204, -2.38294, -0.177905, -0.0444413, -0.0908256, -0.180833, 0.943565, 
[2025-10-20 15:08:02.026272] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8933] 1760987282026155, 18.9069, 0.433445, -1.20368, -1.30457, 0.0666671, -0.00391728, -0.690336, -0.7204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.028836] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8934] 1760987282028727, 18.9094, 0.433445, -1.20368, -1.30457, 0.0666671, -0.00391728, -0.690336, -0.7204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.031413] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8935] 1760987282031298, 18.912, 0.409722, -1.20558, -1.30507, 0.0630075, -0.000820272, -0.690576, -0.72051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.034249] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8936] 1760987282034164, 18.9149, 0.409722, -1.20558, -1.30507, 0.0630075, -0.000820272, -0.690576, -0.72051, -2.37231, -0.190138, -0.0496127, -0.0638843, -0.0562526, 0.962019, 
[2025-10-20 15:08:02.036861] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8938] 1760987282036744, 18.9175, 0.409722, -1.20558, -1.30507, 0.0630075, -0.000820272, -0.690576, -0.72051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.039514] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8939] 1760987282039403, 18.9201, 0.409722, -1.20558, -1.30507, 0.0630075, -0.000820272, -0.690576, -0.72051, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.042165] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8940] 1760987282042050, 18.9228, 0.386025, -1.20758, -1.3055, 0.0601521, 0.00189368, -0.69085, -0.720489, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.044827] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8942] 1760987282044712, 18.9254, 0.386025, -1.20758, -1.3055, 0.0601521, 0.00189368, -0.69085, -0.720489, -2.36966, -0.199479, -0.0437689, -0.07658, 0, 0.79267, 
[2025-10-20 15:08:02.047265] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8943] 1760987282047152, 18.9279, 0.386025, -1.20758, -1.3055, 0.0601521, 0.00189368, -0.69085, -0.720489, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.049995] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8944] 1760987282049890, 18.9306, 0.386025, -1.20758, -1.3055, 0.0601521, 0.00189368, -0.69085, -0.720489, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.052975] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8945] 1760987282052859, 18.9336, 0.361963, -1.20932, -1.30572, 0.0575844, 0.00531113, -0.691176, -0.720369, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.055354] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8947] 1760987282055238, 18.936, 0.361963, -1.20932, -1.30572, 0.0575844, 0.00531113, -0.691176, -0.720369, -2.40622, -0.174511, -0.0218047, -0.0951052, 0.141829, 0.848866, 
[2025-10-20 15:08:02.057702] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8948] 1760987282057598, 18.9383, 0.361963, -1.20932, -1.30572, 0.0575844, 0.00531113, -0.691176, -0.720369, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.060381] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8949] 1760987282060270, 18.941, 0.361963, -1.20932, -1.30572, 0.0575844, 0.00531113, -0.691176, -0.720369, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.062956] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8950] 1760987282062844, 18.9436, 0.337927, -1.2111, -1.30589, 0.0554635, 0.00683506, -0.690876, -0.72081, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.066675] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8952] 1760987282066555, 18.9473, 0.337927, -1.2111, -1.30589, 0.0554635, 0.00683506, -0.690876, -0.72081, -2.40364, -0.17757, -0.0170889, 0.0794768, -0.0766352, 0.514722, 
[2025-10-20 15:08:02.070518] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8953] 1760987282070407, 18.9511, 0.337927, -1.2111, -1.30589, 0.0554635, 0.00683506, -0.690876, -0.72081, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.072017] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8954] 1760987282071897, 18.9526, 0.313845, -1.21299, -1.30622, 0.0528305, 0.00925577, -0.690743, -0.721108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.073901] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8955] 1760987282073814, 18.9545, 0.313845, -1.21299, -1.30622, 0.0528305, 0.00925577, -0.690743, -0.721108, -2.4082, -0.189348, -0.033061, 0, 0, 0.715041, 
[2025-10-20 15:08:02.076381] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8957] 1760987282076269, 18.957, 0.313845, -1.21299, -1.30622, 0.0528305, 0.00925577, -0.690743, -0.721108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.079349] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8958] 1760987282079238, 18.96, 0.313845, -1.21299, -1.30622, 0.0528305, 0.00925577, -0.690743, -0.721108, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.082990] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8959] 1760987282082878, 18.9636, 0.289808, -1.21468, -1.30617, 0.0513312, 0.0112676, -0.69064, -0.721287, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.084374] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8961] 1760987282084292, 18.965, 0.289808, -1.21468, -1.30617, 0.0513312, 0.0112676, -0.69064, -0.721287, -2.40367, -0.168813, 0.00526323, 0, 0.0826702, 0.494456, 
[2025-10-20 15:08:02.086775] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8962] 1760987282086664, 18.9674, 0.289808, -1.21468, -1.30617, 0.0513312, 0.0112676, -0.69064, -0.721287, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.089508] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8963] 1760987282089397, 18.9701, 0.289808, -1.21468, -1.30617, 0.0513312, 0.0112676, -0.69064, -0.721287, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.092064] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8964] 1760987282091948, 18.9727, 0.26623, -1.2161, -1.30558, 0.05554, 0.0122968, -0.6906, -0.720996, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.094818] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8966] 1760987282094722, 18.9754, 0.26623, -1.2161, -1.30558, 0.05554, 0.0122968, -0.6906, -0.720996, -2.35775, -0.142323, 0.0590908, 0, 0.731694, -0.468731, 
[2025-10-20 15:08:02.097631] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8967] 1760987282097520, 18.9782, 0.26623, -1.2161, -1.30558, 0.05554, 0.0122968, -0.6906, -0.720996, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.100235] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8968] 1760987282100127, 18.9808, 0.241859, -1.21792, -1.30564, 0.0547758, 0.0126169, -0.69015, -0.72148, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.102943] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8969] 1760987282102829, 18.9836, 0.241859, -1.21792, -1.30564, 0.0547758, 0.0126169, -0.69015, -0.72148, -2.43716, -0.181667, -0.00641936, 0.123239, -0.0633858, 0.149298, 
[2025-10-20 15:08:02.105742] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8971] 1760987282105631, 18.9864, 0.241859, -1.21792, -1.30564, 0.0547758, 0.0126169, -0.69015, -0.72148, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.108261] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8972] 1760987282108149, 18.9889, 0.241859, -1.21792, -1.30564, 0.0547758, 0.0126169, -0.69015, -0.72148, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.110695] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8973] 1760987282110591, 18.9913, 0.217193, -1.21949, -1.30518, 0.0549944, 0.0124521, -0.689496, -0.722092, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.113769] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8974] 1760987282113681, 18.9944, 0.217193, -1.21949, -1.30518, 0.0549944, 0.0124521, -0.689496, -0.722092, -2.46653, -0.157271, 0.0464667, 0.182331, 0, -0.0630379, 
[2025-10-20 15:08:02.116137] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8976] 1760987282116025, 18.9967, 0.217193, -1.21949, -1.30518, 0.0549944, 0.0124521, -0.689496, -0.722092, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.118693] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8977] 1760987282118588, 18.9993, 0.217193, -1.21949, -1.30518, 0.0549944, 0.0124521, -0.689496, -0.722092, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.121543] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8978] 1760987282121428, 19.0022, 0.192367, -1.22077, -1.30455, 0.0552782, 0.0128451, -0.688841, -0.722688, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.124125] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8979] 1760987282124040, 19.0048, 0.192367, -1.22077, -1.30455, 0.0552782, 0.0128451, -0.688841, -0.722688, -2.48267, -0.127768, 0.0628192, 0.179958, 0.0905864, 0, 
[2025-10-20 15:08:02.126757] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8981] 1760987282126646, 19.0074, 0.192367, -1.22077, -1.30455, 0.0552782, 0.0128451, -0.688841, -0.722688, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.129802] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8982] 1760987282129657, 19.0104, 0.192367, -1.22077, -1.30455, 0.0552782, 0.0128451, -0.688841, -0.722688, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.132332] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8983] 1760987282132218, 19.0129, 0.16807, -1.22231, -1.30408, 0.0557986, 0.0121527, -0.68812, -0.723346, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.134953] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8985] 1760987282134843, 19.0156, 0.16807, -1.22231, -1.30408, 0.0557986, 0.0121527, -0.68812, -0.723346, -2.4297, -0.154036, 0.0468446, 0.20299, -0.0349879, -0.180674, 
[2025-10-20 15:08:02.137376] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8986] 1760987282137268, 19.018, 0.16807, -1.22231, -1.30408, 0.0557986, 0.0121527, -0.68812, -0.723346, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.140086] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8987] 1760987282139982, 19.0207, 0.16807, -1.22231, -1.30408, 0.0557986, 0.0121527, -0.68812, -0.723346, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.142756] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8988] 1760987282142645, 19.0234, 0.143758, -1.22374, -1.30353, 0.0563967, 0.0117015, -0.68765, -0.723754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.146404] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8990] 1760987282146291, 19.027, 0.143758, -1.22374, -1.30353, 0.0563967, 0.0117015, -0.68765, -0.723754, -2.43121, -0.143505, 0.0555011, 0.132406, 0, -0.155425, 
[2025-10-20 15:08:02.148293] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8991] 1760987282148180, 19.0289, 0.143758, -1.22374, -1.30353, 0.0563967, 0.0117015, -0.68765, -0.723754, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:08:02.150861] [0x0000007f9e7fb9a0] [MocapTag] [0x00000903] [8992] 1760987282150743, 19.0315, 0.119285, -1.22509, -1.30292, 0.0568718, 0.0107956, -0.687171, -0.724186, 0, 0, 0, 0, 0, 0, 
