[2025-10-20 11:47:29.379077] [0x0000007fa38ea7c0] [MocapTag] [0x0000199d] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:47:51.843187] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10650] 1760975271843073, 22.5177, -1.4164, 0.375392, -1.29101, 0.750276, 0.660811, 0.013484, 0.0152494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.845813] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10651] 1760975271845701, 22.5203, -1.4164, 0.375392, -1.29101, 0.750276, 0.660811, 0.013484, 0.0152494, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.849752] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10652] 1760975271849665, 22.5243, -1.40086, 0.377066, -1.29081, 0.751049, 0.660025, 0.0119619, 0.0122096, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.851145] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10654] 1760975271851034, 22.5256, -1.40086, 0.377066, -1.29081, 0.751049, 0.660025, 0.0119619, 0.0122096, 1.55407, 0.167387, 0.0202494, -0.214505, 0.630653, 0.251465, 
[2025-10-20 11:47:51.853680] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10655] 1760975271853565, 22.5282, -1.40086, 0.377066, -1.29081, 0.751049, 0.660025, 0.0119619, 0.0122096, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.856246] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10656] 1760975271856139, 22.5307, -1.40086, 0.377066, -1.29081, 0.751049, 0.660025, 0.0119619, 0.0122096, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.859122] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10657] 1760975271859007, 22.5336, -1.38526, 0.37849, -1.29108, 0.751858, 0.659182, 0.0102256, 0.00919951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.861919] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10659] 1760975271861804, 22.5364, -1.38526, 0.37849, -1.29108, 0.751858, 0.659182, 0.0102256, 0.00919951, 1.5598, 0.142479, -0.0270383, -0.229454, 0.658374, 0.219863, 
[2025-10-20 11:47:51.864398] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10660] 1760975271864288, 22.5389, -1.38526, 0.37849, -1.29108, 0.751858, 0.659182, 0.0102256, 0.00919951, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.866968] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10661] 1760975271866851, 22.5415, -1.36979, 0.379864, -1.29118, 0.752097, 0.658958, 0.00916774, 0.00636749, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.869574] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10662] 1760975271869486, 22.5441, -1.36979, 0.379864, -1.29118, 0.752097, 0.658958, 0.00916774, 0.00636749, 1.54683, 0.137346, -0.0106041, -0.0618815, 0.532448, 0.285753, 
[2025-10-20 11:47:51.871886] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10664] 1760975271871774, 22.5464, -1.36979, 0.379864, -1.29118, 0.752097, 0.658958, 0.00916774, 0.00636749, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.875376] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10665] 1760975271875265, 22.5499, -1.36979, 0.379864, -1.29118, 0.752097, 0.658958, 0.00916774, 0.00636749, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.877902] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10666] 1760975271877781, 22.5524, -1.35435, 0.381097, -1.29128, 0.752265, 0.658799, 0.0082296, 0.00367645, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.880425] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10667] 1760975271880337, 22.5549, -1.35435, 0.381097, -1.29128, 0.752265, 0.658799, 0.0082296, 0.00367645, 1.54426, 0.123368, -0.00932891, -0.0442863, 0.495706, 0.28078, 
[2025-10-20 11:47:51.883092] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10669] 1760975271882941, 22.5575, -1.35435, 0.381097, -1.29128, 0.752265, 0.658799, 0.0082296, 0.00367645, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.885783] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10670] 1760975271885660, 22.5603, -1.35435, 0.381097, -1.29128, 0.752265, 0.658799, 0.0082296, 0.00367645, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.888396] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10671] 1760975271888284, 22.5629, -1.33893, 0.382237, -1.29138, 0.752323, 0.658754, 0.00726674, 0.000958487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.891373] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10673] 1760975271891254, 22.5659, -1.33893, 0.382237, -1.29138, 0.752323, 0.658754, 0.00726674, 0.000958487, 1.54176, 0.113987, -0.0103966, 0, 0.502964, 0.281969, 
[2025-10-20 11:47:51.893840] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10674] 1760975271893718, 22.5683, -1.33893, 0.382237, -1.29138, 0.752323, 0.658754, 0.00726674, 0.000958487, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.896281] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10675] 1760975271896170, 22.5708, -1.32353, 0.383192, -1.29148, 0.75244, 0.658629, 0.00618979, -0.00172204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.899108] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10676] 1760975271898990, 22.5736, -1.32353, 0.383192, -1.29148, 0.75244, 0.658629, 0.00618979, -0.00172204, 1.54008, 0.0954646, -0.00997098, -0.0354409, 0.515041, 0.261299, 
[2025-10-20 11:47:51.901687] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10678] 1760975271901573, 22.5762, -1.32353, 0.383192, -1.29148, 0.75244, 0.658629, 0.00618979, -0.00172204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.904374] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10679] 1760975271904264, 22.5789, -1.32353, 0.383192, -1.29148, 0.75244, 0.658629, 0.00618979, -0.00172204, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.907212] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10680] 1760975271907091, 22.5817, -1.30812, 0.384086, -1.29155, 0.752405, 0.658666, 0.00513446, -0.00428884, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.911762] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10682] 1760975271911647, 22.5862, -1.30812, 0.384086, -1.29155, 0.752405, 0.658666, 0.00513446, -0.00428884, 1.54158, 0.089387, -0.00703303, 0, 0.497, 0.247261, 
[2025-10-20 11:47:51.912335] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10683] 1760975271912251, 22.5869, -1.30812, 0.384086, -1.29155, 0.752405, 0.658666, 0.00513446, -0.00428884, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.915805] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10684] 1760975271915693, 22.5903, -1.30812, 0.384086, -1.29155, 0.752405, 0.658666, 0.00513446, -0.00428884, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.917869] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10685] 1760975271917712, 22.5923, -1.29269, 0.384889, -1.29144, 0.751966, 0.659159, 0.00379629, -0.00647491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.920432] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10686] 1760975271920342, 22.5949, -1.29269, 0.384889, -1.29144, 0.751966, 0.659159, 0.00379629, -0.00647491, 1.54227, 0.0803443, 0.0107493, 0.128508, 0.49032, 0.152505, 
[2025-10-20 11:47:51.923236] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10688] 1760975271923124, 22.5977, -1.29269, 0.384889, -1.29144, 0.751966, 0.659159, 0.00379629, -0.00647491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.925993] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10689] 1760975271925887, 22.6005, -1.29269, 0.384889, -1.29144, 0.751966, 0.659159, 0.00379629, -0.00647491, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.928742] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10690] 1760975271928626, 22.6032, -1.27736, 0.385501, -1.29151, 0.751813, 0.65931, 0.00265548, -0.00899802, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.932145] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10692] 1760975271932030, 22.6066, -1.27736, 0.385501, -1.29151, 0.751813, 0.65931, 0.00265548, -0.00899802, 1.53372, 0.0611796, -0.00729444, 0.0382781, 0.504556, 0.228942, 
[2025-10-20 11:47:51.934011] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10693] 1760975271933899, 22.6085, -1.27736, 0.385501, -1.29151, 0.751813, 0.65931, 0.00265548, -0.00899802, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.936753] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10694] 1760975271936641, 22.6112, -1.26199, 0.385954, -1.29158, 0.751658, 0.659452, 0.00168986, -0.0114528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.939334] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10695] 1760975271939248, 22.6138, -1.26199, 0.385954, -1.29158, 0.751658, 0.659452, 0.00168986, -0.0114528, 1.53617, 0.0452935, -0.00605434, 0.0362635, 0.469293, 0.241618, 
[2025-10-20 11:47:51.941948] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10697] 1760975271941835, 22.6164, -1.26199, 0.385954, -1.29158, 0.751658, 0.659452, 0.00168986, -0.0114528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.944889] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10698] 1760975271944781, 22.6194, -1.26199, 0.385954, -1.29158, 0.751658, 0.659452, 0.00168986, -0.0114528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.947145] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10699] 1760975271947028, 22.6216, -1.24666, 0.386315, -1.29161, 0.751452, 0.659643, 0.000702631, -0.0138172, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.949771] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10700] 1760975271949621, 22.6242, -1.24666, 0.386315, -1.29161, 0.751452, 0.659643, 0.000702631, -0.0138172, 1.53379, 0.0360888, -0.0038795, 0.0496149, 0.460858, 0.224904, 
[2025-10-20 11:47:51.952177] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10702] 1760975271952064, 22.6267, -1.24666, 0.386315, -1.29161, 0.751452, 0.659643, 0.000702631, -0.0138172, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.954932] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10703] 1760975271954809, 22.6294, -1.24666, 0.386315, -1.29161, 0.751452, 0.659643, 0.000702631, -0.0138172, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.957596] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10704] 1760975271957483, 22.6321, -1.23133, 0.38652, -1.29163, 0.751235, 0.659839, -0.000506078, -0.0160528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.960244] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10705] 1760975271960157, 22.6348, -1.23133, 0.38652, -1.29163, 0.751235, 0.659839, -0.000506078, -0.0160528, 1.53242, 0.0205292, 0, 0.0508308, 0.477299, 0.176106, 
[2025-10-20 11:47:51.962765] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10707] 1760975271962642, 22.6372, -1.23133, 0.38652, -1.29163, 0.751235, 0.659839, -0.000506078, -0.0160528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.965547] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10708] 1760975271965434, 22.64, -1.23133, 0.38652, -1.29163, 0.751235, 0.659839, -0.000506078, -0.0160528, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.968243] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10709] 1760975271968127, 22.6427, -1.21607, 0.386643, -1.29162, 0.750968, 0.660082, -0.00172757, -0.0183138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.970971] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10711] 1760975271970851, 22.6455, -1.21607, 0.386643, -1.29162, 0.750968, 0.660082, -0.00172757, -0.0183138, 1.52618, 0.0122447, 0, 0.0637531, 0.482837, 0.177829, 
[2025-10-20 11:47:51.973453] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10712] 1760975271973341, 22.6479, -1.21607, 0.386643, -1.29162, 0.750968, 0.660082, -0.00172757, -0.0183138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.976119] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10713] 1760975271976008, 22.6506, -1.21607, 0.386643, -1.29162, 0.750968, 0.660082, -0.00172757, -0.0183138, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.978796] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10714] 1760975271978681, 22.6533, -1.20083, 0.3866, -1.29161, 0.750732, 0.660282, -0.0029994, -0.0204877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.981406] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10716] 1760975271981287, 22.6559, -1.20083, 0.3866, -1.29161, 0.750732, 0.660282, -0.0029994, -0.0204877, 1.52374, -0.00426974, 0, 0.0526786, 0.478896, 0.158005, 
[2025-10-20 11:47:51.983644] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10717] 1760975271983536, 22.6581, -1.20083, 0.3866, -1.29161, 0.750732, 0.660282, -0.0029994, -0.0204877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.986233] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10718] 1760975271986129, 22.6607, -1.20083, 0.3866, -1.29161, 0.750732, 0.660282, -0.0029994, -0.0204877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.989019] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10719] 1760975271988906, 22.6635, -1.18563, 0.386472, -1.29157, 0.750406, 0.660581, -0.00419505, -0.0224937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.991827] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10721] 1760975271991710, 22.6663, -1.18563, 0.386472, -1.29157, 0.750406, 0.660581, -0.00419505, -0.0224937, 1.52027, -0.0128242, 0.00392445, 0.0794768, 0.445762, 0.142141, 
[2025-10-20 11:47:51.994408] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10722] 1760975271994296, 22.6689, -1.18563, 0.386472, -1.29157, 0.750406, 0.660581, -0.00419505, -0.0224937, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.996981] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10723] 1760975271996867, 22.6715, -1.17042, 0.386196, -1.29152, 0.750086, 0.66087, -0.00532446, -0.0243639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:51.999791] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10724] 1760975271999674, 22.6743, -1.17042, 0.386196, -1.29152, 0.750086, 0.66087, -0.00532446, -0.0243639, 1.52085, -0.0275458, 0.00476769, 0.0772119, 0.417947, 0.130198, 
[2025-10-20 11:47:52.002251] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10726] 1760975272002134, 22.6767, -1.17042, 0.386196, -1.29152, 0.750086, 0.66087, -0.00532446, -0.0243639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.004811] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10727] 1760975272004699, 22.6793, -1.17042, 0.386196, -1.29152, 0.750086, 0.66087, -0.00532446, -0.0243639, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.007338] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10728] 1760975272007224, 22.6818, -1.15524, 0.385754, -1.29149, 0.749782, 0.661127, -0.00668133, -0.0263469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.009958] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10729] 1760975272009874, 22.6845, -1.15524, 0.385754, -1.29149, 0.749782, 0.661127, -0.00668133, -0.0263469, 1.51862, -0.0441765, 0.00362482, 0.069201, 0.467028, 0.11696, 
[2025-10-20 11:47:52.012414] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10731] 1760975272012300, 22.6869, -1.15524, 0.385754, -1.29149, 0.749782, 0.661127, -0.00668133, -0.0263469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.015248] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10732] 1760975272015141, 22.6897, -1.15524, 0.385754, -1.29149, 0.749782, 0.661127, -0.00668133, -0.0263469, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.018176] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10733] 1760975272018061, 22.6927, -1.14009, 0.385223, -1.29143, 0.749341, 0.661532, -0.00808404, -0.0282434, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.020810] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10735] 1760975272020685, 22.6953, -1.14009, 0.385223, -1.29143, 0.749341, 0.661532, -0.00808404, -0.0282434, 1.51477, -0.0531573, 0.00604776, 0.109601, 0.463203, 0.0966091, 
[2025-10-20 11:47:52.023299] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10736] 1760975272023182, 22.6978, -1.14009, 0.385223, -1.29143, 0.749341, 0.661532, -0.00808404, -0.0282434, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.025891] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10737] 1760975272025782, 22.7004, -1.14009, 0.385223, -1.29143, 0.749341, 0.661532, -0.00808404, -0.0282434, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.028480] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10738] 1760975272028368, 22.703, -1.12496, 0.384585, -1.29137, 0.748937, 0.661892, -0.00938685, -0.0300575, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.031047] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10740] 1760975272030967, 22.7056, -1.12496, 0.384585, -1.29137, 0.748937, 0.661892, -0.00938685, -0.0300575, 1.51277, -0.0637634, 0.00596358, 0.09799, 0.437258, 0.0973068, 
[2025-10-20 11:47:52.034066] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10741] 1760975272033954, 22.7086, -1.12496, 0.384585, -1.29137, 0.748937, 0.661892, -0.00938685, -0.0300575, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.036752] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10742] 1760975272036655, 22.7113, -1.11005, 0.383684, -1.29096, 0.748567, 0.66221, -0.0106665, -0.0318104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.039320] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10743] 1760975272039234, 22.7138, -1.11005, 0.383684, -1.29096, 0.748567, 0.66221, -0.0106665, -0.0318104, 1.49117, -0.0901091, 0.0408085, 0.0872374, 0.425624, 0.0911132, 
[2025-10-20 11:47:52.041844] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10745] 1760975272041730, 22.7163, -1.11005, 0.383684, -1.29096, 0.748567, 0.66221, -0.0106665, -0.0318104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.044812] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10746] 1760975272044702, 22.7193, -1.11005, 0.383684, -1.29096, 0.748567, 0.66221, -0.0106665, -0.0318104, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.047767] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10747] 1760975272047654, 22.7223, -1.09502, 0.382819, -1.29083, 0.74811, 0.662625, -0.0120728, -0.0333785, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.050185] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10749] 1760975272050116, 22.7247, -1.09502, 0.382819, -1.29083, 0.74811, 0.662625, -0.0120728, -0.0333785, 1.50252, -0.0865119, 0.0130234, 0.114238, 0.420652, 0.0454362, 
[2025-10-20 11:47:52.052563] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10750] 1760975272052450, 22.7271, -1.09502, 0.382819, -1.29083, 0.74811, 0.662625, -0.0120728, -0.0333785, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.055132] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10751] 1760975272055027, 22.7296, -1.09502, 0.382819, -1.29083, 0.74811, 0.662625, -0.0120728, -0.0333785, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.057937] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10752] 1760975272057824, 22.7324, -1.08001, 0.381795, -1.29065, 0.747584, 0.663102, -0.0137583, -0.0349894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.060466] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10754] 1760975272060365, 22.735, -1.08001, 0.381795, -1.29065, 0.747584, 0.663102, -0.0137583, -0.0349894, 1.50186, -0.102395, 0.0175745, 0.132751, 0.468542, 0, 
[2025-10-20 11:47:52.062934] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10755] 1760975272062817, 22.7374, -1.08001, 0.381795, -1.29065, 0.747584, 0.663102, -0.0137583, -0.0349894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.066061] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10756] 1760975272065950, 22.7406, -1.08001, 0.381795, -1.29065, 0.747584, 0.663102, -0.0137583, -0.0349894, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.068748] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10757] 1760975272068634, 22.7432, -1.06294, 0.38016, -1.29047, 0.747758, 0.66279, -0.0204633, -0.0338877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.071445] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10759] 1760975272071333, 22.7459, -1.06294, 0.38016, -1.29047, 0.747758, 0.66279, -0.0204633, -0.0338877, 1.70618, -0.163493, 0.0184064, -0.0444889, 0.857182, -1.05285, 
[2025-10-20 11:47:52.074053] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10760] 1760975272073942, 22.7485, -1.06294, 0.38016, -1.29047, 0.747758, 0.66279, -0.0204633, -0.0338877, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.076413] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10761] 1760975272076266, 22.7509, -1.04792, 0.378965, -1.29031, 0.747133, 0.663375, -0.0220292, -0.0352187, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.079368] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10762] 1760975272079248, 22.7538, -1.04792, 0.378965, -1.29031, 0.747133, 0.663375, -0.0220292, -0.0352187, 1.50243, -0.119501, 0.0155282, 0.16613, 0.413227, 0, 
[2025-10-20 11:47:52.082210] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10764] 1760975272082097, 22.7567, -1.04792, 0.378965, -1.29031, 0.747133, 0.663375, -0.0220292, -0.0352187, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.084560] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10765] 1760975272084447, 22.759, -1.04792, 0.378965, -1.29031, 0.747133, 0.663375, -0.0220292, -0.0352187, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.087203] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10766] 1760975272087091, 22.7617, -1.03262, 0.377588, -1.29064, 0.747634, 0.662657, -0.0248039, -0.0362512, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.089836] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10767] 1760975272089722, 22.7643, -1.03262, 0.377588, -1.29064, 0.747634, 0.662657, -0.0248039, -0.0362512, 1.53011, -0.137704, -0.0331354, -0.171721, 0.550746, -0.206387, 
[2025-10-20 11:47:52.092355] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10769] 1760975272092239, 22.7668, -1.03262, 0.377588, -1.29064, 0.747634, 0.662657, -0.0248039, -0.0362512, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.094911] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10770] 1760975272094802, 22.7694, -1.03262, 0.377588, -1.29064, 0.747634, 0.662657, -0.0248039, -0.0362512, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.097855] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10771] 1760975272097737, 22.7723, -1.01769, 0.376207, -1.29047, 0.74686, 0.66341, -0.0263862, -0.0373075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.100618] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10772] 1760975272100503, 22.7751, -1.01769, 0.376207, -1.29047, 0.74686, 0.66341, -0.0263862, -0.0373075, 1.49241, -0.138082, 0.0173389, 0.214267, 0.379586, -0.0610575, 
[2025-10-20 11:47:52.103225] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10774] 1760975272103113, 22.7777, -1.01769, 0.376207, -1.29047, 0.74686, 0.66341, -0.0263862, -0.0373075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.105958] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10775] 1760975272105846, 22.7804, -1.01769, 0.376207, -1.29047, 0.74686, 0.66341, -0.0263862, -0.0373075, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.109590] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10777] 1760975272109534, 22.7841, -1.00283, 0.37467, -1.29034, 0.746151, 0.664073, -0.028023, -0.0384734, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:47:52.111137] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10778] 1760975272111015, 22.7856, -1.00283, 0.37467, -1.29034, 0.746151, 0.664073, -0.028023, -0.0384734, 1.48634, -0.153728, 0.0131674, 0.19176, 0.401961, -0.0516677, 
[2025-10-20 11:47:52.114170] [0x0000007f8afc29a0] [MocapTag] [0x0000199d] [10779] 1760975272114062, 22.7887, -1.00283, 0.37467, -1.29034, 0.746151, 0.664073, -0.028023, -0.0384734, 0, 0, 0, 0, 0, 0, 
