[2025-10-20 11:43:20.239275] [0x0000007f899507c0] [MocapTag] [0x00001265] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:43:26.696596] [0x0000007f850299a0] [MocapTag] [0x00001265] [3047] 1760975006696487, 6.50495, 0.111983, -0.23871, -0.324384, 0.711224, 0.702874, -0.00105785, -0.0112998, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.699647] [0x0000007f850299a0] [MocapTag] [0x00001265] [3049] 1760975006699569, 6.50803, 0.111983, -0.23871, -0.324384, 0.711224, 0.702874, -0.00105785, -0.0112998, 0.00419443, -0.0103713, 0.0167323, -0.154948, 0.0457689, -0.0380584, 
[2025-10-20 11:43:26.702316] [0x0000007f850299a0] [MocapTag] [0x00001265] [3050] 1760975006702206, 6.51067, 0.111983, -0.23871, -0.324384, 0.711224, 0.702874, -0.00105785, -0.0112998, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.705250] [0x0000007f850299a0] [MocapTag] [0x00001265] [3051] 1760975006705143, 6.51361, 0.111983, -0.23871, -0.324384, 0.711224, 0.702874, -0.00105785, -0.0112998, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.707732] [0x0000007f850299a0] [MocapTag] [0x00001265] [3052] 1760975006707626, 6.51609, 0.111962, -0.238698, -0.324414, 0.711227, 0.702869, -0.000940072, -0.0114141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.710561] [0x0000007f850299a0] [MocapTag] [0x00001265] [3054] 1760975006710442, 6.51891, 0.111962, -0.238698, -0.324414, 0.711227, 0.702869, -0.000940072, -0.0114141, -0.00205726, 0, -0.00308669, 0, 0, 0, 
[2025-10-20 11:43:26.713537] [0x0000007f850299a0] [MocapTag] [0x00001265] [3055] 1760975006713426, 6.52189, 0.111962, -0.238698, -0.324414, 0.711227, 0.702869, -0.000940072, -0.0114141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.715808] [0x0000007f850299a0] [MocapTag] [0x00001265] [3056] 1760975006715697, 6.52416, 0.111962, -0.238698, -0.324414, 0.711227, 0.702869, -0.000940072, -0.0114141, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.718372] [0x0000007f850299a0] [MocapTag] [0x00001265] [3057] 1760975006718264, 6.52673, 0.111951, -0.238712, -0.32442, 0.71124, 0.702855, -0.00107751, -0.0114353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.721176] [0x0000007f850299a0] [MocapTag] [0x00001265] [3059] 1760975006721064, 6.52953, 0.111951, -0.238712, -0.32442, 0.71124, 0.702855, -0.00107751, -0.0114353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.723650] [0x0000007f850299a0] [MocapTag] [0x00001265] [3060] 1760975006723542, 6.53201, 0.111951, -0.238712, -0.32442, 0.71124, 0.702855, -0.00107751, -0.0114353, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.726223] [0x0000007f850299a0] [MocapTag] [0x00001265] [3061] 1760975006726120, 6.53459, 0.111961, -0.238696, -0.324428, 0.711201, 0.702896, -0.00107136, -0.0113638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.729648] [0x0000007f850299a0] [MocapTag] [0x00001265] [3063] 1760975006729573, 6.53804, 0.111961, -0.238696, -0.324428, 0.711201, 0.702896, -0.00107136, -0.0113638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.732324] [0x0000007f850299a0] [MocapTag] [0x00001265] [3064] 1760975006732211, 6.54068, 0.111961, -0.238696, -0.324428, 0.711201, 0.702896, -0.00107136, -0.0113638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.734912] [0x0000007f850299a0] [MocapTag] [0x00001265] [3065] 1760975006734804, 6.54327, 0.111961, -0.238696, -0.324428, 0.711201, 0.702896, -0.00107136, -0.0113638, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.737559] [0x0000007f850299a0] [MocapTag] [0x00001265] [3066] 1760975006737451, 6.54592, 0.11196, -0.238862, -0.324292, 0.711238, 0.702856, -0.00147527, -0.0115109, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.740304] [0x0000007f850299a0] [MocapTag] [0x00001265] [3068] 1760975006740203, 6.54867, 0.11196, -0.238862, -0.324292, 0.711238, 0.702856, -0.00147527, -0.0115109, 0, -0.0165165, 0.0136162, 0, 0.0780663, -0.0357493, 
[2025-10-20 11:43:26.742805] [0x0000007f850299a0] [MocapTag] [0x00001265] [3069] 1760975006742696, 6.55116, 0.11196, -0.238862, -0.324292, 0.711238, 0.702856, -0.00147527, -0.0115109, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.745728] [0x0000007f850299a0] [MocapTag] [0x00001265] [3070] 1760975006745624, 6.55409, 0.11196, -0.238862, -0.324292, 0.711238, 0.702856, -0.00147527, -0.0115109, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.748252] [0x0000007f850299a0] [MocapTag] [0x00001265] [3071] 1760975006748144, 6.55661, 0.111934, -0.23869, -0.324447, 0.711225, 0.702872, -0.000886485, -0.0113933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.751072] [0x0000007f850299a0] [MocapTag] [0x00001265] [3073] 1760975006750949, 6.55942, 0.111934, -0.23869, -0.324447, 0.711225, 0.702872, -0.000886485, -0.0113933, -0.00257542, 0.0171349, -0.0155078, 0, -0.10026, 0.0660045, 
[2025-10-20 11:43:26.753525] [0x0000007f850299a0] [MocapTag] [0x00001265] [3074] 1760975006753416, 6.56188, 0.111934, -0.23869, -0.324447, 0.711225, 0.702872, -0.000886485, -0.0113933, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.756756] [0x0000007f850299a0] [MocapTag] [0x00001265] [3075] 1760975006756644, 6.56511, 0.111906, -0.238626, -0.324591, 0.710777, 0.703325, -0.00070889, -0.0113982, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.760550] [0x0000007f850299a0] [MocapTag] [0x00001265] [3077] 1760975006760434, 6.5689, 0.111906, -0.238626, -0.324591, 0.710777, 0.703325, -0.00070889, -0.0113982, -0.00275464, 0.00640958, -0.0144458, 0.127435, 0, 0, 
[2025-10-20 11:43:26.761791] [0x0000007f850299a0] [MocapTag] [0x00001265] [3078] 1760975006761685, 6.57015, 0.111906, -0.238626, -0.324591, 0.710777, 0.703325, -0.00070889, -0.0113982, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.764654] [0x0000007f850299a0] [MocapTag] [0x00001265] [3079] 1760975006764545, 6.57301, 0.111906, -0.238626, -0.324591, 0.710777, 0.703325, -0.00070889, -0.0113982, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.767242] [0x0000007f850299a0] [MocapTag] [0x00001265] [3080] 1760975006767136, 6.5756, 0.111946, -0.238756, -0.324434, 0.71115, 0.702948, -0.00108775, -0.0112989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.770104] [0x0000007f850299a0] [MocapTag] [0x00001265] [3082] 1760975006769987, 6.57845, 0.111946, -0.238756, -0.324434, 0.71115, 0.702948, -0.00108775, -0.0112989, 0.00393151, -0.0129667, 0.0157479, -0.105798, 0.0391288, -0.0664855, 
[2025-10-20 11:43:26.772755] [0x0000007f850299a0] [MocapTag] [0x00001265] [3083] 1760975006772646, 6.58111, 0.111946, -0.238756, -0.324434, 0.71115, 0.702948, -0.00108775, -0.0112989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.775237] [0x0000007f850299a0] [MocapTag] [0x00001265] [3084] 1760975006775131, 6.5836, 0.111946, -0.238756, -0.324434, 0.71115, 0.702948, -0.00108775, -0.0112989, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.777815] [0x0000007f850299a0] [MocapTag] [0x00001265] [3085] 1760975006777707, 6.58617, 0.111953, -0.238776, -0.324422, 0.71113, 0.702968, -0.00115647, -0.0113199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.780650] [0x0000007f850299a0] [MocapTag] [0x00001265] [3087] 1760975006780532, 6.589, 0.111953, -0.238776, -0.324422, 0.71113, 0.702968, -0.00115647, -0.0113199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.783556] [0x0000007f850299a0] [MocapTag] [0x00001265] [3088] 1760975006783445, 6.59191, 0.111953, -0.238776, -0.324422, 0.71113, 0.702968, -0.00115647, -0.0113199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.786092] [0x0000007f850299a0] [MocapTag] [0x00001265] [3089] 1760975006785990, 6.59446, 0.111953, -0.238776, -0.324422, 0.71113, 0.702968, -0.00115647, -0.0113199, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.788595] [0x0000007f850299a0] [MocapTag] [0x00001265] [3090] 1760975006788489, 6.59696, 0.111973, -0.238765, -0.324405, 0.711189, 0.70291, -0.00116333, -0.0112479, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.791514] [0x0000007f850299a0] [MocapTag] [0x00001265] [3092] 1760975006791394, 6.59986, 0.111973, -0.238765, -0.324405, 0.711189, 0.70291, -0.00116333, -0.0112479, 0.00200547, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.794529] [0x0000007f850299a0] [MocapTag] [0x00001265] [3093] 1760975006794419, 6.60288, 0.111973, -0.238765, -0.324405, 0.711189, 0.70291, -0.00116333, -0.0112479, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.796916] [0x0000007f850299a0] [MocapTag] [0x00001265] [3094] 1760975006796801, 6.60527, 0.111982, -0.238763, -0.324416, 0.711192, 0.702906, -0.0011281, -0.0113093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.799809] [0x0000007f850299a0] [MocapTag] [0x00001265] [3096] 1760975006799731, 6.6082, 0.111982, -0.238763, -0.324416, 0.711192, 0.702906, -0.0011281, -0.0113093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.802422] [0x0000007f850299a0] [MocapTag] [0x00001265] [3097] 1760975006802310, 6.61078, 0.111982, -0.238763, -0.324416, 0.711192, 0.702906, -0.0011281, -0.0113093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.805033] [0x0000007f850299a0] [MocapTag] [0x00001265] [3098] 1760975006804924, 6.61339, 0.111982, -0.238763, -0.324416, 0.711192, 0.702906, -0.0011281, -0.0113093, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.807997] [0x0000007f850299a0] [MocapTag] [0x00001265] [3099] 1760975006807891, 6.61636, 0.112044, -0.238753, -0.324389, 0.711198, 0.702901, -0.00120449, -0.0112516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.810838] [0x0000007f850299a0] [MocapTag] [0x00001265] [3101] 1760975006810727, 6.61919, 0.112044, -0.238753, -0.324389, 0.711198, 0.702901, -0.00120449, -0.0112516, 0.00621703, 0, 0.00270083, 0, 0, 0, 
[2025-10-20 11:43:26.813505] [0x0000007f850299a0] [MocapTag] [0x00001265] [3102] 1760975006813396, 6.62186, 0.112044, -0.238753, -0.324389, 0.711198, 0.702901, -0.00120449, -0.0112516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.815876] [0x0000007f850299a0] [MocapTag] [0x00001265] [3103] 1760975006815770, 6.62424, 0.112044, -0.238753, -0.324389, 0.711198, 0.702901, -0.00120449, -0.0112516, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.818486] [0x0000007f850299a0] [MocapTag] [0x00001265] [3104] 1760975006818378, 6.62684, 0.11209, -0.238734, -0.324381, 0.711148, 0.702952, -0.0012286, -0.0111909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.821329] [0x0000007f850299a0] [MocapTag] [0x00001265] [3106] 1760975006821214, 6.62968, 0.11209, -0.238734, -0.324381, 0.711148, 0.702952, -0.0012286, -0.0111909, 0.00458398, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.824015] [0x0000007f850299a0] [MocapTag] [0x00001265] [3107] 1760975006823907, 6.63237, 0.11209, -0.238734, -0.324381, 0.711148, 0.702952, -0.0012286, -0.0111909, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.826606] [0x0000007f850299a0] [MocapTag] [0x00001265] [3108] 1760975006826496, 6.63496, 0.112053, -0.238608, -0.324509, 0.710687, 0.703419, -0.00102354, -0.011167, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.829398] [0x0000007f850299a0] [MocapTag] [0x00001265] [3110] 1760975006829338, 6.6378, 0.112053, -0.238608, -0.324509, 0.710687, 0.703419, -0.00102354, -0.011167, -0.00369739, 0.0126069, -0.0127595, 0.131297, 0, 0, 
[2025-10-20 11:43:26.832048] [0x0000007f850299a0] [MocapTag] [0x00001265] [3111] 1760975006831936, 6.6404, 0.112053, -0.238608, -0.324509, 0.710687, 0.703419, -0.00102354, -0.011167, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.834661] [0x0000007f850299a0] [MocapTag] [0x00001265] [3112] 1760975006834550, 6.64302, 0.112053, -0.238608, -0.324509, 0.710687, 0.703419, -0.00102354, -0.011167, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.837123] [0x0000007f850299a0] [MocapTag] [0x00001265] [3113] 1760975006837018, 6.64548, 0.112056, -0.238748, -0.324447, 0.711172, 0.702926, -0.0013647, -0.0112658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.840311] [0x0000007f850299a0] [MocapTag] [0x00001265] [3115] 1760975006840201, 6.64867, 0.112056, -0.238748, -0.324447, 0.711172, 0.702926, -0.0013647, -0.0112658, 0, -0.0140192, 0.00619477, -0.138569, 0.061431, 0, 
[2025-10-20 11:43:26.843069] [0x0000007f850299a0] [MocapTag] [0x00001265] [3116] 1760975006842918, 6.65138, 0.112056, -0.238748, -0.324447, 0.711172, 0.702926, -0.0013647, -0.0112658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.845494] [0x0000007f850299a0] [MocapTag] [0x00001265] [3117] 1760975006845391, 6.65386, 0.112056, -0.238748, -0.324447, 0.711172, 0.702926, -0.0013647, -0.0112658, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.848435] [0x0000007f850299a0] [MocapTag] [0x00001265] [3118] 1760975006848324, 6.65679, 0.111964, -0.238781, -0.324627, 0.711317, 0.702776, -0.00104449, -0.0115305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.850813] [0x0000007f850299a0] [MocapTag] [0x00001265] [3120] 1760975006850701, 6.65917, 0.111964, -0.238781, -0.324627, 0.711317, 0.702776, -0.00104449, -0.0115305, -0.00921301, -0.00326703, -0.017992, -0.0423789, 0, 0.0830496, 
[2025-10-20 11:43:26.853327] [0x0000007f850299a0] [MocapTag] [0x00001265] [3121] 1760975006853204, 6.66167, 0.111964, -0.238781, -0.324627, 0.711317, 0.702776, -0.00104449, -0.0115305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.856156] [0x0000007f850299a0] [MocapTag] [0x00001265] [3122] 1760975006856047, 6.66451, 0.111964, -0.238781, -0.324627, 0.711317, 0.702776, -0.00104449, -0.0115305, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.858880] [0x0000007f850299a0] [MocapTag] [0x00001265] [3123] 1760975006858767, 6.66723, 0.111908, -0.238752, -0.324599, 0.711243, 0.702851, -0.000915709, -0.0115476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.861574] [0x0000007f850299a0] [MocapTag] [0x00001265] [3125] 1760975006861457, 6.66992, 0.111908, -0.238752, -0.324599, 0.711243, 0.702851, -0.000915709, -0.0115476, -0.00555162, 0.0028433, 0.00273493, 0, 0, 0, 
[2025-10-20 11:43:26.864147] [0x0000007f850299a0] [MocapTag] [0x00001265] [3126] 1760975006864040, 6.67251, 0.111908, -0.238752, -0.324599, 0.711243, 0.702851, -0.000915709, -0.0115476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.866790] [0x0000007f850299a0] [MocapTag] [0x00001265] [3127] 1760975006866675, 6.67514, 0.111933, -0.238739, -0.324454, 0.711166, 0.70293, -0.000875628, -0.011472, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.869380] [0x0000007f850299a0] [MocapTag] [0x00001265] [3129] 1760975006869320, 6.67779, 0.111933, -0.238739, -0.324454, 0.711166, 0.70293, -0.000875628, -0.011472, 0.00247006, 0, 0.0145274, 0, 0, 0, 
[2025-10-20 11:43:26.872068] [0x0000007f850299a0] [MocapTag] [0x00001265] [3130] 1760975006871952, 6.68042, 0.111933, -0.238739, -0.324454, 0.711166, 0.70293, -0.000875628, -0.011472, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.874910] [0x0000007f850299a0] [MocapTag] [0x00001265] [3131] 1760975006874800, 6.68327, 0.111933, -0.238739, -0.324454, 0.711166, 0.70293, -0.000875628, -0.011472, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.877375] [0x0000007f850299a0] [MocapTag] [0x00001265] [3132] 1760975006877269, 6.68574, 0.111935, -0.238712, -0.324365, 0.711068, 0.70303, -0.000989526, -0.0114508, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.880219] [0x0000007f850299a0] [MocapTag] [0x00001265] [3134] 1760975006880104, 6.68857, 0.111935, -0.238712, -0.324365, 0.711068, 0.70303, -0.000989526, -0.0114508, 0, 0.00266877, 0.00890999, 0, 0, 0, 
[2025-10-20 11:43:26.882910] [0x0000007f850299a0] [MocapTag] [0x00001265] [3135] 1760975006882803, 6.69127, 0.111935, -0.238712, -0.324365, 0.711068, 0.70303, -0.000989526, -0.0114508, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.885553] [0x0000007f850299a0] [MocapTag] [0x00001265] [3136] 1760975006885444, 6.69391, 0.111935, -0.238712, -0.324365, 0.711068, 0.70303, -0.000989526, -0.0114508, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.888122] [0x0000007f850299a0] [MocapTag] [0x00001265] [3137] 1760975006888016, 6.69648, 0.111971, -0.238533, -0.324396, 0.710587, 0.703518, -0.000819865, -0.0112864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.891021] [0x0000007f850299a0] [MocapTag] [0x00001265] [3139] 1760975006890904, 6.69937, 0.111971, -0.238533, -0.324396, 0.710587, 0.703518, -0.000819865, -0.0112864, 0.00357817, 0.017851, -0.00312282, 0.137389, -0.0462227, 0, 
[2025-10-20 11:43:26.893282] [0x0000007f850299a0] [MocapTag] [0x00001265] [3140] 1760975006893175, 6.70164, 0.111971, -0.238533, -0.324396, 0.710587, 0.703518, -0.000819865, -0.0112864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.896430] [0x0000007f850299a0] [MocapTag] [0x00001265] [3141] 1760975006896288, 6.70475, 0.111971, -0.238533, -0.324396, 0.710587, 0.703518, -0.000819865, -0.0112864, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.898496] [0x0000007f850299a0] [MocapTag] [0x00001265] [3142] 1760975006898393, 6.70686, 0.111944, -0.238658, -0.324374, 0.711086, 0.703013, -0.00108091, -0.0113017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.901332] [0x0000007f850299a0] [MocapTag] [0x00001265] [3144] 1760975006901220, 6.70969, 0.111944, -0.238658, -0.324374, 0.711086, 0.703013, -0.00108091, -0.0113017, -0.00264591, -0.0124653, 0.00227203, -0.141847, 0.0382164, 0, 
[2025-10-20 11:43:26.903884] [0x0000007f850299a0] [MocapTag] [0x00001265] [3145] 1760975006903777, 6.71224, 0.111944, -0.238658, -0.324374, 0.711086, 0.703013, -0.00108091, -0.0113017, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.906902] [0x0000007f850299a0] [MocapTag] [0x00001265] [3146] 1760975006906794, 6.71526, 0.111913, -0.238697, -0.324496, 0.711135, 0.702964, -0.000993204, -0.0113134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.909265] [0x0000007f850299a0] [MocapTag] [0x00001265] [3147] 1760975006909183, 6.71765, 0.111913, -0.238697, -0.324496, 0.711135, 0.702964, -0.000993204, -0.0113134, -0.00309317, -0.00393497, -0.0121949, 0, 0, 0, 
[2025-10-20 11:43:26.911798] [0x0000007f850299a0] [MocapTag] [0x00001265] [3149] 1760975006911687, 6.72015, 0.111913, -0.238697, -0.324496, 0.711135, 0.702964, -0.000993204, -0.0113134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.914432] [0x0000007f850299a0] [MocapTag] [0x00001265] [3150] 1760975006914323, 6.72279, 0.111913, -0.238697, -0.324496, 0.711135, 0.702964, -0.000993204, -0.0113134, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.917018] [0x0000007f850299a0] [MocapTag] [0x00001265] [3151] 1760975006916912, 6.72538, 0.111903, -0.238777, -0.324531, 0.711314, 0.70278, -0.00102977, -0.0114396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.919644] [0x0000007f850299a0] [MocapTag] [0x00001265] [3152] 1760975006919554, 6.72802, 0.111903, -0.238777, -0.324531, 0.711314, 0.70278, -0.00102977, -0.0114396, 0, -0.00800761, -0.00354312, -0.0515699, 0, 0, 
[2025-10-20 11:43:26.922319] [0x0000007f850299a0] [MocapTag] [0x00001265] [3154] 1760975006922206, 6.73067, 0.111903, -0.238777, -0.324531, 0.711314, 0.70278, -0.00102977, -0.0114396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.925144] [0x0000007f850299a0] [MocapTag] [0x00001265] [3155] 1760975006925036, 6.7335, 0.111903, -0.238777, -0.324531, 0.711314, 0.70278, -0.00102977, -0.0114396, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.927679] [0x0000007f850299a0] [MocapTag] [0x00001265] [3156] 1760975006927568, 6.73603, 0.111877, -0.238794, -0.324515, 0.711268, 0.702827, -0.00109411, -0.0114428, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.930564] [0x0000007f850299a0] [MocapTag] [0x00001265] [3158] 1760975006930442, 6.73891, 0.111877, -0.238794, -0.324515, 0.711268, 0.702827, -0.00109411, -0.0114428, -0.00253211, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.933081] [0x0000007f850299a0] [MocapTag] [0x00001265] [3159] 1760975006932913, 6.74138, 0.111877, -0.238794, -0.324515, 0.711268, 0.702827, -0.00109411, -0.0114428, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.936567] [0x0000007f850299a0] [MocapTag] [0x00001265] [3160] 1760975006936458, 6.74492, 0.111877, -0.238794, -0.324515, 0.711268, 0.702827, -0.00109411, -0.0114428, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.938132] [0x0000007f850299a0] [MocapTag] [0x00001265] [3161] 1760975006938028, 6.74649, 0.111885, -0.238776, -0.324413, 0.711262, 0.702833, -0.00104682, -0.0114915, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.941048] [0x0000007f850299a0] [MocapTag] [0x00001265] [3163] 1760975006940936, 6.7494, 0.111885, -0.238776, -0.324413, 0.711262, 0.702833, -0.00104682, -0.0114915, 0, 0, 0.0102413, 0, 0, 0, 
[2025-10-20 11:43:26.943571] [0x0000007f850299a0] [MocapTag] [0x00001265] [3164] 1760975006943462, 6.75193, 0.111885, -0.238776, -0.324413, 0.711262, 0.702833, -0.00104682, -0.0114915, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.946114] [0x0000007f850299a0] [MocapTag] [0x00001265] [3165] 1760975006946011, 6.75448, 0.111942, -0.238743, -0.324326, 0.711141, 0.702957, -0.00117703, -0.0113337, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.948801] [0x0000007f850299a0] [MocapTag] [0x00001265] [3166] 1760975006948715, 6.75718, 0.111942, -0.238743, -0.324326, 0.711141, 0.702957, -0.00117703, -0.0113337, 0.00568575, 0.00325163, 0.00870713, 0.0350714, 0, -0.0410746, 
[2025-10-20 11:43:26.951432] [0x0000007f850299a0] [MocapTag] [0x00001265] [3168] 1760975006951323, 6.75979, 0.111942, -0.238743, -0.324326, 0.711141, 0.702957, -0.00117703, -0.0113337, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.953888] [0x0000007f850299a0] [MocapTag] [0x00001265] [3169] 1760975006953781, 6.76225, 0.111942, -0.238743, -0.324326, 0.711141, 0.702957, -0.00117703, -0.0113337, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.956448] [0x0000007f850299a0] [MocapTag] [0x00001265] [3170] 1760975006956293, 6.76476, 0.111934, -0.238712, -0.324377, 0.711171, 0.702927, -0.00103962, -0.0113338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.959144] [0x0000007f850299a0] [MocapTag] [0x00001265] [3171] 1760975006959056, 6.76752, 0.111934, -0.238712, -0.324377, 0.711171, 0.702927, -0.00103962, -0.0113338, 0, 0.00317237, -0.00513072, 0, 0, 0, 
[2025-10-20 11:43:26.961675] [0x0000007f850299a0] [MocapTag] [0x00001265] [3173] 1760975006961565, 6.77003, 0.111934, -0.238712, -0.324377, 0.711171, 0.702927, -0.00103962, -0.0113338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.964441] [0x0000007f850299a0] [MocapTag] [0x00001265] [3174] 1760975006964333, 6.7728, 0.111934, -0.238712, -0.324377, 0.711171, 0.702927, -0.00103962, -0.0113338, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.967258] [0x0000007f850299a0] [MocapTag] [0x00001265] [3175] 1760975006967153, 6.77562, 0.112022, -0.238735, -0.324399, 0.711154, 0.702945, -0.00113217, -0.0112448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.970361] [0x0000007f850299a0] [MocapTag] [0x00001265] [3177] 1760975006970238, 6.7787, 0.112022, -0.238735, -0.324399, 0.711154, 0.702945, -0.00113217, -0.0112448, 0.0088097, -0.0023648, -0.00217978, 0, 0, 0, 
[2025-10-20 11:43:26.972646] [0x0000007f850299a0] [MocapTag] [0x00001265] [3178] 1760975006972539, 6.78101, 0.112022, -0.238735, -0.324399, 0.711154, 0.702945, -0.00113217, -0.0112448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.975372] [0x0000007f850299a0] [MocapTag] [0x00001265] [3179] 1760975006975266, 6.78373, 0.112022, -0.238735, -0.324399, 0.711154, 0.702945, -0.00113217, -0.0112448, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.977898] [0x0000007f850299a0] [MocapTag] [0x00001265] [3180] 1760975006977790, 6.78626, 0.112011, -0.238734, -0.324447, 0.711084, 0.703018, -0.00109292, -0.0111757, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:43:26.980907] [0x0000007f850299a0] [MocapTag] [0x00001265] [3182] 1760975006980796, 6.78926, 0.112011, -0.238734, -0.324447, 0.711084, 0.703018, -0.00109292, -0.0111757, 0, 0, -0.00486734, 0, 0, 0, 
