[2025-10-20 15:15:16.936839] [0x0000007f8609c7c0] [MocapTag] [0x000016b8] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 15:15:49.873218] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15608] 1760987749873050, 32.9898, 0.166852, -0.256338, -0.34007, 0.677124, 0.688533, -0.173287, -0.193384, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.875687] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15609] 1760987749875575, 32.9924, 0.166552, -0.256962, -0.340339, 0.677855, 0.68798, -0.172863, -0.193168, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.878239] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15611] 1760987749878183, 32.995, 0.166552, -0.256962, -0.340339, 0.677855, 0.68798, -0.172863, -0.193168, -0.030014, -0.0623627, -0.0268735, -0.210249, -0.0960886, 0.0868948, 
[2025-10-20 15:15:49.880921] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15612] 1760987749880801, 32.9976, 0.166552, -0.256962, -0.340339, 0.677855, 0.68798, -0.172863, -0.193168, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.883416] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15613] 1760987749883302, 33.0001, 0.166247, -0.257341, -0.340566, 0.678045, 0.687609, -0.173117, -0.193595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.887363] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15614] 1760987749887246, 33.004, 0.166247, -0.257341, -0.340566, 0.678045, 0.687609, -0.173117, -0.193595, -0.0305459, -0.0379387, -0.0227785, -0.0970602, 0.0985444, 0.0513572, 
[2025-10-20 15:15:49.888840] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15615] 1760987749888753, 33.0056, 0.166247, -0.257341, -0.340566, 0.678045, 0.687609, -0.173117, -0.193595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.891526] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15617] 1760987749891413, 33.0082, 0.166247, -0.257341, -0.340566, 0.678045, 0.687609, -0.173117, -0.193595, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.894162] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15618] 1760987749894050, 33.0108, 0.166784, -0.257862, -0.340481, 0.678283, 0.687132, -0.174509, -0.193203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.896937] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15619] 1760987749896816, 33.0136, 0.166784, -0.257862, -0.340481, 0.678283, 0.687132, -0.174509, -0.193203, 0.0537112, -0.0520376, 0.00853537, -0.0392199, 0.144255, -0.250594, 
[2025-10-20 15:15:49.899361] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15621] 1760987749899242, 33.016, 0.166784, -0.257862, -0.340481, 0.678283, 0.687132, -0.174509, -0.193203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.902028] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15622] 1760987749901915, 33.0187, 0.166784, -0.257862, -0.340481, 0.678283, 0.687132, -0.174509, -0.193203, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.904602] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15623] 1760987749904493, 33.0213, 0.165814, -0.258085, -0.340819, 0.67892, 0.686183, -0.174147, -0.194663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.907848] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15624] 1760987749907728, 33.0245, 0.165814, -0.258085, -0.340819, 0.67892, 0.686183, -0.174147, -0.194663, -0.0969893, -0.0223905, -0.0337775, -0.330532, 0.158215, 0.356418, 
[2025-10-20 15:15:49.909842] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15626] 1760987749909689, 33.0265, 0.165814, -0.258085, -0.340819, 0.67892, 0.686183, -0.174147, -0.194663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.912482] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15627] 1760987749912376, 33.0292, 0.165814, -0.258085, -0.340819, 0.67892, 0.686183, -0.174147, -0.194663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.916278] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15628] 1760987749916160, 33.033, 0.16547, -0.258666, -0.341366, 0.679552, 0.685209, -0.174773, -0.195324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.918373] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15630] 1760987749918304, 33.0351, 0.16547, -0.258666, -0.341366, 0.679552, 0.685209, -0.174773, -0.195324, -0.0344306, -0.0580346, -0.0547584, -0.258565, 0.184965, 0.075626, 
[2025-10-20 15:15:49.921068] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15631] 1760987749920951, 33.0378, 0.16547, -0.258666, -0.341366, 0.679552, 0.685209, -0.174773, -0.195324, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.923597] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15632] 1760987749923484, 33.0403, 0.169484, -0.260537, -0.338666, 0.673682, 0.685976, -0.182388, -0.20573, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.926372] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15633] 1760987749926254, 33.0431, 0.169484, -0.260537, -0.338666, 0.673682, 0.685976, -0.182388, -0.20573, 0.401438, -0.187107, 0.270023, 0.888252, 2.66125, 0.167876, 
[2025-10-20 15:15:49.928875] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15635] 1760987749928733, 33.0455, 0.169484, -0.260537, -0.338666, 0.673682, 0.685976, -0.182388, -0.20573, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.932032] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15636] 1760987749931919, 33.0487, 0.169484, -0.260537, -0.338666, 0.673682, 0.685976, -0.182388, -0.20573, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.934551] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15637] 1760987749934435, 33.0512, 0.169243, -0.260764, -0.338563, 0.674499, 0.685199, -0.182322, -0.205699, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.937211] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15638] 1760987749937093, 33.0539, 0.169243, -0.260764, -0.338563, 0.674499, 0.685199, -0.182322, -0.205699, -0.0240726, -0.0226966, 0.0102778, -0.256538, 0, 0.0784617, 
[2025-10-20 15:15:49.940398] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15640] 1760987749940287, 33.0571, 0.169243, -0.260764, -0.338563, 0.674499, 0.685199, -0.182322, -0.205699, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.943656] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15641] 1760987749943546, 33.0603, 0.169243, -0.260764, -0.338563, 0.674499, 0.685199, -0.182322, -0.205699, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.945619] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15642] 1760987749945496, 33.0623, 0.168772, -0.26098, -0.339088, 0.674813, 0.684371, -0.183192, -0.206652, 0, 0, 0, 0, 0, 0, 
[2025-10-20 15:15:49.948380] [0x0000007f7d6f89a0] [MocapTag] [0x000016b8] [15644] 1760987749948325, 33.0651, 0.168772, -0.26098, -0.339088, 0.674813, 0.684371, -0.183192, -0.206652, -0.0471326, -0.0215687, -0.0524698, -0.191569, 0.265235, 0.0674628, 
