[2025-10-20 11:49:44.478220] [0x0000007f8c2777c0] [MocapTag] [0x00001e07] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-20 11:49:54.699051] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4831] 1760975394698938, 10.2747, 0.136165, -0.222748, -0.324412, 0.70201, 0.712056, 0.00888305, -0.0089397, -0.00649086, 0, -0.00324944, 0, 0, 0, 
[2025-10-20 11:49:54.701547] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4832] 1760975394701432, 10.2772, 0.136165, -0.222748, -0.324412, 0.70201, 0.712056, 0.00888305, -0.0089397, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.704224] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4833] 1760975394704116, 10.2799, 0.136165, -0.222748, -0.324412, 0.70201, 0.712056, 0.00888305, -0.0089397, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.707018] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4834] 1760975394706896, 10.2827, 0.136126, -0.222823, -0.32457, 0.701904, 0.712154, 0.00927845, -0.00900702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.710425] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4836] 1760975394710310, 10.2861, 0.136126, -0.222823, -0.32457, 0.701904, 0.712154, 0.00927845, -0.00900702, -0.0039189, -0.00755837, -0.0158117, 0, -0.0455541, 0.065775, 
[2025-10-20 11:49:54.713023] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4837] 1760975394712881, 10.2887, 0.136126, -0.222823, -0.32457, 0.701904, 0.712154, 0.00927845, -0.00900702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.715681] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4838] 1760975394715564, 10.2913, 0.136126, -0.222823, -0.32457, 0.701904, 0.712154, 0.00927845, -0.00900702, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.718175] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4839] 1760975394718085, 10.2939, 0.13606, -0.223035, -0.32455, 0.702259, 0.711799, 0.00964448, -0.00896258, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.721119] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4841] 1760975394720997, 10.2968, 0.13606, -0.223035, -0.32455, 0.702259, 0.711799, 0.00964448, -0.00896258, -0.00663098, -0.021182, 0.00201396, -0.0995874, -0.0590356, 0.0458639, 
[2025-10-20 11:49:54.725067] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4842] 1760975394724945, 10.3007, 0.13606, -0.223035, -0.32455, 0.702259, 0.711799, 0.00964448, -0.00896258, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.728298] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4843] 1760975394728202, 10.304, 0.136025, -0.222959, -0.324537, 0.702083, 0.711972, 0.00990445, -0.00881986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.730510] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4845] 1760975394730394, 10.3062, 0.136025, -0.222959, -0.324537, 0.702083, 0.711972, 0.00990445, -0.00881986, -0.00350632, 0.00754713, 0, 0.0500917, -0.0561764, 0, 
[2025-10-20 11:49:54.733028] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4846] 1760975394732872, 10.3087, 0.136025, -0.222959, -0.324537, 0.702083, 0.711972, 0.00990445, -0.00881986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.735657] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4847] 1760975394735536, 10.3113, 0.136025, -0.222959, -0.324537, 0.702083, 0.711972, 0.00990445, -0.00881986, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.738343] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4848] 1760975394738229, 10.314, 0.135987, -0.222944, -0.32445, 0.70225, 0.711805, 0.0100086, -0.00889818, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.741197] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4850] 1760975394741083, 10.3169, 0.135987, -0.222944, -0.32445, 0.70225, 0.711805, 0.0100086, -0.00889818, -0.00372389, 0, 0.00865657, -0.0470877, 0, 0, 
[2025-10-20 11:49:54.743682] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4851] 1760975394743569, 10.3194, 0.135987, -0.222944, -0.32445, 0.70225, 0.711805, 0.0100086, -0.00889818, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.746511] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4852] 1760975394746396, 10.3222, 0.142474, -0.226445, -0.323428, 0.710583, 0.703571, -0.00769924, -0.000714574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.749118] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4854] 1760975394748993, 10.3248, 0.142474, -0.226445, -0.323428, 0.710583, 0.703571, -0.00769924, -0.000714574, 0.648718, -0.350144, 0.102169, -2.33918, 1.33373, -3.65684, 
[2025-10-20 11:49:54.751527] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4855] 1760975394751414, 10.3272, 0.142474, -0.226445, -0.323428, 0.710583, 0.703571, -0.00769924, -0.000714574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.754105] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4856] 1760975394753998, 10.3298, 0.142474, -0.226445, -0.323428, 0.710583, 0.703571, -0.00769924, -0.000714574, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.756995] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4857] 1760975394756876, 10.3327, 0.142512, -0.226571, -0.323436, 0.710698, 0.703451, -0.00800999, -0.000678941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.759940] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4859] 1760975394759824, 10.3356, 0.142512, -0.226571, -0.323436, 0.710698, 0.703451, -0.00800999, -0.000678941, 0.00379565, -0.0126074, 0, 0, 0.0393192, -0.0485952, 
[2025-10-20 11:49:54.763305] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4860] 1760975394763194, 10.339, 0.142512, -0.226571, -0.323436, 0.710698, 0.703451, -0.00800999, -0.000678941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.764731] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4861] 1760975394764625, 10.3404, 0.142512, -0.226571, -0.323436, 0.710698, 0.703451, -0.00800999, -0.000678941, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.767478] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4862] 1760975394767365, 10.3431, 0.142516, -0.226658, -0.323504, 0.710821, 0.703324, -0.0082538, -0.000856496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.770286] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4864] 1760975394770172, 10.346, 0.142516, -0.226658, -0.323504, 0.710821, 0.703324, -0.0082538, -0.000856496, 0, -0.00868789, -0.00681903, -0.0350118, 0.0598203, 0, 
[2025-10-20 11:49:54.772608] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4865] 1760975394772503, 10.3483, 0.142516, -0.226658, -0.323504, 0.710821, 0.703324, -0.0082538, -0.000856496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.775425] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4866] 1760975394775310, 10.3511, 0.142516, -0.226658, -0.323504, 0.710821, 0.703324, -0.0082538, -0.000856496, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.777820] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4867] 1760975394777730, 10.3535, 0.136144, -0.223126, -0.32484, 0.701448, 0.712591, 0.00936027, -0.00982687, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.780561] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4869] 1760975394780447, 10.3562, 0.136144, -0.223126, -0.32484, 0.701448, 0.712591, 0.00936027, -0.00982687, -0.637173, 0.353206, -0.133636, 2.62831, -1.20655, 3.75231, 
[2025-10-20 11:49:54.782374] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4870] 1760975394782267, 10.3581, 0.136144, -0.223126, -0.32484, 0.701448, 0.712591, 0.00936027, -0.00982687, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.785851] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4871] 1760975394785734, 10.3615, 0.136144, -0.223126, -0.32484, 0.701448, 0.712591, 0.00936027, -0.00982687, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.788289] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4872] 1760975394788200, 10.364, 0.136122, -0.223086, -0.324878, 0.701358, 0.712678, 0.00938982, -0.00997777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.791038] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4874] 1760975394790924, 10.3667, 0.136122, -0.223086, -0.324878, 0.701358, 0.712678, 0.00938982, -0.00997777, -0.00224947, 0.00398948, -0.0037898, 0, 0, 0, 
[2025-10-20 11:49:54.793537] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4875] 1760975394793425, 10.3692, 0.136122, -0.223086, -0.324878, 0.701358, 0.712678, 0.00938982, -0.00997777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.796085] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4876] 1760975394795971, 10.3718, 0.136122, -0.223086, -0.324878, 0.701358, 0.712678, 0.00938982, -0.00997777, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.798790] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4878] 1760975394798683, 10.3745, 0.13604, -0.222959, -0.324828, 0.701267, 0.712765, 0.00952957, -0.00995397, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.801730] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4879] 1760975394801615, 10.3774, 0.13604, -0.222959, -0.324828, 0.701267, 0.712765, 0.00952957, -0.00995397, -0.00816791, 0.0126573, 0.00497315, 0, 0, 0, 
[2025-10-20 11:49:54.803984] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4880] 1760975394803875, 10.3797, 0.13604, -0.222959, -0.324828, 0.701267, 0.712765, 0.00952957, -0.00995397, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.806671] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4881] 1760975394806553, 10.3823, 0.135946, -0.222738, -0.324518, 0.701999, 0.712052, 0.00970849, -0.00922513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.809315] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4883] 1760975394809194, 10.385, 0.135946, -0.222738, -0.324518, 0.701999, 0.712052, 0.00970849, -0.00922513, -0.00938034, 0.0221575, 0.0310413, -0.202656, -0.13173, -0.0767794, 
[2025-10-20 11:49:54.811784] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4884] 1760975394811665, 10.3874, 0.135946, -0.222738, -0.324518, 0.701999, 0.712052, 0.00970849, -0.00922513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.814401] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4885] 1760975394814288, 10.3901, 0.135946, -0.222738, -0.324518, 0.701999, 0.712052, 0.00970849, -0.00922513, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.816964] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4886] 1760975394816848, 10.3926, 0.135958, -0.222986, -0.324265, 0.702197, 0.711856, 0.00975327, -0.00918421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.820423] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4888] 1760975394820299, 10.3961, 0.135958, -0.222986, -0.324265, 0.702197, 0.711856, 0.00975327, -0.00918421, 0, -0.0247725, 0.0253341, -0.0554562, 0, 0, 
[2025-10-20 11:49:54.822728] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4889] 1760975394822622, 10.3984, 0.135958, -0.222986, -0.324265, 0.702197, 0.711856, 0.00975327, -0.00918421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.825549] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4890] 1760975394825437, 10.4012, 0.135958, -0.222986, -0.324265, 0.702197, 0.711856, 0.00975327, -0.00918421, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.828089] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4891] 1760975394827976, 10.4038, 0.136079, -0.22309, -0.324191, 0.702439, 0.711622, 0.0095843, -0.00904715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.830793] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4893] 1760975394830677, 10.4065, 0.136079, -0.22309, -0.324191, 0.702439, 0.711622, 0.0095843, -0.00904715, 0.0120988, -0.0104526, 0.0073467, -0.0674129, 0, -0.0433322, 
[2025-10-20 11:49:54.833783] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4894] 1760975394833661, 10.4094, 0.136079, -0.22309, -0.324191, 0.702439, 0.711622, 0.0095843, -0.00904715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.836229] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4895] 1760975394836113, 10.4119, 0.136079, -0.22309, -0.324191, 0.702439, 0.711622, 0.0095843, -0.00904715, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.838719] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4897] 1760975394838626, 10.4144, 0.136092, -0.223179, -0.324283, 0.702252, 0.711807, 0.00952688, -0.00903121, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.841429] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4898] 1760975394841317, 10.4171, 0.136092, -0.223179, -0.324283, 0.702252, 0.711807, 0.00952688, -0.00903121, 0, -0.00885041, -0.00919675, 0.052619, 0, 0, 
[2025-10-20 11:49:54.844737] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4899] 1760975394844630, 10.4204, 0.136092, -0.223179, -0.324283, 0.702252, 0.711807, 0.00952688, -0.00903121, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.846967] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4900] 1760975394846841, 10.4226, 0.136117, -0.223259, -0.324352, 0.702345, 0.711717, 0.00950207, -0.00894663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.849544] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4902] 1760975394849429, 10.4252, 0.136117, -0.223259, -0.324352, 0.702345, 0.711717, 0.00950207, -0.00894663, 0.00244793, -0.00806924, -0.00691664, 0, 0, 0, 
[2025-10-20 11:49:54.851870] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4903] 1760975394851759, 10.4275, 0.136117, -0.223259, -0.324352, 0.702345, 0.711717, 0.00950207, -0.00894663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.855005] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4904] 1760975394854896, 10.4307, 0.136117, -0.223259, -0.324352, 0.702345, 0.711717, 0.00950207, -0.00894663, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.857597] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4905] 1760975394857480, 10.4333, 0.136179, -0.223284, -0.324326, 0.702763, 0.711308, 0.00933193, -0.00884191, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.860080] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4907] 1760975394859956, 10.4357, 0.136179, -0.223284, -0.324326, 0.702763, 0.711308, 0.00933193, -0.00884191, 0.00623602, -0.00249002, 0.00257986, -0.11723, 0, -0.0389654, 
[2025-10-20 11:49:54.862374] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4908] 1760975394862268, 10.4381, 0.136179, -0.223284, -0.324326, 0.702763, 0.711308, 0.00933193, -0.00884191, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.865120] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4909] 1760975394865000, 10.4408, 0.136179, -0.223284, -0.324326, 0.702763, 0.711308, 0.00933193, -0.00884191, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.867952] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4910] 1760975394867858, 10.4436, 0.136306, -0.223297, -0.324432, 0.702396, 0.711673, 0.00913014, -0.008885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.870676] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4912] 1760975394870560, 10.4463, 0.136306, -0.223297, -0.324432, 0.702396, 0.711673, 0.00913014, -0.008885, 0.0126691, 0, -0.0105494, 0.103068, 0.0358104, 0, 
[2025-10-20 11:49:54.873137] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4913] 1760975394873029, 10.4488, 0.136306, -0.223297, -0.324432, 0.702396, 0.711673, 0.00913014, -0.008885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.877980] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4914] 1760975394877891, 10.4537, 0.136306, -0.223297, -0.324432, 0.702396, 0.711673, 0.00913014, -0.008885, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.878628] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4916] 1760975394878523, 10.4543, 0.136371, -0.223301, -0.324311, 0.702354, 0.711714, 0.00909247, -0.00893889, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.881407] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4917] 1760975394881293, 10.4571, 0.136371, -0.223301, -0.324311, 0.702354, 0.711714, 0.00909247, -0.00893889, 0.00654675, 0, 0.0120869, 0, 0, 0, 
[2025-10-20 11:49:54.883812] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4918] 1760975394883701, 10.4595, 0.136371, -0.223301, -0.324311, 0.702354, 0.711714, 0.00909247, -0.00893889, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.886396] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4919] 1760975394886221, 10.462, 0.136331, -0.223234, -0.324223, 0.70233, 0.711736, 0.00925459, -0.00883522, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.889159] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4921] 1760975394889101, 10.4649, 0.136331, -0.223234, -0.324223, 0.70233, 0.711736, 0.00925459, -0.00883522, -0.00401237, 0.00669879, 0.00883186, 0, -0.0374474, 0, 
[2025-10-20 11:49:54.891671] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4922] 1760975394891558, 10.4673, 0.136331, -0.223234, -0.324223, 0.70233, 0.711736, 0.00925459, -0.00883522, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.894366] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4923] 1760975394894258, 10.47, 0.136331, -0.223234, -0.324223, 0.70233, 0.711736, 0.00925459, -0.00883522, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.896967] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4924] 1760975394896850, 10.4726, 0.136333, -0.223165, -0.324128, 0.702487, 0.711584, 0.00915823, -0.00873476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.900183] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4926] 1760975394900062, 10.4758, 0.136333, -0.223165, -0.324128, 0.702487, 0.711584, 0.00915823, -0.00873476, 0, 0.00687619, 0.00946146, -0.0437498, 0, 0, 
[2025-10-20 11:49:54.902510] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4927] 1760975394902397, 10.4782, 0.136333, -0.223165, -0.324128, 0.702487, 0.711584, 0.00915823, -0.00873476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.905201] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4928] 1760975394905086, 10.4809, 0.136333, -0.223165, -0.324128, 0.702487, 0.711584, 0.00915823, -0.00873476, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.908155] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4929] 1760975394908068, 10.4839, 0.136347, -0.223143, -0.324221, 0.702273, 0.711794, 0.00925637, -0.00878653, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.910558] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4931] 1760975394910442, 10.4862, 0.136347, -0.223143, -0.324221, 0.702273, 0.711794, 0.00925637, -0.00878653, 0, 0.0022409, -0.00932942, 0.0601411, 0, 0, 
[2025-10-20 11:49:54.913005] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4932] 1760975394912863, 10.4886, 0.136347, -0.223143, -0.324221, 0.702273, 0.711794, 0.00925637, -0.00878653, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.915928] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4933] 1760975394915810, 10.4916, 0.136347, -0.223143, -0.324221, 0.702273, 0.711794, 0.00925637, -0.00878653, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.918677] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4934] 1760975394918588, 10.4944, 0.136403, -0.223191, -0.324262, 0.702466, 0.711607, 0.00916466, -0.00849603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.921500] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4936] 1760975394921384, 10.4972, 0.136403, -0.223191, -0.324262, 0.702466, 0.711607, 0.00916466, -0.00849603, 0.00564827, -0.00487464, -0.00407731, -0.05337, 0, -0.0538871, 
[2025-10-20 11:49:54.924456] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4937] 1760975394924335, 10.5001, 0.136403, -0.223191, -0.324262, 0.702466, 0.711607, 0.00916466, -0.00849603, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.927492] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4938] 1760975394927378, 10.5032, 0.136434, -0.223158, -0.324432, 0.702181, 0.711888, 0.00921777, -0.008509, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.930937] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4940] 1760975394930821, 10.5066, 0.136434, -0.223158, -0.324432, 0.702181, 0.711888, 0.00921777, -0.008509, 0.00304682, 0.00336982, -0.0169524, 0.0801563, 0, 0, 
[2025-10-20 11:49:54.933504] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4941] 1760975394933393, 10.5092, 0.136434, -0.223158, -0.324432, 0.702181, 0.711888, 0.00921777, -0.008509, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.936235] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4942] 1760975394936119, 10.5119, 0.136434, -0.223158, -0.324432, 0.702181, 0.711888, 0.00921777, -0.008509, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.938820] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4944] 1760975394938737, 10.5145, 0.136402, -0.223248, -0.324379, 0.702517, 0.711553, 0.009298, -0.00873424, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.941708] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4945] 1760975394941590, 10.5174, 0.136402, -0.223248, -0.324379, 0.702517, 0.711553, 0.009298, -0.00873424, -0.00315031, -0.00903383, 0.0052387, -0.0952005, 0, 0.0430314, 
[2025-10-20 11:49:54.944252] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4946] 1760975394944143, 10.5199, 0.136402, -0.223248, -0.324379, 0.702517, 0.711553, 0.009298, -0.00873424, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.947745] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4947] 1760975394947660, 10.5234, 0.136415, -0.223187, -0.324456, 0.702024, 0.712041, 0.00942539, -0.00848618, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.950210] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4949] 1760975394950095, 10.5259, 0.136415, -0.223187, -0.324456, 0.702024, 0.712041, 0.00942539, -0.00848618, 0, 0.00612249, -0.00769032, 0.139451, -0.0514432, 0, 
[2025-10-20 11:49:54.952605] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4950] 1760975394952501, 10.5283, 0.136415, -0.223187, -0.324456, 0.702024, 0.712041, 0.00942539, -0.00848618, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.955356] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4951] 1760975394955243, 10.531, 0.136415, -0.223187, -0.324456, 0.702024, 0.712041, 0.00942539, -0.00848618, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.957989] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4952] 1760975394957877, 10.5337, 0.136373, -0.22328, -0.324323, 0.702116, 0.71195, 0.00947575, -0.00841499, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.960681] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4954] 1760975394960566, 10.5364, 0.136373, -0.22328, -0.324323, 0.702116, 0.71195, 0.00947575, -0.00841499, -0.00422501, -0.00932315, 0.0133101, 0, 0, 0, 
[2025-10-20 11:49:54.963612] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4955] 1760975394963503, 10.5393, 0.136373, -0.22328, -0.324323, 0.702116, 0.71195, 0.00947575, -0.00841499, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.966088] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4956] 1760975394965971, 10.5418, 0.136373, -0.22328, -0.324323, 0.702116, 0.71195, 0.00947575, -0.00841499, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.968572] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4957] 1760975394968459, 10.5442, 0.136321, -0.223229, -0.324342, 0.702136, 0.711927, 0.00972471, -0.00838827, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.971338] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4959] 1760975394971221, 10.547, 0.136321, -0.223229, -0.324342, 0.702136, 0.711927, 0.00972471, -0.00838827, -0.00518308, 0.00512632, 0, 0, -0.0388429, 0, 
[2025-10-20 11:49:54.973876] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4960] 1760975394973765, 10.5495, 0.136321, -0.223229, -0.324342, 0.702136, 0.711927, 0.00972471, -0.00838827, 0, 0, 0, 0, 0, 0, 
[2025-10-20 11:49:54.976661] [0x0000007f737fd9a0] [MocapTag] [0x00001e07] [4961] 1760975394976547, 10.5523, 0.13623, -0.223362, -0.324339, 0.702375, 0.711686, 0.0100074, -0.00854956, 0, 0, 0, 0, 0, 0, 
