[2024-06-21 10:38:07.285652] [0x0000007faff34010] [LogDataTag] [0x000021f9] [1] Initial timestamp, Current time [s], User-defined position x [m], User-defined position y [m], User-defined position z [m], User-defined velocity x [m/s], User-defined velocity y [m/s], User-defined velocity z [m/s], User-defined acceleration x [m/s^2], User-defined acceleration y [m/s^2], User-defined acceleration z [m/s^2], User-defined yaw [rad], User-defined yaw_dot [rad/s], User-defined yaw_dot_dot [rad/s^2], Odometry time [s], Position x [m], Position y [m], Position z [m], Quaternion q0 [-], Quaternion q1 [-], Quaternion q2 [-], Quaternion q3 [-], Velocity x [m/s], Velocity y [m/s], Velocity z [m/s], Angular velocity x [rad/s], Angular velocity y [rad/s], Angular velocity z [rad/s], Roll [rad], Pitch [rad], Yaw [rad], Algorithm execution time [us], Mu translational raw x [N], Mu translational raw y [N], Mu translational raw z [N], Mu translational x [N], Mu translational y [N], Mu translational z [N], U control input U1 [N], U control input U2 [Nm], U control input U3 [Nm], U control input U4 [Nm], Roll desired [rad], Pitch desired [rad], Roll_dot desired [rad/s], Pitch_dot desired [rad/s], Roll_dot_dot desired [rad/s^2], Pitch_dot_dot desired [rad/s^2], Roll_dot [rad/s], Pitch_dot [rad/s], Yaw_dot [rad/s], Thrust motors QUADCOPTER T1 [N], Thrust motors QUADCOPTER T2 [N], Thrust motors QUADCOPTER T3 [N], Thrust motors QUADCOPTER T4 [N], Thrust motors normalized QUADCOPTER T1 [-], Thrust motors normalized QUADCOPTER T2 [-], Thrust motors normalized QUADCOPTER T3 [-], Thrust motors normalized QUADCOPTER T4 [-], Thrust motors X8COPTER T1 [N], Thrust motors X8COPTER T2 [N], Thrust motors X8COPTER T3 [N], Thrust motors X8COPTER T4 [N], Thrust motors X8COPTER T5 [N], Thrust motors X8COPTER T6 [N], Thrust motors X8COPTER T7 [N], Thrust motors X8COPTER T8 [N], Thrust motors normalized X8COPTER T1 [-], Thrust motors normalized X8COPTER T2 [-], Thrust motors normalized X8COPTER T3 [-], Thrust motors normalized X8COPTER T4 [-], Thrust motors normalized X8COPTER T5 [-], Thrust motors normalized X8COPTER T6 [-], Thrust motors normalized X8COPTER T7 [-], Thrust motors normalized X8COPTER T8 [-], Roll error [rad], Pitch error [rad], Yaw error [rad], Outer loop Proportional term x [-], Outer loop Proportional term y [-], Outer loop Proportional term z [-], Outer loop Integral term x [-], Outer loop Integral term y [-], Outer loop Integral term z [-], Outer loop Derivative term x [-], Outer loop Derivative term y [-], Outer loop Derivative term z [-], Outer loop Dynamic Inversion term x [-], Outer loop Dynamic Inversion term y [-], Outer loop Dynamic Inversion term z [-], Inner loop Proportional term x [-], Inner loop Proportional term y [-], Inner loop Proportional term z [-], Inner loop Integral term x [-], Inner loop Integral term y [-], Inner loop Integral term z [-], Inner loop Derivative term x [-], Inner loop Derivative term y [-], Inner loop Derivative term z [-], Inner loop Dynamic Inversion term x [-], Inner loop Dynamic Inversion term y [-], Inner loop Dynamic Inversion term z [-], 
[2024-06-21 10:38:18.237531] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [4828] 1718980687273216, 10.9628, 0.0467084, 0.01888, -0.323917, 0.170569, 0.0799455, -0.727577, 0.421919, 0.233012, -0.273618, 0.438295, 0.169482, -0.472011, 10.951, 0.0565747, 0.0424954, -0.252155, 0.968034, 0.0160358, -0.0291215, 0.248604, 0.152032, 0.091866, -0.630483, 0.0716274, -0.0552769, 0.577854, 0.0166021, -0.0643989, 0.502227, 999, 0.916327, -0.31107, -22.68, -0.80748, -1.09009, -22.66, 22.7006, -0.0601019, 0.100954, -0.0212218, -0.048039, 0.0356195, -0.0650506, 0.0100103, 0.871184, -0.237357, 0.0344271, -0.0648625, 0.578055, 0, 0, 0, 0, 0, 0, 0, 0, 2.78484, 3.1767, 2.35977, 3.02899, 2.64616, 3.31538, 2.49845, 2.89031, 0.388447, 0.424951, 0.347002, 0.411364, 0.375156, 0.43753, 0.360761, 0.39842, 0.0646411, -0.100018, 0.0639328, -0.0690638, -0.212538, -0.645852, -0.00535947, -0.0513636, -0.115422, 0.129758, -0.131125, -0.970942, -0, -0, -18.8288, -2.58565, 4.00073, -0.639328, -0.00864396, 0.0746584, 0.445473, -0.994777, 0.748728, -0.817146, 0.000189985, -5.76466e-05, -2.90638e-05, 
[2024-06-21 10:38:18.247584] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [4832] 1718980687273216, 10.9728, 0.0484364, 0.0196917, -0.33121, 0.174815, 0.0822923, -0.730212, 0.426679, 0.236049, -0.253144, 0.439967, 0.164802, -0.463545, 10.951, 0.0565747, 0.0424954, -0.252155, 0.968034, 0.0160358, -0.0291215, 0.248604, 0.152032, 0.091866, -0.630483, 0.0716274, -0.0552769, 0.577854, 0.0166021, -0.0643989, 0.502227, 1025, 1.0055, -0.243643, -22.8305, -0.706779, -1.07654, -22.8176, 22.854, -0.0491327, 0.0760764, -0.0215182, -0.0471224, 0.0309652, -0.0348307, -0.015982, 1.01629, -0.922347, 0.0344271, -0.0648625, 0.578055, 0, 0, 0, 0, 0, 0, 0, 0, 2.75236, 3.17694, 2.42317, 3.0745, 2.63899, 3.29031, 2.53655, 2.96113, 0.385353, 0.424973, 0.353323, 0.415571, 0.374463, 0.435268, 0.364498, 0.405053, 0.0637246, -0.0953641, 0.0622605, -0.0569684, -0.205233, -0.711493, -0.00549019, -0.052402, -0.122318, 0.159477, -0.105311, -0.997292, -0, -0, -18.8288, -2.54898, 3.81456, -0.622605, -0.00960406, 0.0761116, 0.441704, -0.692578, 0.488805, -0.826507, 0.000189985, -5.76466e-05, -2.90638e-05, 
[2024-06-21 10:38:18.257649] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [4836] 1718980687273216, 10.9828, 0.0502023, 0.0205248, -0.33851, 0.179096, 0.0846629, -0.732639, 0.431366, 0.239023, -0.233193, 0.441589, 0.160218, -0.45488, 10.9779, 0.0614527, 0.0445894, -0.267636, 0.966035, 0.016869, -0.0288552, 0.256241, 0.163128, 0.105867, -0.642042, 0.00891704, 0.0150678, 0.56506, 0.0178422, -0.0644399, 0.517985, 1134, 0.880833, -0.507354, -22.4888, -0.935164, -1.27777, -22.456, 22.5118, -0.0912079, 0.126251, -0.0215977, -0.0567907, 0.0416202, -0.0217694, -0.0232662, -1.14285, 1.7081, -0.0275574, 0.004984, 0.566415, 0, 0, 0, 0, 0, 0, 0, 0, 2.82831, 3.15779, 2.2597, 3.0101, 2.61785, 3.36825, 2.47016, 2.79964, 0.392571, 0.423222, 0.336913, 0.409611, 0.372417, 0.442282, 0.357974, 0.389853, 0.0746329, -0.10606, 0.0763962, -0.0787527, -0.216582, -0.637869, -0.00562674, -0.0534443, -0.129255, 0.11178, -0.233244, -0.905964, -0, -0, -18.8288, -2.98531, 4.2424, -0.763962, -0.010611, 0.077585, 0.437506, 0.0578804, -0.282502, -0.812393, -5.19157e-05, -0.000287268, 8.47949e-06, 
[2024-06-21 10:38:18.267917] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [4841] 1718980687273216, 10.9928, 0.0520184, 0.021385, -0.345862, 0.183442, 0.0870724, -0.734877, 0.436008, 0.241954, -0.213617, 0.443171, 0.155706, -0.445954, 10.9869, 0.0631459, 0.0453357, -0.272892, 0.965386, 0.0167617, -0.028748, 0.258696, 0.164601, 0.104656, -0.644529, 0.0269508, 0.0843985, 0.581785, 0.0175261, -0.0642223, 0.523077, 1281, 0.929691, -0.425357, -22.4954, -0.852043, -1.22687, -22.469, 22.5186, -0.0761889, 0.08956, -0.0234618, -0.0545094, 0.0379026, -0.0322473, -0.00273861, -0.30305, 0.682442, -0.0105536, 0.0741896, 0.58438, 0, 0, 0, 0, 0, 0, 0, 0, 2.73649, 3.14723, 2.30662, 3.06897, 2.56069, 3.32304, 2.48242, 2.89317, 0.383837, 0.422256, 0.341661, 0.415061, 0.366858, 0.438219, 0.359183, 0.398688, 0.0720355, -0.102125, 0.079906, -0.077892, -0.215556, -0.656724, -0.00578734, -0.0545148, -0.13589, 0.131886, -0.193423, -0.903479, -0, -0, -18.8288, -2.88142, 4.08499, -0.79906, -0.0116802, 0.0791098, 0.432834, -0.216937, -0.769282, -0.857348, -0.000292456, -0.000236203, 4.78133e-05, 
[2024-06-21 10:38:18.277829] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [4846] 1718980687273216, 11.0029, 0.0538811, 0.022271, -0.353246, 0.187839, 0.0895147, -0.736924, 0.440589, 0.244831, -0.194443, 0.444711, 0.151277, -0.436784, 10.9931, 0.064875, 0.0461229, -0.278209, 0.964638, 0.0165854, -0.0285176, 0.261507, 0.170552, 0.105141, -0.651236, 0.00884726, 0.108639, 0.56036, 0.0171182, -0.0637359, 0.528917, 996, 0.919083, -0.378843, -22.4177, -0.826736, -1.17434, -22.3937, 22.4397, -0.0545194, 0.0761094, -0.0245003, -0.0523568, 0.0369015, -0.0300275, 0.0114532, 0.364954, 0.238507, -0.0270297, 0.0990314, 0.563281, 0, 0, 0, 0, 0, 0, 0, 0, 2.66957, 3.15627, 2.32786, 3.06617, 2.54377, 3.28207, 2.45366, 2.94037, 0.377414, 0.423083, 0.3438, 0.414802, 0.365205, 0.434524, 0.356344, 0.403113, 0.069475, -0.100637, 0.0842055, -0.0769574, -0.214668, -0.67533, -0.00595291, -0.0555896, -0.142581, 0.121011, -0.171887, -0.85688, -0, -0, -18.8288, -2.779, 4.02549, -0.842055, -0.0127348, 0.0806263, 0.427868, -0.0299784, -0.875782, -0.824009, -0.000360206, -0.000282841, 6.05226e-05, 
[2024-06-21 10:38:18.287518] [0x0000007faff34010] [LogDataTag] [0x000021f9] [4850] 1718980687273216, 11.0128, 0.0557716, 0.0231736, -0.360586, 0.192245, 0.0919642, -0.738765, 0.445062, 0.247626, -0.175829, 0.446195, 0.146978, -0.42746, 11.0019, 0.0666093, 0.046942, -0.283529, 0.964004, 0.0163244, -0.0285384, 0.263849, 0.170562, 0.11564, -0.651545, -0.0607963, -0.0120068, 0.54532, 0.016448, -0.0636796, 0.533793, 1001, 0.988536, -0.544088, -22.4595, -0.856227, -1.34048, -22.4315, 22.4878, -0.0745365, 0.106312, -0.0237257, -0.0596446, 0.0381522, -0.048464, 0.0222579, -0.768341, 0.262821, -0.0955518, -0.0209742, 0.546156, 0, 0, 0, 0, 0, 0, 0, 0, 2.75119, 3.17235, 2.27762, 3.04275, 2.5792, 3.34434, 2.44961, 2.87076, 0.385241, 0.424553, 0.33873, 0.412638, 0.368662, 0.440135, 0.355943, 0.396579, 0.0760926, -0.101832, 0.0875984, -0.0758638, -0.213915, -0.693514, -0.00611626, -0.0566604, -0.149456, 0.15178, -0.260429, -0.872203, -0, -0, -18.8288, -3.0437, 4.07327, -0.875984, -0.0138428, 0.0821473, 0.42268, 0.470878, 0.432321, -0.798356, 3.58256e-05, -0.000512583, -7.29191e-06, 
[2024-06-21 10:38:18.297707] [0x0000007faff34010] [LogDataTag] [0x000021f9] [4855] 1718980687273216, 11.0228, 0.0577217, 0.0241082, -0.368002, 0.19673, 0.094461, -0.740436, 0.449499, 0.250385, -0.157431, 0.447647, 0.14274, -0.417821, 11.0019, 0.0666093, 0.046942, -0.283529, 0.964004, 0.0163244, -0.0285384, 0.263849, 0.170562, 0.11564, -0.651545, -0.0607963, -0.0120068, 0.54532, 0.016448, -0.0636796, 0.533793, 1159, 1.08327, -0.471907, -22.5986, -0.747038, -1.32895, -22.578, 22.6294, -0.0595042, 0.075484, -0.0242283, -0.0587605, 0.0330749, -0.0632142, 0.00742267, 0.0066212, -0.786967, -0.0955518, -0.0209742, 0.546156, 0, 0, 0, 0, 0, 0, 0, 0, 2.70154, 3.16995, 2.35011, 3.09312, 2.56424, 3.30725, 2.48741, 2.95581, 0.380489, 0.424334, 0.346034, 0.417287, 0.367204, 0.436797, 0.359675, 0.404557, 0.0752084, -0.0967545, 0.086146, -0.0622132, -0.205504, -0.76026, -0.00625932, -0.0577019, -0.156836, 0.183175, -0.232964, -0.888908, -0, -0, -18.8288, -3.00834, 3.87018, -0.86146, -0.014975, 0.0836235, 0.417482, 0.323376, 0.283969, -0.806832, 3.58256e-05, -0.000512583, -7.29191e-06, 
[2024-06-21 10:38:18.307695] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [4859] 1718980687273216, 11.0328, 0.0597081, 0.0250638, -0.375401, 0.201239, 0.0969741, -0.741917, 0.453842, 0.253073, -0.139434, 0.449051, 0.138618, -0.40798, 11.0111, 0.0684034, 0.0477999, -0.28891, 0.963368, 0.015948, -0.0282367, 0.266214, 0.176525, 0.112143, -0.653681, -0.0495957, 0.119208, 0.535446, 0.0157253, -0.0629373, 0.538722, 1153, 1.07439, -0.340102, -22.6012, -0.675265, -1.19846, -22.5874, 22.6292, -0.0214147, 0.0312266, -0.026239, -0.0529856, 0.0298868, -0.0365258, -0.0272585, 1.29464, -0.97857, -0.0834538, 0.110774, 0.53832, 0, 0, 0, 0, 0, 0, 0, 0, 2.56967, 3.17623, 2.43167, 3.13706, 2.52025, 3.22564, 2.48108, 3.08764, 0.367733, 0.424907, 0.354166, 0.421323, 0.362902, 0.429409, 0.359051, 0.416782, 0.068711, -0.0928241, 0.0896703, -0.0608671, -0.204625, -0.778425, -0.00639071, -0.0587265, -0.164559, 0.172994, -0.166858, -0.882365, -0, -0, -18.8288, -2.74844, 3.71296, -0.896703, -0.0160379, 0.085035, 0.412172, 0.46928, -1.38032, -0.799406, -0.000370689, -0.000460173, 6.81149e-05, 
[2024-06-21 10:38:18.317848] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [4864] 1718980687273216, 11.0428, 0.0617443, 0.0260467, -0.382831, 0.205801, 0.0995193, -0.743223, 0.458117, 0.255707, -0.121669, 0.450418, 0.134586, -0.397868, 11.0291, 0.0721486, 0.0495962, -0.299745, 0.962189, 0.0149055, -0.0278102, 0.270551, 0.181582, 0.118338, -0.658391, -0.0934535, 0.0568688, 0.485337, 0.013662, -0.0616216, 0.547789, 1313, 1.0527, -0.428185, -22.4574, -0.7086, -1.22048, -22.4418, 22.4861, -0.0173414, 0.0599711, -0.0260851, -0.0543038, 0.0315646, -0.00534659, -0.0456879, 0.725461, -0.10718, -0.123444, 0.050233, 0.486993, 0, 0, 0, 0, 0, 0, 0, 0, 2.58977, 3.20188, 2.37963, 3.07177, 2.54976, 3.2419, 2.41964, 3.03176, 0.369691, 0.427247, 0.348988, 0.415319, 0.36579, 0.430885, 0.352973, 0.41162, 0.0679658, -0.0931862, 0.0973713, -0.0728305, -0.211945, -0.747771, -0.00653823, -0.0597741, -0.172139, 0.169532, -0.207, -0.848318, -0, -0, -18.8288, -2.71863, 3.72745, -0.973713, -0.0170608, 0.0864305, 0.406484, 1.18097, -0.959209, -0.704813, -0.000158392, -0.000525889, 3.11215e-05, 
[2024-06-21 10:38:18.327970] [0x0000007faff34010] [LogDataTag] [0x000021f9] [4869] 1718980687273216, 11.0528, 0.0638236, 0.0270539, -0.390263, 0.210399, 0.102087, -0.744351, 0.462305, 0.258277, -0.104143, 0.451743, 0.130662, -0.387514, 11.0425, 0.0741069, 0.050557, -0.305284, 0.961612, 0.0142257, -0.0275397, 0.272655, 0.189548, 0.116987, -0.663591, -0.100953, 0.152957, 0.506296, 0.0123648, -0.0607598, 0.5522, 1484, 1.01681, -0.341726, -22.3928, -0.674591, -1.10113, -22.3813, 22.4185, 0.0113407, 0.0374044, -0.0285768, -0.0491368, 0.0301317, 0.0355815, -0.0525563, 1.24544, -0.00535613, -0.131866, 0.146685, 0.509088, 0, 0, 0, 0, 0, 0, 0, 0, 2.48507, 3.22566, 2.40513, 3.09338, 2.51124, 3.19949, 2.37896, 3.11955, 0.359444, 0.429411, 0.35153, 0.417311, 0.362018, 0.42703, 0.348921, 0.419717, 0.0615015, -0.0908916, 0.100457, -0.0719834, -0.211528, -0.76481, -0.00669309, -0.0608324, -0.179731, 0.145957, -0.163899, -0.807598, -0, -0, -18.8288, -2.46006, 3.63566, -1.00457, -0.0180154, 0.0878048, 0.400518, 1.67447, -1.99242, -0.756852, -0.000441014, -0.000583383, 8.831e-05, 
[2024-06-21 10:38:18.338074] [0x0000007faff34010] [LogDataTag] [0x000021f9] [4873] 1718980687273216, 11.0628, 0.0659521, 0.0280884, -0.397716, 0.215046, 0.104684, -0.745306, 0.466416, 0.26079, -0.0867461, 0.453031, 0.126838, -0.376883, 11.0516, 0.0761007, 0.0515473, -0.310851, 0.961056, 0.0134229, -0.027307, 0.274674, 0.19209, 0.126402, -0.670664, -0.178158, 0.0781772, 0.459424, 0.0108188, -0.0598968, 0.556441, 1465, 1.05451, -0.482166, -22.2895, -0.694659, -1.20745, -22.2761, 22.3196, -0.00768908, 0.0657723, -0.0267419, -0.0541245, 0.031174, 0.0472205, -0.0462849, -0.316317, 0.482669, -0.205758, 0.0732024, 0.461069, 0, 0, 0, 0, 0, 0, 0, 0, 2.55784, 3.20864, 2.35351, 3.0398, 2.5401, 3.22639, 2.37125, 3.02206, 0.36658, 0.427863, 0.346375, 0.412365, 0.364846, 0.429477, 0.348151, 0.410721, 0.0649433, -0.0910708, 0.10341, -0.0710403, -0.211131, -0.781785, -0.00684599, -0.0618887, -0.187492, 0.160692, -0.238899, -0.74642, -0, -0, -18.8288, -2.59773, 3.64283, -1.0341, -0.018972, 0.0891695, 0.394373, 2.52978, -1.19487, -0.668464, -0.000198677, -0.000718111, 4.51525e-05, 
[2024-06-21 10:38:18.347513] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [4877] 1718980687273216, 11.0728, 0.0681231, 0.0291469, -0.405163, 0.219724, 0.107301, -0.746086, 0.470432, 0.263239, -0.0694674, 0.454279, 0.123128, -0.366004, 11.0604, 0.0781291, 0.0525554, -0.316463, 0.960478, 0.0126853, -0.0269293, 0.276758, 0.194723, 0.125185, -0.664169, -0.0979673, 0.157212, 0.501036, 0.00947868, -0.0587855, 0.560815, 997, 1.09132, -0.397639, -22.4429, -0.607126, -1.12989, -22.4363, 22.4729, -0.00935549, 0.0306321, -0.0285553, -0.0502991, 0.0270534, 0.0522993, -0.0482377, 0.141317, -0.100033, -0.127541, 0.152456, 0.503374, 0, 0, 0, 0, 0, 0, 0, 0, 2.50642, 3.19871, 2.39793, 3.1334, 2.48483, 3.2203, 2.41952, 3.11182, 0.361544, 0.426958, 0.350813, 0.420988, 0.359421, 0.428923, 0.352961, 0.419007, 0.0597778, -0.0858389, 0.106535, -0.0700423, -0.210677, -0.798305, -0.0069968, -0.0629429, -0.19542, 0.175004, -0.196723, -0.819168, -0, -0, -18.8288, -2.39111, 3.43356, -1.06535, -0.0198942, 0.0904827, 0.388043, 1.79841, -2.00694, -0.760492, -0.0004488, -0.000565349, 8.96383e-05, 
[2024-06-21 10:38:18.357505] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [4882] 1718980687273216, 11.0828, 0.0703363, 0.0302294, -0.412602, 0.224432, 0.109936, -0.746692, 0.47435, 0.265622, -0.0522336, 0.455489, 0.119535, -0.354876, 11.0786, 0.0822801, 0.0546728, -0.32762, 0.959404, 0.0109556, -0.0263973, 0.280584, 0.202289, 0.130947, -0.66923, -0.190314, 0.108089, 0.417223, 0.00621838, -0.0568298, 0.568868, 1064, 1.03407, -0.479069, -22.2749, -0.653034, -1.09914, -22.2674, 22.3041, 0.0104468, 0.0584038, -0.0278594, -0.0492999, 0.0293185, 0.0579262, -0.0397263, -0.0825937, 0.597276, -0.214088, 0.105492, 0.418562, 0, 0, 0, 0, 0, 0, 0, 0, 2.51055, 3.23114, 2.36898, 3.04136, 2.53466, 3.20704, 2.34487, 3.06546, 0.36195, 0.429909, 0.347923, 0.412509, 0.364313, 0.427717, 0.345509, 0.414737, 0.0555183, -0.0861483, 0.11338, -0.083607, -0.219991, -0.764838, -0.00716626, -0.0640273, -0.20318, 0.155003, -0.231119, -0.774622, -0, -0, -18.8288, -2.22073, 3.44593, -1.1338, -0.020748, 0.0917729, 0.381377, 2.72015, -1.45219, -0.598054, -0.000245676, -0.000660433, 5.90326e-05, 
[2024-06-21 10:38:18.367656] [0x0000007fa8fd89a0] [LogDataTag] [0x000021f9] [4886] 1718980687273216, 11.0928, 0.0726128, 0.0313462, -0.420099, 0.229212, 0.112614, -0.747129, 0.478203, 0.267961, -0.0348014, 0.456671, 0.116031, -0.343385, 11.0844, 0.0844224, 0.0557667, -0.333231, 0.958803, 0.00991166, -0.0261715, 0.28269, 0.210956, 0.131032, -0.670463, -0.205296, 0.0869189, 0.407749, 0.00421638, -0.0558195, 0.573308, 1052, 0.990691, -0.421523, -22.2737, -0.639948, -0.985393, -22.2687, 22.2997, 0.0348826, 0.0622539, -0.0291951, -0.0442031, 0.0287297, 0.0739957, -0.0244978, 0.405919, 0.480572, -0.228101, 0.0851989, 0.408748, 0, 0, 0, 0, 0, 0, 0, 0, 2.47058, 3.28094, 2.37446, 3.02385, 2.55107, 3.20045, 2.29397, 3.10434, 0.358015, 0.434422, 0.348472, 0.410887, 0.365918, 0.427117, 0.340384, 0.418319, 0.0484195, -0.0845491, 0.116638, -0.0826667, -0.219785, -0.781811, -0.00734408, -0.0651266, -0.210941, 0.127793, -0.202593, -0.766661, -0, -0, -18.8288, -1.93678, 3.38196, -1.16638, -0.0215095, 0.0930486, 0.374444, 3.02096, -1.09697, -0.585435, -0.000191705, -0.000674897, 4.73453e-05, 
[2024-06-21 10:38:18.377611] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [4891] 1718980687273216, 11.1028, 0.074931, 0.0324868, -0.427578, 0.234018, 0.115308, -0.74739, 0.481948, 0.270234, -0.0172505, 0.457815, 0.112652, -0.331636, 11.0935, 0.0865936, 0.0568913, -0.338822, 0.958302, 0.00902738, -0.0259345, 0.284434, 0.21335, 0.137263, -0.675384, -0.136793, 0.1355, 0.415584, 0.0025525, -0.054869, 0.576985, 1084, 1.03193, -0.493709, -22.1983, -0.622735, -1.03336, -22.195, 22.2278, -0.00432461, 0.0488293, -0.0281434, -0.0465061, 0.02805, 0.0722883, -0.0134633, -0.588479, 0.30979, -0.159637, 0.134439, 0.416556, 0, 0, 0, 0, 0, 0, 0, 0, 2.50093, 3.19454, 2.35243, 3.066, 2.49095, 3.20452, 2.36241, 3.05602, 0.361005, 0.426578, 0.346267, 0.414786, 0.360023, 0.427487, 0.347267, 0.413865, 0.0490586, -0.082919, 0.11917, -0.0816379, -0.21964, -0.798805, -0.00751975, -0.066225, -0.218873, 0.144672, -0.241508, -0.720063, -0, -0, -18.8288, -1.96234, 3.31676, -1.1917, -0.0222419, 0.0943, 0.367344, 2.31926, -1.47903, -0.607806, -0.000313396, -0.000528468, 6.91491e-05, 
[2024-06-21 10:38:18.387635] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [4896] 1718980687273216, 11.1128, 0.0772975, 0.0336545, -0.43506, 0.23886, 0.118023, -0.747474, 0.485593, 0.272447, 0.000567201, 0.458926, 0.109393, -0.319589, 11.0935, 0.0865936, 0.0568913, -0.338822, 0.958302, 0.00902738, -0.0259345, 0.284434, 0.21335, 0.137263, -0.675384, -0.136793, 0.1355, 0.415584, 0.0025525, -0.054869, 0.576985, 1089, 1.13552, -0.413965, -22.3112, -0.498799, -1.02334, -22.3149, 22.3439, -0.00888761, 0.0196547, -0.0277955, -0.0458153, 0.022349, 0.0561305, -0.0279949, -0.654603, -0.642985, -0.159637, 0.134439, 0.416556, 0, 0, 0, 0, 0, 0, 0, 0, 2.48368, 3.15806, 2.40742, 3.12281, 2.46317, 3.17857, 2.42792, 3.1023, 0.359307, 0.423247, 0.351757, 0.420017, 0.357284, 0.425121, 0.353795, 0.418132, 0.0483678, -0.077218, 0.118059, -0.0650725, -0.209131, -0.866135, -0.00767103, -0.0672882, -0.22731, 0.178567, -0.211634, -0.7209, -0, -0, -18.8288, -1.93471, 3.08872, -1.18059, -0.0229707, 0.0954862, 0.360239, 2.15768, -1.62434, -0.614325, -0.000313396, -0.000528468, 6.91491e-05, 
[2024-06-21 10:38:18.397523] [0x0000007fa97d99a0] [LogDataTag] [0x000021f9] [4900] 1718980687273216, 11.1228, 0.0797068, 0.0348466, -0.442523, 0.243726, 0.120755, -0.747378, 0.489126, 0.274595, 0.018715, 0.460003, 0.106263, -0.307267, 11.1025, 0.0888192, 0.058035, -0.344395, 0.957818, 0.00822508, -0.025838, 0.286093, 0.217185, 0.138766, -0.668308, -0.159776, 0.0712627, 0.381317, 0.000973543, -0.054229, 0.580487, 1010, 1.15837, -0.385063, -22.4599, -0.461052, -0.979148, -22.467, 22.4931, 0.00405235, 0.0300804, -0.0276856, -0.0435449, 0.0205184, 0.0453612, -0.0516963, -0.344209, -0.470495, -0.180478, 0.0708914, 0.381948, 0, 0, 0, 0, 0, 0, 0, 0, 2.50355, 3.20505, 2.42757, 3.11036, 2.5129, 3.1957, 2.41822, 3.11971, 0.361263, 0.427535, 0.35376, 0.418873, 0.362181, 0.426683, 0.352832, 0.419732, 0.0445184, -0.0747474, 0.120485, -0.063787, -0.208695, -0.883153, -0.00780863, -0.0683324, -0.236084, 0.185788, -0.198121, -0.790703, -0, -0, -18.8288, -1.78074, 2.9899, -1.20485, -0.0236575, 0.0966192, 0.353058, 2.25839, -1.22588, -0.551368, -0.000149373, -0.000520866, 3.47536e-05, 
[2024-06-21 10:38:18.407553] [0x0000007f9bffe9a0] [LogDataTag] [0x000021f9] [4905] 1718980687273216, 11.1328, 0.0821708, 0.036069, -0.450002, 0.248639, 0.123514, -0.747098, 0.492561, 0.276691, 0.0373956, 0.461051, 0.103251, -0.294602, 11.1116, 0.0911052, 0.0592314, -0.35003, 0.957355, 0.00738551, -0.0256859, 0.287677, 0.225382, 0.136718, -0.669414, -0.178136, 0.0617406, 0.357901, -0.00063828, -0.0534557, 0.583832, 997, 1.12296, -0.281067, -22.4465, -0.418418, -0.839182, -22.4567, 22.4763, 0.03761, 0.0307571, -0.0287934, -0.037345, 0.0186301, 0.0594485, -0.0699328, 0.511743, -0.241045, -0.197284, 0.061969, 0.358373, 0, 0, 0, 0, 0, 0, 0, 0, 2.44985, 3.25647, 2.44938, 3.08244, 2.53664, 3.16969, 2.3626, 3.16922, 0.355968, 0.432207, 0.355921, 0.416303, 0.364507, 0.42431, 0.347285, 0.424267, 0.0367067, -0.0720858, 0.122781, -0.062541, -0.208461, -0.899749, -0.00794354, -0.0693751, -0.245027, 0.1628, -0.145244, -0.776835, -0, -0, -18.8288, -1.46827, 2.88343, -1.22781, -0.0242469, 0.0977132, 0.345737, 2.56733, -1.31902, -0.510244, -0.000119872, -0.000515841, 2.9323e-05, 
