[2024-06-21 10:38:07.336511] [0x0000007faff34010] [MocapTag] [0x000021f9] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2024-06-21 10:38:28.909820] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9673] 1718980708909708, 21.6365, -0.0659508, -0.228169, -1.27558, -0.928326, -0.0059283, 0.0196019, 0.371204, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.912779] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9674] 1718980708912669, 21.6395, -0.0659508, -0.228169, -1.27558, -0.928326, -0.0059283, 0.0196019, 0.371204, -0.0872529, 0.153456, 0.041244, -0.149894, 0.10446, 0, 
[2024-06-21 10:38:28.915414] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9675] 1718980708915309, 21.6421, -0.0659508, -0.228169, -1.27558, -0.928326, -0.0059283, 0.0196019, 0.371204, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.920024] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9677] 1718980708919914, 21.6467, -0.0667424, -0.226655, -1.27521, -0.928291, -0.00544288, 0.0204119, 0.371254, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.922516] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9678] 1718980708922355, 21.6491, -0.0667424, -0.226655, -1.27521, -0.928291, -0.00544288, 0.0204119, 0.371254, -0.0791589, 0.151369, 0.0374189, -0.150657, 0.114356, 0, 
[2024-06-21 10:38:28.925221] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9679] 1718980708925108, 21.6519, -0.0667424, -0.226655, -1.27521, -0.928291, -0.00544288, 0.0204119, 0.371254, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.927855] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9681] 1718980708927789, 21.6546, -0.0675024, -0.225179, -1.27484, -0.928226, -0.00494466, 0.0210967, 0.371385, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.930822] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9682] 1718980708930704, 21.6575, -0.0675024, -0.225179, -1.27484, -0.928226, -0.00494466, 0.0210967, 0.371385, -0.0759986, 0.147601, 0.0367779, -0.1441, 0.090082, 0, 
[2024-06-21 10:38:28.933239] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9683] 1718980708933126, 21.6599, -0.0675024, -0.225179, -1.27484, -0.928226, -0.00494466, 0.0210967, 0.371385, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.937866] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9684] 1718980708937741, 21.6645, -0.0675024, -0.225179, -1.27484, -0.928226, -0.00494466, 0.0210967, 0.371385, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.941413] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9686] 1718980708941290, 21.6681, -0.0682287, -0.223726, -1.27448, -0.92818, -0.00441774, 0.0216523, 0.371474, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.943388] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9687] 1718980708943265, 21.67, -0.0682287, -0.223726, -1.27448, -0.92818, -0.00441774, 0.0216523, 0.371474, -0.0726317, 0.145283, 0.0364938, -0.139689, 0.0639603, 0, 
[2024-06-21 10:38:28.946203] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9688] 1718980708946083, 21.6729, -0.0682287, -0.223726, -1.27448, -0.92818, -0.00441774, 0.0216523, 0.371474, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.948763] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9690] 1718980708948640, 21.6754, -0.0689232, -0.22226, -1.27411, -0.928199, -0.00396238, 0.0221053, 0.371406, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.953215] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9691] 1718980708953087, 21.6799, -0.0689232, -0.22226, -1.27411, -0.928199, -0.00396238, 0.0221053, 0.371406, -0.0694522, 0.146598, 0.0367964, -0.117993, 0.0503339, 0, 
[2024-06-21 10:38:28.956314] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9692] 1718980708956204, 21.683, -0.0689232, -0.22226, -1.27411, -0.928199, -0.00396238, 0.0221053, 0.371406, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.958826] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9694] 1718980708958701, 21.6855, -0.0695536, -0.220798, -1.27379, -0.928137, -0.00368521, 0.0226344, 0.371532, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.961711] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9695] 1718980708961595, 21.6884, -0.0695536, -0.220798, -1.27379, -0.928137, -0.00368521, 0.0226344, 0.371532, -0.0630335, 0.146266, 0.031943, -0.0915051, 0.0775166, 0, 
[2024-06-21 10:38:28.964409] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9696] 1718980708964294, 21.6911, -0.0695536, -0.220798, -1.27379, -0.928137, -0.00368521, 0.0226344, 0.371532, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.968776] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9698] 1718980708968649, 21.6954, -0.0695536, -0.220798, -1.27379, -0.928137, -0.00368521, 0.0226344, 0.371532, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.971383] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9699] 1718980708971267, 21.6981, -0.0701508, -0.21938, -1.27346, -0.928054, -0.0033719, 0.0230965, 0.371714, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.974168] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9700] 1718980708974043, 21.7008, -0.0701508, -0.21938, -1.27346, -0.928054, -0.0033719, 0.0230965, 0.371714, -0.0597279, 0.14179, 0.0332976, -0.0935316, 0.0623062, 0.0423074, 
[2024-06-21 10:38:28.976937] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9701] 1718980708976813, 21.7036, -0.0701508, -0.21938, -1.27346, -0.928054, -0.0033719, 0.0230965, 0.371714, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.979577] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9703] 1718980708979457, 21.7062, -0.0707302, -0.217966, -1.27316, -0.92802, -0.00303242, 0.0234006, 0.371783, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.982158] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9704] 1718980708982040, 21.7088, -0.0707302, -0.217966, -1.27316, -0.92802, -0.00303242, 0.0234006, 0.371783, -0.0579413, 0.141404, 0.0295154, -0.0860691, 0, 0, 
[2024-06-21 10:38:28.985017] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9705] 1718980708984902, 21.7117, -0.0707302, -0.217966, -1.27316, -0.92802, -0.00303242, 0.0234006, 0.371783, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.987651] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9706] 1718980708987562, 21.7143, -0.0712612, -0.216559, -1.27287, -0.928012, -0.00262868, 0.0235299, 0.371798, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.991196] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9708] 1718980708991059, 21.7178, -0.0712612, -0.216559, -1.27287, -0.928012, -0.00262868, 0.0235299, 0.371798, -0.0530912, 0.140654, 0.0295252, -0.0847101, 0, 0, 
[2024-06-21 10:38:28.993034] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9709] 1718980708992908, 21.7197, -0.0712612, -0.216559, -1.27287, -0.928012, -0.00262868, 0.0235299, 0.371798, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.995692] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9710] 1718980708995570, 21.7224, -0.0712612, -0.216559, -1.27287, -0.928012, -0.00262868, 0.0235299, 0.371798, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:28.998251] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9712] 1718980708998172, 21.725, -0.0717567, -0.215196, -1.27256, -0.928072, -0.00212962, 0.0235422, 0.371649, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.001385] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9713] 1718980709001261, 21.728, -0.0717567, -0.215196, -1.27256, -0.928072, -0.00212962, 0.0235422, 0.371649, -0.049556, 0.136363, 0.0309179, -0.0928879, 0, 0, 
[2024-06-21 10:38:29.003903] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9714] 1718980709003785, 21.7306, -0.0717567, -0.215196, -1.27256, -0.928072, -0.00212962, 0.0235422, 0.371649, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.006816] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9715] 1718980709006699, 21.7335, -0.0717567, -0.215196, -1.27256, -0.928072, -0.00212962, 0.0235422, 0.371649, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.009517] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9717] 1718980709009390, 21.7362, -0.0721808, -0.213831, -1.27231, -0.92811, -0.00157698, 0.0235756, 0.371556, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.012449] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9718] 1718980709012023, 21.7388, -0.0721808, -0.213831, -1.27231, -0.92811, -0.00157698, 0.0235756, 0.371556, -0.0424117, 0.136415, 0.0246701, -0.104713, 0, 0, 
[2024-06-21 10:38:29.016418] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9719] 1718980709016303, 21.7431, -0.0721808, -0.213831, -1.27231, -0.92811, -0.00157698, 0.0235756, 0.371556, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.018907] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9721] 1718980709018790, 21.7456, -0.0725719, -0.212478, -1.27203, -0.928112, -0.00117488, 0.0236999, 0.371544, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.021831] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9722] 1718980709021697, 21.7485, -0.0725719, -0.212478, -1.27203, -0.928112, -0.00117488, 0.0236999, 0.371544, -0.0391079, 0.135378, 0.028121, -0.0838995, 0, 0, 
[2024-06-21 10:38:29.024398] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9723] 1718980709024278, 21.7511, -0.0725719, -0.212478, -1.27203, -0.928112, -0.00117488, 0.0236999, 0.371544, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.027358] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9724] 1718980709027271, 21.7541, -0.0725719, -0.212478, -1.27203, -0.928112, -0.00117488, 0.0236999, 0.371544, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.029776] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9726] 1718980709029662, 21.7564, -0.0729382, -0.21117, -1.27176, -0.928139, -0.000843543, 0.0237226, 0.371475, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.033415] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9727] 1718980709033291, 21.7601, -0.0729382, -0.21117, -1.27176, -0.928139, -0.000843543, 0.0237226, 0.371475, -0.0366332, 0.130764, 0.0266262, -0.0629187, 0, 0, 
[2024-06-21 10:38:29.036568] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9728] 1718980709036445, 21.7632, -0.0729382, -0.21117, -1.27176, -0.928139, -0.000843543, 0.0237226, 0.371475, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.039456] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9730] 1718980709039029, 21.7658, -0.0732444, -0.209902, -1.27149, -0.928195, -0.000433199, 0.0236933, 0.371339, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.041882] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9731] 1718980709041761, 21.7685, -0.0732444, -0.209902, -1.27149, -0.928195, -0.000433199, 0.0236933, 0.371339, -0.0306158, 0.126792, 0.0273144, -0.0734091, -0.0357125, 0, 
[2024-06-21 10:38:29.044619] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9732] 1718980709044466, 21.7712, -0.0732444, -0.209902, -1.27149, -0.928195, -0.000433199, 0.0236933, 0.371339, 0, 0, 0, 0, 0, 0, 
[2024-06-21 10:38:29.049698] [0x0000007faa00d9a0] [MocapTag] [0x000021f9] [9734] 1718980709049569, 21.7764, -0.0732444, -0.209902, -1.27149, -0.928195, -0.000433199, 0.0236933, 0.371339, 0, 0, 0, 0, 0, 0, 
